SNP,Chr,Pos,Effect,SE,SRO9_GIS2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
73,1,89616,0.0701655025703481,0.106326012766279,0.509742496956059
74,1,89679,0.0482092588720129,0.106374107325239,0.650679705815814
75,1,89880,0.0694480663459035,0.106367804729374,0.514242541083833
76,1,91472,0.0409516738146424,0.107199875771724,0.702682090970009
77,1,93789,0.0191847428684995,0.106112434099546,0.856631167441555
78,1,94351,0.00158587807130231,0.106396595478796,0.988116115453116
79,1,99148,0.011323483770266,0.106115635437661,0.915080531072787
82,1,106800,-0.0174551083224428,0.106256425527185,0.869609911018206
83,1,107970,0.0316140871192324,0.105932312095507,0.765545492584896
84,1,109000,0.0642013237481839,0.106077363592261,0.545414311965816
85,1,112549,-0.129314871165197,0.105788581474724,0.222375850147201
86,1,112742,-0.0897541937348783,0.106317998302149,0.399126564180856
87,1,113050,-0.0661536314264043,0.106187871627348,0.533695532077103
88,1,113135,-0.109790181897045,0.105814385470491,0.300178951772952
89,1,114076,0.0293053913322746,0.105964136738365,0.78228020357589
90,1,114628,0.0205474072712807,0.10623808667429,0.846749866637456
91,1,116283,0.0793767375495835,0.106751064245015,0.457632127462144
93,1,127853,-0.00759518506194681,0.106634951814569,0.943258194523033
94,1,128302,-0.00774292261935056,0.106225314608877,0.941933740577868
95,1,128704,-0.00830124035707464,0.106330936316179,0.937816722660703
96,1,128911,0.0069500038398308,0.106342979323973,0.947928659117845
97,1,130267,0.0758758597515198,0.106216468442502,0.475482149685441
98,1,130271,0.080507908700581,0.106333066825601,0.44947730535325
99,1,130613,0.128841846646903,0.107194728510071,0.230191696831192
100,1,132012,-0.0823390813848421,0.107096227516526,0.442506712891989
101,1,133231,-0.143615141013878,0.106150408067261,0.176940641010084
102,1,137074,-0.0499120280809593,0.106240701486989,0.638787010636676
103,1,137304,-0.0742104381822649,0.106237448682875,0.485303418672461
104,1,139686,-0.0426856530594553,0.10642631069779,0.68860259040388
105,1,149562,-0.00945060999364694,0.106692221891748,0.92946732694885
106,1,150447,0.015873525460919,0.107873570015407,0.883098145612088
108,1,154084,-0.0439146339590099,0.108184915608007,0.685045877432579
110,1,157269,-0.0644148987721195,0.10619089983289,0.544509442413078
111,1,160054,-0.0336304840464859,0.107240718854038,0.754011537543982
112,1,166222,-0.0206117798636633,0.106456713211522,0.846587511355403
113,1,166416,-0.0268327454073553,0.106236631583275,0.800743453241255
114,1,167326,-0.0374573815108626,0.106831378518703,0.726081439563745
115,1,168836,-0.0682041873442882,0.106281645407838,0.521464575354757
116,1,171200,-0.0913232450308467,0.106391905298333,0.391272582690269
117,1,171431,-0.0882641405958199,0.10706476642109,0.410269282829935
118,1,173339,-0.0986819785163825,0.106204579403017,0.35343656261493
119,1,173845,-0.06390606436404,0.106191770756978,0.547694479964262
120,1,175121,-0.0779536805190272,0.105954368665556,0.462384327863084
121,1,175281,-0.0726245992499268,0.106055283333373,0.493931753422609
122,1,175315,-0.0808656185634082,0.10600495324571,0.446063788912024
123,1,175523,-0.0749356172546657,0.106618833838452,0.482620831227744
124,1,175541,-0.0769620608775442,0.106178984990534,0.469034494950424
125,1,175653,-0.0630655964973547,0.106541342304062,0.554272736616263
128,1,175856,-0.0346870246990286,0.108338216717782,0.749026248972162
129,1,175876,-0.0527027211374427,0.10665652693266,0.621518193681276
130,1,175989,-0.0531119719757771,0.106960472227384,0.619810548754098
131,1,176001,-0.0612035506256303,0.107506010793697,0.569512244235312
133,1,177692,-0.108719099459978,0.105934370824166,0.305458918445149
134,1,178191,-0.104106092017704,0.106052981562323,0.326948406386892
135,1,178224,-0.108719099459978,0.105934370824166,0.305458918445149
136,1,178960,-0.136492166634535,0.106692593115592,0.201630594090475
140,1,183802,-0.11491116146247,0.105929235660669,0.278754200676406
141,1,183954,-0.115747064318602,0.106700433105897,0.278757043946145
142,1,184450,-0.0640520932419712,0.105887483609852,0.545629350070034
144,1,184718,-0.116041664477203,0.106365118390584,0.2760280683139
145,1,185296,-0.0839542928480849,0.105998150803085,0.428871925827174
146,1,185438,-0.0512214730900108,0.106062271200003,0.629439316296577
147,1,185469,-0.0585499109576628,0.106204713191764,0.58178163561631
148,1,185503,-0.0267980514131609,0.105966017073533,0.800498193028421
149,1,185705,-0.0628078895412237,0.107107885121453,0.557982617957707
150,1,185749,-0.0600639985529339,0.10711234357454,0.575318936334341
151,1,185806,-0.0791945044033495,0.107220307299487,0.460631735972918
152,1,185879,-0.085996651595182,0.107724434060279,0.425231874842892
153,1,185916,-0.00638235635163713,0.107772056175758,0.952809687210264
154,1,185941,-0.00685283701174561,0.108241449933113,0.949554965841658
155,1,185954,-0.0406105654143187,0.108536657778814,0.708506572425517
156,1,186055,-0.0508607713397652,0.106357132483546,0.632798589253625
157,1,186896,-0.0957599735036312,0.108015651129744,0.375931280048059
161,1,190132,0.174922889334307,0.106118907686572,0.100167104171584
162,1,190148,0.185065462359076,0.106102427704263,0.0819919915663202
163,1,190165,0.176804785227897,0.106964335371317,0.0992337367541515
164,1,190169,0.198771319961242,0.106720473692301,0.0633573359941735
165,1,190933,0.11797574444679,0.10618841058353,0.267322801035171
166,1,192149,0.200770534715256,0.106709871618653,0.0607318439378382
168,1,192303,0.0398870100156516,0.127832836840099,0.755205927111969
171,1,192795,0.193411929026589,0.105672290493186,0.0680482089134224
173,1,194187,-0.0223841925387748,0.106253807805966,0.833268520857344
174,1,194867,-0.143511425862512,0.105927619178008,0.17634563565544
190,2,8314,0.0904401253735952,0.107893511659728,0.402465909914383
194,2,8498,0.0517085278394473,0.107807543375007,0.631782289951131
195,2,8651,0.0381015715073225,0.107924589257629,0.72427004452738
197,2,9812,0.030414624510405,0.108572951875819,0.779541265043861
198,2,9932,0.0257942672555476,0.108148339682719,0.811625341875778
199,2,10135,0.0218230374928539,0.107736589705764,0.839596276970195
200,2,11616,0.0555272648095538,0.10758790649313,0.60610025442299
201,2,12133,0.0502875431495928,0.108023208754018,0.641842353926561
202,2,12194,0.080391730338601,0.108389782492373,0.458767714994485
203,2,12359,0.0519017132768456,0.108121769671645,0.631503236115796
204,2,13061,0.0570704733631245,0.108106427985205,0.597893425062248
205,2,14298,0.0313807485396953,0.108477412782187,0.772534099149367
206,2,15222,0.0662494863285341,0.109491443493817,0.545524289120853
207,2,17986,0.0568532411934741,0.107585944657695,0.597522665100985
208,2,19770,0.0443320189258467,0.10834693709485,0.682665064921427
209,2,19836,0.055437830269748,0.108034602781141,0.608168203899262
210,2,19851,0.0515702310360759,0.108356558259121,0.634418035379777
211,2,21595,0.0629486595046991,0.107891631776171,0.559967431375232
212,2,22385,0.100383067844632,0.107913597230252,0.352894411646229
213,2,23441,0.121670750931243,0.108902805601664,0.264650844845535
214,2,24209,0.148266487711438,0.107908709698237,0.170313712674641
215,2,24341,0.135013844143412,0.108214461349332,0.212986042347683
216,2,26815,0.1484667325074,0.108034222419397,0.170233935804795
217,2,28209,0.143301932910173,0.108090517941371,0.185776951984018
221,2,41245,0.0142455327093709,0.10794097752031,0.895079092917321
222,2,43214,-0.00732453417533996,0.109693014795515,0.9468002022293
223,2,47104,0.00572175770964523,0.106635283200203,0.957238583929417
224,2,50915,0.0340400869191784,0.107668200513021,0.752069978981047
225,2,55834,0.0104020615468878,0.107184427238443,0.922743150094622
226,2,56422,0.0304837843179732,0.107365225385221,0.776633513701666
227,2,57715,0.0298578654840537,0.10701172190021,0.780396774661288
228,2,59046,0.0291587937835421,0.107553725292909,0.786465585054532
229,2,59191,0.0292973087594111,0.106937674347827,0.784270833707672
230,2,59383,0.0337036857167435,0.106964801464682,0.752878458445997
231,2,59477,0.0208596729909142,0.108583818833274,0.847769133347816
233,2,60471,0.022375456713343,0.107117307691623,0.834656619203596
234,2,60478,0.0303706222820636,0.107233986499952,0.777175554841161
235,2,60786,0.0476634182660615,0.107039769672028,0.656385298115118
236,2,61035,0.0806912227579992,0.106975929609431,0.451176025367881
237,2,61071,0.0695682639770864,0.106512088442897,0.514085396080923
238,2,61675,0.0452910175010663,0.106856067201522,0.671932865437129
240,2,62939,0.0386581957981741,0.106678661495753,0.717285060031742
241,2,63527,0.00873797515757313,0.107098004577109,0.935020114877789
242,2,63857,0.0118444613871885,0.107122072817479,0.912020368115932
243,2,65527,-0.0397714372268941,0.106749770548949,0.709694355611432
247,2,67976,0.00172576338447372,0.108308580045023,0.987296235112604
250,2,72389,0.0099030292873914,0.107639404969399,0.926748721445825
251,2,72392,-0.0995619162881582,0.108242992057051,0.358305333150612
252,2,73646,0.00494050818186956,0.106150452433776,0.962904174074226
253,2,74564,0.0479412353036879,0.105911616648278,0.651076526942589
254,2,74739,0.0453600058078831,0.106263273355132,0.669738336841351
257,2,80873,0.0800843867987649,0.106458988335672,0.452398576140725
258,2,81501,0.0818883754742455,0.106437334473689,0.442195514638563
259,2,83526,0.117659927172702,0.106176761656469,0.268550897248348
260,2,83845,0.146006166263458,0.106178363832132,0.169971669330636
263,2,84447,0.115417530981931,0.107646489838055,0.284366986287814
264,2,87391,0.195390177777994,0.105480843083972,0.0648064593514605
265,2,87562,0.205553500746652,0.105695772613644,0.0525970573714313
266,2,87849,0.205273297629993,0.105687197816005,0.0528992327532083
267,2,87878,0.199182565810854,0.106179059900673,0.0614924144859921
269,2,89785,0.182608529082134,0.106275382670012,0.0866264125161096
272,2,93721,0.140907550063651,0.106131976198569,0.185147214093811
273,2,93952,0.11847807150943,0.105904720722408,0.264018928958993
274,2,95085,0.192200685142033,0.105746704601719,0.0699794751134684
276,2,107124,0.241431330538716,0.105513612726995,0.0227191609850313
277,2,111645,0.205169826479909,0.105799216077754,0.0532689311775632
278,2,111916,0.175270054443326,0.106203070709545,0.0997649946375741
279,2,111931,0.177957729886648,0.106354075087749,0.0951625457824832
280,2,111999,0.212730394396441,0.105787375432903,0.045093381202342
281,2,114528,0.166851856035211,0.106634662096622,0.118547940374306
282,2,116024,0.186389518948887,0.106798475201031,0.0818123465518504
286,2,120090,0.115434465746889,0.106657819342079,0.279863382314163
287,2,120291,0.124285571214628,0.107853690438309,0.249955651237676
288,2,120726,0.117904815785919,0.107248611610208,0.272360336652301
289,2,121716,0.155655622184695,0.106989756166484,0.146595344970733
290,2,123100,0.142463664019621,0.107190207361198,0.184682103795751
291,2,124677,0.0540922386841444,0.107271410559964,0.614396170714909
293,2,127887,0.174348780722388,0.107646544952049,0.106202362956326
294,2,128935,0.16232611494563,0.107597324693154,0.132284124895627
295,2,129053,0.163383426233931,0.107922439549121,0.130946854724527
296,2,130040,0.166359726436336,0.108572607019762,0.126357915265974
297,2,130976,0.116156613991667,0.10786875613679,0.282290335474192
298,2,132199,0.0990519582713956,0.108418449742355,0.361546459547566
299,2,133355,0.127603532896775,0.109069573572621,0.242819285091037
300,2,133435,0.114347207038837,0.10934773303816,0.296405450427123
302,2,135183,0.176028957425661,0.109176357740479,0.107782516046903
303,2,135402,0.185648177589717,0.10911459156409,0.0897474046089941
304,2,135898,0.185524832419922,0.109698590776869,0.0916767364022073
305,2,135912,0.187300626149665,0.109771732704828,0.0888366466733114
306,2,135925,0.18981477970499,0.109258073049108,0.0832052649284369
307,2,136002,0.182765243699522,0.109209694473433,0.095109668224617
308,2,136173,0.165386138384554,0.11006633645555,0.133835176086857
310,2,138318,0.179307004059532,0.112930337290266,0.11323442268781
311,2,138695,0.118926673217287,0.111210422999035,0.285627257797369
312,2,138818,0.132902462455959,0.110960900736994,0.231821325385726
313,2,139728,0.141922663376764,0.110729458684207,0.200786844450118
314,2,140174,0.123227163716693,0.110792850945403,0.266796032513325
315,2,140863,0.127300459324365,0.110734827272654,0.251088033508585
316,2,141152,0.118932053668443,0.111074200217377,0.285016017890706
317,2,141292,0.114811519125251,0.110285327438323,0.298569114673514
318,2,141545,0.154289619031603,0.110688339903708,0.164221518344465
322,2,146723,0.175913468644145,0.110396019338242,0.111948292945735
323,2,147946,0.127690802443777,0.111600498157436,0.253325198799769
326,2,151397,0.140479028447901,0.111837106478978,0.209908978195205
327,2,153035,0.194582875752379,0.11038179380189,0.0787966641782765
328,2,153228,0.158475699695863,0.111356578931234,0.15557952975421
329,2,153455,0.116538029590077,0.112347369543243,0.300305660459816
331,2,153815,0.17503378399224,0.111698940042911,0.118007413795573
332,2,154160,0.156680376089068,0.110598390346989,0.157464069189943
333,2,154235,0.155235280894406,0.111714762038541,0.165535819870352
335,2,159870,0.156356143638964,0.108873019368294,0.151850064633514
336,2,161229,0.177612848035483,0.110462813836959,0.108751699279153
339,2,162696,0.205373828454006,0.109847016789371,0.0623621689245166
340,2,163284,0.197531541687638,0.108418169316569,0.0693099633916699
341,2,164166,0.182526134611477,0.109508043582312,0.0964445400955655
342,2,165270,0.212583100549249,0.108424806126778,0.0507059009202142
343,2,165675,0.185442149054286,0.110374747813841,0.0938198426616411
346,2,168062,0.140099122747227,0.109565966326589,0.201851981828029
347,2,168518,0.0890458823666824,0.109087706724071,0.414891709362901
348,2,168980,0.130061104489638,0.108919015049357,0.233237380584769
349,2,169651,0.154246102629894,0.108881545528156,0.157469672441618
352,2,170725,0.160374538973289,0.109051421930819,0.14228138450641
353,2,171254,0.208843414203373,0.10899666944186,0.0561657445930866
354,2,172242,0.123386189551292,0.108067539558059,0.254331552325638
355,2,173254,0.0626358237696363,0.107385517782278,0.560077285211694
356,2,173340,0.0793612364339541,0.107341175247972,0.460194110159854
357,2,173385,0.0691564909456369,0.107460163074665,0.520282110688071
358,2,173973,0.0863431877826945,0.10713903160513,0.420843909438951
360,2,177341,0.0985138681513915,0.106743456786604,0.356688074017745
361,2,180314,0.0273340077090277,0.106898118109136,0.79833027807489
362,2,180339,0.0374135740414474,0.107159609513859,0.727193302468569
363,2,182758,0.039738490317595,0.10677279186546,0.709983610459778
364,2,183619,-0.0218910916812292,0.10720794603913,0.838320502384136
367,2,187176,-0.0630868220772146,0.107745670210803,0.558574882102225
368,2,191066,-0.0297985018347831,0.108592238371072,0.78393215657155
371,2,191599,-0.0341591547195519,0.107083581197687,0.749918782008579
373,2,191763,-0.045522104676149,0.107495882323828,0.672204694966584
374,2,191959,-0.0547005905163293,0.107221311746385,0.610254512363848
376,2,195759,0.145907457601312,0.107902729728507,0.177172883730187
377,2,196912,0.139837142961124,0.106171455167979,0.188663474250934
379,2,198110,0.139789971183136,0.106811003086716,0.191467041146408
381,2,198805,0.113197203822402,0.10736208900204,0.292443878998022
382,2,198891,0.133055253058021,0.106458118998785,0.212187224711558
383,2,199248,0.129165064521981,0.106715861227663,0.226948966915545
384,2,201782,0.107647722136698,0.106651872617017,0.313504203426505
385,2,203285,0.169111098435035,0.10601015029581,0.111554570040835
386,2,203783,0.126605975412661,0.105948409171139,0.232898010374207
387,2,204179,0.133470843887026,0.106181996811476,0.209584451581623
388,2,205406,0.10728051352454,0.107361023174775,0.31835802007721
389,2,205834,0.110128943380421,0.1068371459557,0.303335032381037
391,2,207192,0.0597526415883201,0.106850449512246,0.5763678987876
392,2,207561,0.0654300814138979,0.106368275440719,0.538866670324727
393,2,208682,0.0489863175682696,0.106214234628717,0.644937051171511
394,2,210102,0.0563679408011005,0.106478360853296,0.596871844458369
396,2,214801,0.0354739938233173,0.106498814429668,0.739261939492429
397,2,215016,0.0105170658255728,0.106453302785128,0.921357027599251
398,2,218876,-0.0511908309710534,0.107520836970938,0.634296600898359
399,2,227511,-0.0886244911086128,0.108213856231342,0.413352972117208
400,2,230378,-0.0479981001416138,0.106921092996263,0.653771012360878
401,2,231943,-0.0401472604373155,0.10723695665466,0.708347181965847
402,2,232156,-0.0675432293530757,0.107153989640374,0.528881311147467
403,2,232789,-0.0382463553565793,0.106815236588636,0.720511782900639
404,2,238524,-0.0383228768174374,0.106965532522323,0.720353072251776
405,2,241518,-0.0663243134789638,0.10785600416324,0.538994561295811
406,2,250396,-0.224357213505219,0.106510806628586,0.0358727206328148
407,2,250466,-0.209486750316421,0.106558509843121,0.0500898952375953
408,2,252305,-0.169212376005565,0.107046050926721,0.114832212217062
409,2,254571,-0.143392653164136,0.108665377506677,0.187830485818673
410,2,254742,-0.146552672880556,0.108554814600643,0.177870126303537
411,2,254908,-0.148986632919648,0.109378967053847,0.174030409288978
413,2,255862,-0.1451700524814,0.108731239630396,0.182695022677335
414,2,255975,-0.167469930328021,0.108245506061368,0.122727784591
415,2,258311,-0.249940264971674,0.105986837814313,0.0189075088646159
416,2,259284,-0.209281222203678,0.106597710303167,0.0503982966461089
417,2,266330,-0.146329382367172,0.107356815774534,0.173745300148306
418,2,267100,-0.137903082915047,0.107380546339323,0.199897951995988
419,2,268086,-0.109177445144435,0.107481984706413,0.310432541267814
420,2,274614,-0.100889514058024,0.106850132343978,0.345705517581784
421,2,274729,-0.0963537366679639,0.107447825288088,0.370463981316921
422,2,275746,-0.0793145162552144,0.107440282041292,0.460871535530094
423,2,277029,-0.0850496867214081,0.10692774541608,0.426918847533732
424,2,277741,-0.0921182720856064,0.10695321542867,0.389660234034912
425,2,278218,-0.104419912508385,0.106727551647528,0.328557318642069
426,2,278379,-0.0617268811807202,0.109467681964321,0.573192335632829
427,2,279910,-0.09387237096596,0.106717737022776,0.37965693623435
429,2,283431,-0.0928722020913135,0.108286567618868,0.391666509287946
430,2,283573,-0.0890819354192458,0.106994011289083,0.405640023799758
431,2,286762,-0.0845069242815971,0.107278908271254,0.431382667174406
432,2,287187,-0.0970486496863117,0.106747258980876,0.363894318815364
433,2,288379,-0.0523604799144598,0.106025634552511,0.621721116963414
434,2,294941,0.0372427622478809,0.106107187927764,0.725803814397445
439,2,297610,0.00312874020622478,0.106662724432268,0.976615565814841
441,2,299680,0.0494677448135652,0.106301774629697,0.64196634452943
442,2,299708,0.0529827548708491,0.106521341225759,0.619223029213557
443,2,299759,0.0253787179695739,0.106189044079844,0.811247660961481
444,2,300111,0.0364942970779373,0.106921995143394,0.733068008229492
446,2,301710,0.0804467550966355,0.106139784857545,0.448997284835209
447,2,303446,0.0045895406791448,0.106894927796738,0.965777571821743
448,2,303854,-0.00608238237898062,0.10691521606687,0.954665188396261
449,2,304472,-0.0359274082932878,0.105994997194561,0.734846065489761
450,2,304691,-0.0380259595070785,0.10771072436371,0.724270805207433
451,2,308097,0.0446516955182906,0.106567708932092,0.675472165797951
453,2,309402,-0.102630581522876,0.10580476086076,0.332710812080566
454,2,310030,-0.125829007648313,0.10633020093878,0.237454998704182
455,2,310113,-0.119609759897438,0.106052811227381,0.260156836391506
456,2,310972,-0.103359132326025,0.106262744580514,0.331380802738187
457,2,312659,-0.206669271266826,0.105419929859069,0.050730725307523
460,2,318265,-0.298311546356646,0.106189245251077,0.00524228203787684
461,2,318379,-0.314734665689474,0.106376908559947,0.00329807825207811
462,2,321266,-0.274467176994337,0.105964780113526,0.00999016719751038
463,2,322957,-0.287306296742682,0.104903564096332,0.00647985339197363
464,2,325221,-0.175342013137136,0.106184880564094,0.0995686961089926
465,2,332691,-0.179533024525093,0.107255129890631,0.0950384841547799
466,2,333006,-0.179284061386246,0.107043998305831,0.0948466723648185
468,2,335046,-0.160828689573371,0.106046656311003,0.130266656737451
469,2,335049,-0.166404617279599,0.106476284645416,0.118987972182578
470,2,335995,-0.187983564496717,0.105768177690079,0.0763770720937354
471,2,336060,-0.181809358502859,0.105655092462339,0.0861666922997415
472,2,338292,-0.194372406764628,0.105585005364508,0.0664739138331668
473,2,339568,-0.195971183280593,0.105737208284267,0.0646621797518601
474,2,340466,-0.22101670975436,0.106522797457613,0.0387263488220441
478,2,348480,-0.0490925053836267,0.106060112624062,0.643739648602847
479,2,350086,-0.118727602680195,0.105908947103363,0.263035147750785
480,2,351083,-0.149521261480793,0.107173412869431,0.163852585585839
481,2,351335,-0.105647740321645,0.10611160285183,0.320112646382492
482,2,351417,-0.0973709809745543,0.10611723903198,0.359465648496495
483,2,351450,-0.122520169771815,0.106161187925404,0.249241681414361
484,2,352302,-0.133017818125956,0.106967316828378,0.21449521986414
485,2,352469,-0.134968812118903,0.105873916874051,0.20321601373355
486,2,352562,-0.150609448117497,0.106249084393115,0.157215070494411
487,2,352944,-0.157930965294492,0.105910666700803,0.136809528737802
490,2,355266,-0.170657751455592,0.105854724222297,0.107814619201379
491,2,358277,-0.173426391574209,0.105858811302781,0.102254244747424
492,2,358926,-0.177693380304695,0.105995740445971,0.0945412935321696
493,2,358948,-0.165447018105845,0.106085711392497,0.119759973562625
494,2,359515,-0.178371527401635,0.105865860935279,0.0928950757486525
495,2,363190,-0.0626736405838934,0.107278927899184,0.559450816222195
496,2,363588,-0.056451632686283,0.107712320850356,0.600540446269814
497,2,363888,-0.0299017843840267,0.106817662326728,0.779692901765414
498,2,363954,-0.0190201037724825,0.106400234145514,0.858228720988683
499,2,364199,-0.0225259327616681,0.106253722948834,0.832228334732819
501,2,365981,-0.0775625824787265,0.108324257339517,0.474450972826784
502,2,366047,-0.0396018591008361,0.10642968791261,0.710046060877954
503,2,366936,-0.0185536405847235,0.107671059262246,0.863286437629465
504,2,369530,-0.0769003222538186,0.106195062641619,0.469458102351055
506,2,369931,-0.0544178942396816,0.106963752984199,0.611244733569585
507,2,371033,-0.107135840255903,0.106566436395069,0.315420260985534
508,2,372919,-0.0897772945633163,0.106150476141604,0.398262360568831
509,2,373518,-0.0657335337536156,0.106139988538678,0.536111788222968
510,2,376157,-0.098992843492273,0.106301514617706,0.352362850800122
511,2,376172,-0.0889981880173766,0.107096650735842,0.406530755497094
514,2,381433,-0.0799421103042557,0.107039393814003,0.455652720945378
515,2,381922,-0.0616295703768271,0.107906106601938,0.568267693880348
516,2,382146,-0.029636001503238,0.106320154021899,0.780605259337141
517,2,384206,-0.0547360272416261,0.106623061152535,0.60802057939086
518,2,384955,-0.0717404758743671,0.106356748231883,0.500417966655139
520,2,387301,-0.0636191594025283,0.10691339796006,0.552189161267826
521,2,388313,-0.0557801965608513,0.106290399293615,0.600058218210122
524,2,390138,-0.0792229246300966,0.106579476012125,0.457780862666842
525,2,391233,-0.106565238038077,0.10710558051024,0.32043964861129
530,2,395606,-0.220566015885251,0.10598498537757,0.0381445897166366
531,2,395726,-0.213949578159736,0.105984206789009,0.0442748447087452
532,2,395853,-0.221062731645468,0.106248268760606,0.0381889963031213
533,2,396484,-0.21137648481942,0.105828944434047,0.0465553294228585
534,2,396705,-0.206027150182967,0.105807183588309,0.0523041165697076
535,2,398759,-0.205884480330621,0.106682263989035,0.0544220929031677
536,2,400386,-0.183969826264112,0.106194573698417,0.0840785933071686
537,2,400847,-0.176871950639063,0.106130122804576,0.096489423503203
538,2,401130,-0.160276874312333,0.107184246476227,0.135719202091681
539,2,401143,-0.17365001979561,0.106911277991425,0.10521624978072
540,2,401979,-0.146246583782483,0.10696072430212,0.172403657543114
541,2,403598,-0.156758570704711,0.106348799392817,0.141371679632438
542,2,404844,-0.102567770417705,0.107728994599197,0.341702448093039
543,2,405100,-0.124860616696217,0.106673030514905,0.242590025207895
548,2,406181,-0.144886753404971,0.10667066055737,0.175247844197459
549,2,406688,-0.124136873227473,0.106126381947495,0.242907683163239
550,2,407621,-0.119891533773578,0.107013855540778,0.263332012411165
551,2,409016,-0.171687463987209,0.107891258512898,0.112436948330479
552,2,410647,-0.162588925460126,0.106347846648904,0.127199478260034
554,2,419803,-0.126372339853865,0.107237796271101,0.239418596249023
555,2,419943,-0.0987196379064209,0.107955041174066,0.361103900743519
556,2,422349,-0.139919051538499,0.106497079819724,0.189756628767765
557,2,425467,-0.0994207556259304,0.106242203046151,0.350019288739899
560,2,429095,-0.03860123010709,0.106984090404885,0.718455209614635
561,2,431266,0.0288698080872682,0.107051078415334,0.787562061178512
562,2,431446,0.0589947104879142,0.107448647850868,0.583318068755951
563,2,432524,0.0675906410576911,0.10640156673799,0.52568277553219
564,2,434090,-0.0414014744915183,0.107420723445646,0.700162688174042
565,2,441927,-0.0470765141955807,0.106263677623339,0.658025492936861
566,2,446471,-0.133874363362386,0.107360062491782,0.213236635572648
567,2,449325,-0.192077705335691,0.106477346123141,0.0720946041157965
569,2,450017,-0.21391183832198,0.105762849084882,0.0438720006002101
570,2,451779,-0.258772988704106,0.105878686492769,0.0150121676743168
571,2,451784,-0.255138374756043,0.106291794926362,0.0168961954143027
572,2,453525,-0.253346087550649,0.10633776920888,0.0177259663702945
573,2,453768,-0.230678974278527,0.106626222679845,0.0311782303318307
574,2,454027,-0.217575651885071,0.106254057792874,0.0413297449994982
575,2,455029,-0.218165681270318,0.106307348454617,0.0408856976198839
576,2,455247,-0.213385343821997,0.10598742915818,0.0448408638652905
579,2,455756,-0.138085792761174,0.114282375020259,0.227746083834608
580,2,457024,-0.247791437464475,0.106564462758198,0.020623665323229
581,2,457298,-0.273780398886456,0.106697351747393,0.0107013691133406
582,2,460202,-0.280448603706291,0.106895059763037,0.00907842963780293
586,2,464424,-0.318471211126523,0.106026765237681,0.0028576727060762
587,2,465824,-0.29815590180987,0.107261158756502,0.00573198426864029
588,2,470145,-0.144023243717061,0.106608015195022,0.177573282760205
589,2,470686,-0.129297747173191,0.106596526691596,0.225954664966982
590,2,471144,-0.125402006680642,0.106794591639529,0.241092248527609
