SNP,Chr,Pos,Effect,SE,HUG1_ADE17_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
237,2,61071,0.116013744252201,0.0926460261804169,0.211316614524223
238,2,61675,0.121297697004403,0.092894812036524,0.19248681061555
240,2,62939,0.0880620239526839,0.0928396836731749,0.343504235737674
241,2,63527,0.138575738547848,0.0930148888288648,0.137163650992583
242,2,63857,0.0929617455978546,0.093197313913288,0.319218529694163
243,2,65527,0.088455236156859,0.0929016548256545,0.34167826005851
247,2,67976,0.071669681617289,0.0942835545688832,0.447672079944543
250,2,72389,-0.0373060930675096,0.0937577579041338,0.690945354948931
251,2,72392,-0.00682460982455935,0.0944157561311089,0.942418003191529
252,2,73646,0.0256498120671845,0.0924706574646279,0.781648207320368
253,2,74564,-0.0201367356914427,0.0922929246763325,0.827412701300363
254,2,74739,-0.0265718092879046,0.0925918331108123,0.774297620998777
257,2,80873,-0.00791301366338021,0.0928226108029449,0.932111945243045
258,2,81501,-0.0219471995376839,0.0928007493810708,0.813183363973551
259,2,83526,0.0344328037427768,0.0926460057179487,0.710369081901579
260,2,83845,-0.0157290320865168,0.0927484178854355,0.865431190051441
263,2,84447,0.050371562723917,0.0938981483480993,0.591986210535425
264,2,87391,0.0286139770691634,0.0923300711713479,0.756812560403139
265,2,87562,0.0405949296167195,0.0925510978612491,0.66120391622562
266,2,87849,0.0553407983078483,0.092520672756495,0.55012660466951
267,2,87878,0.0459465599035525,0.0929331519899136,0.621328135267853
269,2,89785,0.00563762610176721,0.0929751999214948,0.951683571934076
272,2,93721,0.0184368768465229,0.092689730568967,0.842447978148875
273,2,93952,0.0401355057589395,0.0924050934660701,0.6643047482507
274,2,95085,0.00641314444570647,0.0925581526278926,0.944799823307574
276,2,107124,0.0150605415195976,0.0926013583401834,0.870896170800484
277,2,111645,0.0143911305903002,0.0926609646379178,0.876666074003476
278,2,111916,0.0419377283231908,0.0928557278244986,0.651802858411121
279,2,111931,0.0464584218770468,0.0929917090421946,0.617669792236351
280,2,111999,0.0389358546711873,0.0926673544328629,0.674618383670124
281,2,114528,-0.033249944913411,0.0932071197695099,0.721505726833882
282,2,116024,0.0069310745054284,0.0934448532835738,0.940914832774759
286,2,120090,-0.0707760119930903,0.093000260744845,0.447147065355236
287,2,120291,-0.0852144442926824,0.0940315997694552,0.365431224142099
288,2,120726,-0.0798720478237449,0.0935004134928507,0.393549854899274
289,2,121716,-0.0756138595395998,0.0934040436352284,0.418752706909369
290,2,123100,-0.101878215297054,0.0934625059253334,0.276437427215958
291,2,124677,-0.115176864878002,0.0932895075039798,0.21779407272532
293,2,127887,-0.191739623381112,0.0935768624675433,0.0412003311921425
294,2,128935,-0.157992169778495,0.093665998796192,0.0925327482141902
295,2,129053,-0.174748031553892,0.0938693214696276,0.0634890595963066
296,2,130040,-0.185708917207762,0.0943885916167003,0.0499089778100792
297,2,130976,-0.193073338252458,0.0935690936032913,0.0398023833255733
298,2,132199,-0.203401439642269,0.0939462713191343,0.0310508749166262
299,2,133355,-0.196480766329287,0.0946316190780396,0.0385922415002121
300,2,133435,-0.227290078016333,0.0946434105076096,0.016842543413938
302,2,135183,-0.216994332563671,0.0947650800431322,0.0226216337941831
303,2,135402,-0.243797358376082,0.0945657421858244,0.0103400300723033
304,2,135898,-0.264203256822398,0.0949221178859296,0.00566928709457091
305,2,135912,-0.263983601788719,0.0949954995765874,0.00574603278980678
306,2,135925,-0.279355957756603,0.0944305402063007,0.00330176016709126
307,2,136002,-0.2863708545717,0.094298541046947,0.00256841514874544
308,2,136173,-0.233564077146584,0.0953916150737723,0.0148321735583887
310,2,138318,-0.230513336946204,0.0979726982726373,0.0191792540460825
311,2,138695,-0.227917132940941,0.0962844482205952,0.0184658391274984
312,2,138818,-0.265301198844023,0.0958329332393286,0.00593095598034158
313,2,139728,-0.245703008509509,0.0958055709263549,0.0107423891344952
314,2,140174,-0.224772290400685,0.0959510484450114,0.0197062572958242
315,2,140863,-0.211942901182203,0.0959943407742502,0.0278959195202805
316,2,141152,-0.237864130492385,0.0960967703098888,0.0137828661888589
317,2,141292,-0.215244860847654,0.0955458417391995,0.0248858818811404
318,2,141545,-0.221944512968703,0.0959747283196754,0.0213230803702287
322,2,146723,-0.11923749986886,0.0963157109246448,0.216543988663535
323,2,147946,-0.190721280815508,0.0968783969089996,0.0497733812916073
326,2,151397,-0.0725933222987634,0.0975758214095693,0.457390546068403
327,2,153035,-0.0985004076649219,0.0964468573992815,0.307815499014416
328,2,153228,-0.0551802003098265,0.0972497116751102,0.570798126421747
329,2,153455,-0.115199790333502,0.0978364505375881,0.239799979189967
331,2,153815,-0.116422835959158,0.0974554879107767,0.233035331895485
332,2,154160,-0.0842636289660692,0.0965249685380382,0.38327157737203
333,2,154235,-0.108235931636586,0.0974238453795623,0.267333152752105
335,2,159870,-0.118458048378756,0.0949199362711368,0.212866065893351
336,2,161229,-0.129813853105875,0.0963418045831847,0.178705941363328
339,2,162696,-0.0596074963981379,0.096121296185476,0.535573701068481
340,2,163284,-0.0765238157499737,0.0948117636290242,0.420144808679471
341,2,164166,-0.11152872509524,0.0955962221751835,0.244133403805738
342,2,165270,-0.0762628785763164,0.0948880855722012,0.422103068187166
343,2,165675,-0.0863517131078635,0.0964349950127326,0.371162318680202
346,2,168062,-0.00915471670548751,0.0956756846993315,0.923825142794022
347,2,168518,-0.0634922343926891,0.0950690584513209,0.504663303453642
348,2,168980,-0.11725235299757,0.0948789170672096,0.217350792774746
349,2,169651,-0.0714907468701043,0.0950529712288687,0.452483220112357
352,2,170725,-0.110728216204273,0.0951160301496328,0.245154151170612
353,2,171254,-0.136708612017368,0.0951749214559293,0.151776112113883
354,2,172242,-0.0833897351142399,0.0942198598442422,0.376729559112354
355,2,173254,-0.0554615405943418,0.093554979245403,0.553679214732427
356,2,173340,-0.0773423116799646,0.0934996356185907,0.408686086207471
357,2,173385,-0.0652195135481651,0.0936120646423575,0.486449157759973
358,2,173973,-0.0717841188616828,0.0933493945383798,0.442417459261029
360,2,177341,-0.057477852469262,0.0930589452476036,0.537204351014676
361,2,180314,-0.0877169855090123,0.0930233731496595,0.346348101424195
362,2,180339,-0.0920064943562804,0.0932472690462053,0.324468625806189
363,2,182758,-0.0815180035417572,0.0929396752155239,0.381025260007321
364,2,183619,-0.0845719804048389,0.0932987543203903,0.365308530900421
367,2,187176,-0.132044013707373,0.0936524771748167,0.159438995526125
368,2,191066,-0.127893845197382,0.0943726951127662,0.176220482754431
371,2,191599,-0.174572400015462,0.0928430757684471,0.0608910375935928
373,2,191763,-0.157405832986494,0.0933010171667076,0.092472295752613
374,2,191959,-0.133831953382127,0.0931759557332265,0.151792455790954
376,2,195759,0.0170401963728641,0.0942458626570854,0.856623789222396
377,2,196912,0.0653459380507943,0.0926604993505865,0.481139073691058
379,2,198110,0.0668282400759536,0.0932135905559947,0.473887271220398
381,2,198805,0.0714649643078855,0.093605967610504,0.445695535475759
382,2,198891,0.0648505034359517,0.0928893774029038,0.485544474037607
383,2,199248,0.0865154008452069,0.0930519047863333,0.353133714905061
384,2,201782,0.0556616982887653,0.0930041086824399,0.549899223428475
385,2,203285,0.0415576334491082,0.0926641286674443,0.654084891799484
386,2,203783,0.0795921281352332,0.0923938697970692,0.389578420123254
387,2,204179,0.0381937506481735,0.0926924488758964,0.680554242690381
388,2,205406,0.0848340413477417,0.0935584258245824,0.365157896368249
389,2,205834,0.0721613970039595,0.0931395395441611,0.438996279728401
391,2,207192,0.09935565503973,0.0929812712161745,0.286000146072649
392,2,207561,0.0957744997350054,0.0925796430087107,0.301606325861475
393,2,208682,0.0886691349754681,0.0924435073895189,0.338129078162413
394,2,210102,0.0897009615140756,0.0926800579977201,0.33377886819909
396,2,214801,0.12949076922379,0.0925422410049749,0.162612747382499
397,2,215016,0.170967583816316,0.0922980973331805,0.0648114368190194
398,2,218876,0.143464145414341,0.0933927948538538,0.1254005389811
399,2,227511,0.19352686486843,0.0938038174128931,0.0398337606035765
400,2,230378,0.188745360206374,0.0926353089628507,0.0423443035845186
401,2,231943,0.173212041871212,0.0929896985061266,0.0633347698481673
402,2,232156,0.198208842565563,0.0928096195146124,0.033395694138413
403,2,232789,0.143201882452854,0.0927639268924473,0.123551226573895
404,2,238524,0.180379333836806,0.0927117435434896,0.0524970868257019
405,2,241518,0.160937926990493,0.0936256476235452,0.0864999332308453
406,2,250396,0.124346439036685,0.0931409260348289,0.182725066602631
407,2,250466,0.179996043413133,0.0928498574371636,0.0533504423601609
408,2,252305,0.12307749262323,0.0933606725905075,0.188257562468244
409,2,254571,0.102234974836518,0.0947485954825176,0.281318614261903
410,2,254742,0.0846868254538083,0.0947118233103773,0.371849458965281
411,2,254908,0.10179161407672,0.0953895659753521,0.286649272749731
413,2,255862,0.0899558199912506,0.0948469948456868,0.343558967456557
414,2,255975,0.0983861930005565,0.0944798894143744,0.298427973038909
415,2,258311,0.0637900879862979,0.0930004604628196,0.493219134242814
416,2,259284,0.0249671851926463,0.0933663109141647,0.78930884348693
417,2,266330,0.0394193923927344,0.0937537887628473,0.674407814286691
418,2,267100,0.0207243909023038,0.0937639386600616,0.825198960700133
419,2,268086,-0.0135231994040009,0.0937744996937495,0.885417116846307
420,2,274614,0.00769992410601983,0.0932066059895274,0.934207394676419
421,2,274729,-0.00193068139089692,0.093717257602445,0.983575478681114
422,2,275746,-0.0177476458616106,0.0936716401615719,0.84983603467819
423,2,277029,-0.0187930869044219,0.0932357209282166,0.840372668790351
424,2,277741,-0.0165983883040854,0.0932735079915807,0.858861223103567
425,2,278218,-0.00421904975737686,0.0931089458534512,0.963883412885867
426,2,278379,0.0125820552168419,0.0954110816684186,0.895160624010161
427,2,279910,-0.00925888855674245,0.0930752176385001,0.920815631678676
429,2,283431,0.0088397109754027,0.0944385475202401,0.925477801629635
430,2,283573,0.0114579307679189,0.0933048644723545,0.902334565353898
431,2,286762,0.00709431632640012,0.0935449339106864,0.939590472216468
432,2,287187,0.0745313129978643,0.0930246736967941,0.42355516557155
433,2,288379,0.0630276246908973,0.092342697695937,0.495344934511207
434,2,294941,-0.0743256475481487,0.0923742188199884,0.421583664799707
439,2,297610,0.0319786666123144,0.0929112771982664,0.730912112458699
441,2,299680,-0.0131593685522603,0.0926380408717289,0.887120400084741
442,2,299708,-0.0285089296949972,0.0928236900827056,0.758925610951297
443,2,299759,-0.0443827843452988,0.092491395747816,0.631625183384808
444,2,300111,-0.0161889234260049,0.0931640200328721,0.862147415760339
446,2,301710,-0.0112258969053635,0.0925444399749847,0.903520245199798
447,2,303446,0.0287766076591685,0.093116700626994,0.75747486640408
448,2,303854,0.0295594452132496,0.0931338678998575,0.751137889205644
449,2,304472,0.0464549885742872,0.0923269394503383,0.615167368686887
450,2,304691,0.0025323744180738,0.0938562597501196,0.978489806287034
451,2,308097,0.0511284963506713,0.0928271779015997,0.582124457447099
453,2,309402,0.0333886661096082,0.0922849356075681,0.717718155234272
454,2,310030,-0.00642053351296547,0.0928199908639242,0.94489197034675
455,2,310113,0.005824345608402,0.0925611844047158,0.949862417251812
456,2,310972,-0.0264705921805878,0.0926915546519969,0.775369484331229
457,2,312659,-0.120435993073212,0.0921198746716529,0.191933434543441
460,2,318265,0.00722572105268832,0.0935418897346604,0.938471745914658
461,2,318379,0.0541407485342369,0.09377556237693,0.564075201776854
462,2,321266,-0.0456040630485356,0.0931602336973576,0.624775633105251
463,2,322957,0.0123256721127759,0.0923577115076434,0.893908967076402
464,2,325221,-0.00458583488176545,0.0928667369441356,0.960643747109374
465,2,332691,0.0242504100833703,0.0938041022879302,0.796154857023063
466,2,333006,-0.0360573514759727,0.0936090703451629,0.700328059727527
468,2,335046,-0.0857940783093421,0.0925779756304258,0.354703870382205
469,2,335049,-0.0982506612266791,0.0929376879619666,0.291158276580639
470,2,335995,-0.0630855868207514,0.0924978590713379,0.49567220864415
471,2,336060,-0.0628209446674482,0.0923736520223149,0.49690318778022
472,2,338292,-0.0224316297304866,0.0924206163147437,0.808369161983928
473,2,339568,-0.047459603340189,0.0925330754008798,0.608346697430689
474,2,340466,-0.0593760375566599,0.0933155210983537,0.524997642251493
478,2,348480,-0.138748459482696,0.092134297873743,0.132977600082584
479,2,350086,-0.128656588484326,0.0921801519176833,0.16367965768092
480,2,351083,-0.0966900704880974,0.0934872013301361,0.301722663237816
481,2,351335,-0.131609783979612,0.0923109189235953,0.154832035113634
482,2,351417,-0.133457321235753,0.092288749438908,0.149040796876761
483,2,351450,-0.0971206898297287,0.0925198373659944,0.294561186008263
484,2,352302,-0.100500996695416,0.0932427119596022,0.281839856604531
485,2,352469,-0.114612128033522,0.092250136270593,0.214911490676732
486,2,352562,-0.0944520655542944,0.092693236618683,0.308912813279398
487,2,352944,-0.0967106112241171,0.0924184687715299,0.296072788239199
490,2,355266,-0.14657990614279,0.0922323318574985,0.112899958615553
491,2,358277,-0.0974994871055934,0.0924307552762691,0.29222077777143
492,2,358926,-0.0928157671421248,0.0925808284447542,0.31677070606959
493,2,358948,-0.0941442126591774,0.0926064448350067,0.310037436766611
494,2,359515,-0.0966393152342834,0.0924596733481548,0.29664341389921
495,2,363190,-0.161638423608213,0.0931121729734045,0.0834445731812741
496,2,363588,-0.131776975262187,0.0936153123407429,0.160116657333837
497,2,363888,-0.14190812504483,0.092765088561982,0.126972265872157
498,2,363954,-0.12206767497369,0.0924743108688985,0.187684631155859
499,2,364199,-0.130411641599445,0.0923157359178559,0.158633911034056
501,2,365981,-0.13581828349597,0.0941657586092225,0.150095397540971
502,2,366047,-0.142155706229553,0.0924327566255444,0.12496000198089
503,2,366936,-0.168449796587409,0.0933797561217416,0.0720958997196661
504,2,369530,-0.0411494686879148,0.0925621016627441,0.656909720098812
506,2,369931,-0.115347791132935,0.0930207955680851,0.215791067368418
507,2,371033,-0.0709762421833892,0.0928989070924845,0.44536813464705
508,2,372919,-0.087415049393035,0.0924571319079145,0.345067862925995
509,2,373518,-0.0296283041710005,0.0925081172535774,0.748947181830418
510,2,376157,-0.0388436977477322,0.0927026990043466,0.675460991938782
511,2,376172,-0.049514155627444,0.093358830962314,0.596193099742419
514,2,381433,-0.117734024607332,0.0931179544668465,0.206937294061052
515,2,381922,-0.0761760855094034,0.0939660094156138,0.418097373793027
516,2,382146,-0.0936439358783002,0.0925043149133641,0.312078607300496
517,2,384206,-0.119435904471527,0.0927091787927691,0.198490322248069
518,2,384955,-0.11972808748182,0.0925006318875007,0.196391035081399
520,2,387301,-0.0996420240477761,0.0930408220874117,0.284923802813162
521,2,388313,-0.159309654115185,0.092249625360211,0.0850530667301226
524,2,390138,-0.126841422767033,0.092681310025297,0.172002162843985
525,2,391233,-0.154136911370826,0.0930824994501597,0.0986272162671671
530,2,395606,0.110854871409667,0.0927134561187145,0.232627208780372
531,2,395726,0.0732832472028861,0.0927851103923669,0.430164929307141
532,2,395853,0.0692450726425166,0.0930585744971214,0.457309784077991
533,2,396484,0.0710186371591866,0.0926427951296661,0.443840257805151
534,2,396705,0.0246178855498886,0.0926658618316206,0.790653889042297
535,2,398759,0.102954272920325,0.0932719811657203,0.270428701748712
536,2,400386,0.0756823551446725,0.0928239875151046,0.415432137698307
537,2,400847,0.0612868608032875,0.092768444436436,0.509271916291349
538,2,401130,0.0766753393180157,0.0935874658615137,0.413173373739799
539,2,401143,0.0702109340359918,0.0934159907269264,0.452795818809492
540,2,401979,0.0554156240319147,0.0933862420644065,0.553291869636248
541,2,403598,0.0705090042547326,0.0928621543533166,0.448187761004251
542,2,404844,0.0197127654360562,0.0939702818023912,0.833963061785675
543,2,405100,0.0746383399137557,0.0930311284404615,0.422922552400764
548,2,406181,0.0646535459852634,0.0931126332730661,0.487914148903266
549,2,406688,0.0436465553386762,0.0926093596999404,0.63771947022554
550,2,407621,0.0222886106010652,0.0933907366061084,0.811507911849954
551,2,409016,0.0674984711708229,0.0942651830632206,0.474434622877585
552,2,410647,0.0162246253640831,0.0929546518823421,0.861538450909018
554,2,419803,-0.0378453060414817,0.0935896846742042,0.68618205393185
555,2,419943,-0.0571454547287905,0.0941148456728794,0.544116159841068
556,2,422349,0.0253933428026105,0.0929991928946791,0.784975168068066
557,2,425467,0.080184673983188,0.0925768041359711,0.387000506693928
560,2,429095,0.0175999322335805,0.093219212453119,0.850356851778839
561,2,431266,0.0784819241364557,0.0931811206595665,0.400217543438293
562,2,431446,0.13918431171375,0.0933579724675725,0.136889460782372
563,2,432524,0.0948825093735165,0.0926146128002922,0.306306628576387
564,2,434090,-0.00848576293336559,0.0936057362522632,0.927818697860199
565,2,441927,0.0171386538395697,0.0926003348242845,0.85327102290972
566,2,446471,-0.0122033509211436,0.0937378151974614,0.896493426701483
567,2,449325,0.0292327276372788,0.0931788597393423,0.753913669257246
569,2,450017,0.0571945726150077,0.0926251146689822,0.537313314352092
570,2,451779,-0.0610958760196887,0.0929640170641844,0.511481110521503
571,2,451784,-0.0613325503506594,0.0932991863843864,0.511368231800229
572,2,453525,-0.0668649762468254,0.0933176791356282,0.474137532715409
