SNP,Chr,Pos,Effect,SE,HNM1_RBD2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
490,2,355266,-0.240224240933515,0.131926996333689,0.0694703845860467
491,2,358277,-0.198573822048227,0.132144061882553,0.133808628975095
492,2,358926,-0.19481785275704,0.132355560070213,0.141931276311354
493,2,358948,-0.199887901735925,0.132376339580309,0.131938706877711
494,2,359515,-0.192119707642521,0.132208887098982,0.147069721347339
495,2,363190,-0.0913502864213219,0.133812994843045,0.49526233980238
496,2,363588,-0.116719393722648,0.134285944165005,0.38533627469773
497,2,363888,-0.111609310336888,0.133143494790734,0.402450059115915
498,2,363954,-0.0679585237408256,0.132697111233055,0.608878428434815
499,2,364199,-0.0999320185429887,0.132459303660232,0.451090669111311
501,2,365981,-0.108496794826757,0.135115476043551,0.422519046576072
502,2,366047,-0.110899754934226,0.13267193400563,0.40377963128322
503,2,366936,-0.0643512619937472,0.134287795936141,0.632090162335059
504,2,369530,-0.104588998064816,0.132465878991968,0.43031814720682
506,2,369931,-0.0633548908379908,0.133449730163936,0.635260714036623
507,2,371033,-0.15984566824019,0.132865824277881,0.229759033041488
508,2,372919,-0.12978444429978,0.132382809461161,0.327573776597555
509,2,373518,-0.080383898442301,0.132418538190139,0.544211862926549
510,2,376157,-0.13539196330033,0.132584344193017,0.307870338742382
511,2,376172,-0.130605709033746,0.133559056093501,0.32879973284272
514,2,381433,-0.20820302195197,0.133183014943718,0.118881564296302
515,2,381922,-0.137952132939755,0.134480944672611,0.305682747601329
516,2,382146,-0.1793983645364,0.132310993469869,0.17600279920276
517,2,384206,-0.153255703741542,0.132817781218785,0.249330233497193
518,2,384955,-0.207982864940021,0.13230934644442,0.116859420491668
520,2,387301,-0.135887006362942,0.133251334390126,0.308531339584734
521,2,388313,-0.13829994037921,0.13245069791199,0.29712511582372
524,2,390138,-0.163178183172733,0.132784292615574,0.219929110991949
525,2,391233,-0.122973548359656,0.133647402986086,0.358130978757553
530,2,395606,-0.231881291106447,0.132457263351567,0.0808814366092516
531,2,395726,-0.233282592933001,0.132401462898813,0.0789460264021519
532,2,395853,-0.227135739002701,0.132812018576476,0.0881066940875686
533,2,396484,-0.202425192240027,0.132333762390697,0.126997381178689
534,2,396705,-0.228433361710923,0.132149413792307,0.0847552562670643
535,2,398759,-0.210567291578117,0.133322287741552,0.115143277127037
536,2,400386,-0.187005343508857,0.132672975176865,0.159561541801211
537,2,400847,-0.180654050958397,0.13257504396725,0.173859938195751
538,2,401130,-0.195258959198451,0.133738147659727,0.145176852268679
539,2,401143,-0.20020363692853,0.133450679892738,0.134454647987067
540,2,401979,-0.130809432336088,0.133611242306421,0.328235571095889
541,2,403598,-0.134309040164926,0.132891773705099,0.312869127732071
542,2,404844,-0.102806352859253,0.134459255149021,0.445025867629853
543,2,405100,-0.125826383249606,0.13317043792261,0.34538059198269
548,2,406181,-0.142030987262827,0.133210736233194,0.287056159082064
549,2,406688,-0.0672076010380806,0.132606845649037,0.61259861225642
550,2,407621,-0.115574168838062,0.133601521659434,0.387589916951052
551,2,409016,-0.0764366272021897,0.135021166992703,0.571679742517239
552,2,410647,-0.100669227160512,0.133005676952571,0.449627122073178
554,2,419803,-0.136260579766159,0.133851862057818,0.309377333497612
555,2,419943,-0.0902650735544367,0.134753913437874,0.503390564521973
556,2,422349,-0.131041736119745,0.133002908271606,0.32517380940146
557,2,425467,-0.0761163777189995,0.132645688236451,0.566446729199424
560,2,429095,-0.0887837170295223,0.133409730723345,0.506167539061381
561,2,431266,-0.0559297864715513,0.133532936802059,0.675583143059766
562,2,431446,-0.0137387019119685,0.134103579130924,0.918458911253393
563,2,432524,-0.0428424009008571,0.132798328191486,0.747179718107136
564,2,434090,-0.0676203065324778,0.133993377144912,0.614116682139332
565,2,441927,-0.0139396913090045,0.13260480201176,0.916338652696385
566,2,446471,-0.148342466180944,0.13400009377015,0.26903364881141
567,2,449325,-0.261961306733633,0.132717090824912,0.0491801798985716
569,2,450017,-0.310831714023899,0.131672285022968,0.0187862185719847
570,2,451779,-0.316581878578459,0.13213259300796,0.0170978013269163
571,2,451784,-0.299992522845065,0.132725958998527,0.0244151104089347
572,2,453525,-0.285369127748821,0.132859421117205,0.0324016610804219
573,2,453768,-0.299433923497066,0.132949468655769,0.0249211410439834
574,2,454027,-0.280312783382012,0.132505695404932,0.0350892765114181
575,2,455029,-0.288574271910397,0.132526257866327,0.030105955888821
576,2,455247,-0.293462729713807,0.132061905163074,0.0269058167545095
579,2,455756,-0.278018792000829,0.142099959771564,0.0511942030601923
580,2,457024,-0.305864666528866,0.132966696049215,0.0220132701815119
581,2,457298,-0.292231544811572,0.133443302935525,0.0291831791936346
582,2,460202,-0.31923771616438,0.133575276577427,0.0173747912405978
586,2,464424,-0.333353918388588,0.132773935362092,0.0124959742975747
587,2,465824,-0.273762873206254,0.134483998036767,0.0425314907758445
588,2,470145,-0.26307871254552,0.132605763931544,0.0480393934696862
589,2,470686,-0.226275120379288,0.132716806061472,0.0890841175165836
590,2,471144,-0.261768555339117,0.132763269107962,0.049425013287694
591,2,471830,-0.254699475246145,0.132420407164825,0.0552318913361824
