SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
194,2,8498,-0.103858994075043,0.0701142517115502,0.139423424972266
195,2,8651,-0.106025731177767,0.0701711287690591,0.131693409721031
197,2,9812,-0.0992470342441678,0.0706186747590651,0.160783735126718
198,2,9932,-0.0723704742774682,0.0704316067583451,0.304875294931203
199,2,10135,-0.060692046041132,0.0701924355014901,0.387816879058992
200,2,11616,-0.11341966207194,0.0699320758582659,0.105727254144179
201,2,12133,-0.0769796606242312,0.0703519826886026,0.274610094485738
202,2,12194,-0.0883705565446622,0.0705871628779952,0.211422354719445
203,2,12359,-0.0666338812398157,0.0704476414539255,0.344864994023515
204,2,13061,-0.0895671689722071,0.0703703774266904,0.2039279126337
205,2,14298,-0.0600334359439754,0.0706819863041895,0.396264636868862
206,2,15222,-0.107673206829306,0.0712139064735915,0.131436488390394
207,2,17986,-0.0956201288628233,0.0700073979953181,0.172853279501155
208,2,19770,-0.0969338790457048,0.0704888903410073,0.169952302211632
209,2,19836,-0.0690442207419246,0.0703874081321893,0.327305361763048
210,2,19851,-0.0729093350395149,0.0705830436684893,0.302330612822192
211,2,21595,-0.0706728362806814,0.0702971098055575,0.315419466261167
212,2,22385,-0.0811031156071818,0.0703319427992834,0.249630002691744
213,2,23441,-0.0799085673608582,0.0710214416401618,0.261297107001313
214,2,24209,-0.0702502099701223,0.0704636964375291,0.319461850603958
215,2,24341,-0.0440262948278558,0.0706909056280809,0.53381809669004
216,2,26815,-0.0813245754565168,0.0705122454505553,0.249551289045739
217,2,28209,-0.104236035681903,0.07045063629319,0.139882207017684
221,2,41245,-0.0746859561630213,0.0702853549398693,0.288685021498304
222,2,43214,-0.0330293955015458,0.0715174152379556,0.644482630098218
223,2,47104,0.071912510048026,0.0694392804407455,0.301089700255574
224,2,50915,0.0342034172464715,0.0702043837904955,0.626420601634422
225,2,55834,0.0023347011877759,0.0699033615551654,0.973375297320315
226,2,56422,-0.00189096613729445,0.0700283731689826,0.978472714160068
227,2,57715,0.0285568228158137,0.0697810502334788,0.6826156655381
228,2,59046,0.0119444358028125,0.0701478061969185,0.864891215818951
229,2,59191,0.0324120199838618,0.0697276914576837,0.642334685991321
230,2,59383,0.0212514557411353,0.0697599459974618,0.76082221025858
231,2,59477,0.0296044500390935,0.0708013519849722,0.676103419373556
233,2,60471,0.0145691018737594,0.0698587799838259,0.834919233337283
234,2,60478,0.0127465564818503,0.0699395154171405,0.855490255768954
235,2,60786,0.0209510043381983,0.0698188965861314,0.764295496713889
236,2,61035,0.0275125778109867,0.0698074079002528,0.693729554320761
237,2,61071,0.00313347360979677,0.0695058210360596,0.964067300550536
238,2,61675,0.026972090789817,0.0696913391483051,0.698973037941184
240,2,62939,0.0318668545616735,0.0695649598046872,0.64717127278096
241,2,63527,0.0293621445471168,0.0698293501941265,0.674387557506584
242,2,63857,-0.004777767477541,0.0698626207241378,0.9455154653285
243,2,65527,-0.0167185194028391,0.0696270696962751,0.81038030890322
247,2,67976,-0.0232423111390516,0.0706248710125887,0.742278841874396
250,2,72389,0.0128609332854376,0.0701967668009662,0.85473638035636
251,2,72392,0.0240421402410236,0.0706658634928907,0.733891088309782
252,2,73646,0.0552479104684535,0.069165944202183,0.424958955470877
253,2,74564,0.0628126609050067,0.0690115623178082,0.363350806396004
254,2,74739,0.0719719163147601,0.0692137492839948,0.299121296356925
257,2,80873,0.0914340481160523,0.0693144286392005,0.187984028935756
258,2,81501,0.102539978362169,0.0692587798813404,0.13962275119706
259,2,83526,0.0665878936710972,0.0692751094404661,0.337104775063851
260,2,83845,0.0938779069575886,0.0692516090925806,0.176091166992102
263,2,84447,0.087022177105774,0.0701653971304811,0.215709089921144
264,2,87391,0.118243601219469,0.0688379534374937,0.086726606926829
265,2,87562,0.122530021042175,0.0689924253541685,0.0765955290103477
266,2,87849,0.112963139994869,0.0690320749738613,0.102649979467004
267,2,87878,0.123098068091286,0.0692820650647978,0.0764677460354171
269,2,89785,0.0960473453084863,0.0694109320886891,0.167309494386103
272,2,93721,0.058924883976176,0.069317847589857,0.395863466131752
273,2,93952,0.0776427757212448,0.0690667615557835,0.261704816497429
274,2,95085,0.0395856864631096,0.06925480580255,0.567960289297595
276,2,107124,0.106916892514675,0.0690873493800854,0.122624032825309
277,2,111645,0.0745308891079797,0.0692521870904445,0.282561921732272
278,2,111916,0.0783496500248536,0.0694040452157177,0.259710118180654
279,2,111931,0.073300119646581,0.0695261561891225,0.292475258793924
280,2,111999,0.0755339459103265,0.0692688988945541,0.276260808212424
281,2,114528,0.0817366879480851,0.0696490155061668,0.241366025107736
282,2,116024,0.0892500201036848,0.0697891994875247,0.201789444279071
286,2,120090,0.145251362792764,0.0692441787743774,0.036645045090663
287,2,120291,0.133790298820432,0.0701104903468069,0.0571662635018686
288,2,120726,0.151678115565456,0.0695973795181324,0.0299651021858195
289,2,121716,0.0845884373218547,0.0698394936890522,0.226635326749618
290,2,123100,0.114094346072857,0.0698174016360987,0.103112092846652
291,2,124677,0.0861907406000605,0.0698339437129811,0.217940412829593
293,2,127887,0.101963772752738,0.0702549911164479,0.14757372470875
294,2,128935,0.100404822332315,0.070194546504899,0.153492748336325
295,2,129053,0.0806264089328752,0.0704814475976222,0.253424454090922
296,2,130040,0.0859790880162326,0.0708954073425207,0.226032707942582
297,2,130976,0.1009333002334,0.0702592063077074,0.151721700748809
298,2,132199,0.011890163105627,0.0707880494489128,0.866704243998914
299,2,133355,0.0399166550698793,0.0712380742598237,0.575611473179847
300,2,133435,0.0188339890244333,0.0714167219268858,0.792149875233449
302,2,135183,0.054228644983126,0.0714050046545177,0.44808930860388
303,2,135402,0.0359560930643219,0.0714268869439604,0.614999029486551
304,2,135898,-0.00501977862769354,0.0718309624182658,0.944326183691196
305,2,135912,-0.00367595091361594,0.0718842508807563,0.959245210210792
306,2,135925,-0.0166313242768052,0.0715534101154224,0.816336955469608
307,2,136002,-0.0210688374906844,0.0714965493190559,0.768409061207918
308,2,136173,0.0144155348064969,0.0720071447671594,0.841442660251499
310,2,138318,-0.0355519783199956,0.0738881505986626,0.630701320588263
311,2,138695,-0.0476146663233332,0.0726013442792676,0.512356063456199
312,2,138818,-0.0364840120500092,0.0724863358608397,0.615051387772094
313,2,139728,0.00271090827685949,0.072382200044917,0.970145230456811
314,2,140174,-0.0154971770083607,0.0723776440270372,0.830580596920987
315,2,140863,-0.0236197805697316,0.0723421436007555,0.744238843235514
316,2,141152,-0.00617211865699741,0.0725561325360708,0.932256502134987
317,2,141292,-0.0307126464867977,0.0720166314824654,0.670028249336875
318,2,141545,-0.0221489876399228,0.0723764838737658,0.759766283765114
322,2,146723,-0.0280825184439806,0.0722400617795311,0.697703706776641
323,2,147946,-0.0440138792587801,0.0728797674178523,0.546281722373923
326,2,151397,-0.0379300349119283,0.073071818603233,0.604031036469121
327,2,153035,-0.0976286304441145,0.0721169741587986,0.176681032635427
328,2,153228,-0.0696484784288227,0.0727371313971656,0.338951721037692
329,2,153455,-0.0607815675511172,0.073309896837855,0.407605533452016
331,2,153815,-0.084825568446147,0.0729601450917355,0.245765507036505
332,2,154160,-0.114090294167624,0.0720784347492783,0.114348160223746
333,2,154235,-0.0793577536305523,0.0729338795264746,0.277302976862044
335,2,159870,-0.0340263151848725,0.0711878821580899,0.632960982413875
336,2,161229,-0.0892481204844984,0.0721477274048377,0.216902266473838
339,2,162696,-0.0628134884956006,0.0719151575825293,0.383017733704774
340,2,163284,-0.0438723283308375,0.0710004345354382,0.537028928670599
341,2,164166,-0.0318616671307328,0.071678360471389,0.656947115308519
342,2,165270,-0.0696019371443075,0.0709988766250321,0.32759735597294
343,2,165675,-0.0249564692451989,0.0722582006726026,0.730015136411352
346,2,168062,0.019916227867812,0.0716131556057383,0.781091887628857
347,2,168518,-0.0240629413737521,0.0711993969527099,0.735590068710636
348,2,168980,-0.0142471144802105,0.0711730683286384,0.841458489108265
349,2,169651,-0.0233398923914609,0.0712000788036483,0.743251841679132
352,2,170725,0.00725736337615479,0.0713366295068873,0.919025545670808
353,2,171254,2.71235991258223e-05,0.0714531196010357,0.99969733751052
354,2,172242,-0.00538631906209286,0.0706079125923831,0.939235637955325
355,2,173254,-0.0537945248006837,0.0700089009931066,0.442765990611635
356,2,173340,-0.0434639812107909,0.070020741910839,0.535177793004791
357,2,173385,-0.0345125423909305,0.0700994032670852,0.622787059363531
358,2,173973,-0.0469746570377473,0.0698924779265512,0.501960388781432
360,2,177341,-0.0808346928212779,0.0695659708565263,0.246026135295663
361,2,180314,-0.0723648073155607,0.0696158073628241,0.299289221129808
362,2,180339,-0.0547049147085689,0.0698377502929071,0.433967733997817
363,2,182758,-0.0159610775152572,0.069642562578925,0.818857335244037
364,2,183619,0.01139070990524,0.0699193784181324,0.870680897029627
367,2,187176,-0.0174294963309779,0.0702965585128735,0.804323149076172
368,2,191066,0.0785064042478981,0.0707048647883661,0.267608519373526
371,2,191599,0.0134523072271044,0.0698431658228456,0.847377246851525
373,2,191763,0.0209403813749727,0.0701146090001523,0.765375733004421
374,2,191959,0.0199640056586972,0.0699442975933914,0.775484265929228
376,2,195759,0.0955624818565592,0.0703694370390543,0.175327490968373
377,2,196912,0.051762011811956,0.0693571394267392,0.455976156621058
379,2,198110,0.0718815872435683,0.0697229123139197,0.303265057492577
381,2,198805,0.0715716395103388,0.0700250294379477,0.307439880497142
382,2,198891,0.0850687113841621,0.0694348432759925,0.221332232132284
383,2,199248,0.0640024640387755,0.0696579766968832,0.358822207446459
384,2,201782,0.0794848001732467,0.0695269287071947,0.253720638754537
385,2,203285,0.0577956103536944,0.0693172431420511,0.404966529630342
386,2,203783,0.0350674505307272,0.0692108974238971,0.612699007739905
387,2,204179,0.0630653575810314,0.0693223742957939,0.363580220482435
388,2,205406,0.0460474883518951,0.0700738199549175,0.511526645525009
389,2,205834,0.0701155810328519,0.0696809789063796,0.314990805449654
391,2,207192,0.0619115745479522,0.0696376686441988,0.374580060710535
392,2,207561,0.0644232850540171,0.0693226882955241,0.353355896135701
393,2,208682,0.097639965752329,0.0690955165865517,0.158502816142472
394,2,210102,0.103292391868574,0.0692517427008018,0.136710408746706
396,2,214801,0.0953337560704064,0.0692807527707679,0.169678606081628
397,2,215016,0.0588674206327507,0.0693559454102047,0.396583087409123
398,2,218876,-0.00461259254604829,0.0701440165697404,0.947607013240161
399,2,227511,0.00990703888015165,0.0706389503045685,0.888543284737346
400,2,230378,-0.0252455260736389,0.069737758190042,0.717563735112559
401,2,231943,-0.0323019240680192,0.069929549263979,0.644422551123377
402,2,232156,-0.0182105473265006,0.0699152886866307,0.794656298606236
403,2,232789,-0.0127298870122288,0.0696711189586252,0.855127340153095
404,2,238524,-0.0121887503110659,0.0697694487605033,0.861415211329709
405,2,241518,-0.00836135297484131,0.0703767804895772,0.90549473046559
406,2,250396,-0.00389871390239771,0.0698981115991817,0.955550934616293
407,2,250466,-0.0224666663347755,0.0698635020968502,0.747961647339209
408,2,252305,-0.00902309681514302,0.0700572998701256,0.897592455661347
409,2,254571,0.00476333558022235,0.0710424954486552,0.946580571791058
410,2,254742,0.0435809722129554,0.0709408844472345,0.539394330020148
411,2,254908,0.0125496778398178,0.0715178529150415,0.860806117797003
413,2,255862,-0.00834845499821957,0.0710887535712209,0.906580498482792
414,2,255975,0.0283877880473788,0.0708173659552223,0.688766356052835
415,2,258311,0.0532617121154165,0.0696061500583188,0.444671546395427
416,2,259284,0.0305977524776875,0.069879445307748,0.661752059570848
417,2,266330,0.0118088299978985,0.070196153271845,0.866501695906365
418,2,267100,0.0452280208206808,0.0701525608440908,0.519534216817814
419,2,268086,0.0343719129984336,0.0701751248604091,0.624578300754493
420,2,274614,-0.00252756757457473,0.0697723351206466,0.971122688623855
421,2,274729,0.014952677650898,0.0701495773369984,0.831329730483351
422,2,275746,-0.00853596770978227,0.0701219950756678,0.90318192426711
423,2,277029,-0.0128867228844766,0.0697942311436353,0.853618382795963
424,2,277741,0.00501977235163187,0.0698244919115817,0.942729140713876
425,2,278218,-0.00650111426859179,0.0696980285795463,0.925737659611254
426,2,278379,0.0122376306207597,0.0714207868390711,0.864050281077658
427,2,279910,-0.0099086227483921,0.0696724174196911,0.886989505631629
429,2,283431,0.00211890140835092,0.0706947737901527,0.976105897455216
430,2,283573,-0.0150046241566462,0.0698422699576789,0.830019351453498
431,2,286762,0.00597870668980272,0.0700249003696038,0.932007915401186
432,2,287187,-0.00236419435091917,0.0696987739024063,0.972959979668217
433,2,288379,0.0038654633061056,0.0691703853063544,0.955466460896327
434,2,294941,-0.0338973358864122,0.069188550804175,0.624489928637501
439,2,297610,-0.0396830374485407,0.0695303126408881,0.568545783856914
441,2,299680,-0.045858808690294,0.0693051932900815,0.508599243885946
442,2,299708,-0.0435146039784384,0.0694558294735784,0.531386994975996
443,2,299759,-0.0352366060237876,0.0692335852302333,0.611103486650203
444,2,300111,-0.0356448780554572,0.069717085487403,0.60947538521801
446,2,301710,-0.00326349574782842,0.0692773379579882,0.962454033293927
447,2,303446,-0.00531892849947044,0.069713343651194,0.939225926959915
448,2,303854,-0.0295507311631466,0.06970954624122,0.67188800197516
449,2,304472,-0.0393463569305825,0.0691063525036919,0.569474318047821
450,2,304691,-0.0152811464977013,0.0702534670951612,0.827933093589795
451,2,308097,-0.0128398262470831,0.0695142551028806,0.853564285609905
453,2,309402,0.00903900531138063,0.0690929866705201,0.895989238097954
454,2,310030,0.0103358335000866,0.069480674482965,0.881829226191395
455,2,310113,0.015088466019716,0.0692843807776838,0.82772957834768
456,2,310972,-0.0245407471128995,0.0693819586789238,0.723771115736286
457,2,312659,0.00147107977330799,0.0691249990316242,0.983033170329389
460,2,318265,-0.0912851207976265,0.0698546034546366,0.192135581087354
461,2,318379,-0.0451352491459507,0.0701897310901424,0.52061151475241
462,2,321266,-0.0628333456548067,0.0696805363686092,0.367812741099355
463,2,322957,-0.00682973885606458,0.0691371207830828,0.921364723963973
464,2,325221,-0.0105011870554517,0.0695153673525958,0.880012453334113
465,2,332691,0.0496270926050211,0.0701760134575079,0.479921032966765
466,2,333006,0.0858380180941579,0.0699387239792142,0.220515778055206
468,2,335046,0.0762225082021486,0.0692667621447831,0.271899140106747
469,2,335049,0.0757579388065078,0.0695637667866973,0.276877806202661
470,2,335995,0.0260084106521842,0.0692730181396957,0.707552869671033
471,2,336060,0.0513573591116668,0.0691395353815342,0.458092314249922
472,2,338292,0.00506899172934197,0.0691886675159979,0.94163807191848
473,2,339568,0.0508166540896644,0.0692406036641546,0.463488273977306
474,2,340466,0.021905619584377,0.0698836430720463,0.754117504899855
478,2,348480,0.0139564443307881,0.0691862947601215,0.840249731226744
479,2,350086,-0.0166782866704667,0.0691878547329229,0.809650106994533
480,2,351083,-0.00940073777929346,0.0700860025296993,0.893375063031483
481,2,351335,-0.0257064859778096,0.0692864647490168,0.710847110284063
482,2,351417,-0.0290717432339642,0.0692717555363608,0.67497693309409
483,2,351450,-0.0654996041502459,0.0692780485429841,0.345070925469818
484,2,352302,0.0160429977803872,0.069908365473347,0.818624036349757
485,2,352469,0.00840914771463672,0.0692051737031495,0.903355923719809
486,2,352562,-0.00667354073038864,0.0694885617780951,0.923544910191137
487,2,352944,-0.00228928414456876,0.0692889277392151,0.973661616580722
490,2,355266,-0.00624507573225514,0.0692882375979808,0.92823357305538
491,2,358277,-0.00960083945353979,0.0692980886914815,0.889889440063064
492,2,358926,-0.00876967671198051,0.0694003737253662,0.899516105973267
493,2,358948,0.0197588385416751,0.0694159655060892,0.776083803573461
494,2,359515,-0.0176701911814045,0.0693132935884804,0.798923914501529
495,2,363190,0.00600376317767559,0.0699972554646915,0.931696762699408
496,2,363588,0.0681558102433136,0.0701804507750696,0.332138081750604
497,2,363888,0.0401884440965354,0.0696382346586919,0.564237637970602
498,2,363954,0.00593272570984807,0.0693935340450808,0.93191719229819
499,2,364199,0.00725537322076286,0.0692988967832751,0.916675857438485
501,2,365981,-0.00225896473330515,0.0706970845112185,0.974527807420706
502,2,366047,0.0332742941430651,0.0694013383578945,0.631917244643934
503,2,366936,0.00817557964811655,0.0702215116940437,0.907381476557464
504,2,369530,0.00778049863003694,0.0693074895587272,0.910680609354059
506,2,369931,0.00433296697293296,0.0697838107213094,0.950525272636981
507,2,371033,0.0301768493761356,0.0695803936268886,0.664772975680987
508,2,372919,0.0368384501312599,0.0692705881523324,0.59519552246288
509,2,373518,0.00771356763871572,0.0692577656543042,0.911382466144111
510,2,376157,0.00409100030306644,0.0694114938572713,0.953034546718766
511,2,376172,0.0274345347322268,0.0698983298457672,0.694931610245997
514,2,381433,0.0557385194249692,0.069800067021226,0.425090996826558
515,2,381922,0.0591929926114193,0.0703351800535371,0.400590363998658
516,2,382146,0.0505672092548903,0.0692942680834721,0.46602946582856
517,2,384206,0.0389946852466953,0.0695314159066874,0.575275293401008
518,2,384955,0.0468052141040305,0.0693627167617063,0.500251392577363
520,2,387301,0.0472417215064371,0.0697154146780941,0.498445977992945
521,2,388313,0.0710578241068417,0.0692433073494795,0.30549767509648
524,2,390138,0.0503138215458798,0.0695108198183073,0.469651230186606
525,2,391233,0.0857967076923426,0.0697997757915371,0.219821864221159
530,2,395606,0.0100402214161714,0.0695409757822353,0.885283989406595
531,2,395726,0.0165016461610716,0.0695120657954343,0.812489989135828
532,2,395853,0.0212263714392008,0.069706434444874,0.760918103913514
533,2,396484,0.00462809712181028,0.0694070012875926,0.946873767002818
534,2,396705,0.0160684101539378,0.0693686670467044,0.816953508052805
535,2,398759,0.0108296106537829,0.0699387435381576,0.877032620564865
536,2,400386,0.00064119692959308,0.0695507610825209,0.992649517197239
537,2,400847,-0.0129103918761889,0.0694833144556299,0.852703900601046
538,2,401130,0.00715831280629964,0.070122431815596,0.918748704451946
539,2,401143,-0.0202462496709651,0.0699761627843893,0.772498200803024
540,2,401979,-0.0173735985544903,0.0699350056173551,0.803950109584974
541,2,403598,-0.00102689402564315,0.0695706638941241,0.988231634371958
542,2,404844,-0.0103056493905436,0.0703457021890613,0.883610272163723
543,2,405100,0.0239769276264294,0.0696922135362587,0.731020850336067
548,2,406181,0.0208408667403323,0.0697402076115679,0.765241222349875
549,2,406688,-0.00431519578614875,0.0693461360542044,0.950417350852467
550,2,407621,0.0109012193523357,0.0699128575962353,0.876180625266609
551,2,409016,0.00617505348436848,0.0706146739259984,0.93036565997656
552,2,410647,0.0286296546771373,0.0695695011803214,0.680936666001765
554,2,419803,-0.0143534273060717,0.0700706122309195,0.83781337627407
555,2,419943,-0.0013350611507964,0.0704884174386456,0.984899551462723
556,2,422349,-0.0251997494449634,0.0696109579869577,0.717562385004502
557,2,425467,-0.0294718897493399,0.0693562022745515,0.671142832882698
560,2,429095,-0.0413233045396149,0.0697500820570963,0.553929856151847
561,2,431266,-0.0938063423315754,0.0696440261550343,0.178863534703417
562,2,431446,-0.094075747445702,0.0699257281442038,0.179370414502705
563,2,432524,-0.00283552361912298,0.0694314681147636,0.967447199381657
564,2,434090,-0.0793520550724803,0.0699439844938848,0.25735105253346
565,2,441927,-0.0913944768560803,0.0691504313799805,0.187131910312807
566,2,446471,-0.0662088101947719,0.0700825821983869,0.345445149910595
567,2,449325,-0.0252157149560656,0.0697478325332119,0.717921921094878
569,2,450017,-0.0154430072195849,0.0693690694491995,0.823959293043819
