SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
97,1,130267,-0.0361237957747509,0.0907024673938775,0.690674182923916
98,1,130271,-0.0283601972129349,0.0908179759871288,0.755015801869144
99,1,130613,-0.0206667953675168,0.0916727265683529,0.821766641606542
100,1,132012,0.01545565094248,0.0914810287573433,0.865933329588191
101,1,133231,-0.0693019276036562,0.0907606315726922,0.44563465795683
102,1,137074,-0.0313139559555173,0.0906910533243821,0.730088298955717
103,1,137304,-0.0416257332358267,0.0907108430426838,0.646600053778905
104,1,139686,-0.0682965930052913,0.0907843925542354,0.452375352562521
105,1,149562,-0.0768928919143801,0.090972403569127,0.398553196998834
106,1,150447,-0.103739838052277,0.0919088184110066,0.259780094821517
108,1,154084,-0.0896534692726948,0.092235636275222,0.331713783094539
110,1,157269,-0.063942215691725,0.0906188571237126,0.480891660016966
111,1,160054,-0.101196644579285,0.0913857129837368,0.26889342992479
112,1,166222,-0.118126797277582,0.0906494427870042,0.193384290778203
113,1,166416,-0.106321079238398,0.0905060029649657,0.240890323801126
114,1,167326,-0.0833329730210509,0.0910901310015247,0.360899664432262
115,1,168836,-0.0160537561226011,0.0907618457073642,0.859705811428377
116,1,171200,0.0102448656454254,0.0909001604551408,0.910328823376928
117,1,171431,-0.0098318914066991,0.0914678041136353,0.91446117543311
118,1,173339,0.0127047018320376,0.0907554561454794,0.888749075000747
119,1,173845,-0.0222687463084805,0.0906749960838665,0.806143428237918
120,1,175121,0.0285804149941946,0.0904901583107461,0.752310582143517
121,1,175281,-0.004259871246519,0.0905795851274171,0.96251667455355
122,1,175315,0.0119699724498077,0.0905491138062446,0.894906836242816
123,1,175523,0.00724422423469323,0.0910635980280479,0.936639236634092
124,1,175541,0.00386844525113658,0.0906925286943021,0.966001059633898
125,1,175653,-0.000748276090540123,0.0909797352047736,0.993442402178165
128,1,175856,-0.0224402806016939,0.0924739959618488,0.808405200297333
129,1,175876,-0.0095182530212429,0.0910630051217439,0.916813029803029
130,1,175989,-0.00758676585657919,0.091323343269289,0.933838303748849
131,1,176001,-0.00984467568811986,0.0917986019004474,0.914657833120965
133,1,177692,0.00832825039220814,0.0905502701131904,0.92677104559322
134,1,178191,0.016229911959365,0.0906371486001731,0.857989646427435
135,1,178224,0.00832825039220814,0.0905502701131904,0.92677104559322
136,1,178960,-0.00414234312591638,0.0912743084096728,0.963827333631669
140,1,183802,-0.0994557735326939,0.0904079195315473,0.272047715482721
141,1,183954,-0.111365036765472,0.0910293046670877,0.221995569401075
142,1,184450,-0.0994584379335521,0.0902682900279841,0.271295271793847
144,1,184718,-0.0865136516399625,0.0908204817505727,0.341455395487097
145,1,185296,-0.0836293389551249,0.0904418888106,0.355766736395889
146,1,185438,-0.0799038263949786,0.0904557099069605,0.377649726841205
147,1,185469,-0.0863110155155234,0.0905698904425877,0.341253842739691
148,1,185503,-0.117901434339542,0.0902338268166502,0.192192001295243
149,1,185705,-0.113004065525873,0.0912647174456637,0.216464362779472
150,1,185749,-0.11137065281001,0.0912704053031377,0.223193203236313
151,1,185806,-0.0783362703303963,0.0914898639445396,0.392451989727724
152,1,185879,-0.113792643670214,0.0918278529739853,0.216096454797325
153,1,185916,-0.13249987001048,0.091714777658931,0.149430649029511
154,1,185941,-0.124417962000847,0.0921485794859691,0.17782053586052
155,1,185954,-0.114107234369993,0.0924567661809698,0.217961099591659
156,1,186055,-0.107675989281004,0.0906257688023957,0.235577507640804
157,1,186896,-0.100798922952094,0.0921394842237008,0.274708874768677
161,1,190132,-0.0906742756309344,0.0907938111598652,0.318632147182027
162,1,190148,-0.0926993921705194,0.090815479696076,0.308074588874081
163,1,190165,-0.0743394950871888,0.0915628336520653,0.41739846950863
164,1,190169,-0.0990851509551587,0.091381945086411,0.27897321924634
165,1,190933,-0.19864937067531,0.0901739749752767,0.0282434180941134
166,1,192149,-0.0786123408845592,0.0914383166049308,0.390520908879164
168,1,192303,0.013017573824543,0.109120077907127,0.905108822451399
171,1,192795,-0.171305704827498,0.0901599805514132,0.058245233128434
173,1,194187,-0.0797523937432355,0.0905955211516915,0.379288821246578
174,1,194867,0.0235616071078597,0.0906368778499811,0.795049209538053
190,2,8314,0.0315131194613449,0.0921650648847734,0.732614233813333
194,2,8498,0.0954739241360192,0.0919049478533373,0.299593280477629
195,2,8651,0.0944043223995863,0.0919943887662839,0.305501633799193
197,2,9812,0.0733037342316861,0.0925967733429937,0.429099560500652
198,2,9932,0.11655843007819,0.0921049648101212,0.206528359831008
199,2,10135,0.140979154785555,0.0916534887116095,0.124901554835529
200,2,11616,0.0819746407170107,0.0917588501786742,0.372267491377777
201,2,12133,0.124929370865343,0.0919877071181899,0.175296350069803
202,2,12194,0.0896651499211639,0.0924612700146032,0.332830606091567
203,2,12359,0.12831712455606,0.0920606732241351,0.164245113696892
204,2,13061,0.103369772576155,0.0921427543972605,0.262691401349723
205,2,14298,0.143711159963481,0.092281604621545,0.120292718752026
206,2,15222,0.0974870828109652,0.0933569465997628,0.297088805637026
207,2,17986,0.0643541365521171,0.0917986426811061,0.48374251532807
208,2,19770,0.0756999543122878,0.0924098596484216,0.413238614676018
209,2,19836,0.0920625683712063,0.0921132934862624,0.318261685644481
210,2,19851,0.097241759261915,0.092368716554567,0.293172728530102
211,2,21595,0.0887716269624268,0.0920102735453735,0.335304849908214
212,2,22385,0.0787766272319688,0.0921233176357242,0.393063904845582
213,2,23441,0.0743725341743197,0.0930301837592243,0.424569912021609
214,2,24209,0.0707459265871431,0.0922708496391887,0.443760326415072
215,2,24341,0.0807515725304487,0.0924662449136507,0.383088543517745
216,2,26815,0.0793469367796381,0.0923586480117835,0.390858674516133
217,2,28209,0.00836095896496547,0.0924851928492877,0.92801807396883
221,2,41245,-0.0219302097394829,0.0921241124933812,0.811979886045148
222,2,43214,0.0380711813592643,0.0936032846513091,0.684453441146275
223,2,47104,-0.0125540594080895,0.0910127226451167,0.890368530134644
224,2,50915,-0.0249252168624213,0.0918998494090306,0.786379195336521
225,2,55834,-0.0299715369878563,0.0914708182364088,0.743361266082966
226,2,56422,-0.0506452737037359,0.0916086338130051,0.580720224110042
227,2,57715,-0.0197873822358391,0.091340099696891,0.828618633169902
228,2,59046,-0.049597524831857,0.0917703049884503,0.589225579060313
229,2,59191,-0.0464539287751403,0.0912491113558002,0.611007828693137
230,2,59383,-0.0652724305938561,0.0912427759171941,0.474852746574036
231,2,59477,-0.0441428131941907,0.092652968702288,0.634061602059364
233,2,60471,-0.0405618038025741,0.091406378364857,0.65749344867511
234,2,60478,-0.0394098194922491,0.0915121682647879,0.666984875858549
235,2,60786,-0.0393783827187699,0.091361656864397,0.666719439972939
236,2,61035,-0.0723375294684766,0.0912979573565189,0.42870413339813
237,2,61071,-0.0821387893756266,0.0908594552247246,0.366601174789324
238,2,61675,-0.0313844452949317,0.0912111567326663,0.730986789211389
240,2,62939,-0.0616554212793994,0.091009618908618,0.49855758215409
241,2,63527,-0.068227943738374,0.0913384460152997,0.455573195677562
242,2,63857,-0.0981416489888395,0.0912825355353977,0.283045655094458
243,2,65527,-0.0558984956431652,0.0910818537882388,0.539797525310529
247,2,67976,-0.0526695636021909,0.09240050646423,0.569030933687873
250,2,72389,0.0137808835479376,0.0918700106243452,0.880847005296979
251,2,72392,-0.0415915452212099,0.0924711597182562,0.653146178728164
252,2,73646,-0.0389238186848437,0.0905775828412912,0.667654938921289
253,2,74564,-0.0432989441702942,0.0903940028386486,0.632233501968638
254,2,74739,-0.00742681140548038,0.0907198323696631,0.934800181217856
257,2,80873,0.0322960526191502,0.0909208886814371,0.722644055763701
258,2,81501,0.0412071387663148,0.0908955287877464,0.650578047440557
259,2,83526,-0.00740948813494866,0.0907800840821062,0.934994999646894
260,2,83845,-0.00715516221986567,0.0908664185563055,0.937281066315331
263,2,84447,0.0562850837974312,0.0919785958967983,0.540973530210981
264,2,87391,0.0374244830409201,0.090444043081676,0.679282085909377
265,2,87562,0.0418742358934791,0.0906675213260623,0.644477802088416
266,2,87849,0.0372866888251567,0.0906646027634846,0.681131749224464
267,2,87878,0.0445177602370419,0.0910451845224921,0.625171282917689
269,2,89785,-0.00814543448252977,0.0910851310031048,0.928793591884646
272,2,93721,-0.0267892404039199,0.0907999148160589,0.768139851415097
273,2,93952,-0.0214672468477947,0.0905441461430287,0.812723343878558
274,2,95085,-0.0642834004162982,0.0906131608429682,0.478527999055071
276,2,107124,-0.0235902845025255,0.090714154250535,0.794976234132421
277,2,111645,-0.0399008572354247,0.0907560965116386,0.660460137204188
278,2,111916,-0.042350595546487,0.0909670006663973,0.64181758817296
279,2,111931,-0.0409687026386905,0.0911079738354435,0.653222967994734
280,2,111999,-0.0269838326548627,0.0907954394020864,0.766493437718462
281,2,114528,-0.0157439828201624,0.0913255084511653,0.863226471145201
282,2,116024,-0.0218289176727899,0.0915391376455841,0.811658512920446
286,2,120090,0.0374173207227241,0.0911632010599282,0.681729832590288
287,2,120291,0.0389412662275783,0.0922044244962961,0.67303675797467
288,2,120726,0.0280759746652711,0.0916826812342873,0.759610169799969
289,2,121716,-0.0568490154312301,0.0915407251753783,0.534984415473308
290,2,123100,0.0281854925140048,0.0917047924133736,0.758758021044437
291,2,124677,-0.0349247658422193,0.0915718531225309,0.703141902595891
293,2,127887,-0.0432816713201468,0.0921899066766246,0.639013691735602
294,2,128935,-0.0551877950651024,0.0920846702621298,0.549346777436906
295,2,129053,-0.0606557592211695,0.0923555463592054,0.511760872780816
296,2,130040,-0.0441323813922057,0.0929463165551138,0.63521187565272
297,2,130976,-0.0346084949866887,0.0922002855039128,0.707616611303454
298,2,132199,-0.123298523623067,0.0924133840634658,0.182996298057354
299,2,133355,-0.0920161520966145,0.0931441451482486,0.323883258254243
300,2,133435,-0.0829763899495914,0.0933699797973826,0.374778192556142
302,2,135183,-0.115052323592259,0.093325452845828,0.21846795116491
303,2,135402,-0.121969037624003,0.0932864055923547,0.191904569288432
304,2,135898,-0.146816739253134,0.0936826034591653,0.117970479985372
305,2,135912,-0.145065737957669,0.093760004068043,0.122710377455941
306,2,135925,-0.154807183247992,0.0932880478476703,0.0979125332611604
307,2,136002,-0.174567077387418,0.0931187554672076,0.0616634891693843
308,2,136173,-0.135531074327603,0.0939667372714254,0.150095860377069
310,2,138318,-0.108587074121821,0.0965584866432978,0.261534090854367
311,2,138695,-0.135500630275351,0.0947994480238784,0.153790926341629
312,2,138818,-0.151586208533116,0.0945554419106461,0.109796708084158
313,2,139728,-0.138988731787381,0.0944396082247598,0.141987224747121
314,2,140174,-0.146391785954219,0.0944079162537129,0.121886329485406
315,2,140863,-0.164003120136512,0.0942873850985448,0.0828367681334851
316,2,141152,-0.143756540881925,0.0946485498419703,0.129696444256855
317,2,141292,-0.177186082012,0.0938016783475807,0.0597188800080673
318,2,141545,-0.170133890004366,0.094300016590264,0.0720558934565677
322,2,146723,-0.177375771937324,0.0940904826801313,0.0602291368424691
323,2,147946,-0.121346030747326,0.0952103455919506,0.203322951391358
326,2,151397,-0.110262578325791,0.0954875506676703,0.248981076631571
327,2,153035,-0.189703777103439,0.0940860553138694,0.0445277867343379
328,2,153228,-0.129865459166595,0.0950658181502955,0.172790272430203
329,2,153455,-0.135951772749319,0.0957631965024894,0.156587365692133
331,2,153815,-0.187575775834527,0.0951453651196536,0.0494512831145342
332,2,154160,-0.157823663642242,0.0942919085968019,0.0950601573751
333,2,154235,-0.128791485758115,0.0953645914503357,0.177715400956797
335,2,159870,-0.0850295245981461,0.0930858665864318,0.361628026112963
336,2,161229,-0.0625588572955966,0.0945676834140409,0.508707448937626
339,2,162696,-0.0697855346588352,0.0941458853874507,0.459035358051904
340,2,163284,-0.0679373872085216,0.0929002494547185,0.465084796695656
341,2,164166,-0.0779718438871497,0.0937420090155372,0.406100763023254
342,2,165270,-0.134309215210241,0.0927696980224388,0.148568834348817
343,2,165675,-0.110425209136303,0.0943996212988625,0.24288544789273
346,2,168062,-0.0497931647865062,0.0936950333169802,0.595449070012276
347,2,168518,-0.0516854569399148,0.0931552066944111,0.57936119426947
348,2,168980,-0.0798930393433483,0.0930544650821703,0.391164739625148
349,2,169651,-0.0809886822564978,0.093096073991194,0.384920343137894
352,2,170725,-0.0832087431108468,0.0932566097445983,0.372863700087445
353,2,171254,-0.156755958823954,0.0931398564081327,0.0932559670112442
354,2,172242,-0.101597731846262,0.0922490571546903,0.271498363469729
355,2,173254,-0.118401420228045,0.0914824990987167,0.196424394280732
356,2,173340,-0.108483077065098,0.09150621498547,0.236606623500124
357,2,173385,-0.0982244586411744,0.0916236108698375,0.284433043668705
358,2,173973,-0.109141696582249,0.0913443197441128,0.232952349607629
360,2,177341,-0.110545772037466,0.0910270240889822,0.225396082082244
361,2,180314,-0.130238583244088,0.0909839046728354,0.153187059419245
362,2,180339,-0.109214926154002,0.0912932388197754,0.232378880504841
363,2,182758,-0.158871963310814,0.090756977826119,0.0808972311307683
364,2,183619,-0.10338900033304,0.0913433793673299,0.25845661229266
367,2,187176,-0.164307580385909,0.0915906260720529,0.0736793174878269
368,2,191066,-0.102967607292394,0.0925328283210066,0.266565109365871
371,2,191599,-0.131033696339696,0.0911441665381646,0.151418349582201
373,2,191763,-0.103442841996761,0.0916073404814845,0.259581010253838
374,2,191959,-0.117526170811176,0.09133476556726,0.199020192881763
376,2,195759,-0.0686587638362491,0.0922624607159804,0.457269964354283
377,2,196912,-0.0530201248066812,0.0907974652094714,0.559634715243349
379,2,198110,-0.0499784388235253,0.0913469709118477,0.584636862372562
381,2,198805,0.00311890698982689,0.0917791671779326,0.97291012633218
382,2,198891,-0.0328723294296239,0.0910476050701158,0.718281398323639
383,2,199248,-0.0253169665161272,0.0912624383672623,0.781628922466627
384,2,201782,-0.0318834786785697,0.0911444277988969,0.726687874504722
385,2,203285,-0.0164255901258019,0.0908025891361776,0.856555052516323
386,2,203783,-0.0326352159856256,0.0905946147819396,0.718887959126365
387,2,204179,-0.0262690346818965,0.0908197576781396,0.772564758053488
388,2,205406,-0.0107995917539719,0.0917619412696771,0.906379113763524
389,2,205834,-0.00581856966115632,0.0913237109066181,0.949234275039726
391,2,207192,-0.0448646527607163,0.0912075860175288,0.623098562202453
392,2,207561,-0.0692435954051485,0.0907607576976901,0.446018018429654
393,2,208682,-0.0512373659155105,0.0906417271663736,0.572246837437014
394,2,210102,-0.0309601658501995,0.09090200220984,0.733616077787385
396,2,214801,-0.0436188985894101,0.0908829623195135,0.631563161280148
397,2,215016,-0.0625180743232221,0.0907997870659113,0.491573427663245
398,2,218876,-0.0564728977045652,0.0917508764938085,0.538619508466205
399,2,227511,-0.0574265581303658,0.0923993051883024,0.534669066474476
400,2,230378,-0.0912594251288986,0.0911554741360895,0.317444714197374
401,2,231943,-0.0950579608514336,0.0914065960700023,0.299076560339295
402,2,232156,-0.0772555749838773,0.0914165548449977,0.398630819523417
403,2,232789,-0.0833852004830251,0.0910768809746337,0.360529333860602
404,2,238524,-0.0638817846309381,0.0912499506672429,0.484341749550793
405,2,241518,-0.0296923732407003,0.0920924424357403,0.7473259968935
406,2,250396,-0.0745855805642922,0.0913919378690918,0.414989421718045
407,2,250466,-0.0837280851039681,0.0913371588017329,0.35992965213558
408,2,252305,-0.0835836204230436,0.0915802114700254,0.362032652717501
409,2,254571,-0.121913282064661,0.0927492902685759,0.189551922897914
410,2,254742,-0.0974544186546803,0.0927471057808169,0.294090249981468
411,2,254908,-0.0987075640899467,0.0934540416590534,0.291592292326539
413,2,255862,-0.103539133384312,0.0928744047217033,0.265681873257676
414,2,255975,-0.0893218894936959,0.0925798736392971,0.335301004483355
415,2,258311,-0.0722124416830931,0.0910900804774464,0.428450974001095
416,2,259284,-0.0450080298314405,0.0914467437805975,0.62289981169878
417,2,266330,-0.0884367737650287,0.0917507896293899,0.335765797132705
418,2,267100,-0.0302336848647455,0.0918506590060247,0.74222895840742
419,2,268086,-0.0214150046980839,0.0918643795285051,0.815806883502911
420,2,274614,-0.0855405827324091,0.091199701112205,0.348912393589301
421,2,274729,-0.0916418211202548,0.0916830664115861,0.318212942386008
422,2,275746,-0.0974660488857333,0.0916259052009718,0.288174067171648
423,2,277029,-0.100647786603912,0.0911889586183773,0.270463062456189
424,2,277741,-0.085496946138885,0.0912686608563205,0.349521808079528
425,2,278218,-0.0984888024063636,0.0910662332651671,0.280209755552861
426,2,278379,-0.117766405302994,0.093263974096151,0.20752284811283
427,2,279910,-0.140276539247865,0.0908787749934458,0.123591736607782
429,2,283431,-0.110823270677941,0.0923322267678099,0.230840757085815
430,2,283573,-0.0834544335363379,0.0913026230313395,0.361318662642708
431,2,286762,-0.00110397458145706,0.0916445715721294,0.990395510558631
432,2,287187,0.00245564911515639,0.091216887894543,0.978537962791032
433,2,288379,0.0602568630769729,0.0904688862777674,0.505813728763334
434,2,294941,0.00136251634754048,0.0905798398613736,0.98800704408772
439,2,297610,0.0842600360973966,0.0909278072550844,0.354731215660664
441,2,299680,0.0853849564475596,0.0906441219203812,0.346847039780426
442,2,299708,0.0958559098745069,0.090806196348863,0.291868447637424
443,2,299759,0.0973200915050916,0.0904931396016189,0.282911536697382
444,2,300111,0.0988317442397298,0.0911228698386333,0.278839623894231
446,2,301710,0.0840781515720298,0.0905550667443827,0.353795454094043
447,2,303446,0.119396522246318,0.0910150697159852,0.190429155546436
448,2,303854,0.105135882199252,0.091082416568705,0.249160528107427
449,2,304472,0.0788831382037137,0.0903855706869358,0.383397853964363
450,2,304691,0.0580394320387723,0.0918970314919271,0.528076491089168
451,2,308097,-0.0148249261025,0.0909763222050829,0.870648154017657
453,2,309402,0.062558836890954,0.0903648900548459,0.489209477633131
454,2,310030,0.0328170807206182,0.0909174731464661,0.718349297217411
455,2,310113,0.0664485837157461,0.0906116003702575,0.463841355783478
456,2,310972,0.0479898053493335,0.0907823709827098,0.597398007686204
457,2,312659,0.109839236195715,0.0902768802662746,0.22453395224684
460,2,318265,0.0272585624886762,0.0916301509160719,0.766271523526044
461,2,318379,0.0418184017993746,0.0918861962582478,0.649309295569317
462,2,321266,0.0499825395903147,0.0912591675375921,0.584244846959143
463,2,322957,0.0933499459166506,0.0903465154455878,0.302197330161654
464,2,325221,0.0836037634927637,0.0908708603889185,0.358186244347536
465,2,332691,0.0927794741947903,0.0917736843815081,0.312728280053893
466,2,333006,0.130489184511054,0.0914626325502475,0.154551985145661
468,2,335046,0.106874727895245,0.0906284556395281,0.239087905753909
469,2,335049,0.109844907232291,0.0910053524477797,0.228234211035689
470,2,335995,0.101337195997616,0.090517180757142,0.263672933491003
471,2,336060,0.122336259963347,0.0903212330845156,0.17645681892643
472,2,338292,0.00989449716474642,0.0905483986463275,0.913048034156825
473,2,339568,0.0197770428483002,0.0906802111384107,0.827479893462251
474,2,340466,0.012540953803986,0.0914690688718045,0.891025212403349
478,2,348480,-0.0962740703673502,0.0904062551662444,0.287646792541184
479,2,350086,-0.113426279729886,0.0903541696116713,0.21018140043003
480,2,351083,-0.052334601186705,0.091683643785052,0.568486749300519
481,2,351335,-0.0869364080766445,0.090576796787966,0.337808387681396
482,2,351417,-0.104089323905344,0.0905112009383421,0.250915803132468
483,2,351450,-0.101547192715642,0.0906199051078002,0.263226871401824
484,2,352302,-0.0821802944926251,0.091393347366059,0.369162613555563
485,2,352469,-0.0662240875863343,0.0905041268227868,0.464822217712995
486,2,352562,-0.0699715774265718,0.0908666229095522,0.441786979029496
487,2,352944,-0.0719432836558966,0.0905997127600696,0.427683222164676
490,2,355266,-0.0713613152974385,0.0906010166017313,0.431433721110112
491,2,358277,-0.0683933767561537,0.0906218271949157,0.450925029046313
492,2,358926,-0.0800708818655206,0.0907283246403858,0.378088380841018
493,2,358948,-0.0511076145687379,0.0908164093031645,0.573957254155431
494,2,359515,-0.0784362123423128,0.0906245871634952,0.387348415913678
495,2,363190,-0.00325390291875817,0.0916082553312087,0.971685369739583
496,2,363588,0.0280719662899783,0.0919576955746533,0.760340108611551
497,2,363888,0.015236417497152,0.0911769801095703,0.867380629404009
498,2,363954,-0.0104311979223387,0.0908165996836364,0.908621366837459
499,2,364199,-0.0121517663792943,0.0906926038490525,0.89348802084803
501,2,365981,-0.00261637896465181,0.092523380302235,0.977456382643276
502,2,366047,0.0211884256936268,0.0908501391722928,0.815722710555911
503,2,366936,-0.0124349532743853,0.0919003364212432,0.892444600175688
504,2,369530,-0.0211107781760483,0.0906994070949216,0.816086229661365
506,2,369931,-0.0313662503805171,0.09131336194524,0.731425924615572
507,2,371033,0.0307365585350767,0.0910714704996107,0.73594112815644
508,2,372919,0.00405132938655189,0.0906925060729169,0.964394768778508
509,2,373518,-0.00388598480995997,0.0906410289633029,0.965827609685369
510,2,376157,0.00379603258693517,0.0908410833196906,0.96669163021309
511,2,376172,0.0155385427106762,0.0914942182462861,0.865240434597065
514,2,381433,0.0280470116363319,0.0914196826254695,0.759181052488446
515,2,381922,0.0105891346519364,0.0921402912700614,0.908570670811838
516,2,382146,-0.00286009832967854,0.0907556954601263,0.974877232575976
517,2,384206,-0.0422172562073346,0.0910106024025329,0.643025476867509
518,2,384955,-0.018527705880922,0.0908302005663927,0.838485283744156
520,2,387301,-0.00637782354766156,0.0912973035514536,0.944346443956758
521,2,388313,0.0146712958527533,0.0907524636969399,0.871663902206961
524,2,390138,0.00409699438763619,0.0910380755395853,0.964130295513856
525,2,391233,0.0241937285428749,0.0915352446567545,0.791694897163941
530,2,395606,-0.0277455573245192,0.0910010235506918,0.760627478004119
531,2,395726,-0.0155587365087418,0.09097597507727,0.864305807363459
532,2,395853,-0.0266813384142584,0.091227787098396,0.770099561091491
533,2,396484,-0.0307153332459358,0.0908208410947304,0.735415808199103
534,2,396705,-0.0211983658121306,0.0907847008854454,0.815507335725998
535,2,398759,-0.0464534432031715,0.0915005980754531,0.611991612680383
536,2,400386,-0.0422216625081118,0.0909953903868621,0.642935310388901
537,2,400847,-0.0441455089024381,0.0909089422916045,0.627551070518956
538,2,401130,-0.0354361667760097,0.0917532579975517,0.699572683889614
539,2,401143,-0.0493307380071183,0.0915530764481338,0.590349869644677
540,2,401979,-0.0345374322937601,0.0915155364347903,0.706107471754949
541,2,403598,-0.0502899033616255,0.0910098469318663,0.58090314969315
542,2,404844,-0.0717558018349307,0.0919870362534305,0.435875755784327
543,2,405100,-0.0319062978946078,0.0912077292054625,0.726682320141731
548,2,406181,-0.0270420558566811,0.0912712547923453,0.767188745457995
549,2,406688,-0.0359510755810186,0.0907356490898271,0.692183779586671
550,2,407621,0.0117083388277601,0.0914980392520453,0.898251335207151
551,2,409016,-0.0420097627925591,0.0923894464786203,0.64960238281703
552,2,410647,0.0416189567725253,0.0910425431085696,0.647853442559483
554,2,419803,-0.0123942150134854,0.0917065461395888,0.892569659760315
555,2,419943,-0.0329565690439421,0.0922336311819182,0.721068640351073
556,2,422349,-0.011354819121799,0.0911168104212956,0.900896698693971
557,2,425467,-0.00556909830572971,0.090791227875331,0.951123461817004
560,2,429095,-0.0786127478666773,0.091233457149187,0.3894563993111
561,2,431266,-0.16554229893768,0.0909533294476696,0.0695936246281379
562,2,431446,-0.157193213279307,0.0913659029295687,0.0862215507783446
563,2,432524,-0.0902961809806354,0.0907400330718457,0.320365108763627
564,2,434090,-0.100969131408191,0.0915468782842928,0.270812066810852
565,2,441927,-0.0709805597956172,0.0906441483971502,0.434112030583748
566,2,446471,-0.0418193873364975,0.0918080319921978,0.649023131594507
567,2,449325,-0.058259279322252,0.0912452614081807,0.5235681194449
569,2,450017,-0.0589042515682062,0.0907375650470907,0.516649596695276
