SNP,Chr,Pos,Effect,SE,SSH1_PIS1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
227,2,57715,-0.18995007825275,0.097869954361156,0.0530732504993488
228,2,59046,-0.177092559885058,0.0984382484988229,0.0728692340121537
229,2,59191,-0.174496272004982,0.0978826529620715,0.0754929882339725
230,2,59383,-0.178153463189544,0.0978924362332875,0.0696225698411995
231,2,59477,-0.170820793690254,0.0994155376664592,0.0866277927623142
233,2,60471,-0.161203811592832,0.0981085971590169,0.10124930333493
234,2,60478,-0.163374845371014,0.0982112443246174,0.0970989734234298
235,2,60786,-0.159388405933851,0.0980670774354098,0.104991118591155
236,2,61035,-0.190659093665071,0.0979017110371086,0.0522728624827694
237,2,61071,-0.158661321850127,0.0976151314928486,0.104974828003808
238,2,61675,-0.131132217634836,0.0980136151767659,0.181790937637971
240,2,62939,-0.15963867693107,0.0977232674782799,0.103238817917644
241,2,63527,-0.192328251366531,0.0979265782248759,0.0503139180989023
242,2,63857,-0.213260943333909,0.0978267564824413,0.0299186831891206
243,2,65527,-0.221492761176777,0.0974478821212524,0.0236305556354921
247,2,67976,-0.190939693599034,0.099052214845004,0.0546985739691131
250,2,72389,-0.211271728467943,0.0983171793226032,0.0323235707479426
251,2,72392,-0.174290467782109,0.0991982330054864,0.0797861544150679
252,2,73646,-0.156178804007591,0.0972337331645777,0.109119626621399
253,2,74564,-0.106642521874701,0.0972312611240275,0.273479732671849
254,2,74739,-0.0997112026649943,0.0975728173373038,0.307520578121062
257,2,80873,0.0173351877593916,0.0979458291429717,0.859619709612958
258,2,81501,0.00789582744103673,0.0979329537244468,0.935786011510354
259,2,83526,-0.0384081422502137,0.0977605620794665,0.694645464526362
260,2,83845,-0.0418496711940547,0.0978495136437241,0.6691345522965
263,2,84447,0.0530983241012226,0.0990841895184102,0.592371385915261
264,2,87391,-0.0338522027438422,0.0974260182081018,0.728448535915584
265,2,87562,-0.0480019065652594,0.0976558532166683,0.62334898308979
266,2,87849,-0.0290664289920218,0.097667764228835,0.766179615306973
267,2,87878,-0.0123988327403144,0.098097540274784,0.899492880081152
269,2,89785,-0.0571484158327022,0.0980635321023034,0.560420689329849
272,2,93721,-0.0325227751476943,0.0977991105890708,0.739673845997689
273,2,93952,-0.0281328201332649,0.0975231477333398,0.773153811569022
274,2,95085,-0.0500315692222796,0.0976344588383374,0.608665247008803
276,2,107124,0.0450729522780279,0.0976899035749734,0.644804407227935
277,2,111645,0.0694179778633124,0.0977121043880338,0.477904276119246
278,2,111916,0.0712606575038631,0.0979390051615566,0.467339302711798
279,2,111931,0.0928173820491995,0.0980378999823269,0.344413808247823
280,2,111999,0.0868254898694202,0.0977005523726926,0.374774949795506
281,2,114528,0.051627614131283,0.0983342530984298,0.599897705118039
282,2,116024,0.0335233290059793,0.0985903993356745,0.734038955719603
286,2,120090,0.0855830795526134,0.0981114153531191,0.383634933294282
287,2,120291,0.0837041294115722,0.0992403342556825,0.399548725258659
288,2,120726,0.0932196234604367,0.0986416296171389,0.345288274233053
289,2,121716,0.0558145258856374,0.0986094228692805,0.571742435047981
290,2,123100,0.0463886050419495,0.0987593896042101,0.638849838845446
291,2,124677,0.0670914013718141,0.0985895123612533,0.496626065438024
293,2,127887,-0.0458535405741802,0.0993005686892858,0.644534189856643
294,2,128935,-0.0362282934244638,0.0992179192429973,0.715226611675703
295,2,129053,-0.0235784569901258,0.0995308192906608,0.812874855305619
296,2,130040,-0.0249549927394743,0.100137458714752,0.803345317952074
297,2,130976,-0.0444874715396777,0.0993023290323529,0.654427816297328
298,2,132199,-0.0103988390997023,0.0997894002555491,0.917063583623352
299,2,133355,-0.0867503717262688,0.100359820348672,0.387958777351881
300,2,133435,-0.0864125646541172,0.100577973554209,0.390835336330418
302,2,135183,-0.134583671986297,0.100483845457372,0.181316410558085
303,2,135402,-0.161155782857252,0.100357738267802,0.10920911549741
304,2,135898,-0.152802099274805,0.100930663236207,0.130938060078295
305,2,135912,-0.156271952276416,0.100990658626186,0.12266521168928
306,2,135925,-0.15684867990875,0.10052752342853,0.119595419226783
307,2,136002,-0.165777898092728,0.100411157588377,0.0996297814307398
308,2,136173,-0.131983342435526,0.101267862156782,0.193318618764035
310,2,138318,-0.187200600325205,0.103713678280631,0.0719305955460864
311,2,138695,-0.19139129322999,0.101897485844533,0.0611678819869394
312,2,138818,-0.177809078617383,0.101778562548488,0.0815037132038786
313,2,139728,-0.209702226600658,0.101422063571056,0.0394040699648664
314,2,140174,-0.218626605983977,0.101368664642786,0.0317000575733643
315,2,140863,-0.199799113132914,0.101437185740733,0.0496561952310334
316,2,141152,-0.215569266950316,0.101634809501423,0.0346169174486984
317,2,141292,-0.207498694842936,0.100942615039609,0.0405552083930452
318,2,141545,-0.252731717706637,0.10114910680975,0.0129222760714783
322,2,146723,-0.218530808922964,0.101189300660165,0.0314747337813516
323,2,147946,-0.225252704928658,0.102087038537099,0.0279939978857693
326,2,151397,-0.212260891109995,0.102424406619348,0.0389567895636017
327,2,153035,-0.143854853563083,0.101635833771932,0.157834318478477
328,2,153228,-0.103359715720566,0.102520066239325,0.314053778214006
329,2,153455,-0.158615891840137,0.103097386491462,0.124820938813515
331,2,153815,-0.152284263688022,0.102726322253564,0.139118903659491
332,2,154160,-0.135043842288262,0.101712244216227,0.185133551417832
333,2,154235,-0.126455017958795,0.102763926549932,0.219314677742305
335,2,159870,-0.0370822438564296,0.100363638661338,0.711992360599731
336,2,161229,-0.15486933578942,0.101589968823366,0.12829046607811
339,2,162696,-0.134108813107806,0.101233940578907,0.18611380628909
340,2,163284,-0.107715828453753,0.0999762037786228,0.282030780355259
341,2,164166,-0.0365578307468208,0.101051524782179,0.717737256706447
342,2,165270,0.0231512957129558,0.100212712355384,0.817431904699502
343,2,165675,0.0104755664050271,0.101875041192982,0.918158185534936
346,2,168062,0.046195549811074,0.100931180129811,0.647454208578434
347,2,168518,0.0320930161723201,0.100368509373536,0.74934561257234
348,2,168980,0.040640879667992,0.100312067294443,0.685616732983624
349,2,169651,0.0156406492006018,0.1003795915993,0.876267886444307
352,2,170725,-0.0233059020173301,0.100554081139498,0.816847229495167
353,2,171254,-0.0675348045324813,0.100660310595897,0.502711573985997
354,2,172242,-0.0796605596450755,0.099443490657579,0.423633677679771
355,2,173254,-0.00881749856691294,0.0987699989581418,0.928915543056694
356,2,173340,-0.00471558462704336,0.0987588419082822,0.961943698887529
357,2,173385,0.00146765634207724,0.0988500824010134,0.988162395477322
358,2,173973,0.0211000407769927,0.0985811195314679,0.83064151529221
360,2,177341,0.000268402385182553,0.0982516004892036,0.99782189564442
361,2,180314,-0.0768010992507505,0.098199525522588,0.434684571896634
362,2,180339,-0.070159972990513,0.09846208733756,0.476589870477944
363,2,182758,-0.0295428386347203,0.0981669140048295,0.763633639932356
364,2,183619,-0.0144760428385908,0.0985631120527075,0.883317845753478
367,2,187176,-0.0544277295629304,0.0990603926659675,0.583051028872398
368,2,191066,-0.00994249846321194,0.0998421798577542,0.920732597327102
371,2,191599,-0.0537055785358851,0.0984186563137415,0.585627182310165
373,2,191763,-0.0519140342151866,0.0988114879051288,0.599645700012143
374,2,191959,-0.0287902012524132,0.0985970160581928,0.7704591429554
376,2,195759,-0.0170040112043285,0.0994515110167473,0.864339098538584
377,2,196912,-0.0230023670801127,0.0978392965243889,0.814264676540249
379,2,198110,0.0115967554285687,0.0984313902491803,0.906280759254753
381,2,198805,0.0159514065405292,0.0988536586289075,0.871899153446163
382,2,198891,-0.0210639499694664,0.0980808610384739,0.83007762516736
383,2,199248,0.00100582499133145,0.0983112637754368,0.99184274510534
384,2,201782,-0.0125010502447018,0.0981882127579924,0.898761825586915
385,2,203285,-0.00902029245480479,0.0978086061138178,0.926572453422997
386,2,203783,-0.0183871429238057,0.0975942659206605,0.850668284137367
387,2,204179,-0.0229364529096016,0.0978277187256435,0.814765669252404
388,2,205406,0.0271928266302844,0.0988299302616669,0.783363753011996
389,2,205834,0.0167448718819669,0.0983630898782138,0.864922601357006
391,2,207192,0.0544707187497301,0.0982323719247531,0.579581795897647
392,2,207561,0.00764422912820722,0.0978399120049863,0.937768937117706
393,2,208682,0.0400139480442897,0.0976529407808448,0.682232965496126
394,2,210102,0.051651427104923,0.0978898219228798,0.59807474617665
396,2,214801,0.0299897604575901,0.0979107468803912,0.759559155948543
397,2,215016,0.0670237889008146,0.0978028474202919,0.493607634038897
398,2,218876,-0.0338306499889559,0.0988632907070155,0.732406832682307
399,2,227511,-0.0391890578500956,0.0995576954097635,0.694090674850324
400,2,230378,-0.0675246817079591,0.0982589362903056,0.492400621890856
401,2,231943,-0.0807649067257428,0.0985128000823193,0.412859535654356
402,2,232156,-0.0817233319588379,0.0984701013575185,0.40713902964871
403,2,232789,-0.114928547758738,0.0980264299208834,0.241817438827743
404,2,238524,-0.106766649566014,0.0981910226710119,0.277630142891975
405,2,241518,-0.0817069617490672,0.0991138214720524,0.410283154693346
406,2,250396,-0.175239397890766,0.0980904341956101,0.074875036717867
407,2,250466,-0.141636129741624,0.0982091728010125,0.15013585850246
408,2,252305,-0.128898744671598,0.0985205774550816,0.191608110201082
409,2,254571,-0.111090072775174,0.0999715682320673,0.267231380455159
410,2,254742,-0.0950515439908306,0.0999278534780003,0.342152807676248
411,2,254908,-0.103018463080917,0.10067090720171,0.30685774910775
413,2,255862,-0.0527864445975523,0.100173403593746,0.598558810114594
414,2,255975,-0.082698982197855,0.099753929285313,0.407647748489305
415,2,258311,-0.0840156846062342,0.0981003510324052,0.392343212837802
416,2,259284,-0.0837195357408055,0.0984320667663267,0.395606401918333
417,2,266330,-0.0997538844325224,0.0988140071179692,0.313420815579913
418,2,267100,-0.0850557780026449,0.0988457160809253,0.390102890173507
419,2,268086,-0.097081015755727,0.0988215483079705,0.32658199285231
420,2,274614,-0.111700399936656,0.0981754730067779,0.25599119538476
421,2,274729,-0.118664600755874,0.0986913939865833,0.23002208173782
422,2,275746,-0.100509713964496,0.0987052519104417,0.309241667385097
423,2,277029,-0.10070013764487,0.0982446631794541,0.306068146508171
424,2,277741,-0.115923964730085,0.0982358086076308,0.238771699675815
425,2,278218,-0.127011341421043,0.0980187626089078,0.195895848669218
426,2,278379,-0.132080140854777,0.100437355520364,0.189346725868417
427,2,279910,-0.155787440499007,0.0978664715028034,0.112316462975185
429,2,283431,-0.117555773873562,0.099458975442387,0.238020178165168
430,2,283573,-0.13857277925891,0.0981835267486462,0.159017825150616
431,2,286762,-0.0749632430657231,0.0986315199156082,0.447741958934965
432,2,287187,-0.0688877669682637,0.0981831644975923,0.483375335850681
433,2,288379,-0.0940456016085019,0.097378460447068,0.334818365277783
434,2,294941,-0.109217723942828,0.0973920257447177,0.262869834706379
439,2,297610,-0.0624903808303779,0.0980027563873239,0.524122063591944
441,2,299680,-0.0644777725108987,0.0976969408180481,0.509698715657898
442,2,299708,-0.0653646715782535,0.0979015965418984,0.504788908274394
443,2,299759,-0.0709197811788413,0.0975584892991181,0.467740663383622
444,2,300111,-0.0396494086229066,0.0982909843270685,0.686907002340966
446,2,301710,-0.0580804073903052,0.097608728547908,0.552202696387419
447,2,303446,-0.0306306483680887,0.0982592660855029,0.755427537282514
448,2,303854,-0.0192684294553077,0.0982862854550491,0.844688589802149
449,2,304472,-0.0510243216651913,0.0974232051240837,0.600788809941935
450,2,304691,-0.0586543972894916,0.0989907910805548,0.553879261401142
451,2,308097,-0.114568514414776,0.09780616244157,0.24223476025202
453,2,309402,-0.0609192549797681,0.0973458654222949,0.53184909826527
454,2,310030,-0.0924496084725885,0.0978233889128114,0.3452713389364
455,2,310113,-0.084066074440186,0.0975713110624884,0.389500261081774
456,2,310972,-0.139322444864132,0.0975407046323563,0.154074782184038
457,2,312659,-0.0559926473804225,0.0973970938090087,0.565731682716368
460,2,318265,0.0506463321398551,0.0986721910182823,0.608077476583991
461,2,318379,0.0572771838651737,0.0989545097443759,0.563077489375446
462,2,321266,0.0928134138129659,0.0982146421439943,0.345302249029799
463,2,322957,0.0573456772486919,0.0974132447779692,0.556449356185065
464,2,325221,0.0614648251475362,0.0979414470698919,0.530693332082076
465,2,332691,-0.0801636406442172,0.0989022450834906,0.418179380943195
466,2,333006,-0.0319969798276651,0.0987851402732199,0.746201943225795
468,2,335046,-0.0707738488604527,0.0977372206605736,0.469469352295617
469,2,335049,-0.0724968924191172,0.0981499043101261,0.460619858193255
470,2,335995,-0.0499906721437308,0.0976345181828969,0.608958288732741
471,2,336060,-0.0331608606271781,0.0975232773314346,0.734036014882733
472,2,338292,-0.0260372494538785,0.0975232614140657,0.789636601374802
473,2,339568,-0.0266277724644057,0.0976697339297719,0.785296484021208
474,2,340466,-0.0373929706765481,0.098505649590454,0.704468918784505
478,2,348480,-0.0370034173996621,0.0975147554177592,0.704570907244375
479,2,350086,-0.0718217229320933,0.0974643105911426,0.461670937596639
480,2,351083,-0.0336755949610888,0.0987835595991441,0.733379539867296
481,2,351335,-0.0297223471591184,0.0976764582592217,0.761083319550026
482,2,351417,-0.0426698730306609,0.0976474425050925,0.662393829180648
483,2,351450,-0.0128670884490129,0.0977795350736996,0.895381303343258
484,2,352302,-0.0146588934371801,0.0985511562979178,0.881840573661315
485,2,352469,-0.00553933579064134,0.0975572285704501,0.954752274351973
486,2,352562,-0.0017861903320902,0.0979563477398043,0.985462038871948
487,2,352944,-0.0204777357517921,0.0976677681937135,0.834048313558094
490,2,355266,-0.0196244225830783,0.0976682644649758,0.840869525153729
491,2,358277,-0.00885828104673896,0.0976881303240937,0.927798933717352
492,2,358926,-0.0401135526800588,0.0978097124591011,0.681967959792063
493,2,358948,-0.0197701191695219,0.0978583502045942,0.840011272790798
494,2,359515,-0.00789615824703785,0.0977161362304173,0.935641150224676
495,2,363190,0.0820112217015395,0.0985766314357136,0.405997357786144
496,2,363588,0.101003808859974,0.098916536517367,0.307905698495231
497,2,363888,0.105439429747097,0.0980519310921952,0.282955751476478
498,2,363954,0.115680193129692,0.097628212712973,0.236851974421607
499,2,364199,0.0898203010027377,0.0975722217770428,0.357913045842529
501,2,365981,0.058223071526893,0.0996106702030216,0.559253047989799
502,2,366047,0.0922897463279452,0.0977406534965854,0.345697477861215
503,2,366936,0.0992796510346144,0.0988490889884171,0.315895129533486
504,2,369530,0.108576770319885,0.0975305485040984,0.266354656870815
506,2,369931,0.0752337260789461,0.0982903191476005,0.444530819396693
507,2,371033,0.111987960382314,0.0979294670466916,0.253582170930315
508,2,372919,0.0432670699620015,0.0976598070606622,0.658009151879871
509,2,373518,0.0286777334604365,0.0976195536566453,0.769106016406217
510,2,376157,0.0720710455911808,0.0977717356292349,0.461529429483429
511,2,376172,0.0742006263765629,0.0984750839786529,0.451653905803332
514,2,381433,-0.00888435344134486,0.0984819265621161,0.928169091436291
515,2,381922,-0.00177216482474002,0.0992479283865472,0.985763867985043
516,2,382146,-0.0427426498700832,0.0977284036001024,0.662116586931312
517,2,384206,-0.070571126054562,0.0979872148027082,0.471873861539488
518,2,384955,-0.0682606456243247,0.097773279354441,0.485541552516088
520,2,387301,-0.010506444157776,0.0983372077360466,0.914975825010752
521,2,388313,-0.0357767689306536,0.0977363306210317,0.714544103140463
524,2,390138,-0.00318338974338339,0.0980590332860652,0.974120361964968
525,2,391233,-0.00381117751148063,0.0986039559607229,0.969190198764174
530,2,395606,-0.0304123831645948,0.0980185296647802,0.756537395510695
531,2,395726,-0.0325400672699149,0.0979807623897513,0.740005801501447
532,2,395853,-0.00500069610496828,0.0982747847609588,0.959446071204204
533,2,396484,-0.0131647024918203,0.0978382489419408,0.893039786609618
534,2,396705,-0.037538471676535,0.0977731231686124,0.701258173003528
535,2,398759,-0.0291199705056016,0.098580881639734,0.767868371075028
536,2,400386,0.00947709744576719,0.0980415081628757,0.92304797980331
537,2,400847,0.0229661869112656,0.0979448794590565,0.814747734088452
538,2,401130,-0.0694436193823468,0.0987809883373297,0.482515429246226
539,2,401143,-0.0485377995227962,0.0986203295119053,0.622906311922714
540,2,401979,-0.062648597174022,0.0985366625566213,0.525325454121514
541,2,403598,-0.0202796403831852,0.0980649403254111,0.836286795598914
542,2,404844,-0.0461820190153249,0.0991359356561283,0.641613468262974
543,2,405100,-0.00233127360768404,0.0982585845026476,0.981084650410853
548,2,406181,-0.0390101983855579,0.0983003578882409,0.691720129802587
549,2,406688,-0.0201053518369019,0.0977490215152135,0.837156784573653
550,2,407621,-0.0535452868235377,0.0985154062737624,0.587113545605297
551,2,409016,-0.147126379805819,0.0992351388055142,0.139071927180777
552,2,410647,-0.0506059768057013,0.0980557462914095,0.606111912895241
554,2,419803,-0.164136968989552,0.0983944114076605,0.0961720213721149
555,2,419943,-0.16571040932523,0.0989724071234069,0.094955558910024
556,2,422349,-0.131729746861593,0.0978951110679171,0.179288333406258
557,2,425467,-0.0705362983335213,0.0977214458175393,0.470889259702015
560,2,429095,-0.081138924318247,0.0982777994178616,0.409584180011355
561,2,431266,-0.105676767150046,0.0982653847896366,0.282920270768266
562,2,431446,-0.0817128364273522,0.0987280121451336,0.408424486121466
563,2,432524,-0.0915729861507769,0.0977534321892265,0.349514673678648
564,2,434090,-0.111791787498726,0.098597321312835,0.25763873729624
565,2,441927,0.00248926790589288,0.0977192655808615,0.97969154743629
566,2,446471,-0.0497869274028216,0.0988817916036732,0.614927214021957
567,2,449325,-0.00769158887608812,0.0983379455673018,0.937700647420331
569,2,450017,-0.0675782565411365,0.0977273673758358,0.489707304872409
570,2,451779,-0.0181682537633751,0.0981536148281744,0.853256747339579
