SNP,Chr,Pos,Effect,SE,ERG11_TPO4_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
95,1,128704,0.0129350828080445,0.0650933663687555,0.842599434048918
96,1,128911,0.0187553831186843,0.0650965582040361,0.773426762499758
97,1,130267,-0.0616112740262214,0.0649906736083894,0.343777071253341
98,1,130271,-0.054478680048616,0.0650860275663648,0.403144400140977
99,1,130613,-0.0519993505298543,0.0657011462287071,0.429211330015346
100,1,132012,-0.0877012351593607,0.0654535979640666,0.181139935606083
101,1,133231,-0.0912069731537239,0.0649730980939835,0.16126789064262
102,1,137074,-0.106990801531739,0.0648118449122084,0.0996706431967225
103,1,137304,-0.0893582239682301,0.0649101391453308,0.169494507705777
104,1,139686,-0.111424871517348,0.0648992723624856,0.0868765510396289
105,1,149562,-0.10405768668824,0.0650831230784079,0.110750167457769
106,1,150447,-0.123688120173881,0.0657139467211269,0.0606284983386672
108,1,154084,-0.107674278703977,0.0659985659576073,0.103684243383542
110,1,157269,-0.0901599829774452,0.0648673305847129,0.165430991326812
111,1,160054,-0.0768221596993115,0.0655351340642677,0.241895783829914
112,1,166222,-0.0768615150801235,0.0650483937586548,0.238157827793225
113,1,166416,-0.0749660780403585,0.0649220915430897,0.248990977071216
114,1,167326,-0.0961138420438999,0.0652138696647446,0.141419853490064
115,1,168836,-0.0906873734732009,0.0649250365694677,0.16335085315984
116,1,171200,-0.0828060883822615,0.0650525823842805,0.203887638620107
117,1,171431,-0.0801496716791619,0.0654699336439808,0.221685257471802
118,1,173339,-0.0920874959932794,0.0649137762137143,0.156894281439893
119,1,173845,-0.0745677908895791,0.0649233909152294,0.25151907879297
120,1,175121,-0.06311630084628,0.0648286421891132,0.33092848460506
121,1,175281,-0.0651597709232632,0.0648781704896366,0.315902491990478
122,1,175315,-0.0635374245394045,0.0648622486345032,0.327966907368127
123,1,175523,-0.0637278559283564,0.0652302246618491,0.329253928910218
124,1,175541,-0.0645291588858425,0.0649610450693973,0.321219050198777
125,1,175653,-0.0757133481882023,0.0651330759424775,0.245841717082961
128,1,175856,-0.0616150258854221,0.0662538308235925,0.353014712678394
129,1,175876,-0.0592332002964599,0.0652422243645954,0.364552179206804
130,1,175989,-0.0672869283145086,0.065406742607709,0.304303394277549
131,1,176001,-0.0754844349852099,0.0657233570229806,0.251532602999399
133,1,177692,-0.0768905925830423,0.0648212868818673,0.236343641789122
134,1,178191,-0.0742429032778201,0.0648946399943349,0.253376869116857
135,1,178224,-0.0768905925830423,0.0648212868818673,0.236343641789122
136,1,178960,-0.096126124458039,0.0652688757851804,0.14170377827625
140,1,183802,-0.0472653908340978,0.0649097941981734,0.466992026390392
141,1,183954,-0.0523802164593711,0.065372021246931,0.42351809746453
142,1,184450,-0.0536500255639155,0.0647956605154293,0.40823675136707
144,1,184718,-0.0455664495878146,0.0651819555043134,0.48497150012763
145,1,185296,-0.0255984927440452,0.0649360550489328,0.693663467664639
146,1,185438,-0.0423220098688629,0.0649143423961336,0.514846722427402
147,1,185469,-0.0446460083169488,0.0650037356876688,0.492645715772486
148,1,185503,-0.0498554592153307,0.064824628362442,0.442358861803836
149,1,185705,-0.0512199486133937,0.0655473604671868,0.43507989924082
150,1,185749,-0.0511707698119639,0.065547469279555,0.435521345797129
151,1,185806,-0.0244347997165,0.0656787520105638,0.71008996530724
152,1,185879,-0.0582836396146271,0.0659361236786008,0.377329720997107
153,1,185916,-0.0475453213547048,0.065930487924138,0.471298759399672
154,1,185941,-0.0618668868471478,0.0661845865815188,0.350549563686995
155,1,185954,-0.0592818211113978,0.0663850345758953,0.372465659668931
156,1,186055,-0.0529229865935048,0.0650726327195535,0.416599441103468
157,1,186896,-0.0589188974257525,0.0661270973683373,0.373538859076378
161,1,190132,0.0120293974782442,0.065213048398178,0.853756140774227
162,1,190148,0.00772896737738443,0.0652345631459284,0.905755019125339
163,1,190165,0.0152330979465671,0.0657321479145282,0.816870342394657
164,1,190169,0.00624349476530756,0.0656543315682848,0.924292165407205
165,1,190933,-0.0591292354004153,0.0650466602996644,0.363955558064612
166,1,192149,-0.0809373305662547,0.0655136934493885,0.217493515108253
168,1,192303,0.0573998107491791,0.0782111846911663,0.463492002787976
171,1,192795,-0.0844067342137572,0.0648440261997611,0.193871657827586
173,1,194187,-0.00334738556455008,0.0650530715895183,0.958991086702804
174,1,194867,0.0173458756259505,0.0650113578906294,0.789768938485938
190,2,8314,-0.00992423831471173,0.0661166591011412,0.880769922403796
194,2,8498,-0.0105944285888704,0.066019527751798,0.872599362991613
195,2,8651,-0.0212689853874384,0.0660740556243536,0.747721889271247
197,2,9812,-0.026448293929104,0.0664615020258601,0.690908271674395
198,2,9932,-0.0153327464810769,0.0662093758769353,0.816998666760851
199,2,10135,-0.0221147504409687,0.0659503248507439,0.737579608007744
200,2,11616,-0.0382956158577972,0.0658592825620087,0.561290557652669
201,2,12133,-0.023147874717858,0.0661412876833188,0.726565296183806
202,2,12194,-0.0283614219822255,0.0663914088297341,0.669504940630058
203,2,12359,-0.0220763524561536,0.0662039787461701,0.738985360028437
204,2,13061,-0.031741387505821,0.0661879747686517,0.631834238533592
205,2,14298,-0.0250116662562885,0.0664050600224786,0.70665778137189
206,2,15222,-0.0288104638051638,0.067048544890805,0.667679261827415
207,2,17986,-0.0515458116395959,0.0658336753863065,0.43416951526219
208,2,19770,-0.041718378226016,0.0663092137763787,0.529658418594838
209,2,19836,-0.0138431507826715,0.0661600013726331,0.834383563642676
210,2,19851,-0.0167663568954712,0.066351822214247,0.800655843881035
211,2,21595,-0.0361505754892422,0.0660557352758485,0.584536439385959
212,2,22385,-0.0205770724715058,0.0661372152031579,0.75588773338284
213,2,23441,-0.00203392131746849,0.0667886435720218,0.975722905996657
214,2,24209,-0.00570081835829228,0.0662380906067598,0.93146309628647
215,2,24341,-0.000782211130039512,0.0663954479126091,0.990606918307981
216,2,26815,-0.00504058595189472,0.0663153537833526,0.939454730375515
217,2,28209,-0.0413179603363131,0.0663017500204772,0.53356830353229
221,2,41245,-0.0704155620396356,0.0659773901131737,0.286580154159732
222,2,43214,-0.0571371687893139,0.0670862608908339,0.394959688249346
223,2,47104,-0.0847264124452312,0.0651270964594573,0.194127711155713
224,2,50915,-0.0217704515051707,0.0659142739865578,0.741381066644893
225,2,55834,-0.0641166341575801,0.0655310363635047,0.328538520865359
226,2,56422,-0.0631873758419268,0.0656510625928328,0.336470886958072
227,2,57715,-0.0320027536781883,0.0654983052586224,0.625425264343788
228,2,59046,-0.0465617798881546,0.0658052498123266,0.479679591274016
229,2,59191,-0.0348064841569027,0.0654486398838069,0.595189543833828
230,2,59383,-0.0423426123097121,0.0654549230119692,0.5181188279056
231,2,59477,-0.0504569174060622,0.0664248821786679,0.447995498911068
233,2,60471,-0.0563779294920157,0.0655132351023796,0.390065705082478
234,2,60478,-0.055560181135305,0.0655901272165221,0.397523638791155
235,2,60786,-0.057689959811301,0.0654768424386512,0.378877124334273
236,2,61035,-0.053639505874153,0.065481864696043,0.413253203369055
237,2,61071,-0.0609273088604922,0.0651661014617614,0.350451120227538
238,2,61675,-0.0557624546275023,0.065367234162276,0.394202089972816
240,2,62939,-0.0169999510101584,0.065315204319077,0.794802979275068
241,2,63527,-0.0122399820424288,0.065563430581222,0.852011597530866
242,2,63857,-0.0362143446187151,0.0655535880273426,0.580997379034921
243,2,65527,-0.0600892720441096,0.0652874169155941,0.35800243494903
247,2,67976,-0.029963039447982,0.0662880135379034,0.65153728277681
250,2,72389,-0.0500540308959375,0.0658444139024702,0.447650564402835
251,2,72392,-0.0567812473405533,0.0662775131730348,0.392181054220953
252,2,73646,-0.0453397258433559,0.0649413301129408,0.485534022069956
253,2,74564,-0.049097132691117,0.0648058857284045,0.449194118143118
254,2,74739,-0.0283686631140345,0.0650542892778309,0.663047608014362
257,2,80873,0.0164565635845553,0.0652211775855147,0.800941101235954
258,2,81501,0.0212608299807776,0.0652063731290559,0.744576343227962
259,2,83526,0.00638702051203177,0.0651141359150306,0.92191680663011
260,2,83845,0.0121496321451661,0.0651736989503309,0.852223081718777
263,2,84447,0.0215370502393544,0.065999102861895,0.744373080603972
264,2,87391,0.0682416437555592,0.0647873724964624,0.292916155761399
265,2,87562,0.0672887824113115,0.0649546556622096,0.300941726669556
266,2,87849,0.0574969187785189,0.0649751272093597,0.376809358272744
267,2,87878,0.0616018179300677,0.0652443392316053,0.34572800608988
269,2,89785,0.0479146503719463,0.0652841599963427,0.463472553142201
272,2,93721,0.0489029658385656,0.0650846373440707,0.452927664940794
273,2,93952,0.0415197779579265,0.0649127416150631,0.522831647489699
274,2,95085,0.0269981628436456,0.0650251194703422,0.678250744310186
276,2,107124,0.0730276578560678,0.0649571650740275,0.261673734136868
277,2,111645,0.0901878177814305,0.0649378488425329,0.1657591852849
278,2,111916,0.0894067969937885,0.065094803857005,0.170472997962745
279,2,111931,0.102194884252598,0.0651416164816274,0.117587906068185
280,2,111999,0.0990569347685258,0.0649198360269585,0.127946487728133
281,2,114528,0.103076281839447,0.0652782530835218,0.115224944685749
282,2,116024,0.0837831546096313,0.0655125544368133,0.201776941180303
286,2,120090,0.111158377340306,0.0651366710330061,0.0887869297557917
287,2,120291,0.105988074618583,0.0659117970051042,0.108722840638856
288,2,120726,0.119687253622899,0.0654613248400631,0.0683383949546294
289,2,121716,0.0860986098569595,0.0655358357938024,0.189778861574794
290,2,123100,0.0913238353540099,0.0656066680018503,0.164801752159435
291,2,124677,0.047962772257911,0.0656462405482391,0.465492986562535
293,2,127887,0.137113255915143,0.0657424733043365,0.0377315994667232
294,2,128935,0.119420637265309,0.065777367504444,0.0702911977503768
295,2,129053,0.122583940148706,0.0659630240738394,0.0639482071547277
296,2,130040,0.120165723797315,0.0663820841439812,0.0711129448341763
297,2,130976,0.107481274481829,0.0658984435765735,0.103779221170117
298,2,132199,0.0850171831785895,0.0662986185445838,0.200565850359737
299,2,133355,0.0919740027875078,0.066723048457166,0.168939141733425
300,2,133435,0.101172347584113,0.0668303638062598,0.130954142179139
302,2,135183,0.0582249948089284,0.0670124710690898,0.38550966090933
303,2,135402,0.0476772838683348,0.0670259364139869,0.477352081319374
304,2,135898,0.0355440335435362,0.0674031304890744,0.598292195711072
305,2,135912,0.0339285573141772,0.0674553132585131,0.615293215325736
306,2,135925,0.0331433435163435,0.0671506368601767,0.621918892437581
307,2,136002,0.0259493426882804,0.06710933125737,0.699231551408601
308,2,136173,0.0327364563310555,0.06757597179671,0.628374569937816
310,2,138318,0.0139760213188942,0.0693790863944013,0.840467209280051
311,2,138695,0.0119270562544842,0.0681909348652966,0.861253165772168
312,2,138818,0.0282987410942339,0.0680521663038618,0.677780539032856
313,2,139728,0.0440472154354192,0.0679063441128553,0.516988603420054
314,2,140174,0.0367084135735514,0.0679187048206494,0.589209815224944
315,2,140863,0.0361658627912362,0.0678920347186607,0.594578714059411
316,2,141152,0.0508115180387185,0.0680569255657323,0.455800070061769
317,2,141292,0.0331843724590986,0.0675978419725269,0.623796023170742
318,2,141545,0.0178133190816783,0.0679436971846131,0.793337407800626
322,2,146723,0.0181868921437673,0.0678208440175063,0.788732175496542
323,2,147946,0.0283916858973945,0.0684323941253707,0.678476924131757
326,2,151397,0.0448874604152638,0.0685785958639356,0.51318994977733
327,2,153035,0.0382221602064385,0.0678427018238941,0.573524425512816
328,2,153228,0.0337236357943063,0.0683448985448296,0.622013432237989
329,2,153455,0.0502893498379571,0.0688324650780068,0.465505017651509
331,2,153815,0.0549401131266096,0.0685578656625802,0.423457430806593
332,2,154160,0.0384775906039381,0.0678703171163577,0.571123333251101
333,2,154235,0.0351755699850416,0.0685536928949412,0.608195494400708
335,2,159870,0.0568421689874496,0.0667786588747298,0.395233853046881
336,2,161229,0.0462593579435016,0.0678285241894682,0.49568334987994
339,2,162696,0.0492598218576907,0.06753027615449,0.466211420791325
340,2,163284,0.0173652252571528,0.066679204645183,0.794684413739844
341,2,164166,0.0636805387619781,0.0672193897682524,0.344106623757404
342,2,165270,0.0645291269075343,0.0666503407805271,0.333620340240459
343,2,165675,0.0749312844355414,0.0677243972787407,0.269300392313518
346,2,168062,0.145513627319637,0.0667845290418208,0.0300035243889741
347,2,168518,0.0975198221639166,0.0666453412382111,0.144284596802864
348,2,168980,0.0982221555088538,0.0666105862027381,0.141218716162094
349,2,169651,0.0802398569688831,0.0667105925198749,0.229857781189988
352,2,170725,0.0788645408181801,0.0668344657225445,0.238795554106177
353,2,171254,0.0659351133613524,0.0669826500692971,0.325612204627912
354,2,172242,0.0833145091014165,0.0661331508466948,0.208573963683146
355,2,173254,0.0733386680568398,0.0656578103077222,0.264761207393991
356,2,173340,0.0911831093851834,0.0655864644099592,0.165321861023966
357,2,173385,0.0935312603118312,0.0656378378068401,0.155052432228633
358,2,173973,0.0789801867074016,0.0655167574003026,0.228819340923965
360,2,177341,0.0644419225500071,0.0653378211015249,0.324667236832042
361,2,180314,0.00986423633648448,0.0654476319285849,0.880283053944816
362,2,180339,0.0291743625856685,0.0655967138469462,0.656770531052413
363,2,182758,0.0119195139942949,0.0653766973444332,0.855435845992321
364,2,183619,0.0718298970761797,0.0655257961126518,0.273735078040452
367,2,187176,0.0313676980215565,0.0659734556390714,0.63475365570052
368,2,191066,0.0943455753745899,0.066298021970109,0.155604047522582
371,2,191599,0.04264601093287,0.065527366550663,0.515591099892835
373,2,191763,0.0220568534002737,0.0658158772255457,0.737726332015157
374,2,191959,0.0382364824248166,0.0656341888029534,0.560555007601879
376,2,195759,0.0287369502495992,0.0662119082528641,0.664542811460734
377,2,196912,0.0223443502356323,0.0651474691740122,0.731816839455569
379,2,198110,0.0179497834747948,0.0655418362366041,0.784346572926486
381,2,198805,0.012348940134843,0.0658278540424237,0.851302358500591
382,2,198891,0.0340286430257072,0.0652932372395441,0.602577626243523
383,2,199248,0.0196282965022807,0.0654591890473681,0.764463884698973
384,2,201782,0.026777586945662,0.0653715399026657,0.682332088160794
385,2,203285,0.0135563481865971,0.0651295733074107,0.835236352177519
386,2,203783,-0.00161999384734834,0.0649932619182009,0.980128418906491
387,2,204179,0.0203170575130245,0.0651416099921465,0.755307780836119
388,2,205406,-0.00188843245612003,0.0658198864014128,0.97712731931262
389,2,205834,0.0180578320456377,0.0654976647646227,0.782938341239197
391,2,207192,0.00482008858293004,0.0654429604548841,0.941327993329444
392,2,207561,0.00278040699589999,0.0651540277556653,0.965985239367274
393,2,208682,0.0207855358666303,0.0650351789276852,0.749457226800202
394,2,210102,0.0314450990229034,0.065191089735963,0.629854360764605
396,2,214801,0.0420703109030091,0.0651710106176265,0.518998500301334
397,2,215016,0.0204885098531391,0.0651631356165136,0.75338878534266
398,2,218876,-0.051696883302438,0.0657885248637741,0.432509478721972
399,2,227511,-0.130584288309134,0.0659468457193264,0.0484634375051224
400,2,230378,-0.122924234022264,0.0651487264816593,0.060004301605861
401,2,231943,-0.128254029237315,0.0653083638110779,0.0503351414104977
402,2,232156,-0.131486239629884,0.065263082272937,0.0446928271797683
403,2,232789,-0.122857553920713,0.0650771090633983,0.05986247039503
404,2,238524,-0.126489074696351,0.0651499310439364,0.0529921954227079
405,2,241518,-0.12889366862872,0.0657083007980056,0.0505941646764254
406,2,250396,-0.138120279365558,0.0652019704159695,0.0348440980216272
407,2,250466,-0.129859787693317,0.0652267395589799,0.0472626616095386
408,2,252305,-0.13554358897854,0.065368893451969,0.0388489108868092
409,2,254571,-0.148024953900204,0.0662224669584404,0.0260246803502606
410,2,254742,-0.132849871534598,0.0662530085633756,0.0457057341747449
411,2,254908,-0.147200774753586,0.0666795102396695,0.0279157964922777
413,2,255862,-0.147460329331091,0.0662706475657809,0.0267044386267313
414,2,255975,-0.133257473604017,0.0661134992519723,0.0446006345213579
415,2,258311,-0.152487586448828,0.0648893027817758,0.0193252817084188
416,2,259284,-0.138248100152858,0.0652012030109042,0.034675233827675
417,2,266330,-0.145948832219414,0.0654377617640656,0.0263525843600325
418,2,267100,-0.11112183757619,0.0656264448063172,0.091290508279836
419,2,268086,-0.109092601299303,0.0656409108686408,0.0974084135402488
420,2,274614,-0.12758872861178,0.0651438563491985,0.0509503762555789
421,2,274729,-0.136770024177025,0.0654515231297362,0.0373656803126768
422,2,275746,-0.143700582954728,0.0653804995007048,0.0286042118565191
423,2,277029,-0.147329265998701,0.0650495157801376,0.0241258585406256
424,2,277741,-0.142126478242406,0.0651081953451462,0.0296994581382677
425,2,278218,-0.158484392252925,0.0648817480546384,0.0150689713478151
426,2,278379,-0.146094465374529,0.0665945254223767,0.028901891962592
427,2,279910,-0.169181688566191,0.0647819871556346,0.00939780406432157
429,2,283431,-0.110641004562102,0.0661009339305013,0.0950519514896704
430,2,283573,-0.126798294834921,0.0652184149172968,0.0526642602565199
431,2,286762,-0.111683843188169,0.0654651759674719,0.0888869419115975
432,2,287187,-0.137780268350252,0.0650155190633929,0.0347721148750042
433,2,288379,-0.106208336201076,0.0646854210065554,0.101496957613656
434,2,294941,-0.125380672581624,0.0646271714631182,0.0531683757567129
439,2,297610,-0.12992568820444,0.0649324519189501,0.0461645405479899
441,2,299680,-0.139641511703326,0.0646728785289695,0.0315080396036462
442,2,299708,-0.129920686006601,0.0648683320395906,0.0459590567604938
443,2,299759,-0.129764307726145,0.0646469422456714,0.0454820772685034
444,2,300111,-0.111969084427912,0.0651972901595026,0.0867852396796372
446,2,301710,-0.131927227550949,0.0646520770819711,0.0420369959211903
447,2,303446,-0.104715184678625,0.0652041297115122,0.109176981534304
448,2,303854,-0.125125459097931,0.0651147601297311,0.0554591488914444
449,2,304472,-0.139752228701734,0.0644736863676953,0.0308581894551158
450,2,304691,-0.115999782072089,0.0656631781514596,0.0781614202959301
451,2,308097,-0.115056929786465,0.0649696490490009,0.0774346370815343
453,2,309402,-0.114860500250073,0.0645718346897097,0.0761327434808915
454,2,310030,-0.118319930260673,0.0649202600748513,0.0692185738503037
455,2,310113,-0.118676411584089,0.0647356147506023,0.0676076886128422
456,2,310972,-0.142331733638277,0.0646998255443555,0.0284631230870516
457,2,312659,-0.0808301429990917,0.0647463320644789,0.212707320346286
460,2,318265,-0.0677128589407492,0.0656335050767793,0.3029277635916
461,2,318379,-0.0547484261443725,0.0658627003766374,0.406393836582284
462,2,321266,-0.0316212570334655,0.0654642197773114,0.629373057854202
463,2,322957,0.00121667575929602,0.0649013078489887,0.985053882721639
464,2,325221,0.0484247565042514,0.0652067025086502,0.458196797854506
465,2,332691,0.00717238456602654,0.0659212151036188,0.913421062365161
466,2,333006,0.028457603004801,0.0657754175800598,0.665534710070235
468,2,335046,0.00153473231244429,0.0651335186717922,0.981214607020698
469,2,335049,-0.0029231964669686,0.0654103670332156,0.96437958668307
470,2,335995,-0.00867249214777346,0.0650393570956482,0.893998722213613
471,2,336060,0.0150167918665258,0.0649484958528066,0.817285017811798
472,2,338292,-0.0343844169705032,0.0649235361109908,0.596712468338303
473,2,339568,-0.0450514706946027,0.0650029432038013,0.488722502649485
474,2,340466,-0.0765292826190077,0.0654837880222431,0.243323114109967
478,2,348480,-0.0755619089125512,0.0648257129577469,0.244556592214349
479,2,350086,-0.0916509229298343,0.0647699792192175,0.157943681974164
480,2,351083,-0.0738268867508096,0.065675409825437,0.261726960479894
481,2,351335,-0.0672131158405225,0.064954877594915,0.301486436896694
482,2,351417,-0.0641609773792439,0.0649533389937256,0.323926667823974
483,2,351450,-0.078753295316528,0.064979970940605,0.226337282741253
484,2,352302,-0.0841799912658735,0.0654762049408996,0.199405284548661
485,2,352469,-0.0785201746333349,0.0648311219471027,0.226648347722453
486,2,352562,-0.0842615424078589,0.0650768479664096,0.196235280776785
487,2,352944,-0.0940037381510509,0.0648503272027896,0.148072097134659
490,2,355266,-0.0506987749031324,0.0649870494885387,0.435833258886648
491,2,358277,-0.0259863081593149,0.0650386105912927,0.689728138215143
492,2,358926,-0.0430039362558005,0.065108817894245,0.50936810768938
493,2,358948,-0.0224157085427324,0.0651587564045873,0.731038462474703
494,2,359515,-0.0288714963896589,0.0650536625971618,0.657451534685459
495,2,363190,0.028964324691696,0.0656904672429114,0.659539902255138
496,2,363588,0.0641779499442652,0.0658792910410925,0.330636800657535
497,2,363888,0.0546854186877764,0.0653368813107621,0.403172171203971
498,2,363954,0.0219846748501531,0.0651313077237699,0.735907558852616
499,2,364199,0.0140840540368304,0.0650489964367574,0.828711755679124
501,2,365981,0.00771423010268352,0.0663636391032919,0.907526995686194
502,2,366047,0.0345410303923656,0.06514374190221,0.59628728413659
503,2,366936,0.0400695680007826,0.0658851405374714,0.543463792038708
504,2,369530,0.0428395899160296,0.0650215667249042,0.510420326189984
506,2,369931,0.0218175527391173,0.0654975688673403,0.73925294966639
507,2,371033,0.0539918199837614,0.0652707219783107,0.408683584954375
508,2,372919,0.0597096901103227,0.0649740994177398,0.358735212913407
509,2,373518,0.0532358476673695,0.0649530643557268,0.412994427821786
510,2,376157,0.0112593064492511,0.065155567489836,0.862902555219296
511,2,376172,0.0201396319997809,0.065620566999434,0.759092565062015
514,2,381433,0.0400211594217884,0.0655473169969366,0.541877854169065
515,2,381922,0.0378988076679476,0.0660605001753305,0.566537193264281
516,2,382146,0.0190202212226705,0.0650891349530079,0.770291567337341
517,2,384206,0.00934404188035143,0.0652977534665416,0.886293658295175
518,2,384955,0.00879562112843413,0.065152513947402,0.892688432364865
520,2,387301,0.0223528752426239,0.0654750427084376,0.733009098947548
521,2,388313,0.0445810096354134,0.0650537478803497,0.49360753320906
524,2,390138,0.00979319950643026,0.0652975670045003,0.880867615190601
525,2,391233,0.0209419073384443,0.065653103092688,0.749931722161895
530,2,395606,-0.0225517083828034,0.0652704417829149,0.729915437924217
531,2,395726,-0.00492653978341062,0.0652570933625951,0.939864183575922
532,2,395853,-0.00359777861085214,0.0654431831569003,0.956188999543407
533,2,396484,-0.0071831160482923,0.065153074105581,0.912273887960511
534,2,396705,0.00910835262855492,0.0651209446550473,0.888843855728815
535,2,398759,-0.0336075431869618,0.0656308011475926,0.608922455820083
536,2,400386,-0.0100918685205641,0.0652865340670525,0.877242275695408
537,2,400847,0.00442952413018127,0.0652281856496179,0.945897214240177
538,2,401130,0.0034750524666205,0.0658260866646107,0.957927961194563
539,2,401143,-0.0123965733220124,0.0656925440970029,0.85043173702708
540,2,401979,-0.0100578890243926,0.065652990083808,0.878329882555259
541,2,403598,0.00289505664719936,0.0653072573323262,0.964666595630913
542,2,404844,0.0235000231052173,0.0660251245036168,0.722108996487279
543,2,405100,0.0237981594591319,0.0654202262790937,0.716244756743575
548,2,406181,0.0172931135237248,0.0654683838030869,0.791822718279134
549,2,406688,0.0190311110740513,0.065089125935679,0.77016373296592
550,2,407621,0.0497563866028838,0.0655774516049121,0.448513031714444
551,2,409016,0.0280030473365607,0.0662714126247025,0.672880197031241
552,2,410647,0.0115986199753433,0.0653190739942938,0.859163591872217
554,2,419803,0.00924597937563676,0.0657787992325739,0.888296384323353
555,2,419943,0.0227704430951896,0.06615786685341,0.730913263597643
556,2,422349,0.0102185384066236,0.065355109321841,0.875843305374348
557,2,425467,0.0105760797754966,0.0651203162447573,0.871077261759517
560,2,429095,0.0237192256961541,0.0654962205835465,0.717459272387709
561,2,431266,0.0195546823721486,0.0655358074420816,0.76558745023588
562,2,431446,0.0283101674069222,0.0657915441768852,0.667239281713658
563,2,432524,0.0902072906232702,0.0649998246545182,0.166070802538903
564,2,434090,0.0338083686943398,0.0657528370408429,0.607452396957999
565,2,441927,0.0760554404730602,0.0649473214646432,0.242375483361415
566,2,446471,0.0160198074717941,0.0658655634861971,0.807976421624492
567,2,449325,-0.0152269504942859,0.0654808356142384,0.8162529481144
569,2,450017,-0.0105370589745033,0.0651203341642869,0.871548805536558
570,2,451779,-0.0461510791853903,0.0653195353950047,0.480316432890198
