SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
89,1,114076,0.00266630446060072,0.106956160325209,0.980125724041106
90,1,114628,0.0620067910452524,0.107176033861447,0.563261175293967
91,1,116283,0.0333561615727597,0.107808602440003,0.757198548941788
93,1,127853,-0.0872857040134291,0.107522146403065,0.417457595672213
94,1,128302,-0.112097202324488,0.107042924601359,0.29571586960122
95,1,128704,-0.140063813935541,0.107056545485045,0.19161730953839
96,1,128911,-0.101939769722325,0.107190436778181,0.342247172245447
97,1,130267,-0.145118683758645,0.106998371806353,0.17588011713909
98,1,130271,-0.147647427144182,0.107116237042055,0.16895737378813
99,1,130613,-0.147109661756878,0.108124671671105,0.17452215599711
100,1,132012,-0.116445203273014,0.1080000068416,0.281682395051594
101,1,133231,-0.28382765198762,0.106342431216891,0.00795909074258562
102,1,137074,-0.234794969265661,0.106526796513196,0.0281627027698242
103,1,137304,-0.285287177165257,0.106214715877418,0.00757416252937101
104,1,139686,-0.301536058426119,0.106230086265436,0.00479452916180503
105,1,149562,-0.232956531159439,0.106964455803403,0.030075919466482
106,1,150447,-0.204705999818567,0.108328573677887,0.0596203690038999
108,1,154084,-0.229055644155084,0.108528874417297,0.0355139362849888
110,1,157269,-0.20534417396167,0.106670930697444,0.0550295334431157
111,1,160054,-0.170326422092724,0.107867860470436,0.115225162929681
112,1,166222,-0.17566147904863,0.10703996265306,0.101670793858737
113,1,166416,-0.177462871262342,0.10681256028324,0.0975125126848235
114,1,167326,-0.152030681529451,0.107534693409367,0.158307011324594
115,1,168836,-0.181445953988946,0.106892295207596,0.0904901063130517
116,1,171200,-0.151441893756162,0.107185749503762,0.158568554752329
117,1,171431,-0.153220435614707,0.107851572679044,0.156298251536078
118,1,173339,-0.249468611007836,0.106493769270723,0.0197066319560683
119,1,173845,-0.253021650743694,0.106380350082715,0.0179164638858623
120,1,175121,-0.201733054663488,0.106476766042082,0.0589597352758252
121,1,175281,-0.229601172337561,0.106408301211129,0.0316223460169762
122,1,175315,-0.232746257133058,0.106354998693053,0.0292960457156503
123,1,175523,-0.22573052387462,0.10700833732066,0.035607917722245
124,1,175541,-0.231823801118731,0.106529035070525,0.0302061766051831
125,1,175653,-0.230168219680143,0.106880779547007,0.0319557856719222
128,1,175856,-0.218210318137762,0.108738105374908,0.0455383282428255
129,1,175876,-0.209088930608442,0.107104075974846,0.0517042978960499
130,1,175989,-0.207780894033453,0.10742014618489,0.0538773176005221
131,1,176001,-0.208801329016833,0.107980219125123,0.0539492213743418
133,1,177692,-0.239260518243167,0.106314041100677,0.0250318290986858
134,1,178191,-0.228172539472616,0.106490076023171,0.0328234380183904
135,1,178224,-0.239260518243167,0.106314041100677,0.0250318290986858
136,1,178960,-0.250959381180898,0.107099467947536,0.019671772332709
140,1,183802,-0.188824256333191,0.106614854198473,0.0774089548393989
141,1,183954,-0.168298935252012,0.107494543117252,0.11832632951726
142,1,184450,-0.142778563685041,0.1066522841701,0.181520240304747
144,1,184718,-0.171786695087823,0.107140754801233,0.109746456958569
145,1,185296,-0.140616398732601,0.106812125141595,0.188865932683162
146,1,185438,-0.158044132363641,0.10674815102304,0.13962308725496
147,1,185469,-0.154304853567145,0.106918639996422,0.149851270513498
148,1,185503,-0.16885976552319,0.106577977285099,0.114003228083199
149,1,185705,-0.187963715706361,0.10768793329819,0.0817769557083857
150,1,185749,-0.196831212439444,0.107643043344155,0.0683099857920614
151,1,185806,-0.158413972424886,0.107967328632752,0.143201162507441
152,1,185879,-0.160411019774837,0.108483900894823,0.14012242576573
153,1,185916,-0.150978516271962,0.10847261590512,0.16484163450577
154,1,185941,-0.139591092708493,0.108990735552295,0.201118432484009
155,1,185954,-0.15666754910177,0.109244938717236,0.152430563445319
156,1,186055,-0.146720412374922,0.10709172087983,0.171543777664072
157,1,186896,-0.114347523642243,0.108966628973622,0.294720646020948
161,1,190132,-0.0817425987867941,0.107424204026038,0.447205207752163
162,1,190148,-0.0809753773748061,0.107458301272388,0.451620807795977
163,1,190165,-0.0861572401732621,0.108274030431746,0.426721884889149
164,1,190169,-0.097514990938273,0.108111440552279,0.367679398584403
165,1,190933,-0.06959576116774,0.107294303769809,0.516990518393705
166,1,192149,-0.145026796569163,0.107960357651197,0.180026864109416
168,1,192303,-0.0909770332576523,0.128942631723334,0.480925838219369
171,1,192795,-0.11699891111874,0.106973888071862,0.274825907915583
173,1,194187,-0.136339447524415,0.106997971565416,0.203422051347422
174,1,194867,-0.154991180132664,0.106867478316825,0.147859487688342
190,2,8314,-0.00827632202126083,0.108999326787594,0.939517780182556
194,2,8498,-0.00928550376858084,0.108839460241499,0.932060317011918
195,2,8651,-0.0201888429000671,0.108937190623085,0.853080148948065
197,2,9812,0.0579126150389282,0.109546447054653,0.597374880702675
198,2,9932,0.0421189512421574,0.109134855946396,0.699777360998525
199,2,10135,0.080706240101743,0.108654965356568,0.458111645163047
200,2,11616,0.0729549451202206,0.108554999583093,0.501988209689785
201,2,12133,0.100243940554638,0.108925661816692,0.358046140202547
202,2,12194,0.0901253866426927,0.109372823785952,0.410484631776672
203,2,12359,0.0745497826880533,0.109085737781858,0.49479901791611
204,2,13061,0.0967262406110511,0.10902836529887,0.375593655912528
205,2,14298,0.0851850114506671,0.109400267018459,0.436704894146117
206,2,15222,0.0986886282094569,0.11043705970057,0.372134733325561
207,2,17986,0.0521514512425202,0.108588953771035,0.631336594845222
208,2,19770,0.059544958610426,0.109329520412939,0.586346734402917
209,2,19836,0.0505030448682507,0.109041827635526,0.643540141477573
210,2,19851,0.0632636248547153,0.109342475908536,0.563239984856184
211,2,21595,0.0463476851187467,0.10891455758289,0.670701150419442
212,2,22385,0.0438275923455476,0.109020621011467,0.687918528928591
213,2,23441,-0.0219762086079041,0.110098471303596,0.841904424119324
214,2,24209,0.0217065586789358,0.10919195845474,0.842539391681611
215,2,24341,0.0423805564236803,0.109433112624337,0.698787045741983
216,2,26815,0.0267333135475609,0.109315931902174,0.806946243911634
217,2,28209,0.0608293979639997,0.10931404353959,0.578245852543961
221,2,41245,0.0134604635868578,0.108940134365766,0.901735290387447
222,2,43214,-0.0148052416011409,0.110705946834443,0.893688467175172
223,2,47104,-0.0654050959419651,0.107566149248945,0.543548402746404
224,2,50915,0.0209695514027487,0.108674153921507,0.847102800944512
225,2,55834,0.006502196052531,0.108177141062045,0.952104483013753
226,2,56422,0.0386475356109783,0.108351571010492,0.721539672334986
227,2,57715,0.0249561977394409,0.108005689092251,0.817399156057719
228,2,59046,0.0384845838344806,0.108540941308906,0.723128841004522
229,2,59191,0.0551208752938571,0.107898811113722,0.609770449177354
230,2,59383,0.0527022266671072,0.107933329855058,0.625651149962028
231,2,59477,0.0528891978299282,0.10955816201032,0.629572524289118
233,2,60471,-0.00427561003007559,0.108114952778089,0.968476727186977
234,2,60478,-0.000707286932927986,0.108238558326298,0.994789936410569
235,2,60786,-0.0141059967453433,0.108057983286279,0.896212780744076
236,2,61035,-0.0165585627085515,0.108049203845916,0.87828853204178
237,2,61071,0.00240188015529164,0.10756255166199,0.982197272989419
238,2,61675,-0.0293221835199718,0.107861001666409,0.785895069172164
240,2,62939,-0.0295482593364252,0.107674345365628,0.783920504994157
241,2,63527,-0.0290985362132445,0.10807895210258,0.78790686174105
242,2,63857,-0.0626779596249525,0.108063711905013,0.562278354106147
243,2,65527,-0.0467492151927357,0.107730021990575,0.664591380838384
247,2,67976,-0.0460712014632031,0.10928333876226,0.673591335014697
250,2,72389,-0.0979174144180185,0.10851166161896,0.367476896050377
251,2,72392,0.0452277106430707,0.109348952829703,0.67941164537609
252,2,73646,-0.0883745377757287,0.107029729217482,0.409531492922849
253,2,74564,-0.0780414035681641,0.106841968341509,0.46560716089704
254,2,74739,-0.104986263071459,0.107128616801952,0.327756270087719
257,2,80873,0.0175702643686098,0.107526119723156,0.870293378281546
258,2,81501,-0.00932600171029058,0.107511124936743,0.930923765021367
259,2,83526,-0.000198290662061951,0.107345489497684,0.998527176509296
260,2,83845,0.0244538331237324,0.107439625154285,0.820084832060156
263,2,84447,0.0859829598094129,0.108723077286729,0.429566213616847
264,2,87391,0.0155687610868188,0.106969843782547,0.884364875775708
265,2,87562,0.0139921283362162,0.107241175798291,0.896266162562017
266,2,87849,-0.000743266266274134,0.107233597366455,0.994473597052021
267,2,87878,0.00813341222243309,0.107693531573101,0.939840836820749
269,2,89785,-0.0213096412695356,0.107700433141295,0.843268245980305
272,2,93721,-0.0775418510725806,0.107301821985558,0.4703723481962
273,2,93952,-0.0705892620917873,0.107008076592059,0.509900295930701
274,2,95085,-0.0219000691086398,0.107217114692715,0.838268757663316
276,2,107124,-0.0353577544481435,0.107260283691104,0.741864169697452
277,2,111645,-0.0692871773644696,0.107282125599319,0.518802044607571
278,2,111916,-0.0354025127923625,0.107582017770331,0.742294429727117
279,2,111931,-0.0203797678524231,0.107757587808928,0.850102709457844
280,2,111999,-0.0624527324526082,0.107324602069762,0.561002040656166
281,2,114528,-0.0679132477205119,0.107933459486346,0.529615921235181
282,2,116024,-0.0633037238694696,0.108198303349713,0.558873554430033
286,2,120090,-0.121572690983211,0.107628886626577,0.259430974069231
287,2,120291,-0.119330368101202,0.108871151344225,0.273795484292683
288,2,120726,-0.0619836480138568,0.108375966457716,0.567732280146429
289,2,121716,-0.0691393467525429,0.108240489177924,0.523395384581629
290,2,123100,-0.145121787012308,0.108177016890749,0.180613599247759
291,2,124677,-0.100381855175573,0.10817116023508,0.354046354419686
293,2,127887,-0.148224589756066,0.108759817352829,0.173794841674585
294,2,128935,-0.143038938872473,0.108676149240922,0.188962817539314
295,2,129053,-0.157360677569623,0.108952663525103,0.14954069084748
296,2,130040,-0.0990531473610354,0.109814587255212,0.367670016605732
297,2,130976,-0.113681936763842,0.108877576266068,0.29714146663955
298,2,132199,-0.158928748472045,0.109223918112565,0.14653777893758
299,2,133355,-0.182521243498551,0.109863377070985,0.0975314954123633
300,2,133435,-0.196104167690542,0.110036458074995,0.0755802286475837
302,2,135183,-0.143896612438061,0.110326078941459,0.192986316816527
303,2,135402,-0.152429408338628,0.110276860978328,0.167771084153867
304,2,135898,-0.165519647286301,0.110811669562314,0.136146726812549
305,2,135912,-0.142454232561444,0.110984732305252,0.200142083146502
306,2,135925,-0.151084729109477,0.110447142842602,0.172201966299776
307,2,136002,-0.175044019699863,0.110263735434244,0.113294031157704
308,2,136173,-0.141487405575626,0.111184781461651,0.204017827892912
310,2,138318,-0.0546764342095711,0.114344566634736,0.632823382908899
311,2,138695,-0.0195548548598556,0.112416342744954,0.862004245525375
312,2,138818,-0.0774000199333675,0.112139353667176,0.490513896269663
313,2,139728,-0.0934780084061484,0.111903272751295,0.404087658673044
314,2,140174,-0.0883086475224688,0.111915166760159,0.430602056079231
315,2,140863,-0.0957572685222818,0.111852458019316,0.392521337285852
316,2,141152,-0.114246432764267,0.112119144900285,0.308913415383516
317,2,141292,-0.103880781738651,0.111339379524878,0.351452398822529
318,2,141545,-0.110261330565692,0.111865778515801,0.324976363549919
322,2,146723,-0.00476756079920082,0.111817275286342,0.966014952536995
323,2,147946,-0.12791165336234,0.112636288631724,0.256887438104284
326,2,151397,-0.0507100573800749,0.113091751042138,0.654141452842306
327,2,153035,0.000564015736161938,0.111892477545191,0.99598097253154
328,2,153228,0.0174049564015473,0.112705149180634,0.877359652903086
329,2,153455,-0.00484642829944093,0.113559353982477,0.965982752141682
331,2,153815,-0.00991792861870788,0.113122721986046,0.930185449085239
332,2,154160,-0.00300200720860566,0.111938546061258,0.97861977098347
333,2,154235,0.000137167005940686,0.113056452255448,0.999032643204075
335,2,159870,-0.0499304748810043,0.110168953276156,0.650670737954523
336,2,161229,-0.0532813726515604,0.11185653852044,0.634129228165275
339,2,162696,-0.0234906985742764,0.111404016631122,0.833117852804572
340,2,163284,0.0405082874952849,0.109913539468763,0.712686451194662
341,2,164166,-0.0300466032012989,0.110943901683334,0.786682386381541
342,2,165270,-0.0778809429025993,0.109944213145301,0.4791843619696
343,2,165675,-0.0858426607379954,0.111747234120736,0.442890268963528
346,2,168062,0.0117682426692411,0.110833851177352,0.915500536452297
347,2,168518,-0.0339614770494341,0.110186175930787,0.75809746336542
348,2,168980,-0.0465451025534274,0.110120821306951,0.672791175961098
349,2,169651,-0.0212524213495033,0.110195196046709,0.84717827394571
352,2,170725,-0.0256985731093462,0.110388693031787,0.816051034147594
353,2,171254,-0.00455635742544802,0.110575554314012,0.967155102239222
354,2,172242,-0.0496474442498278,0.10923678167495,0.649752773442405
355,2,173254,0.0178222468496232,0.108427268025423,0.869533543400614
356,2,173340,0.0262616027241851,0.10840928456861,0.808731036440626
357,2,173385,0.0202512628620417,0.108512790056712,0.852061412886907
358,2,173973,0.0471746953398532,0.10820073388237,0.663108764410919
360,2,177341,0.107549069948685,0.10770909182716,0.318713992780547
361,2,180314,0.0693430389977777,0.107834142229321,0.520607371780626
362,2,180339,0.0658297370060178,0.10811311529295,0.542984443273387
363,2,182758,-0.0203099510937119,0.10777652662239,0.850636087716979
364,2,183619,-0.0308444055300446,0.108193923482758,0.775746627277783
367,2,187176,-0.0527786857399408,0.108759207656916,0.627778659500071
368,2,191066,0.00320557699766966,0.109608645562574,0.976685193860503
371,2,191599,-0.0598754284783677,0.108043058753839,0.579805763411765
373,2,191763,-0.0452210932269027,0.108491448276788,0.677065525487919
374,2,191959,-0.0802963928706589,0.108168968431668,0.458384865427573
376,2,195759,-0.138192870147127,0.108934850495502,0.205425847661382
377,2,196912,-0.0882836929728381,0.107314049059345,0.411252931712277
379,2,198110,-0.080931226677954,0.107974703418061,0.454031751530166
381,2,198805,-0.0585782150531219,0.108481243328989,0.589548044607493
382,2,198891,-0.072951765191775,0.10761066050324,0.498264486693321
383,2,199248,-0.0869093717826683,0.107827433157279,0.42078301568599
384,2,201782,-0.0807456735646054,0.107708274236755,0.453952729395706
385,2,203285,0.0029044154387905,0.107375953756859,0.978435912563142
386,2,203783,0.00536635336215247,0.107144473650435,0.960082813603595
387,2,204179,0.00173412973997561,0.107404075439519,0.987127159418449
388,2,205406,0.0387083315292478,0.108488059233784,0.721456155708926
389,2,205834,0.040349699184569,0.107966561779793,0.708833995160705
391,2,207192,0.00035075280680924,0.107886938769731,0.997407826865149
392,2,207561,0.0378761699646926,0.107391147957729,0.724528655893919
393,2,208682,0.00653550953121879,0.107228809245571,0.951434163148394
394,2,210102,0.0464145543060764,0.107477913451046,0.666112617675836
396,2,214801,0.011933735407251,0.107499308267673,0.911669757656573
397,2,215016,0.0458100332365282,0.107412177125021,0.670012060246845
398,2,218876,0.0391411679142,0.108530616688453,0.718579568110959
399,2,227511,0.0784922841692404,0.109239057773529,0.472901681254379
400,2,230378,0.0464548230882696,0.10791295608162,0.667106163798062
401,2,231943,0.0169526303496939,0.108246990746959,0.875641247286577
402,2,232156,0.0210595046099493,0.108200572164434,0.84579149041103
403,2,232789,0.0195375389663786,0.107818205093169,0.85630818524481
404,2,238524,0.0244853906094866,0.107967092067867,0.82072167019872
405,2,241518,0.0153668909214161,0.108909259907178,0.887872919118706
406,2,250396,-0.0285992287632354,0.108159165185754,0.79161216542006
407,2,250466,-0.0292264504270786,0.108120485770806,0.787076881987989
408,2,252305,-0.0597490085758725,0.108371645596975,0.581753313279323
409,2,254571,-0.105262077051696,0.109798223420883,0.338372835762734
410,2,254742,-0.120427191599863,0.109654616417083,0.272847800615668
411,2,254908,-0.10473598037411,0.110540351720939,0.344036832371688
413,2,255862,-0.0972187951882951,0.109892346738537,0.376935181767197
414,2,255975,-0.101663664696306,0.109483280184816,0.353742808123348
415,2,258311,-0.12004467782818,0.107617373941802,0.265404973882334
416,2,259284,-0.0936428565702845,0.108054989425349,0.386737691059972
417,2,266330,-0.080822893542519,0.108549777018884,0.457027170381846
418,2,267100,-0.100040178409762,0.108496486481511,0.357127479929475
419,2,268086,-0.128193148063903,0.108420503257827,0.237854732307034
420,2,274614,-0.0389604048896115,0.10795504309749,0.718394028207685
421,2,274729,-0.0995044900074654,0.108436281029722,0.359438619625528
422,2,275746,-0.0724013404568565,0.108449701117406,0.504823281183135
423,2,277029,-0.0471467299026112,0.107984703971497,0.662664306264501
424,2,277741,-0.0772505799895695,0.107978007705161,0.474817030183561
425,2,278218,-0.0926758316032679,0.107748246863497,0.390309686506094
426,2,278379,-0.113997462533996,0.110363720411189,0.302346066867357
427,2,279910,-0.089975739473042,0.107716818044768,0.404114422686582
429,2,283431,-0.0824347639190016,0.109314380332042,0.451287573694491
430,2,283573,-0.0921214823706796,0.107978784215662,0.394157806570213
431,2,286762,-0.025132148891432,0.108358471434514,0.816722703247759
432,2,287187,-0.0467572504957537,0.10783238053656,0.664836184129307
433,2,288379,-0.0638351008366709,0.10698976073516,0.551125646325801
434,2,294941,0.0303608630335385,0.107095538538971,0.776964939587364
439,2,297610,0.078380094851986,0.107568988123615,0.466699173014618
441,2,299680,0.0852624824847636,0.107222342897825,0.427035444377872
442,2,299708,0.0932726295464245,0.107430053232842,0.385865254808319
443,2,299759,0.108752615776745,0.107023913655119,0.31025273066778
444,2,300111,0.0883325225363662,0.107826747991985,0.413220541511401
446,2,301710,0.0466656105667952,0.107180295589357,0.663542875339561
447,2,303446,0.0236096527652036,0.107877036269451,0.826887864665205
448,2,303854,0.00901232483377531,0.107903977707354,0.933484057681137
449,2,304472,0.0348774242058449,0.106977117284659,0.744597146439021
450,2,304691,-0.0214832155141738,0.108720595282784,0.843471582452377
451,2,308097,0.0135927704826302,0.10757813566844,0.899524805925489
453,2,309402,-0.0153169662788383,0.106922928697556,0.886172582978544
454,2,310030,-0.0203036639088051,0.107521342654151,0.850331596001288
455,2,310113,-0.0144415235314932,0.10722407996155,0.892937337633716
456,2,310972,-0.0192016402207245,0.107384799151544,0.858188273069581
457,2,312659,-0.108224844435917,0.106817853880656,0.311672017365482
460,2,318265,-0.19247887882931,0.107877886169411,0.0752452241666544
461,2,318379,-0.129036083746013,0.10846707762066,0.234989946410341
462,2,321266,-0.184250100726522,0.10751048502819,0.0874456721635026
463,2,322957,-0.18677234339724,0.106530410415941,0.0804304558051101
464,2,325221,-0.0729333898695199,0.107510510664415,0.497972832859074
465,2,332691,-0.126374424754095,0.108468010409459,0.244771389778792
466,2,333006,-0.0275271609137167,0.108453034001416,0.79978515745586
468,2,335046,-0.019818413142149,0.107370883766237,0.853665232095665
469,2,335049,-0.025685940715589,0.107824017818885,0.811847944386109
470,2,335995,-0.00377608754374295,0.10722326224684,0.971926568086211
471,2,336060,-0.0106037430724162,0.107077580662666,0.921171771695064
472,2,338292,0.00687711676517127,0.10707170189006,0.948824179610795
473,2,339568,-0.0171748847140187,0.107229708295809,0.872839491246786
474,2,340466,-0.0401532242909168,0.108140943280773,0.710633459148877
478,2,348480,-0.128213495912406,0.106856331606234,0.230995268584473
479,2,350086,-0.118865386910539,0.106892007961371,0.266888974179798
480,2,351083,-0.106234507766258,0.108315447410346,0.327368927963501
481,2,351335,-0.143717981427564,0.106970613054521,0.179964173046482
482,2,351417,-0.136065794884908,0.106981993007351,0.204261199675711
483,2,351450,-0.0580231476969326,0.107301057187274,0.589020303994767
484,2,352302,-0.0764859479692926,0.108116722517305,0.479760704752631
485,2,352469,-0.100094248724835,0.106966711612552,0.350040909937703
486,2,352562,-0.058837687714298,0.107491405662785,0.584469706932109
487,2,352944,-0.10187263821064,0.1070896568638,0.342111281404208
490,2,355266,-0.104522117106727,0.107082423812245,0.329688133191992
491,2,358277,0.0260617330232215,0.107234790458219,0.808119979660481
492,2,358926,-0.0164693352934776,0.107397986976642,0.878210967372957
493,2,358948,-0.00722597407410414,0.107434902924005,0.946413521025857
494,2,359515,-0.0196042067188398,0.107269175077411,0.855093501209965
495,2,363190,-0.037357448301801,0.108305706123572,0.730355465010414
496,2,363588,-0.0524564722834854,0.108715471016314,0.629741650296873
497,2,363888,-0.0595580537339073,0.107771448100634,0.580864530694626
498,2,363954,0.0217913096528164,0.107383398891091,0.839306687510681
499,2,364199,-0.00972359056632514,0.10724251284556,0.927806887245717
501,2,365981,-0.0244137691928316,0.109398274897742,0.823536860933133
502,2,366047,-0.0239193521615474,0.107428048027966,0.823933089028535
503,2,366936,0.0554556966334212,0.108631865571818,0.610025902151224
504,2,369530,0.00374114526720669,0.107257123853662,0.972195018628311
506,2,369931,0.0104174885887584,0.10799168157864,0.923205490400425
507,2,371033,0.0269386481596978,0.107696861246708,0.802629220657133
508,2,372919,0.0963387578279629,0.107118567437911,0.369071024560194
509,2,373518,0.129277292864369,0.106959236101112,0.227602691843833
510,2,376157,0.0982476766454534,0.107289514783094,0.360436346052865
511,2,376172,0.109813375664328,0.108035349772765,0.310107582847007
514,2,381433,0.0794027476017497,0.108032560776373,0.462834170634083
515,2,381922,0.0747886069869671,0.108882177298775,0.492611542599347
516,2,382146,0.0266282915436396,0.107306430162442,0.804161194176937
517,2,384206,0.119159999810933,0.10746286159208,0.268250552807054
518,2,384955,0.0732679431062715,0.107339253551002,0.495318098931648
520,2,387301,0.109994551977361,0.107797961110353,0.308248522724697
521,2,388313,0.0961702042686271,0.107193648753186,0.370243256604978
524,2,390138,0.0324565243019062,0.107635990759057,0.763180538089528
525,2,391233,0.130779766513294,0.108024109829887,0.226838188889792
530,2,395606,-0.0064091626560665,0.10761935776889,0.952544560175321
531,2,395726,0.000381701179064442,0.107580566417572,0.997171076202476
532,2,395853,-0.000441159118550416,0.107886937830754,0.996739699220032
533,2,396484,0.0378497221125435,0.107391174374371,0.72471321814772
534,2,396705,0.0216309191282017,0.107352053059692,0.840427472426403
535,2,398759,-0.0243306694697375,0.108228206792791,0.822257979458998
536,2,400386,0.0146232559521599,0.107629062836145,0.892003736956907
537,2,400847,-0.030666212121562,0.107520358435198,0.775648170742453
538,2,401130,-0.02265106539426,0.108511446137668,0.834768832737532
539,2,401143,-0.0414616556894923,0.108280540250562,0.702017278602489
540,2,401979,-0.0104904797836233,0.108234513858055,0.922842063986838
541,2,403598,-0.00971579620671381,0.107661455541863,0.928144533517723
542,2,404844,-0.044970348674677,0.10883905285668,0.679724071235845
543,2,405100,0.0127523054188119,0.10786671058573,0.905958360972935
548,2,406181,0.00903497188233104,0.107937617652299,0.933338034562328
549,2,406688,-0.0100103273470692,0.107314466722651,0.92573378879084
550,2,407621,-0.072045478030049,0.108127972274583,0.505655697606828
551,2,409016,-0.0148237245909371,0.109276636082544,0.892172774105816
552,2,410647,-0.0812616345520667,0.107599795257715,0.450619929163043
554,2,419803,-0.138354869826192,0.108192479768479,0.201812993027287
555,2,419943,-0.135308362866906,0.108844978854261,0.214645286315953
556,2,422349,-0.0706412323771283,0.107679393331267,0.512230279546559
557,2,425467,-0.0855796437920878,0.107261555368956,0.425488454474436
560,2,429095,-0.117837471900497,0.10781169347694,0.275142019546663
561,2,431266,-0.14268284156615,0.107785595883938,0.186437582532999
562,2,431446,-0.093380047235345,0.108375305872472,0.389472858858542
563,2,432524,-0.0164184906781874,0.107443954832345,0.878635566667673
564,2,434090,-0.0950885121157065,0.10831937228738,0.380620450818291
565,2,441927,0.0298571065849974,0.107265020732436,0.780907471525278
566,2,446471,0.0354392115616551,0.108575508995484,0.744314013997301
567,2,449325,0.0580051327356721,0.10791266474829,0.591247684321771
569,2,450017,0.0888537581549065,0.10725401330911,0.407979845150298
570,2,451779,-0.0716653417374681,0.107691222826116,0.506184124332892
571,2,451784,-0.0644578968219837,0.10809286765339,0.551343930468724
572,2,453525,-0.0141113468564993,0.108178562904978,0.89628871163782
573,2,453768,-0.0358845265864465,0.108307116972141,0.7405979039553
574,2,454027,0.0159493452704557,0.107868951600936,0.882538830845732
575,2,455029,0.00663223556306136,0.107928618797096,0.951035448345255
576,2,455247,-0.0405027152239731,0.107558967360095,0.706724712503513
579,2,455756,0.0288943707566323,0.115567915720545,0.80271678182335
580,2,457024,-0.059431420116696,0.108324919854295,0.583599125592595
581,2,457298,-0.0149373547899621,0.108681382333834,0.890760025544303
582,2,460202,0.0176162415146879,0.108926920393447,0.871614686361651
586,2,464424,0.0311025648169366,0.108354082587151,0.774245806614686
587,2,465824,0.0493599384446115,0.109400525443455,0.652132849828265
588,2,470145,0.106165327175282,0.107724193901514,0.325039253707931
