SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
401,2,231943,-0.126474751746287,0.0649118600103756,0.0521583148452283
402,2,232156,-0.114514742094359,0.0649478539345009,0.0787353338655339
403,2,232789,-0.124852124645922,0.0646616646750889,0.0543018427370529
404,2,238524,-0.121243080978194,0.0647730471473636,0.0620591222710482
405,2,241518,-0.104758577972051,0.065421635351851,0.110208649551545
406,2,250396,-0.102817603189114,0.0649811883576141,0.114484096449774
407,2,250466,-0.109040221941225,0.0649293247688279,0.0939651919503148
408,2,252305,-0.128562864244686,0.0650018027306206,0.0487246212669684
409,2,254571,-0.138723976556837,0.0658664426299647,0.0358977507852557
410,2,254742,-0.114597450699588,0.065937637909737,0.0830886384736243
411,2,254908,-0.141441211079159,0.0662989241547179,0.0335821644695243
413,2,255862,-0.111742441402177,0.0660558178931772,0.0915978047827435
414,2,255975,-0.112493722296008,0.0658117711846274,0.0882695797709653
415,2,258311,-0.0683250900858991,0.0648905558158927,0.293094138803867
416,2,259284,-0.0595682888775862,0.0651340943513973,0.361052965675449
417,2,266330,-0.0969283020832317,0.0652880964279361,0.138535740370214
418,2,267100,-0.0701968363270695,0.065380165965161,0.283703219292176
419,2,268086,-0.0669419922239961,0.065394616243997,0.306695874485493
420,2,274614,-0.0295854153206448,0.065074655398714,0.649649094843926
421,2,274729,-0.0407326311953982,0.065413824195166,0.53388932587848
422,2,275746,-0.0425525074678688,0.0653819538074666,0.515579926269669
423,2,277029,-0.0456720086810625,0.0650717663401759,0.483221890832776
424,2,277741,-0.0371408092196912,0.0651127189520331,0.568763959287116
425,2,278218,-0.0534717884370883,0.0649627490549016,0.410998523950101
426,2,278379,-0.0371526744153566,0.066604917539626,0.577329903396636
427,2,279910,-0.0499975270107926,0.0649477344981522,0.441926418878689
429,2,283431,-0.0283146286934015,0.0659370298712015,0.66788013805928
430,2,283573,-0.0531934585850987,0.0651015543045939,0.41443135338597
431,2,286762,-0.0207621167525293,0.0653205402679532,0.75078685913137
432,2,287187,-0.033649356570204,0.0650003921745412,0.605006314562434
433,2,288379,0.00894099811588675,0.0645305296908217,0.889881171236905
434,2,294941,-0.0383389895817217,0.0645386367482284,0.552861111973884
439,2,297610,-0.0173800014213578,0.0648911190454183,0.788984079614316
441,2,299680,-0.0133086177099432,0.0646939754767742,0.837130959219509
442,2,299708,-0.00491966859843093,0.0648337887910773,0.939556564412776
443,2,299759,-0.00515432260234555,0.0646140726196785,0.936464673562466
444,2,300111,0.0130248735698416,0.0650624238732203,0.841446943582991
446,2,301710,0.0186480864547469,0.0646243612226454,0.773086521342927
447,2,303446,0.0265813007681707,0.0650236946377443,0.682938681448778
448,2,303854,0.00470601424070713,0.065051074461544,0.942369618552356
449,2,304472,-0.0254364018949488,0.0644876469539389,0.693495616527389
450,2,304691,-0.00688187041408367,0.0655458207898385,0.916440776606355
451,2,308097,0.0302552412883197,0.0648359489400781,0.641043180848226
453,2,309402,0.0311727945080241,0.0644399970724571,0.628863844621378
454,2,310030,0.0375667663169894,0.0647926684397752,0.562419597948932
455,2,310113,0.0295297609085293,0.0646235821816483,0.647987881080369
456,2,310972,0.00574080263333653,0.0647401330761053,0.929390838842593
457,2,312659,0.0659580321942307,0.0643940744773271,0.306401002227194
460,2,318265,0.0440755808010496,0.0652856468142155,0.500042121220558
461,2,318379,0.0508337826078847,0.0654654466267958,0.437975029570717
462,2,321266,0.0835715456296299,0.0649305906361955,0.198906063438102
463,2,322957,0.0908246033339597,0.0643204549199679,0.15881201114508
464,2,325221,0.121627024167867,0.0645320581277799,0.0602844201647311
465,2,332691,0.139577245076289,0.0650940042637412,0.0326960114365333
466,2,333006,0.138213276593077,0.0649727589964333,0.0340922000632323
468,2,335046,0.0830889238587182,0.0645814171884999,0.199085106006113
469,2,335049,0.0748210304910685,0.0648858429735793,0.249642179427661
470,2,335995,0.0705739408069018,0.0645314209792125,0.274859999106536
471,2,336060,0.088224404945475,0.0643825969529567,0.171459563239976
472,2,338292,0.0406645285310973,0.0645132501651749,0.528887623194256
473,2,339568,0.0476426667537099,0.0645970216428293,0.461286065549307
474,2,340466,0.0530842008599628,0.0651452600288898,0.415702433675709
478,2,348480,0.0286665053093653,0.0645325271702344,0.657157231150278
479,2,350086,0.0262069976774639,0.0645385378406798,0.684939102506729
480,2,351083,0.0549262806270941,0.0653224988424107,0.401002393889884
481,2,351335,0.0378912736667399,0.0646214341580027,0.55800993290484
482,2,351417,0.0364470276018918,0.0646135784138071,0.573059990681401
483,2,351450,0.0360831595371666,0.0646857208020961,0.57731908227578
484,2,352302,0.0541094930261269,0.0651617451822109,0.406881029115235
485,2,352469,0.0507544701009065,0.0645092678920857,0.431939738864526
486,2,352562,0.0568697148502554,0.0647589860699179,0.380446146236181
487,2,352944,0.0464457105068319,0.0645954068685629,0.472601232372334
490,2,355266,0.0413512711795654,0.0646052138798365,0.522548218326479
491,2,358277,0.0517201393303706,0.0645942660188762,0.423848290419543
492,2,358926,0.0263715684433075,0.0647328135817638,0.683967742021682
493,2,358948,0.0413058689184294,0.064731219567779,0.523813490640737
494,2,359515,0.0252899970970187,0.0646572669025257,0.695930259541561
495,2,363190,-0.0122098904058556,0.0653008681629622,0.851784522426608
496,2,363588,0.025948251953033,0.0655471915845199,0.692439129639868
497,2,363888,0.0158273647576327,0.0649936573392631,0.807742747726655
498,2,363954,0.019130026064758,0.0647328470325972,0.767768362266592
499,2,364199,0.000661463776274712,0.0646528869402376,0.991842763877803
501,2,365981,0.0106868752604964,0.0659539642959225,0.871370704576949
502,2,366047,0.0276534549762894,0.0647518170843583,0.669589870156598
503,2,366936,0.0362757690736051,0.0654854402751767,0.579962650527566
504,2,369530,0.0328544849761306,0.0646374140495062,0.61156818746794
506,2,369931,-0.00431660274378635,0.0651042397459356,0.947174174406183
507,2,371033,0.0356459534755266,0.0649040817704024,0.583208768025479
508,2,372919,0.0459720457145683,0.0646050463814881,0.47719115661591
509,2,373518,0.05606821559117,0.0645457057577502,0.385623805842467
510,2,376157,0.0288237952334183,0.0647390831506827,0.656426300630903
511,2,376172,0.0454703526076233,0.0651804426274467,0.485882031821448
514,2,381433,0.0419082680681722,0.0651400680539652,0.520410697068025
515,2,381922,0.0274949792074771,0.065668177740976,0.675693217903784
516,2,382146,0.0109548954212426,0.0646936916177403,0.865630273505708
517,2,384206,0.00943731371893997,0.0648957682350454,0.884460193058816
518,2,384955,0.00559827142920838,0.064752470281258,0.931152559238914
520,2,387301,0.0242510884668702,0.065069968722317,0.709600998582452
521,2,388313,0.0417364091210552,0.0646581709164201,0.519026968315479
524,2,390138,-0.00550028303243477,0.0648970518170517,0.932505031561882
525,2,391233,0.031075280523875,0.0652374318209318,0.634125971365386
530,2,395606,-0.0677291234105714,0.0647794297337585,0.296491448570495
531,2,395726,-0.0591256952772709,0.0647795505307711,0.362011903413474
532,2,395853,-0.0490102291506181,0.0649883118617032,0.451268440034345
533,2,396484,-0.0371337255001364,0.0647229860303668,0.566513715383707
534,2,396705,-0.0136166124166428,0.0647178448595905,0.833477151734128
535,2,398759,-0.0407965267343851,0.0652149100770413,0.532000887196303
536,2,400386,-0.0414739518586469,0.0648493164032693,0.522884310014784
537,2,400847,-0.0283583780194333,0.0648095401074329,0.661969332689625
538,2,401130,-0.0471827059066042,0.0653729519992093,0.470928079654535
539,2,401143,-0.0475215101527222,0.0652424737213792,0.466862061057189
540,2,401979,-0.0367978148054292,0.0652216487771914,0.572978812946947
541,2,403598,-0.032758735679041,0.0648820326587473,0.613946316017741
542,2,404844,-0.0210450561817932,0.0656209379623166,0.748622651284135
543,2,405100,-0.0266994252282442,0.0650142056082883,0.681563224056884
548,2,406181,-0.0324668585067025,0.0650488911017098,0.618009475813817
549,2,406688,-0.0141294111843296,0.0646919481303749,0.827235370930156
550,2,407621,-0.0261259018186987,0.0652121052471588,0.688935187769175
551,2,409016,-0.010294918216888,0.0658778721157098,0.875907343160311
552,2,410647,-0.0436134081957637,0.0648784041841731,0.501875087426301
554,2,419803,-4.2603888426529e-05,0.0653757441081374,0.999480404895406
555,2,419943,-0.0011367332402068,0.0657616528141128,0.986218495239644
556,2,422349,-0.0221966737628254,0.0649443370626806,0.732719857328445
557,2,425467,-0.0569752038536395,0.0646508215745045,0.378768207614097
560,2,429095,-0.104801631424513,0.0648657712203797,0.107059200308444
561,2,431266,-0.108846537757774,0.0648825044207972,0.0943114071699527
562,2,431446,-0.11063789999486,0.0651380936296969,0.0902921303027748
563,2,432524,-0.057744355106079,0.0647027736146621,0.372756724622781
564,2,434090,-0.0875263291766432,0.065206379052028,0.180362331508523
565,2,441927,-0.0679116852925462,0.0645717203781229,0.293645209036048
566,2,446471,0.0194049438587726,0.0654574818820745,0.767059928167096
567,2,449325,-0.0166153749181091,0.0650767608961703,0.798624930627141
