SNP,Chr,Pos,Effect,SE,ADE17_HYR1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
133,1,177692,-0.0668912507558171,0.15138497860007,0.658859723237756
134,1,178191,-0.0949146236684499,0.151492984898054,0.531373508270658
135,1,178224,-0.0668912507558171,0.15138497860007,0.658859723237756
136,1,178960,-0.0826974564032435,0.152572784091732,0.588146898158994
140,1,183802,-0.171465949551206,0.151170680311461,0.257457674755072
141,1,183954,-0.154034180196797,0.152328012493775,0.312613029460318
142,1,184450,-0.150767233394544,0.15099974813089,0.318740200414706
144,1,184718,-0.152628655396086,0.151854836252197,0.315539194674106
145,1,185296,-0.170010923841583,0.151156233748981,0.261464932625548
146,1,185438,-0.154853335924059,0.151209529413318,0.306490393618787
147,1,185469,-0.150432467657908,0.151441026722146,0.321224576858073
148,1,185503,-0.121972833889299,0.151120922521024,0.420140397276142
149,1,185705,-0.150045378844245,0.152742210828836,0.326603245879715
150,1,185749,-0.17005395415816,0.152682806017132,0.266134466503202
151,1,185806,-0.22332091818797,0.152693144135383,0.144481070094196
152,1,185879,-0.17137887778313,0.15362457803177,0.26536534733802
153,1,185916,-0.152897381736492,0.153609733687015,0.320241749901352
154,1,185941,-0.133301122887914,0.154332235318137,0.388323639769366
155,1,185954,-0.15103762137771,0.154737746638071,0.32968939610118
156,1,186055,-0.171063109509222,0.151580813360167,0.259863611633158
157,1,186896,-0.209449313696042,0.153940486460449,0.174512563855509
161,1,190132,0.0475372576319211,0.152025580838896,0.75469894606551
162,1,190148,0.0565131582743825,0.152062744361883,0.710381135548817
163,1,190165,0.0596041266849301,0.153228368221247,0.697518927929231
164,1,190169,0.0635691221575398,0.153032687358852,0.67810462374466
165,1,190933,-0.039873972094165,0.151813947033194,0.792973379558151
166,1,192149,0.131711906671192,0.152909471703168,0.389618018563775
168,1,192303,-0.0200022865304179,0.182479436092309,0.912777856089045
171,1,192795,0.179771325971944,0.151238982868293,0.23537356619981
173,1,194187,0.215735469939693,0.151231618791855,0.154601088458638
174,1,194867,0.0981346283814765,0.151494347917881,0.517549954803476
190,2,8314,-0.0127794718615007,0.154149425199458,0.933975544577934
194,2,8498,0.0369582741458712,0.153912596716346,0.81037267634723
195,2,8651,0.0349999622852886,0.154058024699676,0.820409943112568
197,2,9812,0.0119137302732373,0.154983437802085,0.938769726021994
198,2,9932,0.0114989280650029,0.154372680811082,0.94066420025548
199,2,10135,-0.00835050484932176,0.153782055257252,0.95672614636763
200,2,11616,0.0669787940878863,0.15357810099574,0.663014784724162
201,2,12133,0.0361904521534491,0.154218147581004,0.814600532815403
202,2,12194,0.0269778191948984,0.15481991059486,0.861766599850172
203,2,12359,0.0200285965958085,0.15437021334977,0.896842930835948
204,2,13061,0.0613815946966274,0.154327957016235,0.691066113944526
205,2,14298,0.0315044236149227,0.154840419504227,0.838889755716608
206,2,15222,0.0713313732109437,0.156313404859143,0.648429293802619
207,2,17986,0.116485825514623,0.153494308773606,0.448422719307186
208,2,19770,0.0612839290027645,0.154647189602287,0.692136286663078
209,2,19836,0.0484219541719368,0.154235089609539,0.753745211070426
210,2,19851,0.0721567139938224,0.154660585580092,0.641110502830028
211,2,21595,0.0825596116263685,0.154006610853487,0.592242022819062
212,2,22385,0.0990871392575263,0.1541248669161,0.520705253315511
213,2,23441,0.165141606533021,0.155464618982052,0.288850372097245
214,2,24209,0.161180919630256,0.15419227049549,0.296588403344729
215,2,24341,0.170734395360809,0.154529048458949,0.269968747769831
216,2,26815,0.194854991671776,0.154262281510513,0.207372222611317
217,2,28209,0.122714610412702,0.154524564514693,0.427645688843883
221,2,41245,0.0935382171415577,0.153988828788419,0.543952752775853
222,2,43214,0.00370852974338298,0.156567054955818,0.98111603668252
223,2,47104,-0.0746096532104363,0.15215066048514,0.624178921712568
224,2,50915,-0.181611360497026,0.153393645162576,0.237227013675974
225,2,55834,-0.220307874608646,0.152537667109132,0.149545778904638
226,2,56422,-0.214273206367612,0.152836290918925,0.161800347107441
227,2,57715,-0.187430466661534,0.152429896775711,0.219659294731555
228,2,59046,-0.245912357223363,0.15296980720737,0.108819567218905
229,2,59191,-0.215229932790547,0.152219240625461,0.158258786014805
230,2,59383,-0.230659022465108,0.15219931435991,0.130539143839428
231,2,59477,-0.276634392947198,0.154290177764141,0.0738371158641549
233,2,60471,-0.233259019681549,0.152394425620925,0.126757235731397
234,2,60478,-0.231090172850815,0.152578829195789,0.13077809147054
235,2,60786,-0.193500664895628,0.152474652688266,0.205253020681415
236,2,61035,-0.212599463557258,0.152391533273555,0.163866682482795
237,2,61071,-0.222256865848477,0.151657186649995,0.143668824081027
238,2,61675,-0.222381495880315,0.152095932124459,0.14459981404368
240,2,62939,-0.216801266885602,0.151854295701688,0.154264377271779
241,2,63527,-0.183974905645128,0.152549796423439,0.228625559250933
242,2,63857,-0.198130357632206,0.15253521072768,0.194820710196177
243,2,65527,-0.337945942278423,0.151329996290826,0.0261638544368229
247,2,67976,-0.271711351169444,0.153912299682404,0.0783670054119216
250,2,72389,0.126361532131323,0.153489612003891,0.410917179200844
251,2,72392,0.111456841306623,0.154567788060535,0.471333200692863
252,2,73646,-0.0333598134984358,0.151499908253409,0.825845082611611
253,2,74564,-0.0905873294753659,0.151135933446229,0.549306321928812
254,2,74739,-0.134989379953109,0.151539793227782,0.373651228554816
257,2,80873,0.0136203191354657,0.152070242639553,0.928682920921815
258,2,81501,-0.0222451948792941,0.152042024013275,0.883760570711927
259,2,83526,-0.025914114474265,0.151804502518175,0.864551839646919
260,2,83845,0.00144764637449241,0.151955025883805,0.992404203551039
263,2,84447,0.0548548151536808,0.153867442703689,0.721673929235946
264,2,87391,-0.0506432617568283,0.15126004375316,0.737967837104108
265,2,87562,-0.041839781869675,0.151650551752682,0.782789382709338
266,2,87849,-0.0482946521603838,0.151630751258919,0.7502927628121
267,2,87878,-0.0612270801040021,0.15226934066944,0.687855825442097
269,2,89785,-0.103385319801985,0.152221759008924,0.497471610312827
272,2,93721,-0.117200668413197,0.151733046894243,0.44038633713408
273,2,93952,-0.130312804564045,0.151267911950475,0.389563894008468
274,2,95085,-0.129133760160814,0.151482333185804,0.394532688791795
276,2,107124,-0.119213641221882,0.151580869897932,0.432120470328668
277,2,111645,-0.0935128283901329,0.15172915669186,0.538084421791861
278,2,111916,-0.0934751334107421,0.152087253104288,0.539204839764688
279,2,111931,-0.0533588375558934,0.152374824193253,0.726411374563909
280,2,111999,-0.0621592061160161,0.151817964389416,0.682470628256255
281,2,114528,-0.0891402411187675,0.152654154078931,0.5596363812746
282,2,116024,-0.0832586348690529,0.153026862358736,0.586730892635689
286,2,120090,-0.301702798216478,0.151638510567934,0.0474042007976066
287,2,120291,-0.323789406632456,0.153264318753883,0.0353349310843116
288,2,120726,-0.294927625591348,0.152533497943679,0.0539705753104493
289,2,121716,-0.228164913083661,0.152682749824886,0.135971611238821
290,2,123100,-0.296912330220268,0.152559918857598,0.0524237112376946
291,2,124677,-0.260511946602843,0.152536036261038,0.0885393699180643
293,2,127887,-0.205591060357451,0.153826362796827,0.182242185223403
294,2,128935,-0.20680709901678,0.153675587138073,0.179250672373245
295,2,129053,-0.221140134854921,0.154089398465869,0.152132107408637
296,2,130040,-0.159888338010291,0.155248436415068,0.303768207785921
297,2,130976,-0.201318136138131,0.153842371812339,0.191521194796514
298,2,132199,-0.121319077450557,0.154795212983718,0.433718697032644
299,2,133355,-0.139037924845314,0.155802216886438,0.37278640284165
300,2,133435,-0.104058225170246,0.156216774160041,0.505773122139588
302,2,135183,-0.233644907787728,0.155906327536818,0.134865009789164
303,2,135402,-0.24301745055488,0.155842027022436,0.119801740660962
304,2,135898,-0.224246284510906,0.156753469392218,0.153439033934848
305,2,135912,-0.228054334366108,0.15685437259182,0.146855871707035
306,2,135925,-0.22283254707942,0.156160925584785,0.154480582510458
307,2,136002,-0.230288972556841,0.156012735455729,0.140810953852271
308,2,136173,-0.251324032818756,0.157031937712431,0.110390127015833
310,2,138318,-0.255337227060151,0.161189510968727,0.114070744918378
311,2,138695,-0.266893809865187,0.158353033602106,0.0927883095407257
312,2,138818,-0.285138947534359,0.157970015596691,0.0719236336698797
313,2,139728,-0.294801208055965,0.157633853323892,0.0622884335197603
314,2,140174,-0.310458572560338,0.157548676069027,0.0495556771737441
315,2,140863,-0.317693816998033,0.157443366428005,0.0443652348335698
316,2,141152,-0.3375944223829,0.157774944764759,0.0330625157239519
317,2,141292,-0.335277076537048,0.156639852240571,0.0330045950869097
318,2,141545,-0.278443571279196,0.157726309479557,0.0783679637615387
322,2,146723,-0.236724321334802,0.157632550187474,0.134056244008315
323,2,147946,-0.148344873731987,0.159388420659128,0.352638102493375
326,2,151397,-0.185995497114684,0.159676241463102,0.244874830474769
327,2,153035,-0.26061446553288,0.157632112260198,0.0991571560802176
328,2,153228,-0.321343800998485,0.15847565478115,0.0433398894362142
329,2,153455,-0.314656301646894,0.159723379371021,0.0496188103930091
331,2,153815,-0.264206027344247,0.159363595682637,0.0982296356766018
332,2,154160,-0.293897887193124,0.157531812908057,0.0629208264345432
333,2,154235,-0.335726936930893,0.158885709001704,0.0353014666533363
335,2,159870,-0.229081997726057,0.155371424405139,0.141261073377407
336,2,161229,-0.252615028886365,0.157668999046005,0.11000895389668
339,2,162696,-0.208016366394205,0.15717088765217,0.186524204485136
340,2,163284,-0.164042407557667,0.15522711672343,0.291330285943024
341,2,164166,-0.121909384038677,0.156781823836156,0.437341320344558
342,2,165270,-0.0859593705357091,0.155529142684998,0.580825640796695
343,2,165675,-0.0967905565871146,0.158083949047234,0.540751237844906
346,2,168062,-0.0925557474872312,0.156669171513782,0.555051297749034
347,2,168518,-0.0755397520117578,0.155797236741235,0.628076829909876
348,2,168980,-0.073793985021396,0.155725594198848,0.63588420228014
349,2,169651,0.0245593019249428,0.155843624622873,0.87487046609762
352,2,170725,0.0176616006740138,0.156123698421244,0.909995216711439
353,2,171254,-0.0102266570939422,0.156378237550204,0.947894985798413
354,2,172242,-0.0519972558791391,0.154505891034366,0.736664432092165
355,2,173254,-0.147762532789359,0.15314470790427,0.335277649318324
356,2,173340,-0.153548819607716,0.153109997616028,0.316612434903578
357,2,173385,-0.146286105655817,0.153271531463882,0.340521918921276
358,2,173973,-0.12007047307447,0.152927998863912,0.43289587517285
360,2,177341,-0.0670545496683167,0.152498191994521,0.660418275339465
361,2,180314,-0.0926576279349289,0.152511414463811,0.543879562125721
362,2,180339,-0.0795223850306295,0.152918071963476,0.603366806314737
363,2,182758,-0.0507567786592954,0.152404076322348,0.739301180748103
364,2,183619,-0.0672631981775712,0.152986375036265,0.660446700320744
367,2,187176,-0.12219829502647,0.153723853757283,0.427193683710556
368,2,191066,-0.0254028712576595,0.155005672541942,0.86991665210198
371,2,191599,-0.128986003949843,0.152709502536771,0.398878648514231
373,2,191763,-0.0839193961373433,0.153404153130374,0.584691586330018
374,2,191959,-0.126733779577771,0.152946033399795,0.407880711143866
376,2,195759,-0.0111941891433321,0.154408105040837,0.942247118117858
377,2,196912,-0.0809849431815434,0.151850554510093,0.594147677338789
379,2,198110,-0.113550444402939,0.152702531301852,0.457609805900466
381,2,198805,-0.0525289587605924,0.153454862419986,0.732322188715863
382,2,198891,-0.079995503810113,0.152225281751795,0.599560481361697
383,2,199248,-0.085542066912208,0.15256467873423,0.575362005139289
384,2,201782,-0.0817573707570579,0.15238291598859,0.591933143167163
385,2,203285,-0.0531797988990353,0.151827626728039,0.726349252143945
386,2,203783,-0.0168312754981429,0.151524375986951,0.911616310647724
387,2,204179,-0.0238237555928986,0.151888384616727,0.875452412029911
388,2,205406,0.0286480580202361,0.153446706786201,0.852005365001415
389,2,205834,-0.00505390888285823,0.152719071003365,0.973619250213196
391,2,207192,-0.0154071701218284,0.152574297682234,0.919622535034774
392,2,207561,-0.00500150666951593,0.151901862797733,0.973752281902636
393,2,208682,-0.071720711982405,0.151598500218124,0.636436775532707
394,2,210102,-0.0320528657549306,0.152028619544229,0.833138132375008
396,2,214801,-0.0732606776730047,0.151980943499755,0.630077273799056
397,2,215016,-0.0409108766669534,0.151928607257091,0.787873869759266
398,2,218876,-0.035687891034512,0.153503327463336,0.816292679476841
399,2,227511,-0.0166630675748771,0.154599092642608,0.914229505641436
400,2,230378,-0.0255390246594898,0.152647295300875,0.867223970598909
401,2,231943,-0.0368697899507882,0.153078434337033,0.809806904783241
402,2,232156,-0.0364510656574129,0.153015959301659,0.81185069244138
403,2,232789,-0.0552443384619506,0.152458034126496,0.717301604875188
404,2,238524,-0.0261629176801305,0.152694627529229,0.864053471335735
405,2,241518,-0.0158038257731774,0.154024338544255,0.918333919465089
406,2,250396,-0.123805601184094,0.152834647910603,0.418450051199583
407,2,250466,-0.072317631643097,0.152874163488142,0.636467508360077
408,2,252305,-0.0776485619333775,0.153272248796133,0.612747935357277
409,2,254571,-0.0640698361430088,0.155444100342041,0.68046292823065
410,2,254742,-0.0514963547859766,0.155316919581224,0.740420823347676
411,2,254908,-0.0392065305378593,0.156513773345381,0.80234727490205
413,2,255862,-0.0750303302727142,0.155533529009153,0.629816448224552
414,2,255975,-0.068868130095648,0.15497973309264,0.657048398916158
415,2,258311,-0.0503796992420306,0.152439692196009,0.741226279648305
416,2,259284,-0.102581062006707,0.152879172439118,0.502662926488494
417,2,266330,-0.0924867929166855,0.15355551915831,0.547359828886276
418,2,267100,-0.122075388198069,0.153485738853914,0.426942484776851
419,2,268086,-0.137384198063482,0.153460289994999,0.371267416738751
420,2,274614,-0.219513193155577,0.152253354632007,0.150255910470738
421,2,274729,-0.253390121000666,0.152942711639859,0.0984555128748372
422,2,275746,-0.194091561805683,0.153121083772504,0.205787358347193
423,2,277029,-0.202656354403723,0.1523746956803,0.18438125876125
424,2,277741,-0.205369892160447,0.152424527549208,0.178730232619484
425,2,278218,-0.207330945622516,0.152140271713262,0.173826316656421
426,2,278379,-0.226943158294759,0.15584753339627,0.146229746409549
427,2,279910,-0.190073462168771,0.152150427201468,0.212402475507318
429,2,283431,-0.174965726378683,0.154439188314837,0.258020873223298
430,2,283573,-0.191691374394447,0.152522878425505,0.209655575992639
431,2,286762,-0.23908369262868,0.152725815241071,0.118374847985973
432,2,287187,-0.18848239711497,0.1522097134152,0.216425017558212
433,2,288379,-0.190872029290641,0.151042698141445,0.207173113298817
434,2,294941,-0.308191819421561,0.150583727772465,0.0414329102538866
439,2,297610,-0.28262700120848,0.151496208784314,0.0629306629248851
441,2,299680,-0.0777651194374017,0.151715915154181,0.608572286750612
442,2,299708,-0.0674921960850612,0.152050062141256,0.657400288882965
443,2,299759,-0.107131459738963,0.151469904407064,0.479859861523054
444,2,300111,-0.07481980530716,0.152584303407124,0.624190465188798
446,2,301710,-0.0244210248366491,0.151612268852618,0.872126065945738
447,2,303446,-0.0961561851445003,0.152486984206232,0.528719156349971
448,2,303854,-0.116921823593937,0.15247516146747,0.443697875768359
449,2,304472,-0.134309762554457,0.151143624452766,0.374810623242222
450,2,304691,-0.155312655911169,0.153541614975909,0.312453464974789
451,2,308097,-0.00206747225441439,0.152143182329585,0.989165564760615
453,2,309402,-0.032056557414356,0.151207940495134,0.832226943665055
454,2,310030,0.00865949179846139,0.152066445099265,0.954620869949424
455,2,310113,-0.0175542118364194,0.151640084930712,0.907906718710172
456,2,310972,-0.0542641614242476,0.151845772906781,0.721033132077024
457,2,312659,-0.188464176220878,0.150951140148891,0.212671342317933
460,2,318265,-0.135261086973749,0.15308089616597,0.377517756463046
461,2,318379,-0.116309093494561,0.15357942074826,0.449362109038844
462,2,321266,-0.101220742564295,0.152580242204344,0.507511550223666
463,2,322957,-0.176577515554028,0.151020429018879,0.243100159005911
464,2,325221,-0.164760191888442,0.151890287422235,0.278780820921355
465,2,332691,-0.0435807836154005,0.153675415937764,0.776890989275862
466,2,333006,-0.14969076348207,0.153184029203817,0.329141510385809
468,2,335046,-0.043221147663655,0.151836582716315,0.776074856746869
469,2,335049,-0.0771847601904424,0.152444427659447,0.612952246880027
470,2,335995,-0.0172664523619432,0.151635392179953,0.909406991433418
471,2,336060,-0.0200375987152738,0.151430231885773,0.894804749247808
472,2,338292,-0.0151522922042272,0.151422307222252,0.920348379010117
473,2,339568,0.0755535869964125,0.15159921196989,0.618528595059906
474,2,340466,0.0410536928617301,0.152949973791299,0.788538566872795
478,2,348480,-0.0441318820902331,0.151408618862303,0.770858985325248
479,2,350086,-0.0156656852442141,0.151431691910933,0.917664175126679
480,2,351083,-0.0484978126481916,0.153369360195757,0.752025622681477
481,2,351335,-0.0515516430169764,0.151642080008098,0.734091813665037
482,2,351417,-0.0407449354418394,0.151627455729011,0.788304139638669
483,2,351450,-0.0472079568500208,0.15178997357661,0.755977807297043
484,2,352302,0.0129428334214466,0.153008264939151,0.932636006645497
485,2,352469,-0.0363982916689714,0.151450205877085,0.81021259841958
486,2,352562,-0.0110065410354803,0.152080497628688,0.942345959183901
487,2,352944,-0.00506453026225523,0.151642723674136,0.973376256323849
490,2,355266,-0.0584494283823658,0.151611049399228,0.700082759604673
491,2,358277,-0.0794873947882193,0.151607883198029,0.600401787495069
492,2,358926,-0.11003473166802,0.151777119625514,0.468947187452468
493,2,358948,-0.142078680672026,0.151749889694698,0.349774907348805
494,2,359515,-0.0654359213174135,0.151670035898977,0.666414706236676
495,2,363190,-0.197357601215027,0.152833985648806,0.197437634567593
496,2,363588,-0.151198275029985,0.153588239184038,0.325573887220422
497,2,363888,-0.153005356570256,0.152261461460834,0.315640239087025
498,2,363954,-0.135155648907069,0.151702776426102,0.373576754442114
499,2,364199,-0.145222650324172,0.151469815477067,0.33833768950773
501,2,365981,-0.121645400209088,0.154589258845683,0.431871738557529
502,2,366047,-0.159396782232329,0.151701149313817,0.294101893312802
503,2,366936,-0.159914919762494,0.153450823291249,0.298066971815587
504,2,369530,-0.096316952777583,0.151599407854983,0.525619239294463
506,2,369931,-0.145904909891847,0.152529081087257,0.339438426308751
507,2,371033,-0.182266153183116,0.152011949136345,0.231322409565487
508,2,372919,-0.190766775403615,0.151323052414879,0.208264333502259
509,2,373518,-0.12231444181014,0.151437324258401,0.419812870766392
510,2,376157,-0.079281664136998,0.151853100778154,0.601932014412453
511,2,376172,-0.0768534681411527,0.152955129116934,0.61565896309215
514,2,381433,-0.138145252014307,0.152722407163962,0.366320058990003
515,2,381922,-0.104221691982172,0.153986977974138,0.498962501800992
516,2,382146,-0.102119334066984,0.151671407587942,0.50120131179545
517,2,384206,-0.0223232774531252,0.152236568957163,0.883503479069407
518,2,384955,-0.0751051658243947,0.151849488710411,0.621188276585688
520,2,387301,-0.027929448649764,0.152668087687543,0.854948329491293
521,2,388313,-0.0647130281765373,0.151729676014016,0.670001978783875
524,2,390138,-0.0276660948852265,0.152234083946193,0.855895864317314
525,2,391233,-0.00897573739647317,0.153086573173375,0.953278578303924
530,2,395606,-0.254414061897411,0.151595273015201,0.0941842327271215
531,2,395726,-0.246288399931014,0.151577453511839,0.10509013533537
532,2,395853,-0.262126000356444,0.151937298826781,0.0853621716703159
533,2,396484,-0.225364776804741,0.151427764291492,0.137573553094997
534,2,396705,-0.240996663205161,0.151285979918694,0.112058009472504
535,2,398759,-0.216213736710899,0.152636887467311,0.157504135039942
536,2,400386,-0.261036212562081,0.151580388099259,0.0859278054077709
537,2,400847,-0.231534552173759,0.151575462004838,0.127527261149177
538,2,401130,-0.261185083171354,0.152838258944754,0.0883486929080747
539,2,401143,-0.226028116141337,0.152691753012051,0.139687728987375
540,2,401979,-0.256566266313002,0.152459747018168,0.0932891109013392
541,2,403598,-0.288082654983894,0.151485353757611,0.0580217255974302
542,2,404844,-0.281616973404335,0.153228849373011,0.0669195760449398
543,2,405100,-0.261832569921804,0.151913035118961,0.0856613171535769
548,2,406181,-0.23610720884236,0.152131535336198,0.121559749376623
549,2,406688,-0.198451522963504,0.151400764131141,0.190787713876804
550,2,407621,-0.286978288117781,0.152249228731674,0.060261268646652
551,2,409016,-0.247601831415776,0.153982965298314,0.108733123763506
552,2,410647,-0.262676622812619,0.151650202988438,0.0841253991184555
554,2,419803,-0.343792098576528,0.152267080427108,0.0245670246240031
555,2,419943,-0.30278191632412,0.153423906177795,0.0492183027349968
556,2,422349,-0.368718163664385,0.151106731088501,0.0151738522586805
557,2,425467,-0.277526326824738,0.151108534384586,0.0671092607972636
560,2,429095,-0.301184808159212,0.151884249683148,0.0481433315823872
561,2,431266,-0.248563887064335,0.152237298541597,0.103415377646043
562,2,431446,-0.204313815280925,0.15304238681877,0.182731898808941
563,2,432524,-0.184314692981752,0.151638049754845,0.224991142846065
564,2,434090,-0.176266941534192,0.153067936924138,0.25028120023353
565,2,441927,-0.239494933107412,0.151177159935958,0.114043529996904
566,2,446471,-0.188476881074843,0.15324547346536,0.219552933713934
567,2,449325,-0.17574537931621,0.152388509379648,0.249579107975908
569,2,450017,-0.24300432457509,0.151276881910122,0.109090126242649
570,2,451779,-0.364673545637764,0.151154121772252,0.0163486413417572
571,2,451784,-0.348499964032636,0.151815762574914,0.0222876337237637
572,2,453525,-0.384960302844352,0.151614392715047,0.0115432357375775
573,2,453768,-0.384980836228934,0.151818009893699,0.0116495882818935
574,2,454027,-0.440502602956002,0.150743397746065,0.003699552728483
575,2,455029,-0.479649339374429,0.150486179047855,0.00156412828994108
576,2,455247,-0.46210824794722,0.150141997574505,0.00224839607791955
579,2,455756,-0.363860810262997,0.16230226585959,0.0255903351602891
580,2,457024,-0.389917612449573,0.151849599398051,0.0106459412038608
581,2,457298,-0.386567858707836,0.152320822880095,0.0115828736285073
582,2,460202,-0.315903482760269,0.153132666862697,0.0398492796196156
586,2,464424,-0.195576378635367,0.152901100627516,0.201700684562061
587,2,465824,-0.179912062456128,0.154465127226407,0.244909851259947
