SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
289,2,121716,-0.0295980875997994,0.0536944005363221,0.581823173596549
290,2,123100,-0.0460278657577685,0.053735790648095,0.392269836409228
291,2,124677,-0.0654557986201868,0.0536044129060303,0.222866985700328
293,2,127887,-0.0551041976112254,0.0540062247681747,0.308270507144471
294,2,128935,-0.0567394976178885,0.0539502185501973,0.293656166107843
295,2,129053,-0.0616398145306831,0.0540997708354396,0.255320198017814
296,2,130040,-0.0703177570613998,0.0544013734207795,0.197004131534262
297,2,130976,-0.0564522888061747,0.0540022803637509,0.296567937361184
298,2,132199,-0.0386229472246868,0.0542975826179002,0.47735583115554
299,2,133355,-0.0152622379953329,0.0546980136197705,0.780387285525246
300,2,133435,-0.0226452228064669,0.054809006201593,0.679735790828406
302,2,135183,-0.0500522196233331,0.0547878912807834,0.36156977721459
303,2,135402,-0.0552770636937201,0.0547653638739629,0.313501278697052
304,2,135898,-0.0612427558990778,0.0550387548261793,0.266585619158571
305,2,135912,-0.0593536655353666,0.0550854096482494,0.281999718979397
306,2,135925,-0.0647210279916417,0.0548178492823094,0.23853428356096
307,2,136002,-0.070062662181942,0.0547580506997604,0.201563068323486
308,2,136173,-0.0668007326733258,0.0551587113365481,0.226681011963749
310,2,138318,-0.0903222703210362,0.0565283807429985,0.110977385649894
311,2,138695,-0.0888380766446226,0.0555592288376365,0.110719758731189
312,2,138818,-0.100096335506183,0.0554022482989852,0.0716574010364809
313,2,139728,-0.0960403677676862,0.0553223775315656,0.0834340733649245
314,2,140174,-0.103392880976517,0.0552848218805031,0.0622854625217625
315,2,140863,-0.101331525228625,0.0552730537721682,0.0676014043260419
316,2,141152,-0.106204183332633,0.0554043848828569,0.0560587743704572
317,2,141292,-0.112830594553879,0.054964467007098,0.0408295287526961
318,2,141545,-0.104469950949247,0.0552819708534773,0.059608495655238
322,2,146723,-0.0663451101386692,0.0553481601506027,0.231453826953212
323,2,147946,-0.123022213574321,0.0555843932519977,0.0275194004957957
326,2,151397,-0.141393571357531,0.0556016697177372,0.011417577007083
327,2,153035,-0.0861613811646056,0.0553080529223061,0.120166020469272
328,2,153228,-0.092266437931146,0.0556866974004506,0.0984312699577937
329,2,153455,-0.0853921849395123,0.0561410798375713,0.129147886788477
331,2,153815,-0.0788997741955844,0.0559512786617971,0.159375487813918
332,2,154160,-0.0851038469355947,0.055335672001678,0.124955143402392
333,2,154235,-0.0942697304428264,0.0558502434760625,0.0923133150549515
335,2,159870,-0.0895285024107122,0.0544507814779462,0.101023136405732
336,2,161229,-0.0332548666769656,0.055469617310522,0.549214114968919
339,2,162696,-0.00171191565073414,0.0552589788120587,0.975303106214535
340,2,163284,0.00350495065498246,0.0545264766777053,0.948783827398476
341,2,164166,-0.00490685448071826,0.0550324574171796,0.929002999879219
342,2,165270,-0.0191845512415012,0.0545607126394688,0.725334243854221
343,2,165675,-0.0110443898851915,0.0554690011222353,0.842291938531887
346,2,168062,0.0233372294188083,0.0549596197185126,0.671368739933854
347,2,168518,0.0374329165634564,0.0546225641483533,0.493603550694548
348,2,168980,0.0319927287285726,0.0546063953522412,0.558331365453506
349,2,169651,0.0304783611910644,0.054634809910064,0.577296266327981
352,2,170725,0.0305981462876397,0.0547319598700846,0.576479042431995
353,2,171254,-0.00883553387769087,0.054842778655195,0.872101600586508
354,2,172242,0.00412841005232611,0.054196046211589,0.939322640655532
355,2,173254,-0.00838962035244806,0.0537793329708714,0.87612154330321
356,2,173340,-0.0142506200217547,0.0537693288352281,0.791139113109159
357,2,173385,-0.0101421446705452,0.0538214951456708,0.850639707665374
358,2,173973,-0.0108051127194069,0.0536781365419387,0.84058425564322
360,2,177341,-0.00429454245139005,0.053497822287519,0.936063960850553
361,2,180314,-0.0361112584083397,0.0534817355107975,0.499986094969447
362,2,180339,-0.0334119209866207,0.0536219835609526,0.533620392260159
363,2,182758,0.0163726034646452,0.0534519515952817,0.759552962752891
364,2,183619,0.023799759687634,0.0536546177173148,0.657622811467187
367,2,187176,-0.00258651707916902,0.0539615834892389,0.961797093378784
368,2,191066,0.0574500942973959,0.0542790894224188,0.290587557135832
371,2,191599,0.0227133082310276,0.0535982385158135,0.671991894691811
373,2,191763,0.0202271800140933,0.0538134342233701,0.707234844319327
374,2,191959,0.0180027672197501,0.0536843226872665,0.73756408072911
376,2,195759,0.0179100073902787,0.0541455168056154,0.741010358065077
377,2,196912,-0.00038367825581731,0.0532779760057663,0.994258198258323
379,2,198110,-0.00996596520921433,0.053594635024032,0.852590151979693
381,2,198805,0.00294086780122763,0.0538278901711261,0.956460442901306
382,2,198891,-0.00258291213168027,0.0534086537267923,0.961455648126678
383,2,199248,-0.0141650007861636,0.0535254954038172,0.791441056138521
384,2,201782,0.0198652193390529,0.0534545669753623,0.710392726121984
385,2,203285,-0.0163562958107445,0.0532506241682732,0.758905081817903
386,2,203783,-0.0107612175657957,0.0531399743386598,0.839637038827818
387,2,204179,-0.00500702161323857,0.0532709858021881,0.925169208911171
388,2,205406,0.04051361727682,0.0537757674845653,0.451723441160787
389,2,205834,0.0163190761332863,0.0535541717026827,0.760758292918896
391,2,207192,0.0262919760292157,0.0534928293135181,0.623375005520288
392,2,207561,0.0247920238682839,0.0532582606831416,0.641856416443668
393,2,208682,0.0387224859790434,0.0531450337462705,0.466717788961073
394,2,210102,0.042790466785663,0.0532736751206298,0.422388242321827
396,2,214801,0.0214612358712628,0.0533075614663954,0.687491559259936
397,2,215016,0.0217496290416386,0.0532768001031299,0.683346261755104
398,2,218876,0.033667540239663,0.0538104766553779,0.531936451265182
399,2,227511,-0.00222135208970953,0.0542212500298326,0.967344333965796
400,2,230378,0.00918381055661421,0.0535358499179371,0.863893498256888
401,2,231943,0.00372324529317714,0.0536912119962083,0.944753854311379
402,2,232156,0.00473456562796537,0.0536689772000787,0.929753498026429
403,2,232789,0.00538678352841393,0.0534787566298651,0.919823934429411
404,2,238524,0.00261313851409262,0.0535546052441523,0.961111131727037
405,2,241518,0.00219939134174796,0.0540195895785443,0.967546360702526
406,2,250396,-0.0207531613473719,0.0536400923578413,0.699066000789709
407,2,250466,-0.0124348873124062,0.0536284331486455,0.816772437615465
408,2,252305,-0.00170693384620701,0.0537746015110291,0.974695436833365
409,2,254571,0.0174406420675728,0.0545220603963468,0.749246798614453
410,2,254742,0.00921723284739828,0.0544785129381619,0.865743913126776
411,2,254908,0.0045066827936513,0.0548963518716062,0.934618178565779
413,2,255862,0.0447275014090797,0.0545142316860607,0.412499725078716
414,2,255975,0.0442784447154621,0.0543180828186153,0.415524932171673
415,2,258311,0.0106151828776125,0.0534684344278727,0.842743320858316
416,2,259284,-0.00828335535714919,0.0536496526550101,0.877384808317915
417,2,266330,0.00981561045434776,0.053879620545577,0.855548643869059
418,2,267100,-0.000114017074670736,0.0538782255530206,0.998312713728505
419,2,268086,-0.00673281282844074,0.0538809616615966,0.900628582193416
420,2,274614,0.0273336240072901,0.0535350219947387,0.609968077857262
421,2,274729,0.00932787470434537,0.0538454198615766,0.862566538080684
422,2,275746,0.0261157658668586,0.0538062508515119,0.627717298187952
423,2,277029,0.0148264735722413,0.0535682675020114,0.782113203174091
424,2,277741,0.0156126426110342,0.0535886698644273,0.770960709753502
425,2,278218,0.0131436083875204,0.0534937365179877,0.806054408545456
426,2,278379,0.0271796880422952,0.054803167192419,0.620237588923011
427,2,279910,0.00769612993314239,0.0534779564010243,0.885651928565677
429,2,283431,0.0254280583933538,0.0542459048744768,0.639533860068813
430,2,283573,0.0177694243372875,0.0536035273680459,0.740465597520167
431,2,286762,-0.0137310060173274,0.0537441323225668,0.798494649219233
432,2,287187,-0.0543241064309644,0.0534201193875821,0.309886901273695
433,2,288379,-0.00410087105555107,0.0530924378875474,0.938476214603245
434,2,294941,-0.0672948762730015,0.0530037662840574,0.205054793837761
439,2,297610,-0.0620203299177485,0.0532913975736897,0.245292591327529
441,2,299680,-0.0241501133345082,0.0532135836599452,0.650227470440814
442,2,299708,-0.0183474079001725,0.0533324398607322,0.731036331768914
443,2,299759,-0.0191604656768765,0.0531508729871315,0.71869483295442
444,2,300111,-0.0128462093443572,0.0535277220395853,0.810475986982992
446,2,301710,-0.0166163214046354,0.0531675566728597,0.754824237983056
447,2,303446,-0.00583477278701314,0.0535089466343196,0.913230391421215
448,2,303854,-0.0192754074263733,0.0535102755035297,0.718898945560744
449,2,304472,-0.025743669902534,0.0530501605660786,0.627785611751733
450,2,304691,-0.0329513127569861,0.0538990729174556,0.541359979346591
451,2,308097,0.000369463090351685,0.0533591682773846,0.994479339825091
453,2,309402,0.00285756888993235,0.0530343108675351,0.95706004635328
454,2,310030,0.0146156599938235,0.0533268162178388,0.784185669044068
455,2,310113,0.01772612724158,0.0531753536585552,0.739066265959968
456,2,310972,0.00641602042199906,0.0532633892225395,0.904188596445736
457,2,312659,0.00231561806621222,0.0530577057428432,0.965213342000004
460,2,318265,0.0121752072725656,0.0537434616971156,0.820910212467838
461,2,318379,0.0206950850137312,0.0538953551897312,0.701219691821615
462,2,321266,0.0233466659176304,0.0535313687555345,0.663008605284693
463,2,322957,-0.00930176232284127,0.0530655431463807,0.860953702524155
464,2,325221,0.075556642995174,0.0532074146207009,0.156478669406771
465,2,332691,0.0543977285751321,0.0538248626869532,0.312879488723153
466,2,333006,0.0826138802544921,0.0536168170143794,0.124256442679561
468,2,335046,0.0592209596630801,0.0531643833323849,0.266070663350478
469,2,335049,0.0546499917123794,0.0534050659535907,0.306861574238825
470,2,335995,0.0589241351976306,0.0530894902200076,0.267796729683744
471,2,336060,0.0631097764202379,0.0530041043884575,0.234587804159054
472,2,338292,0.0417207664198368,0.0530606433789116,0.432228277494105
473,2,339568,0.0153510022565713,0.053180804392098,0.773013432722062
474,2,340466,0.0222085930969811,0.0536345630810777,0.679072550945048
478,2,348480,0.0418787869392699,0.0530611272137785,0.430492468517255
479,2,350086,0.0325074377590351,0.053082241347999,0.540668999344693
480,2,351083,0.0536649452947642,0.0537209369195672,0.318499437323144
481,2,351335,0.0408869866368063,0.0531475833808852,0.442223531654902
482,2,351417,0.0407670300744051,0.0531394419413812,0.443492747735729
483,2,351450,0.0580367254843375,0.0531528922269415,0.275629300729184
484,2,352302,0.0612328482770255,0.053564042767581,0.253742384377717
485,2,352469,0.0496682250890067,0.0530546445789026,0.349825106299477
486,2,352562,0.0652079926313859,0.0532245311560463,0.221335849385313
487,2,352944,0.060737085116,0.0530853836668425,0.25334101484399
490,2,355266,0.0387403328760335,0.0531437368801416,0.466501729609738
491,2,358277,0.0569205608118144,0.0531057728817965,0.284526934015203
492,2,358926,0.0524896526186585,0.0531970784128632,0.324464670689657
493,2,358948,0.0496480589221635,0.053221703658238,0.351533158371886
494,2,359515,0.044099601089292,0.0531554430512557,0.40730601691119
495,2,363190,0.0818734661466003,0.0535508767288607,0.127186970699994
496,2,363588,0.0823781062524201,0.0537613583078827,0.126346046427053
497,2,363888,0.0921199183133903,0.0532517221051165,0.0845230069632809
498,2,363954,0.0912987508424869,0.0530423608174802,0.0860830347366699
499,2,364199,0.0839368057792631,0.053004177554619,0.114182851327876
501,2,365981,0.0836462630913669,0.0540816301740026,0.122839620079993
502,2,366047,0.0867151675410681,0.0530870114712717,0.103265192248235
503,2,366936,0.0791259728689399,0.0537357124022916,0.14177624346803
504,2,369530,0.106017927104364,0.0528987288567175,0.0458156363623107
506,2,369931,0.107494209569112,0.0532573521476189,0.0443063320692893
507,2,371033,0.105958757572237,0.05312307021442,0.0468562124311281
508,2,372919,0.107015468528019,0.0528850133716929,0.0437695289136449
509,2,373518,0.109223835958309,0.0528418367407246,0.0394631868314835
510,2,376157,0.107172268322825,0.052971739615025,0.0438060815047666
511,2,376172,0.114309427459571,0.0533170928509517,0.0327191447841517
514,2,381433,0.081269340454618,0.0534496003856815,0.129284194192517
515,2,381922,0.0874711528044999,0.0538399237898994,0.10512917984232
516,2,382146,0.0656013842062829,0.053113199710828,0.217605818136799
517,2,384206,0.085425200835752,0.0531995959676566,0.109223223967996
518,2,384955,0.0698148468498508,0.0531448572119107,0.18981014476155
520,2,387301,0.101802117992443,0.0532709367027166,0.0568110162268315
521,2,388313,0.0922753021929835,0.0530007761020293,0.0825516855668891
524,2,390138,0.0968357798253421,0.0531441953540505,0.0692808462318469
525,2,391233,0.100194492597725,0.0534247835935351,0.0615587031022913
530,2,395606,0.0414576382796125,0.0533330522947212,0.437481880568579
531,2,395726,0.0582489099365001,0.0532690295676332,0.274926336151319
532,2,395853,0.0525404818011569,0.0534380102071406,0.326180285401588
533,2,396484,0.0626847546917732,0.0531700305612704,0.239212509399813
534,2,396705,0.0561274104305841,0.0531650276990845,0.291817914105603
535,2,398759,0.0475443621863885,0.0536245640081046,0.375889642711721
536,2,400386,0.0536240070873528,0.0533082707429703,0.315141715327805
537,2,400847,0.0437231323973474,0.0532846590087673,0.412452058946571
538,2,401130,0.0516606854617688,0.0537539237826567,0.337180396706617
539,2,401143,0.0397336710035081,0.053675860005783,0.459639062052233
540,2,401979,0.0501110766518335,0.0536179428748052,0.350635776819869
541,2,403598,0.0472318770128484,0.0533407013003516,0.376503072939988
542,2,404844,0.0429583253808267,0.0539479926522113,0.426397837868041
543,2,405100,0.0596772015670833,0.0534077876471515,0.264588535939316
548,2,406181,0.0544973887624107,0.0534581625105791,0.308692289063511
549,2,406688,0.0614404139442411,0.0531272950799832,0.248268768339582
550,2,407621,0.0468848762921967,0.053606343188659,0.382378444843125
551,2,409016,0.0560400612631907,0.0541196906321402,0.301151869250451
552,2,410647,0.0206247073262081,0.0534005242650833,0.69956147805403
554,2,419803,-0.0243853614367734,0.0537711675783233,0.650465566214791
555,2,419943,-0.0290146689261644,0.0540823085059716,0.591957220536775
556,2,422349,-0.0186536376083185,0.0534315128917511,0.727212603967861
557,2,425467,-0.0350900388038015,0.0532161287710896,0.510077032803039
560,2,429095,-0.0593421147217118,0.053471013933708,0.267840794039256
561,2,431266,-0.0765393098328502,0.0534383408215786,0.152945159104926
562,2,431446,-0.0592654323543677,0.0537173163687564,0.270655594840318
563,2,432524,-0.0355280255895901,0.0532596166776093,0.505161627296375
564,2,434090,-0.031979160458786,0.0537572857393439,0.552304480244142
565,2,441927,0.0288938165527841,0.0531862721378301,0.587295718418609
566,2,446471,0.0290704928505195,0.0538385522557942,0.58956728120509
567,2,449325,0.0305784808804546,0.0535210490464289,0.568135745477273
