SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
129,1,175876,0.0515056906473525,0.089315438365715,0.56452875187328
130,1,175989,0.0457931426946195,0.0895792988321064,0.609529000642354
131,1,176001,0.0309318764049546,0.0900643465286564,0.731470447432623
133,1,177692,0.00576667117303489,0.0888535265684774,0.948289665625414
134,1,178191,0.0212431697969607,0.0889350943595805,0.811351593515237
135,1,178224,0.00576667117303489,0.0888535265684774,0.948289665625414
136,1,178960,0.0238713741491479,0.0895547078612368,0.789966421111842
140,1,183802,-0.00454685511088866,0.0888649157331909,0.959222248680334
141,1,183954,-0.0163656718648794,0.0895079715446082,0.855028225297815
142,1,184450,0.0219699961968502,0.0887207700539685,0.804564042232383
144,1,184718,-0.00757291663672613,0.0892316965588727,0.932414434549475
145,1,185296,0.0185090790627155,0.0888485953205383,0.835098034208725
146,1,185438,0.012130687131539,0.088855906194136,0.891487338968749
147,1,185469,0.0143060573056783,0.0889832344912717,0.87236454975305
148,1,185503,0.0385082558133906,0.0887326685966656,0.664567654038547
149,1,185705,0.0137149438469051,0.0897453429552896,0.878627007597236
150,1,185749,-0.0044042776983911,0.0897480055019344,0.960888218616917
151,1,185806,-0.00511081266704126,0.0898677386431053,0.954680623848629
152,1,185879,0.0156137561399559,0.090298580093526,0.862819281352387
153,1,185916,0.0146429859470058,0.090257968746468,0.871213758959471
154,1,185941,0.0160636567577322,0.0906504930689861,0.859449553842044
155,1,185954,-0.00288655781872622,0.0909191457423453,0.974690460638273
156,1,186055,-0.00328393246213875,0.0891045398148056,0.97062158995387
157,1,186896,0.0101561338347455,0.0905639401985609,0.910773572836143
161,1,190132,0.0589200667692019,0.0891626077957811,0.509161420553565
162,1,190148,0.0602615998210606,0.0891869927983673,0.499688128725468
163,1,190165,0.075820907646231,0.0898398334397309,0.399265293896877
164,1,190169,0.068221743931218,0.0897448529359374,0.447657725767245
165,1,190933,0.0734626173881858,0.0890040643116313,0.40971050131828
166,1,192149,0.0952676326520994,0.0896750384575229,0.288796205706703
168,1,192303,0.0936625526521788,0.106960775673091,0.381803842400292
171,1,192795,0.152350857762922,0.088550754124577,0.0862193906189856
173,1,194187,0.0383899681393635,0.0889714611449411,0.666378198439294
174,1,194867,-0.0102204513607591,0.0889448255620629,0.908583560489294
190,2,8314,0.0259888827772186,0.0904419164446604,0.774009582588449
194,2,8498,0.0223775166194241,0.0903121696155704,0.804448974654951
195,2,8651,0.049887312485273,0.0903655885975119,0.581255934942878
197,2,9812,0.045170692378476,0.0909099703454649,0.619588044144294
198,2,9932,0.0178528611973965,0.0905783427985983,0.843863842809719
199,2,10135,0.0378923924120496,0.0902138842662623,0.67472025575379
200,2,11616,0.0135373256324136,0.0901377674384977,0.880704566544513
201,2,12133,0.0373065586124605,0.0904772105995002,0.680347122951639
202,2,12194,0.0509685890447114,0.0908084354362591,0.574965576768332
203,2,12359,0.0254299906582975,0.0905732141398917,0.779053421728733
204,2,13061,0.0277179805427605,0.0905646453303134,0.759741358484789
205,2,14298,0.0256665448853977,0.0908521314197738,0.777718819246313
206,2,15222,-0.019369846650493,0.0917426483331656,0.832905780976717
207,2,17986,0.00991100270897438,0.0901391036144304,0.912509677194365
208,2,19770,-0.0300921966757779,0.0907497405372623,0.740391569323379
209,2,19836,-0.0411549162931731,0.0904880048327835,0.649524973374193
210,2,19851,-0.0277288579982812,0.0907675289454302,0.760170652427525
211,2,21595,-0.0169497043502224,0.0904000885445687,0.851379055519773
212,2,22385,-0.00457574439533315,0.0904898055184632,0.959699631406642
213,2,23441,-0.0895604198674084,0.0912445927703161,0.326997659113911
214,2,24209,-0.026207440556371,0.0906059435183207,0.772562646312061
215,2,24341,-0.00273885427682141,0.0908308997562683,0.975961807798758
216,2,26815,-0.0346711054688823,0.0907034001592119,0.702508164562594
217,2,28209,-0.0381665316520862,0.0907299589044726,0.674258805974679
221,2,41245,0.0242638499887924,0.0903953652895687,0.788533468686801
222,2,43214,0.0105023654175612,0.091868599499106,0.909049578604058
223,2,47104,-0.0410353532572836,0.0892824727535395,0.646077209296188
224,2,50915,0.0106213103497599,0.0901848984580672,0.906314820100506
225,2,55834,0.023051152161459,0.0897615493843905,0.797479458044095
226,2,56422,0.00383548388437321,0.0899301928122587,0.966004995237098
227,2,57715,-0.00294036732339154,0.0896338381253107,0.973849260443184
228,2,59046,0.071974524718262,0.0900059203581953,0.42444307192817
229,2,59191,0.0184022236248305,0.0895662424924962,0.837331670263482
230,2,59383,0.0645604999418631,0.089531476711836,0.471329733864465
231,2,59477,0.0186356374826657,0.0909400945449606,0.837751076792367
233,2,60471,-0.00489584612231775,0.0897176885073714,0.956512337746593
234,2,60478,0.000202454865760815,0.0898204455142975,0.99820284666461
235,2,60786,-0.0276414226333088,0.0896606877525657,0.758044115717417
236,2,61035,-0.0351935762254577,0.0896467221797036,0.694866112428113
237,2,61071,-0.0117151454280965,0.0892573500099237,0.895651266291088
238,2,61675,0.00220270583335869,0.0895164222051333,0.980382560378538
240,2,62939,-0.0149928855882316,0.0893582029904684,0.866849214391919
241,2,63527,-0.00589925570435401,0.0896966519482561,0.947598998532816
242,2,63857,-0.0720939965412781,0.089635972751989,0.421766453959342
243,2,65527,-0.083325694422998,0.0893122339485901,0.351472805279721
247,2,67976,-0.105044902145247,0.0905378000861065,0.246738226111057
250,2,72389,-0.0869851654668189,0.0900319080110241,0.334625913873739
251,2,72392,-0.050197270559721,0.0907245420507722,0.580412913592887
252,2,73646,-0.155581120416256,0.0885165485794003,0.0796738010330628
253,2,74564,-0.191938775050943,0.0881384048108934,0.0300901841376606
254,2,74739,-0.18720041202976,0.0884608670004112,0.0350278088159436
257,2,80873,-0.169850772776457,0.0887734876686333,0.0565176702074569
258,2,81501,-0.179215442935936,0.0887063627120811,0.0441047869268956
259,2,83526,-0.182779604404534,0.0885465262564202,0.0397269628217092
260,2,83845,-0.193805770979721,0.0885653109413393,0.0293040907061641
263,2,84447,-0.153194268698211,0.089933537853783,0.0893702923792914
264,2,87391,-0.214961574187265,0.0880298804418949,0.0150997471692604
265,2,87562,-0.210424568184248,0.0882873779123106,0.0176815350716338
266,2,87849,-0.210665652320753,0.0882772528753883,0.0175400625474431
267,2,87878,-0.205854904317833,0.0886947040004373,0.0208593159542337
269,2,89785,-0.185807425560688,0.0888300297923444,0.0371778649897596
272,2,93721,-0.166713118378754,0.0886660538091852,0.0608991234331496
273,2,93952,-0.137186737309699,0.0885535339348032,0.122230766985836
274,2,95085,-0.168016930774856,0.0885275405977892,0.0585240783801443
276,2,107124,-0.0834442786943014,0.0889114742158674,0.348624243549006
277,2,111645,-0.0959555248816561,0.0889328126272941,0.281339358480076
278,2,111916,-0.0793824076182094,0.0891892909362886,0.374048346845968
279,2,111931,-0.0923859788953197,0.0892905512683112,0.301532782444075
280,2,111999,-0.100187397901699,0.0889450093023165,0.260762642194633
281,2,114528,-0.117691329246585,0.0893982804664122,0.188866047238065
282,2,116024,-0.0887111925854862,0.0897063855562971,0.323386428648309
286,2,120090,-0.107357589915877,0.0892931357997382,0.230051229955607
287,2,120291,-0.126804890480373,0.0902469801152408,0.160874705484776
288,2,120726,-0.138984440768617,0.0896715218477704,0.1220547405346
289,2,121716,-0.178362585231159,0.0893711490737101,0.0467290140230971
290,2,123100,-0.130044140669835,0.0897313576816182,0.148152532773624
291,2,124677,-0.142479177009085,0.0895534294307984,0.112505508301259
293,2,127887,-0.0228733771049967,0.0904819434318977,0.800573823530773
294,2,128935,-0.0065735236749821,0.0904039128418701,0.942075826245668
295,2,129053,-0.032876748203874,0.0906628961459067,0.717101097090618
296,2,130040,-0.00760906061101274,0.0912323479884622,0.933578299038867
297,2,130976,-0.018709425811921,0.0904846539123234,0.836309443960294
298,2,132199,-0.05542989284539,0.0908616557413586,0.542223090706259
299,2,133355,-0.0253794079839488,0.0915145340662588,0.781691726666575
300,2,133435,-0.0626461827333283,0.0916616560378312,0.494770715800786
302,2,135183,-0.0472577921950279,0.0917386066621681,0.606780918438478
303,2,135402,-0.0505925828707998,0.0917196992456445,0.581571459862661
304,2,135898,-0.0628129513405686,0.0921852497713208,0.496079437742875
305,2,135912,-0.0634534887132334,0.0922521895373492,0.49201383152269
306,2,135925,-0.0806352946521467,0.0917955393864596,0.380311826103039
307,2,136002,-0.0717559337373399,0.0917475976367519,0.434679211294428
308,2,136173,-0.0476124427437854,0.0924419879920348,0.606838955762524
310,2,138318,-0.019459536419864,0.0949125116743395,0.837669950889902
311,2,138695,-0.0239749533728044,0.0932825945605083,0.797317534562274
312,2,138818,-0.0669594836575531,0.0930520163624447,0.472252392908217
313,2,139728,-0.0130260337640804,0.0929507116524413,0.888629974611984
314,2,140174,-0.0536155928844997,0.0929094830291672,0.564257695410687
315,2,140863,-0.0180074575764984,0.092910755463402,0.846432561222241
316,2,141152,-0.0342770784939617,0.0931595692942727,0.713138923943142
317,2,141292,-0.0384437213576465,0.092484839721235,0.677899729591977
318,2,141545,0.00960614497190848,0.0929566942559951,0.917751811586634
322,2,146723,0.0376777255546266,0.0927687613987923,0.68488091423091
323,2,147946,-0.00636085884882331,0.0936398137085541,0.945880613339589
326,2,151397,0.0982919564793032,0.0937286376180867,0.295039885773322
327,2,153035,0.130739783457065,0.0925914915548229,0.158828963372248
328,2,153228,0.138927478788925,0.09323739341063,0.137106565876044
329,2,153455,0.158216449152278,0.0938590725505992,0.0927409376298211
331,2,153815,0.182719717937337,0.0933694133504728,0.0511406661586974
332,2,154160,0.174921069315555,0.0924231885554699,0.0592276316352113
333,2,154235,0.147715442958657,0.0934885042140355,0.114993630843096
335,2,159870,0.10460283535033,0.0912793186735616,0.252586197506163
336,2,161229,0.134956326576175,0.0925743517395265,0.145780461710277
339,2,162696,0.174237189924924,0.0919867936053726,0.0590217496845405
340,2,163284,0.170041840315964,0.0907779090861509,0.061872037976694
341,2,164166,0.17278932534217,0.0916145593619799,0.0601094236202406
342,2,165270,0.195414868605614,0.0907063158444096,0.031887435148514
343,2,165675,0.211772645202914,0.0921225563960728,0.0220990939836765
346,2,168062,0.221204604420321,0.0912189206838132,0.0158101284091537
347,2,168518,0.240143262031563,0.0905513269847329,0.00836234962006776
348,2,168980,0.19130401233856,0.09083664980617,0.0359080772190061
349,2,169651,0.208927172887945,0.0907703393073132,0.0219331324396891
352,2,170725,0.222582902740038,0.0908425077070427,0.0147622903149715
353,2,171254,0.184112472516668,0.0912352394812463,0.0443476233966669
354,2,172242,0.180297234873453,0.090166102631124,0.0463081292422543
355,2,173254,0.202699101953408,0.0893313699329578,0.0238671011597607
356,2,173340,0.177479966073127,0.0894723141677766,0.0480714529663857
357,2,173385,0.192810640447457,0.0894658013358325,0.0318271912065627
358,2,173973,0.195500942410852,0.0892084169607016,0.0290679603715185
360,2,177341,0.170763835796294,0.0890445562058425,0.0559513024698813
361,2,180314,0.120415786418193,0.0893075624051274,0.178417753543484
362,2,180339,0.123994443118412,0.0895205114685999,0.166897991662945
363,2,182758,0.00413657740738915,0.0894412569378088,0.963137862975435
364,2,183619,0.017293124885215,0.0897890186672435,0.847385093624863
367,2,187176,-0.0430071381214941,0.0902535722490406,0.634002681011816
368,2,191066,-0.00548812983680913,0.0909570319823644,0.951920893745142
371,2,191599,-0.0492470998285037,0.0896588951821208,0.583166247716797
373,2,191763,-0.0327498842016761,0.0900355790543917,0.716267081289744
374,2,191959,-0.0234001174671706,0.0898240922229208,0.794621928290368
376,2,195759,-0.0580786454206468,0.0905513274422199,0.521686052579876
377,2,196912,-0.0401950732841383,0.0891128981139162,0.652224798911188
379,2,198110,-0.0790750047111923,0.0895739353646864,0.377950332917612
381,2,198805,-0.0751216465090035,0.0899702020356419,0.404304166730734
382,2,198891,-0.100943366357528,0.0891958352654291,0.258526713241647
383,2,199248,-0.0809100638091188,0.0894579793234433,0.366374891377036
384,2,201782,-0.115657936802476,0.0892394459319644,0.195808254923306
385,2,203285,-0.0887440302336394,0.0889794322258779,0.319275676162059
386,2,203783,-0.0184218676979333,0.0889074374525515,0.835970975277012
387,2,204179,-0.0528510694733685,0.0890835868163318,0.553377011928632
388,2,205406,-0.0493669393281886,0.0900053733318039,0.583703030155187
389,2,205834,-0.0785550344326403,0.089514859315797,0.380777141255559
391,2,207192,-0.0907919250320297,0.0893981447224927,0.310519905060581
392,2,207561,-0.0843405375721986,0.0890198169628697,0.34406500832768
393,2,208682,-0.0849520839046496,0.0888680289035083,0.339759123276464
394,2,210102,-0.0567721102730502,0.0891615985411783,0.524711615774756
396,2,214801,-0.0123645727257427,0.0892061128200649,0.889839915629554
397,2,215016,0.0298746933806808,0.0891434598548116,0.737725699223756
398,2,218876,0.0013672294632549,0.0900793630506552,0.987898704445597
399,2,227511,0.0455252593854046,0.0906845952107972,0.615968149434183
400,2,230378,0.00352668181955745,0.0895735498189652,0.968616131768219
401,2,231943,-0.0208861410308943,0.0898236802121943,0.81626597839739
402,2,232156,0.0126480817501945,0.0897912126126633,0.888060082912178
403,2,232789,-0.0206195647160948,0.0894690462458608,0.817863258045016
404,2,238524,-0.0371181356804227,0.0895799121861519,0.678863758321553
405,2,241518,-0.0418169063928128,0.0903521536458643,0.643777596469523
406,2,250396,-0.0447797312208548,0.0897317982713436,0.618062252247143
407,2,250466,-0.0075489463292473,0.0897308457232822,0.933001734128765
408,2,252305,-0.0636092617578229,0.0899058704495088,0.479716713827505
409,2,254571,-0.0353248009059466,0.0912138716085753,0.698786431992827
410,2,254742,-0.0687865347563121,0.0910773079999339,0.450599990144925
411,2,254908,-0.0303000668598871,0.0918329653168039,0.741635266810634
413,2,255862,-0.102034975712915,0.091132181226292,0.263629649833376
414,2,255975,-0.114626952422794,0.0907594246646636,0.207431488062266
415,2,258311,-0.139080802384916,0.0891554295406153,0.119660345780801
416,2,259284,-0.0672891208974172,0.0896919697708419,0.453619195246738
417,2,266330,-0.0790247403165629,0.0900512343243802,0.380783147272885
418,2,267100,-0.108174544235047,0.0899587777883429,0.229979648081086
419,2,268086,-0.110399314231646,0.0899577057772022,0.220551804346884
420,2,274614,-0.116703741295503,0.0893861329291826,0.192534285400996
421,2,274729,-0.134024043254196,0.0898089280604865,0.136507313246613
422,2,275746,-0.141421690756129,0.0897373188978013,0.115932644840208
423,2,277029,-0.133977029737475,0.0893498741539928,0.134646764716092
424,2,277741,-0.125613478175632,0.0894195727175504,0.160970525942895
425,2,278218,-0.125384248919215,0.0892580754414112,0.160978396941924
426,2,278379,-0.098725136727814,0.0915716438792785,0.281716782066065
427,2,279910,-0.128827307961354,0.0892126625700298,0.14961259471853
429,2,283431,-0.108960689250408,0.0906008169264803,0.229919472660727
430,2,283573,-0.105211443738587,0.0895222304714571,0.240684831610399
431,2,286762,-0.103832866941841,0.0897568248160446,0.248126427176588
432,2,287187,-0.0634011866859159,0.0894435730232811,0.478891598113012
433,2,288379,-0.0906506577764349,0.0886977673652071,0.307472572886083
434,2,294941,-0.227888265075816,0.0880505376331102,0.0100478399857336
439,2,297610,-0.0909625608965931,0.0892006198152116,0.308544195363608
441,2,299680,-0.0376151601554169,0.0890342974165788,0.672932320998079
442,2,299708,-0.0411156357801609,0.0892178130676404,0.645193180004078
443,2,299759,-0.0541971548795541,0.0888954911553144,0.542470861641826
444,2,300111,-0.0337104437343719,0.0895457466224724,0.706800687512138
446,2,301710,0.0233069765923787,0.0889574840306789,0.793473256504278
447,2,303446,0.0319040505011957,0.0895104038649107,0.72173270143051
448,2,303854,0.00389371257404189,0.0895434380360394,0.965340253904068
449,2,304472,-0.00699439374000257,0.0887862334200367,0.937253913087224
450,2,304691,-0.0260791448582504,0.0902147650348491,0.7726910345878
451,2,308097,0.0148377927226774,0.0892709226645545,0.868086207073789
453,2,309402,0.0206431908530776,0.0887244578220752,0.816155383952571
454,2,310030,-0.00766309407968718,0.089228842343023,0.931609421477642
455,2,310113,0.000636880778286587,0.0889808680497092,0.99429323127203
456,2,310972,0.0215805655550173,0.0891085922003678,0.808779185072379
457,2,312659,0.0330587274366147,0.0887528370241879,0.709758436539732
460,2,318265,0.0524617770941623,0.0898805392259845,0.559806105261452
461,2,318379,0.0462872264771946,0.0901566717463907,0.60798658448841
462,2,321266,0.0282730533367059,0.0895740028788709,0.752463019570184
463,2,322957,-0.024073160160243,0.0887777682833004,0.786424908372901
464,2,325221,-0.0657696441126893,0.0892057585678628,0.461441703788541
465,2,332691,-0.109213278145088,0.0899962165154789,0.225737877364554
466,2,333006,-0.113018363584685,0.0898053972625565,0.209049642952435
468,2,335046,-0.13597933708516,0.0888102971821123,0.126635062081454
469,2,335049,-0.151591215641226,0.0891191416940454,0.0898245639624467
470,2,335995,-0.148614307118149,0.088625781018503,0.0944522988515592
471,2,336060,-0.15144298511839,0.088491905408835,0.0878900043393717
472,2,338292,-0.172703531025412,0.0883759047743309,0.0514677003107792
473,2,339568,-0.183867069935765,0.0884467352892689,0.0383533113370365
474,2,340466,-0.206007901590353,0.089084718659782,0.0213251135725178
478,2,348480,-0.253915885460717,0.0878202684188522,0.00407392443242581
479,2,350086,-0.229024256921021,0.0880181764395601,0.00965820953748319
480,2,351083,-0.240579315250602,0.0890911468504021,0.00725987503982655
481,2,351335,-0.2366365298591,0.0880991750495605,0.00757246163826463
482,2,351417,-0.240725540913285,0.0880535925489681,0.00657526118618371
483,2,351450,-0.212789663902687,0.0883564273528109,0.0165385478399744
484,2,352302,-0.21956042499577,0.0890191474999593,0.0141207813864093
485,2,352469,-0.211244099588529,0.0881609818098174,0.0170896842346811
486,2,352562,-0.195504259279232,0.0886295204201925,0.0280376213304516
487,2,352944,-0.211367960989751,0.0882668337814838,0.017157226237972
490,2,355266,-0.229140032752548,0.0881411153379194,0.00972236301984487
491,2,358277,-0.141553582795135,0.0886754347007963,0.111314150863661
492,2,358926,-0.159905106479942,0.0887185758631037,0.0723376018229647
493,2,358948,-0.15749900815394,0.0887591306165973,0.0768498806655921
494,2,359515,-0.13761618209571,0.0887183770788854,0.121759980447435
495,2,363190,-0.209742166901887,0.0891954285748948,0.0192474903774255
496,2,363588,-0.224074541356598,0.0894544275414231,0.0126985460063518
497,2,363888,-0.213090613584702,0.0887497309054617,0.0168657936715104
498,2,363954,-0.199705551147307,0.0884798253067379,0.0246142307985115
499,2,364199,-0.210311276060769,0.0882881426355629,0.0177432442718115
501,2,365981,-0.212888673675684,0.0900793699408696,0.0186521149014693
502,2,366047,-0.206559632099551,0.0884736440564061,0.0201190747670692
503,2,366936,-0.225836459145836,0.0893754270630265,0.0119459879533127
504,2,369530,-0.187925079669264,0.0884423662410831,0.0342950410009389
506,2,369931,-0.2072790544021,0.0889350880233606,0.0203330853442793
507,2,371033,-0.198394985591276,0.0887528815988649,0.0260183211200769
508,2,372919,-0.159545064024852,0.08858674520573,0.0725556298587098
509,2,373518,-0.139936991550113,0.0886298780778492,0.115256506822129
510,2,376157,-0.10668149944231,0.0889575453539349,0.231238765450492
511,2,376172,-0.124899888228305,0.0895364682942522,0.163904656916705
514,2,381433,-0.169390275236024,0.0892639236279517,0.0585599875638872
515,2,381922,-0.190475386690124,0.0898447309608805,0.0346989890088434
516,2,382146,-0.168699816078775,0.0886008805001709,0.0577175451402888
517,2,384206,-0.151308702332445,0.0889681614949395,0.0898788739903612
518,2,384955,-0.160589175084953,0.0887221649407422,0.0711424691053387
520,2,387301,-0.123576012431969,0.0893448698732611,0.167497669758943
521,2,388313,-0.145624363278316,0.0887167586030616,0.101594068716378
524,2,390138,-0.142079657325599,0.0890112592983398,0.111339245240576
525,2,391233,-0.120716007595336,0.0895983173745127,0.178747102587134
530,2,395606,-0.0553763141889705,0.0892584041521287,0.535391837995297
531,2,395726,-0.0637319542964759,0.0892099484847375,0.475449467613942
532,2,395853,-0.074345321551518,0.0894411660267848,0.406411017468955
533,2,396484,-0.0568009029964535,0.0890816428762399,0.524129567303636
534,2,396705,-0.0781663815941874,0.0889927131318625,0.380353505186616
535,2,398759,-0.0346180236723624,0.0897993787663687,0.700096211322802
536,2,400386,-0.067997496771479,0.0892436393868887,0.446609939537802
537,2,400847,-0.0841712449909452,0.0891222027817701,0.34558696987308
538,2,401130,-0.0907462170334424,0.0899228315534103,0.313590771059871
539,2,401143,-0.107466579478811,0.089691737633984,0.231651935636695
540,2,401979,-0.0661758739729947,0.0897491924878865,0.461404040865113
541,2,403598,-0.0691271300114775,0.0892667785479484,0.439219678432848
542,2,404844,-0.120777944578772,0.090111589741657,0.181004857651033
543,2,405100,-0.0674690926499895,0.0894415800786689,0.451149804966535
548,2,406181,-0.0680565733646378,0.089498324925182,0.447509455393145
549,2,406688,-0.0758080281051275,0.0889632404556767,0.394721043858196
550,2,407621,-0.0556294069759876,0.0897362449917215,0.535709573512246
551,2,409016,-0.0623273384176386,0.0906235435781247,0.492054956803109
552,2,410647,-0.0455519837802918,0.0893295819032073,0.610417996291916
554,2,419803,-0.0501489626644226,0.0899503297260064,0.57752665715436
555,2,419943,-0.0842104083851768,0.0904101350723071,0.352269487810998
556,2,422349,-0.046774000090832,0.0893762142510343,0.6010671805006
557,2,425467,-0.0386311794663182,0.0890661779437088,0.664745340590809
560,2,429095,-0.0142454106802241,0.0896142641484103,0.873788418228089
561,2,431266,0.0149424679032783,0.0896627627893728,0.867739387564313
562,2,431446,0.0575195995118571,0.0899763739097491,0.523058999865121
563,2,432524,0.0692127104130552,0.0890878664551892,0.437735761975725
564,2,434090,0.065862855755469,0.0899172578949051,0.464359930151496
565,2,441927,0.0860112294571595,0.0889045443045058,0.333978512357631
566,2,446471,-0.016894226351004,0.0901091641701257,0.851387146685586
567,2,449325,-0.052485724115716,0.0895430770942638,0.558148942664991
569,2,450017,-0.0155362836595385,0.089086070403565,0.861653974248137
570,2,451779,-0.104590388888274,0.08924883798533,0.242028993380817
