SNP,Chr,Pos,Effect,SE,ERV25_ORM2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
131,1,176001,-0.111795509059147,0.139049697122079,0.421939925618378
133,1,177692,-0.109731880251344,0.137159459480272,0.424230633230793
134,1,178191,-0.112918170733123,0.13728857499687,0.411354587109448
135,1,178224,-0.109731880251344,0.137159459480272,0.424230633230793
136,1,178960,-0.107079757709037,0.138262800015179,0.439174021321507
140,1,183802,-0.126825599905975,0.137135002634358,0.355689775283358
141,1,183954,-0.0932767951482827,0.138211491030879,0.500190919603277
142,1,184450,-0.0495712290805851,0.13706432998558,0.717819540861787
144,1,184718,-0.0793069384819483,0.137803995273924,0.565316233099257
145,1,185296,-0.0749471750978385,0.137225783449599,0.585301257965337
146,1,185438,-0.0681015818031018,0.137242374908823,0.620052291589824
147,1,185469,-0.0778463836486553,0.137425923353943,0.571440608973571
148,1,185503,-0.0581805269971284,0.137097800424036,0.671552735828664
149,1,185705,-0.061702797319403,0.138626521277781,0.656519607069402
150,1,185749,-0.0249040288784984,0.138659081201763,0.8575647981217
151,1,185806,-0.0934417807535474,0.138761474867337,0.501134391488431
152,1,185879,-0.0670122534411976,0.13947591918333,0.631199716703937
153,1,185916,0.00300958504081127,0.139457967940785,0.982794711069034
154,1,185941,0.00765140643278849,0.140064967280019,0.956466090916191
155,1,185954,-0.00581793739211732,0.140474270352389,0.966987360434653
156,1,186055,-0.0608401892537992,0.137632934854268,0.658726080587216
157,1,186896,-0.0829835484131728,0.139858370057135,0.553333682490697
161,1,190132,-0.0256513022070948,0.137838896732195,0.852476173507227
162,1,190148,-0.00861452024750042,0.137886469230333,0.950219565186967
163,1,190165,-0.0496006982899233,0.138921707732233,0.72127470964791
164,1,190169,-0.00891741745294106,0.13877270880254,0.948800246175201
165,1,190933,-0.0341572329682013,0.137636145497729,0.80414678264832
166,1,192149,0.0596502246578965,0.138737198457652,0.667493484684869
168,1,192303,0.0213682625069778,0.165434978585857,0.897301352918963
171,1,192795,-0.0366728758196367,0.137373703189986,0.789658131354399
173,1,194187,-0.0320030715515371,0.137490841129204,0.816078702643468
174,1,194867,-0.0907141371578847,0.137341720923049,0.509364121872423
190,2,8314,0.246345278478953,0.139136986584385,0.0775030075655647
194,2,8498,0.153378837357663,0.139309751919532,0.271650581115447
195,2,8651,0.163980234443818,0.139406455683437,0.24027790317382
197,2,9812,0.150593607667871,0.140280543442318,0.283772314481102
198,2,9932,0.112098573817449,0.139828320883128,0.423273249445459
199,2,10135,0.074830000433314,0.139362675396992,0.591644319329679
200,2,11616,0.154507261094949,0.139028591813169,0.267180774914049
201,2,12133,0.112493130249015,0.139697009360018,0.42120876387543
202,2,12194,0.128394281512638,0.140199500980851,0.360398560477689
203,2,12359,0.0956693345071677,0.139862894307106,0.49440988784073
204,2,13061,0.126133908653117,0.139784134586579,0.367487420179386
205,2,14298,0.0946255851810123,0.140296368017703,0.500454495707976
206,2,15222,0.133535567673764,0.141577423553707,0.346224619307567
207,2,17986,0.101851859974858,0.139166049247746,0.464731745652225
208,2,19770,0.0973012731100098,0.140138848665129,0.487937939368051
209,2,19836,0.072292172680696,0.139796292694899,0.605392689401834
210,2,19851,0.0727095872806431,0.140205294220032,0.604369001103148
211,2,21595,0.0848052948616576,0.139606448254957,0.543936422033927
212,2,22385,0.0614967590469815,0.139773247179793,0.660224344330152
213,2,23441,0.0241617193218278,0.141163634620727,0.864195183119115
214,2,24209,0.0813243119294544,0.139940161885743,0.561519433561593
215,2,24341,0.0547796141490056,0.140307957241169,0.696458432440098
216,2,26815,0.116544607038173,0.14003275323412,0.405821063225624
217,2,28209,0.0854012780249865,0.140143545189447,0.542661741177478
221,2,41245,-0.0601372510734477,0.139642719627338,0.666985110932337
222,2,43214,-0.108816152116823,0.141825782125906,0.443444405605325
223,2,47104,0.0204357059024189,0.137982655311117,0.882345696445145
224,2,50915,0.00562215970100721,0.139342380265187,0.967838648884904
225,2,55834,0.0358199484272674,0.138685720144766,0.796340224920131
226,2,56422,0.0529459422843751,0.138918210054096,0.70333582815784
227,2,57715,0.0112891089651821,0.138487457215682,0.935076850308683
228,2,59046,0.0466732873438996,0.139167165041569,0.737540906723613
229,2,59191,0.00931866602941778,0.138391496444168,0.946352706854153
230,2,59383,0.0475364811295206,0.138409117092956,0.731465117587151
231,2,59477,0.0391783265001335,0.140499661649277,0.780523249729162
233,2,60471,-0.0333945884423472,0.138607291340406,0.80974961397631
234,2,60478,-0.028724414910747,0.138768446318658,0.836132886392411
235,2,60786,-0.0270082120768925,0.138541223759591,0.845546501003044
236,2,61035,-0.0277068464639424,0.138530840205911,0.841591919885331
237,2,61071,0.00289427074018667,0.137910136477982,0.983268168421839
238,2,61675,-0.0698411844876643,0.138257291626468,0.613766109314644
240,2,62939,-0.0528261934591562,0.138039553694707,0.702180827292608
241,2,63527,-0.0387288906873319,0.138571118102114,0.780034439488301
242,2,63857,-0.0389565737619348,0.13860317898145,0.77882482150125
243,2,65527,-0.0827744031492266,0.138091421991074,0.549279086972197
247,2,67976,-0.0726139583273091,0.140098381993687,0.604568873343101
250,2,72389,0.0555605621555304,0.139255990637955,0.690148096477708
251,2,72392,-0.0160004368685058,0.140231921734539,0.90922353300583
252,2,73646,0.0729615739400703,0.137304523455918,0.595486171870456
253,2,74564,0.0913534081122026,0.137003468115163,0.50533783540739
254,2,74739,0.15720795437308,0.13728573087774,0.252937285507854
257,2,80873,0.323725107972381,0.136787721004448,0.0184903505015275
258,2,81501,0.341534450412059,0.136641809631885,0.0128907377782013
259,2,83526,0.322254062400779,0.136558896990326,0.0188275804843342
260,2,83845,0.312912666141659,0.136752194795785,0.0227180124376745
263,2,84447,0.378787942724063,0.138057211359641,0.0063852484937591
264,2,87391,0.319713306623247,0.136094593238008,0.0193644436149995
265,2,87562,0.317976422165233,0.136455872077937,0.0203559137534465
266,2,87849,0.330514199662566,0.13635831837912,0.0158581763299738
267,2,87878,0.328278290192914,0.136969232569799,0.0170616228218483
269,2,89785,0.280572003891368,0.137284756141601,0.0417227820364006
272,2,93721,0.247986474911856,0.137043413882223,0.0712165330181701
273,2,93952,0.209082084643457,0.136831972215973,0.127402928453129
274,2,95085,0.34160970342953,0.136267696281687,0.0126282023838373
276,2,107124,0.243886365152217,0.136929837997174,0.0757551429882783
277,2,111645,0.34254203767673,0.136418930168738,0.0124866328096141
278,2,111916,0.336067278026319,0.13679172886562,0.0144994567535408
279,2,111931,0.332314252121311,0.137030402374945,0.015804677811002
280,2,111999,0.330719746494021,0.136541074114444,0.0159329853489227
281,2,114528,0.294982275010178,0.137570254605035,0.0326969096945193
282,2,116024,0.345057665532269,0.137572024604157,0.0125828429586467
286,2,120090,0.03076080305747,0.138234642424495,0.824033125283258
287,2,120291,0.129173964016054,0.139656129725629,0.355627401793532
288,2,120726,0.043569304617896,0.138998058281156,0.754121947351198
289,2,121716,0.0891274024377727,0.138778462101199,0.521142066236389
290,2,123100,0.0889208706368748,0.138970496844879,0.522682376042467
291,2,124677,0.0925329647050518,0.138772147700753,0.505336881057214
293,2,127887,0.0818742368919403,0.139743637823537,0.558324622188567
294,2,128935,0.107691962034458,0.139561742186143,0.440841627978572
295,2,129053,0.135728766074853,0.139918211631023,0.3326818229969
296,2,130040,0.0894974244485505,0.140879203127844,0.525658853990497
297,2,130976,0.0690506931253663,0.139763253433453,0.621574827898036
298,2,132199,0.130282361423436,0.140288299488131,0.353691654793835
299,2,133355,0.125957376348438,0.141250712949154,0.373145556814211
300,2,133435,0.132052758088552,0.141540895965921,0.351475522604383
302,2,135183,0.0990670877639459,0.141695710803378,0.48491635552542
303,2,135402,0.0832359575514823,0.141703128130625,0.557312798647216
304,2,135898,0.111909496074401,0.1423997182119,0.43246331662179
305,2,135912,0.107789420042395,0.142514081517386,0.449948483271036
306,2,135925,0.119470559795476,0.141840947152703,0.400198507546214
307,2,136002,0.0980059799408006,0.141781246814297,0.489864138324162
308,2,136173,0.0723788496100772,0.142828989459086,0.612645351051693
310,2,138318,0.106963392070266,0.146542537960034,0.465927083063041
311,2,138695,0.100025017658905,0.144041185762211,0.487875894295702
312,2,138818,0.0942386897935008,0.143787748426455,0.512636246348755
313,2,139728,0.0383013707317703,0.143602803047778,0.789842468936932
314,2,140174,0.0674815882323609,0.143572353371968,0.638632402463151
315,2,140863,0.0734955109642863,0.143505875880777,0.608871287217613
316,2,141152,0.0796609848636112,0.143901120684368,0.580215810240372
317,2,141292,0.104017692525199,0.142821186337875,0.466908429783189
318,2,141545,0.101418450656102,0.14352321934431,0.48025983587432
322,2,146723,0.0844424141277453,0.14329517489951,0.556043688974566
323,2,147946,0.104475544942158,0.144572017778892,0.470370985072532
326,2,151397,0.160938387215972,0.144787449288499,0.267088462111363
327,2,153035,0.230464865914127,0.14293632706933,0.107777189976181
328,2,153228,0.171102078928154,0.14422129076306,0.236267879560433
329,2,153455,0.146157555184749,0.145391269485271,0.315455195292951
331,2,153815,0.153025793792827,0.144811750442781,0.291361018486469
332,2,154160,0.187291609011402,0.143174293354338,0.19167796841766
333,2,154235,0.151429088860339,0.14472982539626,0.296143951518082
335,2,159870,0.125010395728849,0.141136234018351,0.376359139482436
336,2,161229,0.231465604634863,0.142931746105549,0.106251329425851
339,2,162696,0.328972550425517,0.1417672225349,0.0208825948389611
340,2,163284,0.347607500009773,0.139732014085621,0.0133191063708014
341,2,164166,0.301195559775131,0.141354124972663,0.0337973729563161
342,2,165270,0.246923395227485,0.140450350102303,0.0795999762750032
343,2,165675,0.221438750255637,0.142909995228297,0.122158095858675
346,2,168062,0.090195398110551,0.142025544647397,0.525797688398973
347,2,168518,0.105531382534733,0.141181295350204,0.455266426747883
348,2,168980,0.140545981642072,0.141027651123241,0.319648838000573
349,2,169651,0.124064890826137,0.141138597473974,0.379983627756579
352,2,170725,0.213802925377434,0.141086318382575,0.13056475481324
353,2,171254,0.263976023830113,0.141075643973525,0.0621490182432627
354,2,172242,0.119241099882654,0.139953866256791,0.39479012956965
355,2,173254,0.118315561772783,0.138881435510263,0.394837320144679
356,2,173340,0.101263200318644,0.138902781096364,0.46647153016913
357,2,173385,0.0846364876180805,0.139062382551195,0.54316615671448
358,2,173973,0.127866285876003,0.13859872215713,0.356864235624076
360,2,177341,0.21061659793318,0.137837809481177,0.12740729911631
361,2,180314,0.111007937136548,0.138213070523401,0.422419675451836
362,2,180339,0.0678217036316155,0.138641813516689,0.625013477282228
363,2,182758,0.166724365610958,0.137906213792107,0.227483817643294
364,2,183619,0.106657062365961,0.138619409681456,0.442156341522237
367,2,187176,0.0453560172103779,0.139470019605139,0.745220375985575
368,2,191066,0.0414048113684898,0.140516391843429,0.768425464818509
371,2,191599,0.0154882339311408,0.138583997256337,0.911076730787966
373,2,191763,-0.00761443049096366,0.139134735873092,0.956386896940295
374,2,191959,-0.0608122723838662,0.138758096275839,0.661465112028648
376,2,195759,0.0398718991554862,0.139971526042623,0.775920579932707
377,2,196912,0.163619841428067,0.137447734398668,0.2346832529768
379,2,198110,0.120027422301349,0.13840131952246,0.386398617788292
381,2,198805,0.114795668553106,0.13901123736194,0.409474540074121
382,2,198891,0.130722087409384,0.137886165679781,0.343755844940036
383,2,199248,0.104104322446378,0.138265915640795,0.451994819280635
384,2,201782,0.132565772479298,0.138026625210431,0.337493096396184
385,2,203285,0.228655744642207,0.137132049202329,0.096319192095705
386,2,203783,0.196631918893482,0.136975344276281,0.152022221699468
387,2,204179,0.182613957642367,0.137363548797019,0.184567678549428
388,2,205406,0.121133605437082,0.13897236080462,0.383998265528206
389,2,205834,0.157223079000853,0.13820239181486,0.256046913414545
391,2,207192,0.126295390971466,0.138162609796704,0.361284633443938
392,2,207561,0.105047825094629,0.137601074689311,0.445721079137997
393,2,208682,0.120051821862287,0.137334378643065,0.382627024397732
394,2,210102,0.121269497236131,0.137686798327598,0.379045133842994
396,2,214801,0.127981844818375,0.137663018169413,0.353174764739325
397,2,215016,0.129752584777124,0.137579579885126,0.346269995577635
398,2,218876,0.00373545480193804,0.139176810236882,0.978602806798792
399,2,227511,-0.0262829312540585,0.140155045282251,0.851354772946397
400,2,230378,0.00202293455591951,0.138395663281916,0.988345964654538
401,2,231943,-0.00080252419489768,0.138792485960371,0.99538977373094
402,2,232156,-0.0121076493175888,0.138734102937108,0.930504526751916
403,2,232789,-0.0084220644074039,0.138243610913333,0.951455879395028
404,2,238524,-0.0262090309878318,0.138431857881181,0.849944538638787
405,2,241518,-0.0856513601313497,0.139566296319888,0.539811097919604
406,2,250396,-0.137433218370795,0.138495762512293,0.321717276293449
407,2,250466,-0.12276435245431,0.138485759617725,0.375964404537043
408,2,252305,-0.129251034634823,0.138836976796292,0.35251286071825
409,2,254571,-0.0164954138865108,0.140956978104804,0.90690722416702
410,2,254742,-0.0685995078416519,0.140785088703863,0.626373687375452
411,2,254908,-0.0724219762353,0.141855821994503,0.609997708164948
413,2,255862,0.00865513226084969,0.141052600789713,0.951106417075306
414,2,255975,-0.0095794201513606,0.140543177109881,0.945696874954582
415,2,258311,-0.217189739583743,0.137739151960169,0.115732841692294
416,2,259284,-0.12338308910975,0.138533235224204,0.373729534532922
417,2,266330,-0.0382772902505306,0.139270229297652,0.783598514584834
418,2,267100,-0.051701886894965,0.139247789280164,0.710641211839458
419,2,268086,-0.00475633094827721,0.139284899578973,0.972778260081505
420,2,274614,-0.151344284991637,0.138204335166891,0.274229832377743
421,2,274729,-0.171504969804351,0.1388964574889,0.217737949430525
422,2,275746,-0.0880338968699993,0.139056407236529,0.527091000227275
423,2,277029,-0.0898411633579482,0.138406183326559,0.516687852212728
424,2,277741,-0.135670118318241,0.138354819587976,0.327463809852029
425,2,278218,-0.113445437938945,0.138161018595165,0.412137611896413
426,2,278379,-0.0831635664087419,0.141646150298435,0.557497115547514
427,2,279910,-0.119256927891091,0.138098542120576,0.388413819213185
429,2,283431,-0.189706188185383,0.139905180445075,0.175977833511646
430,2,283573,-0.165268702384601,0.138307005651406,0.232912317466804
431,2,286762,-0.123685099528661,0.138785147700813,0.373429780935224
432,2,287187,-0.161411183519197,0.138025792732963,0.243020378921359
433,2,288379,-0.102893394124376,0.137135571723551,0.45357132240161
434,2,294941,-0.0235524662644735,0.137321257923605,0.863918197231317
439,2,297610,-0.0233782836482621,0.138016447805415,0.865588751451185
441,2,299680,0.130510644247411,0.137421553612041,0.342909295793332
442,2,299708,0.158280170895946,0.137629640883307,0.250904178040634
443,2,299759,0.148985795791006,0.137191081700449,0.27823201620964
444,2,300111,0.120197439708515,0.138232254256546,0.38514678221972
446,2,301710,0.146798967069429,0.137234671451319,0.285488404106771
447,2,303446,0.156958715725982,0.138070217001174,0.256391515747485
448,2,303854,0.202507472834089,0.137928752436862,0.142939443099395
449,2,304472,0.146155498907338,0.136959424362895,0.286635857026012
450,2,304691,0.133481990639604,0.139221451226942,0.338328518280047
451,2,308097,0.201226386125404,0.137516785062301,0.144278966590823
453,2,309402,0.10831541972736,0.136972755483619,0.429602894067502
454,2,310030,0.125636523366445,0.13770198473753,0.362191439662
455,2,310113,0.0712506412427051,0.137427375822394,0.604461964423598
456,2,310972,0.109611370157529,0.137564804146245,0.426103890879295
457,2,312659,0.0597567297957797,0.137117424032922,0.663243160028892
460,2,318265,-0.108511306348338,0.138816618616171,0.434921833381155
461,2,318379,-0.100465249701924,0.139245717160466,0.471081906134219
462,2,321266,-0.021236104010238,0.138411014891458,0.878148555121741
463,2,322957,-0.100063283731347,0.137076742772438,0.465886534431914
464,2,325221,0.0228363954656279,0.137927869611286,0.868591974547266
465,2,332691,-0.0336730125563732,0.139326656791282,0.809165424225279
466,2,333006,0.00425010864208929,0.139064351075976,0.975635982078792
468,2,335046,0.0557801276984514,0.137639007715599,0.685528999945166
469,2,335049,0.060896326995026,0.138218475715805,0.659786598733445
470,2,335995,0.0265623327009621,0.137468080813095,0.846893530751335
471,2,336060,-0.00881544048502067,0.13728943017959,0.948838860570089
472,2,338292,-0.0841185456845989,0.137208562964697,0.540224396436469
473,2,339568,-0.156022455855028,0.137237354090963,0.256359442357582
474,2,340466,-0.108133773448148,0.13855929663069,0.435669546104398
478,2,348480,-0.152527565275887,0.137043505870911,0.266471576143721
479,2,350086,-0.208019003536348,0.13684306516473,0.129373922726978
480,2,351083,-0.144997789319733,0.138850228019128,0.297072871066464
481,2,351335,-0.160756674632359,0.13723492265239,0.242229014164559
482,2,351417,-0.135752476524478,0.137289690192194,0.323436743933463
483,2,351450,-0.148945513983724,0.13740331891314,0.279103593487415
484,2,352302,-0.202278376568868,0.138300458090087,0.144466348275357
485,2,352469,-0.199148451496648,0.136906459032536,0.146659893342794
486,2,352562,-0.192123225387378,0.137497664438488,0.163205944280163
487,2,352944,-0.17551215136816,0.137161948677806,0.201526938312789
490,2,355266,-0.191122347906122,0.137102833779151,0.164192260563092
491,2,358277,-0.164065049969621,0.137223830698621,0.232654554909431
492,2,358926,-0.127766205450724,0.137535702353333,0.353540687388977
493,2,358948,-0.161338963705798,0.137479419381011,0.241366544086819
494,2,359515,-0.183894199001632,0.137191782248403,0.18097184557489
495,2,363190,-0.0489774358885349,0.1388618851089,0.724519277124092
496,2,363588,-0.0824897842581402,0.13936514556807,0.554298581987086
497,2,363888,-0.0790090761783482,0.138173742876859,0.567814881023432
498,2,363954,-0.00308332261942228,0.137688359171616,0.982146727521872
499,2,364199,-0.0174357731121528,0.137498260330314,0.899165174305645
501,2,365981,-0.0985380832982143,0.140175591502245,0.482542902235627
502,2,366047,-0.0866216777908292,0.137670167502053,0.529626958654425
503,2,366936,-0.0798256239841219,0.139267743587375,0.566887093447815
504,2,369530,-0.0802597304929818,0.137452397083073,0.559654271777182
506,2,369931,-0.0579904466433226,0.138427748490643,0.675527830859087
507,2,371033,-0.114689904469687,0.13795958149203,0.406349338953458
508,2,372919,-0.133207808321966,0.137315222050729,0.332666987971164
509,2,373518,-0.136548468154486,0.13722774205676,0.320393521173066
510,2,376157,-0.196211651263126,0.137326826013473,0.153947898040795
511,2,376172,-0.199626379874139,0.138311373766836,0.149819588554031
514,2,381433,-0.139112539768866,0.138420800600618,0.315586515686229
515,2,381922,-0.0697737996665081,0.139645957908856,0.617634357229087
516,2,382146,-0.0785253870921234,0.137530249832937,0.568384560073079
517,2,384206,-0.0290631584117805,0.138013388204409,0.833334830319938
518,2,384955,-0.0740983272526399,0.137658136363891,0.590724467819331
520,2,387301,-0.055222894567551,0.138384419574768,0.690094511078782
521,2,388313,-0.0717356692691285,0.137540756830732,0.602304234544096
524,2,390138,-0.0893876245035283,0.137940034686303,0.517394573582525
525,2,391233,-0.0432449614925934,0.138770056820835,0.755505433487605
530,2,395606,-0.113132914322545,0.137852204039173,0.4123808991262
531,2,395726,-0.0903712422427347,0.137849333286119,0.512521531806957
532,2,395853,-0.0618606053432011,0.138286845955098,0.654907253110609
533,2,396484,-0.0375459586942032,0.137700119922226,0.78527042037783
534,2,396705,-0.103330313807938,0.137538237585862,0.452982154847431
535,2,398759,-0.0306159086528517,0.138763952963377,0.825505748157608
536,2,400386,-0.0111838514083419,0.13799772598971,0.935453098771545
537,2,400847,-0.0437001938737449,0.137852289802794,0.751425400513813
538,2,401130,-0.075868996866179,0.139076715265985,0.585741120414688
539,2,401143,-0.0219476061761198,0.13885460144796,0.874498491952565
540,2,401979,0.0677935665099087,0.138726602496888,0.625368399963135
541,2,403598,0.0522156046414496,0.138010546434851,0.705401721256775
542,2,404844,-0.00367586972912859,0.139580379795591,0.979004903067264
543,2,405100,0.0105758765811583,0.138301691460788,0.939088811194091
548,2,406181,0.0121480967523822,0.138390874785649,0.930100471936296
549,2,406688,0.0187689621719723,0.137590115080161,0.891573238498391
550,2,407621,0.014402745916654,0.138720105130327,0.917366439021073
551,2,409016,-0.0487042586947249,0.140087488761138,0.728295017791683
552,2,410647,-0.0172406950795119,0.138066234752242,0.900695460259417
554,2,419803,-0.0524716064608098,0.139010666376187,0.706055201534502
555,2,419943,-0.066508457768629,0.13981470809234,0.634589486288142
556,2,422349,-0.123412470706502,0.137987815926488,0.371732151301986
557,2,425467,0.000503236170430188,0.137648149191539,0.997085037378501
560,2,429095,-0.077475861299527,0.138401845358061,0.575978247802705
561,2,431266,0.0224225397507686,0.138533548680185,0.871511549497971
562,2,431446,0.016506754915492,0.139095457003624,0.905602614739877
563,2,432524,-0.0220261747053903,0.137757635490142,0.873058567721925
564,2,434090,-0.0896033821298073,0.138950165424448,0.519436873413173
565,2,441927,-0.0292611554646637,0.137534923427819,0.831641365818642
566,2,446471,-0.00316991402890299,0.139229780363469,0.981848596600614
567,2,449325,-0.0535728267997046,0.138386257040713,0.698896703920797
569,2,450017,-0.129298429379377,0.137476011297917,0.347595935776493
570,2,451779,-0.105758158188352,0.138046968503804,0.444127158942156
571,2,451784,-0.100845681783169,0.138555925654214,0.467197833627597
572,2,453525,-0.157579500384696,0.138449471795281,0.255819981000428
573,2,453768,-0.234847009579903,0.138322729316126,0.0904231523931861
574,2,454027,-0.186320829661271,0.137951269429375,0.177679842849637
575,2,455029,-0.168563584008269,0.138089071431824,0.223019167527173
576,2,455247,-0.16271969169905,0.137661058080514,0.237988873433237
579,2,455756,-0.258433770537101,0.147547465712056,0.0807231474526469
580,2,457024,-0.19445443128866,0.13856079073968,0.161380448835917
581,2,457298,-0.209580797325523,0.138901157884528,0.13223200495107
582,2,460202,-0.202223018669324,0.139249257040659,0.14732376177927
586,2,464424,-0.207506535300177,0.138501531689447,0.134968335686378
587,2,465824,-0.120875267828322,0.140159524304833,0.389046290381928
588,2,470145,-0.0706639116772197,0.138256107339237,0.609594399443013
589,2,470686,-0.091398761381084,0.138137753692352,0.508627599316797
590,2,471144,-0.0906903022898365,0.138377991880657,0.512649374075328
591,2,471830,-0.121012218917515,0.13791787225694,0.380854058171994
592,2,472403,-0.142953854495202,0.137981799841952,0.300895407675851
