SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
299,2,133355,-0.0582946637293894,0.0662956662933868,0.379829580506531
300,2,133435,-0.0625440206880711,0.0664282922312049,0.347078807269486
302,2,135183,-0.0724398235415776,0.0664367035790845,0.276298984244784
303,2,135402,-0.0572693548105048,0.0664685794636716,0.389492337090079
304,2,135898,-0.0465948076755038,0.0668453236002125,0.486227721981803
305,2,135912,-0.0414745301372603,0.0669043139146767,0.535718195362808
306,2,135925,-0.0361193552913797,0.0666097480494463,0.587986168296187
307,2,136002,-0.0436143935396991,0.066547148516675,0.512643008246108
308,2,136173,-0.0470019278097571,0.0670120423997428,0.483518518537488
310,2,138318,0.00285050769407014,0.0688289487056347,0.96698896923291
311,2,138695,-0.00443439640360355,0.0676490142775533,0.947773162987294
312,2,138818,-0.0118046453487353,0.0675224441242897,0.861316975720648
313,2,139728,-0.0142400895675934,0.0674000487712362,0.832792938594295
314,2,140174,-0.0126958004107818,0.0674009229334711,0.850700800915104
315,2,140863,-0.0313513328678034,0.0673563796698313,0.641893006835659
316,2,141152,-0.0053584651321168,0.0675662372372765,0.936833500062493
317,2,141292,-0.00858254435664607,0.0670794680591397,0.898264626805661
318,2,141545,-0.0299778346961259,0.0673889067484747,0.656702084671518
322,2,146723,-0.00338188134295292,0.067285970465595,0.959942578153617
323,2,147946,-0.0300233806741694,0.0678837699652657,0.658560150522829
326,2,151397,-0.0252238058179848,0.0680590915710999,0.711145665164419
327,2,153035,0.00752507506577382,0.0673301020951219,0.91107413147048
328,2,153228,0.00160658350098797,0.0678225530203155,0.98111482873059
329,2,153455,-0.013931634710435,0.0683304867947538,0.838560016103301
331,2,153815,-0.0153314571968912,0.0680674404680038,0.821923516293814
332,2,154160,0.000392000455022412,0.0673590780393679,0.995359973440468
333,2,154235,0.00957508788816597,0.0680298039032648,0.888148967142358
335,2,159870,-0.0256084174721873,0.0662994364085846,0.699541322921657
336,2,161229,-0.0574357945561055,0.0672618600817358,0.393732139408665
339,2,162696,-0.0536537579591398,0.066980733011518,0.423651531511392
340,2,163284,-0.0439213567425599,0.066111871281194,0.506900674608959
341,2,164166,0.0075799348076766,0.0667662020430664,0.909675300423305
342,2,165270,0.0276312641907795,0.0661895919892325,0.676598443531491
343,2,165675,0.00705568404110268,0.0672990252441476,0.916561674452345
346,2,168062,0.0433558205710955,0.0666553952610818,0.515826456513676
347,2,168518,0.0236972108249244,0.0663014495887944,0.720993855672155
348,2,168980,0.0357931799838257,0.0662545795315123,0.589374217191941
349,2,169651,0.0734493835256906,0.066198113867853,0.2679530523888
352,2,170725,0.0485269109812083,0.0663812591571781,0.465243762803087
353,2,171254,0.0574983740415673,0.0664685783111755,0.387601052789997
354,2,172242,0.0186655996364464,0.065744950107856,0.776646376019396
355,2,173254,0.0573699071295192,0.0651771106146654,0.379341393451008
356,2,173340,0.0767713326704318,0.0651126159929252,0.239170497546386
357,2,173385,0.0665465063621075,0.0652046580513463,0.308152855529323
358,2,173973,0.0619601194720412,0.0650437649122953,0.34144903087991
360,2,177341,0.0503566905814445,0.0648500438792328,0.437968058751517
361,2,180314,0.0449315519253912,0.0648831261403849,0.489078803404404
362,2,180339,0.0566074550338145,0.0650214481697031,0.384566074821026
363,2,182758,-0.0235341128104479,0.0648456830362659,0.71687820129567
364,2,183619,-0.0513709178692576,0.0650557488277063,0.430265462189233
367,2,187176,-0.0995454655058267,0.0652529271990459,0.128021740786156
368,2,191066,-0.0599472907227602,0.0658798555236877,0.36347043825791
371,2,191599,-0.0921666718489923,0.064857928512667,0.156183581946015
373,2,191763,-0.121257462117046,0.0649810739212779,0.0628645069859129
374,2,191959,-0.121534538688438,0.0648194866954506,0.0616224014518521
376,2,195759,-0.160346806352653,0.0651441328004323,0.0143166408649537
377,2,196912,-0.146831832509845,0.0641639159823365,0.0227054479166626
379,2,198110,-0.135632750823201,0.0646234913259017,0.036543178078438
381,2,198805,-0.140927342562628,0.0648733453904521,0.0304945581952451
382,2,198891,-0.136176055747798,0.06439020916682,0.0351425335661481
383,2,199248,-0.122107790331952,0.0646188204631879,0.059622238793223
384,2,201782,-0.119911756460161,0.0645502723544733,0.0640513717193578
385,2,203285,-0.0770364221246743,0.0644833127520737,0.233017195753734
386,2,203783,-0.0585650822076794,0.0643990145210417,0.363754446582422
387,2,204179,-0.0573258110675038,0.0645583580141714,0.375162135664214
388,2,205406,-0.0727507706607848,0.0651795380932034,0.265112997357717
389,2,205834,-0.0686803767211412,0.0648788235142825,0.290508250891879
391,2,207192,-0.0782298040195132,0.0647872989903423,0.228053170577865
392,2,207561,-0.0705700746831139,0.0645247710879317,0.274836868772242
393,2,208682,-0.0760105165073897,0.0643983161314447,0.23866834800004
394,2,210102,-0.0634497397792869,0.0646037028240443,0.326704603786221
396,2,214801,-0.0628776596740735,0.0646022044894587,0.331068124917408
397,2,215016,-0.0719172273398248,0.0645385083094367,0.265895553204138
398,2,218876,-0.0295497790984453,0.0653013846421268,0.651176833371685
399,2,227511,-0.0540715799936211,0.0657196656837929,0.411199338390793
400,2,230378,-0.0385694249215165,0.0649212091105962,0.552828498265488
401,2,231943,-0.0381370034606632,0.0651082488921157,0.558419406031515
402,2,232156,-0.0585240251088891,0.0650386313724204,0.368821592686349
403,2,232789,-0.0292091477895954,0.0648639872209135,0.652760632376785
404,2,238524,-0.0271813074809909,0.0649578149366782,0.67587586075216
405,2,241518,-0.0254413215133293,0.0655239976255756,0.698046688589462
406,2,250396,-0.019688288324369,0.0650827800215686,0.762440352587751
407,2,250466,-0.03624130064999,0.065039630921359,0.577731128779619
408,2,252305,-0.0258346894856371,0.0652262098019411,0.692286524735115
409,2,254571,-0.0590945978648754,0.0660822197573655,0.371792810299913
410,2,254742,-0.0590362948374956,0.0660225603894846,0.371832878385194
411,2,254908,-0.0552909138536012,0.0665371315497121,0.406547575593197
413,2,255862,-0.0349051930249002,0.0661749052450197,0.598199486172589
414,2,255975,-0.0455640228491263,0.0659173746192118,0.489875749958794
415,2,258311,-0.109997429291234,0.0646080623083671,0.0895356102608172
416,2,259284,-0.092011350414117,0.0649067261532727,0.15719155349641
417,2,266330,-0.089177851657093,0.0651985502688677,0.172248288176657
418,2,267100,-0.0843997066486526,0.0652117898108004,0.196428582721728
419,2,268086,-0.0867483544932443,0.0652078350852722,0.184266267221587
420,2,274614,-0.0959880140565423,0.0647727533447329,0.139253792381845
421,2,274729,-0.111359698942792,0.0650598778723568,0.087839652681964
422,2,275746,-0.122382418316398,0.0649750992721862,0.0604506717456991
423,2,277029,-0.107106403422408,0.0647468537847384,0.0989689846971465
424,2,277741,-0.121084024672947,0.0647026834914487,0.0621178180633122
425,2,278218,-0.131319315610798,0.0645279763438573,0.0425899479765502
426,2,278379,-0.113366891997162,0.0662373866226309,0.0878627587266106
427,2,279910,-0.125120915693753,0.0645399460077658,0.0533397396043901
429,2,283431,-0.106206318039687,0.065589745325017,0.106286109519078
430,2,283573,-0.128352826580894,0.0646834241459709,0.0479937994164891
431,2,286762,-0.101619554031395,0.0649849795501735,0.118774854862248
432,2,287187,-0.0976504922693863,0.0646969757102661,0.132103445499219
433,2,288379,-0.0608212337454762,0.0643321401912218,0.345088457835133
434,2,294941,-0.0854384524982601,0.0642914463182144,0.184731343785587
439,2,297610,-0.0410991212572107,0.0647413465894253,0.525956850469441
441,2,299680,-0.0160382458844891,0.0645731583657579,0.803990048194637
442,2,299708,-0.00928183129466389,0.0647131279455201,0.886032097724412
443,2,299759,-0.011084722555602,0.0644930567603956,0.86363455337915
444,2,300111,-0.0237804895711757,0.0649340520101373,0.714416390842585
446,2,301710,0.0455514713173107,0.0644674782980166,0.480293248539195
447,2,303446,0.00190660856816956,0.0649193240855068,0.976586980142437
448,2,303854,-0.00924384219355912,0.0649299889715294,0.886871902235567
449,2,304472,-0.0289271743627525,0.0643647525561538,0.653400406662232
450,2,304691,-0.0313777403776153,0.0654049105868906,0.631705162731168
451,2,308097,-0.000622223033969638,0.064736591370319,0.992336590415178
453,2,309402,-0.0419042855163661,0.0643040681590881,0.515045605216325
454,2,310030,-0.0401363501528666,0.0646689544182226,0.535234872580546
455,2,310113,-0.0492948778992604,0.064470375512505,0.445012939377322
456,2,310972,-0.0319300144369896,0.0645993715131763,0.621417670996146
457,2,312659,-0.00465580789056075,0.0643705507160958,0.942381663233263
460,2,318265,-0.0720337091734734,0.0650947596690856,0.26922145260291
461,2,318379,-0.0830271436540768,0.0652512960878951,0.204060935806741
462,2,321266,-0.0433907758860936,0.0649219443072387,0.50434507396519
463,2,322957,-0.0799540829371002,0.0642423719348119,0.214115784561829
464,2,325221,-0.0876875804274772,0.0645681436387543,0.175311191818374
465,2,332691,0.0042791173161475,0.0653955965112758,0.947865228864362
466,2,333006,0.0222696260560348,0.0652567972255305,0.733109841097608
468,2,335046,-0.0167476917048943,0.064607391026376,0.79561464598282
469,2,335049,-0.0124083492752037,0.064884949737349,0.848450511817432
470,2,335995,0.0151891061533754,0.0645166393727787,0.814012080485709
471,2,336060,0.0285771573629347,0.0644168675591415,0.657582996244205
472,2,338292,0.0536901442943331,0.064367363698823,0.404777115117797
473,2,339568,0.0380295767933032,0.0644960604951475,0.555807986615767
474,2,340466,0.0580123537502832,0.065013231008414,0.37283137918536
478,2,348480,0.0306412494202233,0.0644111366947695,0.634572731130936
479,2,350086,0.0104560745271995,0.0644324186885287,0.871178438409072
480,2,351083,0.0192510939841713,0.0652595175528488,0.768172725329257
481,2,351335,0.0287699700217859,0.0645157567410467,0.655916066469871
482,2,351417,0.0315583330722212,0.0645018744063207,0.624959899378066
483,2,351450,0.0377537537199459,0.0645638791873911,0.559089115490446
484,2,352302,0.0423729098887459,0.0650662596537167,0.515323621307134
485,2,352469,0.0256886094189405,0.0644324897151195,0.690362461743893
486,2,352562,0.0218405247042421,0.0646999488263842,0.735890654044932
487,2,352944,0.000622711474012216,0.0645237323029654,0.992305274801368
490,2,355266,0.0267718284020125,0.0645080051617367,0.678382603596413
491,2,358277,0.00333249975947303,0.0645336826644765,0.958844997304732
492,2,358926,-0.0124855861580893,0.064625467476485,0.846914107318492
493,2,358948,-0.0026763579849268,0.064649203002254,0.967001885163856
494,2,359515,0.0220950997031936,0.0645415596434876,0.732299449150437
495,2,363190,-0.0568031786458958,0.0651137823833172,0.383600641653089
496,2,363588,-0.0588986174378992,0.0653659688525344,0.368171100671745
497,2,363888,-0.0614114614599128,0.0647971215545619,0.343905163417538
498,2,363954,-0.0527568389117705,0.0645606870922689,0.414384379064282
499,2,364199,-0.0470689838230059,0.0644852811520186,0.465924244378941
501,2,365981,-0.0550389287156798,0.065769841401892,0.403247858572562
502,2,366047,-0.0574103507850031,0.0645771072135006,0.374597651727925
503,2,366936,-0.0172811724986088,0.0653868739413251,0.791709808733206
504,2,369530,-0.0329519480894779,0.0645182444913148,0.60985346525772
506,2,369931,-0.0194836604424459,0.0649765690486252,0.764462944055645
507,2,371033,0.00748297169930602,0.064811098377487,0.908147612770341
508,2,372919,0.00520914275281634,0.0645318026714078,0.935708704895348
509,2,373518,0.0100678870648493,0.0644935291435438,0.87603796826695
510,2,376157,0.0281832263530577,0.0646206879120729,0.663006704741421
511,2,376172,0.0295530288388169,0.0650863294062318,0.65006545965269
514,2,381433,-0.0122754870724023,0.0650550289555269,0.850441168005108
515,2,381922,-0.0196232643607504,0.0655552937373892,0.764857466916899
516,2,382146,-0.0220336744131518,0.0645666196897683,0.733114741489483
517,2,384206,0.00529584847436254,0.064777678258664,0.934888496596888
518,2,384955,-0.0126299309581712,0.0646305054277123,0.845178560806352
520,2,387301,0.0177757897665715,0.0649561184553667,0.784507171108113
521,2,388313,0.0133113927154207,0.0645733824411981,0.836797543536759
524,2,390138,0.00661756843197545,0.0647773339484807,0.918688711633402
525,2,391233,0.00768750604445789,0.0651370256778229,0.906118519876674
530,2,395606,0.0119968680161568,0.0647571187229755,0.853131941060881
531,2,395726,0.0138974337593947,0.0647323738506185,0.830132503782372
532,2,395853,0.00341009590302119,0.06492070549088,0.958138420405627
533,2,396484,0.0230942895981882,0.0646223120962072,0.721025916133893
534,2,396705,0.0298255347930459,0.0645832988191173,0.644498477681751
535,2,398759,0.0122594702525977,0.0651277095451714,0.850798724600008
536,2,400386,0.0213633523252517,0.0647574929837566,0.741672892487607
537,2,400847,0.014057548959285,0.0647034971365591,0.828130437579023
538,2,401130,0.0171160392579046,0.0652944306092438,0.793369276877127
539,2,401143,0.0138439450889929,0.0651671726994695,0.83188842238021
540,2,401979,0.00815244200487919,0.0651295327472106,0.900458052492797
541,2,403598,0.0180567593446443,0.0647788922143087,0.780604136144816
542,2,404844,0.0188873053377018,0.0655020145675161,0.773250414902645
543,2,405100,0.0250272673855039,0.064896401304301,0.699988535332461
548,2,406181,0.00571645565409162,0.0649513862243273,0.929917604938673
549,2,406688,0.0303322927068916,0.0645570857098704,0.638750690700725
550,2,407621,0.0046511799704973,0.0651064320172053,0.943088320058285
551,2,409016,0.00426735390025912,0.0657585301815019,0.948294891538062
552,2,410647,0.00644901989231378,0.0647995477868329,0.920779833524062
554,2,419803,-0.0171456379192289,0.0652490626311017,0.792879479702478
555,2,419943,-0.00593954020166609,0.0656399089675986,0.927951766293643
556,2,422349,-0.0486253751614942,0.0647838805073137,0.453406496567596
557,2,425467,-0.0260785128822664,0.0645878928005743,0.686627943689971
560,2,429095,-0.00694783004878302,0.0649843117431645,0.914916753846825
561,2,431266,0.0231932016796904,0.065009044730356,0.72147802772206
562,2,431446,0.0408109691401741,0.0652472292318109,0.532058896926963
563,2,432524,0.0218729058937897,0.064646049390822,0.73530158569242
564,2,434090,0.0134883584978367,0.0652483346603356,0.836345057932049
565,2,441927,0.0270031515055104,0.0645378008828849,0.675903053320165
566,2,446471,-0.0296355128661882,0.0653261237738217,0.650356031173838
567,2,449325,-0.0639486466892552,0.0648737825541533,0.32493613757061
569,2,450017,-0.0394534373216207,0.0645686683803374,0.541572517217769
570,2,451779,-0.0364978008576859,0.0648147180635177,0.573717624163276
