SNP,Chr,Pos,Effect,SE,RET2_SNA3_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
71,1,87467,-0.0226385699496906,0.0773774786878385,0.770020358776053
72,1,89070,-0.00939320782193076,0.0769008944876247,0.902852165251086
73,1,89616,-0.00364504204168522,0.0764885766913415,0.962018367153316
74,1,89679,-0.012999855758026,0.0764953795274021,0.865152300658242
75,1,89880,-0.0052853759894034,0.0765173745431578,0.944969672863955
76,1,91472,0.00587299675829087,0.0770852335207463,0.939312412095801
77,1,93789,-0.0452793810526587,0.076253594476132,0.553026230104267
78,1,94351,-0.0848922851691735,0.0763588895906346,0.267000622989559
79,1,99148,-0.0895438650096936,0.0761426588115483,0.240386848082085
82,1,106800,-0.0943545391977963,0.076229332023386,0.216623215302186
83,1,107970,-0.078621694870348,0.0760532110049914,0.301950371627622
84,1,109000,-0.0991655870997271,0.0761197137616653,0.193506515400124
85,1,112549,-0.12040195636717,0.0759462174951656,0.11378036024719
86,1,112742,-0.0968827518694923,0.0763390856016589,0.20523771560273
87,1,113050,-0.101774003517226,0.0761920132870476,0.182489319104842
88,1,113135,-0.131918368632571,0.0758655568864687,0.0829340222205651
89,1,114076,-0.11656584637016,0.0759367479482347,0.125670094425219
90,1,114628,-0.0766204640732094,0.0762735760709441,0.315802664258248
91,1,116283,-0.0454334804060118,0.0767692750928606,0.554350935275414
93,1,127853,0.00242399614671118,0.0766642359360829,0.974794283971127
94,1,128302,0.0551072370298198,0.0763135206679717,0.470701057878851
95,1,128704,0.022467144429298,0.0764365323509271,0.768982597881388
96,1,128911,0.0442434207853194,0.0764180725288728,0.562981753986269
97,1,130267,0.030413722497492,0.0764009588343783,0.690811581785159
98,1,130271,0.0304084122456715,0.0764916834192919,0.691210456774182
99,1,130613,0.0588708396932212,0.0771601796890567,0.445991332846067
100,1,132012,-0.0240464100639699,0.0770492305897182,0.755155247092815
101,1,133231,-0.0115537659214744,0.0765105732986061,0.880055071099486
102,1,137074,-0.0484639569507307,0.0763606720730245,0.526053677421483
103,1,137304,-0.0623049442419147,0.076358809978362,0.415079171641098
104,1,139686,-0.0395555235753524,0.0765022623590389,0.605444799270021
105,1,149562,-0.0499414521383125,0.0766597494648425,0.515167656573791
106,1,150447,-0.0403044419167726,0.07752698713877,0.60347565752746
108,1,154084,-0.0198177428021087,0.0777891191292343,0.799054969164077
110,1,157269,-0.0475354179778783,0.0763424150678835,0.533909566664797
111,1,160054,-0.0271903842297723,0.0770964591293389,0.724538790780447
112,1,166222,-0.0251453270957382,0.0765280132192532,0.742670441749318
113,1,166416,-0.0159186916524194,0.0763796285443297,0.835024826034916
114,1,167326,-0.0384553993671836,0.0767911125505622,0.616838551498516
115,1,168836,-0.0744664783803294,0.0763515431232404,0.33007403349951
116,1,171200,-0.0330635415357172,0.0765486166251372,0.666056966438458
117,1,171431,-0.0718084498682604,0.0769520110942142,0.351375787273301
118,1,173339,-0.049854325436858,0.0764016337902445,0.514484299984071
119,1,173845,-0.0448264785415995,0.076347057102123,0.55748442640534
120,1,175121,-0.0386307304983143,0.0762051455939568,0.612519929339266
121,1,175281,-0.0394003163495426,0.0762688502499183,0.60576046677994
122,1,175315,-0.0383637847794948,0.0762463206816174,0.615168478231825
123,1,175523,-0.0297203191012378,0.0766895071478773,0.698589389955031
124,1,175541,-0.0389911441086939,0.0763645741134857,0.609955892424046
125,1,175653,-0.0517022989449515,0.0765850764860576,0.500056550326173
128,1,175856,-0.0374424763247599,0.0778741467253238,0.630951154769641
129,1,175876,-0.031673865137962,0.0766872919296871,0.679838141714055
130,1,175989,-0.0373079856574129,0.0768990405570619,0.627867052443588
131,1,176001,-0.036676774936771,0.0773008589883062,0.635459668221639
133,1,177692,-0.0281406704912057,0.0762589498396618,0.712338031055243
134,1,178191,-0.0325353843295017,0.0763297496925341,0.670187123322854
135,1,178224,-0.0281406704912057,0.0762589498396618,0.712338031055243
136,1,178960,-0.0404827401354263,0.076852644065104,0.598692538989679
140,1,183802,-0.157779883113549,0.0758196105949281,0.0381552590704825
141,1,183954,-0.12555820736944,0.076547467111831,0.101840612100736
142,1,184450,-0.12429196035517,0.0758780222947309,0.102302368268231
144,1,184718,-0.165965109471056,0.0760875652421415,0.0298251800047076
145,1,185296,-0.14544853037583,0.0758797786519003,0.056066769968181
146,1,185438,-0.132845843520719,0.0759488364140046,0.081134328474717
147,1,185469,-0.1343216159282,0.0760520523155311,0.0782299369797654
148,1,185503,-0.143432065020427,0.0758063433902477,0.0592977556557913
149,1,185705,-0.141375259338958,0.0766729512538369,0.0660394205921148
150,1,185749,-0.145053706017106,0.0766534846740909,0.0592650232699548
151,1,185806,-0.179017686963588,0.0765534935165868,0.0199207622940888
152,1,185879,-0.153840308203992,0.0770832741715092,0.0467272181475773
153,1,185916,-0.121897498957373,0.0772095718098466,0.115280473364666
154,1,185941,-0.128815020468427,0.0775165936501018,0.0974459477223081
155,1,185954,-0.137424374370084,0.0777029723190425,0.0778265988590342
156,1,186055,-0.12712482678396,0.0761889685034726,0.0960939874506253
157,1,186896,-0.179551049288425,0.0771532270520487,0.0205196017546334
161,1,190132,-0.0223809596158094,0.076576583565458,0.770252678721425
162,1,190148,-0.0236400337069671,0.0765986127618334,0.757790970693295
163,1,190165,-0.0374866071771802,0.0771718394958428,0.627442250715633
164,1,190169,-0.0213564663080683,0.0770929810676298,0.781925213936322
165,1,190933,-0.096075377980507,0.076304964300742,0.208827132534285
166,1,192149,-0.0302474484611573,0.0770845508922867,0.695004575699108
168,1,192303,-0.0448800974446861,0.0918853622739668,0.625544489443944
171,1,192795,-0.0501665233535528,0.0762846235314678,0.511208991232303
173,1,194187,-0.0371749639915818,0.0763689494908698,0.626715539704636
174,1,194867,-0.0737230328802433,0.0762521090303808,0.334289587365148
190,2,8314,0.0675713194489849,0.0775624429657174,0.384244658888861
194,2,8498,0.0272052945574568,0.0775185420007103,0.725833643811845
195,2,8651,0.0180332403305419,0.0775987223698219,0.816369054954621
197,2,9812,-0.00367348296853875,0.0780655240870329,0.962494882346104
198,2,9932,0.00143791531837301,0.0777580508379953,0.985256669160206
199,2,10135,-0.00650599693054299,0.0774595289746843,0.933110237705893
200,2,11616,0.00154486641393481,0.0773780419774674,0.984082430661232
201,2,12133,0.00198984279914116,0.0776856258917124,0.979579660152193
202,2,12194,0.0024650043908081,0.077985990423755,0.974802289791674
203,2,12359,-0.00144229419734465,0.0777580506082563,0.985211776453223
204,2,13061,-0.00200914093848747,0.0777522925732412,0.979399335863124
205,2,14298,-0.000989845979953996,0.0779976325918726,0.989881712853374
206,2,15222,0.00460823183696624,0.0787578579719383,0.953374397109532
207,2,17986,-0.00159326220495282,0.0773780391973951,0.983583852434141
208,2,19770,0.00210319667100767,0.0779129918571199,0.978479636574476
209,2,19836,-0.000697579773343282,0.0776990090978589,0.992841780089669
210,2,19851,-0.00221989348424079,0.0779264199064518,0.977289797972434
211,2,21595,-0.0273285752847428,0.0775910254368966,0.724888635549244
212,2,22385,-0.0436118437971571,0.0776433999231265,0.574680856288053
213,2,23441,-0.032994101823542,0.0784128796561739,0.674176161619432
214,2,24209,-0.019702011363391,0.0777796508716385,0.800179622435087
215,2,24341,-0.0193106382903523,0.0779639348171492,0.804520745073112
216,2,26815,-0.0137749773434439,0.0778738224365883,0.859697480946241
217,2,28209,-0.00356136022920378,0.0779032479211886,0.963563122673442
221,2,41245,-0.0575260652753855,0.0775442345553754,0.458672486070963
222,2,43214,-0.0697830936240105,0.078775334401589,0.376301662801884
223,2,47104,-0.0439132162988527,0.0766287081350673,0.566965667655389
224,2,50915,-0.020777985670015,0.0774096933663078,0.788536060480207
225,2,55834,-0.0568814851074421,0.0770003652424316,0.460569683095296
226,2,56422,-0.0238973090028149,0.0771871484290327,0.757046178374031
227,2,57715,-0.0237307368313994,0.076932782902221,0.75791378153115
228,2,59046,-0.0410755467983145,0.0773014741727391,0.595497833866123
229,2,59191,-0.0431046815470552,0.0768553698710164,0.575252534467651
230,2,59383,-0.0480372541360098,0.0768692394331527,0.532426195037354
231,2,59477,-0.051777957732859,0.0780203298598361,0.507349452426574
233,2,60471,-0.0412378833380834,0.0769840541376447,0.592525450875719
234,2,60478,-0.0398397205857136,0.0770740569806402,0.605548393849316
235,2,60786,-0.0434882166712485,0.0769416338665741,0.572289656352302
236,2,61035,-0.0343944653082537,0.0769491178365959,0.655165971920577
237,2,61071,-0.0450391799681751,0.076584211112761,0.556841176366976
238,2,61675,-0.0625855068530802,0.07677007268301,0.41548856610934
240,2,62939,-0.0584423232820487,0.0766463896306943,0.446275109610332
241,2,63527,-0.0582722296362286,0.0769349341001884,0.449302228137891
242,2,63857,-0.0628087484204655,0.076942748756512,0.41487624037111
243,2,65527,-0.0864726428652348,0.0766233263942194,0.259857476275587
247,2,67976,-0.0737752545187116,0.077767985219865,0.343443356366509
250,2,72389,0.121020300322979,0.0771183261259111,0.117478459728138
251,2,72392,0.0423043969886061,0.0778805300897705,0.587337652467547
252,2,73646,0.0394995062305986,0.0762867400809587,0.604938319776099
253,2,74564,0.0523015861368923,0.076114969173102,0.49244613154224
254,2,74739,0.0816415220300641,0.0762926482716516,0.285300968489492
257,2,80873,0.0959103552146693,0.0764283205567782,0.210343070919754
258,2,81501,0.0970631823959766,0.0764114063854655,0.204824780527663
259,2,83526,0.0778893602040212,0.0763545831082052,0.308379330313566
260,2,83845,0.088297340582969,0.0763952996803526,0.248546502902535
263,2,84447,0.0923256159201669,0.0773610280880387,0.23349920488381
264,2,87391,0.153009822178259,0.0757653093489339,0.0441880938925173
265,2,87562,0.152167023228478,0.0759640510708712,0.0459257966807038
266,2,87849,0.144466052717676,0.0759993613286391,0.0581313301835429
267,2,87878,0.139808814396905,0.0763538404398018,0.067933645141393
269,2,89785,0.159565366282385,0.0762526439554221,0.0370996058658617
272,2,93721,0.134315671064248,0.0761576575470226,0.0786554633093244
273,2,93952,0.11959110877195,0.0760075989008515,0.116519746481435
274,2,95085,0.14190139651427,0.0760057792231025,0.0627328867632312
276,2,107124,0.121190243710678,0.0761453901842714,0.112377832671072
277,2,111645,0.18329608598741,0.0758421499028994,0.0161636313159032
278,2,111916,0.17851921788108,0.0760560693816764,0.0194667339452776
279,2,111931,0.18970426726441,0.0760975581824381,0.0131277209546157
280,2,111999,0.188341727010214,0.0758290909418496,0.0134634996292396
281,2,114528,0.181002819055543,0.0763233798441,0.0182508236640457
282,2,116024,0.18376813533099,0.0764890680405796,0.0167973367065112
286,2,120090,0.0861635981759948,0.0766703173482535,0.261853269880437
287,2,120291,0.0796404320769113,0.0775699683262416,0.30526872895943
288,2,120726,0.0876055788497481,0.0770959845536225,0.256594201149085
289,2,121716,0.0988523924474539,0.076969522620786,0.199877261946396
290,2,123100,0.0655677604302882,0.0771766988775341,0.396134589760696
291,2,124677,0.024512997137315,0.0771381055195093,0.750839227705772
293,2,127887,0.0526700095591244,0.0776274881024066,0.497901240685678
294,2,128935,0.0464244602928237,0.0775653110880793,0.549876261306274
295,2,129053,0.0647675615344316,0.0777645177043828,0.405482437391515
296,2,130040,0.0796805782329602,0.0782010768555828,0.308939141779205
297,2,130976,0.0367506229775882,0.0776534580571568,0.636317027818932
298,2,132199,0.033305468822211,0.0780179783111977,0.669716200396482
299,2,133355,0.0417520913596734,0.0785345739294861,0.595310008166283
300,2,133435,0.0352878974794666,0.0787133795761556,0.654205419101495
302,2,135183,0.0219247446557786,0.0787707490438962,0.780917316384454
303,2,135402,0.0408958550383267,0.0787374111260106,0.603810489111012
304,2,135898,0.062423220055108,0.0791154928329421,0.430633506337306
305,2,135912,0.05898152575653,0.0791815088054591,0.456833762045419
306,2,135925,0.0616886580247114,0.0788163866082334,0.434334953513421
307,2,136002,0.0343701318216072,0.0788044926618695,0.662998633499769
308,2,136173,0.0429542483399292,0.0793504744557864,0.58862633204841
310,2,138318,0.0711461830594584,0.0813911354313886,0.38264343062368
311,2,138695,0.0586346227589449,0.0800218406449291,0.464207709315982
312,2,138818,0.0548284597752637,0.0798825271824449,0.492934426794751
313,2,139728,0.0414720683856169,0.0797619696824275,0.603425793403935
314,2,140174,0.042939929022594,0.0797597693177922,0.590663857464365
315,2,140863,0.0367120649302537,0.0797362935126033,0.645499346677233
316,2,141152,0.0512635704908351,0.0799383556864494,0.52175122060997
317,2,141292,0.055289274919593,0.0793552587729768,0.486429649779984
318,2,141545,0.0636075816941455,0.0797247802614044,0.425499987233713
322,2,146723,0.110722031269381,0.0794344002111769,0.164230631535085
323,2,147946,0.125222143224032,0.0801055614702059,0.118898256885132
326,2,151397,0.105289033178321,0.0803882101017164,0.191129748333501
327,2,153035,0.116396662810181,0.0794649452281542,0.143877845681097
328,2,153228,0.0984717215187727,0.080116431198006,0.219850114301729
329,2,153455,0.0932303447021376,0.0807413308473329,0.249002834905253
331,2,153815,0.0959175818959013,0.0804214272479344,0.233793095678752
332,2,154160,0.102336853447291,0.0795527153317035,0.19914549083028
333,2,154235,0.114900465415466,0.0803026885905526,0.15336011342757
335,2,159870,0.0543471145261507,0.0784478412756014,0.488902980692992
336,2,161229,0.0728976174104417,0.079611579813948,0.360467183199966
339,2,162696,0.0979788721239947,0.079191593745753,0.216821022189433
340,2,163284,0.0652922245655696,0.0782342974942117,0.404522659054905
341,2,164166,0.0858182701535986,0.0789064714198592,0.277516043808219
342,2,165270,0.0781830844320077,0.0782633257836562,0.318491216256661
343,2,165675,0.0607180200562503,0.0796035398553149,0.446118754564332
346,2,168062,0.0582365935245364,0.0788923533859576,0.460896793473257
347,2,168518,0.0315830830880659,0.0784831523988696,0.68761952899938
348,2,168980,0.0463021674206467,0.0784251732235591,0.555300747742672
349,2,169651,0.0801278579496221,0.0783852196141302,0.307371271452942
352,2,170725,0.0814620427323172,0.0785212743386939,0.300235437985116
353,2,171254,0.119235474504356,0.0785120809290739,0.129735756574122
354,2,172242,0.0108501615731875,0.0778349168600056,0.889213831405754
355,2,173254,-0.0187116269152481,0.0772341770177205,0.808710618930963
356,2,173340,-0.0124766296980789,0.0772283953480977,0.871748759573316
357,2,173385,-0.0139912918057978,0.0772987896306193,0.856469311438534
358,2,173973,0.00679242617900977,0.0770961738422887,0.929844544580895
360,2,177341,0.0477892271597152,0.0767922175301787,0.534134140600598
361,2,180314,0.0339985090495782,0.0768388059975235,0.658423482165993
362,2,180339,0.0320983743468621,0.0770353484347688,0.677172519399659
363,2,182758,-0.0117776131856091,0.0767753921608305,0.878167746728827
364,2,183619,-0.0323912719364601,0.0770610095833464,0.674498081233966
367,2,187176,-0.0701124990346079,0.0774100407844013,0.365697226374026
368,2,191066,-0.0354498590945613,0.0780564844099137,0.649995308426734
371,2,191599,-0.067507318589083,0.076913545462482,0.380701401494604
373,2,191763,-0.0796256782739155,0.0771861152272915,0.302962882091474
374,2,191959,-0.0847766935111999,0.0769816357322464,0.27153443237767
376,2,195759,-0.00115264703953039,0.0777758753869066,0.988184068173152
377,2,196912,-0.00843578944060772,0.0765165743477344,0.912275448750858
379,2,198110,-0.0307591506560409,0.0769590303858055,0.689632365114978
381,2,198805,-0.0241832464087609,0.0772972842676182,0.754571603349831
382,2,198891,-0.00666188797618605,0.0767050001003225,0.930839378578036
383,2,199248,-0.0229383662532562,0.0768713044713416,0.765573765827414
384,2,201782,-0.0531164436450002,0.0767344613587058,0.489259858112074
385,2,203285,-0.00964249389252014,0.0764871009362623,0.899750716445493
386,2,203783,-0.0293542309335619,0.076308128264843,0.700705968923193
387,2,204179,-0.0109456335951292,0.0765065860061423,0.886318216423004
388,2,205406,-0.0227338410615512,0.0772854089126565,0.768812832395644
389,2,205834,-0.0164142032726823,0.0769197127570501,0.831142870477762
391,2,207192,-0.0407647900854102,0.0768221090870873,0.596002782228115
392,2,207561,-0.0276935567031498,0.0764988455402636,0.71755912216418
393,2,208682,-0.0354651477935413,0.0763610005838741,0.642618429994646
394,2,210102,-0.0540896200549419,0.076527463881718,0.480156991468994
396,2,214801,-0.0514298448709921,0.076529011499155,0.502003750090288
397,2,215016,-0.0691971892205488,0.0764455892832654,0.365986231869117
398,2,218876,-0.0816561389036375,0.0772032692648217,0.29092587375913
399,2,227511,-0.087551692945109,0.077733252953366,0.260799688643338
400,2,230378,-0.0743188352514074,0.0767896367703294,0.333795008437863
401,2,231943,-0.0767778598642971,0.0770035457001009,0.319413920334836
402,2,232156,-0.0923755408290512,0.0769233250317805,0.230603639259358
403,2,232789,-0.0665652962872477,0.0767255952051646,0.386215790883891
404,2,238524,-0.0358082973205253,0.0768918241153662,0.641719543020318
405,2,241518,-0.0472384318656681,0.0775424239239034,0.542787273688506
406,2,250396,-0.0780488414021578,0.0769422309411797,0.311095099362201
407,2,250466,-0.0829871639582064,0.0769003330594947,0.281256690953463
408,2,252305,-0.0262246910217119,0.0772186361776472,0.734347631800308
409,2,254571,-0.000616334623066095,0.078315982822471,0.993725282829041
410,2,254742,0.00579498316320737,0.0782446628659527,0.941002727859814
411,2,254908,-0.0116822262479765,0.0788404999782598,0.882288912842692
413,2,255862,-0.0156848013487536,0.0783635690814662,0.841475204814268
414,2,255975,0.00378579762956255,0.0780848202081556,0.961358616247995
415,2,258311,-0.0589386263932329,0.0767316123665082,0.442932978353963
416,2,259284,-0.0135638322241106,0.0770509080942354,0.860365598360151
417,2,266330,0.0291949165854712,0.077370003660657,0.706146560223832
418,2,267100,0.0407257917542574,0.0773495993311604,0.598860492778963
419,2,268086,0.0636083174332176,0.0773115142043134,0.411203627794983
420,2,274614,-0.0338333961933693,0.0768943576258226,0.660207522371943
421,2,274729,-0.0419918485898622,0.0773038343439846,0.587331332107102
422,2,275746,-0.0176855122240025,0.0772966452904666,0.819156460234411
423,2,277029,-0.0181996781259451,0.0769370527174544,0.813140916427765
424,2,277741,-0.024705854750812,0.0769621247457313,0.748390386561938
425,2,278218,-0.0270396580774979,0.0768208510978316,0.725060801960083
426,2,278379,-0.0185762390723372,0.0787295760828537,0.813608349703987
427,2,279910,-0.0384386847554595,0.0767800986494967,0.616941114553028
429,2,283431,-0.0210342753183177,0.0779242285702541,0.787369979792083
430,2,283573,-0.0214705170806159,0.0769889446433744,0.78050181379317
431,2,286762,-0.0104037794008469,0.0771925303140371,0.892864987065465
432,2,287187,-0.0487046035863162,0.0767905883017701,0.526327011324363
433,2,288379,-0.0139232891008688,0.0762484592354907,0.855213410998791
434,2,294941,0.0102590105786153,0.0762957211020029,0.893112487313995
439,2,297610,-0.0228328085780172,0.0766742235798325,0.766038715218126
441,2,299680,0.0165270171756396,0.076442637425753,0.828955520982556
442,2,299708,0.0279337106391857,0.0765945178549449,0.715556761164176
443,2,299759,0.032393227639964,0.0763299209716422,0.671544018001983
444,2,300111,0.00376854660202003,0.0768825813083631,0.960933541088157
446,2,301710,0.0205135301607834,0.0763620600110503,0.788367420072471
447,2,303446,0.0301299582835423,0.076834166930645,0.695189421778584
448,2,303854,0.0534153026726695,0.0768130434365063,0.48726615435031
449,2,304472,0.0180916330367726,0.0762100234870219,0.812490582518324
450,2,304691,0.00861189362393461,0.0774495191565771,0.911525993081565
451,2,308097,0.0976634700314262,0.0764580033418011,0.202318927573579
453,2,309402,0.0583974532932657,0.0761048031958308,0.443398609548203
454,2,310030,0.0786598753876636,0.0764816752422909,0.304428276292575
455,2,310113,0.0632089856722736,0.0763083935546486,0.408039956131583
456,2,310972,0.0536802567676392,0.0764451355153282,0.483013261934553
457,2,312659,0.0573479883176561,0.0761405829532788,0.451840433374467
460,2,318265,-0.0540903100419122,0.0771383230757232,0.483632772965043
461,2,318379,-0.0670016599216253,0.0773385556630349,0.386890946742346
462,2,321266,-0.0317852866000999,0.0768839090481105,0.679550519478566
463,2,322957,-0.0474548293429733,0.0761742436983183,0.533701660045953
464,2,325221,-0.0278907326595852,0.0766201205771497,0.716066108453474
465,2,332691,0.000799076596579074,0.0774150707398775,0.991770230900747
466,2,333006,0.024915704667243,0.0772516641440255,0.747244844791074
468,2,335046,0.0493484354983102,0.0764437127967507,0.518988545019523
469,2,335049,0.0424037926473363,0.0767809301263751,0.581112977008427
470,2,335995,0.0382864039960403,0.0763529203121169,0.616374102480181
471,2,336060,0.0355464449309519,0.0762537912320998,0.641388708045586
472,2,338292,0.0208155289873569,0.0762644099494777,0.785059735897042
473,2,339568,-0.008511053901453,0.0763859985602196,0.911345319702902
474,2,340466,0.00383586127334609,0.0770484511732806,0.960321834407568
478,2,348480,-0.000974352936242769,0.0762736394589929,0.989814966274552
479,2,350086,-0.0304044462933585,0.0762600901876947,0.690359689430369
480,2,351083,-0.00492430841915394,0.0772626011600907,0.949217552147234
481,2,351335,-0.0209338238204443,0.0763864514655254,0.784205316063476
482,2,351417,-0.0238290641418561,0.0763719890040744,0.755214748868498
483,2,351450,-0.0479903173501527,0.0764243701293076,0.530445850988733
484,2,352302,-0.0156264985397677,0.0770665147343014,0.839434452428919
485,2,352469,-0.0220772713558931,0.0762826186792541,0.772434351598081
486,2,352562,-0.0250315069099441,0.076591887142467,0.744000232750966
487,2,352944,-0.0289583830958007,0.0763669671297247,0.704767062353107
490,2,355266,-0.0250824363151588,0.0763708520171643,0.742781719918252
491,2,358277,-0.023268894447257,0.0763845375031212,0.760828751518832
492,2,358926,-0.0285619453390334,0.0764918822063255,0.709076098705095
493,2,358948,-0.026542897839359,0.0765181856141171,0.72888552302398
494,2,359515,0.0152782768279257,0.0764119682723194,0.84163785129931
495,2,363190,-0.0149789346447897,0.0771599297093685,0.846187000373716
496,2,363588,0.00557836993405914,0.0774679072903733,0.942635696867625
497,2,363888,-0.0064682680735525,0.076802902730287,0.932930007232242
498,2,363954,0.00131742480903656,0.0764984765549059,0.986269574016905
499,2,364199,-0.00156478845173147,0.0763945316210101,0.98366965370727
501,2,365981,-0.014647067556539,0.0779309320308219,0.851024353552568
502,2,366047,-0.00126052599095861,0.0765311965880956,0.986868144430245
503,2,366936,0.0184591764429929,0.0774057101486244,0.811652583372813
504,2,369530,-0.0289544373968626,0.0763886835908467,0.704885360680874
506,2,369931,-0.0168419443396904,0.0769231453097906,0.826819361940484
507,2,371033,-0.0132411099894959,0.0767209020593689,0.863074164196401
508,2,372919,0.00909588154494245,0.0763912339746874,0.90528786420879
509,2,373518,0.00913941913756883,0.0763478407722565,0.904782854012721
510,2,376157,-0.0407617114441286,0.0764871289574594,0.594422561275587
511,2,376172,-0.0336880152047643,0.0770501426231265,0.662217731813668
514,2,381433,-0.0348474845452678,0.0769929995065981,0.651110592550175
515,2,381922,-0.0220913434534172,0.0776046025567851,0.776067442742461
516,2,382146,-0.023943371008616,0.0764352627511746,0.754275487273467
517,2,384206,-0.00756996660644665,0.0766827953451513,0.921418267281492
518,2,384955,-0.014469729030072,0.0765091684630943,0.850104228870588
520,2,387301,-0.00625560104148787,0.0769017988438651,0.935213438303382
521,2,388313,0.00105251590787975,0.0764458650974465,0.989022753992239
524,2,390138,-0.0137961470384682,0.0766803380792764,0.857320445478881
525,2,391233,0.00216532949355297,0.0771099546761982,0.977613366159905
530,2,395606,-0.0310168604806655,0.0766447392672977,0.68595528377073
531,2,395726,-0.0363290119490279,0.0766101020631625,0.635645813682479
532,2,395853,-0.0427116427052606,0.0768191125873862,0.578561171302251
533,2,396484,-0.0231759083828271,0.0765031005260886,0.762113442204012
534,2,396705,-0.0187695095726869,0.0764695902866173,0.8062501630555
535,2,398759,-0.00192504929418175,0.0771012924423924,0.980094759182096
536,2,400386,-0.00971992976170966,0.0766693037475345,0.899188818970309
537,2,400847,-0.0221219027790317,0.0765913842333677,0.772880878518268
538,2,401130,0.00564312256382349,0.0773017931013476,0.941846519671686
539,2,401143,0.0156568890370067,0.0771446376019663,0.839287145557253
540,2,401979,0.0346372220177992,0.0770793169763363,0.653439710590753
541,2,403598,0.0358863521545471,0.0766692155344204,0.64002532884759
542,2,404844,0.0534336833903608,0.0774975542707645,0.490968798882878
543,2,405100,0.0210716071866677,0.0768316677121299,0.784047703498617
548,2,406181,0.0251422036357889,0.0768779593582981,0.743831119618235
549,2,406688,0.051749308217625,0.076396250249754,0.498608442179949
550,2,407621,0.0300749219111087,0.0770562356800839,0.696551351684875
551,2,409016,0.0376798073206431,0.0778188764906267,0.628545046583777
552,2,410647,0.0160676987704146,0.076705325750999,0.834199805259319
554,2,419803,0.0219650700835232,0.0772398547962429,0.776289892739339
555,2,419943,0.03455090551086,0.0776829651496402,0.656759922206632
556,2,422349,-0.00336725633444723,0.0767514331766708,0.965031059303692
557,2,425467,0.00786278121969219,0.0764749704371541,0.918168107925545
560,2,429095,-0.0126619211371408,0.0769260319510068,0.869354103395536
561,2,431266,0.0171907679864699,0.0769654518396223,0.823386910569339
562,2,431446,0.0188204792552066,0.0772752749279402,0.807719968976587
563,2,432524,0.024644691413843,0.0765284745749984,0.74761834442784
564,2,434090,-0.00702301750655837,0.0772440567398466,0.927607852156173
565,2,441927,0.0205945471385454,0.0764102439133788,0.787682419353586
566,2,446471,0.00507734309582236,0.0773544393093838,0.94770368091705
567,2,449325,-0.0776018949060558,0.0767915221847182,0.312922642008699
569,2,450017,-0.091069528519679,0.0763223522665131,0.233583688523383
570,2,451779,-0.12747305175727,0.0764610010630343,0.0963686353173099
