SNP,Chr,Pos,Effect,SE,ERV25_ERG5_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
72,1,89070,-0.0780617297456125,0.096733886366502,0.420224843982425
73,1,89616,-0.0122882921866004,0.0962999911504936,0.898534794072867
74,1,89679,-0.0193637361525957,0.0963088927682778,0.84076851087573
75,1,89880,-0.0275641300256623,0.0963276395744718,0.774931283347536
76,1,91472,-0.0105008348283609,0.0970523037108974,0.913900351713943
77,1,93789,0.0474374437953274,0.0960207983989446,0.621590136633514
78,1,94351,0.0178942800452955,0.0963020751848262,0.852697300423415
79,1,99148,0.0138511332381788,0.0960511584970838,0.885420260002623
82,1,106800,-0.00350701832650158,0.0961833722428045,0.970934752194328
83,1,107970,0.0300871899023521,0.0958852243933691,0.753870908885171
84,1,109000,0.0312198281215807,0.0960532296725966,0.745353693396321
85,1,112549,-0.0355030647146604,0.0959402451996049,0.711564229840116
86,1,112742,-0.00212746803300656,0.0963326417233524,0.982392947503841
87,1,113050,-0.00643540888059801,0.0961700391190913,0.946685676719908
88,1,113135,-0.0287262619378497,0.095913511689494,0.76473352410265
89,1,114076,-0.0115504493059302,0.095923727284677,0.904224618810568
90,1,114628,0.00090960202139781,0.0961683602156868,0.99245871767212
91,1,116283,0.0276849649074709,0.0966920239497394,0.774800175044503
93,1,127853,0.0887767128769487,0.0964074767814645,0.357758228179391
94,1,128302,0.144043595767353,0.0958463038292262,0.133769150765289
95,1,128704,0.13146453640739,0.0959934726129573,0.17170882368503
96,1,128911,0.154759341861778,0.0959057310990363,0.107494499986153
97,1,130267,0.123661126456217,0.0959877861639326,0.198485110859318
98,1,130271,0.124277735457373,0.0960999930970934,0.196783149184392
99,1,130613,0.194555479493648,0.0966745376343221,0.0449285447344049
100,1,132012,0.131526201081864,0.0967682854517262,0.174955013962749
101,1,133231,0.101553995124366,0.0961809481123749,0.29175246411751
102,1,137074,0.0764103109238486,0.0961096955326461,0.427128940505542
103,1,137304,0.0946141571718083,0.0960972838266491,0.325511435946232
104,1,139686,0.12100115310722,0.0961401311876229,0.209009659116894
105,1,149562,0.117807229499572,0.0963716534803757,0.222362085183233
106,1,150447,0.143237922633305,0.0973485892941743,0.142076055636697
108,1,154084,0.119904994551811,0.0977402060861129,0.220725719066158
110,1,157269,0.13560682671702,0.0958994247192947,0.158227803865942
111,1,160054,0.117366518298054,0.0968831683447671,0.226543580073019
112,1,166222,0.117632937489294,0.0961626831408826,0.222043653215494
113,1,166416,0.120303311770197,0.09595725124381,0.210774265001327
114,1,167326,0.0914711319531701,0.096594530193146,0.344307064867582
115,1,168836,0.0834289013296292,0.096156329870247,0.386181876500303
116,1,171200,0.0759422991041159,0.096318185334011,0.430961329618081
117,1,171431,0.032191471598386,0.0969896759298563,0.740157091209588
118,1,173339,0.0166103066699358,0.0962463748293667,0.8630796026247
119,1,173845,0.0265568017814312,0.0961602611825985,0.782577336332178
120,1,175121,0.0271447250959013,0.0959690947169519,0.777458675406377
121,1,175281,0.0320448990552545,0.0960464076818121,0.738849520316432
122,1,175315,0.0349787690522035,0.0960132626364942,0.715843281680189
123,1,175523,0.0379748440958091,0.0965542663236803,0.694334953439192
124,1,175541,0.0336064642625575,0.0961646420938789,0.726946381898814
125,1,175653,0.000200001212640522,0.0964856241301004,0.998347268919169
128,1,175856,-0.00582729961803369,0.0980779945769974,0.952655222839693
129,1,175876,0.00872289530636539,0.0965743031730109,0.928081651894935
130,1,175989,0.0229122045922431,0.0968432867603303,0.813111694585718
131,1,176001,0.020101954801528,0.0973497446837391,0.83652557104379
133,1,177692,0.000127298850346791,0.0960313105311457,0.998943075448895
134,1,178191,-0.0130444761054245,0.096124154461168,0.892132276406229
135,1,178224,0.000127298850346791,0.0960313105311457,0.998943075448895
136,1,178960,-0.0152684000042791,0.0967948866311207,0.874752076875729
140,1,183802,-0.0012763035370626,0.0960433790860346,0.989404871920932
141,1,183954,0.028704652549283,0.0967305622542519,0.766833026038515
142,1,184450,0.0204882717762584,0.0958893855036798,0.830931122822652
144,1,184718,0.0313410618333832,0.0964260109964446,0.745353144690274
145,1,185296,0.0455759842384067,0.0960006682954901,0.63526121775042
146,1,185438,0.0387642382860691,0.0960136795127242,0.686650871558316
147,1,185469,0.0384805180837947,0.096152633367935,0.689249495243491
148,1,185503,0.0148557524044508,0.0959224384731913,0.877010309691583
149,1,185705,0.0287552581514894,0.0969857246365511,0.767030574777992
150,1,185749,0.0338763169938383,0.0969810402678313,0.727065879886986
151,1,185806,0.033442086127119,0.0971110077379986,0.730773351666566
152,1,185879,0.0478980710619533,0.0975633475498345,0.623771619545864
153,1,185916,0.0452727530896917,0.0975224970469977,0.642769982696764
154,1,185941,0.0374430787041204,0.097956942986367,0.702513247823117
155,1,185954,0.0608780401732904,0.0982099121280883,0.535738858904794
156,1,186055,0.03917332557259,0.0962796390630025,0.684349835500143
157,1,186896,0.0297657311963253,0.0978682328815167,0.761199762714416
161,1,190132,0.023708467395394,0.0964161135750286,0.805904601287684
162,1,190148,0.023288005243677,0.0964454873263446,0.809336580880648
163,1,190165,0.00334276009257306,0.0971944601879551,0.972583606056579
164,1,190169,0.0281454911797645,0.0970618600307063,0.772005791557247
165,1,190933,-0.055459673110805,0.0962409560440677,0.564807668884463
166,1,192149,0.0322539086834905,0.0970582387549583,0.739848655899866
168,1,192303,-0.0654102379846595,0.115673723331659,0.572112074888409
171,1,192795,0.0610867052817382,0.0960489195704128,0.525191310048234
173,1,194187,0.0521996516156209,0.0961434186380457,0.587517021981555
174,1,194867,-0.0439017542343997,0.0961028067462303,0.648080878551069
190,2,8314,0.077031618537727,0.0976728489793871,0.430834403270946
194,2,8498,-0.0184808186936252,0.0976107356033603,0.849941567109651
195,2,8651,-0.007270037132181,0.0977063232486592,0.940728663102678
197,2,9812,-0.00202058503289537,0.0982875859781809,0.983609950148482
198,2,9932,-0.0166669716403223,0.0978962448085217,0.864909972599926
199,2,10135,-0.0153653268143732,0.0975219121340989,0.874895432473865
200,2,11616,-0.023350466999988,0.0974138988351037,0.810699131052953
201,2,12133,-0.00948759736302329,0.0978078182215607,0.922779503890768
202,2,12194,-0.024875873380436,0.0981784124970559,0.800126587654373
203,2,12359,-0.0159759644861479,0.0978965711710609,0.8704604312291
204,2,13061,-0.0486787774542408,0.0978587667829856,0.619189136752895
205,2,14298,-0.0160721654621709,0.0981981551764431,0.870084013292801
206,2,15222,-0.0280626004433053,0.0991482412446333,0.777314535190346
207,2,17986,-0.0190108804863032,0.0974165717586203,0.845387501138976
208,2,19770,-0.010660543812566,0.0980937531624937,0.913520360278547
209,2,19836,-0.0257687531462356,0.0978162769946107,0.792364910098403
210,2,19851,-0.0190758800286324,0.0981070585484268,0.845943672955362
211,2,21595,-0.0579051546212568,0.0976584698088997,0.553604113858501
212,2,22385,-0.0671491322088116,0.0977342169245473,0.492496929371314
213,2,23441,-0.0477037857602576,0.0987167783134667,0.629225712344557
214,2,24209,-0.0475788116519142,0.0979035658509858,0.627285504549616
215,2,24341,-0.0292563444433969,0.0981556105316504,0.765832078316181
216,2,26815,-0.0239846541707407,0.098042011845886,0.806880042202008
217,2,28209,-0.0207480672236287,0.0980770984522343,0.832581339787046
221,2,41245,-0.146126238952107,0.0973970512421897,0.134426725722135
222,2,43214,-0.158442379286481,0.0989324264383369,0.110155993067325
223,2,47104,-0.0354213237998109,0.0965047870060521,0.713807512934277
224,2,50915,-0.0241365500991102,0.0974631010505567,0.804550687834503
225,2,55834,-0.0458677800653565,0.0969904490752848,0.636569466502192
226,2,56422,-0.017083982966654,0.0971903695835086,0.860568706527342
227,2,57715,-0.0313928395712069,0.0968598167591435,0.746049801477178
228,2,59046,-0.00284942410425171,0.0973641675494784,0.976669273597371
229,2,59191,-0.0196621539446531,0.096801155020809,0.839159050003129
230,2,59383,0.00514074365250961,0.0968343042039219,0.957691788922147
231,2,59477,-0.0209552971010168,0.098285367626375,0.831287249315305
233,2,60471,-0.0306127011880775,0.0969514217713711,0.752376603006289
234,2,60478,-0.023750232574188,0.0970675303566822,0.80684837938736
235,2,60786,-0.0494408629296124,0.0968804108565573,0.610140091453594
236,2,61035,-0.0543727593926406,0.0968659322126427,0.574935751830878
237,2,61071,-0.0712956644449623,0.0963948722906455,0.460021610937527
238,2,61675,-0.0631932839756116,0.0966887793285751,0.513811715859408
240,2,62939,-0.0564098721125962,0.0965333515700112,0.559353878618268
241,2,63527,-0.0277453872316442,0.0969313129347327,0.774864050525263
242,2,63857,-0.0561232972627815,0.0969190897001064,0.56290875777341
243,2,65527,-0.059184263269151,0.0965940826661521,0.540461917928571
247,2,67976,-0.0112618886799468,0.0980356237690954,0.908609139658798
250,2,72389,-0.0941026320963254,0.0973040542749672,0.334156759059658
251,2,72392,-0.0280597680237682,0.0980840246997911,0.774985516853035
252,2,73646,-0.0155791079261202,0.0960806705399418,0.871283560138197
253,2,74564,-0.0160767118417482,0.095891768245211,0.866950891048825
254,2,74739,0.0304933353066401,0.096197206965568,0.751440293522147
257,2,80873,0.0874369940734779,0.0963280869712012,0.364656035219201
258,2,81501,0.124578168476839,0.096196122956639,0.19615155748845
259,2,83526,0.0714509878156255,0.0961996508068308,0.45813522304732
260,2,83845,0.11237139833215,0.0961805068175686,0.243458651872427
263,2,84447,0.112636123289657,0.0974123492678295,0.248347862149253
264,2,87391,0.1273161990813,0.0957011551361868,0.184261206994917
265,2,87562,0.116499306506644,0.0959834782376034,0.225657199489676
266,2,87849,0.120475178677489,0.0959604437001591,0.210139661473385
267,2,87878,0.142568151107888,0.0962891867611988,0.139598568728721
269,2,89785,0.105270255730206,0.0964358532329502,0.275749438612531
272,2,93721,0.00906458623058297,0.0963055762405833,0.925064715707672
273,2,93952,0.00395380728053572,0.0960310801951969,0.967181922340302
274,2,95085,0.0212244245532388,0.0961587017220792,0.825435829921812
276,2,107124,0.0502935733012589,0.096175931775793,0.601348910127302
277,2,111645,0.0737203088726329,0.0961948000435384,0.44397144673408
278,2,111916,0.0694334983183058,0.0964309355491945,0.471980880925592
279,2,111931,0.0806621097555954,0.0965538837581943,0.40405179801932
280,2,111999,0.0612466525661974,0.096247023687102,0.524961666785283
281,2,114528,0.0608513800468476,0.0968022247856243,0.530007330091508
282,2,116024,0.0854727205036463,0.0969800484352897,0.378731702552611
286,2,120090,-0.00311318165609786,0.0967031090776611,0.974336180684276
287,2,120291,-0.0124947251572679,0.0978068609211994,0.898420383164417
288,2,120726,-0.00593151683155924,0.0972435038529634,0.951396487416489
289,2,121716,0.00706669403402282,0.0971328453643737,0.942043973990507
290,2,123100,0.0233527921657202,0.0972596215577468,0.810386071880487
291,2,124677,-0.0245730465980322,0.0971247678855304,0.800411663184586
293,2,127887,-0.0177794245154559,0.097794964372311,0.855841627367004
294,2,128935,-0.0290937775422631,0.097694817975366,0.76602896907234
295,2,129053,-0.0166237562867664,0.0980005155214677,0.8653988663333
296,2,130040,-0.0581613881005962,0.0985540766164735,0.555469711830815
297,2,130976,-0.0829540484115028,0.0976998289084089,0.396417460560125
298,2,132199,-0.0964963485709749,0.098118498033169,0.326051003268532
299,2,133355,-0.0889528763920522,0.098804096114826,0.368576823120127
300,2,133435,-0.0774670454136968,0.0990454342513283,0.434658693892956
302,2,135183,-0.0397225259247294,0.0991635870502054,0.688974846406615
303,2,135402,-0.0370977924002438,0.0991514811995177,0.708515365832509
304,2,135898,-0.0308593868750351,0.0996835504791153,0.757067958949006
305,2,135912,-0.0460796538778951,0.099740572444717,0.644369443527679
306,2,135925,-0.045731701086086,0.0992889366057518,0.645374883877712
307,2,136002,-0.0675710757178845,0.0991792682587595,0.496126849639238
308,2,136173,-0.0613625351589482,0.0998932171525758,0.539425154883021
310,2,138318,-0.0368156773633643,0.102566533410269,0.719851316733173
311,2,138695,-0.0709800450703746,0.100756197963681,0.481602606749069
312,2,138818,-0.0565276943812649,0.100597116601566,0.574526030938359
313,2,139728,-0.0507805431780017,0.100425306902263,0.613414564424876
314,2,140174,-0.0409318754565611,0.100438045749124,0.683863176810382
315,2,140863,-0.00230133889459649,0.100420960446171,0.981729494047376
316,2,141152,-0.00758910380239763,0.100703099335211,0.939970039722559
317,2,141292,-0.0153050156525971,0.0999765145350684,0.878417839085182
318,2,141545,-0.0176700258839246,0.100462459608401,0.860483688422635
322,2,146723,-0.0291190309365152,0.100273675342823,0.77168415558704
323,2,147946,-0.0464975884498049,0.101174038711974,0.646100452871423
326,2,151397,-0.0378600932763131,0.101437299184664,0.70919653095041
327,2,153035,-0.0487645735033526,0.100319274270208,0.627202300034697
328,2,153228,-0.0491995142471016,0.101051190715416,0.626647571295301
329,2,153455,-0.0247193508256602,0.101839573724474,0.808356822617918
331,2,153815,-0.0583354483041618,0.101409792204806,0.565492272453668
332,2,154160,-0.0729874895397038,0.100319072458668,0.467369239258744
333,2,154235,-0.0348165781840426,0.101379838030883,0.731481662656669
335,2,159870,-0.0698701108092279,0.0987658217023629,0.479764779049061
336,2,161229,0.00717103193745716,0.100352118122776,0.943073160569926
339,2,162696,0.0232370010919856,0.0999133928324306,0.816228993527734
340,2,163284,0.0189215365867423,0.0985918131240221,0.847916843385088
341,2,164166,-0.0349645361870254,0.0994950268777708,0.725482986964365
342,2,165270,0.0197619784920486,0.0986699555931025,0.841374087037267
343,2,165675,0.0185788222846228,0.100301437764772,0.853155121204837
346,2,168062,-0.00600720050467052,0.0994044648105224,0.951845852427335
347,2,168518,0.0229563613930828,0.0988282560126836,0.816450956842827
348,2,168980,0.0300280903465733,0.0987759573726089,0.761305470811301
349,2,169651,-0.0149860649052029,0.0988325901681144,0.879564757338436
352,2,170725,0.037006246438841,0.0989921500871624,0.708755140233513
353,2,171254,0.089619901255636,0.0990571917362006,0.366226086904432
354,2,172242,0.0501899913681489,0.0979632754939531,0.60873714256374
355,2,173254,0.0667942484041877,0.0971837211807504,0.492345796226951
356,2,173340,0.0550675299014425,0.0971927726693848,0.571359276085707
357,2,173385,0.0694072167424891,0.0972563718721624,0.475913875737171
358,2,173973,0.0813100827932605,0.0969714349796564,0.402320055774755
360,2,177341,0.134315758891242,0.0964727046944025,0.164718010708683
361,2,180314,0.0731448885725512,0.0966913342063312,0.449867085709054
362,2,180339,0.0688659656918749,0.0969448894269849,0.477948708136596
363,2,182758,0.0823927045179267,0.0965667128558405,0.394115572647138
364,2,183619,0.104868569002357,0.0968862497420928,0.27981872367425
367,2,187176,0.0521382299448272,0.0975357716194351,0.593294156581453
368,2,191066,0.0671947673126414,0.0982395841710642,0.494431048537408
371,2,191599,-0.0117166741475832,0.0969405554272033,0.903867107506994
373,2,191763,0.0140095696175342,0.0973236496753733,0.885623471380327
374,2,191959,-0.00781576638814596,0.0970881420156426,0.935883815691818
376,2,195759,0.113465174483347,0.0977362867027639,0.246454053103378
377,2,196912,0.104632085523436,0.0961777141306819,0.27737986615252
379,2,198110,0.0447484668608158,0.0968868724739431,0.644464033027705
381,2,198805,0.0204749251294447,0.0973274855433194,0.833499141824411
382,2,198891,0.0401127345954146,0.0965518172716748,0.67806278968704
383,2,199248,0.0210358267941552,0.0967895009213611,0.828072197543981
384,2,201782,0.0300529251125941,0.0966637937487768,0.756058955453229
385,2,203285,0.0685743710968443,0.0962330228730586,0.476572291461336
386,2,203783,0.0497536571110415,0.0960583520394031,0.604815916681391
387,2,204179,0.0569362414699336,0.0962796899762721,0.554655748291658
388,2,205406,0.0626801475459327,0.0972598683281779,0.519695389794863
389,2,205834,0.0586322796567302,0.0968006751126787,0.54510246203012
391,2,207192,0.0615251225651656,0.0967049724387554,0.525048798214697
392,2,207561,0.0772284692929666,0.096244973010889,0.422852463691963
393,2,208682,0.0757265084729603,0.0960861524439097,0.431160960897271
394,2,210102,0.072022060308556,0.0963427849727693,0.455222987349597
396,2,214801,0.0449453104174431,0.0963847463468323,0.641280213198378
397,2,215016,0.0373853031043078,0.0963388691307623,0.698205224260973
398,2,218876,-0.0319199574716853,0.0973407990523651,0.743166847972067
399,2,227511,-0.0576237019508903,0.0979967106748278,0.556897075197576
400,2,230378,-0.019805331903491,0.0968033948121946,0.838007754577535
401,2,231943,-0.042205611916732,0.0970606990034151,0.663946239404478
402,2,232156,-0.0309616391458694,0.097032901104136,0.749851602315412
403,2,232789,-0.0439998916823217,0.0966748900708391,0.649293657799632
404,2,238524,-0.016109522145487,0.0968355436851509,0.867969211768549
405,2,241518,-0.0100846764202143,0.0976785659979365,0.917828348967429
406,2,250396,-0.0833106789126312,0.0969127676682544,0.390567592063494
407,2,250466,-0.0731986210105375,0.0969016074066246,0.450518018055627
408,2,252305,-0.0703111441579229,0.0971649156183242,0.46977408093724
409,2,254571,0.0271620723146524,0.0985920830863847,0.783093684324711
410,2,254742,0.0424072766978161,0.0984877836922668,0.667033560645279
411,2,254908,0.0281424408983277,0.0992548446865263,0.776931285729163
413,2,255862,-0.0245375538216777,0.0986595407552828,0.803730221628596
414,2,255975,0.002002191965228,0.0983119006392253,0.983763141567092
415,2,258311,-0.0163769245861579,0.0966846648418369,0.865590904844245
416,2,259284,0.0305884179962299,0.0970004944281487,0.752687647238709
417,2,266330,0.0139400847393021,0.0974284699875919,0.886308480459119
418,2,267100,0.0425534002989647,0.0973978631254248,0.662448966258816
419,2,268086,0.0302083175696024,0.0974180278831378,0.756675804949929
420,2,274614,-0.0520287769753185,0.0967997373879614,0.591268661410304
421,2,274729,-0.0666790406907845,0.0973043122168263,0.493627739345469
422,2,275746,-0.045311600915608,0.0972966213265072,0.64171330026943
423,2,277029,-0.0710391224836426,0.0968004117836215,0.46351382409351
424,2,277741,-0.0559890498231272,0.0968664316312834,0.563630886019636
425,2,278218,-0.0630627093066787,0.0966789718288172,0.514638740125357
426,2,278379,-0.03216512455405,0.0991164344958244,0.745737676148632
427,2,279910,-0.0834150824071582,0.0966012810393935,0.388449640050192
429,2,283431,-0.0534609373412309,0.0980782981975642,0.586039778312655
430,2,283573,-0.0504096706784243,0.0969054255475945,0.603254090364365
431,2,286762,-0.0215950121994386,0.0971839095387401,0.824280709911949
432,2,287187,-0.0417383219433234,0.0967117083046056,0.666314044079375
433,2,288379,0.019475810977472,0.0959985232896435,0.839348719287032
434,2,294941,-0.0290586359582842,0.0960490986123901,0.762419097931589
439,2,297610,-0.121533129792863,0.0963308278891464,0.207917719019569
441,2,299680,-0.0480138784218663,0.0962165036378703,0.618076722342609
442,2,299708,-0.0343341260527033,0.0964361390069452,0.722031030823037
443,2,299759,-0.0201415137461408,0.0961206838777196,0.834144459738786
444,2,300111,-0.0409058258685051,0.0967738099730715,0.672775015771096
446,2,301710,-0.00505280714314682,0.0961520640214116,0.958120047099511
447,2,303446,-0.00365354586216599,0.096757885930825,0.969900644550453
448,2,303854,0.0101024357023388,0.0967751428637711,0.916918500257208
449,2,304472,-0.0469517169437951,0.0959263073353199,0.624822825961081
450,2,304691,-0.0743000892433351,0.0974332506066543,0.446226595933857
451,2,308097,0.0330558720391646,0.0964695824345724,0.732061284021955
453,2,309402,-0.00873302226045428,0.0958974693269219,0.927491607969475
454,2,310030,-0.00705123978854772,0.0964366472256277,0.941753753929355
455,2,310113,-0.0230563564822183,0.0961605423962663,0.810648187997742
456,2,310972,-0.0470566196491114,0.0962818370322377,0.625330489800301
457,2,312659,-0.00108953156846764,0.0959407460516909,0.990945596310068
460,2,318265,-0.0516362573843184,0.097148705994157,0.595394378453397
461,2,318379,-0.0677907597422707,0.0974087161310162,0.48692345613669
462,2,321266,0.0361752412908937,0.0968039253896717,0.708854824835417
463,2,322957,0.000192157564402828,0.0959588519841503,0.998403368700676
464,2,325221,0.117003970642407,0.0962844437474887,0.225105467508079
465,2,332691,0.106400320569081,0.0973037482594443,0.274925951171972
466,2,333006,0.0908763403788824,0.0971566621466072,0.350242833930648
468,2,335046,0.107916130717359,0.0961307696330766,0.262371570414957
469,2,335049,0.0955176954636367,0.0965780235462697,0.323330283140255
470,2,335995,0.0462435973649087,0.0961338341267127,0.630790688638664
471,2,336060,0.0380633867444253,0.0960144738479637,0.692024538619645
472,2,338292,0.00694005037910335,0.0960290891267604,0.942427735545127
473,2,339568,-0.020894635949847,0.096168013791305,0.828121745976128
474,2,340466,-0.0397248280135701,0.0969841007891195,0.682346772649357
478,2,348480,-0.136648370826899,0.095755497296203,0.154447936460045
479,2,350086,-0.141190089583032,0.0957413778170196,0.141183717380899
480,2,351083,-0.145169572931594,0.0969696442841873,0.135270697909679
481,2,351335,-0.1512690701347,0.0958459882770122,0.115403516099778
482,2,351417,-0.144030537593586,0.0958623425693617,0.133869137528895
483,2,351450,-0.154193445026503,0.0959243568358422,0.108850097036875
484,2,352302,-0.153596778364109,0.0966902106461699,0.113058319804563
485,2,352469,-0.144377201449968,0.0957461131654488,0.132470170740067
486,2,352562,-0.126337683435448,0.0962118672623878,0.189995606410888
487,2,352944,-0.128711757370152,0.0959240566360151,0.180520424985868
490,2,355266,-0.123873979954747,0.0959420985093045,0.197502537031831
491,2,358277,-0.0625206627465131,0.0961259733672015,0.515854740496687
492,2,358926,-0.0918323312783541,0.0962009943371124,0.340439230162431
493,2,358948,-0.103520244370057,0.0961979383676543,0.282609815195722
494,2,359515,-0.0961327506988651,0.096074746122699,0.317703816213462
495,2,363190,-0.0437831060419762,0.0971243934735319,0.652414703853511
496,2,363588,0.00606811850182992,0.0975350968555217,0.950427053501065
497,2,363888,-0.00285896011887543,0.0966985020412435,0.976430118915757
498,2,363954,0.00237971836136386,0.0963143238413256,0.980301967113004
499,2,364199,-0.0229133681853659,0.0961758214010238,0.811829637657811
501,2,365981,-0.0369490724393535,0.0981030799665808,0.706671017971263
502,2,366047,-0.00962736356955168,0.0963542369023485,0.920467456177092
503,2,366936,-0.00516413208909583,0.0974640691791324,0.957773844108156
504,2,369530,-0.00563709729650039,0.0961952354167201,0.953303401411606
506,2,369931,-0.0471616915825268,0.0968230829906729,0.626495877201901
507,2,371033,-0.0526387368712485,0.0965578462380622,0.585993005758955
508,2,372919,-0.0185583493565543,0.0961762035771235,0.847099725879563
509,2,373518,-0.0219338302806007,0.0961195725910894,0.819628193680366
510,2,376157,-0.10278435446222,0.0961833581701336,0.285966955386825
511,2,376172,-0.0936371922015887,0.0969071271939101,0.334577094707644
514,2,381433,-0.0906911499921675,0.0968448914849298,0.349677765972272
515,2,381922,-0.0859268193255949,0.0976111520038253,0.379297264261979
516,2,382146,-0.0917079517726559,0.0961243026509644,0.340708229829577
517,2,384206,-0.054025454307091,0.0965049335696967,0.575956834043816
518,2,384955,-0.0639683801390791,0.096272523320834,0.506835459947774
520,2,387301,-0.0452285908586794,0.0967931413664213,0.640594576522818
521,2,388313,-0.022431544896801,0.0962407475401146,0.815836380161004
524,2,390138,-0.0711662257986426,0.0964734326959943,0.461200863888759
525,2,391233,0.022922639264541,0.0970766818906039,0.813469362370645
530,2,395606,-0.104790647899129,0.0963596180710142,0.277559868034374
531,2,395726,-0.0910034835951408,0.0963639717813041,0.345625253628125
532,2,395853,-0.0821467958924292,0.0966615674423845,0.395990464507994
533,2,396484,-0.0668744473069124,0.0962669288297856,0.487714541023969
534,2,396705,-0.0512403286964946,0.0962475817067852,0.594797470401252
535,2,398759,-0.0643397239828342,0.0970129984323691,0.507630675391009
536,2,400386,-0.0674957897224858,0.0964647721301042,0.484579455830765
537,2,400847,-0.0501227179614752,0.0964058303256842,0.603449560755992
538,2,401130,-0.0697478103048457,0.0972556816102327,0.473750109785938
539,2,401143,-0.0578375017038526,0.097084780970726,0.551729222927536
540,2,401979,0.0347254066292702,0.0970558229094811,0.720715821914053
541,2,403598,0.00299531715012469,0.0965591521217413,0.975270689194325
542,2,404844,0.0161555643607691,0.0976341349208949,0.868668428440988
543,2,405100,-0.00938508188402787,0.0967428822881014,0.922773057206324
548,2,406181,-0.0108887044674777,0.0968050769533329,0.910506193578278
549,2,406688,0.0198227251691029,0.0962423699004818,0.836935642197938
550,2,407621,-0.0218214135178032,0.0970305857743103,0.822193330756096
551,2,409016,-0.0380507989765422,0.0979884022308315,0.698013756309382
552,2,410647,-0.0434479499580928,0.0965531105330246,0.652993742088772
554,2,419803,-0.0410234122386148,0.0972344151969648,0.673353236758316
555,2,419943,-0.0465253278964877,0.0978017376225444,0.634574785535387
556,2,422349,-0.0364350038730938,0.0966136513524029,0.706310549372724
557,2,425467,-0.0046057397436482,0.0962859012063162,0.961875590922394
560,2,429095,-0.00791937134025944,0.0968554739424668,0.934880064472135
561,2,431266,-0.0131271209245016,0.0969066340494988,0.892324189075967
562,2,431446,-0.0305242404527626,0.0972869937360631,0.753892761971033
563,2,432524,-0.000573063519659134,0.0963662826777581,0.995258589279203
564,2,434090,-0.0729682896725669,0.0971766417776723,0.453223312829229
565,2,441927,0.00277512269002256,0.0962130635566191,0.977005697138579
566,2,446471,0.0545818914321107,0.0973493118390876,0.575370838190542
567,2,449325,-0.0459217633432356,0.0967922167732888,0.635482000211379
569,2,450017,-0.0631802114402639,0.0962274743579225,0.511884298039714
570,2,451779,-0.065325844711449,0.0965828688226175,0.499248088853517
571,2,451784,-0.0723989586688801,0.0969173317300147,0.455550168903297
