SNP,Chr,Pos,Effect,SE,ERV25_RBD2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
113,1,166416,-0.233504058725713,0.143157849924877,0.103762083511362
114,1,167326,-0.276329567959838,0.143762504907527,0.0553945888961097
115,1,168836,-0.217790544702951,0.143360147986682,0.129611126356994
116,1,171200,-0.334559042162043,0.142938540181664,0.0198100817616433
117,1,171431,-0.345385821102071,0.143772211416325,0.016807655509583
118,1,173339,-0.327457938590288,0.142755528617988,0.0223867112568767
119,1,173845,-0.345594310976624,0.142514158393308,0.0158102864709058
120,1,175121,-0.417732928409577,0.141677425507216,0.00340609126766095
121,1,175281,-0.389139426448526,0.142031082188117,0.00645957014691393
122,1,175315,-0.396170218877137,0.141930329957124,0.00553515955585665
123,1,175523,-0.374260665879891,0.142919586492284,0.00920749639555762
124,1,175541,-0.393759278608691,0.142175834827735,0.00591048625090703
125,1,175653,-0.389024303757115,0.142672287378492,0.0067164527299506
128,1,175856,-0.380948316307459,0.145137528768061,0.00904836644743389
129,1,175876,-0.379550845988844,0.142880059221193,0.00825574543957414
130,1,175989,-0.383582065321763,0.143265444990318,0.00776562497667061
131,1,176001,-0.370033834214616,0.144127451625902,0.0106574330494866
133,1,177692,-0.374818856722763,0.142094518469986,0.00871345583793759
134,1,178191,-0.384687848100131,0.142163724454981,0.00714155992660065
135,1,178224,-0.374818856722763,0.142094518469986,0.00871345583793759
136,1,178960,-0.385427747363916,0.143171914741058,0.00743947039617829
140,1,183802,-0.249155990894699,0.142892139748784,0.0820881182796833
141,1,183954,-0.209670319111591,0.144119530673138,0.146603222580736
142,1,184450,-0.197420559363503,0.142899514290724,0.167988556224113
144,1,184718,-0.233562784976822,0.143562205592996,0.104648485647889
145,1,185296,-0.204241023092979,0.143075740150295,0.154319020105164
146,1,185438,-0.228136676133714,0.142980217810371,0.111476973580638
147,1,185469,-0.232273526388698,0.143169211981201,0.105616740072803
148,1,185503,-0.204418957218184,0.14291675852092,0.153505200451981
149,1,185705,-0.202188407415199,0.144532145766491,0.16271602012707
150,1,185749,-0.189409501929544,0.14458117907623,0.191028602338752
151,1,185806,-0.248148965957352,0.144523494907395,0.0868536219464118
152,1,185879,-0.203803690921747,0.145423009595161,0.161956872854205
153,1,185916,-0.152774310409892,0.145533704473245,0.294550251953848
154,1,185941,-0.157222628206283,0.146156281793455,0.282789024540386
155,1,185954,-0.190907524675782,0.146471160905664,0.193294637239575
156,1,186055,-0.215983183482077,0.143432959679837,0.133009517629288
157,1,186896,-0.214446428794251,0.145805903735967,0.142245099747154
161,1,190132,0.0441332652368647,0.144056265530734,0.759510183052648
162,1,190148,0.0649283866197791,0.144077429077466,0.652519025895346
163,1,190165,0.0468037835796807,0.145204944282357,0.747394177809214
164,1,190169,0.0642561416224646,0.145004885703632,0.657942518772305
165,1,190933,-0.036235151622882,0.143856055826428,0.801276703763859
166,1,192149,-0.0153290752431507,0.145042916664289,0.915891137967143
168,1,192303,0.0547023673474887,0.172891172416082,0.751887682855483
171,1,192795,-0.0218547658772132,0.143591912701187,0.87911572444165
173,1,194187,-0.0920699831590276,0.143632020044692,0.521930209634492
174,1,194867,-0.246775764451406,0.143035591316163,0.0853530782170885
190,2,8314,0.0709715228800769,0.146020535991634,0.627241826311513
194,2,8498,-0.0722850684287163,0.145804712618872,0.620367783318717
195,2,8651,-0.0614321045309599,0.14595540921485,0.674086876678383
197,2,9812,-0.0574685909281594,0.146827626384724,0.695736445172184
198,2,9932,-0.0700329391024133,0.146233167304142,0.632297163753607
199,2,10135,-0.103073466832573,0.145617158584003,0.479512488219512
200,2,11616,-0.0269629570474896,0.14555872009542,0.853149014221301
201,2,12133,-0.0508714284987872,0.146119399279717,0.727935266907643
202,2,12194,-0.0364493982850579,0.146696781881112,0.803917116093461
203,2,12359,-0.0559843976690146,0.146250314198997,0.702099583237542
204,2,13061,-0.072971375402324,0.14621832813724,0.618049631111657
205,2,14298,-0.0675420705112513,0.146687292682794,0.645477222163918
206,2,15222,-0.0446813714133836,0.148143091594891,0.763127326114438
207,2,17986,0.00726761790294972,0.145565280414174,0.960208907338408
208,2,19770,-0.0121938029956174,0.146570789077574,0.933744478480292
209,2,19836,-0.0314056958463818,0.14615998303471,0.829991153384442
210,2,19851,-0.039042212818592,0.146582775881314,0.790125753236531
211,2,21595,-0.0656688569850447,0.145950183270247,0.653029722450793
212,2,22385,-0.0597476550420785,0.146095564653381,0.682814945524232
213,2,23441,-0.0633978703804442,0.147510876973381,0.667614726767686
214,2,24209,-0.0705110963288563,0.146286395390305,0.630099538269041
215,2,24341,-0.0571539126688599,0.146649107104439,0.696969445846796
216,2,26815,-0.0231794780476155,0.146499685997025,0.874372315863059
217,2,28209,0.0336409515653187,0.146543239643503,0.818564073748148
221,2,41245,-0.153906422102586,0.145762031790381,0.291747616850338
222,2,43214,-0.191828858703807,0.148007223828933,0.195795464512343
223,2,47104,-0.164174753552129,0.143958129583097,0.25487866644336
224,2,50915,-0.0579371815328492,0.145607466311785,0.69094456999724
225,2,55834,-0.0854024776530372,0.14489585796922,0.555966026786597
226,2,56422,-0.0527783390222606,0.145199140520676,0.71645696355204
227,2,57715,-0.0612276274144801,0.144710893423513,0.672477685453885
228,2,59046,-0.0565278873399349,0.145448703281127,0.697773197852311
229,2,59191,-0.0533856401905278,0.14461894011127,0.712239519071455
230,2,59383,0.0132779001669909,0.144686781589403,0.92693286692197
231,2,59477,-0.061060437095376,0.14682957370126,0.677765690900357
233,2,60471,-0.052951843022033,0.144855966053429,0.71492114954859
234,2,60478,-0.0498965153218601,0.145024396000701,0.731009018518238
235,2,60786,-0.0424458773546306,0.144792587357581,0.769580123304075
236,2,61035,-0.0632394195425765,0.144760641482702,0.662483561978392
237,2,61071,-0.0324953848610375,0.144132521049075,0.821755864088975
238,2,61675,-0.0515562062221414,0.144531826866029,0.721520708003997
240,2,62939,2.73497501023512e-05,0.144307999471699,0.999848889221975
241,2,63527,0.0472969882105943,0.14482780902161,0.744183696630536
242,2,63857,0.0168498587723783,0.144880604825626,0.907479583864906
243,2,65527,-0.0385638928779071,0.144391134052991,0.789564013920962
247,2,67976,0.00460761152541322,0.146485450917283,0.974924936594011
250,2,72389,0.0506821960521373,0.14555730648042,0.727901967386901
251,2,72392,-0.0396986407672024,0.146556995353939,0.786645414310415
252,2,73646,0.0686697117380835,0.143520680481798,0.632615036255557
253,2,74564,0.0680614659883345,0.143239515357665,0.63496790125399
254,2,74739,0.0889606259458203,0.143678449731221,0.536207236939724
257,2,80873,0.212351260639861,0.143655496029223,0.140246495438311
258,2,81501,0.210202365999692,0.1436403677951,0.144249607823145
259,2,83526,0.237003492563199,0.143297766400403,0.0990320447648303
260,2,83845,0.226053184099695,0.14348507173968,0.116048961638427
263,2,84447,0.307622120539319,0.144904933497546,0.0344557243976581
264,2,87391,0.301425967539181,0.142452250561983,0.0350462770247984
265,2,87562,0.326750307699555,0.14265944912091,0.0225859683642533
266,2,87849,0.331757492572531,0.142612992503984,0.0205693394460258
267,2,87878,0.331950132646,0.143233929388025,0.0210457706476673
269,2,89785,0.280078140882567,0.143563703414172,0.0518600480529538
272,2,93721,0.263872843087884,0.143212711174472,0.0662369836045876
273,2,93952,0.249942892012697,0.142870100327401,0.0810837311448604
274,2,95085,0.306007357163517,0.14276231218518,0.0327579443495773
276,2,107124,0.183943830999631,0.143426094991588,0.200509158325103
277,2,111645,0.266084667017701,0.14315307882975,0.0638957662858611
278,2,111916,0.27494467327435,0.143446484062843,0.0560824658462904
279,2,111931,0.30074437675981,0.143521602075157,0.0368417017005853
280,2,111999,0.280487371877524,0.143116362296512,0.0507991333330711
281,2,114528,0.197931659176171,0.144336985034976,0.171147459627568
282,2,116024,0.243415459110127,0.144485348675285,0.092928989317624
286,2,120090,0.0577417963985732,0.144459425410426,0.689612278365146
287,2,120291,0.0687912251225598,0.146098611408323,0.638035287552695
288,2,120726,0.0527132895333577,0.145273023724576,0.716929104293732
289,2,121716,0.12004963885111,0.144994372616037,0.408252171755117
290,2,123100,0.092331820479152,0.145252187806591,0.525406267981025
291,2,124677,0.0868527976277516,0.14506145462587,0.549736250717346
293,2,127887,0.123636741723237,0.14598192856856,0.39760693101354
294,2,128935,0.144296829417238,0.145789875478649,0.322969905986907
295,2,129053,0.168314081719368,0.146162148112882,0.250282403605585
296,2,130040,0.114774968539996,0.147203503014234,0.436088331544996
297,2,130976,0.0621884168068394,0.146092679159707,0.670602016361772
298,2,132199,0.127598390609212,0.146650288554696,0.384844571174595
299,2,133355,0.110006865512924,0.147684528111908,0.456841466395183
300,2,133435,0.102415347870927,0.14801959776924,0.489452469843452
302,2,135183,0.0799824284759162,0.148140817761326,0.589600833180677
303,2,135402,0.113957333854707,0.148055397647844,0.441996239614362
304,2,135898,0.182989995879265,0.148646700629605,0.219127571534986
305,2,135912,0.154351977770764,0.14884892834166,0.300459316742281
306,2,135925,0.156244008075966,0.148166976808448,0.29236931328712
307,2,136002,0.136784645363699,0.148110306263861,0.356360731065782
308,2,136173,0.123013412312669,0.149194657552928,0.410203090596844
310,2,138318,0.0558135904566747,0.153252091230697,0.715930718129039
311,2,138695,0.0257414799340344,0.150647507574535,0.864422108856001
312,2,138818,0.0495079476814666,0.150354373047544,0.742143060843356
313,2,139728,0.00586874380593083,0.150107545116896,0.968835212272327
314,2,140174,-0.0289602908746489,0.150099955877909,0.847116888077916
315,2,140863,-0.0142264237153219,0.150045242832843,0.924516183286488
316,2,141152,-0.0600277647890531,0.150435895233907,0.690115663886242
317,2,141292,-0.0107684006896823,0.149386818516543,0.942575876170557
318,2,141545,-0.0257266683186673,0.150109381304906,0.86401834909948
322,2,146723,0.152174925358885,0.149625809543235,0.309832562658491
323,2,147946,0.116655793763625,0.151089972929176,0.440574825525347
326,2,151397,0.0233833226202349,0.151590429840145,0.877498176453494
327,2,153035,0.0802319070170369,0.149884443643147,0.592785180863423
328,2,153228,-0.00862738850812494,0.151038709608914,0.954481620183913
329,2,153455,0.0274744183211553,0.152172378189144,0.856825983911801
331,2,153815,0.0490156162392039,0.151573089084347,0.746599406491615
332,2,154160,0.0524629625384125,0.149981155285173,0.726699628254153
333,2,154235,0.0476577184151726,0.151483845974064,0.753246732002665
335,2,159870,0.101004816303254,0.147580656278593,0.494169062473659
336,2,161229,0.114569908923599,0.149821217255639,0.444954652637976
339,2,162696,0.153796999918185,0.149075508199417,0.302932196349443
340,2,163284,0.136660641861632,0.147141978709758,0.353644394308945
341,2,164166,0.0770253069065887,0.148633004258038,0.604626098632504
342,2,165270,0.10471870216961,0.147333714111555,0.477703181657208
343,2,165675,0.0614217074567833,0.149840078228897,0.682116894082373
346,2,168062,-0.00240253621402853,0.148528927082514,0.987103484198577
347,2,168518,0.00339826949487432,0.147678428235788,0.981654277991106
348,2,168980,0.0236917853983625,0.14760304252445,0.872571045451958
349,2,169651,-0.012793819588473,0.147676969067239,0.931011704114222
352,2,170725,0.059841735119559,0.147907126977206,0.686023996989741
353,2,171254,0.14201651147548,0.147987913359723,0.337888530272881
354,2,172242,0.0428223695802247,0.146411488806791,0.770091810145729
355,2,173254,0.0120733599951138,0.145305727559244,0.933827581657869
356,2,173340,-0.0143191748188223,0.145287564748332,0.921545580262302
357,2,173385,-0.00188056843396517,0.145423333934532,0.989689602847602
358,2,173973,0.044054080742021,0.145018093942209,0.761471939240214
360,2,177341,0.11487477449613,0.144413495069714,0.426882062205719
361,2,180314,0.0682349933296812,0.144545747473261,0.637172045912123
362,2,180339,0.0400557412425164,0.144940982469473,0.782434095289623
363,2,182758,0.0635588740411108,0.144397183498688,0.660085554339093
364,2,183619,0.0234226035045988,0.145000217689908,0.871764496986029
367,2,187176,-0.0168718832230255,0.145792257109021,0.907935891871126
368,2,191066,-0.0125508061255347,0.146883391500498,0.931954141281764
371,2,191599,-0.0488274365510434,0.144826370230236,0.736208223274174
373,2,191763,-0.0422305803673316,0.145405996727741,0.771656174261083
374,2,191959,-0.070999274837056,0.145019314016432,0.624731717780509
376,2,195759,0.0266372020980897,0.146307303861865,0.855637492108294
377,2,196912,0.0486901826255563,0.143924243920862,0.735335043835545
379,2,198110,0.00874448874358114,0.14480946297584,0.951882246400125
381,2,198805,0.0657158986542253,0.145391881466213,0.651552688410121
382,2,198891,0.0273053612038916,0.144293790236265,0.850017795665716
383,2,199248,0.0402756607957118,0.144614774184705,0.780789266157284
384,2,201782,0.0345849246850476,0.144441200815172,0.81090379053434
385,2,203285,0.0871426016077445,0.143818117913477,0.544955769234642
386,2,203783,0.0987832170574837,0.143486751642925,0.49162266819375
387,2,204179,0.0467113521863561,0.143909003427037,0.745684034938199
388,2,205406,0.0996088978227209,0.145312584651378,0.493490861833271
389,2,205834,0.0481221878793206,0.144690155657841,0.739642833754979
391,2,207192,0.0708962522029554,0.144528252940232,0.624059722810006
392,2,207561,0.057235012154808,0.143906215393228,0.691073758006799
393,2,208682,0.0505734507011133,0.143671095894117,0.725041913711061
394,2,210102,0.0391428143195782,0.144052350775719,0.785991313338208
396,2,214801,0.00895313985308854,0.14405977103068,0.950479520357472
397,2,215016,0.0469460287893926,0.143956678030659,0.744532710782425
398,2,218876,-0.0262256492129367,0.145460178540338,0.85702494421065
399,2,227511,-0.0361726029419087,0.146483817404876,0.80509879400849
400,2,230378,0.0146450124314065,0.144648221016641,0.919412890250232
401,2,231943,-0.00996659048646875,0.145064070970921,0.94526353922787
402,2,232156,-0.00462952231941671,0.145005367398919,0.974548662591662
403,2,232789,-0.0261485473160787,0.14448541004589,0.85648942969312
404,2,238524,-0.0401046524503535,0.14467970833738,0.781791779379041
405,2,241518,-0.0710685256415199,0.145902588390717,0.626492826312182
406,2,250396,-0.219884110170035,0.144483450784958,0.128938505559462
407,2,250466,-0.17137578546493,0.144618100091722,0.236805493578423
408,2,252305,-0.172342853610205,0.144999708641678,0.235406412442866
409,2,254571,-0.0757958732751908,0.14727496251207,0.607115833027849
410,2,254742,-0.100802022702463,0.147099358022363,0.493626532621945
411,2,254908,-0.0672290518768565,0.148278372431859,0.650541078040714
413,2,255862,-0.132585734485539,0.14725908935787,0.36854417644862
414,2,255975,-0.119132544837363,0.146758897603718,0.417478181588373
415,2,258311,-0.241399797178465,0.143897743343001,0.0943145013808899
416,2,259284,-0.22056638934423,0.144480504729853,0.127751756503373
417,2,266330,-0.145103758370056,0.145374940608568,0.318897799076529
418,2,267100,-0.193666126036728,0.145203922805949,0.183144824337855
419,2,268086,-0.163067081610325,0.145320993948175,0.262575596099353
420,2,274614,-0.0575462363697609,0.144663032992796,0.69102172786443
421,2,274729,-0.0614419528864167,0.145450120334891,0.67297108144468
422,2,275746,-0.0225659895153728,0.145418408430977,0.876768319797966
423,2,277029,-0.0366479867991206,0.144734438970084,0.800254513278681
424,2,277741,-0.0440946405804462,0.144785388412058,0.760887053669113
425,2,278218,-0.027277244269489,0.1445355762965,0.850418068657417
426,2,278379,-0.02063708343448,0.148115861562098,0.889268305333066
427,2,279910,-0.0452928017073825,0.144472001565571,0.754081625019889
429,2,283431,-0.049494697043541,0.146584672536641,0.735825688205662
430,2,283573,-0.0570371905056401,0.144817869790125,0.693926157257781
431,2,286762,-0.135981659076137,0.145039991647536,0.349118791187967
432,2,287187,-0.151630511491153,0.144317386299362,0.294127126396154
433,2,288379,-0.0483975185996732,0.143424353996504,0.735983669151687
434,2,294941,-0.0741527650271541,0.143479023481041,0.605605767777835
439,2,297610,-0.0823265871405711,0.144193223601359,0.568399331480727
441,2,299680,0.0960342991252467,0.143724662707316,0.50445377902818
442,2,299708,0.0988816494429868,0.144022739596307,0.49280466587947
443,2,299759,0.110768449171109,0.143509534754609,0.440717139402174
444,2,300111,0.097030767623484,0.144541898018134,0.502469388393464
446,2,301710,0.168577771216343,0.143388651138152,0.240518985688743
447,2,303446,0.0628670951906426,0.144535312549761,0.66385717631812
448,2,303854,0.12360688825447,0.144452026165575,0.392746897286887
449,2,304472,0.0779450545849575,0.143319816141045,0.586885263400992
450,2,304691,0.0492442909219541,0.145679152372366,0.735539623956632
451,2,308097,0.170682880339987,0.143880428825341,0.236308446091055
453,2,309402,0.000150726989552478,0.143289812420309,0.999161297150434
454,2,310030,0.0934351121841513,0.144009008445681,0.516880244140564
455,2,310113,0.0608078287865718,0.143656454538491,0.672344057996138
456,2,310972,0.0375197481862111,0.143897253715732,0.79444517197514
457,2,312659,0.0297580031754587,0.14334406890431,0.835662244631199
460,2,318265,-0.0650007030524156,0.145174559990374,0.654614273449733
461,2,318379,-0.0782347108252278,0.145586482657404,0.591346355946324
462,2,321266,-0.054631430810848,0.14464192217057,0.705879556128194
463,2,322957,-0.0406199663012838,0.143363546216925,0.777085841733021
464,2,325221,0.0145404837819534,0.144164862572927,0.919718770438474
465,2,332691,-0.230249479057992,0.145118862525693,0.113492512662915
466,2,333006,-0.220885834790238,0.144873133555984,0.12823317245845
468,2,335046,-0.127551664960269,0.143732648643273,0.375455403244226
469,2,335049,-0.170718546589974,0.144218837150712,0.237309930575979
470,2,335995,-0.179278315300773,0.143371190076382,0.211963937961475
471,2,336060,-0.200518826510398,0.143097448037031,0.162010503184893
472,2,338292,-0.19838496265834,0.143096815994244,0.166509307848258
473,2,339568,-0.210636082136246,0.1432639933542,0.142380651125039
474,2,340466,-0.219532425371566,0.144474456085325,0.129525748559154
478,2,348480,-0.103292922432069,0.143382751764852,0.471755558232493
479,2,350086,-0.167300581161484,0.143218338302079,0.243534380700888
480,2,351083,-0.17077170371859,0.14506490625953,0.239905243160429
481,2,351335,-0.175562194380612,0.14341149300441,0.22169885208225
482,2,351417,-0.174673718100761,0.143391835642765,0.22397800396722
483,2,351450,-0.216663294593453,0.143388948562729,0.131678477796906
484,2,352302,-0.162400434218511,0.144730217627801,0.262586530532554
485,2,352469,-0.174232234632502,0.143222088291418,0.224600469515955
486,2,352562,-0.138924492791672,0.14391874969708,0.335056364669062
487,2,352944,-0.12981558286432,0.143526694647463,0.366363113532667
490,2,355266,-0.213047444514872,0.143244791716406,0.137829249435025
491,2,358277,-0.170731826407137,0.143428013061271,0.234702479060002
492,2,358926,-0.163167707360103,0.143664808350566,0.256830548751159
493,2,358948,-0.190916818187073,0.143613616321977,0.184581691410385
494,2,359515,-0.153148849275918,0.143525163715392,0.28667745805179
495,2,363190,-0.0910996355708132,0.145082139882264,0.530463890314042
496,2,363588,-0.0712178227321363,0.145686535912179,0.625256519400044
497,2,363888,-0.103837878202233,0.144379455095167,0.472492790194456
498,2,363954,-0.0476632926488433,0.143888748242046,0.740651450224047
499,2,364199,-0.0650147168755297,0.143673925096465,0.6511754310244
501,2,365981,-0.11925485737951,0.146475698955517,0.416101377043253
502,2,366047,-0.0797314641826421,0.143910102516643,0.579904588320033
503,2,366936,-0.0346117145399475,0.145617839322838,0.812260447078087
504,2,369530,-0.136348349400439,0.143550423435071,0.342848997904794
506,2,369931,-0.0974415091834274,0.144626813619609,0.500914721050956
507,2,371033,-0.200869969583562,0.1439390664225,0.163736041022754
508,2,372919,-0.154283779104973,0.143477388059435,0.282966918176655
509,2,373518,-0.0980438577558441,0.143535757297334,0.49501555462765
510,2,376157,-0.126208584287944,0.143790752193385,0.380690541584775
511,2,376172,-0.13921318249591,0.144798645596903,0.336996107569411
514,2,381433,-0.101878045530355,0.144781874908594,0.482104834410001
515,2,381922,-0.01093406619892,0.146007520334799,0.940347034158066
516,2,382146,-0.0505873738897082,0.143786906808496,0.725181802912663
517,2,384206,-0.0100316553522086,0.14425879813637,0.944599729646663
518,2,384955,-0.0430881582672354,0.143920184086682,0.76481924615652
520,2,387301,-0.00248461895073365,0.14467108591333,0.986307298826648
521,2,388313,-0.0182890648230384,0.1438088193795,0.898873323078009
524,2,390138,-0.000486914312627373,0.144259783898849,0.997308843685369
525,2,391233,0.0831644181946646,0.144993991906764,0.566623050350224
530,2,395606,-0.240375663467515,0.143651042810743,0.0951481360035497
531,2,395726,-0.229382884203748,0.143649055959359,0.111198747310893
532,2,395853,-0.204769388759695,0.144166124155787,0.156382309548719
533,2,396484,-0.194022334743342,0.143567533701749,0.177421223012142
534,2,396705,-0.243913239842551,0.143282054008161,0.0895740154497651
535,2,398759,-0.231066038233459,0.14452287913637,0.110755298165266
536,2,400386,-0.230052034007547,0.143715031657831,0.110326517167075
537,2,400847,-0.23172801923461,0.143574071589454,0.107421732782445
538,2,401130,-0.241006463598922,0.144856521546776,0.0970478713135117
539,2,401143,-0.19337324951627,0.144769697325151,0.182498039937989
540,2,401979,-0.192173472929957,0.144684117838017,0.184960952603188
541,2,403598,-0.176120493606456,0.143972156128108,0.22203407697066
542,2,404844,-0.206438316153905,0.145474325028242,0.156760839042215
543,2,405100,-0.232808077653075,0.144021192400731,0.106882806226866
548,2,406181,-0.219083839094865,0.144176075221291,0.129517358474738
549,2,406688,-0.158267626614396,0.143565193448889,0.271034732130437
550,2,407621,-0.320875444205063,0.143982250621808,0.0264713266498555
551,2,409016,-0.224120532748783,0.145956986239127,0.125550821064717
552,2,410647,-0.326481810370257,0.143259116526174,0.0232660067379227
554,2,419803,-0.278495422475251,0.144564457142176,0.0548514769722537
555,2,419943,-0.257665185950664,0.145535555711142,0.077513213796442
556,2,422349,-0.293996027562215,0.143536898733938,0.0412771646198224
557,2,425467,-0.183801085024452,0.143535996225685,0.201202148146641
560,2,429095,-0.182999949339987,0.144392792240161,0.205856325623199
561,2,431266,-0.0818084291761838,0.144734285186604,0.572275121986685
562,2,431446,-0.0429593578605816,0.145366616203925,0.767767195700148
563,2,432524,-0.112933161196861,0.143863112411899,0.432977567535535
564,2,434090,-0.186156127071554,0.144977179865467,0.199970980048424
565,2,441927,-0.223997897331975,0.143264638175529,0.118825080060703
566,2,446471,-0.287479367883717,0.144715548905197,0.0477492063594772
567,2,449325,-0.263249379718193,0.143991050550877,0.068358179585317
569,2,450017,-0.342762498609086,0.142707611591941,0.0168285108759886
570,2,451779,-0.27725006041729,0.143649773131506,0.0544025705598966
571,2,451784,-0.272078383269128,0.144201094384244,0.0600078777738449
572,2,453525,-0.269715594361572,0.144259283983314,0.0623588973319011
573,2,453768,-0.277837459631849,0.144407959365747,0.0551613336150482
574,2,454027,-0.278491192618157,0.143795930580491,0.0535783915912895
575,2,455029,-0.276951111501208,0.143881012292543,0.0550499473109191
576,2,455247,-0.278520942137968,0.143402755923536,0.0529045125715587
579,2,455756,-0.234553502448096,0.154380423998849,0.129576706680693
580,2,457024,-0.27531645180206,0.144485130815407,0.0575272806095035
581,2,457298,-0.302085878972648,0.14475582097117,0.0376173557089904
582,2,460202,-0.269114573672539,0.145272145085823,0.0647906678265348
586,2,464424,-0.310924175805907,0.144274453968744,0.031830669337398
587,2,465824,-0.157844236430233,0.146407258078212,0.281717458918276
588,2,470145,-0.151672836618412,0.144332289748371,0.294042369305958
589,2,470686,-0.135387790071086,0.144290389043436,0.348731384622261
590,2,471144,-0.173138759017158,0.144426078112059,0.231407772849608
