SNP,Chr,Pos,Effect,SE,HNM1_RBD2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
99,1,130613,-0.106047452186104,0.0761893936013198,0.164831273504832
100,1,132012,-0.0226340995210291,0.0762265005136173,0.766692943751347
101,1,133231,-0.0340994514991478,0.0756732889128607,0.652544340607434
102,1,137074,-0.0334477609440058,0.0755664290709374,0.658306463046683
103,1,137304,-0.0409715243049251,0.0755822171604764,0.588106175718847
104,1,139686,-0.0289159402396929,0.0756973934405924,0.702695768003681
105,1,149562,-0.0312017245584155,0.0758675906432063,0.68112741305478
106,1,150447,-0.033898826825277,0.0767062923794244,0.658810330353317
108,1,154084,0.0071227202598446,0.0769636232521483,0.926316282435808
110,1,157269,-0.045172627218069,0.0755294517070002,0.550170312363467
111,1,160054,-0.0945017070420114,0.0761196654480965,0.215249557580042
112,1,166222,-0.0988185172687801,0.0755385507478758,0.191661221704437
113,1,166416,-0.0746639424620111,0.0754631456582998,0.323140593003514
114,1,167326,-0.0959103498020771,0.075825485674032,0.206747746793299
115,1,168836,-0.0774557835462723,0.0755245471325989,0.305796113711093
116,1,171200,-0.100462207746831,0.0755612961708295,0.184526486948626
117,1,171431,-0.113747202689948,0.0759823534307818,0.135281288850881
118,1,173339,-0.126373535744976,0.0753307125500182,0.0943136376933564
119,1,173845,-0.125432726083838,0.0752722277225346,0.0965232105006017
120,1,175121,-0.0896289646085317,0.0752668531974713,0.234525996981739
121,1,175281,-0.0996852621559925,0.0752952801575343,0.186384800974081
122,1,175315,-0.0988309376580735,0.0752746514403456,0.190056771324544
123,1,175523,-0.109086276565327,0.0756633247296993,0.150264392857288
124,1,175541,-0.0995368767600095,0.0753901449350577,0.187593542184439
125,1,175653,-0.101904215746133,0.0756209483980143,0.17866227592289
128,1,175856,-0.100284887214644,0.076881760298535,0.192945637821783
129,1,175876,-0.0730558057037403,0.0757860793820187,0.335718885484314
130,1,175989,-0.0931202683108941,0.07594071389959,0.220932022718507
131,1,176001,-0.114278299046129,0.0762566335363757,0.134870776076146
133,1,177692,-0.0744876414134466,0.0753540005776017,0.32358352585139
134,1,178191,-0.0637765542452689,0.0754568325838252,0.39856843544426
135,1,178224,-0.0744876414134466,0.0753540005776017,0.32358352585139
136,1,178960,-0.108317621610414,0.0758420901748838,0.154118635963505
140,1,183802,-0.0766349517331402,0.0753574162343104,0.309872271107516
141,1,183954,-0.0841239200071845,0.0758851730795464,0.268371040623845
142,1,184450,-0.0854547932476039,0.0752141786408805,0.256663392914224
144,1,184718,-0.0643091222885419,0.0757023602833937,0.396179125042864
145,1,185296,-0.0596025016159219,0.0753915091627426,0.429723925587879
146,1,185438,-0.106361997771868,0.0752491405937721,0.158400366788776
147,1,185469,-0.108443409041381,0.075349950353007,0.1509808844967
148,1,185503,-0.099550378016164,0.0751887726221604,0.18635777805678
149,1,185705,-0.113671122950074,0.0759771512339434,0.135515243307431
150,1,185749,-0.107031468820221,0.0760044653484072,0.159944232499294
151,1,185806,-0.0875399440684147,0.0761770719803101,0.251266413845469
152,1,185879,-0.101694266286828,0.0764969633881444,0.184577958540449
153,1,185916,-0.0907168583500703,0.0765011147562477,0.236489389774804
154,1,185941,-0.0952849094754982,0.0768200244442491,0.215664026705892
155,1,185954,-0.10579054387931,0.0770065032709587,0.170379519858942
156,1,186055,-0.131162651484369,0.0753483771341129,0.0825988157091646
157,1,186896,-0.101069228600843,0.0767233365588138,0.188585601916257
161,1,190132,0.0260309365691825,0.075754406937571,0.731334597519176
162,1,190148,0.0240676421271134,0.0757791001832393,0.750974155355497
163,1,190165,0.016501875286177,0.0763672637103513,0.829045740021035
164,1,190169,0.0150694811623013,0.0762728595140688,0.843492638162066
165,1,190933,0.131429107184995,0.0753344363529802,0.081923326525021
166,1,192149,-0.133135305698674,0.0759472179806006,0.0804704214977158
168,1,192303,-0.0192108855656612,0.0909279875293788,0.832793964311377
171,1,192795,-0.0621596749634648,0.0754427784187301,0.410534861439804
173,1,194187,0.00932581519106729,0.075576219266565,0.901863625840686
174,1,194867,0.06896185258941,0.0754474889307377,0.361320903568537
190,2,8314,0.0580396557675814,0.0767535352705033,0.450044307015798
194,2,8498,0.0340690690029806,0.0766817390291215,0.657103866711246
195,2,8651,0.0335689130998932,0.0767542008062559,0.662120608648446
197,2,9812,0.0599925063693018,0.0771651383308289,0.437410447358431
198,2,9932,0.0448904881173414,0.0768896700989105,0.55970762675248
199,2,10135,0.0404497233266916,0.0766019333170905,0.59779575795627
200,2,11616,0.00804552677324488,0.076549645548106,0.916354505283579
201,2,12133,0.0160389561896149,0.0768504258396531,0.834800048092682
202,2,12194,0.0324340649279351,0.0771330427772711,0.674379682764838
203,2,12359,0.024179401760397,0.0769160179100008,0.753432529772001
204,2,13061,0.0161008551007497,0.0769163485547191,0.834311831660586
205,2,14298,0.0145265008107468,0.0771599106799379,0.850777199817681
206,2,15222,0.00733047071913689,0.0779152655243744,0.925096920952106
207,2,17986,0.0203686538185672,0.076543166270957,0.790312349106631
208,2,19770,0.00315455593158404,0.0770799275252307,0.967378204720652
209,2,19836,0.00369799861936199,0.0768680925298533,0.961657082323542
210,2,19851,0.00913456984880939,0.0770918708807913,0.905747286368597
211,2,21595,-0.00526352713204264,0.0767744822810427,0.945380038778803
212,2,22385,0.0180168049539434,0.0768416568343844,0.814758664858458
213,2,23441,0.0122020643702147,0.0775913081488,0.875129292190065
214,2,24209,0.029537161598561,0.0769390485476688,0.701281184151312
215,2,24341,0.0350299084559236,0.0771145954025779,0.649922450364287
216,2,26815,0.0344487707393274,0.0770228741778816,0.654966148334696
217,2,28209,0.0314348968963253,0.0770524564526229,0.683544874623035
221,2,41245,0.0792216779589059,0.0766591179571127,0.302111125964096
222,2,43214,0.129646370749348,0.0777139820736532,0.0961527783202234
223,2,47104,0.0783782824036226,0.0757299198780247,0.301390872938686
224,2,50915,0.104457881411269,0.0763878683202162,0.172349033716352
225,2,55834,0.0892635821959225,0.076087833855863,0.241520648801434
226,2,56422,0.105468438541375,0.0761657324369006,0.167011776367385
227,2,57715,0.107512142250653,0.0759051690781349,0.157540008207538
228,2,59046,0.126221250556892,0.0762100962102104,0.0985643555488467
229,2,59191,0.120534912358092,0.0757965685140884,0.112675335181354
230,2,59383,0.117950683454794,0.0758300660070477,0.120732463069047
231,2,59477,0.128978040239454,0.0769286709821474,0.0945074867773393
233,2,60471,0.123027017291648,0.075910074689837,0.105976131244458
234,2,60478,0.124250643066146,0.0759917019316234,0.102928799121474
235,2,60786,0.127803814330574,0.075849081249759,0.0928771714171613
236,2,61035,0.108870923707507,0.0759272054444919,0.152490107667626
237,2,61071,0.108501394234432,0.0755822640142164,0.152018642345161
238,2,61675,0.0955139078995947,0.0758506232774209,0.208776775635452
240,2,62939,0.088375350181705,0.0757434749328448,0.244090143778668
241,2,63527,0.0701780189375773,0.0760826197633519,0.356954011246912
242,2,63857,0.03916772096028,0.0761634473000303,0.607392871275643
243,2,65527,0.0215297818133845,0.0759321326421576,0.776929294632033
247,2,67976,0.0189881667264853,0.0770279549547179,0.80543069442564
250,2,72389,0.0197780528458966,0.0765522861449602,0.796279611265733
251,2,72392,0.06466683978735,0.0770032269345126,0.401592357114067
252,2,73646,0.0343514475306923,0.0754776774641048,0.649302248281089
253,2,74564,0.0504244731483396,0.0753037634395498,0.503541473062344
254,2,74739,0.0501863811359616,0.0755521304952777,0.506956529098667
257,2,80873,0.102253326700491,0.0755840157985009,0.176971544515232
258,2,81501,0.113043860377032,0.0755278018615405,0.135360064268015
259,2,83526,0.0668826003478614,0.0755657379560303,0.376709713486669
260,2,83845,0.105347786921595,0.0755135503340809,0.163867455253468
263,2,84447,0.0956927642799453,0.0765188948418255,0.211917175564609
264,2,87391,0.109609700828557,0.075161000389629,0.145638158055927
265,2,87562,0.111626450805118,0.0753439614604323,0.139350003873756
266,2,87849,0.117891920964366,0.0753097394346371,0.118378736386034
267,2,87878,0.123087875252146,0.0756121449398266,0.104441440830448
269,2,89785,0.128863590178791,0.0755933739527531,0.0891313240273102
272,2,93721,0.0685310867342558,0.0755867229439807,0.365207686483036
273,2,93952,0.0692763451464613,0.0753680819272216,0.358632470041492
274,2,95085,0.0464014347760827,0.0755231651829125,0.539346803530173
276,2,107124,-0.0218263200371138,0.0755922005197799,0.772951570624705
277,2,111645,-0.020723163836074,0.0756414989905003,0.784271346816777
278,2,111916,-0.00724641040447016,0.0758268756877015,0.923920133383227
279,2,111931,0.00616190762948357,0.0759430968955486,0.935377805059556
280,2,111999,-0.00634519112169979,0.075670333743937,0.933220770765088
281,2,114528,0.019335903587783,0.076099584237263,0.799576399827359
282,2,116024,0.0526956059888887,0.0762359298116601,0.489883198787248
286,2,120090,0.01159980448211,0.0759837022110694,0.878752252512101
287,2,120291,0.0169065514461143,0.0768498990174626,0.826002642100432
288,2,120726,0.0175600258020822,0.076405409719757,0.81835932237801
289,2,121716,-0.00451140509011552,0.0763239659382069,0.952899031661971
290,2,123100,-0.0344454306537331,0.0764076366963832,0.652402293124503
291,2,124677,-0.0585193109437,0.076260764960441,0.443381611867192
293,2,127887,-0.0720611261811359,0.0767518683056893,0.348432103342837
294,2,128935,-0.0635126254115348,0.0767005362813809,0.408196150685385
295,2,129053,-0.0766013095092609,0.0769006941163283,0.319880536707221
296,2,130040,-0.0564631448022913,0.0774204151695755,0.466298346550404
297,2,130976,-0.0690807196923285,0.0767596310570193,0.368754216070806
298,2,132199,-0.0671293931608279,0.0771210949296286,0.384650767904187
299,2,133355,-0.0795718730237214,0.0776105955243877,0.305937515773294
300,2,133435,-0.0901574579744601,0.0777460793981266,0.246979201995629
302,2,135183,-0.0762485716065717,0.0778314360584603,0.327923459218099
303,2,135402,-0.0777803585810446,0.077815352417201,0.318212862781621
304,2,135898,-0.108870726801675,0.0781240594649532,0.164326633243776
305,2,135912,-0.10439111260532,0.0781993885220167,0.182757864909851
306,2,135925,-0.111546347351445,0.0778152391421266,0.152606709009202
307,2,136002,-0.0967608893436098,0.0778127605920519,0.214505424750588
308,2,136173,-0.0798195506827512,0.0784197289018366,0.309446160291028
310,2,138318,-0.0416013127752964,0.0805776732161601,0.605976297623936
311,2,138695,-0.0330421020559669,0.0792069939406252,0.676813924887407
312,2,138818,-0.0422352433479428,0.079049269528666,0.593477153901353
313,2,139728,-0.0430324225837407,0.0789062178948086,0.585849252786309
314,2,140174,-0.047740540969421,0.0788985458862622,0.545509492253696
315,2,140863,-0.0287254370495152,0.0788927087453793,0.715995633697305
316,2,141152,-0.0512580321076636,0.0790827508132637,0.517304829759814
317,2,141292,-0.0536731333200224,0.0785088827960938,0.494640399103614
318,2,141545,-0.0678119754114768,0.0788609806755174,0.390431837306389
322,2,146723,-0.0958072882673378,0.0786359784940746,0.223899124568811
323,2,147946,-0.130095356352802,0.0792209563438688,0.101442456915222
326,2,151397,-0.110990115668708,0.0795026228107,0.163574962235758
327,2,153035,-0.00894677328882143,0.078852501791306,0.909728680314978
328,2,153228,-0.0225566095098138,0.0794202597122087,0.77656478063531
329,2,153455,0.000397540030340982,0.080028837552906,0.996039362869343
331,2,153815,-0.0368433334190066,0.0796976730296734,0.644159105807138
332,2,154160,-0.0283516943927485,0.0788720488703673,0.719462634337991
333,2,154235,-0.0343544595889677,0.0796532397325753,0.666513363692938
335,2,159870,-0.0552921319734515,0.077606124733443,0.476643665512262
336,2,161229,-0.0782214731928751,0.0787439562961165,0.321212642485934
339,2,162696,0.0157781923143973,0.0785101568363454,0.840837716568213
340,2,163284,0.0533768845296967,0.0774221151822653,0.491007627934505
341,2,164166,0.0433460990787584,0.0781595274046128,0.579529767988947
342,2,165270,0.0461956584909571,0.0774969922768003,0.551493028923042
343,2,165675,0.0450796158328299,0.0787808477171255,0.567540268936796
346,2,168062,0.114952196303959,0.0778691473630282,0.140775607076523
347,2,168518,0.0839482864424996,0.0775332651899952,0.279663342692383
348,2,168980,0.101566166010173,0.0774365737594653,0.190505984400295
349,2,169651,0.100904368299526,0.0774759830965905,0.193630318345406
352,2,170725,0.068950456789572,0.0777135444310093,0.375554537712886
353,2,171254,0.0552273390077394,0.077870590028428,0.478656437995223
354,2,172242,0.118306511913599,0.0767470273813917,0.124088001961337
355,2,173254,0.0781744478642673,0.0763014627789718,0.306278479644459
356,2,173340,0.0845774988248537,0.0762728513609918,0.268236512364672
357,2,173385,0.0908186110334847,0.0763230270300362,0.234875889894168
358,2,173973,0.0820069485465466,0.0761477916962419,0.282240476151032
360,2,177341,0.0359405478705536,0.075988827769704,0.636525847558472
361,2,180314,0.0344825628230412,0.07601625327833,0.650380431792233
362,2,180339,0.0373771389916777,0.0762045465077475,0.624095923557588
363,2,182758,-0.0164494376190376,0.0759520788646252,0.828663484952516
364,2,183619,-0.0101544455508304,0.0762543180263916,0.894138362177793
367,2,187176,-0.0527060447001534,0.0766200542324786,0.491974828415307
368,2,191066,-0.0273249754672893,0.0772308538649437,0.723693210674037
371,2,191599,-0.0738722687374045,0.0760727119344888,0.332176098133949
373,2,191763,-0.064019758086803,0.0763999959825014,0.402622984604621
374,2,191959,-0.0800555190885365,0.0761702613919616,0.293974082687213
376,2,195759,0.00900964751693248,0.0769429098972147,0.906851184403451
377,2,196912,0.0172772601025558,0.0756942599740259,0.819583588007334
379,2,198110,-0.0225036612638737,0.0761440736640604,0.767754745223311
381,2,198805,-0.0160180819491721,0.0764767551262179,0.834217525024069
382,2,198891,0.011978137298216,0.0758830863125088,0.874665334848529
383,2,199248,-0.0198287929879178,0.0760517484903229,0.794454579275926
384,2,201782,0.00744996564897837,0.0759645697983478,0.92193111419842
385,2,203285,0.00533891851053316,0.0756705538240081,0.943792062354303
386,2,203783,0.00690587427619777,0.0755072517419033,0.927179165741814
387,2,204179,0.0156676713911181,0.0756862612607908,0.836122867293189
388,2,205406,0.0126155113232055,0.0764655794997985,0.86905189568738
389,2,205834,0.0119777526354495,0.0760996086386766,0.875022976000677
391,2,207192,0.00633585994886021,0.0760303684801215,0.933633774338481
392,2,207561,0.0191882278074613,0.0756881602533125,0.800016389171855
393,2,208682,-0.00234015970393395,0.0755676068325194,0.975312750342277
394,2,210102,0.0311435668009588,0.0757447330513206,0.681201208253784
396,2,214801,-6.83545784116169e-05,0.0757592628295594,0.99928061016368
397,2,215016,0.000109709205748237,0.0757160361776101,0.998844719251423
398,2,218876,-0.0626096723018922,0.0764262079327824,0.413215175543818
399,2,227511,-0.100716351949361,0.0768535452651185,0.190879717753458
400,2,230378,-0.0728909673514059,0.0759704143475198,0.337981151531949
401,2,231943,-0.095457713415866,0.0761181307726462,0.210645187863934
402,2,232156,-0.0898573529684565,0.0761061076813228,0.238522743310656
403,2,232789,-0.0892991738684371,0.0758374180297645,0.239786043198748
404,2,238524,-0.0818548197484843,0.0759683213323775,0.281998872755776
405,2,241518,-0.0751223810643738,0.0766495246359251,0.327719676701263
406,2,250396,-0.0601099956905848,0.0761633430973612,0.430510416744155
407,2,250466,-0.0447069661015348,0.0761664283183601,0.557602958262233
408,2,252305,-0.0443163866907754,0.0763691608980686,0.562088183474767
409,2,254571,-0.055178389435837,0.0774230392595062,0.476510313142025
410,2,254742,-0.0474254540618554,0.0773675909147048,0.54027857573559
411,2,254908,-0.0619696529691269,0.0779302812160134,0.427035295432281
413,2,255862,0.00131289768942627,0.0775301585312513,0.986498815098936
414,2,255975,-0.00531309010715897,0.0772497617868632,0.94520521075266
415,2,258311,0.0594454402982506,0.0759087833097926,0.434083617671204
416,2,259284,0.0491115052593341,0.0761856802003363,0.519586264529392
417,2,266330,0.0386168664935957,0.0765306880199205,0.614159401410938
418,2,267100,0.0389678314051244,0.0765246017520559,0.610916423749869
419,2,268086,0.0248027213800729,0.0765469009352349,0.746114844155323
420,2,274614,0.0525437815573085,0.0760417353385926,0.490028410915917
421,2,274729,0.0449625998203481,0.0764719066898681,0.556933531055682
422,2,275746,0.0324146911565397,0.0764564806228823,0.67185129442374
423,2,277029,0.0205717966747959,0.0761126827618377,0.787102184765352
424,2,277741,0.025396336311952,0.0761384442897705,0.738913645839633
425,2,278218,0.0167275896161917,0.0760076874297958,0.825937934864089
426,2,278379,-0.0153044948188474,0.0778897673876108,0.844340389397442
427,2,279910,0.0110609329555739,0.0759839298431911,0.88434443318965
429,2,283431,0.0328646224138101,0.077079257911669,0.670094937813509
430,2,283573,0.0190150589106623,0.0761675288919515,0.803004909794064
431,2,286762,-0.0355052652174688,0.0763458519833121,0.64217651751655
432,2,287187,-0.0189059447040353,0.0760062408930842,0.803705008788953
433,2,288379,0.0373885069346568,0.0754106041364923,0.620344714959238
434,2,294941,-0.0412641371711552,0.0754500244522853,0.584788264000852
439,2,297610,-0.0440184684967276,0.0758278480522158,0.561944294290346
441,2,299680,-0.0505969161275049,0.0755824420909702,0.50366083129783
442,2,299708,-0.045799985339534,0.0757507138200205,0.545823544016342
443,2,299759,-0.0444154467350731,0.0754961431198359,0.556697682624522
444,2,300111,-0.0512563846037877,0.0760119545323764,0.50054921098235
446,2,301710,-0.0367767548922721,0.0755280407936041,0.626611212560949
447,2,303446,-0.0294133705619002,0.0760131748368412,0.699025685889523
448,2,303854,-0.029315876716472,0.0760278647294778,0.700029752623811
449,2,304472,-0.0676143371709455,0.0753153573846696,0.369930911429314
450,2,304691,-0.0652694642392112,0.0765440632281285,0.394401393091435
451,2,308097,-0.0473021696284346,0.0757733929743185,0.532861193480544
453,2,309402,-0.0164900327256789,0.075348827526069,0.826893973932894
454,2,310030,-0.00737766754010215,0.0757762784148191,0.922494831093215
455,2,310113,-0.0224654824869987,0.0755564597325322,0.766386643278395
456,2,310972,-0.0795075458278141,0.0755622656395592,0.293421888456721
457,2,312659,-0.0694806580842403,0.0752963144713163,0.356760963233594
460,2,318265,-0.0574365763309681,0.0763055618198468,0.452121003581399
461,2,318379,-0.0312512628146882,0.0765749692527977,0.683437929055387
462,2,321266,-0.0113964715689339,0.0760779433777025,0.881008005499702
463,2,322957,-0.0164947897493082,0.0753961755396986,0.826951841788139
464,2,325221,-0.0626005650927836,0.0757419572813627,0.409080022433351
465,2,332691,-0.0724772271580923,0.0764902332433733,0.344014057942187
466,2,333006,-0.0197484784380279,0.0764298058426601,0.796258731653811
468,2,335046,-0.0770679302799405,0.0755598291534125,0.308446399280351
469,2,335049,-0.0890127193749667,0.0758450551883438,0.24134142797244
470,2,335995,-0.0840615554965564,0.075430961272167,0.265858448474002
471,2,336060,-0.077438002434731,0.0753491426808084,0.304784115103399
472,2,338292,-0.10698124635158,0.075241889982319,0.155958250614199
473,2,339568,-0.115883765425241,0.0753185685132829,0.124802333297519
474,2,340466,-0.136435054456377,0.0758783126785789,0.0730191181134423
478,2,348480,-0.229120535458619,0.0744662928525479,0.00225554953264201
479,2,350086,-0.227671986004238,0.0744824873778429,0.00240830109570301
480,2,351083,-0.215168951746979,0.0755742360146991,0.00466973028215664
481,2,351335,-0.22389177097241,0.0746324793537735,0.00289231128522485
482,2,351417,-0.221789406237086,0.0746381830746803,0.00316638169191526
483,2,351450,-0.18018515017557,0.0750391852239095,0.0168573718601803
484,2,352302,-0.213194481121028,0.0753979622575293,0.00495745815616877
485,2,352469,-0.216180445080962,0.0745938458713896,0.00398882033350243
486,2,352562,-0.207448337203077,0.0749758674465556,0.00595778817532749
487,2,352944,-0.223255073558982,0.0746258034042871,0.00296973411869906
490,2,355266,-0.210427999092016,0.0747313148214833,0.00513893014708986
491,2,358277,-0.196460229950228,0.0748510014797961,0.00904983115993416
492,2,358926,-0.217858359222118,0.0747955840867747,0.00381102439191749
493,2,358948,-0.208110221911075,0.0748984191040348,0.00575192072246303
494,2,359515,-0.204676811563943,0.0748103172043885,0.00653450195879157
495,2,363190,-0.168736616382346,0.0758089701285751,0.0266576872729515
496,2,363588,-0.108580529584459,0.0764220644258973,0.156257388729592
497,2,363888,-0.126588810124047,0.075683258127003,0.0952894790539712
498,2,363954,-0.112626848237237,0.0754428888712261,0.13636296014666
499,2,364199,-0.132587988661627,0.0752476630860211,0.0789311838173696
501,2,365981,-0.118081886003841,0.0768450575010523,0.125281462116178
502,2,366047,-0.13081704781945,0.07539220769835,0.0835863918636067
503,2,366936,-0.121693143744841,0.0763099519550347,0.111669359147341
504,2,369530,-0.10753158037535,0.0753704052278887,0.154547858782481
506,2,369931,-0.129283981521691,0.075794219512928,0.0889392137914876
507,2,371033,-0.100647665648241,0.0757146183561224,0.184606498222108
508,2,372919,-0.0574499330649661,0.0755141770556507,0.447294323259924
509,2,373518,-0.0153546754552459,0.0755287243973039,0.839020942458058
510,2,376157,-0.0523006537709111,0.0756486465311882,0.489792047005655
511,2,376172,-0.0468380198892216,0.0762062783992874,0.539200641512384
514,2,381433,-0.000928379796103551,0.0761919561680459,0.990285101494719
515,2,381922,0.025102865632999,0.0767721248471746,0.743877637990686
516,2,382146,-0.00614777577769125,0.0756279014413294,0.93525756755171
517,2,384206,0.0014262111559116,0.0758639954276249,0.985011611131759
518,2,384955,-0.0237250694913341,0.075684516715016,0.754106303687469
520,2,387301,0.0117905717468488,0.0760777732443937,0.876925262402112
521,2,388313,0.0110037362997785,0.0756263415466056,0.884398079862224
524,2,390138,0.00553993760734321,0.0758634603835617,0.941827494675069
525,2,391233,0.00293637813692099,0.0762855039616865,0.969317205378639
530,2,395606,-0.0249103549817227,0.0758313342299403,0.742730798485855
531,2,395726,-0.028579945844024,0.0757999451031573,0.706367158894195
532,2,395853,-0.0212304257848191,0.0760227189255623,0.780205602364747
533,2,396484,-0.014329307474353,0.0756912079411242,0.84995653860205
534,2,396705,0.00370058009262036,0.0756582596054091,0.961017263540978
535,2,398759,-0.0115389926503664,0.0762746040306555,0.879839497587689
536,2,400386,0.0108808445319283,0.0758491547509579,0.886013701274948
537,2,400847,-0.00631406631044987,0.0757807601951154,0.933644185373877
538,2,401130,-0.00171952587633933,0.0764758888471041,0.982074141060167
539,2,401143,0.00551967646854218,0.0763237782400106,0.942388823208643
540,2,401979,-0.00594426602319242,0.076276420430349,0.93792742442305
541,2,403598,-0.0180746583539629,0.0758669866161093,0.811832089318097
542,2,404844,0.0021524671135206,0.0767205578685897,0.977633391941116
543,2,405100,0.0112201154303052,0.0760160189522614,0.882741156434857
548,2,406181,0.00571121942491534,0.0760669776426888,0.940192432732333
549,2,406688,0.0083923051645691,0.0756272902078646,0.911703781190874
550,2,407621,-0.0100157695293667,0.0762470174428025,0.895565764184515
551,2,409016,0.0232271219916798,0.0770025599888427,0.763103440895232
552,2,410647,0.0115770481440525,0.0758874904386639,0.878836040680945
554,2,419803,-0.0823638669522869,0.0762970070745966,0.281094642249864
555,2,419943,-0.0734984840038553,0.0767743953017263,0.339055557046838
556,2,422349,-0.0708576338906257,0.0758373805783384,0.350769014348105
557,2,425467,-0.0477176309692783,0.0756158759394894,0.528414196151706
560,2,429095,-0.0652819608208133,0.0760271856721909,0.391107480168274
561,2,431266,-0.118876078908405,0.0758846851751982,0.118119188783599
562,2,431446,-0.0913824505215042,0.0763006900391341,0.231852131328236
563,2,432524,-0.0757848897136488,0.0756139253584005,0.316904075179671
564,2,434090,-0.107033049315532,0.076206507583962,0.161045343865457
565,2,441927,-0.0255081679123588,0.075588934857663,0.735971469670855
566,2,446471,-0.0467221159466208,0.0764875024132167,0.541694376842794
567,2,449325,-0.0128580741831794,0.0760772833519586,0.865882969840094
569,2,450017,0.0103933149406828,0.0756564936544382,0.890812668744806
570,2,451779,-0.0842768654686984,0.0758081871324804,0.267018606354987
