SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
99,1,130613,0.156779118292254,0.167952057988645,0.351212611299835
100,1,132012,-0.131157278047632,0.167657021472965,0.434565559922432
101,1,133231,-0.255494660214867,0.166055690719311,0.124795822910881
102,1,137074,-0.215244870846918,0.165979709740759,0.195542084391563
103,1,137304,-0.246578153579334,0.165914186520728,0.138124379612838
104,1,139686,-0.162088706753728,0.166427707404182,0.330758893188968
105,1,149562,-0.177792515938332,0.166763076196073,0.287089730583985
106,1,150447,-0.153246428117276,0.168687022510347,0.36425185590724
108,1,154084,-0.0973614371075863,0.169326589514096,0.565662984368306
110,1,157269,-0.203131497809427,0.16597952858305,0.221830841972646
111,1,160054,-0.0977720740861874,0.16783090354105,0.560559442026867
112,1,166222,-0.0864169300482064,0.16660616727989,0.604302024158947
113,1,166416,-0.0783253593722175,0.166279028633794,0.637897608775085
114,1,167326,-0.131578245561211,0.167129801629919,0.431645208080265
115,1,168836,-0.117664211528348,0.166365916588923,0.479870613631298
116,1,171200,-0.174110075585294,0.166475345081031,0.296340819155419
117,1,171431,-0.28586173801417,0.167082675690102,0.0879781022360933
118,1,173339,-0.19749605274906,0.166137063818594,0.235335672526915
119,1,173845,-0.204456298380955,0.165974920519291,0.218824855848715
120,1,175121,-0.219706001795622,0.165589101725375,0.185427723542161
121,1,175281,-0.206781373966008,0.165777654309238,0.213099138735986
122,1,175315,-0.205199330380022,0.165730809275556,0.21648385639928
123,1,175523,-0.186717192627734,0.166735442881915,0.263542856147563
124,1,175541,-0.206568927966826,0.16598592947396,0.214142479127715
125,1,175653,-0.270413019327955,0.166254221071303,0.104734967393727
128,1,175856,-0.242556395018174,0.169138985749,0.15243877122393
129,1,175876,-0.226420445983985,0.166596040621021,0.174983012419016
130,1,175989,-0.234333425321091,0.167042937509488,0.161545398275347
131,1,176001,-0.236167535238234,0.167910905104468,0.160453921899893
133,1,177692,-0.225065700272478,0.165657738727205,0.175134977343532
134,1,178191,-0.242242282058917,0.165754505337457,0.144780968597304
135,1,178224,-0.225065700272478,0.165657738727205,0.175134977343532
136,1,178960,-0.240687820009063,0.166925983557594,0.15022181920275
140,1,183802,-0.213088914826924,0.165723565299492,0.199352411708139
141,1,183954,-0.149183871335175,0.167132029558416,0.372673659174525
142,1,184450,-0.10322165888319,0.165764528264855,0.533883389279487
144,1,184718,-0.14047243678401,0.166630241628925,0.399788740365508
145,1,185296,-0.0927868734239582,0.166016850102428,0.576584115308828
146,1,185438,-0.0858134345951344,0.166035320697809,0.605592603480693
147,1,185469,-0.095283687460046,0.166260513955455,0.566942737041336
148,1,185503,-0.130682004944957,0.165761759756628,0.4310079850766
149,1,185705,-0.126737012025099,0.167626202240027,0.450111940787866
150,1,185749,-0.0975794712457526,0.167681460078951,0.560982876678236
151,1,185806,-0.10344828048796,0.167895622736035,0.538195015389767
152,1,185879,-0.130057152958377,0.168655611514148,0.441139579579517
153,1,185916,-0.0470673878302963,0.168702238748444,0.780410644118692
154,1,185941,-0.0769688984223271,0.169406284093591,0.649859774970873
155,1,185954,-0.0753007029689695,0.169903430659044,0.657894685922839
156,1,186055,-0.0727224058876455,0.166513843236745,0.662570637158212
157,1,186896,-0.0702971463064765,0.16924814849111,0.678138362947055
161,1,190132,-0.0202670253762139,0.1667666135569,0.903340979442979
162,1,190148,-0.00379653868784965,0.166820276801701,0.981855964549907
163,1,190165,-0.0346561135473684,0.168092166325545,0.836774415377965
164,1,190169,-0.00546125669269609,0.167892408332737,0.97406912209552
165,1,190933,-0.148405896541869,0.166343719596368,0.372912723672543
166,1,192149,0.182495984917703,0.167611447804991,0.276983176656412
168,1,192303,0.200498748087543,0.199868592311281,0.316474257159524
171,1,192795,0.123542736123172,0.166085777003669,0.457462670914782
173,1,194187,-0.0141293235746321,0.166351898270956,0.932360140901942
174,1,194867,-0.101427111710665,0.166175402789828,0.542014935718716
190,2,8314,0.228498343302356,0.168640201359652,0.176301263823328
194,2,8498,0.0781520714502636,0.168779293145501,0.643618871159662
195,2,8651,0.0737799240269387,0.168942987036115,0.66258510752368
197,2,9812,0.0375899770711917,0.16998094089233,0.825109490655294
198,2,9932,0.0339641056114176,0.169313072893414,0.841127329084032
199,2,10135,0.0314788038738351,0.168665956525502,0.852054811047454
200,2,11616,0.0507981429005351,0.168473551336029,0.763195555340899
201,2,12133,0.0659025400006146,0.169128719350513,0.697023646315959
202,2,12194,0.0456942955470632,0.169801816659018,0.788007107795917
203,2,12359,0.0286869295037316,0.169315838759174,0.865556652789293
204,2,13061,0.00620250164645753,0.16930994033186,0.970797534987272
205,2,14298,0.0248387676616568,0.169839237527155,0.883808542875508
206,2,15222,0.0407872829180137,0.171486870035822,0.812139359483218
207,2,17986,0.05218382462946,0.168472351588704,0.756936040253439
208,2,19770,0.05580080116207,0.16963421175098,0.742390211029222
209,2,19836,0.0380105458018679,0.169181997743209,0.822364037108469
210,2,19851,0.0512190089901595,0.16966757008411,0.762922378475882
211,2,21595,-0.0103257647604591,0.168987725708973,0.951311252168243
212,2,22385,-0.0374391205200103,0.169136783232211,0.824944715989502
213,2,23441,-0.0670144257238781,0.170754134619758,0.694954107247565
214,2,24209,-0.0213838027709716,0.169381244706741,0.899608615786017
215,2,24341,3.97427233916892e-05,0.169785717045104,0.999813366777497
216,2,26815,0.0277666885033109,0.169575815841641,0.870027936136979
217,2,28209,0.024269832998675,0.16963439995351,0.886315414461102
221,2,41245,-0.140711556919594,0.168822580132405,0.405133297189822
222,2,43214,-0.262973294847576,0.17115704916206,0.125325227537648
223,2,47104,0.078008775717558,0.166889392340625,0.640482101267932
224,2,50915,0.00494989705543442,0.168581067680528,0.97659237893408
225,2,55834,-0.0811300398165581,0.16774672054893,0.62893695509002
226,2,56422,0.00415551795851887,0.168102141147579,0.980292113578036
227,2,57715,-0.0197139356489908,0.167544862912226,0.906401110983314
228,2,59046,-0.0223685163850136,0.168391516824649,0.89439848561688
229,2,59191,-0.0170853338206438,0.167429080821312,0.918778739179332
230,2,59383,0.0180676585580974,0.167477007455881,0.914151040906003
231,2,59477,-0.021102369081563,0.169996010948266,0.901279439828014
233,2,60471,-0.016870917929484,0.167702933633155,0.919925094918269
234,2,60478,-0.0172994596960638,0.167894185038815,0.917991422392913
235,2,60786,-0.0299436342296214,0.167613065530687,0.858317077089858
236,2,61035,-0.0251277737595732,0.167603217516201,0.880910063566594
237,2,61071,-0.0499047322824485,0.166827070513833,0.765008887796551
238,2,61675,-0.0862348272267338,0.167265595969162,0.606487084177924
240,2,62939,-0.0815969419725698,0.166982855421604,0.625389677117132
241,2,63527,-0.0525361139867269,0.167643016726213,0.7541764029214
242,2,63857,-0.0719425141644891,0.167661617995772,0.668116919836218
243,2,65527,-0.105519334826522,0.167058060876024,0.528035724015324
247,2,67976,0.00853561822206128,0.169559394311776,0.959879928358808
250,2,72389,0.0126474247840184,0.168513006498071,0.940214971707442
251,2,72392,-0.0744806717297466,0.169613889847177,0.660844020596183
252,2,73646,0.110399001892517,0.166077931180583,0.506649446284701
253,2,74564,0.135668371183306,0.165698282333672,0.413471457389815
254,2,74739,0.231809026755025,0.165942855703748,0.163314929494602
257,2,80873,0.301221801370833,0.166025595683698,0.0704788863943872
258,2,81501,0.316451203166766,0.165917390342295,0.0572955219153422
259,2,83526,0.26423951199576,0.165916387498076,0.112143519472565
260,2,83845,0.326135933527249,0.165763247369941,0.0499104693933431
263,2,84447,0.313536590661868,0.167970675375878,0.0627842532813101
264,2,87391,0.353458136654604,0.164863792853168,0.0327202975075892
265,2,87562,0.353922946639593,0.165283608679213,0.0329335408490083
266,2,87849,0.353140996649827,0.165272489980349,0.0333078582029464
267,2,87878,0.355293007838042,0.165978843475578,0.0329916336477504
269,2,89785,0.265385882383176,0.166473064291209,0.111793542773846
272,2,93721,0.222125685629741,0.166146632111787,0.182107855609453
273,2,93952,0.172525986762334,0.1658362536918,0.298894266445472
274,2,95085,0.300127517780019,0.165553206164508,0.0707001557359216
276,2,107124,0.269941799747701,0.165783418966347,0.104357683611135
277,2,111645,0.382805019186134,0.165260154201379,0.0211097373229876
278,2,111916,0.364556985970419,0.165772178052805,0.0285156932726831
279,2,111931,0.382571667476322,0.165914266858942,0.0216986121050874
280,2,111999,0.375110329668827,0.165357903234212,0.0239036472409129
281,2,114528,0.314885844346963,0.166676809530312,0.0596844076681736
282,2,116024,0.420847397983064,0.166414896766908,0.0118768675530185
286,2,120090,0.233028235470662,0.166791928509322,0.163255262315382
287,2,120291,0.266635382816854,0.168568759239096,0.114599817684278
288,2,120726,0.237680408279978,0.167711279801816,0.157306474412423
289,2,121716,0.329163577232571,0.167080681589535,0.0496096252021634
290,2,123100,0.287959318535945,0.167528820291349,0.0865157831343996
291,2,124677,0.311196529229781,0.167178190285358,0.0635093682731784
293,2,127887,0.253886184491944,0.168607891603415,0.133018246725019
294,2,128935,0.25072770343356,0.168460878004316,0.13755302415503
295,2,129053,0.291477893188517,0.168791575105202,0.0850692504617649
296,2,130040,0.248656116168808,0.170023270437728,0.144498661500793
297,2,130976,0.165732859226889,0.168918355877761,0.327194774957475
298,2,132199,0.221632358051478,0.169522565959451,0.191930688452175
299,2,133355,0.213761376929836,0.170703284259739,0.21131166904957
300,2,133435,0.222972095726713,0.171040490332241,0.193212127992597
302,2,135183,0.136171608694441,0.171393498630266,0.427440002612658
303,2,135402,0.116449703715484,0.171408736832491,0.497349592865724
304,2,135898,0.177897684692789,0.172170230048073,0.302186690137847
305,2,135912,0.160511600488633,0.172346148331609,0.352318005557402
306,2,135925,0.161825169453469,0.17156001397164,0.346194623481704
307,2,136002,0.126331946416855,0.171515807759699,0.461878245121674
308,2,136173,0.153900504631375,0.172667751382659,0.373369964104655
310,2,138318,0.17209226494248,0.177189020075049,0.332096041495331
311,2,138695,0.0973895837636168,0.174307582151149,0.576705304344335
312,2,138818,0.0781858394245643,0.174015092412593,0.653487431416005
313,2,139728,0.0869103385747236,0.173691199957607,0.617124459381388
314,2,140174,0.0643032940175808,0.173719075117731,0.711487664863086
315,2,140863,0.0558156218581376,0.173657096663262,0.748087772384097
316,2,141152,0.0513502341044457,0.17415030344942,0.768272955276903
317,2,141292,0.0764730291271195,0.17287151729739,0.658493002289782
318,2,141545,0.0885313582894998,0.173697862200793,0.61058999712983
322,2,146723,0.171186308302048,0.173208877820605,0.323671454409893
323,2,147946,0.170709779878667,0.174801220169072,0.329439089085943
326,2,151397,0.115002691688956,0.175368002058993,0.512393364221661
327,2,153035,0.126225042728612,0.173434492471394,0.467220530822989
328,2,153228,0.0762988097705078,0.17478388844205,0.662717460228409
329,2,153455,0.133897951361643,0.176006403443542,0.447310595250163
331,2,153815,0.0900276617112609,0.175409356096677,0.608102257673125
332,2,154160,0.107095161414975,0.173542610410845,0.537558936009084
333,2,154235,0.0940728949970977,0.175298593702066,0.591851757805102
335,2,159870,0.167170593755141,0.170709067861313,0.328116298387674
336,2,161229,0.090221362886644,0.173498124743616,0.603380132907953
339,2,162696,0.150032963881655,0.172633163083952,0.385390929672356
340,2,163284,0.170751349857361,0.170285336072817,0.316674789716484
341,2,164166,0.0220997531491269,0.172107013090711,0.897899979437403
342,2,165270,-0.0229017514743095,0.170659280725226,0.893324257124473
343,2,165675,-0.00499760331822774,0.173483882963715,0.977034553103374
346,2,168062,-0.0889012615792578,0.17186006660251,0.605278655763893
347,2,168518,-0.130821247071575,0.170798919377596,0.44422551386477
348,2,168980,-0.0997112902355622,0.17077719194169,0.559682203042119
349,2,169651,-0.0882735544959752,0.170876208791715,0.605763366145965
352,2,170725,0.0263830995685692,0.171239316579796,0.877641399147502
353,2,171254,0.123282529825593,0.171396640727019,0.472443039569275
354,2,172242,-0.0530903523583439,0.16947113030085,0.754259965825593
355,2,173254,-0.0355698314888598,0.168185202157035,0.832625391011452
356,2,173340,-0.0284703583775542,0.168168675568171,0.86566044626506
357,2,173385,-0.024628327964851,0.168325280082857,0.883757113329581
358,2,173973,0.0305535669101278,0.167875335145373,0.855685997293661
360,2,177341,0.155655536996147,0.167105945499551,0.352242891530284
361,2,180314,0.0737204244547991,0.167321324195232,0.659778133776029
362,2,180339,0.0536978770871439,0.167765818349283,0.749099791662899
363,2,182758,0.238059260088128,0.166707595678698,0.154174557091119
364,2,183619,0.203304202306532,0.167497620135243,0.225645622181941
367,2,187176,0.14488297342087,0.168584308129572,0.390697810319199
368,2,191066,0.228370463391183,0.169587111144418,0.17896458392984
371,2,191599,0.169629078978522,0.167423078037744,0.311669948164296
373,2,191763,0.179921066545683,0.168057769764635,0.28508500761125
374,2,191959,0.102309365562556,0.167831348631879,0.542521444895816
376,2,195759,0.216395835995451,0.168969421619641,0.201146731055919
377,2,196912,0.194426475970512,0.166300465969847,0.243141057191819
379,2,198110,0.172690833413031,0.167368449244631,0.302872025893038
381,2,198805,0.16519837287077,0.168112851379475,0.326446065043557
382,2,198891,0.189811618166209,0.166725544629624,0.255697358317153
383,2,199248,0.163967389419109,0.167185186717887,0.327386196149702
384,2,201782,0.116609319803782,0.167091854802014,0.485714450263808
385,2,203285,0.313670400170581,0.16572000179036,0.0592058534354645
386,2,203783,0.242652883786442,0.165697611323202,0.143965935289873
387,2,204179,0.257477937205193,0.166037747224342,0.1218650201291
388,2,205406,0.175209795153724,0.16805552202171,0.297860552391726
389,2,205834,0.202452593218044,0.167160972873358,0.226658236524183
391,2,207192,0.202090734037202,0.167005253850187,0.22705554438246
392,2,207561,0.209094038362182,0.166239468804198,0.209299776168685
393,2,208682,0.12597023543739,0.166196092965811,0.448979751042022
394,2,210102,0.108451352039135,0.166660910729204,0.51564374290881
396,2,214801,0.129431522331549,0.166610546013868,0.437767097420747
397,2,215016,0.117463693714915,0.16654045179039,0.481078569634224
398,2,218876,-0.00447179886675675,0.168380576474012,0.978827528198479
399,2,227511,-0.0126272472554915,0.169571187131056,0.940681965181212
400,2,230378,0.044738942013512,0.16741863361541,0.789449693726174
401,2,231943,0.0155962056380523,0.16791356114203,0.926049721735061
402,2,232156,0.0323401012301233,0.167837955858124,0.847315336926333
403,2,232789,0.0381250991830964,0.167240127553057,0.81980449180014
404,2,238524,0.00200115831159381,0.167487774802201,0.990473783223784
405,2,241518,-0.0740414974270466,0.168895868222078,0.661375023582274
406,2,250396,-0.135121543705952,0.167635963777068,0.420761579058154
407,2,250466,-0.137945205587894,0.167570136343244,0.410945062892837
408,2,252305,-0.106768929460278,0.168079463806503,0.525690690971922
409,2,254571,-0.0211316717009907,0.170533876122924,0.901453259137247
410,2,254742,-0.0341444300916168,0.170373898393566,0.841276280554996
411,2,254908,-0.0579494201035657,0.171657368030879,0.735874548729483
413,2,255862,-0.073609059601344,0.170605895937814,0.666399697374252
414,2,255975,-0.00136617900175517,0.170034750730707,0.993593840923521
415,2,258311,-0.0487049473054889,0.167206993811353,0.771004174498195
416,2,259284,0.0395879933200931,0.167776930976329,0.813603562618768
417,2,266330,0.0720447708238572,0.168467987011113,0.669169153924486
418,2,267100,0.0933681006492517,0.168426041125437,0.57968579575184
419,2,268086,0.134208545000696,0.168360153128991,0.425898906603049
420,2,274614,0.10195473223404,0.167399877895891,0.542883700368913
421,2,274729,0.0632021847949969,0.168370297634239,0.707606231737376
422,2,275746,0.144744173307468,0.168153998694716,0.389941613108902
423,2,277029,0.138975994557525,0.167384787964002,0.40694249445505
424,2,277741,0.136927001690147,0.167455411563619,0.414084473839581
425,2,278218,0.132502192496831,0.167162487859973,0.42851121189687
426,2,278379,0.0974095655604035,0.17137330445711,0.570120913338601
427,2,279910,0.0907185030158324,0.167182726020701,0.587726419431676
429,2,283431,0.093014050957263,0.169629787457678,0.583808089552781
430,2,283573,0.103979014648341,0.167574974307493,0.535333974200986
431,2,286762,0.0683481429850594,0.168056144227707,0.684476079796307
432,2,287187,-0.00364491910934478,0.167311074878498,0.982631542736368
433,2,288379,0.0816929496004376,0.165986319830954,0.622907395000928
434,2,294941,0.103991890004974,0.166050366512916,0.531544477938191
439,2,297610,0.0412849756662696,0.166969056493412,0.804849800925113
441,2,299680,0.122674441134875,0.1663411767082,0.461316221916436
442,2,299708,0.17296746279463,0.16656618135344,0.299780273618792
443,2,299759,0.172034757011246,0.166002863960404,0.300754768223688
444,2,300111,0.115889460131587,0.167303159101699,0.488958674495214
446,2,301710,0.147835164350535,0.166113533804489,0.37409100920491
447,2,303446,0.177988800278001,0.167078913559411,0.287469290313435
448,2,303854,0.221973853391148,0.166961877960247,0.184545461247807
449,2,304472,0.17287769052848,0.165709703560877,0.29754353190224
450,2,304691,0.145767949784198,0.168475201659069,0.387506195351619
451,2,308097,0.301219123568325,0.16610412403094,0.0706137602261711
453,2,309402,0.221190930318198,0.165442406931356,0.182094566941981
454,2,310030,0.234333688163787,0.166325619939792,0.159749378824727
455,2,310113,0.204859974706369,0.165969564313648,0.217903809897087
456,2,310972,0.156858312729417,0.16637057122305,0.346415291590839
457,2,312659,0.041215106329071,0.165919181902056,0.803965736376043
460,2,318265,-0.118219674915344,0.1679722825485,0.48201841451357
461,2,318379,-0.0921215214218213,0.168516791603721,0.584957172919006
462,2,321266,-0.133202482219118,0.167309529632072,0.426483399910237
463,2,322957,-0.165632937009741,0.165730664744873,0.318280541587765
464,2,325221,-0.108943940409721,0.166775271818204,0.514028111652462
465,2,332691,0.008218889301017,0.168575239910866,0.961142100911351
466,2,333006,-0.0417385794084521,0.168230071539102,0.804198085114605
468,2,335046,0.102617801691391,0.166469247952339,0.53800347024723
469,2,335049,0.0841549641206208,0.167207137101555,0.615068897852547
470,2,335995,-0.0397033366285153,0.166308667164004,0.811451300868065
471,2,336060,-0.051896834524814,0.166075160883107,0.754852643599351
472,2,338292,0.0074301234541252,0.166087203450855,0.964342811823248
473,2,339568,-0.0162604055516927,0.166335591450504,0.922181034842557
474,2,340466,-0.0822725799440131,0.167720882104997,0.624061755292497
478,2,348480,-0.109428788578096,0.165988135766168,0.510160780131591
479,2,350086,-0.164849651929632,0.165866225003432,0.320966387618094
480,2,351083,-0.13517477124676,0.168090836941277,0.421836037373232
481,2,351335,-0.168978059850663,0.166110298484247,0.309724462013947
482,2,351417,-0.122815174152396,0.166198841868019,0.460419142349336
483,2,351450,-0.180545309979535,0.166233881859719,0.278179340280745
484,2,352302,-0.153483273267579,0.167627617464238,0.360491056087944
485,2,352469,-0.151231347529882,0.165934395158409,0.362710602751064
486,2,352562,-0.146436981700918,0.166626296246133,0.38008869199331
487,2,352944,-0.129318130011606,0.166184867679896,0.436996964884713
490,2,355266,-0.144896938999517,0.166148452959717,0.383750297243837
491,2,358277,-0.100510159946985,0.166267559111309,0.545893932605237
492,2,358926,-0.115203544157385,0.16648550071054,0.489408898629004
493,2,358948,-0.141531508725668,0.166480819688313,0.395825145301883
494,2,359515,-0.142770521014052,0.166227293049678,0.390985506771948
495,2,363190,0.0276118341809961,0.168022739299227,0.869562341498886
496,2,363588,0.0915597305489066,0.16862167116889,0.587479983787458
497,2,363888,0.0807687651562732,0.167189172194288,0.629325592802018
498,2,363954,0.104248324279339,0.166487481407291,0.531612611646113
499,2,364199,0.0875257557010772,0.166288357201315,0.598976099664087
501,2,365981,-0.00348485461019275,0.169707489152588,0.983628610657006
502,2,366047,0.0759128922486176,0.166602172023131,0.648919195663552
503,2,366936,0.0725206721386897,0.168524778118834,0.667220779062546
504,2,369530,0.00525922253872348,0.166374376492557,0.974800317587999
506,2,369931,0.0248410605001762,0.167510741335416,0.882194375104134
507,2,371033,-0.0667164937639659,0.167033497484657,0.689825419963034
508,2,372919,0.0182529702612398,0.166346821997677,0.912687130432989
509,2,373518,0.0365253610000954,0.166243835245143,0.826224348538012
510,2,376157,-0.0024955763444257,0.16662206990407,0.988058619415121
511,2,376172,0.00209743057855225,0.167826516712015,0.990035668554619
514,2,381433,0.00789669519360731,0.167704810930789,0.962470616815972
515,2,381922,0.0219567198256545,0.169003853390469,0.896704940332598
516,2,382146,0.0276897722644975,0.166458801480165,0.867979826716821
517,2,384206,0.0957583676611244,0.166905715619016,0.56651769164053
518,2,384955,0.0637078366840335,0.166577059873794,0.702355812053232
520,2,387301,0.00710992808667898,0.167459244826486,0.966157866560754
521,2,388313,0.0425128594244757,0.166449946407234,0.798555762096238
524,2,390138,-0.0254169273921019,0.166978035108612,0.879102597675676
525,2,391233,0.192661676063475,0.167598153202597,0.251109419339385
530,2,395606,-0.291877757703615,0.16621263550294,0.0799469979957242
531,2,395726,-0.290952562558046,0.166155958631622,0.0808005003255266
532,2,395853,-0.272552548320647,0.166721360243576,0.102986820640486
533,2,396484,-0.226196147747692,0.166176027429087,0.174323817438358
534,2,396705,-0.246244015554508,0.166014611299678,0.138895706085587
535,2,398759,-0.218399274762756,0.167489769134725,0.193098268360853
536,2,400386,-0.270587724822346,0.166333302338399,0.104676066879662
537,2,400847,-0.261491642892842,0.166220205167464,0.116576666285072
538,2,401130,-0.248505736458854,0.16780993585234,0.139531566714674
539,2,401143,-0.240962907381623,0.167506436022745,0.151169948735703
540,2,401979,-0.152162237001993,0.167697212411209,0.364833882162979
541,2,403598,-0.158050357946087,0.166791439609088,0.343985049693591
542,2,404844,-0.203419004313418,0.168521553681444,0.22820954063217
543,2,405100,-0.188906353379212,0.167020851640232,0.258808371720483
548,2,406181,-0.180106531010874,0.167156904323853,0.282006157147934
549,2,406688,-0.12940038698632,0.166322788216518,0.437085692822152
550,2,407621,-0.211763012985814,0.167451707399778,0.206841357883244
551,2,409016,-0.248226532468605,0.168995706931252,0.142768554343746
552,2,410647,-0.221272946234716,0.166624961392142,0.185046041537008
554,2,419803,-0.238074937171454,0.167735557569498,0.15668033361624
555,2,419943,-0.217681543120631,0.168809399964483,0.198064813243604
556,2,422349,-0.313592019178009,0.166295612433654,0.0601494676376682
557,2,425467,-0.207910613295361,0.166163080354542,0.211673938789041
560,2,429095,-0.213194865691104,0.167132541533167,0.202934471615247
561,2,431266,-0.199763488311743,0.167270979552212,0.233181768754201
562,2,431446,-0.208162836759514,0.167920393723109,0.215927650045823
563,2,432524,-0.0547450741289436,0.166644172742221,0.74271725924575
564,2,434090,-0.174919909055299,0.167947508759697,0.298349216319066
565,2,441927,-0.145322044528568,0.16622497644288,0.382576971359253
566,2,446471,-0.194409781008141,0.168126666446278,0.248328475291746
567,2,449325,-0.239788931962329,0.166972620378513,0.151860230773825
569,2,450017,-0.303599954716032,0.165745321922661,0.0678348066688184
570,2,451779,-0.422099788928551,0.16563578069356,0.0112459278937139
571,2,451784,-0.425716537469054,0.166217852014982,0.0108462451552582
572,2,453525,-0.420929481812636,0.166305402042012,0.0118053467405723
573,2,453768,-0.443322195166993,0.166364195609377,0.00805780401021474
574,2,454027,-0.417641829132965,0.165845485487482,0.0122352747706285
575,2,455029,-0.42404940139233,0.165888499527192,0.0109993188739639
576,2,455247,-0.497333775810604,0.164763258980224,0.00272519691075875
579,2,455756,-0.385528747940743,0.178103516121265,0.0310855991697006
580,2,457024,-0.517683924967543,0.165828771566487,0.00194583339444273
581,2,457298,-0.518705481945878,0.16631221614328,0.00196477001352039
582,2,460202,-0.444916605231072,0.167303137117032,0.00818608243289046
586,2,464424,-0.420262172200509,0.166600601620607,0.0120888852955913
587,2,465824,-0.299172677736058,0.168999533435394,0.0775473506824199
588,2,470145,-0.235960349625179,0.166856585090934,0.15819902454163
589,2,470686,-0.227194883439647,0.166789308883958,0.174013748968308
590,2,471144,-0.250680382209458,0.166983764809573,0.134191022796522
591,2,471830,-0.236701608729508,0.166563551857792,0.156173692196124
592,2,472403,-0.2232173586836,0.16676575443987,0.181592207976373
