SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
302,2,135183,-0.0491429036829922,0.0843261945550437,0.560419202577123
303,2,135402,-0.0726497644085451,0.0842653337853758,0.389187628186112
304,2,135898,-0.0540170002170339,0.0847526160046411,0.524310650260206
305,2,135912,-0.0466755595970392,0.0848276343330763,0.582502754273172
306,2,135925,-0.0514970939399411,0.0844351006678694,0.542319460847281
307,2,136002,-0.0846601474898696,0.0842960190199376,0.315912504778545
308,2,136173,-0.0472040417116428,0.0849764663476282,0.578907676939366
310,2,138318,-0.0742143336948353,0.0871685627430423,0.395130621583029
311,2,138695,-0.0710293118552847,0.0856790990128632,0.40765577053237
312,2,138818,-0.0783166199083118,0.0855036432892849,0.360321120849272
313,2,139728,-0.0498928932754774,0.085410446706789,0.559489504683004
314,2,140174,-0.0539039440360267,0.0854035420165992,0.528339440299589
315,2,140863,-0.0603054250601232,0.0853568270514592,0.480337294613397
316,2,141152,-0.0405548929747472,0.085630563848984,0.636075789351052
317,2,141292,-0.0581428726511481,0.0849855478267228,0.494329259344476
318,2,141545,-0.0804645320596773,0.0853487516715191,0.346441592341296
322,2,146723,-0.0411743369938407,0.0852738437698969,0.62950270483916
323,2,147946,-0.129772139497431,0.0858058452921377,0.13132869767716
326,2,151397,-0.0605257693912902,0.0862384537570219,0.483240171752021
327,2,153035,-0.0536636969601658,0.08531135190757,0.529733978700483
328,2,153228,-0.0016786674088225,0.0859819675911019,0.984434534964143
329,2,153455,-0.042914874673339,0.0866008613024974,0.620521771246154
331,2,153815,-0.0538187382081048,0.0862510490503111,0.533045194715671
332,2,154160,-0.0137285094203146,0.0853912537904089,0.872365067367297
333,2,154235,-0.0073740473278614,0.0862462146239353,0.931912404665484
335,2,159870,-0.0383135021232457,0.0840440406224101,0.648760820623879
336,2,161229,-0.0337866630335266,0.0853402073808718,0.692413873812209
339,2,162696,-0.0621235227405665,0.0849275279090815,0.464966035521982
340,2,163284,-0.0561096700006514,0.083812421899888,0.503635110928703
341,2,164166,-0.0400683646265247,0.0846174333385929,0.63613226487638
342,2,165270,-0.0390818327558284,0.0839066920144835,0.641662163194631
343,2,165675,-0.0564856772527367,0.0852665867321201,0.50810893160971
346,2,168062,-0.00620571343812371,0.0845522621045909,0.941533364808602
347,2,168518,-0.00620122191355899,0.0840681286343954,0.94123975930599
348,2,168980,-0.0146665329398512,0.0840252389699168,0.861533983098671
349,2,169651,-0.0109774083820569,0.0840667462239647,0.89618220371108
352,2,170725,-0.0467048733462641,0.0841817295914882,0.57937592305118
353,2,171254,-0.0378081397046284,0.0843307076965429,0.654188793692127
354,2,172242,-0.0785599145108972,0.0832526466039657,0.346002793444657
355,2,173254,-0.0280767591848382,0.0827053184548375,0.734450427565786
356,2,173340,-0.0206999730904446,0.0827014691553512,0.802502878149373
357,2,173385,-0.023494661764404,0.0827755332944482,0.776702603166851
358,2,173973,-0.010781788562288,0.0825630643726177,0.896175209572091
360,2,177341,0.0107394475267301,0.0822817514683747,0.896229058549187
361,2,180314,-0.0388338734243591,0.0822853898552314,0.637260281549218
362,2,180339,-0.0222320553626295,0.0825108121711753,0.787745346603188
363,2,182758,0.0157567357395507,0.0822190815776583,0.848131813070878
364,2,183619,-0.00958206530591088,0.0825455671979403,0.907653459654158
367,2,187176,-0.0733350362378674,0.0829047166072143,0.37699061929157
368,2,191066,-0.0629120683188724,0.0835499164041147,0.451959112312364
371,2,191599,-0.0820539016355437,0.082342663927297,0.319693165918033
373,2,191763,-0.079956353587482,0.0826755230708235,0.334150986293187
374,2,191959,-0.0815241628407314,0.0824689147053453,0.32356332143958
376,2,195759,-0.0471653281436134,0.0832542468980484,0.571399269152246
377,2,196912,-0.0515208333036383,0.0818989600264194,0.529704875503566
379,2,198110,-0.0322545272171155,0.0824180495006764,0.695772659016211
381,2,198805,-0.051961874320035,0.082744794361869,0.530424682527072
382,2,198891,-0.0443114565103183,0.0821122478143819,0.589782173318176
383,2,199248,-0.0245423279694479,0.0823233522327077,0.765786134147977
384,2,201782,-0.0430914023219581,0.0822005478165349,0.600452577314808
385,2,203285,0.000780735259993448,0.0819137134095855,0.992400709037293
386,2,203783,-0.0215167203226609,0.081729317592464,0.792497563503178
387,2,204179,-0.0113385003639138,0.0819328999334762,0.890012976679819
388,2,205406,-0.0294132597062411,0.0827621454178544,0.722505894043366
389,2,205834,-0.00938172279766764,0.0823789741403383,0.909393764144414
391,2,207192,-0.049757176245652,0.0822608354235701,0.545653468841483
392,2,207561,-0.0623648788669051,0.0818724032441768,0.446728221238576
393,2,208682,-0.0680054585154607,0.0817216992290521,0.405881724568948
394,2,210102,-0.0614560589323705,0.081947821617658,0.453789559963594
396,2,214801,-0.0106696900446665,0.0820072074473316,0.896556088987409
397,2,215016,-0.0243435074648903,0.0819521393891682,0.766606548235221
398,2,218876,0.0133613325735852,0.0828066921204425,0.871905556496397
399,2,227511,0.0070013064384935,0.0833950285112184,0.933140973838489
400,2,230378,-0.01616777212659,0.0823404103480866,0.844447008478072
401,2,231943,-0.0199296908428114,0.0825741808147274,0.809420125014498
402,2,232156,-0.0206612761824498,0.0825398173622029,0.802486363913317
403,2,232789,-0.00876352562105354,0.0822535212364227,0.915212171117259
404,2,238524,0.0184195184001031,0.0823647649596287,0.823171880813282
405,2,241518,0.00531566087829549,0.0830852098321801,0.94902361924543
406,2,250396,-0.0581250311915673,0.0824612844369505,0.481351829846085
407,2,250466,-0.060763551735613,0.08242673170878,0.461501007478982
408,2,252305,-0.0875711614561818,0.0825773725919571,0.289654022045027
409,2,254571,-0.120899588678052,0.0836232652261181,0.149130346287738
410,2,254742,-0.146093073866466,0.0834331903880537,0.0808112745182638
411,2,254908,-0.130595106746432,0.0841482247651797,0.121566634890067
413,2,255862,-0.104466840570081,0.0837418092355946,0.213045840142527
414,2,255975,-0.122634879605212,0.0833680656926199,0.142180477154636
415,2,258311,-0.163593179872249,0.0817801528870621,0.0462224242424786
416,2,259284,-0.126685783276304,0.082243351726588,0.124364344106479
417,2,266330,-0.0930296233752239,0.082726061381051,0.261543700992998
418,2,267100,-0.0865376729218066,0.0827399687773237,0.29632318588994
419,2,268086,-0.0956567267826816,0.0827175736241259,0.248289097118815
420,2,274614,-0.0793501713663106,0.0822622554276845,0.335405538809407
421,2,274729,-0.0905754857456528,0.082680708051386,0.274051006805206
422,2,275746,-0.0985758693985722,0.0826185521799172,0.233614098813511
423,2,277029,-0.0763789903979424,0.0822999333550175,0.354012373664496
424,2,277741,-0.0765384672713637,0.0823319026664949,0.353196320632196
425,2,278218,-0.09161287309929,0.0821391342876128,0.265464448915823
426,2,278379,-0.0619709035461246,0.0842555124498154,0.462516402636126
427,2,279910,-0.120151985217144,0.0820058700224781,0.143766471767649
429,2,283431,-0.116963268115907,0.0832270465144253,0.160796193118413
430,2,283573,-0.123015418111974,0.0821980438294219,0.135397795614529
431,2,286762,-0.0731131129436742,0.0825778290638863,0.376552105121374
432,2,287187,-0.0884504190829023,0.0821489533195214,0.28234611055529
433,2,288379,-0.139457153075566,0.0813221307013914,0.0872460782198459
434,2,294941,-0.233689123416599,0.0807567926339582,0.00404331057160096
439,2,297610,-0.127023393010545,0.0818438227201832,0.121553076213488
441,2,299680,-0.135559138450332,0.0815511344513079,0.09734845130671
442,2,299708,-0.131888876970539,0.0817415027834882,0.1075322253529
443,2,299759,-0.132154890671427,0.0814612904361438,0.105631235786505
444,2,300111,-0.139571158358312,0.0819998863205701,0.0896189745303275
446,2,301710,-0.141854395142904,0.0814370857482441,0.0823988263274432
447,2,303446,-0.138021030981532,0.0819729739652692,0.0931162951845136
448,2,303854,-0.156908322588138,0.0818925296476643,0.0561690491462292
449,2,304472,-0.172885120399181,0.0811013203206278,0.0337201878101997
450,2,304691,-0.161739981835663,0.0824960699656397,0.0507143441959046
451,2,308097,-0.108626504407861,0.0818658298457668,0.185404532866561
453,2,309402,-0.132515785816465,0.0812649113188387,0.10385304725153
454,2,310030,-0.15154043485977,0.0816311915592189,0.0642290670008464
455,2,310113,-0.122638407460091,0.0815390324913908,0.133463819436654
456,2,310972,-0.0985233399614242,0.0817560976010137,0.228976352627239
457,2,312659,-0.128926497439528,0.0813172606985105,0.113753790355285
460,2,318265,-0.166638414661617,0.0821896371165386,0.0433635309095439
461,2,318379,-0.146366343145777,0.0825449315462003,0.0770624561726195
462,2,321266,-0.11868691270007,0.0821141333614857,0.149235643363081
463,2,322957,-0.0661706624171103,0.081545646438029,0.417650946369619
464,2,325221,-0.0164653242705981,0.0820650537668351,0.841097608255206
465,2,332691,-0.0611563859321003,0.0828417540509337,0.460864328983794
466,2,333006,-0.0280666064215527,0.0827293720943314,0.734617070286723
468,2,335046,-0.0214549128658287,0.081905763946155,0.79351561707889
469,2,335049,-0.0160805758040375,0.0822576115958345,0.845121505897942
470,2,335995,-0.00371995171342724,0.0817970597189985,0.963752171780741
471,2,336060,0.0188380028140074,0.0816810009574881,0.817736684104898
472,2,338292,-0.0261359632551758,0.0816701662954163,0.749143644123883
473,2,339568,-0.0620132066246874,0.0817384323228906,0.448551044786202
474,2,340466,-0.047643308313922,0.0824743589845482,0.563852390729715
478,2,348480,-0.0223985264465508,0.0816745977825851,0.784059804649089
479,2,350086,-0.034087678217541,0.081667003842992,0.676640756084482
480,2,351083,-0.0221211597651865,0.082734480725102,0.789336330697344
481,2,351335,-0.0249684773343846,0.0818019998371448,0.76037038913485
482,2,351417,-0.0282060547049447,0.0817861038731663,0.730393072237491
483,2,351450,-0.0424138563678373,0.0818592777683944,0.604691231294625
484,2,352302,-0.0268918110270922,0.0825247830805144,0.744720748500787
485,2,352469,-0.0337741031607954,0.0816828087363803,0.679506983746442
486,2,352562,-0.0333300628018717,0.082017323652095,0.684710892498712
487,2,352944,-0.0483321925010346,0.0817594214306412,0.5547973456801
490,2,355266,-0.0754953198599427,0.0817011293905811,0.356095367588204
491,2,358277,-0.0262308285466715,0.0818008807120787,0.748652637191582
492,2,358926,-0.0413970999462393,0.0819035449087513,0.613567219929462
493,2,358948,-0.0160646827079029,0.0819546744327095,0.844707996471705
494,2,359515,-0.029406251034233,0.0818210841670402,0.71951302035885
495,2,363190,-0.0727059186338059,0.0825461827427197,0.379030337235769
496,2,363588,-0.0611584637352384,0.0828989745442201,0.461158374083643
497,2,363888,-0.052913207340977,0.0822026769083113,0.520193133429744
498,2,363954,-0.0374342781851384,0.0818998650173231,0.647899189609963
499,2,364199,-0.0517845252558911,0.0817663533973902,0.526932727432523
501,2,365981,-0.0728989389929669,0.0833720528095364,0.382505286193654
502,2,366047,-0.0300382075929402,0.0819435395614668,0.714157912654139
503,2,366936,-0.0335567920137595,0.0828830763465888,0.685819001720851
504,2,369530,-0.071855870773574,0.0817336990088349,0.379920061978439
506,2,369931,-0.0601829768526722,0.0823221475373388,0.465223417449778
507,2,371033,-0.0443015239251739,0.0821318896279666,0.589954437667792
508,2,372919,-0.0415815107325525,0.0817809157728056,0.611455363424402
509,2,373518,-0.0338239695200623,0.0817445811894883,0.679289225448358
510,2,376157,-0.041376431674297,0.0819152568538852,0.613794927195879
511,2,376172,-0.0288436496254355,0.0825229158784533,0.726905195404812
514,2,381433,0.0661682252597682,0.0824023561905073,0.422521134769358
515,2,381922,0.0644846541077024,0.0830472860789786,0.437984896346871
516,2,382146,0.0687063922507362,0.0817860281112732,0.401434985438046
517,2,384206,0.0129331011098599,0.0821197024512077,0.874948069312515
518,2,384955,-0.00726963024789351,0.0819387501212332,0.92935451316097
520,2,387301,0.0271543406713682,0.0823440793197003,0.741771798526564
521,2,388313,0.0284507597139932,0.0818537357831773,0.72836242999359
524,2,390138,0.0181102021110552,0.0821169303430388,0.825576847202811
525,2,391233,0.0568717663290214,0.0825235049266308,0.491176321021823
530,2,395606,-0.0411984542593531,0.0820704483235576,0.615988288757341
531,2,395726,-0.039889658667833,0.0820422662539747,0.62712093911392
532,2,395853,-0.038842253008059,0.0822774852563178,0.637155328000102
533,2,396484,-0.0362651566750688,0.0819169262806465,0.658249181134331
534,2,396705,-0.0351394691945155,0.081878757592842,0.668065201353611
535,2,398759,-0.0474866121281382,0.0825310136549698,0.565401578629857
536,2,400386,-0.058702928055588,0.0820494067926407,0.474798858090142
537,2,400847,-0.0638930051366103,0.0819627332961564,0.436185607672113
538,2,401130,-0.0646919769851969,0.0827133422010922,0.434666808985708
539,2,401143,-0.0864502855895709,0.0824926460662717,0.295366812085368
540,2,401979,-0.0568146671446421,0.0825143141808922,0.491563051116884
541,2,403598,-0.0332143768188916,0.082113358967223,0.686094322900246
542,2,404844,-0.0641796305134847,0.0829795847341039,0.439780356810933
543,2,405100,-0.0250419686265715,0.082278855770004,0.761036903993437
548,2,406181,-0.0518973814199064,0.082296588671946,0.528700980227896
549,2,406688,-0.0314202980220128,0.0818506591847203,0.701303328217528
550,2,407621,-0.0419761043056356,0.0825089411909071,0.611248001516585
551,2,409016,-0.0197826050081175,0.0833591313652454,0.812547930588359
552,2,410647,-0.0014141203316137,0.0821506530875395,0.986275822517378
554,2,419803,-0.0284549952624089,0.0827136323890263,0.731037426795404
555,2,419943,-0.0211544091262149,0.0832082493733779,0.799462413230033
556,2,422349,0.0379197306268456,0.0821704014080588,0.644740823470841
557,2,425467,0.0403142868007878,0.0818720027102909,0.622738280228147
560,2,429095,-0.053307545031765,0.0823362320070098,0.517769802148149
561,2,431266,-0.00579044898923109,0.0824294055656133,0.944036549608214
562,2,431446,-0.0104911289764133,0.0827610236253958,0.899199262297486
563,2,432524,0.0264325852016807,0.0819561515559158,0.747248917745572
564,2,434090,-0.0520223688436743,0.082677138842004,0.5296099696233
565,2,441927,-0.0225836612421931,0.081829163668824,0.782720714946508
566,2,446471,-0.0455999947615043,0.0828056783334507,0.582196716811721
567,2,449325,-0.0503064941564096,0.0823132248672951,0.541487458922015
569,2,450017,-0.0246607521540242,0.0818895970182563,0.763480215347039
