SNP,Chr,Pos,Effect,SE,SRO9_SGN1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
90,1,114628,0.0155485090383868,0.06052787566383,0.797419686513529
91,1,116283,-0.0337324013047531,0.0608437303702987,0.579649027563767
93,1,127853,-0.00326063576472968,0.0607566327469062,0.957230708461819
94,1,128302,-0.0167021017261701,0.0605169753216294,0.782716972962692
95,1,128704,-0.0156630921209668,0.06057801477123,0.79612492493047
96,1,128911,-0.00832992877660288,0.0605888339237431,0.890727489504757
97,1,130267,-0.0485367319142578,0.0605066118157482,0.422992953789705
98,1,130271,-0.0446691735070873,0.0605869840999757,0.461445846746525
99,1,130613,-0.06514362394472,0.0611019361341709,0.28708600230252
100,1,132012,-0.0746880374497206,0.0609408110823008,0.221172590540581
101,1,133231,-0.0357813312875838,0.0606070603872049,0.555312178887518
102,1,137074,-0.0417104170459783,0.0605100254260729,0.491078438194398
103,1,137304,-0.0367842111864007,0.0605401337388243,0.543843182573121
104,1,139686,-0.0830524472941214,0.0604900824199135,0.170626119241955
105,1,149562,-0.0528208861307463,0.0607247056389314,0.384977957688611
106,1,150447,-0.0589014049935157,0.0613840421082027,0.337935657686964
108,1,154084,-0.064010387754381,0.0615597338087674,0.299140145715605
110,1,157269,-0.0672427505031846,0.060429074653976,0.26657088960241
111,1,160054,-0.0627526795878069,0.06101875496296,0.304458216985811
112,1,166222,-0.0758172561830517,0.0605237345281249,0.211149091220881
113,1,166416,-0.0728643277033952,0.0604106103082845,0.2285669786621
114,1,167326,-0.0531065355223607,0.0608133048143657,0.383108679605419
115,1,168836,0.00153132029552444,0.0605904012125997,0.979851239454205
116,1,171200,-0.0043983755894606,0.0606807429250631,0.942257886205386
117,1,171431,-0.0016864538532167,0.0610599646915573,0.977981129816061
118,1,173339,-0.0122217350599438,0.0605816952209841,0.840236403340371
119,1,173845,-0.0198405073890806,0.0605257544318755,0.743255156112331
120,1,175121,0.00609280677475182,0.0604140714089126,0.919726163728497
121,1,175281,0.00593070543049207,0.0604654692309338,0.921921126126368
122,1,175315,0.00206629985504586,0.0604471588168551,0.972750086530219
123,1,175523,-0.00194647290830674,0.060789661583157,0.974474355923148
124,1,175541,0.00400912824570293,0.0605412788263033,0.947239047787239
125,1,175653,0.00299855521909381,0.0607330187370473,0.960650179496294
128,1,175856,-0.00379977172495993,0.0617355288765574,0.950956674728833
129,1,175876,0.00193472230141239,0.0607896626458052,0.97462839907302
130,1,175989,0.00787378992387661,0.0609617525348629,0.897304995655872
131,1,176001,-0.00392962089442925,0.0612804957109311,0.948906874146347
133,1,177692,-0.00885621581868412,0.0604454209651067,0.883597768187918
134,1,178191,-0.0107880397739301,0.0605045534328592,0.858588647714433
135,1,178224,-0.00885621581868412,0.0604454209651067,0.883597768187918
136,1,178960,-0.00706023658542385,0.0609288829476359,0.907816169427121
140,1,183802,-0.0511524653888277,0.0603935341396225,0.397576892001548
141,1,183954,-0.0661651312901691,0.0607930848890579,0.277176032862953
142,1,184450,-0.0521034726524956,0.0602980887792108,0.388120690893648
144,1,184718,-0.0398845674798272,0.0606676567579377,0.511334702705855
145,1,185296,-0.0256906102196711,0.0604317912571209,0.671010066985995
146,1,185438,-0.0262016353173573,0.0604340244670619,0.664874499410151
147,1,185469,-0.0253892297641991,0.0605222702537832,0.675104276784357
148,1,185503,-0.0202509265194435,0.0603711590422447,0.737492149884888
149,1,185705,-0.0423498522294556,0.0610139970790002,0.488075641944462
150,1,185749,-0.0428775398097372,0.061012953018634,0.482667722444892
151,1,185806,-0.0272308071430801,0.0611199630540563,0.656209538173718
152,1,185879,-0.0471606440208417,0.0613812647050944,0.442808934453539
153,1,185916,-0.0314223587829501,0.0613818469266852,0.609029794340085
154,1,185941,-0.0262874492705347,0.0616562412366074,0.670109029264226
155,1,185954,-0.0195463182363908,0.0618434737845648,0.752142905562674
156,1,186055,-0.0339898326721807,0.0605907770855885,0.57517136917278
157,1,186896,-0.0369950245592373,0.0615801146426448,0.548383703171581
161,1,190132,0.0215754866293554,0.0606838075552123,0.722397865812453
162,1,190148,0.0234467232604644,0.0607001501428173,0.699528499365082
163,1,190165,0.0339125675240941,0.0611528779241129,0.579550994788311
164,1,190169,0.0292295458524741,0.0610834097820929,0.632577397999035
165,1,190933,-0.00439931864122972,0.0606072558557113,0.942175622648629
166,1,192149,-0.0478543214180974,0.0610501097275613,0.433651909557634
168,1,192303,0.0248926707605355,0.0728321672096225,0.732718880371283
171,1,192795,-0.123527852364361,0.0601346206090127,0.0406933793830347
173,1,194187,-0.0766832970283561,0.0604053591519539,0.205106788449239
174,1,194867,-0.0558484985836445,0.0604370850069186,0.356077642780908
190,2,8314,-0.0992877897593566,0.0613073358263915,0.106230769365299
194,2,8498,-0.112279220818849,0.0611532525396533,0.0671940771083678
195,2,8651,-0.114314838962548,0.0612003825374608,0.0626074705632174
197,2,9812,-0.101100634609367,0.0616330590863756,0.101820289657019
198,2,9932,-0.0987551433152705,0.0613991044050119,0.108638626914713
199,2,10135,-0.0947183972696706,0.0611803256137095,0.122474047612909
200,2,11616,-0.116047414960707,0.0610106696581463,0.0579739131193702
201,2,12133,-0.112903056940399,0.061272339396189,0.0662195123474115
202,2,12194,-0.115244397812174,0.0614992462046277,0.0617679317678615
203,2,12359,-0.111249759917045,0.0613385424521178,0.0705728077181507
204,2,13061,-0.107632206025257,0.0613522696358436,0.080241424789917
205,2,14298,-0.105283938248301,0.0615590069176988,0.0880903552629648
206,2,15222,-0.110736832844403,0.0621374005110716,0.0755877382164875
207,2,17986,-0.118128072494824,0.0609993568138547,0.053598657575988
208,2,19770,-0.113395245861454,0.0614508293134972,0.0658312006295745
209,2,19836,-0.109803996631237,0.0612988962021757,0.0741035874340803
210,2,19851,-0.108989864856564,0.0614841032248758,0.0771489003932836
211,2,21595,-0.111759070548015,0.0612137535944479,0.068737410127491
212,2,22385,-0.119172031019272,0.0612326360517557,0.0524217660218852
213,2,23441,-0.135743860794086,0.0617368660769577,0.0285440891530374
214,2,24209,-0.127800420638389,0.0612699417799753,0.0377090768283093
215,2,24341,-0.119458914944079,0.061464197042214,0.0527438440398234
216,2,26815,-0.130055722839614,0.0613287171769249,0.0346495376984407
217,2,28209,-0.119982529203827,0.0614077399222361,0.0515064070311108
221,2,41245,-0.139716722941149,0.061050853463925,0.0226969873617344
222,2,43214,-0.118266181263375,0.0621814086250238,0.0579909528881494
223,2,47104,-0.127408118012523,0.0603772572320325,0.0355442495852517
224,2,50915,-0.144527511854444,0.0608696928984723,0.0181127807722198
225,2,55834,-0.125926599978801,0.0607014241401115,0.038754858285312
226,2,56422,-0.145783187106038,0.0606854709887786,0.0168093650390683
227,2,57715,-0.149792318450605,0.0604543915218609,0.0136876853934974
228,2,59046,-0.145257546700916,0.0607966979041008,0.0174079502493548
229,2,59191,-0.132377183392024,0.0605266949782019,0.0293918221524698
230,2,59383,-0.122280824146651,0.0606044832686518,0.0443802188452054
231,2,59477,-0.146063264116256,0.0613796995298248,0.0178589359886601
233,2,60471,-0.132587920041455,0.0606257048903376,0.0293988741182806
234,2,60478,-0.126049290727877,0.0607352753928383,0.0386742883751401
235,2,60786,-0.129200644552015,0.0606153971632132,0.033739702397429
236,2,61035,-0.123716117855604,0.0606433767416489,0.0420882746856259
237,2,61071,-0.0894305112071443,0.060536255243558,0.140485496533962
238,2,61675,-0.088900888538417,0.0607138137001043,0.144012524754605
240,2,62939,-0.101791896267051,0.0605507528432682,0.0936279198502743
241,2,63527,-0.114785773548343,0.0607142392720164,0.059497791696316
242,2,63857,-0.145486385661174,0.0605418481707546,0.0167734012124144
243,2,65527,-0.145981598928445,0.0603355917838546,0.0160468322535719
247,2,67976,-0.112762351649777,0.0614174855674456,0.06719892705867
250,2,72389,-0.0769032467309237,0.0611927362734269,0.209679421594338
251,2,72392,-0.0150194891820226,0.061741328671871,0.80794160587319
252,2,73646,-0.0871918455214687,0.0603022723356959,0.14908881682333
253,2,74564,-0.08893433808166,0.0601759427558176,0.140324818327835
254,2,74739,-0.086695855772213,0.060384250361914,0.151962927886279
257,2,80873,-0.0650977112656207,0.0606058263033566,0.283504185045665
258,2,81501,-0.0624231916698257,0.0606036675355132,0.303704270977058
259,2,83526,-0.0413165847673899,0.0605606053142953,0.495537569955923
260,2,83845,-0.0282496602916973,0.0606394731801477,0.64160119139141
263,2,84447,-0.00902853549234559,0.0614306875969803,0.883238736276363
264,2,87391,-0.0118779983626946,0.0603869543738461,0.844177003830476
265,2,87562,-0.0114223256370315,0.0605400360532198,0.850456819588641
266,2,87849,-0.00842584742936499,0.0605356934136993,0.889380895021979
267,2,87878,-0.0100096758226103,0.0607951572525537,0.869316908215341
269,2,89785,0.00638851561040565,0.0608033172275913,0.916381099740314
272,2,93721,-0.00986659288195432,0.060618382279029,0.870796057792445
273,2,93952,-0.0173071756755869,0.0604402395224788,0.774776614856979
274,2,95085,-0.0387678806579298,0.060496443218736,0.522049523507168
276,2,107124,0.0334585811538,0.0605355469658264,0.58081205776165
277,2,111645,0.040442400156953,0.060562276931583,0.504709084084386
278,2,111916,0.0337111048050308,0.0607168561247759,0.579097069460312
279,2,111931,0.0347966065783825,0.0608080471794037,0.567525754747588
280,2,111999,0.0364897721006195,0.0605866580383399,0.547378392846763
281,2,114528,0.0696123102557889,0.060853920889391,0.253429930829359
282,2,116024,0.0758362119649458,0.0609781274424949,0.214449060376953
286,2,120090,0.0583010421601408,0.0607910687415692,0.338195193803088
287,2,120291,0.0520213280459083,0.0615040161256289,0.39822612498266
288,2,120726,0.0814181631882633,0.0610570130867783,0.183234923048007
289,2,121716,0.0243142509506964,0.0611273849844168,0.691044853838991
290,2,123100,0.0569002557986645,0.0611504749852933,0.352750371486121
291,2,124677,0.0263858316102777,0.0611249512194381,0.666244515944766
293,2,127887,-0.00840947890447041,0.0615586516894312,0.891417571133195
294,2,128935,-0.0253017274870281,0.0614873384196474,0.680959388195128
295,2,129053,-0.0224787909982838,0.0616776930116959,0.715735919935356
296,2,130040,-0.0232117287787228,0.0620535207306067,0.708584388319363
297,2,130976,-0.00916478248763719,0.0615583462635104,0.881733646250545
298,2,132199,-0.0473513423370449,0.0617942276294757,0.444025080933935
299,2,133355,-0.0517757324460522,0.0622029455282891,0.405764096066836
300,2,133435,-0.0435024406397262,0.0623555337778715,0.48585432707401
302,2,135183,-0.0831087374649344,0.0622761677023909,0.182893939207658
303,2,135402,-0.0889622736004392,0.062243796542665,0.153815217524108
304,2,135898,-0.0753952017020334,0.0626262570149139,0.229438279655933
305,2,135912,-0.0791278729176568,0.062659668426706,0.207487458183645
306,2,135925,-0.0789663721423042,0.0623751191160724,0.206350966933742
307,2,136002,-0.0809146942544363,0.0623211568967279,0.195014569513525
308,2,136173,-0.0802394954368622,0.0627666233092351,0.20195592613202
310,2,138318,-0.0959033948308186,0.0643705928697396,0.137153061871181
311,2,138695,-0.0952113716758951,0.0632632822220189,0.133217756487707
312,2,138818,-0.0915408414009424,0.0631618958960691,0.148140250487678
313,2,139728,-0.100582702690942,0.0630089482243403,0.111311253916387
314,2,140174,-0.111145590168721,0.0629586528555517,0.0783653950625681
315,2,140863,-0.104291067868046,0.0629661896297314,0.0985491114300719
316,2,141152,-0.0924696185324314,0.0631970883314311,0.144304040632218
317,2,141292,-0.111265437776153,0.0626534135129313,0.0766127849689004
318,2,141545,-0.111290974108698,0.0629612072613533,0.0779896868074395
322,2,146723,-0.127857662311251,0.0627572831805241,0.0423618294942772
323,2,147946,-0.17135992658989,0.0630471300479145,0.00689250863144817
326,2,151397,-0.0602356012769472,0.0637821508186999,0.345613313532299
327,2,153035,-0.0820726522147326,0.0630162402977526,0.193627137881311
328,2,153228,-0.0704431256695723,0.0635178337134359,0.268172614321822
329,2,153455,-0.0722055564187067,0.0639933454360631,0.259947210226089
331,2,153815,-0.068137481989351,0.0637596199845332,0.285952241824925
332,2,154160,-0.0729226624944685,0.0630742283943707,0.248405601895485
333,2,154235,-0.0715553591587257,0.0637108375188103,0.262146841762346
335,2,159870,-0.0176272668834072,0.0622054855799027,0.777058123459981
336,2,161229,-0.0553369165320508,0.0630987619016256,0.381089081260407
339,2,162696,-0.0496658763257387,0.062840092301189,0.429852075450452
340,2,163284,-0.0414400333174667,0.0620230086288575,0.504481051113392
341,2,164166,-0.0363771260928867,0.0626085311123125,0.56159433297529
342,2,165270,-0.0416354023509424,0.0620721477688988,0.502813198843281
343,2,165675,-0.066377235169337,0.0630392545284485,0.293083739904193
346,2,168062,-0.0481381336993056,0.0625183478256203,0.441824288577112
347,2,168518,-0.0398891199346556,0.062176323309354,0.521582793484278
348,2,168980,-0.0546413462245647,0.0621149787948957,0.379630773202175
349,2,169651,-0.067859176935869,0.0621076300677722,0.275311868919102
352,2,170725,-0.074714350479717,0.0621963052542112,0.230453126019916
353,2,171254,-0.0638752701884913,0.0623315126218174,0.306174917662301
354,2,172242,-0.0374268205048411,0.0616540903480635,0.54421115466028
355,2,173254,-0.0741964229769696,0.0610860478656178,0.225322378623569
356,2,173340,-0.0637903134984573,0.0611119144308514,0.297279375280972
357,2,173385,-0.0630552524066251,0.0611705282334507,0.303335206945924
358,2,173973,-0.0626675143831806,0.0610086696254316,0.305034196833544
360,2,177341,-0.112729757169204,0.060595267326016,0.0636642915796875
361,2,180314,-0.128958792665059,0.0605240730079647,0.0338044074599048
362,2,180339,-0.121482175298137,0.0607226380638481,0.0462001270015235
363,2,182758,-0.0983829091408628,0.0606211776912859,0.105500637814195
364,2,183619,-0.080890643257044,0.0609346109741863,0.185201486395014
367,2,187176,-0.109639378561565,0.0611412423585137,0.0737945120485799
368,2,191066,-0.0751049331694952,0.0617489731057919,0.224685443593123
371,2,191599,-0.0977652015363019,0.0607985806063963,0.108725266917029
373,2,191763,-0.104136071209264,0.0610112811178006,0.0887324903595128
374,2,191959,-0.080247646963755,0.0609636094045421,0.188920561313601
376,2,195759,-0.0378475923723539,0.0616048674998105,0.539372939591888
377,2,196912,-0.0359946946038232,0.0606105457675814,0.552980424171538
379,2,198110,-0.0527500623576354,0.0609395778212498,0.387290586215456
381,2,198805,-0.060175448922673,0.061183207924146,0.326020848924984
382,2,198891,-0.0564153425775527,0.0607155463331232,0.353433554156523
383,2,199248,-0.0565568365446621,0.0608541741292176,0.353325710187432
384,2,201782,-0.0499053716121484,0.0607957098899348,0.412274341956548
385,2,203285,-0.0439873881253013,0.0605725500640948,0.468201417059699
386,2,203783,-0.0163839371746388,0.0604809654656455,0.78663080646459
387,2,204179,-0.0226341538663794,0.0606216451526761,0.709099040460932
388,2,205406,-0.0250947461522117,0.0612420201770324,0.682227971677327
389,2,205834,-0.0319851317702983,0.0609394186464262,0.600004642105771
391,2,207192,-0.0741064444092383,0.0607783364951306,0.223548069142267
392,2,207561,-0.0808228017446539,0.0604841923214026,0.182323972749475
393,2,208682,-0.0447415934570947,0.060488108278181,0.459988310731793
394,2,210102,-0.0136680035133314,0.060686941653606,0.82193729657596
396,2,214801,-0.0507075534731296,0.0606283721866193,0.403514419346101
397,2,215016,-0.0454381780052042,0.0606055521571596,0.453912949637758
398,2,218876,0.0253274237922959,0.0612660238621401,0.679564002551141
399,2,227511,-8.7017506655962e-05,0.0617145893753559,0.99887578044565
400,2,230378,-0.0045710706293689,0.0609363768950476,0.940246205173787
401,2,231943,-0.00709066472512787,0.0611104062584624,0.90769442984531
402,2,232156,-0.011600699902459,0.0610834005957848,0.849484309686638
403,2,232789,-0.0134946898896805,0.0608659764079986,0.824666642772234
404,2,238524,0.00208045141610624,0.0609557749851717,0.972792373366745
405,2,241518,0.00887985367628119,0.0614832414225842,0.885245543453305
406,2,250396,0.0172919229347571,0.0610589784832334,0.77718928069661
407,2,250466,0.0234810624281037,0.0610315541477339,0.700664387023036
408,2,252305,0.0358386584111601,0.0611764253803557,0.558367704608527
409,2,254571,0.0413353701121952,0.0620268125357886,0.50558352412546
410,2,254742,0.0453544784675786,0.0619627681053843,0.464676573530948
411,2,254908,0.0133855399647151,0.0624793761376539,0.830484123064208
413,2,255862,0.0579144527071388,0.0620305072928119,0.351125392657316
414,2,255975,0.0611909804467132,0.0617970576086986,0.322758294072191
415,2,258311,0.0676747903850182,0.060754306208758,0.266075945389825
416,2,259284,0.0457746773283739,0.0610172939020337,0.453638875830512
417,2,266330,0.046456574550678,0.0612786181589039,0.448884694939511
418,2,267100,0.0504807646642019,0.0612651261534943,0.410511679965671
419,2,268086,0.0235780605052015,0.0613156432229763,0.700812913382396
420,2,274614,0.0462608488806959,0.0609061265834747,0.448034461309122
421,2,274729,0.0330677344098596,0.0612640032341573,0.589704268179334
422,2,275746,0.040037338583887,0.0612254508912465,0.513580784203142
423,2,277029,0.031780730377637,0.0609543699957723,0.602425129269833
424,2,277741,0.0356045662659414,0.060972332860584,0.559629413989216
425,2,278218,0.0250179634383989,0.0608770345331624,0.681351979789104
426,2,278379,0.0319784971639648,0.0623752893621697,0.608496574397817
427,2,279910,0.0224638266857622,0.0608584705563502,0.712262668752308
429,2,283431,0.029785172093121,0.0617413690896721,0.62980775805863
430,2,283573,0.0232473835860482,0.0610083026744312,0.703393310384545
431,2,286762,0.0405544977122838,0.0611389537175308,0.507560582962844
432,2,287187,0.0303169318816732,0.0608702118282097,0.618752892075746
433,2,288379,-0.0276281098734047,0.0604122493053362,0.647717862493446
434,2,294941,-0.0479026124046016,0.0604125165529699,0.42835395144473
439,2,297610,-0.0329869834202767,0.0607469750790927,0.587456912726936
441,2,299680,0.0476973725778981,0.060531975612197,0.431243129759946
442,2,299708,0.0414674255991621,0.0606728468957553,0.494764969811345
443,2,299759,0.0379189103170117,0.0604736096807243,0.531043350752295
444,2,300111,0.0502919502371367,0.0608712155836771,0.409247294719932
446,2,301710,0.0496407144680218,0.0604658070280696,0.412216479145189
447,2,303446,0.0558813036292251,0.0608320603674572,0.358923706115807
448,2,303854,0.0397864783369985,0.0608795886779379,0.513841799962087
449,2,304472,0.0440383144467446,0.0603561539439974,0.466093632696994
450,2,304691,0.0242139173543036,0.0613666789372946,0.693392926959086
451,2,308097,-0.00231808943942852,0.0607331031079641,0.969574938313093
453,2,309402,0.0108266088792321,0.0603609704165046,0.857754495568924
454,2,310030,-0.00140085427520904,0.060702813253891,0.981601688261419
455,2,310113,0.0138692731741305,0.0605290316625406,0.818897283820392
456,2,310972,-0.0401316314219297,0.0605878149679758,0.508165483151983
457,2,312659,0.0470936519037889,0.0603382232446021,0.435622908947797
460,2,318265,0.0268140783695952,0.0611584226621679,0.661338161676274
461,2,318379,0.0437012799511612,0.0613122162186471,0.476461276430963
462,2,321266,0.0615861818483206,0.0608574223739623,0.312243203677522
463,2,322957,0.0452468924568228,0.0603536215144765,0.453936913988958
464,2,325221,0.066168253490378,0.0606310324517909,0.275873548473988
465,2,332691,0.134490241572971,0.0609328241347889,0.0279438047846754
466,2,333006,0.121563599116317,0.0608885502992767,0.0466478449856722
468,2,335046,0.0740474052320491,0.0604895236182438,0.221717288323368
469,2,335049,0.0722546313005517,0.0607539618308473,0.235121350748719
470,2,335995,0.0863780764564383,0.0603567794199062,0.153279169511275
471,2,336060,0.0920915941307781,0.0602510667232098,0.127292888544982
472,2,338292,0.0244025987129752,0.0604323520420107,0.686604120108046
473,2,339568,0.0357223707841507,0.0605074897533954,0.555314123830158
474,2,340466,0.0338345927389143,0.0610349404725782,0.579691776965066
478,2,348480,-0.0155542677128684,0.0604415894486628,0.797063333475862
479,2,350086,-0.0305193732748967,0.0604282841664645,0.613838083017084
480,2,351083,-0.0134935916238505,0.0612271423136088,0.825698120714852
481,2,351335,-0.0299737317241825,0.0605220658537905,0.620729716660335
482,2,351417,-0.0321878696411555,0.0605092850953305,0.595095754113868
483,2,351450,-0.00917372318747417,0.0605985509288387,0.879758347042708
484,2,352302,-0.0266686669653011,0.061062663790628,0.662565049229431
485,2,352469,-0.0188762537796773,0.0604531850010402,0.755038079536832
486,2,352562,-0.0132284093586368,0.0607045572241257,0.827621563173484
487,2,352944,-0.0274990632672899,0.0605158358499336,0.649812305587704
490,2,355266,-0.0189832038665304,0.0605251000687913,0.753978327818438
491,2,358277,-0.000279960754743555,0.0605430866849328,0.996313081542991
492,2,358926,-0.00878603730650644,0.0606303705681331,0.884863457106876
493,2,358948,0.00747265369765979,0.0606500794291395,0.902011482745808
494,2,359515,-0.00743407866062515,0.060559007608166,0.902368906375059
495,2,363190,-0.0305468614671421,0.0611312817959485,0.617602717466596
496,2,363588,-0.00359093183093467,0.0613938615966126,0.953391360394687
497,2,363888,0.00435805966405345,0.0608668582287953,0.94296088471801
498,2,363954,0.00797466274155628,0.0606239690616417,0.895420660485397
499,2,364199,0.000881613570004269,0.0605430703347056,0.988390034719311
501,2,365981,0.0198831145602431,0.0617546807979787,0.747666493579956
502,2,366047,0.0120013560086288,0.060648019745802,0.843248652546692
503,2,366936,0.0248071258274139,0.0613351480086339,0.686125284388609
504,2,369530,0.00618309717260609,0.0605498420333511,0.918722719589378
506,2,369931,0.00565835195755836,0.0609653768445071,0.926105133843098
507,2,371033,0.020170824944308,0.0607947894127435,0.74024819173904
508,2,372919,0.0536714102637062,0.0604742224212364,0.375409266989664
509,2,373518,0.0787212587516709,0.0603620355438137,0.193031547140758
510,2,376157,0.0467680243751699,0.0605897053470241,0.440701510540885
511,2,376172,0.046509992010271,0.0610289742962892,0.446511063568544
514,2,381433,0.0195436860088318,0.0610261788837128,0.748967652874108
515,2,381922,0.031492251449016,0.0614862561271042,0.608842818927326
516,2,382146,0.0275794344637713,0.0605659650379291,0.649128836334832
517,2,384206,0.0297200584479624,0.0607517515709568,0.62500042024349
518,2,384955,0.0365127117381012,0.0606058246606847,0.547253395835274
520,2,387301,0.0501349408632686,0.0608871913130268,0.410832502115789
521,2,388313,0.0589740967421197,0.0605023828768484,0.330356690996156
524,2,390138,0.0416854980043122,0.0607318279415627,0.492920105453483
525,2,391233,-0.0146228055162914,0.061105140840008,0.811007465961318
530,2,395606,0.0306625256202993,0.0607335084972613,0.613965184841977
531,2,395726,0.0349376656982741,0.060704753776442,0.565296716138355
532,2,395853,0.0263680875734453,0.0608900153970137,0.665246898326991
533,2,396484,0.0318764334717493,0.0606132345420847,0.599288669826713
534,2,396705,0.0345174744144087,0.0605798568795055,0.569186171038444
535,2,398759,0.0292154311087903,0.0610834289129449,0.632741774851741
536,2,400386,0.0152435939202754,0.0607567771118032,0.802040981420704
537,2,400847,0.0304142267271994,0.0606846441458702,0.616553391873441
538,2,401130,0.0197834614910187,0.0612534745176606,0.746903912441071
539,2,401143,0.00688530990470104,0.0611399839318927,0.910399408274088
540,2,401979,0.00822208525825507,0.0611016509031085,0.893033261657644
541,2,403598,-0.00401971103250676,0.0607792168169964,0.947306770339313
542,2,404844,0.0242325041929337,0.0614450107760747,0.693540809901568
543,2,405100,0.0175422554656313,0.0608888136952565,0.773436907189589
548,2,406181,0.0151940486863284,0.0609300342680473,0.803220565939623
549,2,406688,0.0202943406422668,0.0605741209069416,0.737799052971116
550,2,407621,0.0127766702406167,0.0610768457338658,0.834420522363571
551,2,409016,0.0159472722687509,0.061686490386137,0.796155274010707
552,2,410647,-0.00533948648916316,0.0607924722249102,0.930060503406291
554,2,419803,-0.0227947141442733,0.0612079636880943,0.709807976575068
555,2,419943,-0.027384555937141,0.0615641391129012,0.656727197895188
556,2,422349,-0.0293899957236594,0.0608059470430863,0.629153422937982
557,2,425467,-0.0350260585991136,0.0605790299116403,0.563505969290478
560,2,429095,-0.0271483650890436,0.0609494828647157,0.656286374381501
561,2,431266,-0.0329534153737474,0.0609745989784327,0.589231020330638
562,2,431446,-0.0144187665927313,0.0612413829583853,0.814002562006222
563,2,432524,0.0267691984987846,0.0606413757538516,0.659168701331832
564,2,434090,-0.00619696400854403,0.0612161337024143,0.919424645182477
565,2,441927,-0.0275528020363704,0.060543977257211,0.6493261148419
566,2,446471,-0.0321784413981008,0.0612802295739332,0.599841128514804
567,2,449325,0.0146690793537108,0.060940634368425,0.809918874071341
