SNP,Chr,Pos,Effect,SE,RET2_EMP47_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
103,1,137304,-0.0804158347861433,0.0934176740668375,0.389921295856102
104,1,139686,-0.0375697930046596,0.0936172136953871,0.688432611259298
105,1,149562,-0.0142274643946065,0.0938491333855181,0.879589574298602
106,1,150447,-0.00819819754921308,0.0948922178794528,0.931201535452715
108,1,154084,0.00112722050527736,0.0951863728552068,0.990558164910264
110,1,157269,-0.0360921001332953,0.0934390875818579,0.699534308273558
111,1,160054,-0.00327080972123633,0.0943466061859681,0.97236405933203
112,1,166222,-0.0107140912320322,0.0936472176238431,0.908978568313683
113,1,166416,-0.00262566730742811,0.0934587275513421,0.97760273281102
114,1,167326,0.00302671732621224,0.0939897777382739,0.974328664676314
115,1,168836,0.0139750023959623,0.0935415450334776,0.881324209723723
116,1,171200,-0.014599425861748,0.0936813691477939,0.876247199437622
117,1,171431,-0.0493603460521265,0.094232854517133,0.600737669564473
118,1,173339,-0.0403115884062647,0.0935117571244776,0.666669126121336
119,1,173845,-0.0359857410577563,0.0934392037916633,0.700377009563759
120,1,175121,-0.0252283666314301,0.093263863175379,0.786929649804514
121,1,175281,-0.0241235153059608,0.0933439793225174,0.796220468472393
122,1,175315,-0.0263633927678,0.0933128732804557,0.777705141077041
123,1,175523,-0.0175567743982385,0.0938475362763863,0.851707244764854
124,1,175541,-0.0253147408359762,0.093459447332704,0.786654429280631
125,1,175653,-0.0449393923014453,0.0937344133420526,0.631927344796967
128,1,175856,-0.0217542448278206,0.095305837721232,0.819578450305261
129,1,175876,-0.0175404448458265,0.0938475449264507,0.851843581564902
130,1,175989,-0.0201801998633241,0.0941138352439485,0.830340777465537
131,1,176001,-0.0186502694591399,0.0946051854143996,0.843833068181912
133,1,177692,-0.0492945777909711,0.0932865344661903,0.597539111866426
134,1,178191,-0.0527818320070745,0.0933738337173056,0.572246265063441
135,1,178224,-0.0492945777909711,0.0932865344661903,0.597539111866426
136,1,178960,-0.0522606574720968,0.0940276490904634,0.57869902129256
140,1,183802,-0.0238061102032552,0.0933265731799158,0.798806816866401
141,1,183954,-0.00554354396517992,0.0940142180945244,0.953013388305977
142,1,184450,0.0298056614260185,0.0931780215524612,0.749249549452591
144,1,184718,-0.00589502233987527,0.093720488885762,0.949881704946054
145,1,185296,0.0329772206745192,0.0933069156642828,0.723979020918388
146,1,185438,0.026666924150655,0.0933170356966714,0.775224242078858
147,1,185469,0.0220005536632773,0.0934551841576331,0.81402480379084
148,1,185503,0.0238793042042044,0.0932121228119154,0.797959234412594
149,1,185705,0.0153102170076031,0.0942591365308094,0.871062644990505
150,1,185749,0.0421496813201323,0.0942359591724247,0.654948595204726
151,1,185806,-0.0105625739061779,0.0943868511725849,0.910960545359766
152,1,185879,-0.00278875944192711,0.094844506051078,0.976559406172619
153,1,185916,0.0562088754500519,0.0947542688233598,0.55342263827262
154,1,185941,0.0715902066156571,0.0951381812165063,0.452259969537022
155,1,185954,0.0650365199375968,0.095429762270748,0.495994490172765
156,1,186055,0.0287776313322837,0.0935741503962944,0.758615069108885
157,1,186896,0.00832607149701782,0.0951199756433436,0.930298034700593
161,1,190132,0.0576607116202374,0.0936551295109529,0.538508676101761
162,1,190148,0.0676681662222781,0.0936644407721543,0.470494284755
163,1,190165,0.0561839411184399,0.0944065832464659,0.552139643323452
164,1,190169,0.0688918598428011,0.0942648580651313,0.465366019094171
165,1,190933,-0.055890181059583,0.0935238404735504,0.550487641025531
166,1,192149,-0.0385422733449643,0.0943138390743212,0.683037146981641
168,1,192303,0.0270140065048476,0.112453669390912,0.810296490829092
171,1,192795,-0.0608252504862732,0.0933378702308142,0.51503977572074
173,1,194187,-0.135692301899031,0.0931919400495071,0.146267076601937
174,1,194867,-0.179695397688619,0.0929296310742911,0.0539526927862527
190,2,8314,0.11359738050718,0.0948096692860196,0.2316576228474
194,2,8498,0.105945538928813,0.0946953831217867,0.263984665613763
195,2,8651,0.0930679193707417,0.0948226512676311,0.327021099742668
197,2,9812,0.117321984208072,0.0953117980698274,0.219169222369494
198,2,9932,0.090609458895079,0.0950173658428637,0.340933896550838
199,2,10135,0.094591313700405,0.094641508163372,0.318251861690488
200,2,11616,0.137835912869297,0.0943900603358116,0.145102562471205
201,2,12133,0.13438293558387,0.0947816132367073,0.157126452081394
202,2,12194,0.124930889097099,0.0951866871202983,0.190210000928886
203,2,12359,0.115044340992391,0.0949424263767105,0.226427217354797
204,2,13061,0.126449998629605,0.0948943058810319,0.183543913602969
205,2,14298,0.119751216638666,0.0952197074231301,0.209356722172029
206,2,15222,0.140491219415204,0.0960728339676735,0.144537558724001
207,2,17986,0.115153786714662,0.0944761314989541,0.223708777537351
208,2,19770,0.138536250341423,0.0950437107351431,0.145838301478552
209,2,19836,0.130310941280382,0.0948140600389785,0.170194358658361
210,2,19851,0.132190118496771,0.0950857973409674,0.16533821058104
211,2,21595,0.129833817033184,0.0947001551174125,0.171246265511138
212,2,22385,0.146295838573536,0.0947222909224331,0.123370235428491
213,2,23441,0.142271295346925,0.0956656685580748,0.137862069976895
214,2,24209,0.15019250423698,0.0948383973682252,0.114164818900592
215,2,24341,0.156165412152374,0.0950370435474064,0.101230749072274
216,2,26815,0.186554449594355,0.0947667459689988,0.0497851888474492
217,2,28209,0.173820975833975,0.0948675227749081,0.0677565543391486
221,2,41245,0.105202474890517,0.0947867055405293,0.267803476729559
222,2,43214,0.0817380029152567,0.0963932593612953,0.397032674753677
223,2,47104,0.158866484334173,0.0934195547691468,0.0899045061646274
224,2,50915,0.115225721983146,0.0945243228037927,0.223655850905449
225,2,55834,0.109573104613636,0.0941048279098232,0.245059272667257
226,2,56422,0.121749324478567,0.0942313857334506,0.197193627435662
227,2,57715,0.1162017946553,0.0939391926417244,0.216913262021182
228,2,59046,0.0981807384538057,0.0944743989340932,0.299408535208779
229,2,59191,0.0915442498222686,0.0939507963510024,0.330532627244798
230,2,59383,0.109797836376691,0.0939225166491479,0.243182079406082
231,2,59477,0.0758309943524826,0.0954347618806192,0.427389040780849
233,2,60471,0.0878775531697525,0.0941147410832048,0.351082543993614
234,2,60478,0.0909848636228821,0.0942140472175349,0.334842924320264
235,2,60786,0.106045653131678,0.0940140270672503,0.260095730758461
236,2,61035,0.100553449232708,0.0940243173311315,0.285601778134612
237,2,61071,0.106226521343335,0.093578646184473,0.25707941865982
238,2,61675,0.0913540191736166,0.093893373179514,0.331241934416054
240,2,62939,0.129654278333639,0.0936026358770975,0.166879377597855
241,2,63527,0.115969079037995,0.0940065574677313,0.218162477143743
242,2,63857,0.109184558039647,0.0940515276966129,0.246466413377129
243,2,65527,0.0783495805635552,0.0938276038113437,0.404261304321363
247,2,67976,0.0782688836255089,0.0951818794576576,0.411456342979822
250,2,72389,0.0846780723472149,0.0945781394299467,0.371224038580635
251,2,72392,-0.00301522410190624,0.0953291681288846,0.974785308051496
252,2,73646,0.0604359709014026,0.0933194453907754,0.517648727382761
253,2,74564,0.081953526683063,0.093089385950729,0.379255404558479
254,2,74739,0.0997034068386619,0.0933472278560269,0.286208987255968
257,2,80873,0.123398629963634,0.0934905977982751,0.187722310500201
258,2,81501,0.13425503106434,0.0934325489300334,0.151626654091358
259,2,83526,0.116478994949058,0.0933544109279853,0.21296525810526
260,2,83845,0.130352860524997,0.0933916000166693,0.163662110989705
263,2,84447,0.16400730091697,0.0944420612921207,0.0833316572516353
264,2,87391,0.14836983566882,0.0929003966289528,0.111141503201228
265,2,87562,0.147211684125422,0.0931423949541324,0.114887671052908
266,2,87849,0.158599089897736,0.0930805337356446,0.089281472769543
267,2,87878,0.138923296476112,0.0935724509768347,0.138526252481821
269,2,89785,0.0946375889427388,0.093739368159694,0.313387057548579
272,2,93721,0.0965883050376844,0.0934498303827863,0.302037979000029
273,2,93952,0.0710708318649807,0.0932467279764874,0.446461274315599
274,2,95085,0.129964042864315,0.0931973150186654,0.16404238749997
276,2,107124,0.16331827174253,0.0930952176233466,0.0802443378499595
277,2,111645,0.201790920422478,0.0929415277005392,0.0305848007423354
278,2,111916,0.173956788870764,0.0933223997855796,0.0631458708185969
279,2,111931,0.188589974366273,0.0933860707043508,0.0441941175939461
280,2,111999,0.205015874699492,0.0929483632558779,0.0280491391369487
281,2,114528,0.152047577529779,0.0937766971849613,0.105829184443691
282,2,116024,0.174206702518059,0.0938923337393714,0.0643742635464091
286,2,120090,0.0982422060141942,0.0938308332052438,0.295809440919426
287,2,120291,0.13135049706154,0.0947936547709205,0.16672968095623
288,2,120726,0.0900406772230801,0.0943803386496019,0.34072662880928
289,2,121716,0.110495552613498,0.0942112207181417,0.241647123900824
290,2,123100,0.0590972678167233,0.0944724670792771,0.532014238778103
291,2,124677,0.00269911340433598,0.0943944947031537,0.977204579465866
293,2,127887,0.0324852776135148,0.0950260655380537,0.732662316637084
294,2,128935,0.032250778226009,0.0949364309187521,0.734277568916327
295,2,129053,0.0581230964976237,0.0951907259147827,0.541859852442606
296,2,130040,0.0340646852469036,0.0958051319940483,0.722380815572557
297,2,130976,-0.0180657884349552,0.0950369299923932,0.849346070251829
298,2,132199,-0.00311414316775016,0.0954821526895245,0.974000101495102
299,2,133355,0.00334232956928815,0.0961280280523406,0.972283143061787
300,2,133435,0.0227881665738586,0.0963282836653632,0.813129345306034
302,2,135183,0.0130449881671975,0.0963867746028779,0.89242018361296
303,2,135402,0.0259504599555601,0.0963648169204924,0.78786084080653
304,2,135898,0.0435518941087226,0.0968580918833596,0.653241381553903
305,2,135912,0.0408165238190326,0.0969330487473954,0.673953258420999
306,2,135925,0.0464794150925615,0.0964864710166404,0.6303037229549
307,2,136002,0.0282556884452968,0.0964342360201973,0.769690691476924
308,2,136173,0.0277589431564138,0.0971170648302796,0.775176200446918
310,2,138318,0.0768366246446839,0.0996086363743576,0.440994706045706
311,2,138695,0.0463090262851038,0.0979528773196348,0.63667058565771
312,2,138818,0.036871823880781,0.0977845042616654,0.706346484720433
313,2,139728,0.044906311100956,0.09759959394628,0.645722290509914
314,2,140174,0.0539914485008108,0.0975865534456833,0.580430617709532
315,2,140863,0.029470272022912,0.0975767595003193,0.762813590997708
316,2,141152,0.0114723681717334,0.0978623586947231,0.906744756886544
317,2,141292,0.0368349997663946,0.0971408228361935,0.704773457195961
318,2,141545,0.0168223355841697,0.0976297945536461,0.863294614926229
322,2,146723,0.048193834174466,0.097424037568406,0.621132945768998
323,2,147946,0.0623793159795183,0.0982944903827615,0.526089570185766
326,2,151397,0.0778973328669801,0.0985092112036486,0.429613876518194
327,2,153035,0.0752077819487363,0.0974409117627554,0.4407317296783
328,2,153228,0.0585779261574924,0.0981852304912922,0.551152683310095
329,2,153455,0.0537830512181634,0.0989347588371201,0.587045180601879
331,2,153815,0.0496096199184453,0.0985610596662016,0.615039918672468
332,2,154160,0.0729864945880391,0.0974859769063819,0.454544369620754
333,2,154235,0.0544456386606071,0.0984949696835614,0.580766784700122
335,2,159870,0.0976198188788082,0.0959082033660647,0.309448051449089
336,2,161229,0.115595877955153,0.0973288276933196,0.235756516642635
339,2,162696,0.124226923656813,0.0968781065588559,0.200578409635406
340,2,163284,0.114580138361238,0.0956224492735625,0.231621381294384
341,2,164166,0.0943465118624768,0.0965759186406099,0.329279989353765
342,2,165270,0.107411857824528,0.0957225426990437,0.26257552716624
343,2,165675,0.109984842639928,0.0973019448586254,0.259097978246807
346,2,168062,0.0723056557887425,0.0965252726244762,0.454304701834428
347,2,168518,0.0391669757697427,0.0960262142996268,0.683610546980267
348,2,168980,0.0654367013159172,0.0959400437192809,0.495649377435671
349,2,169651,0.0886545960904366,0.0959328636460391,0.356049043104441
352,2,170725,0.11726422883217,0.0960171756650749,0.222793587943997
353,2,171254,0.114044736282073,0.0961841815675106,0.236541789163058
354,2,172242,0.0186747601650379,0.0952311116316329,0.844645235424803
355,2,173254,-0.0347939476756328,0.0944883617177208,0.712918529592266
356,2,173340,-0.0176200788966406,0.0944904169514933,0.85217957914725
357,2,173385,-0.0269208141388261,0.094571242267251,0.776070229173032
358,2,173973,-0.00213463980945017,0.0943307687908539,0.981958753153885
360,2,177341,0.0317577129293903,0.0939942292242026,0.735662932565916
361,2,180314,-0.0418696239005344,0.0940145606034626,0.656337984832405
362,2,180339,-0.0542521009776127,0.0942343238511732,0.565174751389161
363,2,182758,-0.0242884597288547,0.0939315485108319,0.796112976993426
364,2,183619,-0.0551861085893729,0.0942646171492825,0.558627167704113
367,2,187176,-0.0698813742629247,0.0947508429832872,0.461291440867038
368,2,191066,-0.0524888066290786,0.0954918132320587,0.582894597878666
371,2,191599,-0.0661542004831684,0.0941431560756806,0.482707151635322
373,2,191763,-0.0901952057329097,0.0944601879214498,0.340307533400184
374,2,191959,-0.0852258880682602,0.094242215366928,0.366438174953458
376,2,195759,-0.0514605732832951,0.0951220425902034,0.588852077735561
377,2,196912,0.00888279405495052,0.093621058344016,0.924463739481177
379,2,198110,-0.0185865984537216,0.0941781083505895,0.84366268292971
381,2,198805,-0.0245234747491255,0.094579970728694,0.79556398947123
382,2,198891,-0.0267546238205173,0.0938413846711899,0.775731096218779
383,2,199248,-0.0278084487146635,0.0940548813585213,0.767662105447345
384,2,201782,-0.06493499425582,0.0938873399183325,0.489626390338305
385,2,203285,0.0420829810630204,0.0935598777757297,0.65313267417748
386,2,203783,0.0175787539117743,0.0933804798856042,0.850789868284604
387,2,204179,0.00659159337093029,0.0936104756882903,0.94390312673334
388,2,205406,-0.0300273672596329,0.0945594193372544,0.751013865791156
389,2,205834,-0.00445796925728872,0.0941196650075298,0.96224918223228
391,2,207192,0.0153644626379111,0.0940283973206027,0.870295148498812
392,2,207561,0.00560991570770336,0.0936158453220517,0.952249396684982
393,2,208682,-0.036975732106847,0.0934381088437615,0.692547468492311
394,2,210102,-0.0554364640944839,0.0936537281695539,0.554276285250453
396,2,214801,-0.0704485515536734,0.0936206795207977,0.452258400743181
397,2,215016,-0.0584411445830743,0.0935906012601972,0.532746027275719
398,2,218876,-0.111966269870699,0.0944225209279098,0.236498673644322
399,2,227511,-0.117900081613104,0.0950731635513886,0.215762665137172
400,2,230378,-0.0660412838445861,0.0940136253788744,0.482852156747196
401,2,231943,-0.0608046816563848,0.0942935218103326,0.519446650756489
402,2,232156,-0.0764439913253557,0.0942225620463034,0.417732628198441
403,2,232789,-0.0757113321134396,0.0938899790417517,0.420564664640111
404,2,238524,-0.0625016357021337,0.0940498523776431,0.506766753281769
405,2,241518,-0.1173509389685,0.0947199518068839,0.216196337887435
406,2,250396,-0.122205909944738,0.0940539152301234,0.194682895503924
407,2,250466,-0.120788260463209,0.0940257304528,0.199764017249938
408,2,252305,-0.138822558540331,0.0942057553833435,0.141477739387718
409,2,254571,-0.0910717982961231,0.0956996061669639,0.341929521264966
410,2,254742,-0.0970580698326687,0.0955962829743163,0.310662384603563
411,2,254908,-0.118404285118107,0.0962609723166341,0.219503417967209
413,2,255862,-0.131547289730502,0.0956299748342741,0.169821953105403
414,2,255975,-0.122066359654637,0.0953186010194876,0.201169966700667
415,2,258311,-0.156220020423586,0.0935935608729452,0.0959777715905396
416,2,259284,-0.0913505058154218,0.0941530973436035,0.332594340569021
417,2,266330,-0.0757901132993146,0.0945979614903783,0.423565657360262
418,2,267100,-0.0685068513067172,0.0946067897285428,0.469470505648416
419,2,268086,-0.0101959265947287,0.0946823752207339,0.914306285783544
420,2,274614,-0.00878265338798495,0.0941075058786573,0.925697722506355
421,2,274729,-0.0299554891920546,0.094609969554666,0.751718465913937
422,2,275746,0.0106175943609501,0.0945804079402168,0.910681083646912
423,2,277029,0.0129427100145409,0.094140050407146,0.890726964340267
424,2,277741,-0.00761234304328356,0.0941786585927651,0.935623951771717
425,2,278218,-0.00449098402516018,0.094009122324843,0.961925135136565
426,2,278379,0.0016417928754901,0.0963358796312955,0.986412432789938
427,2,279910,-0.0139399012906214,0.0939734868123218,0.882160203906452
429,2,283431,-0.0230675612270811,0.0953448881274924,0.808968615353534
430,2,283573,-0.00889176236145772,0.0942077891270983,0.924857217692395
431,2,286762,0.0670214388053175,0.0943827387077286,0.478109272266258
432,2,287187,0.0296132715054779,0.0939962124255237,0.752911739668588
433,2,288379,0.048375373114118,0.0932614632198716,0.604290089252219
434,2,294941,0.125121205130177,0.0931149703606999,0.179899388425384
439,2,297610,0.0423934437862495,0.0937981771296479,0.651572159528757
441,2,299680,0.0994868153743943,0.0933863672409466,0.287457085086004
442,2,299708,0.109673739970173,0.0935517209614598,0.241854072598876
443,2,299759,0.0850688819318441,0.0933062931674205,0.362540191564374
444,2,300111,0.0747291215771376,0.093984657731512,0.42707773726412
446,2,301710,0.0706803177207931,0.0933653782196298,0.449537353233549
447,2,303446,0.0374019204069294,0.0940086249305603,0.6909766320158
448,2,303854,0.0677874915990806,0.0939785000959515,0.471197180942556
449,2,304472,0.0371276023961071,0.0932320677912591,0.690703009091437
450,2,304691,0.0359168695949089,0.0947445058198471,0.704847583311443
451,2,308097,0.0422242639170266,0.0937379894749242,0.652662631180552
453,2,309402,-0.0479323219751121,0.0931595245109789,0.607211333246577
454,2,310030,-0.027915540668065,0.0937062607068029,0.765951114663723
455,2,310113,-0.0345094765119675,0.093438568437823,0.712104723340546
456,2,310972,-0.0165672138646941,0.0935943826893638,0.859601446761003
457,2,312659,-0.0772757656381528,0.0931446650906038,0.407307729680069
460,2,318265,-0.157972309301549,0.0940720803528749,0.0939845079194087
461,2,318379,-0.137023796632733,0.0944457429445217,0.147717935069475
462,2,321266,-0.100296626123746,0.093941305709737,0.28640709888865
463,2,322957,-0.132031955867514,0.0929878474416556,0.156523982597687
464,2,325221,-0.0694125585997844,0.0936921145488754,0.459272027097376
465,2,332691,-0.125926435498579,0.0944825675408451,0.183456807077889
466,2,333006,-0.150677769980629,0.0941931816135853,0.110566959628972
468,2,335046,-0.118069925146948,0.0933754579124044,0.206897671947111
469,2,335049,-0.122936003752927,0.0937566184175149,0.190634092271314
470,2,335995,-0.11322620046317,0.0932591584318064,0.225520110463929
471,2,336060,-0.122889162351888,0.0930983486341707,0.187692703224958
472,2,338292,-0.11761004892883,0.0931117750018936,0.207384707802337
473,2,339568,-0.141105288781087,0.0931602831861814,0.130755745375337
474,2,340466,-0.12841459455191,0.0940236478163321,0.17288099926496
478,2,348480,-0.0926265776148398,0.0931931123442598,0.320942210896415
479,2,350086,-0.135180548245446,0.0930500756865035,0.147175373014709
480,2,351083,-0.124366566555033,0.0943019414624836,0.188086769456
481,2,351335,-0.118814055741743,0.0932572066280908,0.203484942706855
482,2,351417,-0.118324494087173,0.0932441833979813,0.205286229367769
483,2,351450,-0.149691484983337,0.0932201857123305,0.109215534555785
484,2,352302,-0.121922046536226,0.0940754557860784,0.195821259180828
485,2,352469,-0.11821337047499,0.0931331702754654,0.205172453247629
486,2,352562,-0.130529198358524,0.0934691284548544,0.163442836594717
487,2,352944,-0.130806667487119,0.093196933392498,0.161331594888856
490,2,355266,-0.144456268248501,0.0931398125671747,0.121806949664614
491,2,358277,-0.109365689941632,0.0932899460088455,0.241859067919837
492,2,358926,-0.0963626389942005,0.0934682979907779,0.303262599008337
493,2,358948,-0.103594210166484,0.0934760914137852,0.268511464903559
494,2,359515,-0.0871387255732971,0.0933828432147862,0.351388487962897
495,2,363190,0.00896369220658334,0.0944116414477727,0.924414243706783
496,2,363588,0.0104176484310662,0.0947837030093904,0.912543445572701
497,2,363888,-0.00043939833640938,0.0939719140504089,0.996271868380988
498,2,363954,0.0289742388891113,0.0935858312371123,0.757047298690173
499,2,364199,0.0191748397206007,0.0934658006709036,0.837570415418377
501,2,365981,-0.0342610389092176,0.0953384883767801,0.719539095476217
502,2,366047,-0.0045811188362523,0.0936382496697335,0.961007862136524
503,2,366936,0.0191118273288002,0.0947106944852518,0.840195845641079
504,2,369530,-0.00738876680906476,0.0934823525906058,0.937046259572324
506,2,369931,0.00657798447241411,0.0941238329764943,0.944323577914652
507,2,371033,-0.00371482028738226,0.0938743944254522,0.968456528262716
508,2,372919,-0.0426507561383472,0.0934415885705069,0.648352182013205
509,2,373518,0.00281636652551873,0.0934159648170276,0.975965528081463
510,2,376157,-0.0292340862997253,0.0936093213112657,0.754997784673554
511,2,376172,-0.03295107837619,0.0942826918149767,0.726928122560651
514,2,381433,0.0133751723117029,0.0942282037036825,0.88720484479952
515,2,381922,0.0421478536913079,0.0949362774337354,0.65734394846514
516,2,382146,0.0319831453945757,0.0935186584119039,0.732556306088309
517,2,384206,0.00438619080918079,0.0938250220465772,0.962740011057998
518,2,384955,0.00950413827645824,0.0936149547896793,0.919192371693495
520,2,387301,0.00952983049850326,0.0940914904006194,0.919383633651289
521,2,388313,0.012027362979092,0.0935319596262588,0.897754562910016
524,2,390138,-0.014073170307178,0.0938223225173889,0.880851779306614
525,2,391233,0.0329352331134442,0.0943304803174811,0.727186898201993
530,2,395606,-0.205556132544685,0.0931589668451678,0.0279917154256964
531,2,395726,-0.219405338169937,0.0930348917594914,0.0189028707881149
532,2,395853,-0.211564407646575,0.0933552933719718,0.0240422688064288
533,2,396484,-0.192910817188658,0.0930515550645821,0.0388823737911067
534,2,396705,-0.215759277436479,0.0928637832508337,0.0207254394264689
535,2,398759,-0.183241161215701,0.0938306377467313,0.0516222049756268
536,2,400386,-0.147580589626387,0.0934802106887176,0.115292230179409
537,2,400847,-0.156323129179891,0.0933532020149556,0.0949113274268292
538,2,401130,-0.143979282046121,0.0942711388300818,0.127584638560137
539,2,401143,-0.137025986833102,0.0941124387297085,0.146286478487172
540,2,401979,-0.123378969669555,0.094107309035868,0.190694576144028
541,2,403598,-0.130610071525471,0.0935786539549823,0.163674567639995
542,2,404844,-0.0923957057854992,0.0947572054466555,0.330189079601312
543,2,405100,-0.131213580274357,0.0937564356067758,0.162536610499303
548,2,406181,-0.100240582617743,0.0939256483560426,0.286595816208361
549,2,406688,-0.0848701845567209,0.0934250090369271,0.364270267972172
550,2,407621,-0.13524596531305,0.0940261308610241,0.151210255144627
551,2,409016,-0.155165480343106,0.0948869421465272,0.102884440167296
552,2,410647,-0.137349295347878,0.0935722890357637,0.143037697758302
554,2,419803,-0.134532925272001,0.0942447982421055,0.154324488343851
555,2,419943,-0.128767535750505,0.0948270387863579,0.175356385790035
556,2,422349,-0.159984645189683,0.0935214032692691,0.0880198503651745
557,2,425467,-0.134576431516726,0.093296582749701,0.150059794538213
560,2,429095,-0.0997635462893404,0.0939753453705259,0.289146351735519
561,2,431266,-0.0657865448997124,0.0941113969964141,0.4849945545022
562,2,431446,-0.0607613361165521,0.0945015597097767,0.520663261699729
563,2,432524,-0.0473571497702281,0.0936150271108224,0.61326279238004
564,2,434090,-0.115638518047713,0.0943112259929015,0.220964292312881
565,2,441927,-0.104603643137986,0.0933342547063123,0.263159466893311
566,2,446471,-0.119695886836569,0.0944317185204776,0.205798115549342
567,2,449325,-0.203689460448182,0.0934662085417528,0.0299711523073977
569,2,450017,-0.216326628642752,0.0928600440424665,0.0203908245687514
570,2,451779,-0.225298502888684,0.0931515690782906,0.0160846669318337
571,2,451784,-0.229264982561637,0.0934656810379663,0.0146528086972164
572,2,453525,-0.215072696229621,0.0935909417070032,0.0221454880497977
573,2,453768,-0.244345263126323,0.0935128375636154,0.00936000073239543
