SNP,Chr,Pos,Effect,SE,MID2_TPO4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
64,1,83284,-0.00901740694227217,0.0525491478633507,0.863850736008979
65,1,83613,-0.00693019458582651,0.0525442540900627,0.895144439392186
66,1,84112,0.00244482676198261,0.0525511784707324,0.962919888095408
68,1,84858,0.0307881217489228,0.0526741721164679,0.559256460306402
69,1,85751,0.0025338120451564,0.0529160930976967,0.961836103710753
70,1,87445,-0.00269275532446839,0.0530279325622742,0.959529595574397
71,1,87467,-0.0218089316176957,0.0532930910676047,0.682621817372652
72,1,89070,-0.021655629180778,0.0529595657597914,0.682854603623774
73,1,89616,-0.0146182197957326,0.0526813985447421,0.781571292772844
74,1,89679,-0.00768978622953576,0.0526922260802321,0.884053810564794
75,1,89880,-0.00697040845230637,0.0527058613091619,0.894861028888435
76,1,91472,-0.00832818202135308,0.0530965506322676,0.875452913093112
77,1,93789,0.00307137602981644,0.0525510853151954,0.953426819618939
78,1,94351,-0.00945244983279992,0.052687243407493,0.857721224193146
79,1,99148,-0.0042296829738613,0.0525508573733445,0.935895212149727
82,1,106800,-0.0171776403909092,0.0526142822271422,0.744252837559273
83,1,107970,-0.0163595105532629,0.0524590985699028,0.755336594852708
84,1,109000,-0.0287714441386502,0.0525364743520541,0.584280385702085
85,1,112549,-0.0012888085366643,0.0524992461330374,0.980428501395857
86,1,112742,0.00718191728999518,0.0527024419722646,0.891683187826212
87,1,113050,0.0222416729485407,0.0526018462121353,0.672676279102268
88,1,113135,0.00270881302428004,0.0524809535971978,0.958864531126558
89,1,114076,-0.00604324553831431,0.0524801659549782,0.908389370429001
90,1,114628,0.00545957347041504,0.0526131172681686,0.917412156398973
91,1,116283,-0.0110315611950621,0.0529032947841898,0.834940781999228
93,1,127853,0.0213082501708587,0.0527958670611523,0.686753507423227
94,1,128302,0.0110806037592355,0.05260189709602,0.833281726072742
95,1,128704,0.0161789852545498,0.0526505262000981,0.758803778464685
96,1,128911,0.0191955524624006,0.0526534844090037,0.71565536160449
97,1,130267,0.00330151801725787,0.0526381390610657,0.950024153988009
98,1,130271,0.00319439298456647,0.0527006330298872,0.951700973672608
99,1,130613,0.0244961089373917,0.053177413727042,0.645334285084293
100,1,132012,0.0138343879423198,0.0530753788428851,0.79451019327906
101,1,133231,0.0133676966091339,0.0526990255092246,0.799905007951486
102,1,137074,0.017023680750029,0.0526210722305684,0.746497188271426
103,1,137304,0.0175217855991567,0.0526389048941577,0.739431831368241
104,1,139686,-0.0174025740592116,0.0527082141361205,0.741468760007222
105,1,149562,-0.0324483476607201,0.052808382549477,0.539310866107213
106,1,150447,-0.0181867116779976,0.0534139229474594,0.733692834925859
108,1,154084,-0.0140698249132,0.0535825088104052,0.793025627342085
110,1,157269,-0.0315917545375192,0.0525882906425659,0.548400395232871
111,1,160054,-0.0667048525142178,0.0529962624592616,0.208981010709048
112,1,166222,-0.0482692605886019,0.0526595667891734,0.359963124834941
113,1,166416,-0.0446352113076967,0.0525615040069166,0.396345729853644
114,1,167326,-0.0624269374966243,0.0528097301690213,0.237957519490208
115,1,168836,-0.0210503225638842,0.0526514762970269,0.689541966899119
116,1,171200,-0.022962636326971,0.0527281003492703,0.66347191083334
117,1,171431,-0.0260449950996199,0.0530534283554615,0.623787997083044
118,1,173339,-0.0532916465413593,0.0525823698608071,0.311520866047364
119,1,173845,-0.0420866196381476,0.0525674596884482,0.423889512386074
120,1,175121,-0.0329272815510704,0.0524815903628849,0.530798536878212
121,1,175281,-0.0249825567629009,0.0525386533891737,0.634718948546242
122,1,175315,-0.0282840332139721,0.0525173612288722,0.59052621796169
123,1,175523,-0.0322919623305389,0.0528086541108264,0.541268849557716
124,1,175541,-0.0267086547782544,0.0526017739325138,0.611944391954906
125,1,175653,-0.0355689772568842,0.0527535307620649,0.500594774328702
128,1,175856,-0.0338859164630645,0.0536286273805154,0.527885742221736
129,1,175876,-0.0161556573327751,0.0528296184193263,0.759932001986366
130,1,175989,-0.0193303972823594,0.0529773778402428,0.715419322410089
131,1,176001,-0.0282315526332908,0.0532422682363608,0.596274071676147
133,1,177692,-0.0256671300119237,0.0525211689499675,0.625357101075978
134,1,178191,-0.0235494985883091,0.052576161208498,0.654491400863991
135,1,178224,-0.0256671300119237,0.0525211689499675,0.625357101075978
136,1,178960,-0.0399187736753277,0.0529159161351246,0.451123286553739
140,1,183802,-0.0354130699764788,0.0525117324336543,0.500508635872817
141,1,183954,-0.0462639923844127,0.0528707854752924,0.382147734807954
142,1,184450,-0.0334913019569772,0.0524343863686893,0.523414199694672
144,1,184718,-0.0225916270506129,0.0527490646275478,0.668704920208447
145,1,185296,-0.0227452168145387,0.0525249837236017,0.665252972971462
146,1,185438,-0.0427616348649305,0.0524920955518837,0.415833372366249
147,1,185469,-0.041799327682221,0.0525701870759622,0.427081075675973
148,1,185503,-0.040248180330397,0.0524374129781649,0.443269432271608
149,1,185705,-0.0473220905669654,0.0530078962033476,0.372606402448463
150,1,185749,-0.0455287656978952,0.0530123453978233,0.391015314621467
151,1,185806,-0.0387686206811147,0.0530984828422144,0.46579698621885
152,1,185879,-0.0426113323492088,0.0533471452420116,0.424969200655898
153,1,185916,-0.0303588506894096,0.0533465825477008,0.569658955474744
154,1,185941,-0.028419951624955,0.0535821934266437,0.596168681691613
155,1,185954,-0.0402634095078096,0.0537173563576142,0.454029867972645
156,1,186055,-0.0503160822542168,0.0526190377684711,0.339608721873475
157,1,186896,-0.0558387500892527,0.0534683976616994,0.297046510688493
161,1,190132,-0.0180110611954953,0.0527452662470926,0.732951032584293
162,1,190148,-0.0199911386158595,0.0527591590494288,0.704980169333605
163,1,190165,-0.0109857681638783,0.0531721687667584,0.836435530530734
164,1,190169,-0.0211609197075122,0.0530971290478571,0.690478819269835
165,1,190933,-0.0161036723253646,0.0526714173493732,0.759984089169483
166,1,192149,0.00456803932422478,0.0531085163738614,0.931504601230434
168,1,192303,0.0621321107807566,0.0632275728524525,0.32644078536401
171,1,192795,-0.0399415469276027,0.0525356704784998,0.447597821315676
173,1,194187,-0.0288627149626324,0.0525997971240463,0.583542490845486
174,1,194867,-0.0299514530025251,0.0525694221266054,0.569209351684077
190,2,8314,-0.000725708796124935,0.053484066429858,0.989181748052267
194,2,8498,0.0131209746735063,0.0534011848593196,0.806052864817131
195,2,8651,0.0141649195135872,0.0534504382569991,0.791156165704919
197,2,9812,0.0298532170994229,0.0537498977491072,0.578966230132101
198,2,9932,0.0268670761501124,0.0535423488076336,0.616127266866243
199,2,10135,0.0239775411133937,0.0533410557404724,0.653336926238139
200,2,11616,0.0119165398966727,0.0532959132628467,0.823204128114095
201,2,12133,0.0188058255898848,0.0535022151291882,0.725425829096333
202,2,12194,0.0284263069868251,0.0536971902612527,0.596873476549419
203,2,12359,0.0129312433649754,0.053557019008096,0.809347984982024
204,2,13061,0.0111925958234423,0.0535541863143972,0.834572127973133
205,2,14298,0.0116210793070903,0.0537228960827579,0.828867006254445
206,2,15222,0.00417829536205372,0.0542499111751032,0.938651750057418
207,2,17986,0.000731764133508506,0.0532996728975555,0.989053749528054
208,2,19770,-0.00875517654046176,0.053666174295642,0.870500434164532
209,2,19836,-0.00880514016398248,0.0535187002992627,0.869412388118052
210,2,19851,-0.00769137253758256,0.0536758921740042,0.886140648295792
211,2,21595,-0.0244656050138294,0.0534398923584214,0.647366748894706
212,2,22385,-0.011818015087258,0.0535026390308207,0.825308450346411
213,2,23441,-0.0129497965567873,0.0540216222131119,0.810690288996356
214,2,24209,-0.018796237520724,0.0535718224934352,0.725902285518409
215,2,24341,-0.00953180446866453,0.053705502842568,0.85923094972311
216,2,26815,-0.016163989910795,0.0536366392840883,0.76331669208118
217,2,28209,-0.0319655136991174,0.0536346113469858,0.55156607707562
221,2,41245,-0.0765980993458949,0.0533000618292544,0.151572244181256
222,2,43214,-0.0654149765445116,0.0542107309864843,0.228363630884984
223,2,47104,-0.0711216988791412,0.0526721972627107,0.177794392258165
224,2,50915,-0.0383541667885787,0.0532878132658476,0.472152153677365
225,2,55834,-0.0492448579619889,0.0530157351577182,0.353589889535429
226,2,56422,-0.039274979191166,0.0531342795630193,0.460298262912094
227,2,57715,-0.0346424202238329,0.0529680120463576,0.513521341185493
228,2,59046,-0.00984299938051203,0.0532656301077803,0.853499229164593
229,2,59191,-0.00686930775789102,0.0529619492419566,0.89687552096839
230,2,59383,-0.00678792088759644,0.0529772320003986,0.898119832838597
231,2,59477,-0.00774346185092095,0.0537740150644199,0.885582587249821
233,2,60471,-0.00751730091930414,0.0530483088501033,0.887392518143359
234,2,60478,-0.00518018886104199,0.0531096383186449,0.922354799646039
235,2,60786,-0.0120560891956978,0.0530191433093751,0.820251163982496
236,2,61035,-0.00137215358457221,0.0530191519059702,0.979367406606606
237,2,61071,0.025504738980737,0.0527612257556354,0.629111950324814
238,2,61675,0.0192940835051351,0.0529206689156538,0.715639501021935
240,2,62939,0.00496126099425376,0.0528384790395539,0.925245956746994
241,2,63527,0.00906282144170367,0.053035286516243,0.86441377931177
242,2,63857,-0.0119530374499782,0.0530460027803515,0.821850292597799
243,2,65527,-0.0261254092541303,0.0528566332979425,0.621423465184396
247,2,67976,-0.000959174436999666,0.0536364751184087,0.985742392925387
250,2,72389,-0.034217761298904,0.0532746100649395,0.521101663164978
251,2,72392,-0.0200407776902592,0.0536575963054184,0.70900518585339
252,2,73646,-0.0387028092454175,0.0525275190531618,0.461727211500277
253,2,74564,-0.051551687402408,0.0523928798253159,0.32581669327697
254,2,74739,-0.0291231437203022,0.0526143568482708,0.580257217162944
257,2,80873,-0.00819450498229956,0.0527609650495964,0.876662722821815
258,2,81501,0.01467229948722,0.0527481965473783,0.781054413135776
259,2,83526,0.00837970193002766,0.0526702528761433,0.873683097356884
260,2,83845,0.00637704812363415,0.0527211069269742,0.903792994883703
263,2,84447,0.0240620610994516,0.0533799721441391,0.652432467329526
264,2,87391,0.0320052243046168,0.0524617454157337,0.542209384229423
265,2,87562,0.0310132631561948,0.0525963295352328,0.555804601522819
266,2,87849,0.0209859744744342,0.0526053844656848,0.690184481809102
267,2,87878,0.0249786819487054,0.0528266178993907,0.636617615619011
269,2,89785,0.0405864514113535,0.052805067307876,0.442639349631351
272,2,93721,0.0114755282767422,0.0526861051657505,0.827703479371107
273,2,93952,0.0148233938448862,0.0525330087499012,0.777976264842421
274,2,95085,0.0192203070250228,0.052602312581012,0.715039880358197
276,2,107124,0.00695442652068579,0.052637130938069,0.894964518631027
277,2,111645,0.0114636666754321,0.0526686071315054,0.827822486595961
278,2,111916,0.0101828071391763,0.0527935147734652,0.847163959797453
279,2,111931,0.0163926953569738,0.0528698287793669,0.756700075583792
280,2,111999,0.0146047916204515,0.0526814090916154,0.78176687838376
281,2,114528,0.0269967720336154,0.0529708511216392,0.610612805947218
282,2,116024,0.0323009319793501,0.0530885037139335,0.543289945654389
286,2,120090,0.00812799624140681,0.0529047842218004,0.877985779548847
287,2,120291,-0.00419983127408741,0.0535111102766727,0.937486556567502
288,2,120726,0.00236323119645054,0.0532022580855024,0.964594932308946
289,2,121716,-0.042173933276006,0.0530945547972635,0.42754429713402
290,2,123100,0.000320753861118073,0.0532152867040675,0.995194203935664
291,2,124677,-0.0379122834880036,0.0531036590356181,0.475742377243122
293,2,127887,-0.0262878513602813,0.0534880396391908,0.6233983880886
294,2,128935,-0.0247026663430233,0.0534395834146411,0.64418389118809
295,2,129053,-0.0263601333478929,0.0536001151933404,0.623171725124979
296,2,130040,-0.0479447992659152,0.0538853456591886,0.374202978800034
297,2,130976,-0.0514269180696855,0.0534362787751625,0.336508964208373
298,2,132199,-0.053800309889334,0.0536780053367088,0.31689565250844
299,2,133355,-0.0492401713583901,0.0540544574866338,0.362950514294018
300,2,133435,-0.0629966669309381,0.0541311539911085,0.245299833287331
302,2,135183,-0.0496787115434896,0.054200479528496,0.359992037383281
303,2,135402,-0.0467515538949146,0.0541996497271607,0.388953852590701
304,2,135898,-0.0618903145391199,0.0544449233411713,0.256413518300082
305,2,135912,-0.0620621954652862,0.0544847320272273,0.25544426817279
306,2,135925,-0.0641571982418574,0.0542301045925838,0.237583493031439
307,2,136002,-0.0667265843289426,0.0541805762239858,0.218933617682012
308,2,136173,-0.0570518959390278,0.0545966135444262,0.296751260245277
310,2,138318,-0.077430334900993,0.0559730934027783,0.167432048088958
311,2,138695,-0.0749666233562569,0.0550181687443332,0.173883765805532
312,2,138818,-0.0751200949123578,0.0549161485220521,0.172211845071613
313,2,139728,-0.0714463394851244,0.0548310857598909,0.193415142496102
314,2,140174,-0.075933543478466,0.0548139993750303,0.166837094516199
315,2,140863,-0.0766469277272439,0.0547888933191843,0.162705959630385
316,2,141152,-0.0888630581047618,0.0548919335486906,0.106367698708351
317,2,141292,-0.0841164332600068,0.0545156486541744,0.123732130585911
318,2,141545,-0.0884100315300169,0.0547638397397243,0.107336975865421
322,2,146723,-0.106220341634334,0.0545744396088797,0.0524071672693368
323,2,147946,-0.117838683709267,0.0550127156655611,0.0328751745125881
326,2,151397,-0.104196406989549,0.0552297709560779,0.0600348461125227
327,2,153035,-0.0348004173897758,0.054872000073444,0.526354000644533
328,2,153228,-0.0531041648575867,0.0552316058558332,0.336968274576965
329,2,153455,-0.0642681785026324,0.0556162019136213,0.248640368177297
331,2,153815,-0.0492336348780877,0.0554456215531833,0.375165527143596
332,2,154160,-0.0484823044958211,0.0548652626471897,0.377480545543609
333,2,154235,-0.0689851229732399,0.0553527447973147,0.213487350676523
335,2,159870,-0.05977262932306,0.053979611258533,0.268910157262787
336,2,161229,-0.0527066630779014,0.0548315376054369,0.337085842909393
339,2,162696,-0.0295609547938203,0.0546443698034949,0.588869589078312
340,2,163284,-0.0188404504813293,0.0539332818069744,0.727050747028119
341,2,164166,0.00569396761486596,0.0544426168533881,0.916763254922267
342,2,165270,-0.0058080531625393,0.0539847231781836,0.9143844495082
343,2,165675,-0.0198467059415135,0.0548676277208364,0.717777867554061
346,2,168062,-0.00960621402345874,0.0543822705889642,0.85989059883511
347,2,168518,-0.00678383682327355,0.0540720742667951,0.900231477381488
348,2,168980,-0.00786862239300823,0.0540459859007564,0.884327177553853
349,2,169651,0.00315043311513974,0.0540730197811883,0.95357244809373
352,2,170725,-0.0323230206231246,0.0541422079959347,0.550888580282093
353,2,171254,-0.0192821875645003,0.0542474882209876,0.72246592911566
354,2,172242,-0.0232922236863519,0.0536015034623724,0.664158794563402
355,2,173254,0.0224223713262118,0.0531915962562066,0.673617576933455
356,2,173340,0.0201118212371885,0.0531877731405448,0.705562301535412
357,2,173385,0.0246572737382935,0.0532313618168804,0.64349963821656
358,2,173973,0.0438054811630868,0.0530548784896407,0.409552606064244
360,2,177341,0.0248692569777048,0.0529085821914186,0.638615246067302
361,2,180314,-0.0132923861324744,0.0529381675061016,0.801888554885603
362,2,180339,-0.0116884169032879,0.0530730037675578,0.825817153662529
363,2,182758,-0.00334648212042421,0.0528860016962716,0.949581525651044
364,2,183619,-0.0131023982947843,0.0530899804772572,0.805209516693076
367,2,187176,-0.063024001483497,0.0532781260926313,0.237635153404675
368,2,191066,-0.0102721118854003,0.0537799095288433,0.848633226218523
371,2,191599,-0.0280343200402985,0.0530164868841222,0.59728695843241
373,2,191763,-0.0175779715589457,0.0532393171920608,0.741468133534187
374,2,191959,-0.0292138351933839,0.0530948523187068,0.582516658844595
376,2,195759,-0.0177445470897888,0.0535653844564664,0.740637931357834
377,2,196912,-0.0298627624232396,0.0526831961206987,0.571185459395368
379,2,198110,-0.0657712853901711,0.0529073411261628,0.21464091181978
381,2,198805,-0.0733833609019595,0.0531079792181532,0.167914151804538
382,2,198891,-0.0526378145200214,0.0527622862770398,0.319136889760843
383,2,199248,-0.0793430957319439,0.0527886356632977,0.133724434039512
384,2,201782,-0.0610020679083119,0.0527924582695241,0.248664283433733
385,2,203285,-0.0482359554499788,0.0526245558088983,0.359975191528338
386,2,203783,-0.0545700926052697,0.0524934023714852,0.299255420986942
387,2,204179,-0.043317017012347,0.0526504525183562,0.411217934354625
388,2,205406,-0.0517630298823478,0.0531710441792603,0.330961967707613
389,2,205834,-0.0348216686254127,0.052954944242332,0.511241977502528
391,2,207192,-0.0872622703016104,0.0527336829623042,0.0988593633509371
392,2,207561,-0.0753956291219279,0.0525508335505454,0.15225279452481
393,2,208682,-0.0281591739894414,0.0525938145826795,0.592704571746809
394,2,210102,-0.0177346410617892,0.0527426018461367,0.736882978315489
396,2,214801,-0.0300950904642803,0.0527242109645726,0.568496975951543
397,2,215016,-0.0345356531271866,0.0526863848422376,0.512576169985989
398,2,218876,-0.0520202630185812,0.0531914555878174,0.328753189037637
399,2,227511,-0.0497064518458837,0.0535751767019986,0.354151037461041
400,2,230378,-0.0702765405110894,0.0528322384274668,0.184316761484519
401,2,231943,-0.0846876627577322,0.0529247353494102,0.110459252092403
402,2,232156,-0.0703479746543255,0.052962373272377,0.184949265585679
403,2,232789,-0.0749592446685756,0.0527559078589695,0.156237509736161
404,2,238524,-0.0806091812936706,0.052807003837905,0.12778420124618
405,2,241518,-0.075457238313018,0.0532898312819931,0.157663624712488
406,2,250396,-0.0674136173389059,0.052955231493589,0.203845007680047
407,2,250466,-0.0593522098088588,0.0529637807507849,0.263211952898574
408,2,252305,-0.0668435491060883,0.0530794467622537,0.208749949652003
409,2,254571,-0.0726156485020459,0.053807105631206,0.178023619253188
410,2,254742,-0.068647420903972,0.053773035102328,0.202577665503128
411,2,254908,-0.0819561640690547,0.054133253127773,0.130928068478036
413,2,255862,-0.0676574063673397,0.0538613278910284,0.209895661207862
414,2,255975,-0.0519864605163383,0.0537154623179351,0.333800955031945
415,2,258311,-0.0752830157908927,0.0527465597803299,0.154389141593609
416,2,259284,-0.0833159334062221,0.0528910797682426,0.116097737084839
417,2,266330,-0.0944755782601989,0.0530671631256843,0.0758865739276097
418,2,267100,-0.0990771354722307,0.0530394808798451,0.0625920129167415
419,2,268086,-0.0991201359295385,0.0530431577893644,0.0624968437531859
420,2,274614,-0.0733298067871065,0.0528370523465193,0.16605864073901
421,2,274729,-0.0736703669100103,0.0531262872812713,0.166407507756746
422,2,275746,-0.0700244855552778,0.0531169414992991,0.188255331701432
423,2,277029,-0.0794722097951722,0.0528310338083009,0.133405677854116
424,2,277741,-0.0755568480972597,0.0528681725685624,0.153843817286107
425,2,278218,-0.0760707131125241,0.0527700394925763,0.150315546341198
426,2,278379,-0.0730452781724283,0.054095371510762,0.177783084588113
427,2,279910,-0.0755633947053571,0.0527534662217809,0.152917927290713
429,2,283431,-0.0599472318966175,0.053586515487308,0.264028853636178
430,2,283573,-0.0746987559802433,0.0528882519911926,0.158716599624496
431,2,286762,-0.0471306248586432,0.0531140367566783,0.375495833196292
432,2,287187,-0.02992110611987,0.0529011715782549,0.572022440584127
433,2,288379,-0.000509129176000878,0.0525240497202061,0.992271495765661
434,2,294941,-0.039107310655989,0.052514242279076,0.456949106816686
439,2,297610,0.0137701307965784,0.0528164004334397,0.79446281840798
441,2,299680,0.0341813541773903,0.0526273800281435,0.516439220000805
442,2,299708,0.0479811072211178,0.0527080565849735,0.363275842509192
443,2,299759,0.0358122721523795,0.0525565464483799,0.496062294467262
444,2,300111,0.0307556846364542,0.0529332478771114,0.561592544161869
446,2,301710,0.0496339656165979,0.0525388290325254,0.345453028112472
447,2,303446,0.0266714738556359,0.0529175131371608,0.614561888909333
448,2,303854,0.0284269254858385,0.0529250799059126,0.591525637456853
449,2,304472,-0.00820240127027397,0.0524974757206615,0.875930225753469
450,2,304691,-0.00253956754561446,0.0533496550962669,0.962060099847406
451,2,308097,-0.00992116769289297,0.0527848479243882,0.851020047761554
453,2,309402,-0.025533753741595,0.0524487201344826,0.626679008455683
454,2,310030,-0.0371305434957261,0.0527240678427212,0.481745920072826
455,2,310113,-0.0613293611082328,0.0525125635788944,0.243635784597838
456,2,310972,-0.0537487200293975,0.052616102866782,0.307704829560407
457,2,312659,-0.0340696457245462,0.0524580624092622,0.51646059154416
460,2,318265,-0.0252032312227526,0.053154602712799,0.635686411027159
461,2,318379,-0.00347358858135161,0.0533287414443038,0.948103070986609
462,2,321266,0.0152021735167953,0.0529659270682938,0.774266951050427
463,2,322957,0.0191710335157415,0.0524893740932403,0.7151536369934
464,2,325221,0.0289097126675938,0.05276505835762,0.584110266573841
465,2,332691,0.0474186956549125,0.0532654119647769,0.37394641561335
466,2,333006,0.113508779557523,0.0528764267704126,0.0324996894519223
468,2,335046,0.0457973986835503,0.0526307273885257,0.384801754243866
469,2,335049,0.0335350269630342,0.0528810831378528,0.526387640525099
470,2,335995,0.0372470847702773,0.0525748956090164,0.479128690906189
471,2,336060,0.0420232048144754,0.0524937849109429,0.42393831134526
472,2,338292,0.0341885903135835,0.0525065842271529,0.515386472286024
473,2,339568,4.37246210248654e-05,0.0526172414038319,0.999337432061808
474,2,340466,-0.0157389292221318,0.05306620262206,0.766953624356217
478,2,348480,-0.0596222791246226,0.0524430088825969,0.256352666807698
479,2,350086,-0.0654297473832014,0.0524258764271002,0.212842512240228
480,2,351083,-0.0602024843478786,0.0531238979220169,0.257879733828971
481,2,351335,-0.0578415645158162,0.0525320934099089,0.271615982684087
482,2,351417,-0.0508477141820204,0.0525442690786812,0.333850811860137
483,2,351450,-0.0699745496527391,0.0525403038781806,0.183776614265816
484,2,352302,-0.0476548622129497,0.0530275355552251,0.36943494180898
485,2,352469,-0.0539033145323605,0.0524729665855654,0.305002019583852
486,2,352562,-0.0486487992443262,0.0527025486527954,0.356594729358525
487,2,352944,-0.0554844304393758,0.0525309767836186,0.291588620847929
490,2,355266,-0.0554442143096348,0.0525310970718959,0.291939056268933
491,2,358277,-0.0433080307629334,0.0525717159406333,0.410615362941872
492,2,358926,-0.0465194969405025,0.0526414590357895,0.377457175921671
493,2,358948,-0.043711010936529,0.0526649898414715,0.407109715663156
494,2,359515,-0.0251667099734956,0.0526201390033943,0.632753078917684
495,2,363190,-0.0434322154288281,0.0531019611403794,0.413964714196262
496,2,363588,-0.0180303207498027,0.0533533202089898,0.735607878362367
497,2,363888,-0.020290346288676,0.0528929964768001,0.701497567148551
498,2,363954,-0.0231294060464601,0.0526794334652531,0.660887043702263
499,2,364199,-0.0276826797778528,0.0526015939086151,0.599030597288026
501,2,365981,-0.0372825186432164,0.0536464981160056,0.487533487896399
502,2,366047,-0.0226232858933369,0.0527025983504087,0.667993566169763
503,2,366936,-0.024366939382989,0.0533072360143982,0.647877620697202
504,2,369530,-0.0195293958930775,0.0526186067509619,0.710748459182657
506,2,369931,-0.0358151104748292,0.0529556135434146,0.499278343007858
507,2,371033,-0.0308752960537101,0.0528236790789866,0.559259165684044
508,2,372919,0.00548358145358308,0.0526201697579767,0.917061374853363
509,2,373518,0.0252387675631713,0.0525739408141488,0.631480416375989
510,2,376157,-0.0266956007594778,0.0526880119424035,0.612700500841079
511,2,376172,-0.019630478712731,0.0530778791556966,0.711721302888439
514,2,381433,0.0153986005170148,0.0530434862816017,0.771756099028887
515,2,381922,0.0125662688066278,0.0534576682004514,0.814291071008683
516,2,382146,0.000747740974012256,0.0526575526769924,0.988678385583704
517,2,384206,-0.00346216114601172,0.0528211638996602,0.947777213131458
518,2,384955,-0.0085766460100602,0.052701851263569,0.870817066720586
520,2,387301,0.00786009127340753,0.0529704550135408,0.882122616523012
521,2,388313,0.0243168753575129,0.0526416597142384,0.644414525250772
524,2,390138,0.0170733514996572,0.0528136680646772,0.746678218906544
525,2,391233,0.0283320014215053,0.053093641914295,0.593938061307287
530,2,395606,0.0398871460175012,0.0527640954939866,0.450181875123361
531,2,395726,0.0459970748115239,0.0527306878045351,0.383636674283965
532,2,395853,0.0482726718478876,0.0528754332436948,0.36189148376428
533,2,396484,0.053714779048087,0.0526262284265716,0.308102905033559
534,2,396705,0.066710276089645,0.0525585946811953,0.205186212596012
535,2,398759,0.049627583044389,0.0530433462312542,0.350116554910282
536,2,400386,0.054180492805063,0.0527338758971657,0.304920399106193
537,2,400847,0.0451239103963818,0.0527093354242262,0.392528990592566
538,2,401130,0.0505334457766498,0.0531795649663517,0.342639526553523
539,2,401143,0.0578883130666053,0.0530525900633243,0.275951262281356
540,2,401979,0.0447504636092735,0.0530556361341578,0.399540758468766
541,2,403598,0.0554918509392823,0.0527451594007943,0.293484896252765
542,2,404844,0.0523521764117978,0.0533451897437653,0.32707497542522
543,2,405100,0.0589497134879702,0.0528358627163338,0.26530349606027
548,2,406181,0.0616193528292158,0.0528615694610877,0.244533325133207
549,2,406688,0.0603786978505321,0.0525594139566623,0.251428485239667
550,2,407621,0.0600957917768135,0.052992998461409,0.257550374540955
551,2,409016,0.0893348065755047,0.0534098801938073,0.0952867456069948
552,2,410647,0.0800443340168286,0.0526675291385377,0.129455333332262
554,2,419803,0.0337546116395362,0.0531802266754858,0.526021488917076
555,2,419943,0.0456713915576393,0.0534694584912055,0.393596458776169
556,2,422349,0.0430510805377651,0.0528185005315506,0.415578504219161
557,2,425467,0.0446091082974449,0.0526248565848566,0.397189846125583
560,2,429095,0.0162936289595216,0.0529832393892048,0.758625750416371
561,2,431266,-0.00221742674270597,0.0530190708451709,0.96666329262554
562,2,431446,0.0067509824000182,0.0532321282168342,0.899153825375791
563,2,432524,0.0469742677791656,0.0526628842584608,0.373010975929105
564,2,434090,0.0103872528918471,0.0532051158036959,0.845324949013701
565,2,441927,0.00961375604426845,0.0526359452903283,0.855180471237173
566,2,446471,0.0133275478814793,0.0532790022192973,0.802619689209195
567,2,449325,0.0373883564908259,0.0529347154104249,0.480460843823915
