SNP,Chr,Pos,Effect,SE,FMP45_MID2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
174,1,194867,-0.0271372435730775,0.140493658429865,0.846947602082162
190,2,8314,0.165127418902792,0.142609422056788,0.247687755807343
194,2,8498,0.0514275315740113,0.142644475827269,0.718666888194261
195,2,8651,0.0610908644549021,0.142767296450393,0.668981098873568
197,2,9812,0.0843302353551115,0.143582694430059,0.557358453103068
198,2,9932,0.0140985186269141,0.143084686285072,0.921565244230623
199,2,10135,0.0286725489192078,0.142530513765577,0.840683237364611
200,2,11616,0.0496653099767908,0.142362851581898,0.727399212743617
201,2,12133,0.0358386242569766,0.14294071769647,0.802173613155845
202,2,12194,0.0776030396648283,0.143446778287268,0.588856811066421
203,2,12359,0.0261646434909423,0.143079876948881,0.85500705156695
204,2,13061,0.038706516465063,0.143061291207291,0.786888372841416
205,2,14298,0.00877197329599277,0.143526724677807,0.951300338229253
206,2,15222,0.0162480246864438,0.144924503694547,0.910796966108741
207,2,17986,0.0535704537040979,0.142358840403885,0.706915655383989
208,2,19770,0.0328792076359112,0.143361167064533,0.81873338327134
209,2,19836,0.0142301716846928,0.142975949118317,0.920775213620751
210,2,19851,0.0105108060105307,0.143395482759243,0.941609367215559
211,2,21595,0.0447130489231338,0.142784487331861,0.754351179735329
212,2,22385,0.0248660287095226,0.142933316947132,0.86198920503992
213,2,23441,-0.00552901076306722,0.144327449684343,0.96946313356339
214,2,24209,0.0389793977182077,0.143124303265392,0.785514866275693
215,2,24341,0.0501746523139512,0.143453053210239,0.726724717180158
216,2,26815,0.0932422347255387,0.143220014641009,0.515442984865376
217,2,28209,0.043146793449623,0.143335798158162,0.763577259942662
221,2,41245,-0.0012080228873893,0.142804304224911,0.993255322964661
222,2,43214,-0.0615191095416628,0.145082630415469,0.671803610547425
223,2,47104,-0.0237714176040155,0.141068325670327,0.866278619471074
224,2,50915,0.0755641260511369,0.142403306704082,0.596005653732572
225,2,55834,0.0547410901335668,0.141771871785986,0.69963970626312
226,2,56422,0.0975454052826268,0.141960414043143,0.492451333083116
227,2,57715,0.0696714623724776,0.141538475928798,0.622852869711282
228,2,59046,0.0576551071695384,0.142270201264955,0.685538684239497
229,2,59191,0.01306400627824,0.141486804443132,0.92648525728248
230,2,59383,0.0524857822747876,0.141501687327844,0.71091973737198
231,2,59477,0.018789103412415,0.143655272456582,0.896013569151041
233,2,60471,-0.00542106813009269,0.141719584013485,0.969508324911301
234,2,60478,0.00285612095232102,0.14188151592852,0.983950782995912
235,2,60786,0.00353708563381216,0.141648180657776,0.980092267262682
236,2,61035,0.0213519716345763,0.14163353074535,0.880255045073727
237,2,61071,0.0133060197485987,0.140993784659404,0.924866332493202
238,2,61675,-0.0115755605322085,0.141400136033562,0.934801372582377
240,2,62939,-0.0109734171828459,0.141155851715012,0.938079138349617
241,2,63527,-0.0217134692214659,0.141682205065396,0.878284960580038
242,2,63857,-0.00976160028354645,0.141718925359191,0.945124134831839
243,2,65527,-0.0826872357095596,0.141184071393616,0.558471722148732
247,2,67976,0.0485072020949681,0.143263906606319,0.735122674364028
250,2,72389,0.0358599796091473,0.142390745555968,0.801309697472794
251,2,72392,-0.0580533067103084,0.143338548180694,0.685716707604759
252,2,73646,0.0792566307170855,0.140369074894796,0.572683869789589
253,2,74564,0.136291657183993,0.13996885608727,0.33085815639395
254,2,74739,0.171172912289512,0.140322102088554,0.223333411607787
257,2,80873,0.197063210254706,0.14056225659859,0.161804726450784
258,2,81501,0.225647706337024,0.140416875160491,0.108951896112509
259,2,83526,0.194387571958949,0.140330050417598,0.166860827941943
260,2,83845,0.232343930877348,0.140300714921556,0.0986018442252456
263,2,84447,0.221748719317262,0.142153787877982,0.119674528648385
264,2,87391,0.201102949163604,0.139813618463768,0.151216627329116
265,2,87562,0.21477858139266,0.140112020770369,0.12619467947698
266,2,87849,0.203866074845574,0.140144843199105,0.146646129925491
267,2,87878,0.212956164256826,0.140712531512084,0.131069589839732
269,2,89785,0.18702714434006,0.140832664111213,0.185032931205948
272,2,93721,0.153295839965416,0.140521022591269,0.276056386678145
273,2,93952,0.152323028421796,0.140120727534815,0.277741316280219
274,2,95085,0.175320493953221,0.140240859091782,0.212077077942185
276,2,107124,0.320955326906596,0.13957941500264,0.0220628181183517
277,2,111645,0.301587590488095,0.139792360083839,0.0316490644033719
278,2,111916,0.291940185935159,0.140184077169865,0.038011931337896
279,2,111931,0.272745762451051,0.140510368907527,0.0530408404794222
280,2,111999,0.271108900881271,0.14000940037744,0.0536212694619525
281,2,114528,0.243979016097345,0.140964114965588,0.0843634129643216
282,2,116024,0.337331890513083,0.14075710139556,0.0170697251522504
286,2,120090,0.211132996076918,0.140889708815429,0.134879103468061
287,2,120291,0.232579342458876,0.142416463008068,0.103341010189057
288,2,120726,0.206457469664146,0.141702081001603,0.146010118355857
289,2,121716,0.285128668112335,0.141152629265742,0.0441381197232459
290,2,123100,0.216209543736294,0.141695402103334,0.127936309740418
291,2,124677,0.118999175608887,0.141824737329427,0.402004623167522
293,2,127887,0.13552959411417,0.142757311353827,0.343081660223037
294,2,128935,0.138249512753325,0.142614617651666,0.333013211100343
295,2,129053,0.157588547274995,0.142993229327353,0.271182068703789
296,2,130040,0.129654904681264,0.143947959250648,0.368358311902752
297,2,130976,0.0622529710598184,0.142901036191556,0.663366420115535
298,2,132199,0.111545949055425,0.143479163831959,0.437421941877037
299,2,133355,0.105449056780061,0.144464366203723,0.46591630423335
300,2,133435,0.0752401331980461,0.144830407569358,0.603734149952332
302,2,135183,0.11530405646686,0.144836046469901,0.426508632028704
303,2,135402,0.100414362577849,0.144845541506313,0.488607717701151
304,2,135898,0.135753659368443,0.14553354799321,0.351560930080523
305,2,135912,0.131485042530942,0.145652404080215,0.367283878640088
306,2,135925,0.128844033877817,0.144997798697608,0.374826929907233
307,2,136002,0.119675931519408,0.144911336719707,0.409443445344924
308,2,136173,0.0964469596249691,0.14598725375042,0.50926558105714
310,2,138318,0.0625134075988121,0.149897096790729,0.676901078579251
311,2,138695,0.0614607067923318,0.147327927970206,0.676808076475098
312,2,138818,0.0367208196159605,0.14708101140203,0.802992493581996
313,2,139728,0.0226184728647763,0.146825356221019,0.877658200780701
314,2,140174,0.0160110967573281,0.146827818512144,0.913227368819906
315,2,140863,0.0430249476317952,0.146753034739851,0.769557402553027
316,2,141152,0.0286909641911488,0.147176414927783,0.845549974500833
317,2,141292,0.0500517074994757,0.146101774226498,0.732117513496667
318,2,141545,0.0844447223017641,0.146769076075458,0.565415945734179
322,2,146723,0.197007820896891,0.14619748309025,0.178668720556636
323,2,147946,0.125360370396523,0.147765124466342,0.396803563969029
326,2,151397,0.133825011536084,0.148114309409844,0.366863375224009
327,2,153035,0.0800360380203264,0.146609360614446,0.585470180592592
328,2,153228,0.0164012015215356,0.147738910092344,0.911667724180635
329,2,153455,0.0273933120110978,0.148849453519916,0.854092707839667
331,2,153815,0.0709084276727796,0.148237441631994,0.632701800508579
332,2,154160,0.0276078230120795,0.146724409414089,0.850858501136091
333,2,154235,0.00759479558494669,0.148196443835719,0.959156759949778
335,2,159870,0.0445062445155899,0.14443458049682,0.75815664092601
336,2,161229,0.022616126189662,0.146666295691463,0.877539177168952
339,2,162696,0.127851783698009,0.145881515288279,0.381404063165542
340,2,163284,0.118165739253071,0.143967597363172,0.412325461173782
341,2,164166,-0.028351916631824,0.145435094396114,0.845547768506246
342,2,165270,-0.026990655696252,0.144212639476134,0.851643698407519
343,2,165675,-0.0306155461790543,0.14659417016194,0.834689238654229
346,2,168062,-0.0768527178484602,0.145228284374345,0.597009306448143
347,2,168518,-0.116167258207472,0.144321621406858,0.421408050313153
348,2,168980,-0.0836356935855391,0.144316788013645,0.56260227383
349,2,169651,-0.0926597692626094,0.144369792264852,0.521405039410055
352,2,170725,0.0730855560047627,0.144658850286807,0.6137146987715
353,2,171254,0.110448040585704,0.144826067870541,0.446196117821542
354,2,172242,0.0103303609733451,0.143230916624419,0.942544215595104
355,2,173254,-0.00229760664180234,0.142134340167576,0.987111861906269
356,2,173340,-0.0132589691328237,0.142115439806085,0.925720404738423
357,2,173385,-0.0167432773267681,0.142245283567714,0.906366699974728
358,2,173973,0.00676715957170781,0.14186973332035,0.961982459072938
360,2,177341,0.0752319237657307,0.141330087549814,0.594843717091981
361,2,180314,0.0346695422519028,0.141422200692581,0.806483345639115
362,2,180339,0.0105797068728934,0.141790440172054,0.940563230014535
363,2,182758,0.183580920701596,0.140944769663256,0.193593772035127
364,2,183619,0.18352368674892,0.141502662896064,0.195491065221306
367,2,187176,0.0922409210675647,0.142527083256216,0.517934973489121
368,2,191066,0.148499546508078,0.143460141636348,0.301317935053744
371,2,191599,0.124801714078399,0.141531126317742,0.378486656924673
373,2,191763,0.109058383499006,0.142129594261533,0.44340626716122
374,2,191959,0.0765471010234745,0.141842495157994,0.589769928838487
376,2,195759,0.223028708196115,0.142626292571224,0.11877749635738
377,2,196912,0.196005520435831,0.140417502533893,0.163628923019181
379,2,198110,0.212439657676562,0.141196295195847,0.133328942806189
381,2,198805,0.219960074571955,0.141775873430332,0.121686732949493
382,2,198891,0.233057593168912,0.140604208937521,0.0982980290460743
383,2,199248,0.231857955574746,0.140933420245315,0.100827038727206
384,2,201782,0.19636282134924,0.140911772755961,0.164340521720105
385,2,203285,0.328801062945422,0.139658822051786,0.0191040569642728
386,2,203783,0.285690841565285,0.1396223722695,0.0414803158036086
387,2,204179,0.30926295360121,0.139822224378603,0.0276183946664304
388,2,205406,0.235390362093988,0.141681423309838,0.0975197452278107
389,2,205834,0.218504540244676,0.141074490043213,0.122311575193328
391,2,207192,0.20265626915452,0.141008738501581,0.151549945090744
392,2,207561,0.214280947641325,0.14033289726625,0.127669584238525
393,2,208682,0.148675890585283,0.140335798844291,0.290128572360633
394,2,210102,0.0935972459943955,0.140833648600691,0.506743896366784
396,2,214801,0.126657763489573,0.140753679452975,0.368811390415282
397,2,215016,0.11521269436241,0.140701054661921,0.413425928317311
398,2,218876,0.0236968204721039,0.142285042488066,0.867823658391335
399,2,227511,0.0461944937760043,0.143276650279071,0.747329439440262
400,2,230378,0.037085937260839,0.141478138188288,0.793372629946168
401,2,231943,0.0347594625257898,0.141885510508325,0.806612356950083
402,2,232156,0.0163834726571437,0.141836725332422,0.908107062440192
403,2,232789,0.0412228887146967,0.141320122239719,0.77068838422311
404,2,238524,0.0329875052503232,0.141525163882089,0.815829880584417
405,2,241518,-0.0227813076399048,0.142759636322018,0.873304719735536
406,2,250396,-0.152511558312027,0.141559013459475,0.282050309158348
407,2,250466,-0.147851114786012,0.141522867915084,0.296869414483184
408,2,252305,-0.110631858624502,0.14199515380702,0.436428560711497
409,2,254571,-0.005630878603616,0.144112964944383,0.968854536874369
410,2,254742,-0.0259233142173003,0.143976531958937,0.857214778088604
411,2,254908,-0.0261940314226825,0.145076267892657,0.856821649775266
413,2,255862,-0.103147773498549,0.144104472832358,0.47459751802506
414,2,255975,-0.076509845713292,0.143630652221403,0.594587037770578
415,2,258311,-0.295552765916907,0.140437464288817,0.0360401030275195
416,2,259284,-0.234942256996461,0.141239081418118,0.097112562590881
417,2,266330,-0.161380404412477,0.142141944186415,0.257000311311968
418,2,267100,-0.207392718239889,0.141962347188304,0.144932531188723
419,2,268086,-0.192771558801706,0.142031118780892,0.175569316107392
420,2,274614,-0.127174002589934,0.141374107088713,0.368969519611819
421,2,274729,-0.153757584058182,0.142074698127541,0.279888799590291
422,2,275746,-0.0977071401371296,0.142152982450848,0.492321115778332
423,2,277029,-0.100974036361327,0.141485009926646,0.47590096104373
424,2,277741,-0.110520488658443,0.141520429222988,0.435354849162337
425,2,278218,-0.110966784878686,0.141263386613059,0.432669159850662
426,2,278379,-0.112688869008867,0.144761562990604,0.436828379487792
427,2,279910,-0.0981423733968813,0.141240592599052,0.487600435080365
429,2,283431,-0.0973660565441227,0.143313509125143,0.497334729775294
430,2,283573,-0.114201138034699,0.141556479763254,0.420351910762724
431,2,286762,-0.128236542981712,0.141885525704177,0.366716310398038
432,2,287187,-0.0973066931635297,0.141291910547869,0.491469103154902
433,2,288379,-0.141730198275094,0.140112412171574,0.312447854569028
434,2,294941,-0.0461010895946909,0.140377828971245,0.742798521305225
439,2,297610,-0.0944914457689752,0.141020247333577,0.50326025340705
441,2,299680,0.0102621348059164,0.140674277414085,0.941887526046949
442,2,299708,0.0495190647742934,0.140947417730247,0.725550347200787
443,2,299759,0.0426927349982487,0.140476059283891,0.761371963635715
444,2,300111,0.013882878349253,0.141474139995041,0.921884644039473
446,2,301710,0.0301825125709252,0.140522930506191,0.830057340781834
447,2,303446,0.0129282356457018,0.14141561674554,0.927210613562865
448,2,303854,0.0117549649615911,0.141443026653147,0.933813232656177
449,2,304472,0.0101477163462033,0.140248133682594,0.94236001845743
450,2,304691,-0.00470991584815622,0.142521115028573,0.973655670100394
451,2,308097,0.165028411361642,0.140745265729032,0.241773957616921
453,2,309402,-0.0378602998153342,0.14014661878924,0.787204420446055
454,2,310030,-0.0209572783421495,0.140944150621855,0.881881519155414
455,2,310113,-0.0168484554353859,0.140552537869607,0.904651941202635
456,2,310972,-0.00960310552962788,0.140767908470698,0.945649590103524
457,2,312659,-0.0909355318846866,0.140139180480246,0.516828551824691
460,2,318265,-0.12371091172043,0.141892323756574,0.383874780173994
461,2,318379,-0.159906449111881,0.142211413262986,0.261595653506391
462,2,321266,-0.104033914377834,0.141403905579117,0.462388676069373
463,2,322957,-0.130973720198869,0.140075820506849,0.350417069799608
464,2,325221,-0.0701762665143169,0.140969606718742,0.618927002506121
465,2,332691,-0.0427568409715731,0.142437292439295,0.764216477119111
466,2,333006,-0.0378523873217665,0.142161425168614,0.79019179842056
468,2,335046,0.0926763089821612,0.140664552881376,0.51042403992661
469,2,335049,0.0783400627602034,0.141288047589758,0.579607959999121
470,2,335995,-0.0268319114687403,0.140543706623036,0.848701887812153
471,2,336060,-0.04428207976796,0.140341912808567,0.752545755410292
472,2,338292,0.0127359247637374,0.140351229722016,0.927748083019273
473,2,339568,-0.0407160149883573,0.140547566274813,0.772219185712745
474,2,340466,-0.0647755905093925,0.141739387509215,0.647948646473456
478,2,348480,-0.00451634411467631,0.140354869567456,0.974348257358839
479,2,350086,-0.0397400355496692,0.140345764459463,0.777221649964607
480,2,351083,-0.0647154249595057,0.142133970153827,0.649164093060256
481,2,351335,-0.0173738997363047,0.140574544954974,0.901708608138015
482,2,351417,-0.000118187019265754,0.140555398428512,0.999329568076418
483,2,351450,-0.0758179402785076,0.140653058028983,0.590197498352864
484,2,352302,-0.0591961448205122,0.141787309999742,0.67656683221593
485,2,352469,-0.066692748508122,0.140343334960711,0.634930221753687
486,2,352562,-0.0573554724776519,0.14092892854568,0.684268205797025
487,2,352944,-0.0593476942215712,0.140519900043733,0.67303129075597
490,2,355266,-0.0925819172156771,0.140468994615481,0.510266731654253
491,2,358277,-0.109033184909456,0.140457751920326,0.43810919114892
492,2,358926,-0.119143562299051,0.140641547493326,0.397489153781847
493,2,358948,-0.145459116199567,0.140616073625359,0.301637905122003
494,2,359515,-0.105637784530714,0.140505098739836,0.452646427591779
495,2,363190,-0.0297141057032729,0.141984722357302,0.83435289441085
496,2,363588,-0.02758219295666,0.142546164179054,0.84668138613574
497,2,363888,-0.00621775500865751,0.141329999906969,0.964933593828359
498,2,363954,0.0330176868735656,0.140757866590924,0.814677865202119
499,2,364199,0.0114950141662276,0.140576255015267,0.934875425753505
501,2,365981,-0.0466844712140127,0.143390360106858,0.744938011065515
502,2,366047,0.000941854843346634,0.140829032269877,0.994667620849969
503,2,366936,0.00788710114768743,0.142449079025536,0.95587672147896
504,2,369530,-0.0389908352786825,0.14058002723471,0.781668455279555
506,2,369931,-0.0228735558418813,0.1415546077342,0.871722586193142
507,2,371033,-0.103139879999389,0.14107726555182,0.465210464425968
508,2,372919,-0.0157905663827803,0.140571745146793,0.910624802577554
509,2,373518,-0.00552949146289133,0.140494127942238,0.968627647943781
510,2,376157,-0.0693726695907963,0.140756083380661,0.622419816711721
511,2,376172,-0.0703335378410431,0.14177289771427,0.620132587536689
514,2,381433,0.0508511778893365,0.141694030969545,0.719899286450924
515,2,381922,0.0763664926349725,0.142762757321588,0.59304274279153
516,2,382146,0.12749500433457,0.140508234817851,0.364822467453256
517,2,384206,0.161437306175826,0.140848051806469,0.252496799010444
518,2,384955,0.138889632797163,0.140601386199356,0.323914721486194
520,2,387301,0.109020114214761,0.141393263911339,0.441197943766845
521,2,388313,0.112044684279478,0.140545538425562,0.425863419013493
524,2,390138,0.0484816538615291,0.141086304010145,0.731328247963379
525,2,391233,0.0873531079468628,0.141817956975038,0.538322906754715
530,2,395606,-0.198398662633559,0.140674862489217,0.159321375268036
531,2,395726,-0.189621408962732,0.140657462962404,0.17848815975637
532,2,395853,-0.176876757144877,0.141106986173855,0.210855554683679
533,2,396484,-0.148487530508498,0.14057359693973,0.291554708391058
534,2,396705,-0.168112550222148,0.140442884720577,0.232103095731306
535,2,398759,-0.109172336340248,0.141759136609101,0.441740479798504
536,2,400386,-0.116535035615819,0.14094993099216,0.408918455856566
537,2,400847,-0.137897366971642,0.140765181417699,0.327941188076192
538,2,401130,-0.138208490126913,0.142057744281549,0.33126740768857
539,2,401143,-0.143595618304423,0.141760216414291,0.311779157897955
540,2,401979,-0.0429982935465737,0.141859715931452,0.761988905223378
541,2,403598,-0.0519541485148286,0.141099643428272,0.712938154301712
542,2,404844,-0.0544281027471332,0.142673818558189,0.703071975556028
543,2,405100,-0.0727707544813885,0.141343903417528,0.606980820981834
548,2,406181,-0.0643146345413106,0.14144709803552,0.64961148902099
549,2,406688,-0.0319132526013187,0.140661746751019,0.820648850598861
550,2,407621,-0.108934405055178,0.141707166399526,0.442568216105217
551,2,409016,-0.0373151968914675,0.143232289414638,0.794612866173414
552,2,410647,-0.0668484928753629,0.141113335636694,0.63599100269355
554,2,419803,-0.0520042124341091,0.142122354585088,0.714650253361747
555,2,419943,-0.0407347406525513,0.142972025602582,0.775877061885421
556,2,422349,-0.0570081672493939,0.141202043732094,0.686652268190848
557,2,425467,-0.0354213176670656,0.140715000634893,0.801401027251141
560,2,429095,-0.051070575310411,0.14153487642784,0.718439487773511
561,2,431266,0.0412621428899252,0.141621062779205,0.770950207287278
562,2,431446,0.0234578952373011,0.142204669761612,0.869070923773853
563,2,432524,0.0476833210494589,0.140821794720242,0.735106719277041
564,2,434090,0.0117609821974327,0.142141043607325,0.934103876888603
565,2,441927,0.00713690556157887,0.14062036981975,0.959551049372534
566,2,446471,-0.0118368137471925,0.142343352738806,0.933774019014009
567,2,449325,-0.0578202411457572,0.141478810995764,0.683018796896091
569,2,450017,-0.111277445543416,0.140602942088543,0.429224318096116
570,2,451779,-0.120351076370512,0.141107329901605,0.394290595402926
571,2,451784,-0.118133000292364,0.141622457019946,0.404766026481031
572,2,453525,-0.123620125440327,0.141653637465741,0.383423702935055
573,2,453768,-0.141208918508893,0.141794483181352,0.319995304353606
574,2,454027,-0.0955206749295152,0.141310050828711,0.499505356536865
575,2,455029,-0.109210583642005,0.141356608897535,0.440282530729971
576,2,455247,-0.12790192065734,0.140854671690688,0.364475656687257
579,2,455756,-0.120727093689998,0.151366164765688,0.425648641885484
580,2,457024,-0.129987801010412,0.141886742723301,0.360220080555642
581,2,457298,-0.0983225881940379,0.142369717005312,0.490261689321931
582,2,460202,-0.0897572350981163,0.142709259872068,0.529787443516453
586,2,464424,-0.0766782124323838,0.141990956613603,0.589522505771858
587,2,465824,-0.050465491103727,0.143420915655811,0.725145851860781
588,2,470145,0.00691193947517654,0.141400999699084,0.961041114928551
589,2,470686,0.0195877696180859,0.141311885411869,0.889834421660084
590,2,471144,-0.00171253086831147,0.141559813557766,0.990354598926174
591,2,471830,-0.000576627776855965,0.141157056688466,0.9967429513808
