SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
226,2,56422,-0.0757177360365399,0.0609910576406587,0.215261497632664
227,2,57715,-0.0798523012646422,0.0607741361339579,0.189726632664751
228,2,59046,-0.0547818462916306,0.06116129374351,0.371026211433948
229,2,59191,-0.0633175465841224,0.0607868224355588,0.298294828986764
230,2,59383,-0.0628715623428019,0.0608056929870125,0.301855714158934
231,2,59477,-0.0514915442942051,0.0617532033857096,0.404941834316256
233,2,60471,-0.0848906927770497,0.0608121013583746,0.163606667896335
234,2,60478,-0.0810429012352234,0.0608967307472137,0.184105506182128
235,2,60786,-0.0526935027986022,0.0608843642136997,0.387369465054606
236,2,61035,-0.07297227828592,0.060820645243577,0.231023777360306
237,2,61071,-0.0701940332547383,0.0605529156451115,0.24715084877433
238,2,61675,-0.0721177646256034,0.0607215195201101,0.23575784021247
240,2,62939,-0.0744727530666768,0.0606080727644479,0.219980462148273
241,2,63527,-0.0686399310493014,0.0608559793419809,0.260124904782082
242,2,63857,-0.123571800565341,0.0606239946304099,0.0422616626736033
243,2,65527,-0.138671290267181,0.0603288730364833,0.0221120346157331
247,2,67976,-0.123205667187555,0.0613043748167165,0.0452195951858529
250,2,72389,-0.0303437967075947,0.061252601134321,0.620634578420312
251,2,72392,0.0336037314675806,0.061664604819735,0.586136424204951
252,2,73646,-0.0526856235068079,0.0603606601238549,0.38333979265377
253,2,74564,-0.0492898047087321,0.0602500267496317,0.413858993261998
254,2,74739,-0.0405762179256849,0.0604668537593952,0.502628198868987
257,2,80873,-0.0082366637477749,0.0606481792249982,0.892048448547708
258,2,81501,-0.00743042324363669,0.0606383692102466,0.90254374534954
259,2,83526,-0.0165958300391175,0.0605391465736881,0.784142097136942
260,2,83845,-0.00292308986853773,0.0606029315509651,0.961557450971426
263,2,84447,-0.0177506432453513,0.0613696133379854,0.772566319546321
264,2,87391,-0.0255654134965092,0.0603201808662118,0.671949011438379
265,2,87562,-0.0188187508192058,0.0604799193713891,0.755864929995076
266,2,87849,-0.0217990143901938,0.0604713544675909,0.718700101194671
267,2,87878,-0.00843285318357542,0.0607407270063426,0.889660818042175
269,2,89785,-0.00978742191254325,0.0607469219879487,0.872092641212052
272,2,93721,-0.0376680624007213,0.0605325189033504,0.534160734910956
273,2,93952,-0.0297773416631656,0.060371670239536,0.622154173082999
274,2,95085,-0.0468545852552175,0.0604253175318985,0.43861471432988
276,2,107124,-0.0309591590209187,0.0604844012140064,0.60907352289108
277,2,111645,-0.0557815995229705,0.0604727525819409,0.356936781133335
278,2,111916,-0.0591101438401602,0.0606067014367486,0.330075844758319
279,2,111931,-0.0537199055357892,0.0607138150647145,0.3768639225152
280,2,111999,-0.0480560093735777,0.0605087999455841,0.427613352648917
281,2,114528,-0.0515890922531028,0.0608494287463534,0.397115178165866
282,2,116024,-0.047307678551336,0.0610042392331865,0.438574197757705
286,2,120090,-0.0388958655492365,0.0607797953451126,0.522621988373259
287,2,120291,-0.0361334480306652,0.0614804327710079,0.557094182514414
288,2,120726,-0.0364902250693711,0.0611242722220732,0.55090062213683
289,2,121716,-0.0461447752172782,0.0610362702291527,0.450140095850604
290,2,123100,-0.0294973567295811,0.0611497775346038,0.629835846198874
291,2,124677,-0.0789773336785342,0.0609408620389807,0.195833622596304
293,2,127887,-0.0239632895950361,0.0614912552401848,0.696991634811275
294,2,128935,-0.0218083785966685,0.0614353745618747,0.72281596483594
295,2,129053,-0.0317292073664948,0.061610240621996,0.606876099123526
296,2,130040,-0.0500510924083291,0.0619523133873086,0.419693917817238
297,2,130976,-0.0350270223444871,0.061476219756345,0.56919924215743
298,2,132199,-0.0434609042328908,0.0617462297822504,0.481981944115365
299,2,133355,-0.00455586230938909,0.0622070506776953,0.941658945736897
300,2,133435,-0.0201778619283994,0.0623326983975372,0.746347548455824
302,2,135183,-0.033053009057243,0.0623516647136098,0.596371521187625
303,2,135402,-0.0265630660431366,0.0623510284089098,0.670349635660348
304,2,135898,-0.0441699675083589,0.0626537201085021,0.481284117485555
305,2,135912,-0.0441070840229265,0.0627001894091097,0.48223275605739
306,2,135925,-0.0484613414528945,0.0624066152443374,0.437949196955789
307,2,136002,-0.0498135298285374,0.0623568225544704,0.424916564993531
308,2,136173,-0.0565298545438184,0.0627826706631814,0.368518410834923
310,2,138318,-0.039760467203211,0.064479413023337,0.537870886433861
311,2,138695,-0.0469973954191047,0.0633590389381643,0.458724117469544
312,2,138818,-0.047411514719776,0.0632417911726437,0.453942889508658
313,2,139728,-0.0422129767785333,0.063138685896534,0.504203274078711
314,2,140174,-0.0685811226737165,0.0630731134222842,0.277634019920027
315,2,140863,-0.0158293367969971,0.0631474734753234,0.802213140800744
316,2,141152,-0.0270201325498507,0.0633146575517711,0.669814647415456
317,2,141292,-0.0423701565620238,0.0628351740502781,0.50055790852184
318,2,141545,-0.0417321517339528,0.0631428579670472,0.509097011329028
322,2,146723,-0.032611175736744,0.063044064218089,0.605287537068638
323,2,147946,-0.0341379201024581,0.0636197360160947,0.591886620994883
326,2,151397,0.00262783310784576,0.0638046375965563,0.967171207499769
327,2,153035,-0.013785294719733,0.0631059440638499,0.82720719887664
328,2,153228,-0.0242833440362609,0.0635575816587426,0.702640530159052
329,2,153455,-0.0177744354774525,0.0640435460679256,0.781530483124484
331,2,153815,-0.00394403754555395,0.0638044455736986,0.950745569462004
332,2,154160,-0.0189604197335576,0.0631281894935803,0.764088594124397
333,2,154235,-0.0313440479043172,0.0637448919512498,0.62322945629402
335,2,159870,-0.0840871307821032,0.061994834415781,0.175852463083112
336,2,161229,-0.015370369626039,0.063104906773454,0.807706486362683
339,2,162696,0.0194056431960321,0.0628301707290859,0.757611237150268
340,2,163284,0.0163189865508424,0.0619998776590904,0.792542304225067
341,2,164166,0.0288057447729961,0.0625629034778896,0.645492168648812
342,2,165270,-0.00629708504976345,0.0620544896849079,0.919229664201187
343,2,165675,-0.00611553081268768,0.0630801064073297,0.922822197099661
346,2,168062,0.0103548359242116,0.0625116835673179,0.868530048478117
347,2,168518,-0.0054195165790949,0.0621555021440138,0.930567646178289
348,2,168980,0.0146253980313269,0.0621217859309607,0.814010701027528
349,2,169651,0.0165549438975494,0.0621499256642176,0.790108944763608
352,2,170725,-0.000141541429531822,0.06226681317279,0.998187579142796
353,2,171254,-0.0257164667289704,0.0623525573397253,0.680269923157554
354,2,172242,0.0139947122430837,0.061625849722032,0.820483980622167
355,2,173254,0.0382114974257172,0.0611242549761267,0.532280063844095
356,2,173340,0.0392055857792537,0.061115066032367,0.521611307814514
357,2,173385,0.0422311805996334,0.0611657100913091,0.490371981957041
358,2,173973,0.0391529903545428,0.0610088190446231,0.521445837452529
360,2,177341,0.0413955510802115,0.060796494068336,0.496389285150063
361,2,180314,0.00481149141744674,0.0608562773564596,0.937027161521899
362,2,180339,0.00551013987725046,0.0610098600124897,0.928087676470083
363,2,182758,-0.000869741400407853,0.0607917458195652,0.988593217568505
364,2,183619,-0.0257918294396791,0.0610157123332789,0.672765694737899
367,2,187176,-0.0653305011701376,0.0612648237589774,0.286988656586237
368,2,191066,-0.0409314605494892,0.0617837452181688,0.508085944788578
371,2,191599,-0.043135111055584,0.0609222959990604,0.479390828696179
373,2,191763,-0.040681603203869,0.0611686852588894,0.506438470842691
374,2,191959,-0.0454920551077717,0.0610096255325069,0.456372832801874
376,2,195759,-0.0155847548974907,0.0615763389397723,0.800340983489313
377,2,196912,-0.0647486038627554,0.06048775904665,0.285152011342015
379,2,198110,-0.0903333398267479,0.0607589917410987,0.13797386309244
381,2,198805,-0.0847803201439568,0.0610448994500527,0.165763375345858
382,2,198891,-0.076775075835805,0.0605970274211296,0.205998561383292
383,2,199248,-0.0938228171043287,0.0606681836207019,0.122881974364777
384,2,201782,-0.104111291633117,0.0605455025003375,0.0863900016790249
385,2,203285,-0.0817724759539785,0.0604062449097952,0.176695336648001
386,2,203783,-0.0834736581914742,0.0602688910752195,0.166920811482315
387,2,204179,-0.0752341132098859,0.0604461670997761,0.214087404476456
388,2,205406,-0.0846697729908747,0.0610349177112633,0.166245329612097
389,2,205834,-0.0790692919411894,0.060762371723447,0.194008868725653
391,2,207192,-0.0820827210221775,0.0606939486829287,0.177111911260705
392,2,207561,-0.0928413850842751,0.0603801497972313,0.125038777037113
393,2,208682,-0.0634470603552147,0.0603857469434043,0.294117006790531
394,2,210102,-0.0532476133869479,0.0605700242508147,0.37994055921676
396,2,214801,-0.0835299033004627,0.0604701939905164,0.168048138769743
397,2,215016,-0.0790420559485959,0.0604526017324947,0.191892326497007
398,2,218876,0.0250389121001935,0.0612108022760977,0.68274344423161
399,2,227511,0.00994452868293128,0.0616563801900488,0.871957637507846
400,2,230378,0.0246143342128375,0.0608675326986824,0.686169497611351
401,2,231943,0.0156284019050167,0.0610505141392472,0.798106646473678
402,2,232156,0.0249453123546939,0.06101670937184,0.682914125758288
403,2,232789,0.0158376140124057,0.0608091996231046,0.794670338107783
404,2,238524,0.00700340930035948,0.0608994849672963,0.908510916869385
405,2,241518,0.0177415518616308,0.061422070294116,0.772868371315433
406,2,250396,0.0151411649909812,0.0610052422439737,0.804128247352559
407,2,250466,0.0195339745802575,0.0609801563462426,0.748905215466227
408,2,252305,-0.0129893197565623,0.0611467714406773,0.831895328075793
409,2,254571,-0.00128690842780155,0.0620095240791814,0.983454097074804
410,2,254742,0.00291421208225318,0.0619533734481675,0.962508907456056
411,2,254908,-0.00908761117129098,0.062424929692052,0.884338703948684
413,2,255862,-0.0170320149084779,0.0620441331638765,0.783849835147176
414,2,255975,-0.0175683728898286,0.0618196594024242,0.776433338308528
415,2,258311,-0.0309763358165002,0.0607834685419081,0.610637714342811
416,2,259284,-0.0330060630348481,0.0609852679685732,0.588701671228519
417,2,266330,-0.0488511299955665,0.0612177051000285,0.425412653169091
418,2,267100,-0.0393472996384823,0.0612326277594497,0.520909153745023
419,2,268086,-0.0403492309941864,0.0612352495005346,0.510375663239132
420,2,274614,-0.0714292929218617,0.0607818439121293,0.240716833150169
421,2,274729,-0.0762185949062434,0.061099202017846,0.213057111343352
422,2,275746,-0.0645818543961323,0.0611104007392394,0.291322703630632
423,2,277029,-0.0807390380232956,0.0607708171478032,0.184844001384269
424,2,277741,-0.082691510057584,0.0607873595027098,0.174590205452146
425,2,278218,-0.0870218417843374,0.0606598332023396,0.152289974070626
426,2,278379,-0.0978193433169493,0.0621241667513138,0.116249673209365
427,2,279910,-0.0784841839067008,0.0606714064426028,0.19665140510305
429,2,283431,-0.0748737435518418,0.0615769183324875,0.224820861936077
430,2,283573,-0.0873056874115112,0.0607881913579964,0.151823146649583
431,2,286762,-0.053693003565084,0.0610547485088884,0.379769749321113
432,2,287187,-0.0613725365017869,0.060748644730915,0.313057903631548
433,2,288379,-0.0649631864630667,0.0602762807529368,0.281878131847503
434,2,294941,-0.164240631361879,0.0597756755309144,0.00631113767222056
439,2,297610,-0.0811852449523218,0.0605633053221082,0.180944189352884
441,2,299680,-0.0481026160837789,0.0604761041902901,0.426916102031476
442,2,299708,-0.0404205515599817,0.0606197838973821,0.50534306835387
443,2,299759,-0.0553500738480776,0.060380609624018,0.35993291103361
444,2,300111,-0.0495862446353924,0.0608175773445597,0.415434621399156
446,2,301710,-0.0451803553647559,0.0604208123040953,0.455101890266886
447,2,303446,0.00643659272625641,0.0608485593877642,0.9158165706158
448,2,303854,-0.0160163561711241,0.0608552224805158,0.792559333785032
449,2,304472,-0.0275704019852735,0.0603290583370918,0.647951878485035
450,2,304691,-0.0296841048094511,0.0613042205115243,0.62853724967644
451,2,308097,-0.0166394988871679,0.0606717169269939,0.784049373201538
453,2,309402,0.00320626366390576,0.0603087663827857,0.957631201120121
454,2,310030,-0.0210026406880772,0.0606375355237559,0.729275766548601
455,2,310113,-0.0135162921356176,0.0604743869682841,0.823272238665828
456,2,310972,-0.024784699050769,0.060556137988673,0.682578985382134
457,2,312659,-0.0240291488613395,0.0603219699320364,0.690614350500952
460,2,318265,-0.00339591896377234,0.0611193565690232,0.955722102425925
461,2,318379,0.0196118050905877,0.0612918198363264,0.749177139604235
462,2,321266,0.0317868115653687,0.0608668865768016,0.601834358606572
463,2,322957,0.0185530985109718,0.0603388224423835,0.758657890287083
464,2,325221,-0.0261991894733429,0.0606621554926875,0.666087301025381
465,2,332691,-0.055448336808085,0.0612251484359863,0.36574074916446
466,2,333006,-0.0114164234092798,0.0611728370510921,0.852061323951337
468,2,335046,-0.0121108038064811,0.0605594049188624,0.841609647491462
469,2,335049,-0.0260895460909969,0.0608045264609949,0.668132252253344
470,2,335995,-0.0197752117355611,0.0604675971979989,0.743832861966356
471,2,336060,-0.0165565568799283,0.0603888922784448,0.784117727499037
472,2,338292,-0.0400316046301438,0.0603539220209167,0.507583560598596
473,2,339568,-0.0739030236229068,0.0603544427734904,0.221586394358774
474,2,340466,-0.097051449183073,0.0607870741425908,0.11125406463275
478,2,348480,-0.144282858057933,0.0599022305713088,0.0165238866373657
479,2,350086,-0.145384386119156,0.0598975604145621,0.0157148507712383
480,2,351083,-0.14924959127091,0.0606579094776319,0.0143520812504642
481,2,351335,-0.15439341873653,0.0599274232009522,0.0103910117453966
482,2,351417,-0.153247169310477,0.0599261223008555,0.0109671946286336
483,2,351450,-0.157931786073652,0.0599592361757955,0.00881034151136242
484,2,352302,-0.116360081041302,0.060708713355527,0.0560838260221103
485,2,352469,-0.127364174206734,0.0600251575057661,0.0345467581507342
486,2,352562,-0.123689798183765,0.0602952778479731,0.0409654251060743
487,2,352944,-0.121533911009762,0.0601317408908305,0.0440209556347682
490,2,355266,-0.112592428398788,0.0601810325421427,0.0621866829343834
491,2,358277,-0.116144122729945,0.0601715059829418,0.0543806578792439
492,2,358926,-0.11996327516167,0.0602397795887102,0.0472039717990212
493,2,358948,-0.116589274666269,0.060277836866325,0.053887718791407
494,2,359515,-0.122940285246371,0.0601505424488262,0.0417075098363773
495,2,363190,-0.144595824245629,0.0606108201303326,0.0175760140768702
496,2,363588,-0.136800186430603,0.0609048279431034,0.0253135531993802
497,2,363888,-0.127189428927096,0.0604341593186265,0.0360330956331053
498,2,363954,-0.119540646651307,0.0602354092822273,0.0479675690758186
499,2,364199,-0.13036156238925,0.0600889495759343,0.0307132982770286
501,2,365981,-0.140632887823245,0.0612521111933201,0.0222631759825333
502,2,366047,-0.135496407877574,0.0601657343051424,0.0249330009611983
503,2,366936,-0.130713205404935,0.060897634206387,0.0325188648762246
504,2,369530,-0.11335475498385,0.0601942525039072,0.0605021423848559
506,2,369931,-0.130827185575487,0.0605115402888728,0.0312880291979696
507,2,371033,-0.115540431470447,0.0604370942570264,0.0567180407014315
508,2,372919,-0.050039097164323,0.0604281174720909,0.408186731179106
509,2,373518,-0.0193516865857256,0.06044365960871,0.749035906370774
510,2,376157,-0.0649186413576391,0.060487242743661,0.283886840454107
511,2,376172,-0.0624581823007723,0.0609331832220883,0.306052157370284
514,2,381433,-0.0792851834225874,0.0608335328852057,0.193317068047147
515,2,381922,-0.073659011831415,0.0613281647459023,0.230531885880624
516,2,382146,-0.0978739884225791,0.0603042568123946,0.105481434497418
517,2,384206,-0.095331901773986,0.0605048753073935,0.116012162002599
518,2,384955,-0.112258400254365,0.0602866554907194,0.0634229582202911
520,2,387301,-0.0814823838836033,0.0607357536332087,0.180591887603774
521,2,388313,-0.0762905236927603,0.0603924856535885,0.207334743366756
524,2,390138,-0.0711728805190787,0.060598971788617,0.240990548083693
525,2,391233,-0.0268895266083853,0.0610379310386658,0.659817160813525
530,2,395606,-0.0222015644976125,0.0606888605371296,0.714714026860794
531,2,395726,-0.0101653008627093,0.0606757682183935,0.867045227361654
532,2,395853,-0.0134363545448552,0.0608467795716628,0.825358098354958
533,2,396484,-0.00686253181721347,0.0605809127502187,0.909873935534543
534,2,396705,-0.0167344162163908,0.0605462229360681,0.782409708591921
535,2,398759,-0.00702899696430442,0.0610466882925931,0.908398566973919
536,2,400386,2.50057871674647e-05,0.0607071197851844,0.999671577140925
537,2,400847,-0.00716937545234742,0.0606500072279324,0.905969309860017
538,2,401130,-0.0207023303368792,0.061197077507993,0.735346124999639
539,2,401143,-0.0266939322124478,0.0610691395759937,0.662298845101073
540,2,401979,-0.019180592709173,0.0610392981466851,0.753529324751497
541,2,403598,-0.0149754936414176,0.0607192719900881,0.805334128416677
542,2,404844,-0.0155300527666015,0.0613972764965351,0.800458972538765
543,2,405100,-0.010867813100779,0.060838026590618,0.858326629947728
548,2,406181,-0.0165864971038688,0.060873768449299,0.785417170679409
549,2,406688,0.00178152612792332,0.0605287640361449,0.97653611073798
550,2,407621,0.00132793167187539,0.061025227548471,0.982651399769627
551,2,409016,0.00564218686156509,0.061635680727577,0.927114718194039
552,2,410647,-0.0289026025937822,0.0607185501664905,0.63436212026914
554,2,419803,-0.0871902231881433,0.0609881952381634,0.153709202266876
555,2,419943,-0.0810169963269506,0.06137427790353,0.187674318262438
556,2,422349,-0.0467848086964764,0.0607198947365527,0.441517449560634
557,2,425467,-0.0266071653580608,0.0605362117206327,0.660550274283034
560,2,429095,-0.0264560605088145,0.0608950709709914,0.664224791388299
561,2,431266,-0.0214387889153319,0.0609338468899092,0.725170355220834
562,2,431446,-0.00459172659692764,0.061190190217859,0.940225201764943
563,2,432524,0.00687957409075851,0.0606020250685343,0.909682420292445
564,2,434090,0.0168162288195289,0.0611549863898023,0.783494601442125
565,2,441927,0.0305337930804384,0.0604850137569712,0.614003178946335
