SNP,Chr,Pos,Effect,SE,ADE17_GIS2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
103,1,137304,-0.103841210253632,0.144058896066637,0.471494461857804
104,1,139686,-0.136954397284657,0.14417017403099,0.342787784988352
105,1,149562,-0.136026847931609,0.144502396798155,0.347170981771874
106,1,150447,-0.0819969282914602,0.146223408898467,0.575313694989216
108,1,154084,-0.10694008475005,0.146630047950904,0.466290161366587
110,1,157269,-0.158329191954945,0.14383059475479,0.271732342682749
111,1,160054,-0.0744012389477804,0.145392184750948,0.609161413533604
112,1,166222,-0.057227090947322,0.144338211702722,0.691991153515816
113,1,166416,-0.0604105456815852,0.144041369713263,0.67518098651582
114,1,167326,-0.0898934340607178,0.144816961322945,0.535172395888634
115,1,168836,-0.100577613289083,0.144109929562318,0.485684900674619
116,1,171200,-0.121260609617665,0.144281005013047,0.401226422765336
117,1,171431,-0.110718082766561,0.145207414448479,0.446281391999006
118,1,173339,-0.112626299236503,0.144072128468597,0.434894031122901
119,1,173845,-0.0700057279163872,0.144029063862291,0.627231321872904
120,1,175121,-0.125351038624394,0.143636722118485,0.383422606478116
121,1,175281,-0.0978327777713862,0.143819573171736,0.496794210419505
122,1,175315,-0.10552509495645,0.143758828669627,0.463410084198053
123,1,175523,-0.0985625822606148,0.144588519276243,0.495890574883366
124,1,175541,-0.101965864880542,0.143990933441983,0.479325099783841
125,1,175653,-0.105920543605913,0.144439152137806,0.46384820169756
128,1,175856,-0.0981893417284072,0.146842492032451,0.504142283211936
129,1,175876,-0.104100834662891,0.144577523494569,0.471980102735134
130,1,175989,-0.099018111083,0.145000717128145,0.49513048836472
131,1,176001,-0.0953779341445821,0.14576414132512,0.51332492394248
133,1,177692,-0.157485145710234,0.143624116593754,0.273603527695117
134,1,178191,-0.176727786698965,0.143703833573839,0.219588894345004
135,1,178224,-0.157485145710234,0.143624116593754,0.273603527695117
136,1,178960,-0.173900110491692,0.144721881937044,0.230317924959949
140,1,183802,-0.0362531208545625,0.143873680916084,0.801204073015388
141,1,183954,-0.0293851830823294,0.1449257164286,0.839439197320172
142,1,184450,0.000659763002058132,0.143665164089422,0.996338429154055
144,1,184718,-0.0168825643982196,0.1444786406935,0.907044082774898
145,1,185296,-0.0256722655559811,0.143862014567306,0.85847146711402
146,1,185438,-0.027134545232918,0.143868047345982,0.850509096037639
147,1,185469,-0.0247331351564448,0.144076923333803,0.86379834134012
148,1,185503,-8.35848129626116e-05,0.143710279365644,0.999536262726077
149,1,185705,-0.012326974906937,0.145314959798988,0.932445141707998
150,1,185749,-0.0262557999778271,0.145309721373823,0.856715753153361
151,1,185806,-0.0955756490929275,0.145421531988816,0.511460192550858
152,1,185879,-0.0473809908902441,0.146191853173677,0.746053182773679
153,1,185916,0.0188742355746434,0.146143650397327,0.897313686258462
154,1,185941,0.018957779545933,0.146780272685864,0.897306547927082
155,1,185954,0.020857438084169,0.147208227375756,0.887408359665162
156,1,186055,-0.00104090581970907,0.14427434140214,0.994247573931304
157,1,186896,-0.0379738082909026,0.146625752755695,0.795798096409847
161,1,190132,0.173123630783412,0.144163184629182,0.230600383788016
162,1,190148,0.193744132516173,0.144132516867398,0.179744242681318
163,1,190165,0.183792859259605,0.145282345981406,0.206679417367162
164,1,190169,0.182487457103287,0.145105021715088,0.209359353925986
165,1,190933,0.0579533540785809,0.144217400834841,0.68803969176481
166,1,192149,0.407001721865675,0.143807307697802,0.00491826899682736
168,1,192303,0.0101564194420227,0.17337324697156,0.953318802510835
171,1,192795,0.312176858471634,0.143015344788314,0.0297074001488476
173,1,194187,0.11166127158861,0.143973972782681,0.438524732207719
174,1,194867,-0.0590850788327959,0.143983826879937,0.681791469658285
190,2,8314,0.264180774618763,0.145780081858072,0.0708068267686234
194,2,8498,0.2222472280258,0.145762940396416,0.128225096206811
195,2,8651,0.220485501112817,0.145907889031197,0.131650476047374
197,2,9812,0.189106917930728,0.146904408676783,0.198840546916081
198,2,9932,0.183098758127374,0.146344337226223,0.211708206306575
199,2,10135,0.162746187030862,0.14584977511169,0.265246195482592
200,2,11616,0.224441033549805,0.145462004538983,0.123738141743175
201,2,12133,0.200490659634456,0.146142845579076,0.170971577816538
202,2,12194,0.221915553742081,0.146623572349698,0.131046148350159
203,2,12359,0.200018493323981,0.146281583752503,0.17238483093435
204,2,13061,0.201662947660315,0.146264364918426,0.168842889869232
205,2,14298,0.199123890236164,0.146738087102262,0.175647607463599
206,2,15222,0.223676966966289,0.148077156486143,0.131799435274336
207,2,17986,0.281720509068228,0.14517941507464,0.0531149975658832
208,2,19770,0.235547002736591,0.146425068443974,0.108586364941552
209,2,19836,0.210852998126352,0.146126725513459,0.149922389909681
210,2,19851,0.21682317715162,0.14653240428677,0.139846685994318
211,2,21595,0.220540221664219,0.14590765475351,0.131554376472829
212,2,22385,0.243325555350049,0.145944067305356,0.0963511662298391
213,2,23441,0.324876770098351,0.146926627774548,0.0276658693131141
214,2,24209,0.284983877176054,0.145936316035078,0.0516336877141753
215,2,24341,0.300596118573597,0.146196677709038,0.040506979533109
216,2,26815,0.296529543101811,0.146042937500458,0.0430624085979519
217,2,28209,0.233813393850166,0.146414778258211,0.111177231284965
221,2,41245,0.144712051110191,0.146176276478898,0.322860445235811
222,2,43214,0.0664379135587382,0.148710233099573,0.655321687456847
223,2,47104,0.196725683450412,0.144225843890215,0.173433068545168
224,2,50915,0.0995060830304276,0.145930137374243,0.495765259824577
225,2,55834,0.0534105452094674,0.145323648771098,0.713445280222733
226,2,56422,0.064222330840031,0.14557118335354,0.659356577462466
227,2,57715,0.074946254831724,0.145076482042073,0.605760126429771
228,2,59046,0.0405868677431668,0.145849491624159,0.780961034862319
229,2,59191,0.0407323351817536,0.145014109055989,0.778962914225447
230,2,59383,0.0504321401007879,0.145047245465959,0.72827679941366
231,2,59477,0.0369291647087205,0.147241761852201,0.802109774302353
233,2,60471,0.0654488151041551,0.14522569731244,0.652504336699757
234,2,60478,0.0776534808574838,0.145374496936368,0.593565931256754
235,2,60786,0.0920436623375341,0.145111434591488,0.526298230435754
236,2,61035,0.0959052276794085,0.145093872201511,0.509051517357565
237,2,61071,0.0899620608701066,0.144445684625623,0.533812229762336
238,2,61675,0.05291770502932,0.144913732038032,0.715205481609577
240,2,62939,0.0702000368236902,0.144642313107584,0.627739510845785
241,2,63527,0.0855189682684345,0.145162341356652,0.556153298938822
242,2,63857,0.0518586845070174,0.145241245436202,0.721266190399612
243,2,65527,-0.0544321537947214,0.144759557423688,0.707129624927133
247,2,67976,0.0282816701282668,0.146866279529711,0.847408447709868
250,2,72389,0.166650299843036,0.145698499553959,0.253480620159946
251,2,72392,-0.00994658923443459,0.146959839110827,0.946076808271731
252,2,73646,0.163973582795836,0.143682999640927,0.254552934660119
253,2,74564,0.133468952936993,0.143489428621301,0.352920926340333
254,2,74739,0.0847770427838258,0.144066904409934,0.556602536091671
257,2,80873,0.233015311660991,0.143948156037482,0.106395285492303
258,2,81501,0.244335407737412,0.143870804908835,0.0903328498932844
259,2,83526,0.191759679747485,0.143871703056079,0.183440013439366
260,2,83845,0.216170644346262,0.143911145918156,0.133962208472308
263,2,84447,0.237792055812811,0.145664797663243,0.103474136844349
264,2,87391,0.24866059495088,0.143122222929595,0.0831887231411474
265,2,87562,0.250266128836425,0.143479596642018,0.0819836672468149
266,2,87849,0.265173326514526,0.143390009346318,0.0652481135256598
267,2,87878,0.261369819655836,0.144031828167137,0.0704237421793392
269,2,89785,0.189803730815783,0.144365178856061,0.18944834947508
272,2,93721,0.15896547739893,0.14403290908406,0.270486063481034
273,2,93952,0.164837495358012,0.143600743283113,0.251792336312949
274,2,95085,0.170468345375262,0.143783309207812,0.236580912985076
276,2,107124,0.272551484385275,0.143409136938994,0.0581797509818543
277,2,111645,0.328264098802174,0.143171137971406,0.0224465233845958
278,2,111916,0.291180080433811,0.143740173548886,0.0435433869287022
279,2,111931,0.316464246486248,0.143811278095092,0.0284148839870351
280,2,111999,0.340405446427615,0.143132206044676,0.0179261885273131
281,2,114528,0.340727664296554,0.143966871989909,0.0184861839723694
282,2,116024,0.313926420947459,0.144486718167214,0.0304675862366004
286,2,120090,0.173264735202561,0.144581357988221,0.231569476559131
287,2,120291,0.149687554068125,0.146315167748244,0.306985358886229
288,2,120726,0.16844139935743,0.145409193733314,0.247485641742026
289,2,121716,0.228232854627138,0.14501193781375,0.116408654632192
290,2,123100,0.189287201736752,0.14537189712378,0.193734807782256
291,2,124677,0.0835593331448445,0.145451871834117,0.566008279425576
293,2,127887,0.198525651736008,0.146136056336895,0.175172968593022
294,2,128935,0.198924629002528,0.145995647931685,0.173896786098976
295,2,129053,0.187735993507068,0.146484230280921,0.200819850023278
296,2,130040,0.178121258074971,0.147416249358691,0.227745382755235
297,2,130976,0.131265767093592,0.146350895903083,0.370370253987947
298,2,132199,0.187832647734041,0.146856756785291,0.201730352980904
299,2,133355,0.268021320313784,0.14750416529755,0.0700584440289303
300,2,133435,0.251743294319086,0.147906936462418,0.0896285815598653
302,2,135183,0.254191430648663,0.14797767211087,0.0867157549084303
303,2,135402,0.295942522885131,0.147735080281376,0.0459201706158989
304,2,135898,0.30892089733038,0.148452575425076,0.0381599067762635
305,2,135912,0.301716091891154,0.148605513450986,0.0430737991787678
306,2,135925,0.303310654959055,0.147915223681574,0.0410467433233885
307,2,136002,0.321258241764341,0.147695768149206,0.0302832195358799
308,2,136173,0.276472929991347,0.149009328413042,0.06437155460933
310,2,138318,0.190629032642587,0.1533519503373,0.214662666671008
311,2,138695,0.169169196942796,0.150784531653588,0.262656159599632
312,2,138818,0.18433399847854,0.150456569499442,0.2213302222576
313,2,139728,0.205382257199646,0.15010830564609,0.17211122753247
314,2,140174,0.216320548041353,0.150064773556247,0.15032589506493
315,2,140863,0.248574843490908,0.149862058856895,0.0980662973297396
316,2,141152,0.189452591079148,0.150531366135933,0.209021429852682
317,2,141292,0.213498148241893,0.149352286476504,0.153746774599235
318,2,141545,0.207436344588255,0.15010810193014,0.167872269987425
322,2,146723,0.296978723222506,0.149408310677291,0.0476172446059815
323,2,147946,0.224078644592371,0.151148572359813,0.139097916928467
326,2,151397,0.080543805514661,0.15193695658184,0.596366641084366
327,2,153035,0.0817560062389939,0.150279786265785,0.586767500873673
328,2,153228,0.0179294575625408,0.151436810201469,0.905821525003807
329,2,153455,0.00414968779374592,0.152582675771632,0.978318516285074
331,2,153815,0.0665183486071326,0.151956184061026,0.661837483789369
332,2,154160,0.0327426858385746,0.150394722618227,0.82777956260771
333,2,154235,0.000304031631929158,0.151906724552922,0.998404216507248
335,2,159870,0.0878642981631128,0.147996169703623,0.5530976604819
336,2,161229,0.0479674590567822,0.150321093213903,0.749839433874419
339,2,162696,0.0498734069304108,0.149672342248895,0.739168119562408
340,2,163284,0.0161492436863642,0.147709703359255,0.913002114918128
341,2,164166,0.0376892144747902,0.149070215646187,0.80054782622756
342,2,165270,0.0714879461469868,0.147780991201156,0.62886856758592
343,2,165675,0.0178718717175124,0.150270050171843,0.90539712249766
346,2,168062,0.0537405714314527,0.148895264948052,0.718368661796243
347,2,168518,0.0910956928268789,0.147990634941256,0.538587956740806
348,2,168980,0.0921063385006056,0.147918528170074,0.533894958875399
349,2,169651,0.0801202856834682,0.148008619493094,0.588627288395693
352,2,170725,0.116734625779727,0.148203432731532,0.431421367603359
353,2,171254,0.0810998047106024,0.148510941572208,0.585351501931114
354,2,172242,0.0749426329528802,0.146763221085405,0.609924907417329
355,2,173254,0.0778467145506692,0.145633432698655,0.593305345640126
356,2,173340,0.077550659377233,0.145616241675089,0.594667210538023
357,2,173385,0.0848161287505637,0.145738990206385,0.56095648046651
358,2,173973,0.122199549663572,0.145276025404756,0.400830944960292
360,2,177341,0.137147391279593,0.144742104567514,0.344017293992288
361,2,180314,0.0791354110695649,0.144913482900298,0.585350887878963
362,2,180339,0.0771352700426525,0.145282948702087,0.595800238822309
363,2,182758,0.0149268878451573,0.144817531232699,0.917962958737323
364,2,183619,0.0372610300440197,0.145376463555191,0.797862964730458
367,2,187176,-0.087978657296184,0.146106510386734,0.547458034327389
368,2,191066,-0.0901662751469346,0.14719609441404,0.540562451013751
371,2,191599,-0.166154295728234,0.144964188524999,0.25249921155639
373,2,191763,-0.12473771909458,0.145657661435543,0.392370809061984
374,2,191959,-0.146825070060501,0.145243040591395,0.312760384191855
376,2,195759,0.0067028046092171,0.146701621708271,0.963583129481489
377,2,196912,-0.014155992517951,0.14432721564203,0.921922351022951
379,2,198110,-0.0210071098079664,0.145189801338356,0.885040395709922
381,2,198805,-0.0252035794931306,0.145813326346427,0.862869765995046
382,2,198891,-0.0244147653844872,0.14467781915795,0.86608785555125
383,2,199248,-0.013262370625258,0.14501236279393,0.927181485328258
384,2,201782,-0.0319225338412203,0.144825911997047,0.825671460360523
385,2,203285,-0.0605152008872061,0.144238394559232,0.67506952339064
386,2,203783,-0.0606793556025227,0.143927458147964,0.67357595610463
387,2,204179,-0.0758687680852624,0.144255533910974,0.599264894339924
388,2,205406,-0.0776447584038237,0.145736167816134,0.59452374690443
389,2,205834,-0.0935239456394106,0.145011050379153,0.51938267154089
391,2,207192,-0.0674498955841399,0.144916322119992,0.641903198150924
392,2,207561,-0.073622863271049,0.144266831909608,0.610143266586159
393,2,208682,-0.126753797797086,0.143919214466912,0.379063854781523
394,2,210102,-0.0613237938475026,0.14441246151235,0.671355373302038
396,2,214801,-0.112328904951052,0.144318681922545,0.436890393087446
397,2,215016,-0.0730881655877044,0.144307628852107,0.612839616003585
398,2,218876,-0.176976436288958,0.145548027173469,0.224823498203272
399,2,227511,-0.198653989705828,0.146503789592485,0.175977107695466
400,2,230378,-0.0840794468201433,0.14496473564484,0.562285093478785
401,2,231943,-0.103148521736198,0.145345963358118,0.478373663970105
402,2,232156,-0.100051502948396,0.145292434270432,0.491513763242519
403,2,232789,-0.113552393437849,0.144749045381366,0.433285993860291
404,2,238524,-0.0776704193631949,0.145020134907583,0.592583569244862
405,2,241518,-0.0799992498098373,0.146276575984768,0.584790213034291
406,2,250396,-0.263426320209347,0.144663085610316,0.0694587009249528
407,2,250466,-0.239726754452139,0.144728267675285,0.0985310043907556
408,2,252305,-0.227015556196057,0.145172767596866,0.118769640512751
409,2,254571,-0.165665085295118,0.147457389197766,0.261998142519844
410,2,254742,-0.17025628568614,0.147308930777166,0.248554013512321
411,2,254908,-0.207923652416753,0.148302408945896,0.161786561702845
413,2,255862,-0.217368595236313,0.147365467696432,0.141095604603377
414,2,255975,-0.221097527939218,0.146814369138096,0.132970049335228
415,2,258311,-0.185076728810756,0.144517875635517,0.20115763648578
416,2,259284,-0.145675611756774,0.145133983090203,0.316195380320994
417,2,266330,-0.150613787191847,0.145745584912208,0.302123238484673
418,2,267100,-0.172268083013751,0.145666958998553,0.237757279767768
419,2,268086,-0.153701351045813,0.145736453182785,0.292305475473654
420,2,274614,-0.127281869126261,0.144920788889167,0.380386054414247
421,2,274729,-0.13248026769696,0.14570204708159,0.363836086611486
422,2,275746,-0.0932468707313923,0.145724399350322,0.522662381998044
423,2,277029,-0.12219215295757,0.144985517986584,0.399917312856595
424,2,277741,-0.126583725224764,0.145031882699839,0.383365783793254
425,2,278218,-0.129531942996071,0.144761977201011,0.371507675551535
426,2,278379,-0.0965948295123074,0.148423587608605,0.515595683999331
427,2,279910,-0.0973369491974942,0.144782504374312,0.501833973613023
429,2,283431,-0.0869957329325382,0.146924060316467,0.554153576676309
430,2,283573,-0.0963903516650849,0.145143043462153,0.507056067346865
431,2,286762,-0.0354580408003821,0.145593210798569,0.80772713377722
432,2,287187,-0.0512477364429071,0.14490038386361,0.723793115043162
433,2,288379,-0.0377445266412093,0.143813736564064,0.793124348835487
434,2,294941,0.0617742147781195,0.143876243023673,0.667925665553661
439,2,297610,0.0285123009803441,0.144634261415424,0.843836292779247
441,2,299680,0.149644598785374,0.143976645517047,0.299345384648583
442,2,299708,0.159852213719358,0.144250239490912,0.268547582896576
443,2,299759,0.111358137260094,0.143889334005817,0.43949895169964
444,2,300111,0.127663417736146,0.144858284352098,0.378755827565072
446,2,301710,0.150647080139356,0.143826645797959,0.295621984383681
447,2,303446,0.0508433076337289,0.144932047062657,0.72594172729281
448,2,303854,0.0651426829172656,0.144943643657322,0.653394025996546
449,2,304472,-0.00635240301360265,0.1437595531205,0.964779776722034
450,2,304691,0.0433310540161297,0.14607078471186,0.766912606757689
451,2,308097,0.154863553156237,0.144313933078013,0.283958435509021
453,2,309402,-0.00694868738508253,0.143669201542564,0.961452003626861
454,2,310030,-0.00552244597108893,0.144476549887461,0.969530834677717
455,2,310113,-0.032412462519045,0.144063512351216,0.82211932791662
456,2,310972,0.0236399485029753,0.14428713588435,0.86995117168607
457,2,312659,-0.0184323678985756,0.143729502739583,0.898029341884467
460,2,318265,-0.00514461565973567,0.145600490496604,0.97183355935927
461,2,318379,-0.0185461361132394,0.146028794353634,0.89901011320856
462,2,321266,-0.00678298357696216,0.145054223968131,0.96272958976312
463,2,322957,-0.082212343682654,0.143693341838521,0.567593021103519
464,2,325221,-0.0458036042393905,0.144528570669007,0.751493699523494
465,2,332691,0.0669702258646127,0.145977965037013,0.646682095461419
466,2,333006,-0.0611946925151502,0.14569830183557,0.674733932876578
468,2,335046,0.13493500249383,0.144095487313233,0.349693225695488
469,2,335049,0.104656589849078,0.144780765783437,0.470243003419045
470,2,335995,0.140797522340189,0.143874260857464,0.328440392059826
471,2,336060,0.135430048372807,0.143694615365168,0.346588844953261
472,2,338292,0.114805980841936,0.14373641346664,0.424986479394073
473,2,339568,0.134988070101037,0.14390369351423,0.348862895196771
474,2,340466,0.0998318538283839,0.145233273960039,0.492288567393707
478,2,348480,0.0394798956682278,0.143853157080743,0.783902584679292
479,2,350086,-0.0107933290098138,0.143874149239417,0.940241900546113
480,2,351083,-0.00412191409985153,0.145734537767561,0.977451852224559
481,2,351335,-0.0175592769784868,0.14409355356783,0.903079034781484
482,2,351417,-0.017877571205521,0.144070698962141,0.901315532838279
483,2,351450,-0.0771729879564801,0.144174771326549,0.59279753315577
484,2,352302,0.00738287693691994,0.145371937269839,0.959524674300127
485,2,352469,-0.00177598576055477,0.143902445554599,0.990160053512679
486,2,352562,0.0155174347656182,0.144488247889362,0.914535977220307
487,2,352944,0.00333706141037807,0.144073731667463,0.981533995334629
490,2,355266,-0.0325330135398823,0.144063435373348,0.821468825720737
491,2,358277,-0.0543768922665201,0.144067516447577,0.706073216515145
492,2,358926,-0.0694829958990835,0.144261218734667,0.630355123472593
493,2,358948,-0.0805763683398371,0.144290613570487,0.576904059776088
494,2,359515,-0.0361025637014673,0.144124740411232,0.802350102828663
495,2,363190,0.0015303031447976,0.145547949828575,0.991617069954334
496,2,363588,0.0809498054937629,0.146058655203438,0.579773708005045
497,2,363888,0.0679373137795699,0.144823095512774,0.639283804039017
498,2,363954,0.109016013839067,0.144175912011348,0.45007438031334
499,2,364199,0.0902638055197604,0.144016473848092,0.53122150615474
501,2,365981,0.0785261798923756,0.146942406983212,0.593400482087394
502,2,366047,0.0720071054756283,0.144303448363434,0.618091741014711
503,2,366936,0.0953877104206427,0.145927268879311,0.51375250531955
504,2,369530,0.0684409554262577,0.144068741113741,0.635039683204897
506,2,369931,0.0156637019722477,0.145101034134063,0.914096436978663
507,2,371033,-0.0545873108733334,0.144689041380566,0.706197230405445
508,2,372919,-0.0633590256484604,0.144053705735263,0.660329976502207
509,2,373518,-0.0159824188321039,0.14400884034656,0.911693530070865
510,2,376157,-0.000100872453629414,0.144329182181661,0.999442748961583
511,2,376172,0.00828852440803454,0.145371798982651,0.95456467632599
514,2,381433,-0.08654969594899,0.145194412140343,0.551493643248396
515,2,381922,-0.0621741590937306,0.146358346773106,0.671235643683347
516,2,382146,-0.0667157629382695,0.144149634103482,0.643776435848097
517,2,384206,-0.0485695805100699,0.144619119835816,0.737187423669944
518,2,384955,-0.0747314678910662,0.144265217149121,0.60477268733346
520,2,387301,-0.024489406962129,0.145048816860608,0.866022640084285
521,2,388313,-0.00645320983713948,0.144192954356743,0.964328705684194
524,2,390138,-0.0127963820376121,0.144640619051338,0.929553150680103
525,2,391233,0.00410108974233414,0.145445938992838,0.977521234678305
530,2,395606,-0.223181448005857,0.144113242195822,0.122361119961648
531,2,395726,-0.203892455636531,0.144141190900364,0.158086929195884
532,2,395853,-0.21266150704441,0.144518208455543,0.142041306619576
533,2,396484,-0.186521582152046,0.143978184904004,0.195999481451675
534,2,396705,-0.191814088816927,0.143888653724773,0.183367518315005
535,2,398759,-0.189866693819023,0.14507819789497,0.191480695492263
536,2,400386,-0.188736382027283,0.144268761996,0.191647308579175
537,2,400847,-0.179196379064853,0.144169733514341,0.214709655144298
538,2,401130,-0.194880072827411,0.145439489632823,0.181127001268491
539,2,401143,-0.166751848497504,0.145248943098335,0.251728740200323
540,2,401979,-0.181134053544969,0.145109825489708,0.212765007019953
541,2,403598,-0.189594998011925,0.144307085299832,0.189756560258121
542,2,404844,-0.160666197347384,0.14602525825989,0.271967260353575
543,2,405100,-0.203180924970431,0.144532463015971,0.16066885495833
548,2,406181,-0.171785799905436,0.144741815431875,0.236087685461035
549,2,406688,-0.101425020090106,0.144092277087301,0.481965728037216
550,2,407621,-0.145667826118683,0.145169082419379,0.316338063974345
551,2,409016,-0.195146847390123,0.146464028835446,0.183592341975231
552,2,410647,-0.231393575712839,0.14416661403717,0.109378618871723
554,2,419803,-0.271237159057264,0.144990709974646,0.0622109698591914
555,2,419943,-0.236336791953288,0.146027030863896,0.106459725558853
556,2,422349,-0.258472175339859,0.144114955921135,0.0737466159933158
557,2,425467,-0.205639806869282,0.143834550287893,0.153688457578435
560,2,429095,-0.161808895093249,0.144848789812142,0.26471629377854
561,2,431266,-0.145091006592519,0.144978109320131,0.317619316716378
562,2,431446,-0.112721861293333,0.1456464984899,0.439483429267446
563,2,432524,-0.0604511599526903,0.144334488469769,0.675597395864868
564,2,434090,-0.0833871388380693,0.145632978164772,0.567290776466468
565,2,441927,-0.0989898531699061,0.144044640718067,0.49239754689503
566,2,446471,-0.101818514480816,0.145807306717721,0.485443899881227
567,2,449325,-0.0769704011826656,0.14499681066855,0.595862064310684
569,2,450017,-0.163206098134072,0.143988598099231,0.257788060177799
570,2,451779,-0.258998489750177,0.144130822136645,0.0731953745139721
571,2,451784,-0.267339079511124,0.144612267204768,0.0653428166534002
572,2,453525,-0.248339276799755,0.144753902813103,0.087113395736529
573,2,453768,-0.240227847782563,0.144985273599286,0.0984257379334726
574,2,454027,-0.249589065757854,0.144331044146921,0.0846328735697685
575,2,455029,-0.251707452936516,0.144397409251981,0.0821767667196172
576,2,455247,-0.228433374774872,0.144036895213087,0.113649061172216
579,2,455756,-0.225108178012726,0.154832086427665,0.146866442868082
580,2,457024,-0.238606283411419,0.145056438714233,0.100876391650766
581,2,457298,-0.288284550755666,0.145223792098086,0.0479063179529144
582,2,460202,-0.254832149129104,0.145733754131468,0.0812269199584234
586,2,464424,-0.211393658974681,0.145170079047285,0.146231893989235
587,2,465824,-0.23749638001605,0.146492506501602,0.105863600878941
588,2,470145,-0.234252915920543,0.144403846584874,0.105651800300486
589,2,470686,-0.216285030673598,0.144395056950857,0.135060666841412
590,2,471144,-0.222483368312286,0.144619437784738,0.124845309307322
591,2,471830,-0.207785806603937,0.144267288714655,0.150673490573422
