SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
62,1,81999,-0.0191586337561,0.0570507539138707,0.737208102776094
63,1,82431,-0.00478434291837904,0.057329406993684,0.933538208783934
64,1,83284,0.00331438226322978,0.0569125177401496,0.953593249120881
65,1,83613,0.00373398414434309,0.0569061726649257,0.947720293111355
66,1,84112,0.0283620154827609,0.0568927678182062,0.618430119830232
68,1,84858,0.0420528413860266,0.0570295109949879,0.461376658233193
69,1,85751,0.00204721908906547,0.0573078995754151,0.971523297698421
70,1,87445,-0.00972482794589549,0.0574268157091363,0.865623872087639
71,1,87467,-0.0185891138954417,0.0577213135052938,0.747605909190472
72,1,89070,0.0103965446006951,0.057365811030147,0.856289163279914
73,1,89616,0.00957919396181261,0.0570575883391124,0.866768779923314
74,1,89679,0.0312975422056534,0.0570427741433656,0.583580186744353
75,1,89880,0.01710195981885,0.0570742933067111,0.764625204085025
76,1,91472,0.0382937079430025,0.0574691243420136,0.505632026090878
77,1,93789,-0.0114141687232259,0.0569095485864426,0.841152787952422
78,1,94351,-0.0126794926951214,0.0570585846818747,0.824272035779593
79,1,99148,-0.0135273077581482,0.0569082367931814,0.812248692446674
82,1,106800,-0.0161248947139159,0.0569830971361108,0.777360484569875
83,1,107970,-0.022650741681303,0.0568079292174762,0.690336921389265
84,1,109000,-0.0519121183998576,0.0568537582366864,0.361822835571082
85,1,112549,-0.0500275462294619,0.0567940388808362,0.378993414603425
86,1,112742,-0.0807602825652606,0.0569158515720575,0.156798311548277
87,1,113050,-0.102737757342062,0.0567189345963796,0.0709367390022021
88,1,113135,-0.106971733092759,0.0565508889467016,0.0593624716261636
89,1,114076,-0.0522023718231589,0.0567688254185954,0.358430388395721
90,1,114628,-0.0515171344363613,0.0569145529491933,0.365994667871059
91,1,116283,-0.0706587783064048,0.0571739300768811,0.217333642697739
93,1,127853,-0.00972418636238812,0.0571884616452204,0.865078007347019
94,1,128302,0.00462205852159037,0.0569705938989498,0.935384068343715
95,1,128704,-0.0273269222523326,0.0570092848742614,0.631992446742981
96,1,128911,-0.0327505863170766,0.05700750318159,0.565998081349742
97,1,130267,-0.0566887699058541,0.0569272088005039,0.320023845608766
98,1,130271,-0.0567268627870521,0.0569948562556339,0.320273138339689
99,1,130613,-0.0106350545436262,0.0576053518030129,0.853633735316089
100,1,132012,0.00474584693340585,0.0574852989110948,0.934250128121934
101,1,133231,-0.0326538357416744,0.0570514689547283,0.567444139031613
102,1,137074,-0.0336598707398219,0.0569685959514122,0.554999319326684
103,1,137304,-0.0283514755676063,0.0569965980246169,0.61919977868814
104,1,139686,-0.0554310147706122,0.057015217025746,0.331609605859874
105,1,149562,-0.0320876079636911,0.0571962515485616,0.575147380439535
106,1,150447,-0.0415957627452124,0.0578140878888761,0.472324644408425
108,1,154084,-0.00805001465117305,0.0580336267345547,0.889756094696836
110,1,157269,-0.0188604495208783,0.0569730710801863,0.740809576647265
111,1,160054,-0.0479881297957476,0.0574665557419742,0.404247676209205
112,1,166222,-0.0487692646212826,0.0570387987083643,0.393120477161677
113,1,166416,-0.0448751261700033,0.0569318344476311,0.431093782788039
114,1,167326,-0.0549022032750213,0.0572311641063996,0.338061163159284
115,1,168836,-0.0444788345753853,0.0569849937277948,0.435598574728744
116,1,171200,-0.0570970159901902,0.0570386605276276,0.317501331243743
117,1,171431,-0.0490465538327833,0.0574168477038108,0.393563059686779
118,1,173339,-0.0824492669936786,0.0568600986432686,0.147935997754106
119,1,173845,-0.0874121454921001,0.0567916627905913,0.124658155382718
120,1,175121,-0.0702954601697892,0.0567457247400046,0.216250126305499
121,1,175281,-0.0884093535912627,0.0567224259260372,0.119979701882614
122,1,175315,-0.0809004247271019,0.0567361952729736,0.154779469218224
123,1,175523,-0.0875968346819185,0.0570314897304236,0.125449373328276
124,1,175541,-0.0848915809937996,0.0568088099029357,0.135980557685376
125,1,175653,-0.0848092983642974,0.0569900539229501,0.137606178398881
128,1,175856,-0.112100684595201,0.0578052136408757,0.0532633591049312
129,1,175876,-0.0961698196786358,0.0569923490465966,0.09240666841201
130,1,175989,-0.0872285082681867,0.0571968904846839,0.128140327316542
131,1,176001,-0.0872726897373694,0.0574966937290494,0.129941417045665
133,1,177692,-0.0791728352744783,0.0567430987518916,0.163806853494741
134,1,178191,-0.0771333874703589,0.0568076993523368,0.175395042057225
135,1,178224,-0.0791728352744783,0.0567430987518916,0.163806853494741
136,1,178960,-0.0727353785438242,0.0572229975142801,0.204534831487058
140,1,183802,-0.0332410210456643,0.0568790099342667,0.559313558646677
141,1,183954,-0.0468210166362384,0.0572666192152852,0.414138831839025
142,1,184450,-0.0361758458235552,0.05678630323562,0.524503693227177
144,1,184718,-0.0172652107781594,0.0571343771143606,0.762688216250077
145,1,185296,-0.0243412640728902,0.0568846035839917,0.668980484737292
146,1,185438,-0.0403524771576955,0.0568614940158132,0.478381863249667
147,1,185469,-0.0393720187887073,0.0569456178930996,0.489770650928479
148,1,185503,-0.0465980035135156,0.0567826393665951,0.412406194767315
149,1,185705,-0.0349835847748319,0.0574418373232242,0.542898801274661
150,1,185749,-0.0184292269260948,0.0574636366135505,0.748619097636751
151,1,185806,-0.0227594872534813,0.0575359980470424,0.692661576968571
152,1,185879,-0.0207443191480638,0.0578162896858398,0.719961352287628
153,1,185916,-0.0346155117667239,0.0577711601549627,0.549435032576783
154,1,185941,-0.0187336646366857,0.0580437548182721,0.747075106560867
155,1,185954,-0.014350167919903,0.0582168463196735,0.805442266247201
156,1,186055,-0.0431497626141672,0.0570136283986172,0.449655098131846
157,1,186896,-0.0443082349026144,0.0579473758926996,0.445003429528931
161,1,190132,-0.0488277978040506,0.0570731073636523,0.39283770539158
162,1,190148,-0.0456649553047094,0.0570977704588418,0.424383223501741
163,1,190165,-0.0383107666591146,0.0575525163925869,0.506059189170095
164,1,190169,-0.0433155265092431,0.057470589605008,0.451532395552037
165,1,190933,-0.138389600722162,0.0565728960987532,0.0149238221776235
166,1,192149,-0.0597075733977883,0.0574289530508766,0.299201476466252
168,1,192303,0.01929860999401,0.0685609894937318,0.778506495090891
171,1,192795,-0.1043847755667,0.0566706958885446,0.0663206284754722
173,1,194187,-0.0909439611935307,0.0567836235009486,0.110141242810623
174,1,194867,-0.0410569575963188,0.056916611320398,0.471169962864245
190,2,8314,-0.0714300983283372,0.0577980401202049,0.217333581591004
194,2,8498,-0.0871503972791632,0.0576518107321323,0.131513020669175
195,2,8651,-0.0762943730373059,0.0577496758511315,0.18731636742728
197,2,9812,-0.0351777931571118,0.0582061458041444,0.545988824862861
198,2,9932,-0.0471430766239094,0.0579524307530649,0.416491917941459
199,2,10135,-0.0397929520267416,0.0577457526928045,0.491209170527088
200,2,11616,-0.0626214244335381,0.0576269412269587,0.277924472154884
201,2,12133,-0.0285214973933198,0.0579328370988647,0.622799151896741
202,2,12194,-0.0423859710798701,0.0581330625309901,0.466411815566995
203,2,12359,-0.0380068385059577,0.0579714417128744,0.512500122869207
204,2,13061,-0.0544861531235655,0.0579299138807059,0.347577156605762
205,2,14298,-0.0259322410935696,0.0581690631866248,0.656009151897662
206,2,15222,-0.0518336536268431,0.0586880196474166,0.377725670692758
207,2,17986,-0.0318982251887611,0.0576982740744899,0.58071919548683
208,2,19770,-0.0292474896968727,0.0581014915077005,0.615006727761419
209,2,19836,-0.0423293036182896,0.0579188573389782,0.465362890654342
210,2,19851,-0.0319640722891793,0.0581074658586177,0.582608642742298
211,2,21595,-0.0587444314467416,0.0578077739081304,0.310228728639797
212,2,22385,-0.0370609770034165,0.0579134637627966,0.522628575015301
213,2,23441,-0.0180480350171652,0.0585019742946066,0.757881588482075
214,2,24209,-0.0330778727706851,0.0580013700739342,0.568840650822607
215,2,24341,-0.0141268868921669,0.0581604781222468,0.808227845402904
216,2,26815,-0.020652815386156,0.0580852358122252,0.722382102707811
217,2,28209,-0.0230523587856916,0.0581022312992325,0.69178778638767
221,2,41245,-0.0737862758268855,0.0577589075175021,0.202269764444141
222,2,43214,-0.0514743843353288,0.0587670351612055,0.38167689761186
223,2,47104,-0.0524104717731911,0.0571227323721907,0.359503779183358
224,2,50915,-0.0466017995121344,0.0576994309774933,0.419827472353271
225,2,55834,-0.0465763220573295,0.0574323769096272,0.4179254616589
226,2,56422,-0.0546063233121448,0.0575152397789452,0.343054775469196
227,2,57715,-0.0520871634075091,0.0573318003788912,0.364222689068258
228,2,59046,-0.060367568945965,0.0575996077683798,0.295330215911119
229,2,59191,-0.0523171679303756,0.0572912156886323,0.36177136587091
230,2,59383,-0.047433700008059,0.0573197924885639,0.408497258528887
231,2,59477,-0.048297079953033,0.0581818925933036,0.407040454833856
233,2,60471,-0.0402274788162822,0.0574127299820194,0.483969453726049
234,2,60478,-0.0445913235022307,0.0574692140245215,0.438317694460816
235,2,60786,-0.0436048520291334,0.057376705682895,0.447776886336114
236,2,61035,-0.0647963594401816,0.0573158192534576,0.259027054154403
237,2,61071,-0.0558095757052899,0.0570817696500074,0.328885958637082
238,2,61675,-0.0165593672785546,0.0573167861566568,0.772820177914955
240,2,62939,-0.0393778829982584,0.0571860820159269,0.491532300004958
241,2,63527,-0.0322333031512962,0.0574136517162178,0.574865937337773
242,2,63857,-0.0528509303227367,0.0573837349329373,0.357674774440778
243,2,65527,-0.033699368874361,0.0572351297295344,0.556379928694899
247,2,67976,-0.045017090608256,0.0580385762593758,0.438480390692655
250,2,72389,-0.101181218764902,0.0574780578333518,0.0792152810015087
251,2,72392,-0.0958895979963388,0.0578978320375525,0.0985726785253048
252,2,73646,-0.12197366608399,0.0565593571529133,0.0317147619111042
253,2,74564,-0.125551871701626,0.0564246082359652,0.0267042116234787
254,2,74739,-0.115512894383496,0.0566732504303229,0.0422722674578071
257,2,80873,-0.0436961844838813,0.0570944178245975,0.444585260079467
258,2,81501,-0.041298869704785,0.0570899451976647,0.469913203325812
259,2,83526,-0.0614243958368392,0.0569498565454309,0.281515992883067
260,2,83845,-0.0561033773468126,0.0570196954496627,0.325823926592509
263,2,84447,-0.0378706197011581,0.0577916911444275,0.51270449638396
264,2,87391,-0.0412239876208206,0.0568033445778282,0.468484131277723
265,2,87562,-0.0477828945337695,0.0569327843576369,0.401876795522292
266,2,87849,-0.0355099952643119,0.0569528107263755,0.533359606034851
267,2,87878,-0.0275965794559839,0.0572101788054492,0.629840786556609
269,2,89785,-0.0555462760081999,0.0571590031225018,0.33182280042736
272,2,93721,-0.0895220973297954,0.0568632956377347,0.116304910081504
273,2,93952,-0.0656848682406452,0.0567918497851659,0.248222140524784
274,2,95085,-0.0787966771356519,0.0568242100205224,0.166416140158211
276,2,107124,0.0263889565820471,0.0569898069146043,0.643616043946577
277,2,111645,-0.0281050092874185,0.0570240016907742,0.622415964331352
278,2,111916,-0.0267273499672701,0.057160379366712,0.640369740564966
279,2,111931,-0.0246316937689361,0.0572505004372724,0.667280582664623
280,2,111999,-0.0241928323589331,0.0570453352941841,0.671752417004264
281,2,114528,-0.0458158548030986,0.0573363896141514,0.42478647381441
282,2,116024,-0.0365920832496838,0.0574916971274815,0.524878730329096
286,2,120090,0.00581585846369803,0.0572966489600099,0.919207743589266
287,2,120291,-0.00872072692985371,0.0579508639814404,0.880468055167717
288,2,120726,-0.000516411600798516,0.0576178865192223,0.992853961973475
289,2,121716,-0.0399762106597332,0.0575131104067141,0.48746246552505
290,2,123100,0.00928025391749554,0.05762972822303,0.87215999463343
291,2,124677,-0.0402293187381313,0.0575126104405328,0.484708446280198
293,2,127887,-0.0719495677873582,0.0578203707935478,0.214191331189724
294,2,128935,-0.056268053497175,0.0578147521279144,0.331096820691854
295,2,129053,-0.055691009792377,0.0579927895671963,0.337556915705366
296,2,130040,-0.0854963500841495,0.0582454264151503,0.14303167342274
297,2,130976,-0.0922170599721212,0.0577388054351725,0.11112885325168
298,2,132199,-0.102518953022197,0.0579593379520888,0.0777893984264064
299,2,133355,-0.0907879153584819,0.0584098878253165,0.121003112806734
300,2,133435,-0.0965500794991871,0.0585108445686234,0.0998072689785929
302,2,135183,-0.0913843558040388,0.0585669846579124,0.119575810794004
303,2,135402,-0.0867067488670648,0.058578223094233,0.139715155444912
304,2,135898,-0.111131529289856,0.0587744712267518,0.0594680094192627
305,2,135912,-0.112877350385033,0.0588089056180074,0.0557406060750405
306,2,135925,-0.121972557774129,0.0584880129275785,0.0377483144720972
307,2,136002,-0.131125357541296,0.0583875405457922,0.0253364635734665
308,2,136173,-0.104272806002211,0.0589585583577542,0.0778279149004042
310,2,138318,-0.133487076230957,0.0603659549476029,0.027655555978222
311,2,138695,-0.130289130911214,0.0593369993686122,0.0287601517683703
312,2,138818,-0.120919734659467,0.0592829591173781,0.0421238472228033
313,2,139728,-0.113407037614808,0.05921754776018,0.0562886600408003
314,2,140174,-0.110244137137773,0.0592344653902376,0.0635543158312511
315,2,140863,-0.130492206997104,0.0590935488933305,0.0278704355310221
316,2,141152,-0.14055613980322,0.0591970712091828,0.0181127318264271
317,2,141292,-0.139224864878318,0.05877358965639,0.0183820170297659
318,2,141545,-0.139341711531079,0.059063650873313,0.0188594966762945
322,2,146723,-0.161809801969508,0.0587926498759335,0.00622512170334379
323,2,147946,-0.179545092529056,0.059198035379854,0.0026009465968929
326,2,151397,-0.168626683892616,0.0594405377581924,0.0048183897747968
327,2,153035,-0.127084508727757,0.059073916372894,0.0321322390230096
328,2,153228,-0.108207878031076,0.0596162273515837,0.0703610174943904
329,2,153455,-0.10176380915978,0.060102271218961,0.0913039242596881
331,2,153815,-0.127797756165892,0.0597282410194229,0.0330680246034837
332,2,154160,-0.133941734876768,0.0590557010830442,0.0239293629442319
333,2,154235,-0.117500344603988,0.0597520464670343,0.0500279741419393
335,2,159870,-0.0906091036251471,0.058362128014168,0.121430908626099
336,2,161229,-0.0985701235292149,0.0592279947874979,0.0969500676923943
339,2,162696,-0.101192906900528,0.0589585598028522,0.0869772082608912
340,2,163284,-0.107094258000283,0.0581407765458451,0.0663164346562167
341,2,164166,-0.0840116706969338,0.0587921503684779,0.15389981980282
342,2,165270,-0.117259053423218,0.0581320341267651,0.0444399808399294
343,2,165675,-0.108314491816659,0.0591520626165321,0.0679254409329014
346,2,168062,-0.0773131287954316,0.0587543585743788,0.189071403899371
347,2,168518,-0.0595171055900217,0.0584753024760515,0.309462419497485
348,2,168980,-0.0784333097533396,0.0583841864132062,0.180005491343871
349,2,169651,-0.0596535003073115,0.0584749087539556,0.308353354951519
352,2,170725,-0.0723498257250317,0.0585387664384235,0.217306333858588
353,2,171254,-0.055372416337661,0.0586862670586103,0.346053773589377
354,2,172242,-0.00902700288303893,0.058063648808977,0.876541735629418
355,2,173254,0.00562136219476661,0.0576199058461078,0.922337550902763
356,2,173340,-0.00558328497961336,0.0576129431017467,0.92285266234937
357,2,173385,0.0109774935868457,0.0576638089790029,0.849128169014859
358,2,173973,0.00981499368538796,0.0575112036204249,0.864587091626256
360,2,177341,0.00854353248182571,0.0573158078514517,0.88159088302925
361,2,180314,-0.0144560246880248,0.0573316804168446,0.801074005340588
362,2,180339,-0.0138537697675877,0.057476969444787,0.809670508670982
363,2,182758,-0.0810468320949722,0.0571128801456981,0.156762718840103
364,2,183619,-0.0250932585515987,0.0574855833103176,0.662730751655254
367,2,187176,-0.0712300039436661,0.0576897077434925,0.217760055218367
368,2,191066,-0.0573550229594686,0.0581662835053884,0.324782604689547
371,2,191599,-0.0721650739495077,0.0573107122438551,0.208793722565641
373,2,191763,-0.0582610072544584,0.0575833355482875,0.312341729151318
374,2,191959,-0.0448953854282356,0.0574764140263849,0.435261491474122
376,2,195759,-0.0783370848290701,0.0578700042837499,0.176706684447547
377,2,196912,-0.0633378665451013,0.0569819177949074,0.267091055677041
379,2,198110,-0.0640971208632832,0.0573221952356887,0.264246126342885
381,2,198805,-0.0590747752724115,0.0575851881860547,0.305656482854589
382,2,198891,-0.0575880743681503,0.0571395929661432,0.314217355645456
383,2,199248,-0.0706762003040164,0.0572289282947964,0.217661795920332
384,2,201782,-0.0613287043825977,0.0571888669467355,0.284277986244646
385,2,203285,-0.0323982266992483,0.0570338043125741,0.570360085011725
386,2,203783,-0.0195246789655165,0.0569275160919261,0.731821893480553
387,2,204179,-0.0214116270664146,0.0570633933554484,0.70771829025783
388,2,205406,0.00331704356945861,0.0576609065571012,0.954158160523709
389,2,205834,-0.0123930569157947,0.057381215549117,0.829129957844026
391,2,207192,-0.0418257908543768,0.057288109482134,0.465816039878194
392,2,207561,-0.0465434625531014,0.0570241519332071,0.414932683364513
393,2,208682,-0.0614293146819062,0.0568880352134239,0.280955841744275
394,2,210102,-0.0737212755075257,0.0569941661140683,0.196688061179852
396,2,214801,-0.0559090787350951,0.0570487985582328,0.327746422504138
397,2,215016,-0.0451151752072697,0.0570432423210542,0.429536717095401
398,2,218876,-0.0869207713358037,0.0574982038770548,0.131501618152675
399,2,227511,-0.0851930158797464,0.0579150663334083,0.142182170305192
400,2,230378,-0.0673115910444849,0.0572482293525396,0.240473303841618
401,2,231943,-0.0833699136330462,0.0573532776967059,0.146939928929242
402,2,232156,-0.0681425648152397,0.0573866005904591,0.235856498692755
403,2,232789,-0.0902538543746556,0.057095761656748,0.114831867772321
404,2,238524,-0.0771703701833714,0.0572309188085554,0.178393149228671
405,2,241518,-0.0473323798782949,0.0578213860267145,0.413568967079092
406,2,250396,-0.0877529702895984,0.0572916314460172,0.126494824753632
407,2,250466,-0.0686022249282791,0.0573452718080333,0.232381881166076
408,2,252305,-0.061389734153101,0.0575209815595657,0.286584645062485
409,2,254571,-0.0614453834043353,0.0583313062301669,0.292884592565618
410,2,254742,-0.0538370713305725,0.0582997814545874,0.356402285406051
411,2,254908,-0.0597656502936261,0.0587299383375999,0.309548319870742
413,2,255862,-0.0509178617153119,0.0583988757349323,0.383856661620388
414,2,255975,-0.0389476398706541,0.0582137604068585,0.503903924187974
415,2,258311,-0.0373468041669768,0.0572543051080422,0.514634197848954
416,2,259284,-0.0564655575153242,0.05740307953173,0.325952618850009
417,2,266330,-0.0665954314396623,0.0576199389513382,0.248556660501222
418,2,267100,-0.0603417542413002,0.0576352353436061,0.295834614596091
419,2,268086,-0.0802307459499326,0.0575707036302424,0.164314065745614
420,2,274614,-0.0713319879157938,0.0572523728492113,0.213619316691885
421,2,274729,-0.0677419306042235,0.0575791767629112,0.240187679393544
422,2,275746,-0.0777606792665966,0.057518055540764,0.177261638237383
423,2,277029,-0.0962971963202873,0.0571694983862763,0.0929852757488966
424,2,277741,-0.0767628459009344,0.0572757866079582,0.18103188899378
425,2,278218,-0.0743241887827638,0.0571809377293028,0.194515221183503
426,2,278379,-0.0580133558461693,0.0586548591087449,0.323309733179207
427,2,279910,-0.0961007489210781,0.0570687245834096,0.093075760938616
429,2,283431,-0.0794627136917755,0.057982618132711,0.171414982170815
430,2,283573,-0.0790083000043725,0.0572851386011025,0.16870284455341
431,2,286762,-0.0269918124653904,0.057568383476202,0.639455404342691
432,2,287187,-0.00726956633024878,0.0573163056961156,0.899145240866299
433,2,288379,0.014090598594025,0.0568782998349751,0.804485484524416
434,2,294941,0.0108446150815088,0.0569143452137615,0.848993390387234
439,2,297610,0.0483944098559024,0.0571473385162589,0.39766041086768
441,2,299680,0.0827893893473835,0.0568586986018308,0.146266236512256
442,2,299708,0.0879981362235074,0.0569572293515436,0.123245579271522
443,2,299759,0.0881915615433601,0.0567620973128862,0.121150831847406
444,2,300111,0.0792957196314692,0.0571983043190945,0.166521173321296
446,2,301710,0.0942381073875598,0.0567498982906689,0.0976844795040188
447,2,303446,0.0523706219117572,0.0572621699987154,0.361038405807134
448,2,303854,0.0755159895274405,0.05719992660609,0.187619880704358
449,2,304472,0.0320936579842606,0.0568307571302423,0.572620597156598
450,2,304691,0.0328037653021022,0.0577511610221655,0.570383081790597
451,2,308097,0.0347428531714106,0.0571386251277156,0.543548653766909
453,2,309402,0.0197208639839047,0.0568110244902147,0.728699813948609
454,2,310030,0.0291746793327522,0.0571188496482579,0.609830357084864
455,2,310113,0.0373604594302633,0.0569458574008393,0.512206587980492
456,2,310972,0.0210879180302662,0.057056053120816,0.711902161839775
457,2,312659,0.0552631957337886,0.0567695565521486,0.330988661785912
460,2,318265,-0.0195082504782215,0.0575750880699772,0.734938169274513
461,2,318379,-0.00223254507530246,0.0577549376076816,0.969186917099095
462,2,321266,-0.0080272178052147,0.0573668888365509,0.888796905010127
463,2,322957,0.0102325622657434,0.0568538142548026,0.857271365213749
464,2,325221,0.0131942644695596,0.0571642262518389,0.817593552519732
465,2,332691,0.0534068210582712,0.0576808470204735,0.355129385554931
466,2,333006,0.0944116930593976,0.0574179611689811,0.101006853981758
468,2,335046,0.0554763002612581,0.0569834174403752,0.330945846013676
469,2,335049,0.0372231552407979,0.0572682555199199,0.516128633654269
470,2,335995,0.0426634871361513,0.0569335010755521,0.454141455504753
471,2,336060,0.0433400808228085,0.0568552651260354,0.44639722895728
472,2,338292,0.0255770094382402,0.0568821719021383,0.65323955040531
473,2,339568,0.00320886105730614,0.0569839065371624,0.955125351942133
474,2,340466,0.0272802279126616,0.0574592023418381,0.635240508513146
478,2,348480,0.0541730636784319,0.0568262521227117,0.341085083017267
479,2,350086,0.0544549686376978,0.0568281788046444,0.338598159475515
480,2,351083,0.0481438074721007,0.0575804401265436,0.403656423170372
481,2,351335,0.044325884714137,0.0569407058024369,0.436821195424561
482,2,351417,0.0422595872755045,0.0569361542798904,0.458443004233421
483,2,351450,0.0202674410866998,0.0570334180115039,0.722531552576939
484,2,352302,0.0555079190501222,0.057418209250873,0.334340750371687
485,2,352469,0.0698149030542001,0.0567913557448309,0.21976961822688
486,2,352562,0.0772060249512249,0.0569974569041232,0.176426645616692
487,2,352944,0.0832234328756414,0.056808133230337,0.14381329343268
490,2,355266,0.0674437104288052,0.0568673815828868,0.236426934499901
491,2,358277,0.0799341381058233,0.0568305328700244,0.160445016414961
492,2,358926,0.0773145710392391,0.0569248743894351,0.175272055048551
493,2,358948,0.0784482739632362,0.0569386109208843,0.169147304179123
494,2,359515,0.0679656920931762,0.0568908682792353,0.233018894452531
495,2,363190,0.0533133418992109,0.0574935959842125,0.354408604244121
496,2,363588,0.0652060536487172,0.0576863724854864,0.259094288536721
497,2,363888,0.0633829560523069,0.0571953385706361,0.268536863401225
498,2,363954,0.0465188018431342,0.0570133551314063,0.415091447638012
499,2,364199,0.0452353792893827,0.056938679517538,0.427462732093026
501,2,365981,0.0213560851769222,0.0581274609255589,0.713540119529092
502,2,366047,0.0606522674388987,0.0570001576744257,0.288023445989026
503,2,366936,0.0370493577389376,0.0577148281569562,0.521329891464582
504,2,369530,0.0631458354471708,0.0568975814810912,0.267833856263722
506,2,369931,0.0465446313106635,0.0573342669941976,0.417446736440655
507,2,371033,0.0656428878995027,0.0571286736161312,0.251319198064731
508,2,372919,0.0495702851952903,0.0569271040986524,0.384472766153319
509,2,373518,0.0647899303600427,0.0568513621723355,0.255210163644772
510,2,376157,0.0308547686950494,0.0570579229553629,0.589012542075563
511,2,376172,0.0435147841507451,0.057447498106263,0.449273368479516
514,2,381433,0.0530090736559459,0.0573833217008406,0.356236335329342
515,2,381922,0.0642811101785449,0.057797696215589,0.266820079482953
516,2,382146,0.0487224588794162,0.0569688438055227,0.392994265686992
517,2,384206,0.0469478283183916,0.0571507568507838,0.411931107574268
518,2,384955,0.0467183857728126,0.0570237467112098,0.413179756256168
520,2,387301,0.0597951579438693,0.0572801334583419,0.297242559192262
521,2,388313,0.0770434060585495,0.0568802167339897,0.176447986322907
524,2,390138,0.082429590670286,0.0570368709602549,0.149289308830964
525,2,391233,0.108157371497102,0.0572345162879098,0.0596141999545332
530,2,395606,0.0140368491949239,0.0571845595888854,0.806238492787719
531,2,395726,0.0414955868288985,0.0571258616947135,0.468081818588908
532,2,395853,0.0386019381326199,0.0572945199190448,0.50091389153503
533,2,396484,0.0324237492706497,0.0570518407068196,0.570178479186748
534,2,396705,0.0403102351099224,0.0570100295499643,0.47998780107127
535,2,398759,0.0315788317047638,0.0574922498200388,0.583166700413743
536,2,400386,0.0315729625445393,0.0571711132717708,0.581123983008978
537,2,400847,0.0371422330330577,0.0571089214178859,0.515872871800054
538,2,401130,0.0334273374815274,0.0576393167811658,0.562325139361068
539,2,401143,0.036651893359425,0.0575193836956453,0.524401483416085
540,2,401979,0.0363603394078804,0.0574842459260038,0.527452042131828
541,2,403598,0.0237419624124565,0.0571982262586701,0.678333935215938
542,2,404844,0.0298309432487925,0.0578294930461571,0.60628695213706
543,2,405100,0.0348131999538011,0.057291775500172,0.54381203970361
548,2,406181,0.0515103506658366,0.0572932867251793,0.369231255579294
549,2,406688,0.0187152322105608,0.0570191353290102,0.74293447382102
550,2,407621,0.0461850099151674,0.0574429792393818,0.421929489040058
551,2,409016,0.0589083663029842,0.057986643169833,0.310374959630073
552,2,410647,0.0549635957855229,0.0571501069201695,0.336838081059742
554,2,419803,0.0202315127552696,0.0576166664988497,0.725692843543972
555,2,419943,0.0195265458484334,0.0579576018164206,0.736384308739268
556,2,422349,0.0168323852693382,0.0572489173860069,0.768914643663831
557,2,425467,-0.0127934284387028,0.0570463230082927,0.822681743800316
560,2,429095,-0.0459676427254089,0.0573360454516695,0.423252393333057
561,2,431266,-0.0531140427958344,0.0573498501146657,0.355005484692472
562,2,431446,-0.0563269536639933,0.0575733914508107,0.328571029358424
563,2,432524,-0.0474094278868548,0.0570420464237601,0.406461297932042
564,2,434090,-0.090531377631589,0.0574221233971502,0.115784681273989
565,2,441927,-0.11948811488767,0.0566512569309643,0.035632180403581
566,2,446471,-0.100261284101192,0.057458688637538,0.0818675967158012
