SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
277,2,111645,0.268452408681208,0.180194504605999,0.137171739014332
278,2,111916,0.256577885976872,0.180670799091693,0.156449411072138
279,2,111931,0.250151043245899,0.180974131026372,0.167769668788798
280,2,111999,0.247044011644671,0.180332854837781,0.171578378843486
281,2,114528,0.216782227164965,0.18148567693984,0.233089621125362
282,2,116024,0.343442766040274,0.181365617897946,0.0590891072503083
286,2,120090,0.160609718781624,0.1813632067546,0.376452412557734
287,2,120291,0.183605214850089,0.183380677898255,0.317404139404294
288,2,120726,0.151812399984693,0.182400982463567,0.405802143065467
289,2,121716,0.217699181317462,0.182004046285198,0.232451460587045
290,2,123100,0.216726447729622,0.182259410731358,0.235195730161833
291,2,124677,0.22781664775587,0.181968963745468,0.211415774290796
293,2,127887,0.229633968608213,0.18321567669914,0.210906671709945
294,2,128935,0.277511570840623,0.182853716207681,0.129992685254335
295,2,129053,0.300035511445135,0.183313460906396,0.102577073112668
296,2,130040,0.236042660065893,0.184704044827922,0.20210653500731
297,2,130976,0.150671172218357,0.183447689789699,0.412012418650455
298,2,132199,0.288878469709245,0.183832081593439,0.116979646940377
299,2,133355,0.305098085675472,0.185010551914963,0.100019858689055
300,2,133435,0.259555811202135,0.185609769655345,0.16287230705717
302,2,135183,0.239122507320518,0.185790839662534,0.198919395872451
303,2,135402,0.218402719108857,0.185834911761138,0.240686291575613
304,2,135898,0.275804362041377,0.186609107896939,0.140305041114591
305,2,135912,0.262771412606881,0.186801029484568,0.160398655093919
306,2,135925,0.249524018856587,0.186001767661461,0.180615933608007
307,2,136002,0.214548122832606,0.185985541789756,0.249455236863655
308,2,136173,0.247312969804671,0.187191833330901,0.187299107180619
310,2,138318,0.25680922883404,0.19212265106125,0.182183341366337
311,2,138695,0.181622310763129,0.18906009914051,0.337381132770212
312,2,138818,0.143969969355142,0.188804477410472,0.446250155874881
313,2,139728,0.105243025333319,0.18853795835364,0.577057566992561
314,2,140174,0.0895580217405865,0.188560911698202,0.635112485897022
315,2,140863,0.162788155871114,0.188345672046702,0.388007142255836
316,2,141152,0.112813803478396,0.188980599471002,0.550916959516434
317,2,141292,0.16978781273793,0.187498831161778,0.365796680054163
318,2,141545,0.30837731092791,0.187915460434215,0.101679176554707
322,2,146723,0.315286888140688,0.187541390373179,0.0936165424734489
323,2,147946,0.250784646483891,0.189546072894949,0.186665102851468
326,2,151397,0.141790601625028,0.190340961960617,0.456809988185296
327,2,153035,0.238975492847997,0.187987013204083,0.204482402618955
328,2,153228,0.188821359905755,0.189525422445838,0.319794062941383
329,2,153455,0.207520391248269,0.190904926164464,0.277762899612816
331,2,153815,0.240560607762186,0.190059725548312,0.206451448419994
332,2,154160,0.19255368395195,0.18821576673315,0.30698592791393
333,2,154235,0.164220902840541,0.190176091138537,0.388437831717591
335,2,159870,0.19099728116572,0.185289867131657,0.303339122799603
336,2,161229,0.149034886387559,0.188249775586337,0.429074897541407
339,2,162696,0.215515769733674,0.187255103026375,0.250543867720139
340,2,163284,0.262515831958867,0.184592022791666,0.155868377376035
341,2,164166,0.131163252161151,0.186708441788072,0.482828473534573
342,2,165270,0.10148802676889,0.185188892153232,0.584021539015915
343,2,165675,0.108293964012583,0.188241234960144,0.565459310280324
346,2,168062,0.0518359021463171,0.186616774022987,0.781354160636546
347,2,168518,-0.0155675599742713,0.185566675315921,0.933189852437501
348,2,168980,0.0188578509520421,0.185477711000979,0.919074920181114
349,2,169651,0.102468577572712,0.185488363586757,0.581006191300979
352,2,170725,0.149253128460037,0.185729039354909,0.422164858733484
353,2,171254,0.255896163330983,0.185700886513712,0.169075578440331
354,2,172242,0.0260537111628257,0.183993452153073,0.887475719990412
355,2,173254,0.112362792949252,0.182490737587035,0.538477576015588
356,2,173340,0.0753998577532525,0.182522495689274,0.679784907561514
357,2,173385,0.0871824230890159,0.182675818498034,0.633477936475083
358,2,173973,0.181943879881396,0.18199184493069,0.318122873675965
360,2,177341,0.384037995150802,0.180474502649942,0.0340349145653087
361,2,180314,0.234327852048458,0.181260698770835,0.196937142479224
362,2,180339,0.192521541682858,0.181859841687799,0.290494034101466
363,2,182758,0.342788900563405,0.180575697558285,0.0584704807539405
364,2,183619,0.28455425889902,0.181579228867963,0.117985407244095
367,2,187176,0.20634879929078,0.182872250027052,0.259927129217249
368,2,191066,0.294563777442974,0.183904198749979,0.11011109823895
371,2,191599,0.255740717269412,0.18150418901812,0.159713285968217
373,2,191763,0.261336160890298,0.18220458788854,0.152371741366669
374,2,191959,0.175106865420532,0.182050467589271,0.336778875785139
376,2,195759,0.447696687059901,0.182303412279836,0.0145392789905844
377,2,196912,0.352972274261001,0.179902027767697,0.0505449280336854
379,2,198110,0.332041946446913,0.181104021700804,0.0675801860167911
381,2,198805,0.310632049345425,0.181998615334041,0.0887419029202914
382,2,198891,0.306402253666638,0.1805896872704,0.0906393900235384
383,2,199248,0.296719947062194,0.181051165563749,0.102130530305313
384,2,201782,0.333696081767361,0.180644300431244,0.0655468018313968
385,2,203285,0.473670157402343,0.179045356655305,0.00852100044582613
386,2,203783,0.413577402950165,0.179074391814099,0.021490869314032
387,2,204179,0.384031174856993,0.179700091844299,0.0332793791877145
388,2,205406,0.339736825854369,0.18182007232824,0.0625159015241912
389,2,205834,0.319681287826095,0.1810441024357,0.0782997385377851
391,2,207192,0.297573063188013,0.180980147933092,0.101018854458077
392,2,207561,0.331945487929614,0.180003867815922,0.0660061044652078
393,2,208682,0.26609281084618,0.180008285569562,0.140239168758893
394,2,210102,0.190484078732526,0.180746773551354,0.292662036649326
396,2,214801,0.196183341131304,0.18072087355611,0.278414506469905
397,2,215016,0.220769567185761,0.180537003779033,0.222202351372178
398,2,218876,0.125468582162992,0.182667385989062,0.492616192668061
399,2,227511,0.135137998614543,0.183942597633683,0.463025302826804
400,2,230378,0.131307297615163,0.181628946730286,0.470193883678445
401,2,231943,0.0887518613908475,0.182223262782151,0.626525106725825
402,2,232156,0.112694826338523,0.182111006337699,0.536430837239213
403,2,232789,0.101621293731467,0.181483974899405,0.575871163429374
404,2,238524,0.0187665069293483,0.181817323996559,0.917849935310594
405,2,241518,-0.0431874311936703,0.183384114921886,0.813955245831396
406,2,250396,-0.0780377151621031,0.182100930607517,0.668518662791524
407,2,250466,-0.0516825378286221,0.182063187524386,0.776675336529287
408,2,252305,-0.0908936975779117,0.182502499963507,0.618765393035292
409,2,254571,0.0478865447023974,0.185113273875347,0.796026908562657
410,2,254742,0.0212340821886344,0.184960194320475,0.908666127807738
411,2,254908,0.0154992597569953,0.18637467701124,0.933769997880513
413,2,255862,-0.00131188918488512,0.185253790119451,0.994353765679669
414,2,255975,0.0719053429888648,0.184545293699691,0.697041283482839
415,2,258311,-0.159167788990116,0.181339258506136,0.380684616569029
416,2,259284,-0.0362938355784607,0.182138049736902,0.842169766560397
417,2,266330,0.00011736611814539,0.182931489643502,0.999488451603419
418,2,267100,-0.027180699347671,0.182912435136499,0.88195450582167
419,2,268086,0.0514284653178899,0.182911009357985,0.778747360041694
420,2,274614,-0.0246827586843126,0.181815321408541,0.89209052364226
421,2,274729,-0.0389858041282269,0.182802772686256,0.831241804144604
422,2,275746,0.00931547183271597,0.182734071190203,0.959371647798978
423,2,277029,-0.00106870687389926,0.181885561894467,0.995315207512557
424,2,277741,-0.00760681952123654,0.181956526609224,0.966677228505685
425,2,278218,0.0147779866787296,0.181626629348602,0.935198075069049
426,2,278379,0.00384555741210857,0.186123056993413,0.983527457972315
427,2,279910,-0.0126364048793968,0.181563309717714,0.944553205728389
429,2,283431,-0.00332828659248774,0.184223661834683,0.985595967228677
430,2,283573,-0.0161246360217895,0.182011847382105,0.929457092048643
431,2,286762,-0.0710729526952439,0.182440560035208,0.697091147993492
432,2,287187,-0.0310865400315832,0.181620796038398,0.864194622868173
433,2,288379,0.0488159100658373,0.180233179261287,0.786665755499271
434,2,294941,-0.0352688999269481,0.180349965150204,0.845068560302759
439,2,297610,0.015600620806124,0.181270718861069,0.931465485090952
441,2,299680,0.113177502166597,0.180613948462031,0.531309057602893
442,2,299708,0.160481841328877,0.180893997403205,0.375597022011257
443,2,299759,0.143588880901621,0.180320102283648,0.426392930225767
444,2,300111,0.0872323165268137,0.181683695288644,0.631430287508654
446,2,301710,0.159370845438312,0.180330994312504,0.377422715462786
447,2,303446,0.141881695613633,0.181510480387868,0.434931202434682
448,2,303854,0.186314128489937,0.181431539125202,0.305165305232355
449,2,304472,0.153468789143305,0.17998165397565,0.39440868811319
450,2,304691,0.115901602192698,0.182981825315188,0.526879360663964
451,2,308097,0.306651720316287,0.18041920698471,0.0900753850883567
453,2,309402,0.168731296805164,0.179829673579795,0.348740037656173
454,2,310030,0.177238737650942,0.180819458529452,0.327660052125648
455,2,310113,0.143280627569011,0.180399180364666,0.427588104169013
456,2,310972,0.134339595935609,0.180693070201416,0.457692653318879
457,2,312659,0.0385475934205614,0.180121267558204,0.830663508548532
460,2,318265,-0.115316198344579,0.182370639008039,0.52758857747223
461,2,318379,-0.091500429112691,0.18294971182786,0.617288291444526
462,2,321266,-0.159798758722775,0.181590451250699,0.379460495630667
463,2,322957,-0.231199183073572,0.179746188012111,0.199197555717956
464,2,325221,-0.111434557227405,0.18105883471684,0.538647246711213
465,2,332691,-0.145441139638684,0.18283736994765,0.426876307422752
466,2,333006,-0.0941311608910518,0.182573040111963,0.606469941502032
468,2,335046,0.10397840343762,0.180726873089493,0.565431641826871
469,2,335049,0.0741291021147315,0.181537623244258,0.683271540435253
470,2,335995,-0.0524117451527805,0.18053304743534,0.771744493107223
471,2,336060,-0.0889245401648164,0.180249342934598,0.622077853177588
472,2,338292,0.00525917803756888,0.180299903688087,0.976746244062012
473,2,339568,-0.0211563327990001,0.180568186073624,0.906795665840589
474,2,340466,-0.0666970216646418,0.182100531685267,0.714386881205706
478,2,348480,-0.0784835413649427,0.180254562532099,0.663535371735739
479,2,350086,-0.110660988069071,0.180215248750138,0.53957848849552
480,2,351083,-0.145166103222384,0.182478268831966,0.4268425216751
481,2,351335,-0.141723805151581,0.180431191938248,0.43270325168558
482,2,351417,-0.0576830858177405,0.180534193863134,0.749526272543653
483,2,351450,-0.119078585929017,0.18064895595192,0.510215614282461
484,2,352302,-0.126035171884232,0.182064260100768,0.489231352964159
485,2,352469,-0.137591856262115,0.18019678604054,0.44563687293254
486,2,352562,-0.127872480200075,0.18095466448386,0.480247206853314
487,2,352944,-0.0673147922824777,0.1805247477516,0.709458568287961
490,2,355266,-0.105998605520905,0.180472135939994,0.557350488809659
491,2,358277,-0.0867571282227417,0.180529755076614,0.631120052510011
492,2,358926,-0.0756357814697011,0.18080971578453,0.675969718695308
493,2,358948,-0.143958470355107,0.180749494764788,0.426304114451355
494,2,359515,-0.160159508288082,0.180438893168096,0.375354511214688
495,2,363190,0.00437742481653763,0.182407601497264,0.980867732301234
496,2,363588,0.00969375572540809,0.18312665924683,0.957813875565007
497,2,363888,0.028818903455066,0.181549384158297,0.873965564111762
498,2,363954,0.0625003399266021,0.180803884472066,0.729788908835574
499,2,364199,0.0491830548234004,0.180569826469539,0.785491461639944
501,2,365981,-0.0569575799333183,0.184204856423586,0.75734587949542
502,2,366047,0.0156195294056835,0.180909914204305,0.93124611486514
503,2,366936,-0.0130768813394555,0.182992428553137,0.943071073532448
504,2,369530,0.011024315721033,0.180610659366913,0.951362597208799
506,2,369931,-0.0328531950767839,0.181842219863273,0.856731317784643
507,2,371033,-0.144397329838831,0.18120494004926,0.426060406076291
508,2,372919,-0.137500716429492,0.180436168826149,0.446541216496878
509,2,373518,-0.120400516058277,0.180368180668449,0.504872123341666
510,2,376157,-0.127225588618032,0.180753507467431,0.481982526477748
511,2,376172,-0.131854476990796,0.182052584222372,0.469382248763438
514,2,381433,-0.166544460167445,0.181840283498748,0.360353403862612
515,2,381922,-0.102287948102115,0.183389436332173,0.577359374301053
516,2,382146,-0.0995363099298445,0.180632415757139,0.581952478260014
517,2,384206,-0.00359150012777404,0.181272519802814,0.984203971473157
518,2,384955,-0.0458777549011921,0.180852361538108,0.799894196178597
520,2,387301,-0.0805120026782591,0.181739010106892,0.658030641259795
521,2,388313,-0.0822132341592122,0.180657102754319,0.649332239488809
524,2,390138,-0.0928146790090437,0.181205295481004,0.608826229471354
525,2,391233,0.124693748635006,0.182159220185216,0.494088696391827
530,2,395606,-0.292641263362953,0.180551587305085,0.1059495559451
531,2,395726,-0.273165805431806,0.180571571100705,0.131229251134378
532,2,395853,-0.252234742988354,0.181175135444899,0.164733723112926
533,2,396484,-0.221184268947555,0.180485314066117,0.221204905822364
534,2,396705,-0.307244017886148,0.180040410652755,0.0887892702532895
535,2,398759,-0.174652913622998,0.182022349340143,0.337956822004328
536,2,400386,-0.210739792750691,0.180894939411771,0.244811931170156
537,2,400847,-0.20550901964162,0.180744755099538,0.256304344565936
538,2,401130,-0.229747078383036,0.18232514267658,0.20846732164865
539,2,401143,-0.20574473540598,0.182043436886493,0.25916105208236
540,2,401979,-0.109715094400508,0.182165990099964,0.547373848660282
541,2,403598,-0.108932194567829,0.181201517418032,0.548115247908149
542,2,404844,-0.194095319276429,0.183028125016646,0.289657146206767
543,2,405100,-0.122997000112829,0.181523378275208,0.498480516923143
548,2,406181,-0.0988780797019144,0.181682788893066,0.586623563397273
549,2,406688,-0.0640095675594567,0.180677971154144,0.72334483088774
550,2,407621,-0.13688854816282,0.182046452849814,0.45258642918882
551,2,409016,-0.190158623445304,0.183738226312422,0.301403920198365
552,2,410647,-0.205259153824859,0.181005254278047,0.257565923500845
554,2,419803,-0.26640856449802,0.182056510908855,0.144267222519304
555,2,419943,-0.239813301907476,0.183241853373711,0.191478698909368
556,2,422349,-0.323280464949939,0.180615120412486,0.0743292493161461
557,2,425467,-0.232811950214859,0.180356378750289,0.197602532630102
560,2,429095,-0.267777355246549,0.181292720291057,0.140555360188455
561,2,431266,-0.182624092796997,0.181691328246237,0.315520922519915
562,2,431446,-0.165216450215948,0.182474263249541,0.365858731690135
563,2,432524,-0.0686437869338108,0.180895000188839,0.704568851063232
564,2,434090,-0.118519365031277,0.182490025118656,0.516465597865123
565,2,441927,-0.149521176775483,0.180469037169832,0.407939126949444
566,2,446471,-0.136340821693878,0.182714884225135,0.456046631589697
567,2,449325,-0.114286333398329,0.18168772628175,0.529738766051984
569,2,450017,-0.142023713614509,0.180623441217359,0.432220879055219
570,2,451779,-0.343675735351809,0.180531664507296,0.0577640113616237
571,2,451784,-0.356515576524178,0.181118982329001,0.0498035590925409
572,2,453525,-0.363915122168885,0.181134650785028,0.0452889039849736
573,2,453768,-0.392904609393194,0.181205041769698,0.0308043399868179
574,2,454027,-0.359159861191167,0.180638517198415,0.047552718913198
575,2,455029,-0.357761016721422,0.180742732853413,0.0485482412579205
576,2,455247,-0.390670913449906,0.179958654150699,0.0306051734509421
579,2,455756,-0.32588704796132,0.193848691775992,0.0936199680818273
580,2,457024,-0.43302369690224,0.181025863676785,0.0172769346561143
581,2,457298,-0.427514439093523,0.181594484059883,0.0191086375408667
582,2,460202,-0.388969722306294,0.18225783179767,0.0335172582607505
586,2,464424,-0.355947674105378,0.181493657735448,0.0506399703548559
587,2,465824,-0.220546278716728,0.183899447060452,0.231224839356583
588,2,470145,-0.0528621838886196,0.181625397263002,0.77118354175929
589,2,470686,-0.0543752080169104,0.181513965454932,0.764685387425935
590,2,471144,-0.0666307314496078,0.181816043294234,0.714231461569301
591,2,471830,-0.0568545142871412,0.181307952979436,0.754025403949613
592,2,472403,-0.0441160400097982,0.181479867580947,0.808076448584665
593,2,473668,-0.0878613772835335,0.182632067703007,0.630754808420349
