SNP,Chr,Pos,Effect,SE,PLM2_HNM1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
263,2,84447,0.217964264033411,0.141023182458958,0.123099199391094
264,2,87391,0.182338069492941,0.138759814192554,0.189680861405836
265,2,87562,0.198767209971439,0.139048912485984,0.153751585092654
266,2,87849,0.171096188497592,0.139139892309155,0.219639546010517
267,2,87878,0.184053159947171,0.139693699499624,0.188509473320944
269,2,89785,0.141869206525823,0.139848666575022,0.31106381125037
272,2,93721,0.178496354866155,0.139305873277563,0.200919947549995
273,2,93952,0.186241489584153,0.138876740526457,0.180764502087903
274,2,95085,0.262357243700867,0.138723347024405,0.0594126480845673
276,2,107124,0.328589799161813,0.138393044690588,0.0181153149344588
277,2,111645,0.305679922263955,0.138631630849848,0.0280998591732993
278,2,111916,0.292662983068342,0.139042265361139,0.0360108137717888
279,2,111931,0.305749603311453,0.139177865162993,0.0286823717030929
280,2,111999,0.315784617394349,0.138607503285678,0.0233078188579161
281,2,114528,0.230159406792833,0.139890949856288,0.100802735983456
282,2,116024,0.303091582123452,0.139832728985248,0.0308624811875696
286,2,120090,0.127183741937973,0.140040752862771,0.364396949136406
287,2,120291,0.152255957208312,0.141575861994714,0.282913498840573
288,2,120726,0.115522162741853,0.140854151202987,0.412681498635165
289,2,121716,0.196610222584036,0.140438833415478,0.162400402021897
290,2,123100,0.106779812313985,0.140907860410482,0.449076998932329
291,2,124677,0.12045518668648,0.140682154372669,0.392455707040988
293,2,127887,0.0809717267488611,0.141728203268047,0.568148364866147
294,2,128935,0.110614830193589,0.141537275614005,0.435017991360726
295,2,129053,0.13000563768042,0.141922300260569,0.360274470131779
296,2,130040,0.0756947695398694,0.14290135529287,0.596653308457935
297,2,130976,0.0187082181154823,0.141790216646773,0.895104594961866
298,2,132199,0.0848989366309219,0.142379214926438,0.551365398793852
299,2,133355,0.100220997229918,0.143315284597585,0.484822391056967
300,2,133435,0.0762870684303023,0.143667064123313,0.595753393152251
302,2,135183,0.075588172397173,0.143747744146001,0.599330237537165
303,2,135402,0.1016241327105,0.143680535342415,0.479851530482545
304,2,135898,0.165240438178082,0.144277029816724,0.252860912374555
305,2,135912,0.162675109146673,0.144392247139811,0.26066871061719
306,2,135925,0.152430193128359,0.143767611921129,0.289753932443501
307,2,136002,0.114960842117452,0.143758447401564,0.42443365739958
308,2,136173,0.125268124461535,0.144753125655707,0.387411685161034
310,2,138318,0.169590850125203,0.148458068759181,0.254083424653271
311,2,138695,0.136653387910766,0.146001987894556,0.349928822165449
312,2,138818,0.103867441736216,0.14581020083845,0.476720555965962
313,2,139728,0.110086055273801,0.145535472807579,0.449901472004604
314,2,140174,0.120960846515908,0.145511016886954,0.406375660971529
315,2,140863,0.188950112546538,0.14524671098346,0.194144359505782
316,2,141152,0.141698083382378,0.145809665081251,0.331814615371965
317,2,141292,0.180954826879464,0.144634466481929,0.211719859570134
318,2,141545,0.21851376417003,0.145195844989892,0.133228882974022
322,2,146723,0.316957969276691,0.144416180525692,0.0288320966271161
323,2,147946,0.239113779747878,0.146177096920227,0.102776622028167
326,2,151397,0.22761051153136,0.14659718860894,0.121408724589626
327,2,153035,0.282764177537076,0.144715113932694,0.0514980708092809
328,2,153228,0.215509497298246,0.146107707327411,0.141102708995169
329,2,153455,0.195711486296841,0.147295562204706,0.184805507806327
331,2,153815,0.298036989752157,0.1462390665898,0.0422937747392035
332,2,154160,0.223262434607828,0.145069765269431,0.124700061072333
333,2,154235,0.155337660259569,0.146776447717613,0.290629485114474
335,2,159870,0.24198200980298,0.142716161574723,0.0908533889515614
336,2,161229,0.290971687788705,0.144669016789236,0.0450543053140533
339,2,162696,0.409878308823112,0.14321755079288,0.00446180094078187
340,2,163284,0.426534164981533,0.141135640977804,0.00269309426123082
341,2,164166,0.299228831873303,0.143395398741819,0.0376287997545759
342,2,165270,0.344815035638309,0.141881750670582,0.0155840930942841
343,2,165675,0.3529756423882,0.144209532156618,0.0148652993387721
346,2,168062,0.25941699614485,0.143458415027088,0.0714094490266634
347,2,168518,0.252805528051958,0.142663000928726,0.0772493204978214
348,2,168980,0.265639609078372,0.142528560250717,0.0631848946157508
349,2,169651,0.308468868179129,0.142352472511341,0.0309080009385909
352,2,170725,0.33437228874053,0.142443751429479,0.0194567924483477
353,2,171254,0.349161275048383,0.142577470806999,0.0148140855067796
354,2,172242,0.230154546154256,0.14155484333447,0.104862511280048
355,2,173254,0.275988822453596,0.140227827957122,0.0498335298835625
356,2,173340,0.241305605900258,0.140391801877676,0.0865272908884212
357,2,173385,0.249765801609332,0.140480294299915,0.0762741549382737
358,2,173973,0.313899051732051,0.13973781335565,0.0252998095258779
360,2,177341,0.373611431252185,0.138836673151986,0.00746241235479225
361,2,180314,0.314084863395508,0.139301079867923,0.0247632738489937
362,2,180339,0.287699830749603,0.139819017250144,0.0403568593603267
363,2,182758,0.252825214226399,0.139503089963052,0.0707851642464896
364,2,183619,0.182957933894188,0.140365113749864,0.193273009087878
367,2,187176,0.148092431805021,0.141248755841438,0.29514806231382
368,2,191066,0.211796313973558,0.142079558812252,0.136936392582187
371,2,191599,0.141378107020045,0.140349651873011,0.314467253589751
373,2,191763,0.1411246301357,0.140907826681865,0.317252515608297
374,2,191959,0.0879020861500591,0.14068581572402,0.532498567349621
376,2,195759,0.279166917495789,0.141192579610722,0.048795929536536
377,2,196912,0.234554601176901,0.139116859699782,0.0926744508703738
379,2,198110,0.184262574235408,0.140170248029865,0.18951037058358
381,2,198805,0.21552555792674,0.140651137559249,0.126333901221409
382,2,198891,0.190226973029921,0.139652389234198,0.174020284905043
383,2,199248,0.196022122219158,0.139950346786845,0.162195734554794
384,2,201782,0.220755060629862,0.139672914240305,0.114884678407852
385,2,203285,0.224646861316945,0.139109916602093,0.107228490905475
386,2,203783,0.20931583593691,0.138876031835623,0.132650306202261
387,2,204179,0.186838766766042,0.139304801142527,0.180710436997752
388,2,205406,0.237770607743857,0.140525507915904,0.0915264630261323
389,2,205834,0.191357231713075,0.140048569835445,0.17269467152829
391,2,207192,0.204412147577832,0.139864604143885,0.14476780309953
392,2,207561,0.227245071517419,0.139142342488913,0.103321849045816
393,2,208682,0.150933640069473,0.139200463075087,0.278976326165069
394,2,210102,0.1126104353267,0.139663621515571,0.420614159496877
396,2,214801,0.065912700365828,0.139741488941383,0.637449504589687
397,2,215016,0.0935523515084946,0.139616997324737,0.503254955999775
398,2,218876,0.043627443971359,0.141131000431807,0.757407072920026
399,2,227511,0.00785915032014395,0.142148526062713,0.955940061826818
400,2,230378,0.0325254411937378,0.140347102379462,0.816866476192944
401,2,231943,-0.000380027251638881,0.140760189980598,0.997847382555827
402,2,232156,0.0194648327286726,0.140698677756146,0.890047353075108
403,2,232789,0.00725203123942841,0.14020373390786,0.958777113007955
404,2,238524,-0.0409011709252369,0.14038469390869,0.770954281327674
405,2,241518,-0.0800394054553611,0.141556366453076,0.572144414340091
406,2,250396,-0.196938222962396,0.140263913090041,0.161181697925636
407,2,250466,-0.154500555120186,0.140364683342091,0.271773691000133
408,2,252305,-0.140155560879442,0.140780550706691,0.320145653761512
409,2,254571,-0.0110853558491715,0.142956918921538,0.938235254130714
410,2,254742,-0.0484396181927179,0.142805775026179,0.734661299528269
411,2,254908,-0.0302478056226539,0.143911049158184,0.833645298714616
413,2,255862,-0.109205106844707,0.142934973940011,0.445365994566345
414,2,255975,-0.06653834646707,0.142492631131078,0.640816641577713
415,2,258311,-0.318304544822211,0.139155518817515,0.0227634597137147
416,2,259284,-0.201356158799992,0.140246142558025,0.151963554148517
417,2,266330,-0.133555829846563,0.141080843884989,0.344458759379336
418,2,267100,-0.176628390690296,0.140936324189547,0.210944346649621
419,2,268086,-0.159782025259142,0.141003584795418,0.257908957555114
420,2,274614,-0.143188392845993,0.14019457721092,0.307785854881997
421,2,274729,-0.179152874584149,0.140847108794354,0.204222150382382
422,2,275746,-0.118316871750239,0.140967295677133,0.401857003299151
423,2,277029,-0.130545932838648,0.140280180784447,0.352692079300664
424,2,277741,-0.153469208214981,0.140269660681079,0.27465658995311
425,2,278218,-0.14046514575536,0.140054112812132,0.316579303432164
426,2,278379,-0.118513759243905,0.143585942140741,0.409710185552202
427,2,279910,-0.177093239410542,0.13988706784652,0.206357621010612
429,2,283431,-0.128128265854218,0.142094141421469,0.367823674266665
430,2,283573,-0.118935023648393,0.140408600183541,0.397533546184024
431,2,286762,-0.136762279362321,0.140722860749155,0.331787918138024
432,2,287187,-0.0900918064943697,0.140171520463041,0.520819484899473
433,2,288379,-0.0448399458467203,0.139170174498181,0.747495635343883
434,2,294941,-0.0200312503394307,0.139269820671465,0.885716377174536
439,2,297610,0.0137097419698373,0.139976931038725,0.922033249122249
441,2,299680,0.200882441553245,0.139137554928915,0.149690948832169
442,2,299708,0.254081421107136,0.13918667263135,0.0687745767823997
443,2,299759,0.210961125667947,0.138915256583731,0.129750290637846
444,2,300111,0.162646137645603,0.140074823645466,0.246370541634782
446,2,301710,0.201921407999718,0.138990793751456,0.147176433385208
447,2,303446,0.176177967001804,0.139970015246471,0.208976410092174
448,2,303854,0.195409938915757,0.139924655104527,0.163430338549999
449,2,304472,0.191897623405416,0.138749587820104,0.167523680372816
450,2,304691,0.157180713663207,0.141131219258555,0.26615692861172
451,2,308097,0.338707241651951,0.138722265330962,0.0151118664068269
453,2,309402,0.164062948349686,0.138763162313258,0.237873140931442
454,2,310030,0.16930177195222,0.139528118232516,0.225792712731846
455,2,310113,0.145245319814092,0.139214299341582,0.297513221731202
456,2,310972,0.151850885818243,0.139406413731216,0.276778963455531
457,2,312659,0.0227670510988971,0.139093501916741,0.870075452340659
460,2,318265,-0.0412710507224122,0.140889331597551,0.769745938070105
461,2,318379,-0.0583269704728518,0.141289827868237,0.679990656990886
462,2,321266,-0.0303656736027278,0.140368681711984,0.828857055805649
463,2,322957,-0.0797870294938823,0.139060179303465,0.566496268737943
464,2,325221,-0.0298917866792583,0.139879694281866,0.830907194147202
465,2,332691,-0.104465000641935,0.141204192714772,0.459903885054212
466,2,333006,-0.0934061702949234,0.140948440937856,0.507956810360857
468,2,335046,-0.00985951610472204,0.13962183671926,0.943743475345734
469,2,335049,-0.0552189195213252,0.140185767653946,0.693894038130248
470,2,335995,-0.0556545115172941,0.139392905199836,0.689940434566385
471,2,336060,-0.0923633543093427,0.139149821517859,0.507271370333304
472,2,338292,-0.00627747470167607,0.139227467241796,0.964062737474902
473,2,339568,-0.0726274684841231,0.139383987283165,0.602651442781047
474,2,340466,-0.0505484358360646,0.140619128184468,0.719458042148057
478,2,348480,-0.0890259944661221,0.139149405944464,0.522726023449134
479,2,350086,-0.078094059235797,0.139174578199204,0.575069694230342
480,2,351083,-0.150401675185142,0.140808727363835,0.286192895410319
481,2,351335,-0.0977583580692364,0.139353683454707,0.48344542357408
482,2,351417,-0.0742703612824913,0.139372728494317,0.59444489244883
483,2,351450,-0.095867232508445,0.139489772905275,0.492363442557203
484,2,352302,-0.110644721601729,0.140562225181886,0.43171737975152
485,2,352469,-0.155526383362433,0.139016700771035,0.264003078857807
486,2,352562,-0.107126797473859,0.139715810787576,0.443743919843319
487,2,352944,-0.109446636891052,0.139307035500164,0.432599306142938
490,2,355266,-0.147112112776225,0.139208746305908,0.291337643933076
491,2,358277,-0.0792377037641076,0.139386998841883,0.570075488817955
492,2,358926,-0.0730079112052031,0.139601909428353,0.601321725584721
493,2,358948,-0.112538772706985,0.139571755716874,0.420604224980232
494,2,359515,-0.0543784229104987,0.139460401156342,0.696830738166682
495,2,363190,-0.0830079962888114,0.140786075205354,0.555833518483235
496,2,363588,-0.0736796031142414,0.14135669769665,0.602532150729948
497,2,363888,-0.0759513424698017,0.140139260560533,0.588180776484648
498,2,363954,-0.0201582174580165,0.139636381785638,0.885296834230713
499,2,364199,-0.0458547504381716,0.139429427842846,0.742445749384758
501,2,365981,-0.102665783540565,0.142157386675155,0.470650881045217
502,2,366047,-0.0688545025390269,0.139652148852057,0.622288825779409
503,2,366936,-0.0306945487914958,0.1412984476679,0.828153024533474
504,2,369530,-0.0127082871368859,0.139466761902521,0.927448493049066
506,2,369931,-0.023025527079908,0.140419822016814,0.869843623018542
507,2,371033,-0.0576890104462404,0.140018707152777,0.680582675316111
508,2,372919,-0.0275652046454522,0.139439766200137,0.843405005494687
509,2,373518,-0.0083175138336932,0.139367599806394,0.952443955689391
510,2,376157,-0.0168054577776142,0.139673021316465,0.904298114281535
511,2,376172,-0.0245163944582436,0.140679483415641,0.861752166052769
514,2,381433,-0.017841566924824,0.140580714686064,0.899081254581785
515,2,381922,0.0445701859325009,0.141655966099079,0.753223288835094
516,2,382146,0.0418824575900302,0.139526639077332,0.764220099326825
517,2,384206,0.0962929038736148,0.139884975870397,0.491670659696045
518,2,384955,0.0500156511503511,0.139641665527992,0.720429132940391
520,2,387301,0.0791937237489449,0.140314689933655,0.57283983032327
521,2,388313,0.0375099010407645,0.139530163165948,0.788217513602815
524,2,390138,0.0334337958995969,0.139967521424722,0.811346366791013
525,2,391233,0.09560851655043,0.140664779865676,0.497145906584334
530,2,395606,-0.0396180911618118,0.139923995476965,0.777235427881645
531,2,395726,-0.0248678175351774,0.139882480040195,0.859000474594165
532,2,395853,-0.0122711959050966,0.140285601932623,0.930345182149558
533,2,396484,0.0166705993757242,0.139664218974398,0.905056471384501
534,2,396705,-0.0427661299470853,0.139581068698838,0.759488973885192
535,2,398759,0.0347175010819323,0.140728819552926,0.805285450218668
536,2,400386,0.0670235201700212,0.139909988711585,0.632201500354612
537,2,400847,0.0305538559230584,0.139817101205023,0.827144558989729
538,2,401130,0.0497520986023521,0.14108303668597,0.724565743231376
539,2,401143,0.0582170727256593,0.140794071648449,0.679498041995152
540,2,401979,0.109041407161717,0.140621237065977,0.438606944494414
541,2,403598,0.105349870714758,0.139883198472979,0.451875334521515
542,2,404844,0.113605233842971,0.141430191115631,0.422364924593789
543,2,405100,0.105927034110284,0.140150239202841,0.450266816611972
548,2,406181,0.111060827291442,0.140229878892151,0.428897703339654
549,2,406688,0.154507533219446,0.139301918683312,0.268118028866965
550,2,407621,0.0592076500159489,0.140653628260399,0.674050329990003
551,2,409016,0.0824692319751633,0.142030059341909,0.56184933679084
552,2,410647,0.0466904817063301,0.140004676532752,0.73896070294765
554,2,419803,-0.0420570750458938,0.140992138800277,0.765654469437558
555,2,419943,0.016789408241369,0.141839524536631,0.905842583205744
556,2,422349,-0.00556572499903452,0.140102261210097,0.968333902519239
557,2,425467,-0.01935029952807,0.139595827866556,0.889832164159151
560,2,429095,-0.0516664427132709,0.140399365762717,0.713096576859007
561,2,431266,0.115971556173832,0.140367138793764,0.409247795990341
562,2,431446,0.156675515947383,0.140823580496152,0.266651984697498
563,2,432524,0.0527612021380334,0.139687497627392,0.705873904597278
564,2,434090,0.0302168201422277,0.140993906943466,0.830426763682808
565,2,441927,0.0492634442617877,0.139469091076264,0.724133430334385
566,2,446471,0.0341300547423086,0.141192097159412,0.809131449213437
567,2,449325,-0.0908421700890948,0.140294694459801,0.517723017894367
569,2,450017,-0.0980545227395143,0.139502038684085,0.482587873288495
570,2,451779,-0.243277053414236,0.139520886919167,0.0820888730788124
571,2,451784,-0.228800685033764,0.140097392353037,0.103328094002572
572,2,453525,-0.273988926931276,0.1399117784571,0.0509822915484393
573,2,453768,-0.312103273311875,0.139872419319101,0.0262858935829186
574,2,454027,-0.294849926545595,0.139387423281978,0.0351021943804805
575,2,455029,-0.276571916407135,0.139567921736633,0.0482961035293716
576,2,455247,-0.274639084165134,0.139122920196635,0.0491524747921637
579,2,455756,-0.267291426510022,0.149613257987227,0.0748684672832079
580,2,457024,-0.292864661651789,0.140051904390534,0.0372322670535844
581,2,457298,-0.267422921584781,0.140605337137476,0.0579927884227507
582,2,460202,-0.209624657155058,0.141204568545302,0.138556555581873
586,2,464424,-0.20808746635235,0.140475069477134,0.139415380564692
587,2,465824,-0.209627619458514,0.14185817880434,0.140372583647345
588,2,470145,-0.13126551227133,0.14009397114388,0.349408472259647
589,2,470686,-0.115715125824094,0.140047654922931,0.409217351515031
590,2,471144,-0.120628407543902,0.140278318928252,0.390415683404387
591,2,471830,-0.156964821898692,0.139776167790976,0.262212259052572
592,2,472403,-0.151683116198486,0.139917877530979,0.279066207421509
593,2,473668,-0.124216212477058,0.140919820182151,0.378664733048925
