SNP,Chr,Pos,Effect,SE,TPO1_TPO2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
96,1,128911,0.0634835487919264,0.121597434348292,0.601942305451196
97,1,130267,0.0807740962174484,0.121510678592132,0.506645103605699
98,1,130271,0.0828692736787561,0.121651084256345,0.496188685008629
99,1,130613,0.146669457096333,0.122620346159937,0.232449964443647
100,1,132012,-0.113799105851878,0.122458086623018,0.353373708998881
101,1,133231,-0.187350604416898,0.121328681614599,0.123446137935122
102,1,137074,-0.198099926405858,0.121106511178799,0.102783290128277
103,1,137304,-0.230365457205666,0.120987183853749,0.0577167322875074
104,1,139686,-0.194032888951809,0.12132795844086,0.110661236711039
105,1,149562,-0.20391181320784,0.121560953151075,0.0943406576602819
106,1,150447,-0.148341951649376,0.123145383705439,0.229161560851337
108,1,154084,-0.179134188656883,0.123411720888193,0.147524125828351
110,1,157269,-0.202688901657022,0.121053211314132,0.0949419184603529
111,1,160054,-0.166360389066667,0.122367693320625,0.174852080785711
112,1,166222,-0.144634132584721,0.121536644845623,0.234828259898962
113,1,166416,-0.156376482795351,0.121247631509438,0.197989394062127
114,1,167326,-0.176648815558686,0.121861417842084,0.148061345486117
115,1,168836,-0.166327063020377,0.121321814587023,0.171259159183112
116,1,171200,-0.177891442207202,0.121458055876949,0.143911162438305
117,1,171431,-0.192105998854168,0.122159952690706,0.116712502947304
118,1,173339,-0.241966206747454,0.120950081958327,0.046206807396953
119,1,173845,-0.229165044185427,0.120919351328799,0.0588841233205644
120,1,175121,-0.250552096265735,0.120556677462899,0.0384044341869365
121,1,175281,-0.255478603364683,0.120631132971633,0.0348863545027588
122,1,175315,-0.260916388766309,0.120559690043709,0.031118360280935
123,1,175523,-0.242316006331995,0.121361107997085,0.0466304394691794
124,1,175541,-0.258923880243354,0.12076260467481,0.0327095598999769
125,1,175653,-0.264303302755915,0.121116793189182,0.0297521779929178
128,1,175856,-0.253311092491399,0.123208463551115,0.0405217586115629
129,1,175876,-0.244307247749776,0.121349798252988,0.0448472017281648
130,1,175989,-0.25716033151649,0.12162495954865,0.0351842123083104
131,1,176001,-0.251228183217799,0.122301645983499,0.0406953402456765
133,1,177692,-0.248776380080901,0.120632365834298,0.0399134618475758
134,1,178191,-0.255584383224424,0.120713302342352,0.0349346177071261
135,1,178224,-0.248776380080901,0.120632365834298,0.0399134618475758
136,1,178960,-0.294759486838975,0.121315936797195,0.0156100660721672
140,1,183802,-0.240761375373544,0.120693794637778,0.0468319446662139
141,1,183954,-0.253458732759156,0.121509220294341,0.0377032912516372
142,1,184450,-0.189901477510361,0.120763122875953,0.116727659357295
144,1,184718,-0.220161147815276,0.121309263022295,0.0703917073253022
145,1,185296,-0.207424492795035,0.120853667521277,0.0869793818802626
146,1,185438,-0.192158623798721,0.120930889774958,0.112956646583616
147,1,185469,-0.203864253657476,0.121052434841574,0.0930465479112813
148,1,185503,-0.186649696476638,0.120815664566741,0.123263286230048
149,1,185705,-0.207415570951048,0.122080118590151,0.0901979967768495
150,1,185749,-0.205292709585285,0.122090283349295,0.0935536180908478
151,1,185806,-0.211216402398164,0.122226023424669,0.0848483182645893
152,1,185879,-0.196742097206072,0.122889697724655,0.110279189993303
153,1,185916,-0.15905498935207,0.122987925965411,0.196767882161993
154,1,185941,-0.159668784590395,0.12352396868566,0.196990101392236
155,1,185954,-0.176627007849605,0.123821196350957,0.154617031213416
156,1,186055,-0.177237909314809,0.12133306200092,0.144972095980332
157,1,186896,-0.201707955998219,0.123227664424777,0.102548297343949
161,1,190132,0.00905737246250246,0.121852646075908,0.940789483020209
162,1,190148,0.0126109926393123,0.121888501932826,0.917653990276738
163,1,190165,-0.000847891372386944,0.122826976077546,0.994496037260937
164,1,190169,0.0212025822576085,0.122668626070437,0.862872814561069
165,1,190933,-0.153757182765313,0.121403493739469,0.206170197422748
166,1,192149,-0.0563448288136573,0.122637154796907,0.646198611288574
168,1,192303,-0.0769098392378811,0.146188321219101,0.599148316474279
171,1,192795,-0.0443087223094966,0.121425756584589,0.715401721382934
173,1,194187,-0.0422806339166669,0.121528439830613,0.728117152603109
174,1,194867,-0.143913335131416,0.121241404526416,0.236026492418728
190,2,8314,0.101187828218514,0.123422577244322,0.412855632301422
194,2,8498,0.0612123988486805,0.123316067227557,0.619930881160706
195,2,8651,0.0656188758325428,0.1234251954569,0.595303553113296
197,2,9812,-0.00496510255688942,0.124207978923304,0.9681363708202
198,2,9932,0.00971558477872381,0.123717637644948,0.937450714330789
199,2,10135,0.00579932404631223,0.123244533598842,0.962495662470639
200,2,11616,0.0236512082802351,0.123107670608535,0.847760188656574
201,2,12133,0.0335165283169003,0.123590666211697,0.786403569160431
202,2,12194,0.0383826955993222,0.124064683737751,0.75721768912387
203,2,12359,0.0145867069333684,0.123716282323506,0.906210383272257
204,2,13061,0.0190924158154111,0.123705439896829,0.87743165625865
205,2,14298,0.0166120778144947,0.124096728775577,0.893586444728337
206,2,15222,0.00464811078677607,0.125309786998647,0.970431853313318
207,2,17986,0.0598437696998287,0.123072896884701,0.627094100721143
208,2,19770,0.034855912521652,0.123951426026072,0.778716989216645
209,2,19836,0.0308323908597178,0.123613840462422,0.803177067278271
210,2,19851,0.0404008454123914,0.123968040170051,0.744695188593122
211,2,21595,0.00333645849430042,0.123474471760249,0.978457899886187
212,2,22385,-0.0062238347977831,0.123590990686589,0.959865331191828
213,2,23441,-0.00382135949363538,0.124791656007321,0.975588370234026
214,2,24209,-0.0126069847895421,0.123762453223562,0.918922164991995
215,2,24341,-0.00287964571503607,0.124056918647192,0.981494047289907
216,2,26815,0.000750291198184483,0.123908344104805,0.995172090451162
217,2,28209,0.0374519571903871,0.123934014618754,0.762683121997776
221,2,41245,-0.0799287595817375,0.123401291225021,0.517590895387024
222,2,43214,-0.15849073011461,0.125192588279665,0.206356752988781
223,2,47104,-0.0833152213236369,0.121897861433377,0.494749514914273
224,2,50915,0.0889199930538628,0.123086010155404,0.470513621870952
225,2,55834,0.0136190038202206,0.122605643305616,0.911616238336771
226,2,56422,0.0478500287201613,0.122800577760204,0.697025635361717
227,2,57715,0.0442209414839156,0.122399466002123,0.718103451676896
228,2,59046,0.0408594301904254,0.123022170367192,0.739987749732612
229,2,59191,0.0318953413826413,0.122325119569912,0.794443230478027
230,2,59383,0.0680360365425283,0.122318539774574,0.578412765770069
231,2,59477,0.0190732691079186,0.124209230964009,0.878046329956127
233,2,60471,0.00583380917970672,0.122536552948128,0.962055000846761
234,2,60478,0.0134230514097972,0.122674695556236,0.912931635244289
235,2,60786,-0.00475028510475489,0.122474801253471,0.96908307904935
236,2,61035,0.00550284027833225,0.122465879054064,0.964185593827089
237,2,61071,0.0080207891398299,0.121909926269082,0.947580074150445
238,2,61675,-0.00377151183176339,0.122261480029429,0.975408260808956
240,2,62939,0.00629841585601643,0.122049850182157,0.95887240673587
241,2,63527,-0.0013610705288668,0.122508426934757,0.991141948613998
242,2,63857,-0.00135492807167031,0.122536925126489,0.991183973729988
243,2,65527,-0.0230519405339878,0.122126797685023,0.850393974940858
247,2,67976,0.0485303452082234,0.123865161864311,0.695442563927055
250,2,72389,0.131098028152279,0.12293019679924,0.286952336121891
251,2,72392,0.0422250535257619,0.123944934913217,0.733550233491785
252,2,73646,0.141023908258729,0.121191563431602,0.245353996593162
253,2,74564,0.165117101070197,0.120866281273994,0.172772884215646
254,2,74739,0.189991111088798,0.121162579254184,0.117761299714158
257,2,80873,0.236541339103639,0.121221883408548,0.0518109767636339
258,2,81501,0.256926120014351,0.121083853854309,0.0345434316543644
259,2,83526,0.263315181197768,0.120854672546204,0.0300092946599091
260,2,83845,0.288102237115536,0.120810931061441,0.0176187071189238
263,2,84447,0.312798615094447,0.122206199044412,0.0108953452396904
264,2,87391,0.338796027652771,0.119893991506587,0.00498466137393103
265,2,87562,0.343165987357949,0.12016913049101,0.00454832224946224
266,2,87849,0.344488962735693,0.120146761738925,0.0043893577106069
267,2,87878,0.345962583157794,0.120663102624767,0.00439012699008403
269,2,89785,0.316644498701008,0.12090466451221,0.00920008577159559
272,2,93721,0.309222734538632,0.120587036556417,0.0107511668102964
273,2,93952,0.291753118229858,0.120359294488688,0.0158516150491796
274,2,95085,0.298739077722199,0.120481581072209,0.0136212156517663
276,2,107124,0.323558735588112,0.120360936040672,0.00752347895636925
277,2,111645,0.349705529478838,0.120232384049482,0.00386059466221276
278,2,111916,0.335933704861496,0.120633493106082,0.0056457792056082
279,2,111931,0.347462367952903,0.120729604206635,0.0042453985063767
280,2,111999,0.346375182664225,0.120294749227121,0.00422747623802393
281,2,114528,0.290418455979837,0.12141959876255,0.0172860196425907
282,2,116024,0.342983451175064,0.121324891202242,0.00496663856233642
286,2,120090,0.221541540041341,0.12163582654252,0.0693997958956959
287,2,120291,0.223671089881893,0.123028901354901,0.0699059516341492
288,2,120726,0.209893327710864,0.122380567345765,0.0872068424266409
289,2,121716,0.232933000020341,0.122122140443148,0.057283106010555
290,2,123100,0.193651972429881,0.122486263334349,0.114771377676005
291,2,124677,0.178386977259533,0.122382085651953,0.145833443145983
293,2,127887,0.16331895065521,0.123285366451047,0.186120000086858
294,2,128935,0.14789849930042,0.123223418236767,0.230848406809021
295,2,129053,0.140433255978485,0.123624702802291,0.25674211179312
296,2,130040,0.154244078192461,0.124335644508354,0.215597414302171
297,2,130976,0.0778668132434268,0.1235219267746,0.528848244569392
298,2,132199,0.0901266041950491,0.124071562490202,0.46806993276864
299,2,133355,0.125908529979647,0.124824416654805,0.313816580846624
300,2,133435,0.113125900676099,0.125129522545182,0.366574618552907
302,2,135183,0.112412552375468,0.125200806624141,0.369873199372682
303,2,135402,0.112569502555568,0.125181451218575,0.369132161270043
304,2,135898,0.149433333980728,0.125738097340369,0.235455428203249
305,2,135912,0.15122795566432,0.12582527054066,0.230212370810949
306,2,135925,0.147559252627776,0.125265348545973,0.239600716770666
307,2,136002,0.112572418499703,0.125274198888233,0.369473929766058
308,2,136173,0.127382825124075,0.126122609866767,0.313190920220235
310,2,138318,0.140313056314139,0.129423951724021,0.279044773786332
311,2,138695,0.106286468180679,0.127291655998223,0.404291586318706
312,2,138818,0.0912336499803321,0.127090902040514,0.473317565968846
313,2,139728,0.119651182869353,0.126795797064202,0.345992606168276
314,2,140174,0.122183984292983,0.126788954438373,0.335866053176155
315,2,140863,0.0920574612227185,0.126809648879146,0.468350472067965
316,2,141152,0.097908839805138,0.127155007752806,0.441817273076518
317,2,141292,0.108567302472486,0.126214508022777,0.390273178863093
318,2,141545,0.160920870535185,0.126672956170117,0.204791351392829
322,2,146723,0.171192630397555,0.12640521326353,0.17650178681551
323,2,147946,0.206007385434252,0.127423224093328,0.106832487267986
326,2,151397,0.198680496662144,0.127777009952513,0.120865905927569
327,2,153035,0.100866977597193,0.126704411697945,0.426519967255946
328,2,153228,0.0712556737709116,0.127687173167178,0.577164808937934
329,2,153455,0.0754133511494623,0.128645047652673,0.558107280043403
331,2,153815,0.0965554707105321,0.128110802886221,0.451539487323748
332,2,154160,0.0959070212491158,0.126767702665315,0.449819798493707
333,2,154235,0.0976297203322776,0.1280319282558,0.446245829142486
335,2,159870,0.0717346487074871,0.124842616983983,0.565927410403488
336,2,161229,0.170885792764839,0.126491520696098,0.177571477135841
339,2,162696,0.237063328364759,0.125640446208857,0.0600023504266699
340,2,163284,0.174516326158613,0.12425244162631,0.161040256110321
341,2,164166,0.0810197695340724,0.125682090787055,0.519578854607468
342,2,165270,0.0988739381042428,0.124587384942744,0.427954966122764
343,2,165675,0.0653861793246342,0.12671151176565,0.606160721731474
346,2,168062,0.0426419147270309,0.125599755599241,0.734430211767229
347,2,168518,0.0397637769912185,0.124883054578313,0.75036368774068
348,2,168980,0.047120290698322,0.12481649637837,0.706016655499343
349,2,169651,0.0702418644944867,0.124845021578267,0.574042299176251
352,2,170725,0.0837559141430183,0.125043881461186,0.503415429113276
353,2,171254,0.127454731921003,0.125142071429603,0.309147284561469
354,2,172242,0.0540652055141817,0.12381093045871,0.662613644032539
355,2,173254,0.00028992848268683,0.122895352457363,0.998119005580185
356,2,173340,-0.00801607805853233,0.1228797401838,0.948023704233736
357,2,173385,0.00104993827662081,0.122993635186382,0.993193743226047
358,2,173973,0.0350034605462914,0.12265276444874,0.77551531678748
360,2,177341,0.0796466857009372,0.122175431509443,0.514887150535287
361,2,180314,0.00826528275909155,0.12228917962245,0.94615186271092
362,2,180339,0.00765593075261983,0.122598247191887,0.95024196384789
363,2,182758,0.0998672665188284,0.122043552638577,0.41374248272335
364,2,183619,0.0394350791510067,0.122622333151623,0.747947712514219
367,2,187176,0.00729322138836808,0.123307368182818,0.952868747450438
368,2,191066,0.0205155219862312,0.124224966662592,0.868921917658429
371,2,191599,-0.0705437900441998,0.122450897887032,0.564915652123505
373,2,191763,-0.0319717913729661,0.122981875417701,0.795037266572798
374,2,191959,-0.075216434114054,0.122628217876388,0.540026920687685
376,2,195759,0.00422180782469828,0.123746853030501,0.972803544606666
377,2,196912,0.0426422963940019,0.12172431848625,0.726308526206322
379,2,198110,0.0122735586598973,0.122473320045893,0.920231209283557
381,2,198805,0.0166231918838854,0.122999413327733,0.892571457137841
382,2,198891,-0.000830964527063743,0.122044474767447,0.994571329469856
383,2,199248,-0.0091697300561151,0.122322232195179,0.940286038109683
384,2,201782,-0.0110475535098091,0.122171472212342,0.927999489269071
385,2,203285,0.0810065812881162,0.121622826655164,0.505815749150313
386,2,203783,0.0517004628305087,0.121405991760637,0.67047834852518
387,2,204179,0.0528481635439053,0.121698514685662,0.664368733018097
388,2,205406,0.0187740306195616,0.122977661297796,0.878751955214251
389,2,205834,0.0103866960392831,0.122391447188711,0.932417178241967
391,2,207192,-0.00205750778107677,0.122278198331046,0.986584576353864
392,2,207561,0.00392048183904048,0.121737584886438,0.974327274577742
393,2,208682,-0.0375938291237026,0.12151649329297,0.757220917912168
394,2,210102,-0.0128995133470906,0.121844899157074,0.915746973384211
396,2,214801,-0.0351475100844089,0.121826672752097,0.773130128078462
397,2,215016,-0.0328614596040316,0.121758953454963,0.787402992518427
398,2,218876,-0.054772502828194,0.122995901084354,0.656361665399647
399,2,227511,-0.0419717355840227,0.123881095858315,0.734956856935746
400,2,230378,-0.0323880818880259,0.122327687871932,0.791345081159534
401,2,231943,-0.0544023456397357,0.122656415131953,0.657650929966923
402,2,232156,-0.0574338397125108,0.122602191807093,0.639747038299026
403,2,232789,-0.050027202378006,0.122177015504867,0.68244684728018
404,2,238524,-0.038797919681735,0.122360581212626,0.751371422737819
405,2,241518,-0.0555070428854972,0.123405058711387,0.653133959609225
406,2,250396,-0.0967559769772066,0.122490717227704,0.430113786076391
407,2,250466,-0.0689633429081499,0.12250064932982,0.57381739969042
408,2,252305,-0.0467846526891751,0.122855248171442,0.703572426313247
409,2,254571,0.0323413135158955,0.124594489052881,0.795344803652459
410,2,254742,0.00283160208345379,0.124493769197699,0.981866587346772
411,2,254908,0.023814730724004,0.125438410069596,0.849534243408029
413,2,255862,0.0477004065235049,0.124663306658103,0.702221518473833
414,2,255975,0.0506458402912758,0.124209739008573,0.683708426749913
415,2,258311,-0.0777685142540381,0.122117374776433,0.524645639482586
416,2,259284,-0.031608736601222,0.122587380718973,0.796675568349855
417,2,266330,0.0303197715457585,0.123115496195539,0.805615627055864
418,2,267100,0.00189193693736467,0.123117056346074,0.987748090501859
419,2,268086,-0.0178704934778542,0.123122398178715,0.884679913416895
420,2,274614,-0.0434519480305974,0.122356149967316,0.722706687479034
421,2,274729,-0.0727515569227298,0.12298642076753,0.554536360718557
422,2,275746,-0.0244121260669737,0.122986784534163,0.842772926726792
423,2,277029,-0.0203228734931865,0.122417314493697,0.868241710501955
424,2,277741,-0.0221549341944454,0.122464477835745,0.856542774737744
425,2,278218,-0.0357737445692921,0.122234124542196,0.769949584787743
426,2,278379,-0.0400110089976183,0.125256200619818,0.749586872108876
427,2,279910,-0.0667200444520362,0.122154419956127,0.585277433049696
429,2,283431,-0.0580445984136763,0.123957361522208,0.639885797114812
430,2,283573,-0.0407577603244048,0.122489240275976,0.739523817155017
431,2,286762,-0.040135774942597,0.122803455828326,0.743990655771598
432,2,287187,-0.101266831726711,0.122130076874473,0.407567449418016
433,2,288379,-0.0193620801455212,0.121318142209316,0.873289375051092
434,2,294941,-0.000302674671416703,0.121395094204334,0.998012043029579
439,2,297610,-0.0382431661250464,0.121992553531797,0.754095309998066
441,2,299680,0.0920419503120919,0.121535099739584,0.449358515316629
442,2,299708,0.0968805731169556,0.121781232693116,0.426840110595102
443,2,299759,0.0990765253313066,0.121362867505147,0.414841361286384
444,2,300111,0.0881110852935212,0.122236211252683,0.471493430020397
446,2,301710,0.129280420460124,0.121314971527216,0.287306043793249
447,2,303446,0.146416123872156,0.122026731399523,0.230994790853746
448,2,303854,0.14210575113558,0.122064659816817,0.245135579752678
449,2,304472,0.0807137821257343,0.121189195445956,0.505836715963254
450,2,304691,0.0831682539319985,0.123150389682234,0.499902576314644
451,2,308097,0.132620090066176,0.121726521345326,0.276680105066573
453,2,309402,0.0966007904293818,0.121080050213687,0.425507936931092
454,2,310030,0.0683869501102022,0.121815668723068,0.574883151982314
455,2,310113,0.0690311121121931,0.121474536753277,0.570208609583321
456,2,310972,0.0271185584660609,0.12170607758168,0.823804409131385
457,2,312659,0.0244312380501803,0.121235481188417,0.840408943456089
460,2,318265,-0.132777003846742,0.122614587138713,0.279600378818859
461,2,318379,-0.142788917140423,0.122947291228263,0.246270810791091
462,2,321266,-0.127580564131626,0.12216887830461,0.297062711170984
463,2,322957,-0.137011729391752,0.121045847918969,0.258445023040186
464,2,325221,-0.103549302366293,0.121806384793729,0.39583797605714
465,2,332691,-0.113529270573687,0.123024665508749,0.356732815676372
466,2,333006,-0.116778438561147,0.122773839093677,0.342170334901273
468,2,335046,-0.0725806827107678,0.121637897053765,0.55109374268294
469,2,335049,-0.0947284302855164,0.122112711822251,0.438418455753159
470,2,335995,-0.124700218118442,0.121344875365813,0.30481753101089
471,2,336060,-0.130560061677288,0.121163503453684,0.281969227853906
472,2,338292,-0.100310634121509,0.121237470180904,0.408575183111565
473,2,339568,-0.103539554994788,0.121412758683245,0.394354155800132
474,2,340466,-0.104972923895767,0.122462679019773,0.391925326565917
478,2,348480,0.00831498018152353,0.121356074092361,0.945412710971551
479,2,350086,-0.0333570548972142,0.121349623883823,0.783566267655521
480,2,351083,-0.0225951614564545,0.122925186915623,0.854266245543342
481,2,351335,-0.0501128630494822,0.12152000533267,0.680308574963708
482,2,351417,-0.04050592798729,0.121510964674004,0.739066473129789
483,2,351450,-0.0761720555753103,0.121597003267865,0.531437568720979
484,2,352302,-0.0282786556328844,0.12261627782071,0.817737993227832
485,2,352469,-0.0527439803535319,0.121353072076509,0.664094820040299
486,2,352562,-0.0304503529861573,0.121870866921467,0.802842871086466
487,2,352944,-0.0473853604182076,0.121503916268744,0.696778853168055
490,2,355266,-0.0771618867543753,0.121460675792073,0.525655524806154
491,2,358277,-0.0210537313939103,0.12154410789797,0.862578683397078
492,2,358926,-0.0509983229974576,0.121697858575418,0.675429451191599
493,2,358948,-0.0608642222327216,0.1217235926739,0.617372594465044
494,2,359515,-0.0337142767154176,0.121570585888521,0.781694703683432
495,2,363190,0.0551460666752425,0.122738467811891,0.653492905276881
496,2,363588,0.0990881419075677,0.123145042903992,0.421565692479004
497,2,363888,0.0850942762859129,0.122116216467909,0.486367638853974
498,2,363954,0.105292275031811,0.121585551119729,0.387082017768382
499,2,364199,0.0780970601450903,0.121478178328643,0.520713083056837
501,2,365981,0.0369943226682913,0.123984294701231,0.76558939233414
502,2,366047,0.0879616586726854,0.121676656147613,0.470211917381815
503,2,366936,0.114070923922633,0.123018248257654,0.354420793063428
504,2,369530,0.062088286028655,0.121519702574795,0.609718170805647
506,2,369931,0.0748958291498881,0.122333642924592,0.540782431080205
507,2,371033,0.0341757968565084,0.122060077072237,0.779647944860159
508,2,372919,0.0310375530118788,0.121535168517,0.798578973645134
509,2,373518,0.0536663837212742,0.121443791741823,0.658829945561535
510,2,376157,-0.0182633798884636,0.121741595126813,0.880836420783194
511,2,376172,-0.00178755746841505,0.122625478281324,0.988377585448978
514,2,381433,-0.0515934909201161,0.122506173150206,0.673901763880426
515,2,381922,-0.0255046720222392,0.123481221269019,0.836482760968623
516,2,382146,0.0019425946334729,0.121630865108796,0.9872663660396
517,2,384206,0.0191391235135562,0.122005281013281,0.875435983998346
518,2,384955,-0.0219731425130388,0.121732145944395,0.856860475386117
520,2,387301,0.0148300012346467,0.122354900653987,0.903597784963687
521,2,388313,0.00737888390052638,0.121630274989361,0.95165913800297
524,2,390138,-0.00286982649160478,0.12200943798663,0.981247699934851
525,2,391233,0.0188566605692066,0.122683522602758,0.877932808055968
530,2,395606,-0.076399497925151,0.121907784866977,0.531261576483158
531,2,395726,-0.0898669906190843,0.121837154470854,0.461248037433254
532,2,395853,-0.0866405183333184,0.122191262708214,0.478757391788993
533,2,396484,-0.0514526383618754,0.121706957371797,0.672728950917675
534,2,396705,-0.0466104639451866,0.121653714454275,0.701846219656161
535,2,398759,-0.0461481459751635,0.1226492247296,0.706948751255879
536,2,400386,-0.0413226053446968,0.12196933217126,0.734965571340808
537,2,400847,-0.0283014049453125,0.121867497482735,0.816493214228311
538,2,401130,-0.0487951737547057,0.122966224893629,0.691741694615299
539,2,401143,-0.0406738415006604,0.122730743405577,0.740533647453709
540,2,401979,-0.0202095179453539,0.122669100931176,0.8692364477882
541,2,403598,-0.0180048567608024,0.122020329096766,0.88277726232842
542,2,404844,-0.043604697090201,0.123365361388817,0.723954749711198
543,2,405100,-0.0300402415205473,0.122247283833315,0.806031420343599
548,2,406181,-0.0415785252689058,0.122316881123581,0.734115428766907
549,2,406688,0.0307620067727146,0.121619888578557,0.800465161592963
550,2,407621,-0.0796677406859584,0.122555137892472,0.516078662720911
551,2,409016,-0.056095618804534,0.123820554920694,0.650798536060191
552,2,410647,-0.0530788036974995,0.122018581519847,0.663823964528265
554,2,419803,-0.100435844888936,0.122791942636289,0.413945977939608
555,2,419943,-0.069339863558314,0.123578722780544,0.575086236751778
556,2,422349,-0.10931101939738,0.121978717010338,0.37078426832057
557,2,425467,-0.0785369825253496,0.121607185152514,0.518812169496953
560,2,429095,-0.103132339498823,0.122276406271872,0.399555731968795
561,2,431266,-0.0478455017836877,0.122439749883243,0.69620466382467
562,2,431446,-0.030116539703113,0.122950408288356,0.806638501493866
563,2,432524,0.0100615078821786,0.121779021071793,0.934199709502491
564,2,434090,-0.0638977340102584,0.122855231738646,0.60331576573975
565,2,441927,-0.0293866019489289,0.121576648684768,0.809143254650926
566,2,446471,-0.10375391530527,0.122953284805129,0.39932567898214
567,2,449325,-0.107391478384829,0.122223866545955,0.380191069360063
569,2,450017,-0.142511407445314,0.121442359718075,0.241390490793205
570,2,451779,-0.261040167988352,0.121340114275692,0.0321298407283945
571,2,451784,-0.249775992979015,0.121850259395031,0.0411164724295417
572,2,453525,-0.295225042744432,0.121600695451086,0.0156890399095507
573,2,453768,-0.30389844542369,0.121703408536813,0.0129783984918516
574,2,454027,-0.284727506206287,0.121318796720767,0.0194805694031989
575,2,455029,-0.257182629976198,0.121557849479586,0.0350682852965937
576,2,455247,-0.272453064630306,0.121065624438656,0.0250350030653617
579,2,455756,-0.273336451413631,0.130185040826649,0.0364735800344486
580,2,457024,-0.298343499856711,0.12179621664606,0.0147895698972764
581,2,457298,-0.31697041141839,0.122021213145155,0.00977887844226275
582,2,460202,-0.242332017422005,0.122785949116302,0.0492051967979846
586,2,464424,-0.225410997666296,0.122234668375706,0.0660087285991049
587,2,465824,-0.104996866652055,0.123903517376364,0.397341761868262
588,2,470145,-0.144793552207956,0.122018516505504,0.236162805692413
589,2,470686,-0.0968159660823196,0.122078797731187,0.42827483366506
