SNP,Chr,Pos,Effect,SE,ADE17_GIS2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
83,1,107970,0.0220175342550658,0.088526719836018,0.803729277713739
84,1,109000,0.0379650401883063,0.0886674815489397,0.668786140382544
85,1,112549,0.107811964406089,0.0884040680552057,0.223454939383313
86,1,112742,0.0781290057542613,0.0888379815221116,0.379752911199927
87,1,113050,0.046133669322422,0.0887516776909491,0.603524481273203
88,1,113135,0.0684273101357705,0.0884845753278358,0.439847759572211
89,1,114076,0.128011744446623,0.0882970115712283,0.148006144950739
90,1,114628,0.130201918905912,0.0885126663150257,0.142182603588909
91,1,116283,0.0800465019975263,0.0891756257939725,0.369995923492642
93,1,127853,0.0208726530416977,0.0891041914335868,0.814926736211587
94,1,128302,0.0391983165048316,0.0887443067962669,0.658977118431993
95,1,128704,0.0153065245680387,0.0888534553343875,0.86332629055701
96,1,128911,0.011317667958348,0.0888649828872688,0.898729560781536
97,1,130267,-0.127712929378914,0.0885644242047666,0.150179323799619
98,1,130271,-0.1266650747994,0.0886744152339937,0.154052701883897
99,1,130613,-0.166105787129048,0.0893249248265555,0.0637783905606681
100,1,132012,-0.134517270234906,0.0892842428632152,0.13280286905925
101,1,133231,-0.138067472803597,0.0886311309318196,0.120182349493166
102,1,137074,-0.0808104800251786,0.0887045534198947,0.362913286445464
103,1,137304,-0.108771219588489,0.0886508036424305,0.220654340644421
104,1,139686,-0.129649218626442,0.0886883377157553,0.144671419474215
105,1,149562,-0.133218118176238,0.0888769393197893,0.134791929547621
106,1,150447,-0.120876874948851,0.0899184358883435,0.179716362113633
108,1,154084,-0.117194616681888,0.0902114223975373,0.194753840951692
110,1,157269,-0.131909696787728,0.0885076112777727,0.137018143206611
111,1,160054,-0.151337040121443,0.0892665000384385,0.0908927955082778
112,1,166222,-0.146418262601543,0.0886242769284819,0.0993985205541195
113,1,166416,-0.138769732145174,0.0884778898822431,0.11768107841858
114,1,167326,-0.148705492786987,0.0889386855789134,0.0954103979327326
115,1,168836,-0.172821708057395,0.0883896940114697,0.0513452964240361
116,1,171200,-0.18741192502891,0.0884393588187264,0.0347797361563392
117,1,171431,-0.158672170187618,0.0891566506956546,0.0759851406303155
118,1,173339,-0.171846412598004,0.088387312097713,0.0526602675504776
119,1,173845,-0.164829724798471,0.0883511401611729,0.0629237324750691
120,1,175121,-0.189875345019358,0.0880314101515561,0.0316877160011758
121,1,175281,-0.193020493823634,0.0880878585554514,0.0290884428076123
122,1,175315,-0.193283821816451,0.0880581157164193,0.0288173546681989
123,1,175523,-0.195519298776884,0.0885499366472141,0.0278858570431244
124,1,175541,-0.19369495006188,0.0881949497901818,0.0287265680868947
125,1,175653,-0.17729073546895,0.0885752066850262,0.0460943892674966
128,1,175856,-0.193798339932436,0.0899575328998726,0.0318903975064204
129,1,175876,-0.191289876326744,0.0885761016459898,0.0314757649120168
130,1,175989,-0.191329459698736,0.0888319165126562,0.0319294787375167
131,1,176001,-0.179585420667131,0.0893699239812498,0.0452489209552633
133,1,177692,-0.165891017580754,0.0882162327203633,0.0608624684432249
134,1,178191,-0.168487340794818,0.0882907745330546,0.0571603797480202
135,1,178224,-0.165891017580754,0.0882162327203633,0.0608624684432249
136,1,178960,-0.17158131515681,0.0888972402761323,0.0543942758755743
140,1,183802,-0.0710260385044826,0.0885875400886048,0.423230576818249
141,1,183954,-0.0806352595880549,0.089210517226131,0.366677488622559
142,1,184450,-0.0735383086972648,0.0884451333641914,0.406277679139796
144,1,184718,-0.057341952275646,0.0889823853304935,0.519722198372899
145,1,185296,-0.047962335017477,0.0886202397871297,0.588702864455121
146,1,185438,-0.0787523578108717,0.0885620494012596,0.374483071481821
147,1,185469,-0.077748658581559,0.0886926569883997,0.381295953619906
148,1,185503,-0.063051260928326,0.0884958893799317,0.476640278359939
149,1,185705,-0.0623831065952892,0.0894876945603864,0.48619041763669
150,1,185749,-0.0777893748768897,0.0894535064447086,0.385106242826307
151,1,185806,-0.0858520629292947,0.0895523411199578,0.338375980348445
152,1,185879,-0.0666973177731068,0.090032175588744,0.459297222694078
153,1,185916,-0.0633282052389331,0.0899980590831495,0.482107225140759
154,1,185941,-0.0620540630433219,0.0903931556327136,0.492854389237863
155,1,185954,-0.0623620503699547,0.0906568961816366,0.491973265530216
156,1,186055,-0.0760184411369264,0.088814985050513,0.392623139815368
157,1,186896,-0.0829818339941699,0.0902567010127589,0.358515229045124
161,1,190132,0.219163383472693,0.0882523014483656,0.01347810669746
162,1,190148,0.228764564573338,0.0882103526651364,0.00989874390343963
163,1,190165,0.239472470202449,0.0888211267056161,0.00735127689274566
164,1,190169,0.232996553972661,0.0887569241043831,0.00903877795373658
165,1,190933,0.182629053653282,0.0883592694228814,0.0394730096710762
166,1,192149,0.270269446084094,0.0884570644912614,0.00241883759342293
168,1,192303,-0.0434751618540479,0.106814353063778,0.684242843671617
171,1,192795,0.176320695903032,0.0882263308516849,0.0464285775338128
173,1,194187,0.129023199503757,0.0885316131399386,0.145903637311306
174,1,194867,0.0873415385913438,0.0886273923230872,0.325057702063897
190,2,8314,-0.125022980869785,0.0900062454572275,0.165693858000251
194,2,8498,-0.083830385053685,0.0900091936726151,0.352307212164364
195,2,8651,-0.0800521398698926,0.0901034107538072,0.37490513028625
197,2,9812,-0.0888856255470077,0.0906166569186152,0.327315218778169
198,2,9932,-0.0836152054058344,0.0902728005370808,0.354948748135287
199,2,10135,-0.0895515762913691,0.0899100530927444,0.319926106692972
200,2,11616,-0.0741161296916356,0.089854185427249,0.410014387533153
201,2,12133,-0.0721987019558028,0.0902164878452471,0.424085221982505
202,2,12194,-0.0690823805869913,0.0905728631237368,0.446135518043369
203,2,12359,-0.0704303351365902,0.0903046635424167,0.435961082160127
204,2,13061,-0.0653619072591116,0.0903088017844408,0.469692375467935
205,2,14298,-0.0673193443674525,0.0905900590514625,0.4579028994701
206,2,15222,-0.0676940236426644,0.0914740346518591,0.459770404050113
207,2,17986,-0.0591892404082243,0.0898855470235599,0.510648949442037
208,2,19770,-0.105692819288939,0.0903876937735539,0.243060658262262
209,2,19836,-0.107719946804361,0.0901316057872577,0.232834387487544
210,2,19851,-0.102844988410138,0.090412647159058,0.25609804495929
211,2,21595,-0.103962000342995,0.0900342198364059,0.248996705472205
212,2,22385,-0.0844753395934469,0.0901774297442387,0.349518295665045
213,2,23441,-0.0465954939445807,0.0911326491252731,0.609465492224463
214,2,24209,-0.0565806039490572,0.0903655480935952,0.531634153009028
215,2,24341,-0.0503596366299524,0.0905899304585522,0.578626148253392
216,2,26815,-0.046678074980212,0.0904868699733965,0.606278854230415
217,2,28209,-0.0477656495957288,0.0905157334452817,0.598035291486665
221,2,41245,-0.0277126362941813,0.0901920338606819,0.758824709360364
222,2,43214,-0.0141401985706655,0.0916634640604809,0.877491234860628
223,2,47104,-0.0405652228333388,0.0890849568562662,0.64913427851854
224,2,50915,-0.0408782489828702,0.0899603510911776,0.649818113565954
225,2,55834,-0.0529859981948,0.0895264377104104,0.554331564411986
226,2,56422,-0.0631604060328813,0.0896679868562107,0.481660100813264
227,2,57715,-0.046159296703668,0.0894014369219404,0.605957744802196
228,2,59046,-0.0511965707480612,0.0898463023243309,0.56915959407257
229,2,59191,-0.030184890325744,0.0893585080732348,0.735718187519896
230,2,59383,-0.0427395128973024,0.0893697411199429,0.632780782245534
231,2,59477,-0.0353101887284281,0.0907243444037664,0.697360647066858
233,2,60471,-0.0312123286992018,0.0895036777274348,0.727502343099809
234,2,60478,-0.033541976489324,0.0896034628400863,0.708377663395232
235,2,60786,-0.0249862698174376,0.0894640004900939,0.78018696227528
236,2,61035,-0.0276869631796672,0.0894552944763485,0.757119154663315
237,2,61071,-0.0355934727249138,0.0890414206603717,0.689589333209862
238,2,61675,-0.0235361806546564,0.089309187564078,0.79229129326593
240,2,62939,-0.0055856426691977,0.0891630873287574,0.950084462644358
241,2,63527,-0.0094002431690442,0.0894968759991435,0.91640823444699
242,2,63857,-0.0336696604220669,0.089501154545983,0.706999806094799
243,2,65527,-0.0677347395803597,0.089151098596026,0.447896433344243
247,2,67976,-0.0289496320407436,0.0904959751231658,0.749233646088035
250,2,72389,0.1261585403223,0.0896999609976529,0.160470144556472
251,2,72392,0.0914043037289552,0.0904318149827719,0.312826570267102
252,2,73646,0.0551885522451461,0.0886572247352656,0.534019266770168
253,2,74564,0.0284828813900809,0.0885187164903921,0.747815566061682
254,2,74739,-0.00580368573629331,0.0888222583276795,0.947939929577715
257,2,80873,0.112526211794946,0.0888330429509513,0.206092108076707
258,2,81501,0.127885747285023,0.0887592676293373,0.150523148756679
259,2,83526,0.109478400577671,0.0886905738677109,0.217880212136593
260,2,83845,0.117435424906655,0.0887464140018221,0.186602204860827
263,2,84447,0.133786007473164,0.0898203217241352,0.137252629353692
264,2,87391,0.106720288200305,0.0883910860537686,0.228100035364915
265,2,87562,0.110084728494967,0.0886040330886152,0.214900927362395
266,2,87849,0.107352219592909,0.0886051032932647,0.226483390038867
267,2,87878,0.109394850188573,0.0889803836778009,0.219730732102103
269,2,89785,0.0950289620029884,0.0890370744923701,0.286567319196598
272,2,93721,0.0873622714614478,0.0887896497306338,0.325826749974419
273,2,93952,0.107800222456822,0.0884711433771634,0.223855741186347
274,2,95085,0.0551706651722097,0.0887321590058284,0.534496902327396
276,2,107124,0.00377509046075181,0.0888246728493561,0.966123765055796
277,2,111645,-0.0152177574719397,0.0888780916388613,0.864148438139714
278,2,111916,-0.0151645701917622,0.0890876325292962,0.864933991219752
279,2,111931,-0.00493018202063561,0.0892271324993411,0.955967135499363
280,2,111999,0.00260272888413779,0.0889069903147518,0.976662017689597
281,2,114528,0.0361094419434423,0.0893980648293464,0.686517979556853
282,2,116024,0.0244150535430025,0.0896219156249524,0.785456220520398
286,2,120090,0.0432238631448857,0.0892476945888922,0.628463744002841
287,2,120291,0.0213118833250439,0.0902911663736962,0.813542332791317
288,2,120726,0.0485973540224056,0.0897393116297585,0.588477613383676
289,2,121716,0.0653802640955356,0.0896070754939052,0.466098519661681
290,2,123100,0.0301366646996027,0.0897839926253726,0.737328610482114
291,2,124677,-0.0655238699517453,0.0896067783415237,0.465118978641005
293,2,127887,-0.0732606902135055,0.0902052106988907,0.417249543040873
294,2,128935,-0.0618203228195641,0.090144062963952,0.49329270824384
295,2,129053,-0.0795773108505277,0.0903794855864768,0.379198493398364
296,2,130040,-0.0567445485998311,0.090980797537039,0.533228691481379
297,2,130976,-0.0739901437347695,0.0902035240560732,0.412622688851995
298,2,132199,-0.0247756551042569,0.0906983381368351,0.784885755906573
299,2,133355,0.00544058523388391,0.0913210642715133,0.952526684289347
300,2,133435,-0.00158659623976731,0.0915188241334095,0.986178134530901
302,2,135183,0.025516453271199,0.0915594793392863,0.780648084495204
303,2,135402,0.0414274687833753,0.091529163600453,0.651104061270413
304,2,135898,-0.00174030567314065,0.0920412262165065,0.984925265293883
305,2,135912,0.00293305364049634,0.092109126217933,0.97461505464071
306,2,135925,-0.00241993915599359,0.0916919195966733,0.978959536048458
307,2,136002,0.0121232502036501,0.0916211312787238,0.894807077588644
308,2,136173,0.00582359519717546,0.0922711045247721,0.949711476713745
310,2,138318,-0.0199603159849846,0.0947016980041061,0.833188041697654
311,2,138695,-0.0378434864499426,0.0930626294269696,0.684514908934209
312,2,138818,-0.0420338851328685,0.0928867827046403,0.65116651405436
313,2,139728,-0.0334934626225003,0.0927300151499038,0.718171003500528
314,2,140174,-0.0452195108879825,0.0927159155759151,0.626050153145985
315,2,140863,-0.0243623519917213,0.0927005655724666,0.79285270185597
316,2,141152,-0.0497626476123723,0.0929330511601259,0.592663666653265
317,2,141292,-0.0554856867414475,0.0922550563022311,0.547934401845514
318,2,141545,-0.0639108824471524,0.09268954381201,0.490951887255298
322,2,146723,0.00510126357722163,0.0925842488789309,0.956091073025769
323,2,147946,-0.0248096019646471,0.0934234219616853,0.790732472096435
326,2,151397,-0.0762265571501015,0.0935784268485957,0.415865362130797
327,2,153035,-0.0359229430468122,0.0926269479124174,0.698380119329607
328,2,153228,-0.0561449860739673,0.0932748615397455,0.547606792045944
329,2,153455,-0.0565639518913639,0.0939788781716675,0.547640777075586
331,2,153815,-0.0417670303950788,0.093639950843878,0.655842841369113
332,2,154160,-0.0561206447082532,0.0926367706574282,0.545027651055472
333,2,154235,-0.0633339917068882,0.0935497305079368,0.498843772578477
335,2,159870,-0.0678990029101162,0.0911745439647309,0.456939839687347
336,2,161229,-0.0672122654458929,0.0925775877274911,0.468313646580764
339,2,162696,0.0136646729646817,0.0922451734228598,0.88232137079239
340,2,163284,-0.00384651462815433,0.0910253974317161,0.966317238638329
341,2,164166,0.0174886568340883,0.0918660849983249,0.849127694854515
342,2,165270,0.0624712002434344,0.0910374964322768,0.493028667116264
343,2,165675,0.0602781470681883,0.0925481279523242,0.515265803779076
346,2,168062,0.101404665206618,0.0916127545350892,0.269097918418236
347,2,168518,0.0845033754135848,0.0911352225097824,0.354440295978118
348,2,168980,0.0684304918737711,0.0911300647387591,0.453206992912987
349,2,169651,0.0711245041437678,0.0911675773188395,0.43582460902908
352,2,170725,0.0179600661459849,0.0914035639896546,0.844338192173612
353,2,171254,-0.032150172714863,0.0915404948104631,0.72563840305285
354,2,172242,0.104754089130294,0.0903022672911304,0.246817191401004
355,2,173254,0.0593543559168228,0.0897253301977555,0.508715764162726
356,2,173340,0.0537419684015702,0.0897244792104156,0.54957932356616
357,2,173385,0.0632686157463848,0.0897896121198998,0.481504023673128
358,2,173973,0.0783262267933104,0.0895170188770932,0.382175924789642
360,2,177341,0.0590213546161359,0.0892534354568124,0.508865267711449
361,2,180314,0.00755338649531878,0.0893377617022649,0.932668158936989
362,2,180339,0.0190202067384294,0.0895586501275615,0.831935426643798
363,2,182758,-0.00236540932167106,0.08924307913197,0.978869330695791
364,2,183619,0.0358491229605902,0.0895742752058331,0.68923898208457
367,2,187176,-0.0122976962217859,0.0900799919874057,0.891488252584469
368,2,191066,-0.00913723769534025,0.0907544759404215,0.919860972174152
371,2,191599,-0.060111917771966,0.0894410686259318,0.501969810960731
373,2,191763,-0.049460797298987,0.0898141632871473,0.582186633247815
374,2,191959,-0.0455790747295902,0.0896006638807112,0.611286425356592
376,2,195759,-0.0587457475363434,0.0903490501096231,0.515980286539543
377,2,196912,-0.0652531620921992,0.0888730502532778,0.463296654283122
379,2,198110,-0.0875516554547896,0.0893524553013718,0.327833138903446
381,2,198805,-0.0961913495782654,0.089713304668563,0.284358952485115
382,2,198891,-0.102322570513793,0.0889928397285346,0.251011089902839
383,2,199248,-0.103178109103488,0.0891940483624879,0.248143468280919
384,2,201782,-0.0333022268308847,0.0892355290821926,0.70922754061865
385,2,203285,-0.106133667341957,0.0887274577695299,0.232430660988788
386,2,203783,-0.0687024368630281,0.0886402646431235,0.438816995826817
387,2,204179,-0.0807900251162058,0.0888263040659527,0.363691977941395
388,2,205406,-0.0660674364403173,0.0897751816173532,0.462267527133145
389,2,205834,-0.0819254151909331,0.0893073250661925,0.359589444196052
391,2,207192,-0.0735214378356524,0.0892443517163464,0.410597095470587
392,2,207561,-0.0840934035508925,0.0888225534465887,0.344410078731109
393,2,208682,-0.0942200924604213,0.0886438999597613,0.28855137582951
394,2,210102,-0.0369034424489255,0.0889932602292967,0.678630390013629
396,2,214801,-0.0709066876820709,0.0889306541143669,0.425797930962018
397,2,215016,-0.0839931910313891,0.088847510239138,0.345119971608479
398,2,218876,-0.112161897616004,0.0896811434039116,0.21188168986375
399,2,227511,-0.120048855433948,0.0902899699341596,0.184511164945996
400,2,230378,-0.0995762131047928,0.0892178137154108,0.265137481379839
401,2,231943,-0.111386331522032,0.0894350565866542,0.21379473739468
402,2,232156,-0.097956527813334,0.0894427682418437,0.274181529402263
403,2,232789,-0.109507564989946,0.0890868801978253,0.219807266373929
404,2,238524,-0.0978753442738046,0.0892510788802696,0.273551034623834
405,2,241518,-0.0738478172245122,0.0900934243550711,0.412951393850823
406,2,250396,-0.0829601179347013,0.0894554627809823,0.35435762746566
407,2,250466,-0.061572197010227,0.0894727448317741,0.491799541298083
408,2,252305,-0.0300178947384109,0.089755843371551,0.738246591220042
409,2,254571,0.0326688357518031,0.0910143054414893,0.719853244077802
410,2,254742,0.0272719702887236,0.0909371288459652,0.764430577948958
411,2,254908,0.00098777585298282,0.0916434147933135,0.991406280048814
413,2,255862,0.00485065714570976,0.0910910200295619,0.957562312582177
414,2,255975,0.0119590018817012,0.0907602827272497,0.895245472183933
415,2,258311,-0.0182139690357818,0.0892585452026783,0.838425339181767
416,2,259284,0.0226535209571837,0.089556255384636,0.800451794090427
417,2,266330,0.00956402834081616,0.0899480377261812,0.915382220785798
418,2,267100,-0.00270265879785114,0.0899428067680342,0.976045244860891
419,2,268086,-0.0150499284816894,0.0899459113596305,0.867212516550954
420,2,274614,-0.0398760310546381,0.0893777835017254,0.655761362463736
421,2,274729,-0.0338695284456918,0.0898738996487006,0.706506972329012
422,2,275746,-0.0534779740773391,0.0898076415061195,0.551909289756991
423,2,277029,-0.0639566352190687,0.0893703819267757,0.474689415755851
424,2,277741,-0.0545484410186499,0.0894231802912562,0.54225205144323
425,2,278218,-0.0550412548844916,0.0892606397278155,0.537872825028919
426,2,278379,-0.0463745298500131,0.091485572410835,0.612537694874612
427,2,279910,-0.0501545702639439,0.0892374227686654,0.574448745450727
429,2,283431,-0.0560451047144702,0.090535767194066,0.536290433041833
430,2,283573,-0.0736466692053547,0.0894123938588337,0.410680918480025
431,2,286762,-0.0559335190259733,0.0896779633462646,0.533217383610382
432,2,287187,-0.0646559445169599,0.0892423755982933,0.469239818316499
433,2,288379,-0.0271348518374124,0.0886201288900484,0.759638306521955
434,2,294941,-0.0782728736036729,0.0885870112023367,0.37752943950544
439,2,297610,-0.0441330093763667,0.0891028366806665,0.620693581433239
441,2,299680,0.0143887734605079,0.0888559969490623,0.871450772626687
442,2,299708,0.019260144043216,0.0890408233531931,0.828873478618206
443,2,299759,0.000953732230222021,0.0887450139952368,0.991431464476992
444,2,300111,0.0236050080088192,0.0893562573100692,0.791805106196427
446,2,301710,0.00955032840545808,0.0887673719386056,0.914383420611337
447,2,303446,-0.00823417264873355,0.0893268858146712,0.926607137243104
448,2,303854,-0.0106291929072305,0.0893433001902818,0.905366615268657
449,2,304472,-0.0207869357611232,0.088583196562865,0.81460866351219
450,2,304691,0.0126079054316524,0.0900228431885708,0.888698551160812
451,2,308097,0.0593125501653042,0.0890204684366707,0.505667396566157
453,2,309402,0.0149091084145159,0.0885309195903392,0.866360599116909
454,2,310030,0.0170333891360729,0.089027268179044,0.848378800994387
455,2,310113,0.00707728812839403,0.0887827370470777,0.936509348800008
456,2,310972,-0.0153817807161168,0.0889145877543241,0.862754492791304
457,2,312659,0.0107446460792599,0.088571559353589,0.903514252867955
460,2,318265,0.0644030460021939,0.0896589694298887,0.473040546048941
461,2,318379,0.0668305823232507,0.0899199786352381,0.45784111967485
462,2,321266,0.0585765380200336,0.0893335734255693,0.512440586612398
463,2,322957,0.0501500099516718,0.0885498846454566,0.571517422697756
464,2,325221,0.0944722398532763,0.0889343940678753,0.288839815112743
465,2,332691,0.151828229454078,0.0896201477605192,0.0911225161767029
466,2,333006,0.110665092472695,0.0896136561772073,0.217684126718804
468,2,335046,0.185199380129429,0.0883589743520068,0.0367948669336481
469,2,335049,0.167768836839472,0.0888375382828179,0.0597798397859013
470,2,335995,0.203704983314871,0.0881162135810049,0.0213651313781147
471,2,336060,0.213109344896244,0.08793264320717,0.0158716273821534
472,2,338292,0.188507402628064,0.0880860394898168,0.0330367908030266
473,2,339568,0.207271408355077,0.088101122858671,0.0191883392057234
474,2,340466,0.171021046872673,0.0890941142860313,0.0557199449842507
478,2,348480,0.0555670378152921,0.0886076551978997,0.53099036869355
479,2,350086,0.06130796578511,0.0886011175491361,0.489420608360672
480,2,351083,0.0970192636484921,0.0896584394988588,0.279947396163673
481,2,351335,0.066581158701999,0.0887268105393826,0.453509912054088
482,2,351417,0.0603705688175741,0.0887253719528129,0.49668421801293
483,2,351450,0.0314806245848809,0.0888659876344994,0.723364325036712
484,2,352302,0.0860644924356858,0.0894666054020381,0.336721456494427
485,2,352469,0.0801369964136004,0.0885752996651246,0.366223903105481
486,2,352562,0.089809770787855,0.0889119621260114,0.313140333381724
487,2,352944,0.086057332673476,0.0886653060882578,0.332418884413414
490,2,355266,0.060651618695117,0.0887248289561028,0.494681040674002
491,2,358277,0.0431572450753726,0.088767836440748,0.627140437823387
492,2,358926,0.0337724257368596,0.0889100427352029,0.704285641912748
493,2,358948,0.0373157497095054,0.0889342112070927,0.675041515814105
494,2,359515,0.0427903263412939,0.0887935920555217,0.630170069584248
495,2,363190,0.0821657938940407,0.0895852696938707,0.35967465661754
496,2,363588,0.124014311526501,0.0898035546537477,0.168167639553906
497,2,363888,0.131416186696678,0.0889986315876834,0.140671970432057
498,2,363954,0.12697043879527,0.0886611764995968,0.153004040419932
499,2,364199,0.129009790760597,0.0885316684953512,0.145945656753029
501,2,365981,0.1329068683961,0.0903112521172229,0.142005392732348
502,2,366047,0.137038752402076,0.0886568583240472,0.123068005554234
503,2,366936,0.141728595451843,0.0896633342923388,0.11484793015071
504,2,369530,0.150449979467098,0.0884470177964398,0.0898202213127449
506,2,369931,0.109634630223905,0.08922740303072,0.219998936243437
507,2,371033,0.13394244766974,0.088895217119263,0.132770306513181
508,2,372919,0.115454921807214,0.0885825610186589,0.193301494827537
509,2,373518,0.147910614436373,0.0883951583726781,0.0951563685245437
510,2,376157,0.138981206811868,0.0886327388844585,0.117763713079023
511,2,376172,0.146580154579947,0.0892434346915181,0.10138196281246
514,2,381433,0.081375508835585,0.0894142549893703,0.363393156917359
515,2,381922,0.0967017180938642,0.0900674419296541,0.283708929457891
516,2,382146,0.0639080372663562,0.088792061345844,0.472155530024313
517,2,384206,0.076246487471433,0.0890413623967698,0.392410465771752
518,2,384955,0.0652804211430437,0.0888673551651807,0.463081366474576
520,2,387301,0.0825879803826346,0.089279813941635,0.355573650305638
521,2,388313,0.0546003602022714,0.088809655507057,0.539081530027782
524,2,390138,0.0880468177677388,0.0890105168281748,0.323255939829404
525,2,391233,0.0541893687853953,0.0895827556105377,0.545628448564735
530,2,395606,-0.0170300657431565,0.0891043814500936,0.848537620726958
531,2,395726,-0.0152979195058034,0.08907270503306,0.863735292319697
532,2,395853,-0.0238653025324555,0.0893210703179584,0.78948230074694
533,2,396484,-0.0245963035795069,0.0889256168248656,0.782253650878406
534,2,396705,-0.0110914177931366,0.0888903676802532,0.900771616603724
535,2,398759,-0.0474205837786669,0.0895835361005733,0.596898968314231
536,2,400386,-0.0256656220874366,0.0891084396763226,0.773495228382018
537,2,400847,-0.0269554300101197,0.0890252702998825,0.762232800073797
538,2,401130,-0.0346369010241322,0.0898338217439083,0.700050082035516
539,2,401143,-0.0196124292456046,0.0896685430610826,0.826993476945287
540,2,401979,-0.0576670674609078,0.0895665092270354,0.520093179763896
541,2,403598,-0.0665603112183065,0.0890740079330504,0.455411749011423
542,2,404844,-0.063440391502005,0.0900769728070252,0.481715993561334
543,2,405100,-0.0448248336751249,0.089283249343932,0.615943951653691
548,2,406181,-0.0356691706057242,0.0893527830738116,0.689991034242682
549,2,406688,-0.00758883185041537,0.0888562720895652,0.931987282459346
550,2,407621,-0.00402201205328945,0.0895857008585335,0.964215836375819
551,2,409016,-0.00397532519374513,0.0904828769996041,0.964981410069381
552,2,410647,-0.018788621932312,0.0891586845967314,0.833217697050201
554,2,419803,-0.115107551996013,0.0895810899277722,0.199650950416362
555,2,419943,-0.0934109445673688,0.0901834701786411,0.301010144492736
556,2,422349,-0.11039658940097,0.0890188777084616,0.215744332472252
557,2,425467,-0.103283843243939,0.088722185888796,0.245158957470677
560,2,429095,-0.113526625535896,0.0892143317521881,0.204027527687232
561,2,431266,-0.0999665415421954,0.0893090792243338,0.263759433911148
562,2,431446,-0.074104617861979,0.0897421482349288,0.409503393782708
563,2,432524,-0.0848024739653581,0.0888516843048312,0.340520502424027
564,2,434090,-0.116966775429354,0.0895699088858578,0.192446669693133
565,2,441927,-0.0464872301563452,0.0887904324146598,0.600912257506101
566,2,446471,0.0142427642860684,0.0899106042240957,0.874224094094874
567,2,449325,-0.0360145647715998,0.0893674052744524,0.687196297368572
569,2,450017,-0.0551769629788855,0.0888438029669555,0.534963690288911
570,2,451779,-0.0813464827603545,0.0891188520031952,0.361977825547618
