SNP,Chr,Pos,Effect,SE,ALO1_ADE17_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
113,1,166416,0.0607114971652326,0.147347324646086,0.680567626477365
114,1,167326,0.0549947623674203,0.148191356053949,0.710780894306713
115,1,168836,0.0460215211330236,0.147497514893424,0.755212904376689
116,1,171200,-0.0102357488932092,0.147737766497728,0.944803408077077
117,1,171431,-0.0794495891650484,0.148600957949819,0.593228084148867
118,1,173339,-0.0371453750820764,0.147491775397479,0.801305814090738
119,1,173845,-0.0535173290097758,0.147355224110492,0.716683458977097
120,1,175121,-0.0610681978537077,0.147054616532108,0.678192439417685
121,1,175281,-0.0590264112701238,0.147182030705267,0.688630667234141
122,1,175315,-0.0681869594086976,0.147124459009927,0.643317103162389
123,1,175523,-0.0536610750607384,0.147975507337373,0.717094699659134
124,1,175541,-0.0637868639684219,0.147359933880618,0.665377659060822
125,1,175653,-0.056189545635123,0.14783520939694,0.704112909815934
128,1,175856,-0.0617419580248406,0.150270607535963,0.681415826887161
129,1,175876,-0.046861826104114,0.14798204950727,0.751679404735921
130,1,175989,-0.0143893784717375,0.148423368716269,0.922822549665308
131,1,176001,-0.0100760547019034,0.149197777655253,0.946194126792305
133,1,177692,-0.0355332714552162,0.147157062043821,0.809334985041722
134,1,178191,-0.0270587581466279,0.147308301208613,0.85436373784327
135,1,178224,-0.0355332714552162,0.147157062043821,0.809334985041722
136,1,178960,-0.0232113290432877,0.14833948790109,0.87574856413577
140,1,183802,-0.0639153540271959,0.147148428180265,0.664292602449405
141,1,183954,-0.0385567845346275,0.148245111911801,0.794947478493444
142,1,184450,0.0302323928932434,0.146952405023195,0.837121081470053
144,1,184718,-0.0453821908104555,0.14777646899966,0.758948150542958
145,1,185296,0.00577971173404258,0.14716889306475,0.968695216833743
146,1,185438,0.0222106603053857,0.147171415376562,0.880127436706411
147,1,185469,0.0158798899355763,0.147386144534797,0.914260422865062
148,1,185503,0.0174854975745768,0.147004414636691,0.905386279305888
149,1,185705,0.0174586817792544,0.148647467079136,0.906570065085739
150,1,185749,-0.0124144412661609,0.148648902939151,0.933489239357708
151,1,185806,-0.0360861271575522,0.148836468429504,0.808568524248424
152,1,185879,-0.0176623562504758,0.149565162016677,0.906062420841372
153,1,185916,0.069144273782052,0.149454787537015,0.643905031990955
154,1,185941,0.0337231498332125,0.150140606511997,0.822412287102878
155,1,185954,0.00523729748810035,0.15058958417403,0.972275928767777
156,1,186055,0.033438480288633,0.147573642816632,0.820874941485029
157,1,186896,0.0628864821187008,0.1499666237711,0.675225277765297
161,1,190132,0.158152969971888,0.147531639047251,0.284455248334183
162,1,190148,0.177423545693686,0.147514197940969,0.229876962883669
163,1,190165,0.135190643037957,0.148778107038275,0.364142730910326
164,1,190169,0.160496842582385,0.148520798711821,0.280597030083822
165,1,190933,0.0953656133385113,0.147472530785794,0.518267742995805
166,1,192149,0.0992588888396126,0.148672424198416,0.504802950083273
168,1,192303,0.00283310666594172,0.177351670317987,0.987263749043737
171,1,192795,0.0824046505013138,0.147215189140203,0.576000585145139
173,1,194187,-0.0591933413299769,0.147368854997593,0.688171501578197
174,1,194867,-0.212947812530844,0.14688567684516,0.148015522951185
190,2,8314,0.211106369721404,0.149394771180987,0.158514105414936
194,2,8498,0.128658014162655,0.149440488767457,0.389860191991124
195,2,8651,0.119379651737751,0.149602495015055,0.425419146874768
197,2,9812,0.0914443472434676,0.150548421672144,0.543970562980036
198,2,9932,0.0658878028843752,0.149992419394707,0.660731625281048
199,2,10135,0.0762679614412209,0.149403698911575,0.610032595887845
200,2,11616,0.109524526069441,0.149186350379861,0.463347257598847
201,2,12133,0.102668987785778,0.149794092495052,0.493540894622565
202,2,12194,0.119229811923349,0.150339481824234,0.428269446954635
203,2,12359,0.0935722956647189,0.149950725261133,0.533017307292221
204,2,13061,0.109562517121333,0.149908990343279,0.465349354841541
205,2,14298,0.0910289844749417,0.150417632641103,0.545451595495608
206,2,15222,0.101841727283697,0.15186648631487,0.502913624808272
207,2,17986,0.100269608066385,0.149204783773435,0.502006250065069
208,2,19770,0.0971712949805947,0.150243457622852,0.518208291996717
209,2,19836,0.074085392072951,0.1498675679206,0.621374233103089
210,2,19851,0.0716837430753929,0.150309960888238,0.633724056584251
211,2,21595,0.094635084888135,0.149652626116804,0.527557758531424
212,2,22385,0.090850078051709,0.149801030449147,0.544591419685048
213,2,23441,0.0722764632905106,0.151285858051031,0.633125515988445
214,2,24209,0.12673182571851,0.1499370037904,0.398552830486991
215,2,24341,0.1271904587858,0.150291270952726,0.397962608379799
216,2,26815,0.154925216863979,0.150036956391515,0.302507226853459
217,2,28209,0.119202456608484,0.150179982460298,0.427885466879707
221,2,41245,0.0562792712575417,0.149707402484213,0.707195909573641
222,2,43214,-0.0273055315208404,0.152158086168016,0.857683398973932
223,2,47104,0.00161169826926333,0.147923016913601,0.99131295933027
224,2,50915,-0.00931993198235026,0.149375602389641,0.950285501312926
225,2,55834,-0.0394481703507272,0.148671359044997,0.790903927758336
226,2,56422,0.0160901166503226,0.148949543620414,0.914038074069422
227,2,57715,-0.00943782097686152,0.148460145153481,0.949347478108406
228,2,59046,-0.0131762772846878,0.149210367603324,0.929682978025526
229,2,59191,-0.000788412287112905,0.148357673812596,0.995762850312603
230,2,59383,0.0154083081805836,0.148398138640052,0.917362531068626
231,2,59477,0.00761158418987573,0.150632738853657,0.959728031266611
233,2,60471,-0.0106884868545337,0.148599188120328,0.942699703937032
234,2,60478,-0.00250456903250296,0.14876978835647,0.986577600014441
235,2,60786,0.00238073343621015,0.1485251762819,0.987220186002341
236,2,61035,0.0307959144973384,0.148505473292367,0.835838727046139
237,2,61071,0.027086646007816,0.147833768234904,0.854727711599413
238,2,61675,-0.0205040367038283,0.148262403136287,0.890085665187165
240,2,62939,-0.00402656846758753,0.14800997980784,0.978311832548091
241,2,63527,-0.00668059993161296,0.148565292112012,0.964158693312183
242,2,63857,-0.021274826212295,0.148595962738185,0.886235793403326
243,2,65527,-0.0867236229966893,0.148038421242249,0.558371941688708
247,2,67976,0.00766599928138201,0.150243104133609,0.959335281517878
250,2,72389,-0.117786698513437,0.149185462542232,0.430331122977726
251,2,72392,-0.174010759922215,0.150046882202664,0.246950997962893
252,2,73646,-0.0767113893653531,0.147193725937659,0.602582535883711
253,2,74564,-0.00137461780773401,0.146961196298452,0.992542291149914
254,2,74739,0.0378732792042795,0.147430652997809,0.797414301750649
257,2,80873,0.076217450608732,0.147740525303052,0.6062561382425
258,2,81501,0.0622432656952549,0.147734443953963,0.673778889212952
259,2,83526,0.0273528234390412,0.147535167388536,0.853022833233218
260,2,83845,0.0828530205721389,0.147616717107944,0.574968757453169
263,2,84447,0.103225996763195,0.149467172218444,0.490254115017745
264,2,87391,0.0869159281507838,0.146957656060388,0.554607415507075
265,2,87562,0.0896411574757452,0.147325292421735,0.543275493167101
266,2,87849,0.0834281038999368,0.14732166353967,0.571550414053156
267,2,87878,0.0955308198039332,0.14793456178323,0.518851727351555
269,2,89785,0.0762821517710269,0.147982728145983,0.606540242538613
272,2,93721,0.0584398558481827,0.147558602540872,0.692311058176997
273,2,93952,0.0556079660032095,0.147139450231651,0.70571199623533
274,2,95085,0.166438397544457,0.147108126755257,0.25865405059754
276,2,107124,0.144021981266707,0.147248534704496,0.328700770321173
277,2,111645,0.180179918442096,0.147230352904799,0.221845402593489
278,2,111916,0.161989701790123,0.147638591530577,0.273299971257045
279,2,111931,0.159440028629442,0.147872965591796,0.281670492315093
280,2,111999,0.162613838574003,0.147330368491639,0.27045947887144
281,2,114528,0.0811567728191587,0.148370796418773,0.584733848218384
282,2,116024,0.128396164501795,0.148629574242272,0.388247623907133
286,2,120090,0.0761666892242916,0.148143513990821,0.607474954841729
287,2,120291,0.105796165581471,0.149787928027406,0.480463548467078
288,2,120726,0.0856373518050048,0.148957981540279,0.565718762425741
289,2,121716,0.157751447819714,0.14862146501028,0.289219668100188
290,2,123100,0.0961279949392633,0.148975955989002,0.51917887262623
291,2,124677,0.0740973358741505,0.148806194425838,0.618832705376582
293,2,127887,0.131846708235748,0.149714679365144,0.379104742525835
294,2,128935,0.127744407367682,0.149582922206209,0.393681956049217
295,2,129053,0.14570578317646,0.149992817474356,0.332005114217032
296,2,130040,0.133042808494615,0.150943867694642,0.378697928940922
297,2,130976,0.0646406935712953,0.149839559304092,0.666441337220753
298,2,132199,0.0857404931637935,0.150504546328447,0.569252316895307
299,2,133355,0.052051546643058,0.151566964321589,0.73148487582257
300,2,133435,0.035781690264592,0.15190792500654,0.813919600318981
302,2,135183,0.097964574939756,0.151914548764792,0.519432686461773
303,2,135402,0.114183090114945,0.151859484671261,0.452612454129446
304,2,135898,0.104006081476037,0.152686738876544,0.496208640199269
305,2,135912,0.104771917173543,0.152798185966935,0.493359795533175
306,2,135925,0.104798138184881,0.152105045770274,0.49128512180394
307,2,136002,0.0798151514656051,0.152034058917463,0.599925223388728
308,2,136173,0.0599235174988411,0.153136226039921,0.695805254328568
310,2,138318,0.0834702633739659,0.157150424612309,0.595649687500297
311,2,138695,0.0331486734609814,0.154508596183033,0.830247844698984
312,2,138818,0.0223017502788876,0.154230737776513,0.885109291787368
313,2,139728,0.0270803869462375,0.153952050828825,0.860472239568926
314,2,140174,0.0293054735347504,0.153950896501943,0.849139612730395
315,2,140863,0.0107874315029628,0.153895452412239,0.944157067340736
316,2,141152,-0.0042252238239735,0.15432986804535,0.978173815707348
317,2,141292,0.00840430012738969,0.153219722792291,0.956287965346192
318,2,141545,0.0292879530345691,0.153958861717403,0.849236426000602
322,2,146723,0.204290680783896,0.153303928937111,0.183527210633029
323,2,147946,0.100440067356604,0.155004732107413,0.517418697121822
326,2,151397,0.0849917245573746,0.155418812438641,0.584823117801889
327,2,153035,0.100401511159808,0.153699150042088,0.514030666738174
328,2,153228,0.0466020066265256,0.154894375109573,0.763695993410214
329,2,153455,0.000927534299790089,0.15608346802415,0.995261913369335
331,2,153815,0.0685312785580767,0.155441841413316,0.659569387374509
332,2,154160,0.024609253778034,0.153849914656746,0.87300703448494
333,2,154235,0.0322238506135299,0.155382388607764,0.835829412980658
335,2,159870,0.104458154790698,0.151365071356828,0.490580109415142
336,2,161229,0.179209256907966,0.153495945311232,0.243789303585854
339,2,162696,0.255447435421262,0.152525507979326,0.0948620445766441
340,2,163284,0.213048677321528,0.150675012840267,0.158254500347973
341,2,164166,0.0991182939380089,0.152412798524208,0.515903464600364
342,2,165270,0.108023620817311,0.151112223725132,0.475169939076971
343,2,165675,0.0911950238522983,0.15364405864238,0.553195027051756
346,2,168062,0.0375340414654641,0.152326304971306,0.805511560083012
347,2,168518,-0.015161246698399,0.151464994099826,0.920323851106464
348,2,168980,0.0455643161079613,0.151375809831659,0.76359071543286
349,2,169651,0.0576608210503071,0.151436049197013,0.703610224593307
352,2,170725,0.133234568356415,0.151570968742894,0.379986046801439
353,2,171254,0.204782640241707,0.151590983560949,0.177596144739892
354,2,172242,0.0176724771591705,0.150182836849691,0.906393622228472
355,2,173254,0.00711211070810203,0.149034435792303,0.961965379341829
356,2,173340,0.00963538497211647,0.149015998150301,0.948481256066704
357,2,173385,-0.00313784181589094,0.149154024488792,0.983227552803159
358,2,173973,0.0375931022876874,0.148744430360441,0.80061917761079
360,2,177341,0.138854033519218,0.148066703405603,0.34899851041976
361,2,180314,0.0669687301602359,0.148257929576376,0.65175949120804
362,2,180339,0.0486406059470198,0.148652895973044,0.743703557156249
363,2,182758,0.170618791960616,0.147863646338822,0.249324766349185
364,2,183619,0.0970210072397356,0.148635933030265,0.514347086380723
367,2,187176,0.0418948599976517,0.149518680490277,0.779489602084944
368,2,191066,0.105857735251901,0.150547761527752,0.482425436562933
371,2,191599,0.0441020960553924,0.148547172819018,0.766725486596055
373,2,191763,0.0354558666969026,0.149142179382464,0.812226895284421
374,2,191959,0.00488070274083885,0.148789960994539,0.97385051642732
376,2,195759,0.0834219837357012,0.150002075786582,0.578468270047474
377,2,196912,0.0550564592193679,0.147611378914937,0.709385340411545
379,2,198110,0.0623418906314107,0.148488161476358,0.674854701144801
381,2,198805,0.0530571642424706,0.149138235195876,0.722234086052179
382,2,198891,0.069726171970606,0.147956532109569,0.637745334301692
383,2,199248,0.045125106993304,0.14832162985515,0.761125683961333
384,2,201782,0.0748553472592933,0.148105204691953,0.613579229135757
385,2,203285,0.233031931488561,0.147062273236967,0.113957215539588
386,2,203783,0.183125865326863,0.146943684876179,0.213505778050424
387,2,204179,0.174370205918193,0.147330905999692,0.237396481387349
388,2,205406,0.149783966482391,0.148926426504672,0.315220840284336
389,2,205834,0.143552877361064,0.148228556465772,0.333479601099294
391,2,207192,0.114957962583324,0.148160267000216,0.438325911383192
392,2,207561,0.148763096692892,0.147418628929178,0.313608254362402
393,2,208682,0.0977963933061711,0.147290806969861,0.507144173897398
394,2,210102,0.0934975312687638,0.147679557944086,0.527071187626875
396,2,214801,0.0513123925428923,0.147731104313507,0.7285455875829
397,2,215016,0.0344484154712615,0.147660657423726,0.815667970855178
398,2,218876,-0.0620768135891298,0.149162153209814,0.67753851556782
399,2,227511,-0.085786233780212,0.150185357485713,0.568225939572453
400,2,230378,-0.0580090087583172,0.148329108601654,0.695971743844105
401,2,231943,-0.0671800746428988,0.148743626829937,0.651798432938193
402,2,232156,-0.0959591558456926,0.148637885772356,0.518964227515064
403,2,232789,-0.065991239775563,0.148157343831022,0.656294186067005
404,2,238524,-0.0653242006589626,0.148366796051533,0.659997611250191
405,2,241518,-0.0996619309338885,0.14960190302646,0.505730597423372
406,2,250396,-0.199375094314377,0.148296251894444,0.179670131568579
407,2,250466,-0.201697955307031,0.148234710637365,0.174487328268563
408,2,252305,-0.182970596748142,0.148698323813408,0.219336013214934
409,2,254571,-0.135647014362879,0.150937301467765,0.369426261924286
410,2,254742,-0.142308523775443,0.150783301304368,0.345919925463517
411,2,254908,-0.126046421549249,0.151978641333159,0.40745593406663
413,2,255862,-0.193056319901728,0.150860727399294,0.201491436290716
414,2,255975,-0.198254909668552,0.150294366471531,0.187987123608451
415,2,258311,-0.292683898093361,0.147355366791362,0.0477790904487744
416,2,259284,-0.207739797567255,0.148263722177192,0.162047571028588
417,2,266330,-0.124909653126714,0.149166627221064,0.402943679049906
418,2,267100,-0.121838922259323,0.149162928196502,0.414583507724804
419,2,268086,-0.0883545356383444,0.149240635793228,0.55421127072068
420,2,274614,-0.0372205972260444,0.148394306266192,0.802097450841953
421,2,274729,-0.0679239558933522,0.149175457037562,0.649152284074951
422,2,275746,-0.00188133406732849,0.149154084376466,0.989943387668919
423,2,277029,0.00547899176429834,0.148460708566346,0.970581349196302
424,2,277741,-0.0299166795877619,0.148510743166751,0.840467013260755
425,2,278218,-0.0419797479056041,0.148234190137321,0.777190437283217
426,2,278379,-0.040597653316272,0.151904495128273,0.789426787954617
427,2,279910,-0.0337757581989322,0.14818806789046,0.819836547347158
429,2,283431,-0.0681342156979137,0.150325756419961,0.650651678616178
430,2,283573,-0.0564477414361013,0.148535335771686,0.704152403044085
431,2,286762,0.00908342287670805,0.148945218224211,0.951405674445884
432,2,287187,-0.0158840525991336,0.148248617987811,0.914735059088413
433,2,288379,0.0598793673656162,0.147093021051837,0.684192265595109
434,2,294941,0.221796794272915,0.14674147649984,0.131560887081977
439,2,297610,0.111838733652587,0.147840897943967,0.4498658141828
441,2,299680,0.269088598253658,0.146808067930736,0.0676553518646955
442,2,299708,0.292889693090922,0.146991834253053,0.04707960748538
443,2,299759,0.286929280849575,0.146521618866599,0.0509852510679319
444,2,300111,0.235917372727992,0.147812250319563,0.1113699860008
446,2,301710,0.333134651458068,0.146284187971069,0.0233652797807443
447,2,303446,0.260074624184983,0.147635485785478,0.0790025725192673
448,2,303854,0.270932184578247,0.147608732798972,0.0672763948408768
449,2,304472,0.257210650261541,0.146419572706996,0.0798413446784846
450,2,304691,0.238232004883945,0.148901742109618,0.110509222569621
451,2,308097,0.350144849635744,0.146686333507685,0.017510901613459
453,2,309402,0.161795275074286,0.146713314087001,0.270865787536052
454,2,310030,0.17561966424156,0.147495629249453,0.234580437660858
455,2,310113,0.175722512459687,0.147082198171748,0.232997299728831
456,2,310972,0.258649139580899,0.146959680398468,0.0792737601667799
457,2,312659,0.0327922481621785,0.147020090176931,0.823628687948277
460,2,318265,-0.0102547918512483,0.148940201161589,0.94514661835109
461,2,318379,-0.0435638740299231,0.149364484945242,0.770716744902257
462,2,321266,-0.0782589807892156,0.148324123687624,0.598093610687675
463,2,322957,-0.109272654075199,0.146943118096918,0.457589483099785
464,2,325221,-0.075149563074814,0.147811348582017,0.611479646711435
465,2,332691,-0.15184166672866,0.149152792703143,0.309362029823625
466,2,333006,-0.159928902738735,0.148835014976215,0.283315481412871
468,2,335046,-0.0281347864980554,0.147576777202979,0.848913262646921
469,2,335049,-0.0335731153569255,0.148201208377723,0.820914601856336
470,2,335995,-0.11020340795948,0.147257840655905,0.454735088787544
471,2,336060,-0.13979581756267,0.14698796125102,0.342219638325555
472,2,338292,-0.149294277228945,0.146952220201053,0.310354937237883
473,2,339568,-0.232441636705234,0.146868420650891,0.11439624334675
474,2,340466,-0.242135452702482,0.148105035806477,0.102963479092164
478,2,348480,-0.155011695319324,0.146937768993116,0.292170635458775
479,2,350086,-0.178120526502459,0.146870504276786,0.226027745953597
480,2,351083,-0.168135482841527,0.148809390861537,0.259297548515206
481,2,351335,-0.195512237868237,0.147034754837437,0.184475444512381
482,2,351417,-0.167057256588991,0.147110799718517,0.256899456041623
483,2,351450,-0.19613544867306,0.147172577054323,0.183493062912722
484,2,352302,-0.188411358447411,0.148369174988229,0.20496308733251
485,2,352469,-0.218428872509652,0.146744161134876,0.137511533720302
486,2,352562,-0.208516427713647,0.147388340201634,0.158025725429016
487,2,352944,-0.213635115918394,0.146939972656974,0.146864235469364
490,2,355266,-0.203534725146079,0.146980583912261,0.166996522346143
491,2,358277,-0.104567354964359,0.147297419884736,0.478230968246961
492,2,358926,-0.123119432657875,0.147473903217955,0.404363593335568
493,2,358948,-0.141874319244542,0.147472991549168,0.336690069605722
494,2,359515,-0.134556942705755,0.147270398549134,0.361512475677185
495,2,363190,-0.0617378934122223,0.148850949528168,0.678567222743843
496,2,363588,-0.0993512842981694,0.149381041080931,0.506429578179187
497,2,363888,-0.106862911663462,0.148082686709759,0.470991388456371
498,2,363954,-0.0412015710315517,0.14758677222017,0.780279036385758
499,2,364199,-0.0651698470169444,0.147361711032872,0.658583407082802
501,2,365981,-0.107606027874254,0.15026532564837,0.474398829642798
502,2,366047,-0.0976219419811376,0.147574749498175,0.508717854566126
503,2,366936,-0.056047585243412,0.149335736981115,0.707653397558072
504,2,369530,-0.128168272482617,0.147263231122276,0.384709075965728
506,2,369931,-0.096051949179298,0.148344406803322,0.517733853831742
507,2,371033,-0.218398962105257,0.147581333641988,0.139803850997507
508,2,372919,-0.053339817665204,0.147371694978851,0.717612893216694
509,2,373518,-0.0650144549518673,0.1472746943515,0.659157328197278
510,2,376157,-0.0970041059777673,0.147550159421457,0.511332011891716
511,2,376172,-0.0891869548494339,0.148631900709215,0.548856193470661
514,2,381433,0.00436566662946802,0.14860009540578,0.976579221764556
515,2,381922,0.00503903260322169,0.149754205398696,0.973176314442392
516,2,382146,0.0123391840821535,0.147500065614593,0.933377799324717
517,2,384206,0.0562833652350622,0.147930356146356,0.703823884821589
518,2,384955,0.015429572881263,0.147628825941641,0.916819237617729
520,2,387301,0.00383909666584775,0.148382457462893,0.979373269833903
521,2,388313,0.0297634370546548,0.147493020683351,0.840192789404823
524,2,390138,-0.0755180011779889,0.147906080121818,0.609963777180087
525,2,391233,0.01946537252192,0.148779400879063,0.895981322785006
530,2,395606,-0.223763206911826,0.147439280402898,0.129994297537876
531,2,395726,-0.221989893817226,0.147392643002702,0.132932607856624
532,2,395853,-0.20343556742678,0.14789070641472,0.169823778550942
533,2,396484,-0.176705090628739,0.147331223656477,0.231187368177853
534,2,396705,-0.230275385574992,0.147049969889698,0.118252339209972
535,2,398759,-0.160873123571754,0.148519645453748,0.279468993955507
536,2,400386,-0.147708971026076,0.147726932183504,0.318054251271916
537,2,400847,-0.16702155215331,0.147532143137087,0.258359650088161
538,2,401130,-0.173250152364492,0.148868804126264,0.245300224790947
539,2,401143,-0.180796643661712,0.148547090656731,0.224379274680873
540,2,401979,-0.0923542306022536,0.148685028358209,0.534908332149465
541,2,403598,-0.114502489003733,0.147852791477587,0.439191532824575
542,2,404844,-0.085214795055598,0.149562611163039,0.569202886840027
543,2,405100,-0.0867221769238533,0.148189815939129,0.558780348683652
548,2,406181,-0.0796285306386464,0.148297130143468,0.59163861810657
549,2,406688,-0.036737597563702,0.147488566678086,0.803437758588848
550,2,407621,-0.112230622538242,0.14859124971545,0.450574056265858
551,2,409016,-0.100601301366367,0.150105082370686,0.503164786350753
552,2,410647,-0.124986908679458,0.1478617414248,0.398518278280959
554,2,419803,-0.10634134584257,0.148943049432281,0.475715558316556
555,2,419943,-0.104888904827632,0.149826480190622,0.484345196108445
556,2,422349,-0.112529049966505,0.147970318602609,0.447473016250825
557,2,425467,-0.0674833047029578,0.147516135511796,0.647619076715388
560,2,429095,-0.102060893135604,0.148334228553255,0.491875175741213
561,2,431266,-0.0306234682019202,0.148505574311886,0.836745053750743
562,2,431446,-0.0141403875654298,0.149112453062123,0.924503378201635
563,2,432524,0.0489576358706911,0.147659580622618,0.740420196831091
564,2,434090,-0.0200787854903315,0.149039504073721,0.892909067459436
565,2,441927,-0.0858001514051452,0.147377191380502,0.56081663053262
566,2,446471,-0.153860833793186,0.149030656278546,0.302586593186199
567,2,449325,-0.187444526398503,0.148046822260987,0.206306273508666
569,2,450017,-0.203543886562086,0.147161629899496,0.167498726224186
570,2,451779,-0.288755866630249,0.147310815116567,0.0507609080862832
571,2,451784,-0.283713812220131,0.147875394196813,0.0558411510808627
572,2,453525,-0.260124733220879,0.148044982166238,0.0797735447699786
573,2,453768,-0.310159006703599,0.147969204598149,0.0367844398509081
574,2,454027,-0.266301932033414,0.147587377309394,0.0720258587326556
575,2,455029,-0.311925929694266,0.147412681947201,0.0350440727309453
576,2,455247,-0.329984607120846,0.146818675332201,0.0252208706204935
579,2,455756,-0.302076811217115,0.158042115615237,0.0567667239719337
580,2,457024,-0.358386113126446,0.147725575108893,0.0157656455623923
581,2,457298,-0.356362908668664,0.148173438049847,0.0166848452184163
582,2,460202,-0.31853252604413,0.148758532676748,0.0329363576005011
586,2,464424,-0.321340853591656,0.147960774120298,0.030536248772704
587,2,465824,-0.252805035131366,0.149807209607652,0.0923836817635405
588,2,470145,-0.211130905716159,0.14783995673518,0.154145907736508
589,2,470686,-0.19855547716052,0.14779916932376,0.180000921622048
590,2,471144,-0.206062166011363,0.148026724198787,0.164780444253269
591,2,471830,-0.204338828598195,0.147610012382367,0.167136347329196
