SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
113,1,166416,0.00763046602311518,0.0577693975335454,0.894992379915191
114,1,167326,0.00953530082361903,0.0580968935640747,0.869724668163354
115,1,168836,-0.023024415398421,0.0578107942848019,0.690670537180642
116,1,171200,-0.00022754736931907,0.0579103753744725,0.996867098027632
117,1,171431,-0.0070575198972686,0.0582707037144457,0.903667994924786
118,1,173339,-0.019357552265612,0.0578095730803223,0.737936903878983
119,1,173845,-0.0342732412210119,0.0577420176040096,0.553187855172088
120,1,175121,0.00473291140068591,0.0576557311825055,0.934622326605023
121,1,175281,-0.0142910279392159,0.0577002747954723,0.804528370156952
122,1,175315,-0.00951162700955288,0.0576849015089287,0.869125441703078
123,1,175523,-0.0169200339393369,0.0580069849341435,0.770695301624985
124,1,175541,-0.0119340152882011,0.0577737170524937,0.836468858895014
125,1,175653,-0.0165451770871412,0.0579533444784758,0.775435191734679
128,1,175856,-0.0159450455508048,0.0589107716083125,0.786807386906878
129,1,175876,-0.0111532992730004,0.0580109379099698,0.847647533023765
130,1,175989,-0.00362321893396805,0.0581791789446211,0.950377570095442
131,1,176001,-0.00538254688912956,0.0584819515599555,0.926720259788703
133,1,177692,-0.0104202936255726,0.0576844567870051,0.856751461949377
134,1,178191,-0.0054156073372445,0.0577436819884261,0.925331559054854
135,1,178224,-0.0104202936255726,0.0576844567870051,0.856751461949377
136,1,178960,-0.0156151321986946,0.0581419212032751,0.788418063359864
140,1,183802,-0.0315142061836137,0.0576699995134161,0.585096688259937
141,1,183954,-0.0282236910750708,0.0580950003940212,0.627396477724703
142,1,184450,-0.0214202162238316,0.0575943085549568,0.710178916887764
144,1,184718,-0.00876572750121617,0.0579310121383061,0.879815081959258
145,1,185296,-0.00111587166717636,0.0576870923728113,0.984577991808205
146,1,185438,-0.0373237659712934,0.0576556332755101,0.517821809241167
147,1,185469,-0.0334221788647735,0.0577457115368595,0.563105378181247
148,1,185503,-0.0508359412829103,0.0575601208998549,0.377740146697542
149,1,185705,-0.0482770011258441,0.0582110203168052,0.4074698399377
150,1,185749,-0.0482623311163992,0.0582110547775487,0.407612503871264
151,1,185806,-0.0381139291594253,0.0583102309832144,0.513768983210288
152,1,185879,-0.045866542183803,0.0585765920281446,0.434141369925425
153,1,185916,-0.0503429247135631,0.0585394848081505,0.390382431257284
154,1,185941,-0.0476184617515544,0.0588014536769681,0.418590470349033
155,1,185954,-0.0419112030029986,0.0589857692790698,0.477844225560728
156,1,186055,-0.0441108974193236,0.0578021954811163,0.445892382320279
157,1,186896,-0.0295998128136505,0.0587771758303585,0.614861064849688
161,1,190132,0.00349257918545842,0.05792294038224,0.951953217954135
162,1,190148,0.00282474881249356,0.0579405129377652,0.961144053905548
163,1,190165,0.0133880053974967,0.0583815896707117,0.818753826410541
164,1,190169,-0.00669098010213126,0.0583120423096148,0.908712961332685
165,1,190933,0.0269653607254804,0.0578224366319278,0.641254287395219
166,1,192149,-0.0114052743034077,0.0583099700212013,0.845037892339122
168,1,192303,-0.129287826868821,0.0691765988468115,0.0624572533616556
171,1,192795,-0.0527913779834596,0.0576623300199268,0.36054039881776
173,1,194187,-0.0523212713224995,0.0577114281617065,0.365235956802844
174,1,194867,-0.0251684740342279,0.0577315937119267,0.663134639506046
190,2,8314,-0.0849609803159292,0.0585505192837354,0.14764805207445
194,2,8498,-0.0834837429211344,0.058470286392808,0.154234146790002
195,2,8651,-0.0841639225630444,0.0585225884840681,0.151279074184
197,2,9812,-0.0610477188758775,0.0589530546742988,0.301129829410932
198,2,9932,-0.0636746944962653,0.0587120920551059,0.278872506461293
199,2,10135,-0.0465430658870502,0.0585322061749283,0.427048830378931
200,2,11616,-0.0674043473597037,0.0584123548424084,0.249305463460215
201,2,12133,-0.0537106210040681,0.0586854877516435,0.360696537753274
202,2,12194,-0.0644396875839883,0.0588824704948444,0.27453534948876
203,2,12359,-0.0601493564708323,0.058722622205472,0.306396820652647
204,2,13061,-0.0607785573071764,0.0587164523728749,0.301321594665493
205,2,14298,-0.0489514095803167,0.0589334456133324,0.406748696393252
206,2,15222,-0.0598638898148349,0.059480979320483,0.314894525663891
207,2,17986,-0.0534359910825029,0.0584532710847021,0.361253628501247
208,2,19770,-0.0505684071238037,0.0588655431083592,0.390896249868643
209,2,19836,-0.0612654587407369,0.0586746085077751,0.297127617646249
210,2,19851,-0.0504370649033985,0.0588760356789451,0.392210977246014
211,2,21595,-0.0445667529187003,0.0586458311041886,0.447803378797875
212,2,22385,-0.0557579525963376,0.0586743165479424,0.34261217056591
213,2,23441,-0.0796563332347469,0.0591682237789773,0.17907970012546
214,2,24209,-0.0634434511849233,0.0587344910603031,0.280802291456914
215,2,24341,-0.0482659178591602,0.0589146519064962,0.413195688501955
216,2,26815,-0.0816550860350189,0.0587394060521058,0.165367000264342
217,2,28209,-0.114293940150677,0.0586049076894992,0.0519380870513528
221,2,41245,-0.116081185507271,0.0583676945390187,0.0474958662233719
222,2,43214,-0.116540105921617,0.0593219661406672,0.0502521230218979
223,2,47104,-0.0958998100011123,0.0577575060551725,0.0977245922227451
224,2,50915,-0.0779589047683343,0.058405094505594,0.182803269382722
225,2,55834,-0.0771564446886165,0.0581368823836484,0.185316350489645
226,2,56422,-0.0819462922543045,0.0582228009959897,0.160170807818254
227,2,57715,-0.0809700933633921,0.0580336762979487,0.16382484470254
228,2,59046,-0.0742009770350175,0.0583543676700655,0.204367261992637
229,2,59191,-0.0755696429457333,0.0580137115191282,0.193554738272822
230,2,59383,-0.0808901590878016,0.0580101767263133,0.16406979879079
231,2,59477,-0.0783523798776739,0.0588975075004848,0.184272503189732
233,2,60471,-0.0919785299418489,0.0580419788353189,0.113932248222646
234,2,60478,-0.0884228592629152,0.0581243162452922,0.129086971792219
235,2,60786,-0.0915290696857556,0.0580144714233418,0.11553166076037
236,2,61035,-0.108405965375776,0.0579278097913025,0.062116909392833
237,2,61071,-0.102573889983693,0.0576926302050035,0.0762748813971029
238,2,61675,-0.102282219757814,0.0578616705434755,0.0779744909428373
240,2,62939,-0.113328975286511,0.057702331127976,0.0503112320670194
241,2,63527,-0.104886176891561,0.057966325556932,0.071234255258797
242,2,63857,-0.135215807254838,0.0578017591616834,0.0198768656752729
243,2,65527,-0.125068629147096,0.0576731386116079,0.0307821623904599
247,2,67976,-0.123523998676393,0.0585241093198098,0.035505166921909
250,2,72389,-0.0716773471116297,0.0584045922317669,0.220544463591088
251,2,72392,-0.0467245772123298,0.0588745411217938,0.427944250346148
252,2,73646,-0.0825561787189557,0.0575514263301141,0.152321571666691
253,2,74564,-0.0903462131775179,0.0574045391310289,0.116417610999026
254,2,74739,-0.0995283535703031,0.0575517185416105,0.0846166678113632
257,2,80873,-0.0311396525214567,0.0579091778187103,0.591100508678479
258,2,81501,-0.0362438465986866,0.0578911071329612,0.531674068481286
259,2,83526,-0.0473440709916014,0.0577784609827771,0.413107164236601
260,2,83845,-0.0469807145221848,0.0578343159754728,0.417148140928031
263,2,84447,0.00218882412594834,0.05862732437901,0.970239370533484
264,2,87391,-0.030841321402735,0.0576093482790119,0.592743075168883
265,2,87562,-0.0420874225308739,0.0577351361788798,0.466500830651142
266,2,87849,-0.0434831232261144,0.0577267295364906,0.45179694667082
267,2,87878,-0.0314344239948823,0.0579972360600762,0.588161387561736
269,2,89785,-0.0653061725156963,0.057923632792585,0.260316773706061
272,2,93721,-0.105287547684498,0.057580553336581,0.0683143037603778
273,2,93952,-0.0874859041510679,0.0574988873614232,0.129023774041446
274,2,95085,-0.105890708344112,0.0574920440085537,0.0663383660669021
276,2,107124,-0.0611906307482279,0.0577045367425419,0.289681827988324
277,2,111645,-0.0692258200722914,0.0577158957643237,0.231167639946579
278,2,111916,-0.0550487642724201,0.0578956139080873,0.342342297593055
279,2,111931,-0.0434813807859653,0.0580122033024087,0.454042278070679
280,2,111999,-0.0594743296352813,0.0577631847928513,0.303891756197372
281,2,114528,-0.0583583508565306,0.0580997891063839,0.315849637258366
282,2,116024,-0.0598002565544663,0.058234185968206,0.30517416341713
286,2,120090,-0.0304978501822705,0.0580680816929634,0.599767971926978
287,2,120291,-0.0396196685993843,0.0587172206793503,0.500273868748357
288,2,120726,-0.000870146742045441,0.0584155908876919,0.988123728795479
289,2,121716,-0.0369026522738378,0.0583161977580824,0.527272138944502
290,2,123100,-0.0508450123430474,0.0583670508723148,0.384277809134522
291,2,124677,-0.0442690716139921,0.0583016725823618,0.448173586529752
293,2,127887,-0.0686666702715755,0.0586355300770256,0.242358066359803
294,2,128935,-0.0599249181431312,0.0586070586965208,0.30725096601651
295,2,129053,-0.0809636770659635,0.0587145229649193,0.168787024344908
296,2,130040,-0.0738849774398298,0.0591010884632958,0.212074406890338
297,2,130976,-0.0523197569600953,0.0586832863068451,0.373235330401545
298,2,132199,-0.0636865296473765,0.0589241956848487,0.280514428354932
299,2,133355,-0.0670346858295818,0.0593136558860437,0.259170708583075
300,2,133435,-0.0665393731467385,0.0594438685197659,0.263745620762125
302,2,135183,-0.078520233969007,0.0594355054896436,0.187323796810749
303,2,135402,-0.0731611124447673,0.059445854663675,0.219247593425028
304,2,135898,-0.108233771319105,0.0596114907725675,0.0702719568359292
305,2,135912,-0.101610231802242,0.0596889254342069,0.0895739379118962
306,2,135925,-0.108339406662247,0.0593826248777166,0.0689323547579655
307,2,136002,-0.10140840533585,0.0593724660256338,0.0885147628752027
308,2,136173,-0.08906702569548,0.0598516338919059,0.137609306278631
310,2,138318,-0.111128653002893,0.06133963830293,0.0708831925015523
311,2,138695,-0.0999238328608028,0.0603339950699916,0.0985743744389913
312,2,138818,-0.112038933813514,0.0601620627503724,0.0633935157000134
313,2,139728,-0.097387335445819,0.0601254749980572,0.106182200345891
314,2,140174,-0.107601752187164,0.0600761281563685,0.0741354658107729
315,2,140863,-0.0945300539978864,0.0601138963655637,0.116726804186262
316,2,141152,-0.119402126406404,0.0601592651097524,0.0479441568403708
317,2,141292,-0.118758052073861,0.059725504106982,0.047539599240277
318,2,141545,-0.109114669139093,0.0600715301572328,0.0701551856554382
322,2,146723,-0.0586745222362632,0.060161755741698,0.330089532397137
323,2,147946,-0.0931002358984243,0.0605923181259444,0.125311047361112
326,2,151397,-0.0517711640820484,0.0608842627787894,0.39572304818713
327,2,153035,-0.100043750641383,0.0600474888787633,0.0965851161305366
328,2,153228,-0.0893995558493534,0.0605362856536933,0.14062269776958
329,2,153455,-0.091852311008741,0.0609856817237576,0.132928329598757
331,2,153815,-0.111395168782232,0.0606575106259869,0.0671301960649262
332,2,154160,-0.10327567780204,0.0600569696914382,0.0863765214636084
333,2,154235,-0.104189069950788,0.0606572580587737,0.0867340589672516
335,2,159870,-0.143734930414951,0.0588768762508041,0.0151259218934338
336,2,161229,-0.10831713568869,0.0600068120600185,0.0719140328501586
339,2,162696,-0.105564248232257,0.0597601843571176,0.0781821440344208
340,2,163284,-0.0658483888402823,0.0591245506562203,0.266155678760581
341,2,164166,-0.0483157315960066,0.0597229324464313,0.419061231037817
342,2,165270,-0.0706909020172193,0.0591560229783202,0.232892866452702
343,2,165675,-0.066648847200927,0.0601506545918802,0.268602407842235
346,2,168062,-0.0346985752136284,0.0596851586926916,0.56136874645327
347,2,168518,-0.0382082038350322,0.0593369792340328,0.520046151419016
348,2,168980,-0.043780368025697,0.0592978642504406,0.460814993055798
349,2,169651,-0.0564707770421713,0.0592956900301985,0.341566643472854
352,2,170725,-0.0500210151178551,0.0594178869188124,0.400441249504027
353,2,171254,-0.0383624996263334,0.0595387534088831,0.519781066323101
354,2,172242,-0.0370106385025915,0.0588365847630405,0.529728904401781
355,2,173254,-0.0147996372267525,0.05841312654313,0.800136368371642
356,2,173340,-0.00955857131564963,0.0584091521444705,0.870101499139792
357,2,173385,-0.0050635311195838,0.0584645406413812,0.9310317471884
358,2,173973,-0.00539504606049235,0.0583091410323726,0.926333514573239
360,2,177341,-0.00168564255080916,0.0581111011909702,0.976875210122682
361,2,180314,-0.0092482872489793,0.0581285840840638,0.87368067516374
362,2,180339,-0.00796717728272345,0.0582759867659493,0.891334339185465
363,2,182758,-0.106610744740644,0.0577906242227785,0.0659077245828329
364,2,183619,-0.0763097552746324,0.0581555390543986,0.190316534120863
367,2,187176,-0.0976956462617682,0.0583834810637821,0.0951454718274266
368,2,191066,-0.0396178111009046,0.0590150921641451,0.502457909722877
371,2,191599,-0.0585987134288788,0.0581509416260989,0.314288661407694
373,2,191763,-0.0379226865632264,0.0584303099571165,0.516744746318195
374,2,191959,-0.0492135666283016,0.0582636588908957,0.398867193350079
376,2,195759,-0.0814823421364144,0.0586632056061426,0.165712798103493
377,2,196912,-0.0803636171684738,0.0577135563408969,0.164660685169292
379,2,198110,-0.0993456817412456,0.0579780327621656,0.0874975040768864
381,2,198805,-0.101870785293266,0.0582174718890742,0.0810162405621051
382,2,198891,-0.102164276735203,0.0577585769687472,0.0777881493911666
383,2,199248,-0.11157406442279,0.0578424231851445,0.0545408130252392
384,2,201782,-0.0945199700188691,0.0578567040778288,0.103215296990093
385,2,203285,-0.0786934636113035,0.0576980324855908,0.17347288698913
386,2,203783,-0.0871352387758258,0.0575386863226603,0.13082520198697
387,2,204179,-0.0835709264233536,0.057693757261264,0.148357565690232
388,2,205406,-0.0560780398405693,0.0583832476504923,0.337453058857303
389,2,205834,-0.0650140752305963,0.0580765015204147,0.263706872712939
391,2,207192,-0.0844322022781083,0.057951115815862,0.146017576219668
392,2,207561,-0.069168551083501,0.0577509528937306,0.231835838466385
393,2,208682,-0.0963762625989338,0.0575426409644181,0.0948459671396453
394,2,210102,-0.0757332745819643,0.0577795901084253,0.19080207090476
396,2,214801,-0.108025733222121,0.0576311673836112,0.0616964968130357
397,2,215016,-0.0981846514607746,0.0576478400775015,0.0894145606887005
398,2,218876,-0.0941461752231673,0.0582675866975763,0.107040528681858
399,2,227511,-0.103066354776733,0.0586405589689645,0.0796831935164469
400,2,230378,-0.104156186658459,0.0578895368283672,0.072837353659563
401,2,231943,-0.12372309336746,0.057948142135857,0.033443720333909
402,2,232156,-0.117315085402175,0.0579618391247968,0.0437223828477755
403,2,232789,-0.125565665721977,0.0577050434006812,0.0302186038056867
404,2,238524,-0.119329231188667,0.0578247620100137,0.039782827737552
405,2,241518,-0.0990939117348054,0.0584400157770563,0.0908335942837357
406,2,250396,-0.126022428681137,0.0578902404097118,0.030148628763631
407,2,250466,-0.129571294202179,0.0578473159052929,0.0257203703772312
408,2,252305,-0.151017206251531,0.0578556919711137,0.0094333097982619
409,2,254571,-0.146465104421521,0.0587165445500832,0.0130720878038267
410,2,254742,-0.134280152282667,0.0587451289000259,0.0228575284243823
411,2,254908,-0.147268648954298,0.0591129136168357,0.0131858605843365
413,2,255862,-0.128353087837611,0.0588761078505,0.0299135960010276
414,2,255975,-0.115209032619152,0.0587379282819093,0.0506171287641765
415,2,258311,-0.118482629576233,0.0577386011379761,0.0409017313415981
416,2,259284,-0.117462430582695,0.0579412139084313,0.0433859140017067
417,2,266330,-0.144783483655887,0.0580185872748453,0.0130350968987044
418,2,267100,-0.141653867374256,0.0580361663684451,0.0151462639715315
419,2,268086,-0.139514650781608,0.0580551450536682,0.0167703008165645
420,2,274614,-0.122134448359267,0.0578081675887522,0.0353234368600252
421,2,274729,-0.137502186019561,0.0580310342115625,0.0183514422165463
422,2,275746,-0.133765497499439,0.0580300454006051,0.0217400370496402
423,2,277029,-0.129608459100777,0.0577831538001132,0.0255157836869634
424,2,277741,-0.137015401275664,0.0577577514160906,0.0182159910703423
425,2,278218,-0.142798618170698,0.0576119952489819,0.0136555891575454
426,2,278379,-0.145514635012079,0.059043471435178,0.0141948197389203
427,2,279910,-0.131111983594775,0.0576700886722362,0.0235972096076954
429,2,283431,-0.145624271922121,0.0584297255355995,0.0131499272176284
430,2,283573,-0.154075636304152,0.0576542224853638,0.00788023790009739
431,2,286762,-0.126631779991001,0.057993244186884,0.0296524483803404
432,2,287187,-0.101575918898471,0.0578591359391716,0.0800287197103293
433,2,288379,-0.0752093033458532,0.0575316955366185,0.191972804962735
434,2,294941,-0.078708339226961,0.0575530250634504,0.172313785172526
439,2,297610,-0.0448377775348863,0.0579482419404299,0.439593191305775
441,2,299680,-0.0160754675011077,0.0578124224090571,0.781127165239502
442,2,299708,-0.0153371695015939,0.0579349572626465,0.791371329600674
443,2,299759,-0.0116043960334373,0.057741098147104,0.840835510139459
444,2,300111,-0.00745040726338067,0.0581465088924737,0.898117765842871
446,2,301710,-0.0141556371016699,0.0577549726301746,0.806522854607462
447,2,303446,-0.0224254806765737,0.0581114458248984,0.699799710323136
448,2,303854,-0.0259027100268394,0.0581184991203881,0.656095945945858
449,2,304472,-0.0285749226595409,0.0576235290946289,0.620280728729522
450,2,304691,-0.0364948866557692,0.0585452599055002,0.533449256442176
451,2,308097,-0.00963227946017431,0.0579577671783356,0.868098800601605
453,2,309402,3.94117690897464e-05,0.0576073994774242,0.99945451839098
454,2,310030,-0.00504332304623652,0.0579304300438665,0.930674556851978
455,2,310113,-0.00854942750901899,0.0577676652959335,0.882429821874352
456,2,310972,-0.0640754183184461,0.0577565820551754,0.268010881908249
457,2,312659,-0.0404905822680245,0.0575924226818137,0.482485511749969
460,2,318265,-0.0380562197300792,0.0583465550845734,0.514667936870842
461,2,318379,-0.0134027875270462,0.0585503295809406,0.819071008978284
462,2,321266,-0.0242543479109415,0.058148414934875,0.676850712255162
463,2,322957,-0.0158177941900867,0.0576374480805114,0.783910067137077
464,2,325221,0.0713261067307063,0.0578355744812399,0.218300611730313
465,2,332691,0.0766397490686408,0.0584081370947699,0.19032493979696
466,2,333006,0.118029050748437,0.0580967603219805,0.0429433597336617
468,2,335046,0.109272754888464,0.0575567548101801,0.0584426874987446
469,2,335049,0.102262969592646,0.0578403338739568,0.0779210091652357
470,2,335995,0.122598804327051,0.0573979121868268,0.0333714091936386
471,2,336060,0.124481468724919,0.0573081269799305,0.0305099486327517
472,2,338292,0.0960948905802622,0.0574590300215697,0.0953301007118977
473,2,339568,0.110036509440127,0.0574754838866935,0.0563651057780299
474,2,340466,0.105772399095143,0.0580007423473846,0.0690521702720947
478,2,348480,0.0260796124109301,0.0576704204431976,0.651389575140923
479,2,350086,0.0219810398920086,0.0576779824665122,0.703358811641436
480,2,351083,0.0256835832274579,0.0584194236253452,0.660466050717446
481,2,351335,0.0168735939463385,0.0577715966079232,0.770401456404857
482,2,351417,0.0120328932499641,0.0577659072774805,0.835111423221551
483,2,351450,0.0426627244145716,0.0577887894655845,0.460851474943799
484,2,352302,0.0532226656769171,0.0582212963992606,0.361265001113602
485,2,352469,0.057137126004598,0.0576205492404953,0.322066913497699
486,2,352562,0.0673780882055608,0.0578254735959491,0.244725881649828
487,2,352944,0.0552683575775649,0.0576945143124625,0.338744488214249
490,2,355266,0.0533925491803794,0.0576995181562704,0.355413334649932
491,2,358277,0.0821134873052886,0.0576130455850403,0.154966049880339
492,2,358926,0.0622634352455588,0.0577686187259342,0.281855761161266
493,2,358948,0.0750224571219906,0.0577440306209134,0.194714822285008
494,2,359515,0.0791482481038937,0.0576412701436092,0.170587326298005
495,2,363190,0.0835599404293172,0.0581908329748052,0.151898145053007
496,2,363588,0.0834125628380606,0.0584223426688473,0.154247573252898
497,2,363888,0.0780096976953422,0.0579394038566812,0.179036976322787
498,2,363954,0.10950481724841,0.0575628685077776,0.057938811204091
499,2,364199,0.0880774425245914,0.0575880858865445,0.127051327389136
501,2,365981,0.0909145770276151,0.0587445411276544,0.122608400547932
502,2,366047,0.0888257069048338,0.0576885271807577,0.124518054075045
503,2,366936,0.0949035764364687,0.0583297279335319,0.104625315604029
504,2,369530,0.105173086602404,0.0575141030824619,0.0682958950361226
506,2,369931,0.0745047123867566,0.0580469989943662,0.200150504398196
507,2,371033,0.120229937906304,0.0576739058180274,0.0378193664078486
508,2,372919,0.102394841222291,0.0575195977974564,0.0759077037387042
509,2,373518,0.106782645927224,0.0574640243917264,0.0639654898110281
510,2,376157,0.105398225465463,0.0575993093315027,0.0681152276623577
511,2,376172,0.11491607403445,0.057968387403642,0.0482103623800039
514,2,381433,0.0188975231450894,0.0582393835186073,0.745766751151709
515,2,381922,0.0233372079204645,0.0586873339557555,0.691126172587287
516,2,382146,-0.0192008376679515,0.0578083498837085,0.739975817020287
517,2,384206,0.0302763787235126,0.0579749707597769,0.601836440039897
518,2,384955,0.0194044812147953,0.0578589588310769,0.737541016335598
520,2,387301,0.0231403998483881,0.0581497009550319,0.690911063670498
521,2,388313,0.0336241773937694,0.0577896783354772,0.561047808331968
524,2,390138,0.0228038475301011,0.0579846606509812,0.694354679405004
525,2,391233,0.0824926340150134,0.0581541837303718,0.156922450896248
530,2,395606,-0.101766675278994,0.0577276704845896,0.0787867975210686
531,2,395726,-0.0921524283479345,0.0577521320486789,0.111460876392612
532,2,395853,-0.082642397392249,0.0579584242163801,0.154783499723036
533,2,396484,-0.0747748383888049,0.057731156885775,0.196089037677018
534,2,396705,-0.080451059636413,0.0576815282725123,0.163969587433092
535,2,398759,-0.104247484848366,0.0580485561973649,0.0733707298705172
536,2,400386,-0.0760932846399485,0.0578460712385503,0.18921437851354
537,2,400847,-0.0997210794964912,0.0576906305018401,0.0847642538669255
538,2,401130,-0.103459924150422,0.0582052602752962,0.0763466946652207
539,2,401143,-0.105396865131592,0.0580789797739631,0.070416175801125
540,2,401979,-0.0969756278188571,0.0580842500616863,0.095891293450341
541,2,403598,-0.102853102444217,0.0577453774810771,0.0757479319937603
542,2,404844,-0.105030251975925,0.058385221512281,0.0728856261014678
543,2,405100,-0.0792983734185009,0.0579618827783135,0.172147086451935
548,2,406181,-0.0748641833668561,0.058016302551553,0.197756718870116
549,2,406688,-0.0670783383029553,0.0577070467499439,0.245860618984639
550,2,407621,-0.082015108007516,0.058127897585376,0.159142311465548
551,2,409016,-0.0886559338355102,0.0586859429198541,0.131763511945736
552,2,410647,-0.0826950196723851,0.0578500120991257,0.153752760807922
554,2,419803,-0.11313687480417,0.0581134191901656,0.0523481258711023
555,2,419943,-0.119025167283909,0.0584270247783706,0.042379592497143
556,2,422349,-0.0912720422503792,0.0578450019935081,0.115490561311371
557,2,425467,-0.0955036488035163,0.0576164530472786,0.098291463829378
560,2,429095,-0.103679522508965,0.0579204772151719,0.0743056789990696
561,2,431266,-0.136333583197717,0.0577604411464599,0.0188021002903676
562,2,431446,-0.116922708419092,0.0581173377588972,0.0449963696965433
563,2,432524,-0.0739748782823182,0.0577542945870784,0.201085466490225
564,2,434090,-0.107183852258815,0.0581425354729347,0.066098906558045
