SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
68,1,84858,-0.0235105008498793,0.0919238386080373,0.798284626371157
69,1,85751,-0.00953949662517183,0.0923088249100672,0.91774921292339
70,1,87445,-0.0138791433275091,0.0925024090654534,0.880818050325912
71,1,87467,0.0174008748184656,0.0929850161700258,0.851661252975335
72,1,89070,0.0341413393419032,0.0923897668376203,0.711949868303145
73,1,89616,0.0132488566569046,0.0919078236675976,0.885461329359556
74,1,89679,0.0347192884774723,0.0919035913198906,0.705821487077432
75,1,89880,-0.00229479526308166,0.0919453775194191,0.980102371481395
76,1,91472,0.0290561062776957,0.0926150388110203,0.753911501739252
77,1,93789,-0.0236443044575884,0.0916649859323294,0.796601521728391
78,1,94351,-0.0221257389575438,0.0919073485109826,0.809896696908505
79,1,99148,-0.0406111000387308,0.0916481382088865,0.657950556572888
82,1,106800,-0.0275611838594748,0.0917855596071869,0.764141873383764
83,1,107970,-0.074640686774982,0.0914390585338196,0.414885429300752
84,1,109000,0.0204096545591037,0.091680181760436,0.823961612231898
85,1,112549,0.105803717226869,0.0914095292323031,0.247863290007843
86,1,112742,0.0262548765892195,0.0919290139242715,0.775352428003686
87,1,113050,-0.00328167381111932,0.0917847992672335,0.971498720792927
88,1,113135,0.00134277629705545,0.0915511563188081,0.988306171894285
89,1,114076,0.0410554569847879,0.0915251025695385,0.65401677090692
90,1,114628,0.0315081026352203,0.0917674706221606,0.731541682182472
91,1,116283,0.0816221343802411,0.0921909776257897,0.376565592193637
93,1,127853,0.102708516638819,0.0919590975686322,0.264799498865211
94,1,128302,0.0397607839398139,0.0917431821728852,0.664994543406762
95,1,128704,0.0130681020042788,0.0918563013956301,0.886950433274697
96,1,128911,0.0327774875730069,0.0918525353841078,0.721418051005855
97,1,130267,0.0866707798309392,0.0917096090662344,0.345276342164066
98,1,130271,0.0891017047559031,0.0918121398129747,0.332472537682732
99,1,130613,0.0935251502013721,0.0926600498506497,0.313504731166303
100,1,132012,0.0681138758339143,0.0925257019237281,0.462121214310153
101,1,133231,-0.00258614916818889,0.0919395312049746,0.977575315379306
102,1,137074,0.00900381664618041,0.0918076263962445,0.921930272817821
103,1,137304,-0.0135634510956929,0.0918379511507754,0.882672568283089
104,1,139686,-0.0681011757577979,0.0918900207472989,0.459115756827266
105,1,149562,-0.08010225257241,0.0920726211526652,0.38489710530335
106,1,150447,-0.095191669369404,0.0930558393143792,0.307030990612618
108,1,154084,-0.0883091822358283,0.0933633466165521,0.344864106724469
110,1,157269,-0.0476840367555673,0.0917498698481837,0.603586043306181
111,1,160054,-0.079608770932747,0.0925600653629807,0.39033041254826
112,1,166222,-0.128220098797047,0.0917181386944898,0.162996941430118
113,1,166416,-0.123985735237012,0.0915474294131866,0.17649633392715
114,1,167326,-0.0751453592848463,0.0922198469730655,0.415707468710245
115,1,168836,-0.103756144169794,0.0917029719967025,0.258639217341975
116,1,171200,-0.102698951871118,0.0918441674330889,0.264247530066915
117,1,171431,-0.107127930402979,0.092405336556041,0.247106828908463
118,1,173339,-0.148371509435436,0.0915210422723675,0.105873230702404
119,1,173845,-0.167816918790551,0.0913493261035065,0.0670371277400907
120,1,175121,-0.126387739220896,0.0913556480855484,0.16739526315869
121,1,175281,-0.139668178275788,0.0913789667568038,0.127296402575428
122,1,175315,-0.140298255525562,0.0913472757571525,0.125464141707181
123,1,175523,-0.137001913339533,0.0918823856748183,0.136839456764383
124,1,175541,-0.140376664211515,0.0914905378380304,0.125844272492697
125,1,175653,-0.0771215566024341,0.0919940455914527,0.402411531464103
128,1,175856,-0.157819021178485,0.0932281491754704,0.0913709144710036
129,1,175876,-0.140074741277398,0.0918692596797639,0.128224763476799
130,1,175989,-0.141836411434875,0.0921254660721174,0.124553658868018
131,1,176001,-0.147827077748501,0.0925821728175304,0.111224670553724
133,1,177692,-0.136852053874049,0.0913620845804633,0.135050647015542
134,1,178191,-0.133693906258509,0.091466608126211,0.144721541348707
135,1,178224,-0.136852053874049,0.0913620845804633,0.135050647015542
136,1,178960,-0.155306565143561,0.0920134387991653,0.092319769836852
140,1,183802,-0.0497837932881963,0.0916252164165782,0.587237554030345
141,1,183954,-0.0558340295896835,0.0922830226992725,0.545547564193863
142,1,184450,-0.0161832539956957,0.0915183927427437,0.859742849378501
144,1,184718,-0.0238629099996495,0.0920336883425871,0.795566867993209
145,1,185296,-0.00844549303034528,0.0916508790929032,0.926632309313012
146,1,185438,-0.020965299338102,0.091649515895716,0.819191688614712
147,1,185469,-0.0196276036951667,0.0917826421933342,0.830788468416251
148,1,185503,0.0231302831812396,0.0915429064539181,0.800669142258888
149,1,185705,0.0105698511371211,0.0925726861450627,0.909160859247381
150,1,185749,0.0180775153015001,0.0925693952828919,0.845281340361437
151,1,185806,-0.00995190681555228,0.092696494491144,0.914564282032589
152,1,185879,-0.0245161551229831,0.0931367956032777,0.792528900812611
153,1,185916,-0.0503758477361127,0.0930649563290556,0.58864384151972
154,1,185941,-0.00147439180401529,0.0935091116467361,0.987428896004481
155,1,185954,-0.020379002346949,0.0937759592294115,0.8280877569252
156,1,186055,-0.0244823655022475,0.0919012912407484,0.790087865016049
157,1,186896,-0.0080324868104579,0.0934163931542891,0.931526425064531
161,1,190132,0.121146223670699,0.0918009475826918,0.187803099380897
162,1,190148,0.116888797921805,0.0918444011186848,0.203968188599659
163,1,190165,0.146124426314484,0.0924356288705729,0.11481393876412
164,1,190169,0.112806511772725,0.0924518106475139,0.223216639901975
165,1,190933,0.130805352645507,0.0916311538650163,0.154313925685545
166,1,192149,-0.0107450896482762,0.0926448015418266,0.907733098139568
168,1,192303,-0.012466710133503,0.110446635061414,0.910193487525764
171,1,192795,0.140956401297068,0.0914139494668963,0.123979923466262
173,1,194187,0.00810625193828229,0.0917962673322304,0.929682760031991
174,1,194867,0.0866136904557098,0.0916314334390853,0.345182934476837
190,2,8314,-0.0414067569523952,0.0932747193193095,0.657370528673129
194,2,8498,0.00403498336396435,0.0931638619419822,0.965478424303831
195,2,8651,0.0127825771529825,0.0932488574263701,0.89104550929476
197,2,9812,0.0459932543634837,0.0937734725704534,0.624104728437541
198,2,9932,0.0480136045244459,0.0934007508271375,0.607531579847416
199,2,10135,0.0559419325278188,0.0930302433507019,0.5480057642623
200,2,11616,0.00995707318423267,0.0929775749545417,0.914777523847399
201,2,12133,0.0465631951265156,0.093315814628943,0.618100734671413
202,2,12194,0.0498139609083157,0.0936721741001286,0.595205689764827
203,2,12359,0.0285662692732148,0.0934233330755564,0.759958245915785
204,2,13061,0.0486259134225936,0.0933929746731745,0.602930604630075
205,2,14298,0.04072575750103,0.0936984975572979,0.664084354677978
206,2,15222,0.023352905559614,0.094629344077809,0.805219684943185
207,2,17986,0.00451944934758375,0.0929787741437035,0.961259722946756
208,2,19770,0.0161527326809332,0.0936179886492489,0.86311286410854
209,2,19836,0.0148509887811266,0.0933613780620585,0.873704740418093
210,2,19851,0.0353440069929276,0.0936191844380711,0.706007003352222
211,2,21595,0.00418418726086445,0.0932510733910425,0.96423620154557
212,2,22385,0.0354826784313744,0.0933204687536529,0.704007849120248
213,2,23441,0.0193170505503055,0.0942405327965413,0.83770899123537
214,2,24209,0.0234596425224041,0.0934617676047538,0.801954041612426
215,2,24341,0.0436408481529906,0.0936623967813322,0.641547409194077
216,2,26815,0.0445963182097158,0.0935488115784762,0.63385854664853
217,2,28209,0.0465708282199984,0.0935775853075527,0.619025987037106
221,2,41245,-0.00735249109022484,0.0932505181896392,0.937199273255726
222,2,43214,0.0267975351541307,0.0947524690719584,0.77748348563631
223,2,47104,-0.00118396064054127,0.0921214178071308,0.989752990243097
224,2,50915,0.0636797305771648,0.0929647936996812,0.493801273496303
225,2,55834,0.079380763976886,0.0925002586583722,0.391381992358918
226,2,56422,0.0138845951646014,0.0927592992521862,0.88109931168218
227,2,57715,0.0404775835124518,0.0924313541226424,0.661711761574465
228,2,59046,0.0818814175460089,0.0928219154011278,0.378304338439
229,2,59191,0.0960469689611624,0.0922505831973068,0.298517105776624
230,2,59383,0.10848639251775,0.0922381694286,0.240325475003934
231,2,59477,0.0580201463438673,0.0937584435512694,0.53643023116725
233,2,60471,0.129012514831162,0.0922880966959929,0.163011162768661
234,2,60478,0.128700763216331,0.0923952229925095,0.164515314258975
235,2,60786,0.136235289133677,0.0922118073162973,0.140455504657357
236,2,61035,0.107939363026867,0.0923111913373015,0.24307222634183
237,2,61071,0.130514355802297,0.0918077913914203,0.156024008055843
238,2,61675,0.140081562929185,0.0920337750847224,0.128887581977319
240,2,62939,0.0885790884028713,0.092055028484437,0.33658741313843
241,2,63527,0.126998468075752,0.0922744299145781,0.169597263694197
242,2,63857,0.120182040040919,0.092321863718609,0.193843107750898
243,2,65527,0.112960147744795,0.0920419434333244,0.220539644051361
247,2,67976,0.0140521869024872,0.0935636510179447,0.880701655298758
250,2,72389,0.0791375218892707,0.0928941844334703,0.394841400743153
251,2,72392,0.108035482319697,0.0934451856153244,0.248406783080166
252,2,73646,0.073863662486546,0.0916181957210823,0.420663575089317
253,2,74564,0.0457964372609726,0.0914899815913548,0.616991126353723
254,2,74739,0.0324068209319263,0.0918071767343294,0.724308211126394
257,2,80873,0.0589514573996701,0.0919889556431659,0.522033587853484
258,2,81501,0.0736351795329043,0.0919436242121509,0.423743786608719
259,2,83526,0.0847564665691536,0.0917735520704743,0.356357155138469
260,2,83845,0.0227673544274861,0.0919636988066987,0.804611888039361
263,2,84447,0.14933721562438,0.092806185218582,0.108481826812091
264,2,87391,0.0584727949133989,0.0915126585031586,0.523264273633027
265,2,87562,0.0521353597460061,0.0917553315019824,0.570260566325504
266,2,87849,0.0928937704407989,0.0916553286650179,0.311509864702649
267,2,87878,0.0731996441345148,0.0921006473319298,0.427276195540248
269,2,89785,0.043385977031361,0.0921643652312071,0.638113104429649
272,2,93721,0.0506456890897893,0.0918753573270686,0.581815534372999
273,2,93952,0.0746502972587736,0.0915658184282074,0.415471037815433
274,2,95085,-0.0293758243768416,0.091766577062658,0.749070822685491
276,2,107124,0.0123860706388185,0.0918231874173367,0.892775373515841
277,2,111645,-0.0972919899011356,0.0917383238583255,0.289624932593269
278,2,111916,-0.0751904710796432,0.0920139530472058,0.414385995040222
279,2,111931,-0.0744940188011354,0.0921565199703789,0.419437943778509
280,2,111999,-0.0838678461587171,0.0918020668951906,0.36156505739746
281,2,114528,-0.0689610845429299,0.0923665371838653,0.455800508715983
282,2,116024,-0.0511365159760596,0.0926192508528375,0.581218660620148
286,2,120090,-0.0228862372826882,0.0922852402626935,0.80428281361311
287,2,120291,-0.0481077734731613,0.0933135950445669,0.606491839096797
288,2,120726,-0.0293070448331502,0.0927962745221866,0.752324754121013
289,2,121716,-0.0554915077821285,0.0926569166785491,0.549628877072119
290,2,123100,-0.077156932763483,0.0927409786308562,0.405993068386159
291,2,124677,-0.0560731275916723,0.0926559247383001,0.545451006366569
293,2,127887,-0.109115574215943,0.0931587241365051,0.242273561706832
294,2,128935,-0.0898315745086153,0.0931286846849133,0.335407443405923
295,2,129053,-0.0782657869154701,0.0934423894030943,0.402831484016431
296,2,130040,-0.0836160485061432,0.0940007968139197,0.374326838997397
297,2,130976,-0.117159394115831,0.0931310461088797,0.209221162610965
298,2,132199,-0.133905591193299,0.0935009533894598,0.152991271135321
299,2,133355,-0.134085677564691,0.0941363828925648,0.15522084337154
300,2,133435,-0.154988765238046,0.0942502070427666,0.100975657529295
302,2,135183,-0.148383243723864,0.0943329019508392,0.116620559166286
303,2,135402,-0.167878542227669,0.094225914486199,0.0756643011118012
304,2,135898,-0.169830745460204,0.0947202530157688,0.0738334295414208
305,2,135912,-0.179376049742581,0.0947410330893779,0.0591315757946293
306,2,135925,-0.191571137412388,0.0942395269574165,0.042819579321532
307,2,136002,-0.219434402949205,0.0939957760044619,0.0201290804082907
308,2,136173,-0.168876151265231,0.094964288852799,0.0762132411868645
310,2,138318,-0.154332684754846,0.0975618457785543,0.114568861837336
311,2,138695,-0.150396451159199,0.0958954548721374,0.117698286797828
312,2,138818,-0.174529709035008,0.0956022621467656,0.0687580993618077
313,2,139728,-0.102941023630492,0.0957236286036105,0.282930927772813
314,2,140174,-0.0761411335203115,0.0957946191403858,0.427242237249612
315,2,140863,-0.137875685435184,0.0955601653981173,0.149959189621028
316,2,141152,-0.139394240843192,0.0958247088168184,0.146646608852499
317,2,141292,-0.143952085851283,0.0951123389068233,0.131048664536403
318,2,141545,-0.175333107119348,0.0954300560383473,0.0670068635276982
322,2,146723,-0.0633681108007373,0.0956528679048389,0.508095947252946
323,2,147946,-0.0783338024633893,0.0964990423476486,0.417477938543966
326,2,151397,-0.0205431426847864,0.0968243668942356,0.832097535956351
327,2,153035,-0.0672351372239526,0.0957095614712703,0.482835778164759
328,2,153228,0.0149294887281803,0.0964720432169442,0.8771032586352
329,2,153455,-0.0602750963071002,0.0971505250552524,0.535375089584795
331,2,153815,-0.0932569594960126,0.0967032396155517,0.335524481571601
332,2,154160,-0.0472580559103584,0.0957829459368666,0.622046005436814
333,2,154235,-0.0268392788334995,0.096762217482344,0.781655660814719
335,2,159870,0.0232124873880306,0.0943204942498734,0.805746104894797
336,2,161229,0.0346634047067458,0.0957586677942801,0.717578248235368
339,2,162696,0.0719488422799248,0.0952874150063148,0.450709365028434
340,2,163284,0.0530189425127947,0.0940583040748319,0.573328696445456
341,2,164166,0.0452512003400936,0.0949438065551405,0.633934502924348
342,2,165270,0.0666688927721333,0.0941087721504851,0.47914966092035
343,2,165675,0.0400419945183357,0.0957083033082338,0.675927120197602
346,2,168062,0.0990872651831902,0.0947250999125949,0.296253328361102
347,2,168518,0.115930643649825,0.0941265564285938,0.218901012190517
348,2,168980,0.0781520868394976,0.0941920013574806,0.407263251737557
349,2,169651,0.0867457368368463,0.094215525566569,0.357827525884858
352,2,170725,0.0492199297311837,0.0944601767537226,0.602647925437806
353,2,171254,0.0647154255587141,0.0945867229162255,0.494303205429077
354,2,172242,0.121711536209571,0.0933059884037347,0.192935358098843
355,2,173254,0.0452013766326803,0.092782691203566,0.626436936416334
356,2,173340,0.0381888315977467,0.0927803832066444,0.680879064985245
357,2,173385,0.0499079366239523,0.092850122281688,0.591253552472591
358,2,173973,0.0452670871201053,0.0926100179000355,0.625292101665133
360,2,177341,0.0234428904541708,0.0923172666857135,0.799691065065892
361,2,180314,-0.0211937607609867,0.092349786902423,0.818617571598925
362,2,180339,-0.0103634121108589,0.0925883629259288,0.910942556601591
363,2,182758,0.0358981785256796,0.0922381643882981,0.69737020953336
364,2,183619,0.0522815800909383,0.0925794404127276,0.572622032926857
367,2,187176,0.0705370181345485,0.0930497959637907,0.448922837016031
368,2,191066,0.146071368240064,0.093498982723159,0.119118624870131
371,2,191599,0.0669203456626292,0.0924530910114024,0.469649343965352
373,2,191763,0.0634893480103389,0.0928266251223824,0.494451543156446
374,2,191959,0.133048313933059,0.0923904801810886,0.150735225237631
376,2,195759,0.0286870408130873,0.0934446332560256,0.759028149651992
377,2,196912,0.0918735563409184,0.0918153358169779,0.317689153467123
379,2,198110,0.0848246369454617,0.0923862133024972,0.359165912661137
381,2,198805,0.0831561348828115,0.0927893724943153,0.370766470639222
382,2,198891,0.0367779390473796,0.0921504882151508,0.690055427329896
383,2,199248,0.0941476727453928,0.0922457730466561,0.308134529997783
384,2,201782,0.0401097194844799,0.092243551012563,0.663955806090496
385,2,203285,0.0409691789615005,0.0918846582782554,0.655960049176189
386,2,203783,0.119628881113114,0.0914913293823775,0.191879188535611
387,2,204179,0.0675171415234916,0.0918642783901373,0.462848047576325
388,2,205406,0.068413748960938,0.0928076987275221,0.461517175886164
389,2,205834,0.0876391268650137,0.0923164863647492,0.343100530006004
391,2,207192,0.124792916406353,0.0921086495211795,0.176333467228013
392,2,207561,0.0868139880178497,0.0918234502132647,0.345078612999103
393,2,208682,0.113013684833202,0.0915876537420725,0.218046097206798
394,2,210102,0.155851731191043,0.0916473686836926,0.0899066138879614
396,2,214801,0.12894870363971,0.0917613185540607,0.160822792671512
397,2,215016,0.160821421536199,0.0915659121914904,0.0798964555815551
398,2,218876,0.0216809747199,0.092908735712748,0.815618868466489
399,2,227511,0.0593441283780161,0.0935202230845633,0.526126904624462
400,2,230378,0.0849341022519606,0.0922836776956963,0.358013766193776
401,2,231943,0.0622403560044595,0.0925999961487928,0.501932916705813
402,2,232156,0.0831690967374897,0.0925154086967969,0.369278443397719
403,2,232789,0.02572128303652,0.0922831251617234,0.780621833853116
404,2,238524,0.0651505163498626,0.0923580882533083,0.48101901218678
405,2,241518,0.0522653057069519,0.0931840111142328,0.575233299478539
406,2,250396,0.0242129448628641,0.0925810368653701,0.793834460923243
407,2,250466,0.0807808040578398,0.0924573914420894,0.382871030658637
408,2,252305,0.0294516020663829,0.0927894051094409,0.751125759495623
409,2,254571,0.082183927904423,0.0940043746426782,0.382573019857836
410,2,254742,0.0570641889354215,0.0939720432404698,0.544077775081714
411,2,254908,0.101816556714256,0.0945841819574415,0.28245450200189
413,2,255862,0.0295912379260201,0.0941554335571592,0.753493495334298
414,2,255975,-0.0049247649213584,0.0938282582098974,0.958170333179971
415,2,258311,-0.00752225774184823,0.0922784218732016,0.935077025197919
416,2,259284,-0.0168914959652327,0.0925856410034498,0.855340710808004
417,2,266330,-0.0454439420929424,0.0929566595435322,0.62523564879541
418,2,267100,-0.0509553940524966,0.09294178279052,0.583866337629557
419,2,268086,-0.059226348227143,0.0929346751423396,0.524349004396747
420,2,274614,-0.0738554104780931,0.0923395289867489,0.424350425240042
421,2,274729,-0.0952376894949901,0.0927903261246103,0.30541755875897
422,2,275746,-0.104666372896244,0.0927209100963131,0.259735075480073
423,2,277029,-0.089368967923562,0.0923340194731526,0.333763084319501
424,2,277741,-0.0824471598341676,0.0923885998605262,0.372788964949837
425,2,278218,-0.0878357106865691,0.0922072596902013,0.341449664661079
426,2,278379,-0.0896126161019712,0.0944902221599827,0.343584941484614
427,2,279910,-0.116306487835689,0.0920854423273966,0.207412748782928
429,2,283431,-0.0840771250866493,0.0935380220504229,0.369342570638558
430,2,283573,-0.109722223784694,0.0923371854222235,0.235522832736806
431,2,286762,-0.175626170796824,0.092286303774135,0.057846300225274
432,2,287187,-0.135521589026736,0.0920435004024599,0.141813459208658
433,2,288379,-0.162655678823772,0.0912161213560375,0.0754145016807774
434,2,294941,-0.22199025469939,0.0909163037183433,0.0151086680685287
439,2,297610,-0.204553649907156,0.0914994326615977,0.0260044797417951
441,2,299680,-0.129148303339355,0.0916035697150673,0.159461165049758
442,2,299708,-0.160954283425835,0.0916553897760393,0.0799417670645656
443,2,299759,-0.149750356575936,0.0913961035429802,0.102213317035693
444,2,300111,-0.13116578772304,0.0921198352122574,0.155370189643348
446,2,301710,-0.118300286263518,0.0915513201944265,0.197141966666979
447,2,303446,-0.120892192939029,0.0921211672032494,0.190265783254569
448,2,303854,-0.125470639871792,0.0921215779559429,0.174062785643879
449,2,304472,-0.122541099870294,0.0913502881104868,0.180639395738306
450,2,304691,-0.179889565460132,0.0925727325511929,0.0527836927540849
451,2,308097,-0.149620982718564,0.0917405900217687,0.103800372205873
453,2,309402,-0.119152017626927,0.0913053407340696,0.192748290842736
454,2,310030,-0.157920459298287,0.091654933099525,0.0857662218214388
455,2,310113,-0.122010975025636,0.0915527668874247,0.183494849262549
456,2,310972,-0.174693296498282,0.0914507100400071,0.0569116915331793
457,2,312659,-0.132495950179018,0.0912935979768573,0.147579704411512
460,2,318265,-0.169572111323901,0.0923153691585813,0.0670684161422594
461,2,318379,-0.138994265202528,0.0927357148422093,0.134813725275371
462,2,321266,-0.154407078538543,0.0920414650970963,0.0943139233788933
463,2,322957,-0.12005198652029,0.0913596504882615,0.189679560962639
464,2,325221,-0.127306505892976,0.091835948849501,0.166549122761719
465,2,332691,-0.0278463856369667,0.0930117335963877,0.764821942560747
466,2,333006,-0.0379816837327424,0.092818839112206,0.682639362839999
468,2,335046,-0.0418551459278324,0.0918835271015606,0.649012418662522
469,2,335049,-0.0552193657408707,0.092254577028829,0.549854069675364
470,2,335995,-0.0261182587888116,0.0917693673184163,0.776111680865355
471,2,336060,-0.00852364916029769,0.0916551859727944,0.925958772405308
472,2,338292,-0.0647433164751052,0.091585734818879,0.480085766604164
473,2,339568,0.0296640123584676,0.0917750072784381,0.746715942103095
474,2,340466,0.000117499830841361,0.0925833145946649,0.998988101650887
478,2,348480,-0.0495027132196448,0.0916141021736029,0.589303701501385
479,2,350086,-0.0475558063743497,0.0916213526413445,0.604053078953732
480,2,351083,-0.0757525335941789,0.0927532607580846,0.414644883210312
481,2,351335,-0.0945754183837458,0.0916591637132484,0.302864591892009
482,2,351417,-0.0872435786155792,0.0916652543676263,0.341868507512176
483,2,351450,-0.102138497313067,0.09172339934208,0.266230386407694
484,2,352302,-0.0568224063619009,0.0925606920020041,0.539681115727781
485,2,352469,-0.0612699486301517,0.0916156033996426,0.504078043884033
486,2,352562,-0.0520595906084562,0.0920065819769187,0.571872489854778
487,2,352944,-0.0604046496675156,0.0917264667086265,0.510626764668098
490,2,355266,-0.105379351432248,0.0916112582501309,0.250803827724685
491,2,358277,-0.0864540835460719,0.0916818802628668,0.346336583504696
492,2,358926,-0.110060990898467,0.0917455301811043,0.231086350615124
493,2,358948,-0.0934405080081115,0.0918269023587304,0.309578185351835
494,2,359515,-0.11456325859795,0.0916206974942904,0.21197875060817
495,2,363190,-0.0813733185301803,0.092620685861925,0.380234646072709
496,2,363588,-0.0612834547260239,0.0930305364493632,0.510488597755407
497,2,363888,-0.0731228867455109,0.0922067604130127,0.428292019547281
498,2,363954,-0.0746490777372367,0.0918362610005574,0.416852101444701
499,2,364199,-0.0881844241633819,0.0916772115790847,0.336757639420366
501,2,365981,-0.0960525939497388,0.0935084329009106,0.305025963793855
502,2,366047,-0.0771499091373568,0.0918697587613275,0.401603045087263
503,2,366936,-0.0862720431285691,0.0929063683031192,0.353735458762446
504,2,369530,-0.0693838310482404,0.0917345747170392,0.449941324154027
506,2,369931,-0.109700585164267,0.0922541119472384,0.235194373809907
507,2,371033,-0.0996842656685906,0.0920404944963862,0.279526381092172
508,2,372919,-0.140254684639584,0.0914910677958451,0.126174584496029
509,2,373518,-0.112346209423895,0.0915479092790339,0.220570905255951
510,2,376157,-0.0587335324769809,0.0918923013557603,0.523135856186466
511,2,376172,-0.0750848469528302,0.092523821189592,0.417614486623729
514,2,381433,-0.088392158443504,0.0924235356672511,0.339534041091472
515,2,381922,-0.0387927868856339,0.0932391169417408,0.677621126607149
516,2,382146,-0.0376018465462573,0.0918371303435733,0.682464703594081
517,2,384206,-0.0566658621473381,0.0920955098575022,0.538756699123509
518,2,384955,-0.0788140602047351,0.0918438870333264,0.391402563209121
520,2,387301,-0.0302065613739987,0.0923936484914705,0.743912097448613
521,2,388313,-0.0621465436586474,0.0917993618312118,0.498860568358682
524,2,390138,-0.0324051500290644,0.0921287389452805,0.725244858472352
525,2,391233,-0.0294108462011334,0.0926437731231437,0.751081017606092
530,2,395606,-0.0804892917329279,0.0920195744190154,0.38233324330299
531,2,395726,-0.0643509375667659,0.092021858979398,0.484824735331014
532,2,395853,-0.068074308580714,0.0922767166735851,0.461175185578071
533,2,396484,-0.0807484954491137,0.091839126655929,0.379870096142986
534,2,396705,-0.141125861481028,0.0915877613139521,0.124241614401505
535,2,398759,-0.110598243176433,0.0924593686408459,0.232428329969645
536,2,400386,-0.124942735119462,0.0918891782972708,0.17478920911809
537,2,400847,-0.0925670339483948,0.091912689648216,0.314567338824378
538,2,401130,-0.151038018245805,0.0925395953457216,0.103540687419444
539,2,401143,-0.162194699343384,0.0923011540471166,0.079744836699868
540,2,401979,-0.137781904770562,0.0923558753155629,0.13662933698454
541,2,403598,-0.120387948049382,0.0919328467120357,0.191209757435114
542,2,404844,-0.168173639023082,0.0927544330585063,0.0706646455927455
543,2,405100,-0.0960857923307051,0.0921905935187691,0.298008318445086
548,2,406181,-0.120971698471663,0.0921674930845796,0.190197394121437
549,2,406688,-0.124946568663332,0.0916178927157383,0.173506095001117
550,2,407621,-0.149785867655387,0.0922685446187837,0.105403240723754
551,2,409016,-0.101195374812509,0.0933845997355128,0.279263626184401
552,2,410647,-0.0961060378517174,0.0920343713369424,0.297088597933416
554,2,419803,-0.135118513076365,0.0925446049863706,0.145169386292195
555,2,419943,-0.150067462137006,0.0930293306861507,0.107612044426347
556,2,422349,-0.117409546975508,0.092014381950621,0.202797543410253
557,2,425467,-0.082675716320059,0.0917898433643371,0.368358422368373
560,2,429095,-0.114045900904284,0.092239924749329,0.217130087473037
561,2,431266,-0.0279009117125746,0.0924778685623012,0.763055635363327
562,2,431446,0.00135803895729703,0.0928633189589036,0.988340364028402
563,2,432524,0.0339103329349106,0.0919539709930036,0.712516456760467
564,2,434090,-0.0341103568464642,0.0928013631022499,0.713419306321918
565,2,441927,-0.0159037481089812,0.0918216523303215,0.862591458502056
566,2,446471,-0.106633062941519,0.0927778065748282,0.251194738260118
567,2,449325,-0.0526365556233027,0.0923651576207467,0.56912525613953
569,2,450017,-0.0628194862840035,0.0918344131672012,0.494391328349752
570,2,451779,-0.105516043098691,0.0920669680303956,0.252538670181952
571,2,451784,-0.107684898765169,0.0923930777939708,0.244600231134515
572,2,453525,-0.137735661499526,0.0923090298803673,0.136562213017212
