SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
93,1,127853,-0.0818263641627444,0.157249211819963,0.603138157729168
94,1,128302,-0.0536860194056249,0.156679207273716,0.732066255204228
95,1,128704,-0.0123976004155446,0.156859861621283,0.937048649200794
96,1,128911,0.0640401240070442,0.156841577490477,0.683293007071464
97,1,130267,0.0808404469323069,0.156745203242429,0.606355864307885
98,1,130271,0.0957989090835262,0.15690752909928,0.541894561094957
99,1,130613,0.213492223504469,0.158049470638958,0.177626763568566
100,1,132012,-0.164677476541255,0.157877965663005,0.297630533358035
101,1,133231,-0.126758873184573,0.156854025328219,0.419558431840607
102,1,137074,-0.111256721794326,0.156663896948636,0.478072653394401
103,1,137304,-0.0928231803106052,0.15675242537455,0.554119703174274
104,1,139686,-0.067597096531311,0.156995141577177,0.667045222899149
105,1,149562,-0.128791547286376,0.157245271225484,0.413311189197313
106,1,150447,-0.0782564835702928,0.159085959687792,0.62308646109568
108,1,154084,-0.12180072004532,0.159500447316413,0.445592635728019
110,1,157269,-0.202672087321925,0.156363288581563,0.195766593476558
111,1,160054,-0.0957330954374102,0.158141981043058,0.545327688885908
112,1,166222,-0.0718668138922662,0.157007193271766,0.647428446607995
113,1,166416,-0.0673936468577063,0.156693886189279,0.66738717083709
114,1,167326,-0.130800101653351,0.157471775848068,0.406746551021172
115,1,168836,-0.0997622214417501,0.156788725135371,0.525003405873488
116,1,171200,-0.182624345998801,0.156812582651041,0.244966321040813
117,1,171431,-0.215270141324865,0.157678679835033,0.173045246787645
118,1,173339,-0.166989214322357,0.156612972337717,0.287037531574438
119,1,173845,-0.161935265111226,0.156497777451259,0.301496436947949
120,1,175121,-0.215943863082621,0.156001350262313,0.167158352369401
121,1,175281,-0.182540126313615,0.156255375011045,0.24350777176381
122,1,175315,-0.197579677042469,0.156154149692767,0.206603340254281
123,1,175523,-0.179836290105085,0.157103300136072,0.253108621637793
124,1,175541,-0.190596337411539,0.156423657300762,0.223862022351651
125,1,175653,-0.208767247765691,0.156855194768963,0.18406273059716
128,1,175856,-0.167706805444563,0.159594824878931,0.294056160939462
129,1,175876,-0.162514305529791,0.157156757168325,0.301801777555245
130,1,175989,-0.177338728529642,0.157561222756052,0.261132266134731
131,1,176001,-0.187786794541594,0.158351042641744,0.236463664661221
133,1,177692,-0.210801885087156,0.156105162787061,0.177758002276212
134,1,178191,-0.222218780908904,0.15621614321611,0.155761751098366
135,1,178224,-0.210801885087156,0.156105162787061,0.177758002276212
136,1,178960,-0.236601076810349,0.157254432448376,0.133327579624805
140,1,183802,-0.262345179781411,0.155903510078955,0.0933095126161859
141,1,183954,-0.280992145735942,0.156956199429222,0.0742692696214316
142,1,184450,-0.217576648553459,0.155857019986411,0.163591339739549
144,1,184718,-0.245022518928696,0.156632660327257,0.118640060352685
145,1,185296,-0.208097080334107,0.156115443161001,0.18340156277787
146,1,185438,-0.174351105178216,0.156239898305445,0.265215769536447
147,1,185469,-0.181162802392555,0.156444254937612,0.247645985528416
148,1,185503,-0.154777324956872,0.156118528069666,0.322164949386501
149,1,185705,-0.201026347372169,0.157720487985601,0.203298620780867
150,1,185749,-0.22872153996327,0.15761356463435,0.147625076725294
151,1,185806,-0.210869350280986,0.15789569126255,0.18257394510457
152,1,185879,-0.244423252430932,0.158526068097089,0.124006239325741
153,1,185916,-0.134294934540226,0.15882587352899,0.398377585093507
154,1,185941,-0.147876950816756,0.159485106612875,0.354448535163089
155,1,185954,-0.170805222171447,0.159887287559988,0.286121881113875
156,1,186055,-0.16444637120046,0.156705110096767,0.294711890360817
157,1,186896,-0.209179896487715,0.159133491635074,0.189533697125865
161,1,190132,0.127166775493351,0.157002616668008,0.418505401265763
162,1,190148,0.155280378424966,0.156978423303222,0.323251181535887
163,1,190165,0.104723211857976,0.158305671781076,0.50870703768593
164,1,190169,0.142803366064183,0.158023551534658,0.366779223182649
165,1,190933,-0.0642276708877443,0.156886039449527,0.682501326044122
166,1,192149,0.032158041315539,0.158196976081606,0.839034497568565
168,1,192303,0.0485253690882832,0.188587918864391,0.797090165461533
171,1,192795,-0.00281706352383951,0.156626135014016,0.985660255411773
173,1,194187,0.0100424805600269,0.156755056811597,0.948954896347169
174,1,194867,-0.182631363522719,0.156368819988522,0.243614135064343
190,2,8314,0.0485143969472812,0.159302416166844,0.760893883608289
194,2,8498,0.0406510972603549,0.159075294051531,0.798450050328247
195,2,8651,0.0148053059177244,0.159237014285657,0.925974947775237
197,2,9812,0.0149946250383842,0.160183140979314,0.925472662166296
198,2,9932,0.0184078744347156,0.159550783702242,0.90821497070316
199,2,10135,-0.00938096804257249,0.158941973959836,0.952968509559102
200,2,11616,0.0181692574853485,0.158771109344824,0.908956605623886
201,2,12133,0.00754802780954567,0.159404745873228,0.962259990512628
202,2,12194,0.0527656475171612,0.159997009684324,0.741753153214987
203,2,12359,0.0236244702137018,0.159548837133216,0.882371701936682
204,2,13061,0.0287242362046658,0.159534724603449,0.857216584175899
205,2,14298,0.0011989858115331,0.160045342222917,0.994026905050476
206,2,15222,0.0461116217719206,0.161587390494549,0.775530763517517
207,2,17986,0.018980346954673,0.158770840533757,0.904911162786179
208,2,19770,-0.0168468910958666,0.159869292399587,0.916134808575334
209,2,19836,0.00809139808091297,0.159432001874133,0.959552319152337
210,2,19851,0.00960403816062905,0.159898562059638,0.952139194454642
211,2,21595,-0.0538135820086802,0.159213202927079,0.735566381702281
212,2,22385,-0.0237535160218119,0.159384626320822,0.881612959374408
213,2,23441,0.00749402867066662,0.160937224945456,0.962886324857806
214,2,24209,0.0297092777295931,0.159604707462676,0.852439647749132
215,2,24341,0.0326053916468605,0.159980661588001,0.83862072422902
216,2,26815,0.0841997956593799,0.159735497298662,0.598441275323794
217,2,28209,0.0214377996795259,0.159848048999539,0.893389162816703
221,2,41245,-0.0985100026163575,0.159152621604426,0.536338232084852
222,2,43214,-0.194474642808384,0.161489286724609,0.229297006480859
223,2,47104,-0.126545465039764,0.157165255218437,0.421260949868948
224,2,50915,-0.017786681508043,0.158852298779653,0.910910886726125
225,2,55834,-0.0890992264261978,0.158049948804313,0.573288402406068
226,2,56422,-0.0285689939640543,0.158396469096435,0.856970446366715
227,2,57715,-0.0127429102353674,0.157880143055418,0.935716289477216
228,2,59046,-0.0816132556025029,0.158620809782439,0.60721188329201
229,2,59191,-0.0519406742088394,0.157747506503546,0.742150950102854
230,2,59383,-0.0491181180615121,0.157795510035165,0.755773769038426
231,2,59477,-0.0819193766177004,0.160132382900109,0.609269855855215
233,2,60471,-0.109608352575134,0.1579220012337,0.488097073783117
234,2,60478,-0.101200825836687,0.158118333129366,0.52256684789554
235,2,60786,-0.0961474225090188,0.157866990153543,0.542889209976303
236,2,61035,-0.0692045140653051,0.157895562773591,0.661442020729571
237,2,61071,-0.101089422477996,0.157129956211826,0.520415284654001
238,2,61675,-0.101126315745897,0.157582783386611,0.521462036609538
240,2,62939,-0.0417587383868551,0.157386437672867,0.790913092391819
241,2,63527,-0.00956866468400974,0.15799214685158,0.951740575665167
242,2,63857,-0.0475157113046135,0.158009482533011,0.76380939494632
243,2,65527,-0.202449994323068,0.15713971256142,0.198470066063692
247,2,67976,-0.0930231167207445,0.159700651948793,0.560612399591271
250,2,72389,0.131416592340232,0.158637931533664,0.408000428783332
251,2,72392,-0.0136928345322793,0.15987014582129,0.931793423944061
252,2,73646,0.0824329744711613,0.15653264895193,0.598789346144095
253,2,74564,0.177522838632827,0.156000773673013,0.25590841525095
254,2,74739,0.221028972763407,0.156358596755818,0.158359754451392
257,2,80873,0.292891218680421,0.156399636455671,0.0619347691155495
258,2,81501,0.333232350145987,0.156144360357412,0.0335208008566493
259,2,83526,0.266594759505471,0.156261747719895,0.0888730887979437
260,2,83845,0.365538050989897,0.155844052101289,0.0195526761820936
263,2,84447,0.334074118021216,0.15806199473964,0.0352536733830224
264,2,87391,0.360249744872515,0.155180181026897,0.0208289963433381
265,2,87562,0.377555009731506,0.155462585353982,0.015656443065649
266,2,87849,0.370693163361937,0.155494392658807,0.0176550920431275
267,2,87878,0.382762480109608,0.156090808872169,0.0146830228917095
269,2,89785,0.366361517001023,0.156219941803541,0.0195719158080967
272,2,93721,0.357603494692766,0.155798497273772,0.0223021356585616
273,2,93952,0.322249722801473,0.155565191452491,0.039040251236291
274,2,95085,0.403146754906749,0.155250473508801,0.00980448885805226
276,2,107124,0.489771775649562,0.154622234719112,0.00167140984640847
277,2,111645,0.543067949754599,0.154219316984955,0.00048558324765573
278,2,111916,0.49010772155119,0.155096105204791,0.00171387401229197
279,2,111931,0.511976044135633,0.155140021132644,0.00106510088716015
280,2,111999,0.540457715353015,0.154290752139754,0.000519448620532063
281,2,114528,0.486634915170163,0.155713074935412,0.00192405663748159
282,2,116024,0.558251688727551,0.155413030403928,0.000374615594034919
286,2,120090,0.274466126486055,0.156924458496064,0.0811543587534753
287,2,120291,0.254248822261988,0.158829818599287,0.110324043955046
288,2,120726,0.260914341190475,0.157874672103829,0.0992876445057601
289,2,121716,0.336358976319032,0.157288715395518,0.0331636871980063
290,2,123100,0.280302113994278,0.157819049596731,0.0765780715710317
291,2,124677,0.160985588432841,0.158072214447076,0.309170824944821
293,2,127887,0.191566821954212,0.159063187395071,0.229263463402523
294,2,128935,0.145851762386654,0.159049630503906,0.359758004327505
295,2,129053,0.172112055243464,0.159460777672444,0.281174063381911
296,2,130040,0.119717182400052,0.160572186725506,0.456425706078023
297,2,130976,0.0764570685601909,0.159337683810611,0.631636225725166
298,2,132199,0.106508626792065,0.160028007492871,0.506125485172352
299,2,133355,0.12366274377623,0.161077164693072,0.443164624073944
300,2,133435,0.109517157365238,0.161454762036291,0.498016514549279
302,2,135183,0.113584423515629,0.161536344461374,0.482425203189637
303,2,135402,0.132075298545307,0.161472067310949,0.413940255045073
304,2,135898,0.216680802272583,0.16207236375564,0.182103609169252
305,2,135912,0.207050950707428,0.162228314301257,0.202690825822369
306,2,135925,0.212699501135211,0.161469235346938,0.188600614763692
307,2,136002,0.193569395886645,0.161416038867703,0.231256252000506
308,2,136173,0.165814649600673,0.162649555785191,0.308683001946716
310,2,138318,0.177512451198198,0.16692201452949,0.288306935483843
311,2,138695,0.103983177183894,0.164230436733202,0.527042971724471
312,2,138818,0.128052766359603,0.163880656236997,0.435103839704577
313,2,139728,0.170908797030137,0.163475373719345,0.296520605060051
314,2,140174,0.14737568622352,0.163540259805172,0.368118491340003
315,2,140863,0.148192720799852,0.163471865231092,0.365271921064474
316,2,141152,0.134797696685398,0.16396616592871,0.411571066099172
317,2,141292,0.119676372862169,0.162818437904954,0.462809491321652
318,2,141545,0.175572342904846,0.163469846754328,0.28354059231947
322,2,146723,0.202941491501936,0.163084084547083,0.214178749669423
323,2,147946,0.209692230676875,0.164560538547349,0.203410988616914
326,2,151397,0.245298402262415,0.164834676164645,0.13760460888035
327,2,153035,0.139158258887415,0.163383108450628,0.3949415289393
328,2,153228,0.057873792564328,0.16471552942306,0.725530892420614
329,2,153455,0.0729748472580312,0.165942316807765,0.660379814531024
331,2,153815,0.145820310354414,0.165168673490181,0.377914390063714
332,2,154160,0.027502137029277,0.163611855295601,0.866605758070673
333,2,154235,0.0434292726640784,0.165236089872068,0.792833677734299
335,2,159870,0.153971759593138,0.160869900675272,0.339161846551903
336,2,161229,0.112431283654465,0.163441392952747,0.491967711596258
339,2,162696,0.203266117113085,0.162487410710588,0.211775598250399
340,2,163284,0.186027267527273,0.160383899072968,0.246878542661448
341,2,164166,0.130231646189703,0.162033039719777,0.422090852985746
342,2,165270,0.148089533824272,0.160624066481465,0.357177279474567
343,2,165675,0.128059494075307,0.163332916301653,0.433542579723344
346,2,168062,0.0698035537557693,0.161963507565668,0.666743625672489
347,2,168518,0.0206381091837429,0.161074758530889,0.898121020837354
348,2,168980,0.107553557222148,0.160900231427345,0.50428404553026
349,2,169651,0.123902171568669,0.160943453018508,0.441904272843481
352,2,170725,0.105638606400166,0.161267248866087,0.512860208403735
353,2,171254,0.147407923596014,0.161435831019502,0.36181033485461
354,2,172242,0.057625200331213,0.159686381986432,0.718416346897724
355,2,173254,-0.0317352231925331,0.15848293880623,0.841405238209866
356,2,173340,0.00891303861194448,0.158472049222404,0.955179568623808
357,2,173385,0.00547930502712579,0.158618436963117,0.972462932489372
358,2,173973,0.0154755683498308,0.158195187347916,0.922126153852333
360,2,177341,0.0427992876105607,0.157641852144512,0.786167522273072
361,2,180314,-0.0411134862543255,0.157696026560556,0.794465460693141
362,2,180339,-0.0217753672651423,0.158105402163865,0.890534782407923
363,2,182758,0.0847770107688702,0.157477992095512,0.590680270352227
364,2,183619,-0.0315148718306906,0.15815410936189,0.842168734085933
367,2,187176,-0.107977882390133,0.158920199433561,0.497299836816452
368,2,191066,-0.00891413410806796,0.160212161198235,0.955660427027105
371,2,191599,-0.0287944793144562,0.157985534320547,0.855483131100678
373,2,191763,-0.0355044422699007,0.15860744808405,0.823002709482592
374,2,191959,-0.0354118756008688,0.158220455867762,0.823031890809401
376,2,195759,0.113241069377901,0.159476484001857,0.478123309011224
377,2,196912,0.104771465610542,0.156909941554833,0.50475042837848
379,2,198110,0.109866674092241,0.157841629163899,0.486851542884366
381,2,198805,0.0727633890764321,0.158582961835334,0.646635150560633
382,2,198891,0.110100707821888,0.1572854866864,0.484384921950686
383,2,199248,0.0831313813136558,0.157692007144402,0.598402783911498
384,2,201782,0.0782449575913327,0.157505163944702,0.61965547885019
385,2,203285,0.194291503619174,0.156608305263108,0.215569817504459
386,2,203783,0.172324974891116,0.156342590006421,0.271114052350144
387,2,204179,0.204295862312944,0.156613334417567,0.192926556769843
388,2,205406,0.108022371276497,0.158499078848021,0.495981094789779
389,2,205834,0.134738098745166,0.157680692759314,0.393407729468352
391,2,207192,0.0616367424002306,0.15766196189033,0.696075671159176
392,2,207561,0.0862202119068463,0.156931972093789,0.58307055468132
393,2,208682,0.00665376304067711,0.156734537143468,0.966162029248329
394,2,210102,0.0460984394280202,0.157120560221816,0.769392401139503
396,2,214801,0.0301272837822812,0.157124056064473,0.848054535582172
397,2,215016,0.0101551214965641,0.157041651871033,0.948477217124101
398,2,218876,-0.0530603923706728,0.158641024740255,0.738224848784581
399,2,227511,-0.0635592522003469,0.15975336195161,0.690974897338364
400,2,230378,0.00378493632289079,0.157775384994165,0.980874621231258
401,2,231943,-0.0109691295701663,0.158226786741237,0.944769890588102
402,2,232156,-0.0533077668554305,0.158137553024284,0.736243771158181
403,2,232789,0.000265598237624176,0.1576029491969,0.998656328422811
404,2,238524,0.0341025426123369,0.157814303557101,0.82904018800263
405,2,241518,-0.0144497197039581,0.159193023441455,0.927727983882292
406,2,250396,-0.120834647262683,0.157978792251316,0.444854682621926
407,2,250466,-0.109368018834155,0.157946582701147,0.489118335970578
408,2,252305,-0.104725283910921,0.158374702381046,0.508883304338582
409,2,254571,-0.0958537481751369,0.16061755860421,0.551035148190697
410,2,254742,-0.0729319423290831,0.160506520909292,0.649830181961089
411,2,254908,-0.094847866148533,0.161701067496103,0.557872129603546
413,2,255862,-0.0821186370157545,0.160745906990203,0.609768504655341
414,2,255975,-0.104775464007104,0.160127677358833,0.513328824843059
415,2,258311,-0.25747756833278,0.15698202827246,0.101860106141322
416,2,259284,-0.24611139597805,0.157566090002075,0.119194237148947
417,2,266330,-0.195370046977456,0.158448641664491,0.218389478543174
418,2,267100,-0.167631926311943,0.158527034219175,0.291036508309138
419,2,268086,-0.182099774195809,0.158493413769283,0.251357711618246
420,2,274614,-0.0071983456426078,0.15782427630049,0.963646988145515
421,2,274729,-0.0442406814520271,0.158670507113383,0.780545407432055
422,2,275746,0.0172178136000646,0.158616057774385,0.913620892886386
423,2,277029,-0.00643208170330989,0.15788122869984,0.967526202413545
424,2,277741,-0.00548433689139172,0.157943312691565,0.972319887101517
425,2,278218,-0.0534657230849994,0.157632625914328,0.734676351332771
426,2,278379,-0.063219721330122,0.161524906292767,0.695742894266817
427,2,279910,-0.0568835354015809,0.157573866495472,0.71831838072528
429,2,283431,-0.00474589018002047,0.159911000621159,0.976340372646934
430,2,283573,-0.0201691265060747,0.157989320690374,0.898489687963894
431,2,286762,-0.0719351121804029,0.158351104043823,0.649909356406701
432,2,287187,-0.148690952625917,0.157459553526988,0.345656087601191
433,2,288379,-0.179359859270382,0.156172035314051,0.251549694940626
434,2,294941,-0.13249808173605,0.156398218399605,0.397466523932867
439,2,297610,-0.203044779867001,0.156977984569005,0.196697683444744
441,2,299680,-0.0600490581031097,0.156832406028938,0.702034150957318
442,2,299708,-0.0201051168603398,0.157192195204434,0.898299759036384
443,2,299759,-0.0586795328795846,0.156632113860988,0.708158506977941
444,2,300111,-0.0759569567982981,0.157706043681193,0.630362774216296
446,2,301710,-0.025261435247839,0.156699492883735,0.872020680308916
447,2,303446,-0.00103889838534924,0.157692300273903,0.994747187240407
448,2,303854,-0.0425696610804698,0.157706275479546,0.787371807435357
449,2,304472,-0.073434870572529,0.156340910561489,0.638852324261703
450,2,304691,-0.0447362951624228,0.158905575476638,0.778470770243362
451,2,308097,0.118800038688152,0.157121091631927,0.450090534067351
453,2,309402,-0.0310199722223764,0.156282835280436,0.84277901259817
454,2,310030,-0.0458517623424989,0.157150692081094,0.770634333242624
455,2,310113,-0.0233663118490821,0.15672629247526,0.881567809324554
456,2,310972,-0.0471043456871984,0.156949205066815,0.764258638223368
457,2,312659,-0.170957306226622,0.156095299830682,0.274170841898139
460,2,318265,-0.30847579193208,0.157539030595893,0.0510066248950504
461,2,318379,-0.32121835350172,0.157938901938808,0.0427177410674512
462,2,321266,-0.236094616853153,0.157297092476912,0.134263144302367
463,2,322957,-0.279821748138791,0.155678975463313,0.0731222387664377
464,2,325221,-0.143153884408867,0.157063569793609,0.362686023992447
465,2,332691,-0.130371378815059,0.158698340778808,0.411913521180821
466,2,333006,-0.2194041665569,0.158107333650943,0.166106396623845
468,2,335046,-0.0843742310508284,0.156885092721901,0.591047738908355
469,2,335049,-0.116588934586145,0.15749458309661,0.459626635466999
470,2,335995,-0.167003434871144,0.156474016713278,0.286569458532637
471,2,336060,-0.146172899245702,0.156321756751373,0.350387769114571
472,2,338292,-0.159265106195425,0.156275652041053,0.308839506810707
473,2,339568,-0.154976772375618,0.156523928532518,0.32279583693634
474,2,340466,-0.24034727839284,0.157579830842413,0.128094314311362
478,2,348480,-0.0628867222909357,0.15647205406668,0.687998006433118
479,2,350086,-0.139944222685214,0.156337903796909,0.371322511253858
480,2,351083,-0.0946353178599322,0.158457966345807,0.55073895717211
481,2,351335,-0.0924306452487184,0.156678751588332,0.55561008530462
482,2,351417,-0.0745509590946214,0.156680990698791,0.634501445300827
483,2,351450,-0.171856559912498,0.156637816121624,0.273319838196622
484,2,352302,-0.0785114845964326,0.158088724350551,0.619759645650283
485,2,352469,-0.122672743405415,0.156408586989235,0.433384499575039
486,2,352562,-0.110701091326586,0.157074139116121,0.481418302355777
487,2,352944,-0.153957186356484,0.156516870227524,0.325963318463467
490,2,355266,-0.141220169439166,0.156550890494025,0.367633724481562
491,2,358277,-0.139737740040916,0.156579428038298,0.372765107730584
492,2,358926,-0.187806232526903,0.15666806316653,0.231428312227808
493,2,358948,-0.159944523909366,0.156805446006633,0.30841803017181
494,2,359515,-0.123748408707061,0.156662137528809,0.430112777960937
495,2,363190,-0.198810150812226,0.157980883479414,0.209062782149589
496,2,363588,-0.14796473776074,0.158764323702008,0.3519852542937
497,2,363888,-0.134435502652916,0.157432886400289,0.393726963358898
498,2,363954,-0.125184340518807,0.15682775415576,0.425274728925292
499,2,364199,-0.156959614917707,0.156533198578625,0.316680831783972
501,2,365981,-0.192618691239676,0.159587492602397,0.228248550113969
502,2,366047,-0.144573022944132,0.156847723011699,0.357293062611141
503,2,366936,-0.0668305705318564,0.158803699468254,0.674129754111929
504,2,369530,-0.140224038284681,0.15659802041764,0.371162421141627
506,2,369931,-0.153213103911852,0.157640487816804,0.331758492098492
507,2,371033,-0.214717377379502,0.157016859091167,0.172345007487941
508,2,372919,-0.106791493369594,0.156649170639066,0.495860534328467
509,2,373518,-0.0665775419128298,0.15662316749179,0.671036584030833
510,2,376157,-0.10982915011237,0.156900143472233,0.48439213861431
511,2,376172,-0.0814506278557457,0.158084511868379,0.606711510263501
514,2,381433,-0.0223312376788002,0.158025250319918,0.887702212459849
515,2,381922,0.0387772749312199,0.159243752226784,0.807752621146144
516,2,382146,0.0731193913540914,0.156812964587689,0.6412997682818
517,2,384206,0.082269818163647,0.15728860354614,0.601267547093169
518,2,384955,0.0165956981609734,0.156996569783547,0.915874556092441
520,2,387301,0.0514486633600111,0.157774466858561,0.744549551402132
521,2,388313,0.0740941796355759,0.156811668383933,0.636858896384029
524,2,390138,-0.0253795518163477,0.157343744131443,0.871949369591191
525,2,391233,0.0977807700952611,0.158138431877923,0.536760604166008
530,2,395606,-0.171582616120305,0.157040443283702,0.275313918743176
531,2,395726,-0.16760356238095,0.156995035288041,0.286442997154278
532,2,395853,-0.177020542695884,0.157414374204031,0.261543299958602
533,2,396484,-0.135973816064659,0.156832160975248,0.386529798687209
534,2,396705,-0.106694373371659,0.156820493122465,0.496722588031202
535,2,398759,-0.116315298673219,0.15808506043208,0.462355229699569
536,2,400386,-0.113092058101423,0.157208075394078,0.472383911488375
537,2,400847,-0.072933451145733,0.15713042845789,0.642820181512807
538,2,401130,-0.0864024062760224,0.158552026859993,0.586134280602258
539,2,401143,-0.109885027678379,0.15819619599168,0.487755200813885
540,2,401979,-0.0506575135279076,0.158183258195218,0.748971532334505
541,2,403598,-0.0400724616029646,0.1573538638123,0.799130438708628
542,2,404844,0.042193080272394,0.159110389362526,0.791024680009985
543,2,405100,-0.0136623341078591,0.157667964032827,0.930996809476482
548,2,406181,-0.0447644719255607,0.157753737658769,0.776759350060324
549,2,406688,0.0160675882120415,0.156858918293011,0.918470857423657
550,2,407621,-0.0672598172585449,0.158107231800105,0.670799714262925
551,2,409016,-0.0692038436363381,0.159689067545744,0.665013449091642
552,2,410647,-0.126425358874071,0.157259487411402,0.421979400879683
554,2,419803,-0.169599526978722,0.15825132480407,0.284582463331479
555,2,419943,-0.0651408778669642,0.159406600992184,0.683047219721648
556,2,422349,-0.146447238430942,0.157295631940911,0.352473390671093
557,2,425467,-0.0852656806651356,0.15685764216261,0.587069240494781
560,2,429095,-0.109759804848313,0.157744392951926,0.487006935291321
561,2,431266,-0.0472076808072226,0.157918532318347,0.765164079511146
562,2,431446,-0.0241099827718443,0.158571223861159,0.879238200077162
563,2,432524,0.00142392190905888,0.15705376234536,0.992771230967165
564,2,434090,-0.10128103001529,0.158409197927974,0.523001286999412
565,2,441927,-0.121164187192772,0.156671578262124,0.439824445623074
566,2,446471,-0.204478054161737,0.158352950845713,0.197451404945144
567,2,449325,-0.225310284835574,0.157341893529194,0.153034675892745
569,2,450017,-0.262907916879265,0.156298133344834,0.0934352353038104
570,2,451779,-0.331983679428699,0.156514466807506,0.0346095166262722
571,2,451784,-0.322799954394197,0.157140202276689,0.0406906906643318
572,2,453525,-0.343931738189984,0.157062998867324,0.02919496565526
573,2,453768,-0.352070302254186,0.157222093481432,0.0257575168200569
574,2,454027,-0.343643481812001,0.156610245513885,0.0288679275847035
575,2,455029,-0.354876969609699,0.156623039082395,0.0240685770975142
576,2,455247,-0.383078731821042,0.155920808232503,0.0144955141609935
579,2,455756,-0.22777619493009,0.16850261010128,0.177315518547193
580,2,457024,-0.367949867350462,0.157188487787278,0.0197975653534994
581,2,457298,-0.377148699648137,0.157588214785793,0.0172214428327435
582,2,460202,-0.361793112157751,0.158053387530683,0.0226660591796309
586,2,464424,-0.303565078178838,0.157571184266366,0.0548412130646544
587,2,465824,-0.256129276106318,0.15937258645998,0.108924304457357
588,2,470145,-0.210217172884478,0.157277195613297,0.182213084954051
589,2,470686,-0.134335425953484,0.157416768631003,0.394030447688529
590,2,471144,-0.173737462563967,0.15758018156966,0.270980814319695
591,2,471830,-0.184868043051077,0.157094284660385,0.24006954572856
