SNP,Chr,Pos,Effect,SE,SRO9_SGN1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
194,2,8498,-0.040241867573432,0.0579208502664332,0.487654343441889
195,2,8651,-0.044131705154618,0.0579671368429766,0.446972555968964
197,2,9812,-0.0328726421486146,0.0583331854547716,0.573430175037243
198,2,9932,-0.0410732697542842,0.0580882850618098,0.479981074025102
199,2,10135,-0.0419865605200176,0.0578636552611167,0.468557457130969
200,2,11616,-0.0649868496714665,0.0577418228248122,0.261153368961222
201,2,12133,-0.056831229649266,0.0579964634904731,0.327802362353985
202,2,12194,-0.0601668268751034,0.0582118436587949,0.302038283434999
203,2,12359,-0.0481722724520209,0.0580728343539986,0.407373781108566
204,2,13061,-0.0630840057706455,0.0580280706469115,0.277721489356544
205,2,14298,-0.05054430589935,0.0582464029372938,0.386111428263458
206,2,15222,-0.0495926264808717,0.0588178900607417,0.39971244158169
207,2,17986,-0.0500160857527299,0.0577840409514042,0.387314329064683
208,2,19770,-0.0588493157679293,0.058160986202916,0.312310037094465
209,2,19836,-0.0459108859832029,0.0580338251245525,0.429413556618211
210,2,19851,-0.0385260448075424,0.0582192131674661,0.508568901566333
211,2,21595,-0.0543182647624408,0.0579426265565187,0.349168510214059
212,2,22385,-0.0474131674287003,0.0580147431767619,0.414330721586855
213,2,23441,-0.0514080785632647,0.0585697283805172,0.380690298003786
214,2,24209,-0.0545056942735085,0.0580784011568732,0.348637024010063
215,2,24341,-0.039035831039606,0.0582513145451753,0.50321440027487
216,2,26815,-0.0505651581792825,0.0581562658169331,0.385180634713241
217,2,28209,-0.0578843664712255,0.0581565473522589,0.32026249447186
221,2,41245,-0.0438316912193079,0.0579677816866598,0.450070256338372
222,2,43214,-0.0166980929579449,0.0589485879093344,0.77713947620439
223,2,47104,0.00563242730964875,0.0573109754681333,0.921767061010633
224,2,50915,-0.00441856593935774,0.057874385371421,0.939185870411632
225,2,55834,-0.012828312221658,0.0576033873612082,0.823897290865062
226,2,56422,-0.0176207488324477,0.0577028032905962,0.760263775439143
227,2,57715,-0.0110225974015405,0.0575171938149755,0.848134360254928
228,2,59046,-0.0259482597804923,0.0577946643766803,0.653726436003325
229,2,59191,-0.0109584381409351,0.057477197713459,0.84890382050402
230,2,59383,-0.0196304910231684,0.0574872164599057,0.732948626286902
231,2,59477,-0.016034138582874,0.0583555840396682,0.783656652079746
233,2,60471,0.000412205017920053,0.0575741454726449,0.994291598118086
234,2,60478,0.00172450167324578,0.0576397756858082,0.976148875729085
235,2,60786,0.0086355167997878,0.0575432377410273,0.880795054392963
236,2,61035,0.00780983293400861,0.0575394217055072,0.89211199782334
237,2,61071,0.00676857680109549,0.0572787617126839,0.906000924888639
238,2,61675,0.026957638739635,0.0574268772876244,0.639055364727245
240,2,62939,0.00979438457038462,0.0573431336591694,0.864476455443566
241,2,63527,0.00147305673625275,0.0575607064318148,0.97959773847056
242,2,63857,-0.0301386788592536,0.0575517984707187,0.600830302890026
243,2,65527,-0.035429597836541,0.0573533442677446,0.537143404069381
247,2,67976,-0.0231055023839581,0.0581978744552777,0.69159539735302
250,2,72389,-0.0385838442302993,0.0578154275796627,0.504976681374636
251,2,72392,-0.030755895104044,0.058222259707002,0.597657917888467
252,2,73646,-0.0593005081140624,0.0569637530983369,0.298577898713713
253,2,74564,-0.061182761591679,0.0568459099612869,0.28253199812772
254,2,74739,-0.0604291109725063,0.0570357117611958,0.290098341655818
257,2,80873,-0.0213625418762035,0.0572513293183241,0.709271062100694
258,2,81501,-0.00614154823839924,0.0572521451334664,0.91463419130809
259,2,83526,-0.0314473275173641,0.0571397538732413,0.582421854169222
260,2,83845,-0.00772832484112662,0.0572171121248811,0.89263338163771
263,2,84447,0.00174137504361135,0.0579490581613992,0.976044078621604
264,2,87391,0.0291174571153689,0.0569448462500663,0.609441534928812
265,2,87562,0.0359895845462227,0.057077956650069,0.528753334491373
266,2,87849,0.0378423258830149,0.0570691497696144,0.507701823778991
267,2,87878,0.0402627723482522,0.0573100160502803,0.482803370879849
269,2,89785,0.052306956942323,0.0572888534518292,0.36184519301951
272,2,93721,0.0401569911431181,0.0571433025035508,0.482679795373362
273,2,93952,0.0342402857963713,0.0569905633335803,0.548354612560085
274,2,95085,-0.00978482587822165,0.0570968989473793,0.864029241288633
276,2,107124,0.0365785503371967,0.0570944955742865,0.522154829283186
277,2,111645,0.0456218804511364,0.0571126675408421,0.424940643669914
278,2,111916,0.0376327935410609,0.0572639873682048,0.511492909192775
279,2,111931,0.0491374500350021,0.0573269972030587,0.391947236630255
280,2,111999,0.0497169405650654,0.0571192835608385,0.384670328808801
281,2,114528,0.0919953746377813,0.0573007733532251,0.109281900992973
282,2,116024,0.103201181654041,0.0573840481316443,0.0729631317656869
286,2,120090,0.0558613750805322,0.0573416371785156,0.330631674039414
287,2,120291,0.038561355531196,0.0580390120314815,0.506865493425579
288,2,120726,0.0622187929364563,0.057644709021605,0.281168846385059
289,2,121716,0.0369430242735893,0.0576406477949226,0.521990744815493
290,2,123100,0.0793551184293588,0.0575990846525321,0.169164105788144
291,2,124677,0.0472690655102146,0.0576192752977392,0.412559412285252
293,2,127887,0.0378659329968727,0.0580346179770973,0.514521720155616
294,2,128935,0.0231390462684323,0.0580016335746372,0.690180229703402
295,2,129053,0.0175788921378067,0.0581837816032236,0.762733168822113
296,2,130040,0.0120353675177489,0.0585429710175268,0.837236123389078
297,2,130976,0.0192116712758437,0.0580605989116745,0.740923901410974
298,2,132199,-0.0281462170888025,0.0583195074915417,0.629664033604675
299,2,133355,-0.021669510143296,0.0587220559010062,0.712335360042828
300,2,133435,-0.0117640151318399,0.0588569697348226,0.841693722358211
302,2,135183,-0.0223260849462028,0.0588809106246647,0.704786955048094
303,2,135402,-0.0330692670663368,0.0588576924496754,0.574573936296741
304,2,135898,-0.0382239054512172,0.0591613173382356,0.518636820259007
305,2,135912,-0.0446477421203293,0.0591923306334338,0.451182446808044
306,2,135925,-0.0449595171835813,0.0589230888266119,0.445960847098178
307,2,136002,-0.0363790255075225,0.0588957154440529,0.53718098015165
308,2,136173,-0.0416084049938521,0.0593031025499916,0.48337677363816
310,2,138318,-0.0833327179709764,0.0607494722243024,0.171014373100886
311,2,138695,-0.0910521668544477,0.0596707179635895,0.127927629773741
312,2,138818,-0.0716069225604108,0.0596357401531123,0.230657799513048
313,2,139728,-0.0571321609264406,0.0595727134549839,0.338198827079661
314,2,140174,-0.0603376759482368,0.0595637597082481,0.311757290778914
315,2,140863,-0.0702840447378541,0.0595086809602357,0.238369199751968
316,2,141152,-0.0647436241215236,0.0596947251309418,0.278848488358825
317,2,141292,-0.0865997875183355,0.0591849656311236,0.144300880807367
318,2,141545,-0.0790713386905346,0.0595047122196035,0.184764069961945
322,2,146723,-0.111658334595838,0.0592484464628854,0.0603081718831104
323,2,147946,-0.128061455842545,0.0597034024017691,0.0326379855049044
326,2,151397,-0.0870323963313249,0.0600630820619455,0.148220712650755
327,2,153035,-0.108167856908872,0.0593068707849137,0.0690175277400435
328,2,153228,-0.117012407613452,0.0596964568277275,0.0507676999087144
329,2,153455,-0.0855246793641959,0.0603018977960032,0.156992668038912
331,2,153815,-0.105117581390913,0.0599810756962554,0.0805539023751839
332,2,154160,-0.107262653948365,0.0593362328734966,0.0715028457665039
333,2,154235,-0.0914433387028644,0.0600084499738881,0.128443773185043
335,2,159870,-0.0820274811636246,0.0585222713239778,0.161899746812474
336,2,161229,-0.0958037316720817,0.0593670716892112,0.107474749532099
339,2,162696,-0.112786474824201,0.0590247919708962,0.0568359433612797
340,2,163284,-0.113040332403372,0.0582330930406347,0.0530332605022737
341,2,164166,-0.0966077653420123,0.0588624903774401,0.101637194969667
342,2,165270,-0.104167230901373,0.0583268361349093,0.0749700126309185
343,2,165675,-0.118618058301661,0.0592224565421262,0.0459496928080003
346,2,168062,-0.0909456407386595,0.0588240236646997,0.122985382260306
347,2,168518,-0.102512554957025,0.0584307036562672,0.0802245656551075
348,2,168980,-0.103185243062378,0.0583993658384076,0.0781107661420192
349,2,169651,-0.0937475232318048,0.058472389131197,0.109767529884596
352,2,170725,-0.109302823577033,0.0585008067709309,0.0625346944083771
353,2,171254,-0.0876751889451413,0.0586993021536502,0.136164961395694
354,2,172242,-0.058027006839836,0.0581064217146004,0.318656416929169
355,2,173254,-0.0830859868137974,0.0575729604710795,0.149867115114464
356,2,173340,-0.0650277596889007,0.0576317256636264,0.259945716181611
357,2,173385,-0.0585516555725153,0.0577046410510511,0.310954089627292
358,2,173973,-0.067072622299906,0.0575245484750998,0.244408664079697
360,2,177341,-0.122850184570889,0.0570654521950967,0.0320120024510403
361,2,180314,-0.134728816857197,0.0570088807133607,0.0186546040738918
362,2,180339,-0.118564939693297,0.0572565574491469,0.0391070824744348
363,2,182758,-0.0979443564094079,0.0571594603220766,0.087493308562073
364,2,183619,-0.0628317003272606,0.0575255845728859,0.275472834655028
367,2,187176,-0.0967760940185387,0.0577069955654083,0.0944227618358776
368,2,191066,-0.0285687997671894,0.0583497138566583,0.624711632708158
371,2,191599,-0.0903735433550583,0.0573594283976468,0.116021693389318
373,2,191763,-0.0966188864174354,0.0575594660721441,0.0941164539473013
374,2,191959,-0.0815710120241773,0.057484009160971,0.156775266409599
376,2,195759,-0.0338193660451715,0.0581148519239671,0.560978446902696
377,2,196912,-0.0236608749114245,0.057188411920745,0.679319089857759
379,2,198110,-0.0421187197279868,0.0575013913274698,0.464360644231807
381,2,198805,-0.0465377531855383,0.0577398310514969,0.420790967249262
382,2,198891,-0.021109183493397,0.057331757161168,0.712949606340801
383,2,199248,-0.0423722261352792,0.0574294588617464,0.461118005450662
384,2,201782,-0.036042657274755,0.0573710321802095,0.530254341516025
385,2,203285,-0.0366369187886214,0.0571472860313846,0.521876055322337
386,2,203783,-0.0262727876515757,0.057040281466459,0.64536880224305
387,2,204179,-0.0152882616599396,0.0571896939985118,0.789374694218331
388,2,205406,-0.00808236797119116,0.0577815262286649,0.888836108680501
389,2,205834,-0.00841497569873118,0.0575046291156678,0.883739977397512
391,2,207192,-0.0254669523039706,0.057436607690159,0.657753594882545
392,2,207561,-0.0299897906233585,0.0571763764249753,0.600250531581766
393,2,208682,-0.0249540613583757,0.057086979765112,0.662289059506746
394,2,210102,-0.00113702889495476,0.0572498672098219,0.984165626889536
396,2,214801,-0.0375812714734015,0.0572122190708377,0.511689361673129
397,2,215016,-0.0435497587251701,0.0571675387484828,0.446692966472754
398,2,218876,-0.0573522855485239,0.0577253663967102,0.321128888438698
399,2,227511,-0.0887111972988841,0.0580233704301187,0.127187933193182
400,2,230378,-0.0818406638902563,0.0573162521932722,0.154210813405693
401,2,231943,-0.0889061023093092,0.0574517932864997,0.122641044226072
402,2,232156,-0.0912990700288042,0.0574174463204431,0.112709033151365
403,2,232789,-0.0850553677101297,0.0572399264827984,0.138186271297293
404,2,238524,-0.0822274000512669,0.0573326712127951,0.152396047704836
405,2,241518,-0.069017274974069,0.0578821994965324,0.233915239901468
406,2,250396,-0.0831452427017316,0.057433028701533,0.148591188816986
407,2,250466,-0.0838785647700921,0.0574096037827125,0.144889984096478
408,2,252305,-0.0668018869017584,0.0576259771832562,0.247145103212207
409,2,254571,-0.0648203213181007,0.0584447348894405,0.268147481700386
410,2,254742,-0.0421606901072427,0.0584505495443784,0.471199162417663
411,2,254908,-0.0821999587668452,0.0587778135960461,0.16284503091764
413,2,255862,-0.0267107639265307,0.0585681163071407,0.64862495896258
414,2,255975,-0.0190995617803398,0.0583650028058262,0.743677771149868
415,2,258311,0.0136752518169048,0.057405349624509,0.811846668792255
416,2,259284,-0.0220451686370136,0.0575913186749527,0.70210859431763
417,2,266330,-0.0379651008130497,0.0578156502091679,0.511828786009871
418,2,267100,-0.0122956160274716,0.0578430325102142,0.831786111806401
419,2,268086,-0.022480303522677,0.0578385764331396,0.697752245102289
420,2,274614,-0.0242345279707094,0.0574850012354327,0.673588193711207
421,2,274729,-0.0246910931493636,0.0577990311584176,0.669502334023766
422,2,275746,-0.0298714129844727,0.0577668565932422,0.605408126516704
423,2,277029,-0.0461140382180577,0.0574677968800726,0.422842609747801
424,2,277741,-0.0305720587893827,0.0575197562734624,0.595402922465373
425,2,278218,-0.0444331557662333,0.0573901290979642,0.439313061731222
426,2,278379,-0.041233086792612,0.0588193726045276,0.483757352701165
427,2,279910,-0.0444805423837762,0.0573698388529911,0.438663916309177
429,2,283431,-0.0477837258977175,0.0582040809434767,0.412218194717041
430,2,283573,-0.0486681997372121,0.0575024449507642,0.39792115451646
431,2,286762,0.000727652154538627,0.0577080857193446,0.989946712590447
432,2,287187,0.0174865237338148,0.0574312948027345,0.760943727155739
433,2,288379,0.0315275730952078,0.0569788452933847,0.580394111622391
434,2,294941,0.00483377152066738,0.0570370691418601,0.93250986128499
439,2,297610,0.032765219103009,0.0572998121998153,0.567807381302398
441,2,299680,0.0588276985880959,0.057063965766597,0.303289771486256
442,2,299708,0.0525968559016873,0.0572018842707516,0.358464520289768
443,2,299759,0.0533825702332918,0.0570055469084712,0.34968422500742
444,2,300111,0.0698312434506849,0.0573548006640294,0.224215534904514
446,2,301710,0.0744371779294676,0.056953982061085,0.192073456274091
447,2,303446,0.0662169646962663,0.0573430186557167,0.248973106106571
448,2,303854,0.0483233527297814,0.0574046505073625,0.400468684929403
449,2,304472,0.0349404103474216,0.0569463136942103,0.539896288814125
450,2,304691,0.0375795838612751,0.0578651861207541,0.516480628104823
451,2,308097,0.0304668305014242,0.0572664943030866,0.595047898058521
453,2,309402,0.0230369910106802,0.0569276903266097,0.685964383739664
454,2,310030,0.0178739757283617,0.0572528978368797,0.755077889389738
455,2,310113,0.0218584893763778,0.0570892230795489,0.702037013220847
456,2,310972,-0.013419311619034,0.0571833257372844,0.814599568387424
457,2,312659,0.0440546412331732,0.0569176531434498,0.439444926489807
460,2,318265,0.0654703825654572,0.0576009309974225,0.256468087346756
461,2,318379,0.0695734647681645,0.0577586267448548,0.229181974435431
462,2,321266,0.088410331694285,0.0572969081458202,0.123721642602423
463,2,322957,0.109723805993012,0.056676585882193,0.0536702576183344
464,2,325221,0.121768886705218,0.0569216672542588,0.0331020735931883
465,2,332691,0.144798633498776,0.057357536504333,0.0120242772893381
466,2,333006,0.16242207635489,0.0571087258666452,0.00471342604997612
468,2,335046,0.0883217861973194,0.0569869839532997,0.122071422261579
469,2,335049,0.0747216968541675,0.0572858212151758,0.192958509841331
470,2,335995,0.0743165631911351,0.0569621044237193,0.192856263448271
471,2,336060,0.0918429885332084,0.0568124722464794,0.106858130314226
472,2,338292,0.00864317180149422,0.0570169412800369,0.879597280686529
473,2,339568,0.0428992162176546,0.0570590150197077,0.45264862463854
474,2,340466,0.00594080007013435,0.0575982394342724,0.917908807172827
478,2,348480,-0.00935877763652392,0.0570175185930441,0.869715949232838
479,2,350086,-0.0355647526063487,0.0569909590983175,0.533003063112704
480,2,351083,-0.0177397949474714,0.0577516110860725,0.758892045096305
481,2,351335,-0.0318456527008444,0.0570849320388084,0.577290578441035
482,2,351417,-0.0424077214309261,0.0570564479690215,0.457819230524306
483,2,351450,-0.0390854153885493,0.0571263976650745,0.494302946353754
484,2,352302,-0.0357743822304016,0.0575842923818594,0.534834497632316
485,2,352469,-0.0265102916168679,0.0570157022939813,0.642243381733046
486,2,352562,-0.0294052240591234,0.0572448637103544,0.607800984096478
487,2,352944,-0.0433187703418315,0.0570545090722329,0.448208311358157
490,2,355266,-0.0347128489323728,0.0570711780851892,0.543420899783264
491,2,358277,-0.02446398662274,0.0570952447231431,0.668565364852838
492,2,358926,-0.0418541102555244,0.0571507246270078,0.464443310373778
493,2,358948,-0.0188080717913005,0.0572034860162942,0.742507572386127
494,2,359515,-0.00924436342595739,0.0571242069534984,0.871532961592547
495,2,363190,-0.0298697390273531,0.0576634101376918,0.604781643505211
496,2,363588,0.0107972747225094,0.0579100507557181,0.852199722416982
497,2,363888,0.0132972125970135,0.0574115558047755,0.816973486718579
498,2,363954,0.00186033579474518,0.0571877003756146,0.974067499857734
499,2,364199,-0.00398481713417238,0.0571096963503597,0.944412421490665
501,2,365981,0.00344842681958155,0.0582612448003179,0.952835036340444
502,2,366047,0.0166416598146178,0.0572053876181112,0.771290457484063
503,2,366936,0.0102357940506203,0.0578680768523534,0.859702887228478
504,2,369530,0.0082154302339295,0.0571156305799725,0.885710028222043
506,2,369931,-0.0031398629455608,0.0575088921758216,0.956489723456676
507,2,371033,0.0133450495795525,0.0573520617178778,0.816139717870492
508,2,372919,-0.000739425847962161,0.057108724258848,0.989676844038319
509,2,373518,0.0212537870146105,0.0570650988734066,0.709782763024672
510,2,376157,-0.0312819942372625,0.0571780400584326,0.584657064410676
511,2,376172,-0.0264034640057172,0.0575986226742474,0.646943987871666
514,2,381433,0.0199806136662088,0.0575643271400007,0.728722566674842
515,2,381922,0.020789556211686,0.0580107721828485,0.720277616888338
516,2,382146,0.0116602336729793,0.0571450768967692,0.838435009171813
517,2,384206,0.00349297187504749,0.057326042599234,0.951448104571148
518,2,384955,0.0125955044130599,0.0571947238545654,0.825826004046347
520,2,387301,0.0202442839706827,0.0574797131785781,0.72489937322823
521,2,388313,0.0351673681760982,0.0571177857488274,0.538489909719583
524,2,390138,0.0173908278567286,0.0573188708013219,0.761760028893353
525,2,391233,-0.0264168336043197,0.0576277976783881,0.646944042072771
530,2,395606,-0.0242592856828919,0.0572958458058915,0.672258435482045
531,2,395726,-0.0132805584693548,0.057285087672178,0.816802265496176
532,2,395853,-0.0201035000378789,0.0574426348330782,0.726565993875671
533,2,396484,-0.017894710773979,0.0571907223302189,0.754544949343218
534,2,396705,0.0122433376190468,0.0571673317408776,0.830540734832776
535,2,398759,-0.0190891775206002,0.0576295029014163,0.74066000513076
536,2,400386,-0.0128919881678769,0.0573126642834272,0.822155055534034
537,2,400847,0.000875179114649294,0.0572639631372309,0.987814844466645
538,2,401130,0.00580656538384328,0.0577879050776145,0.92001979929169
539,2,401143,-0.00268512756222283,0.0576739985260129,0.962892641986749
540,2,401979,-0.00396346318461843,0.0576380723862104,0.945215873363919
541,2,403598,-0.0161210881156651,0.0573267634034114,0.778711034951351
542,2,404844,0.024783630640464,0.0579586289080066,0.669196554827048
543,2,405100,0.00253089410772334,0.0574428059067575,0.964881987703751
548,2,406181,0.00371226185016488,0.057479817402934,0.948541985008992
549,2,406688,0.00223743071484511,0.0571483227290434,0.968791899009072
550,2,407621,0.027777863009584,0.0575981805536791,0.629913193308647
551,2,409016,0.0198702688116044,0.0581845546335729,0.732927251961167
552,2,410647,0.0182095918657977,0.0573377688216371,0.750987834994704
554,2,419803,-0.0243792755269016,0.0577340261702112,0.673085931837915
555,2,419943,-0.0196073149563831,0.0580801417384329,0.735872317050501
556,2,422349,-0.0458547749621609,0.0573250900413368,0.424302294760249
557,2,425467,-0.0502570949940539,0.0571084344986165,0.379442153533528
560,2,429095,-0.0502215959403789,0.0574474410779291,0.38259382475862
561,2,431266,-0.0776724138059839,0.0573922222379901,0.17680621774512
562,2,431446,-0.0691053778305125,0.0576561232964958,0.231495991400401
563,2,432524,0.0042126664797571,0.0572181513551745,0.941350755738343
564,2,434090,-0.0356716251013578,0.05771458921423,0.536928105421283
565,2,441927,-0.0170416365418863,0.0571204784072492,0.765615030718627
566,2,446471,-0.00205805544524335,0.057827900999016,0.971629943648092
