SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
226,2,56422,-0.0659669189522152,0.0582812270444801,0.258456336126793
227,2,57715,-0.0562866998002696,0.058117258313401,0.333456651601782
228,2,59046,-0.0557933744898125,0.0584133765113145,0.340156877232309
229,2,59191,-0.0411042123918463,0.0581127577436003,0.479835430372076
230,2,59383,-0.0402656866113064,0.058131179673325,0.488972498821967
231,2,59477,-0.0369128289177715,0.0590132308604444,0.532046528767112
233,2,60471,-0.0506923953802627,0.058186497604967,0.384234076025244
234,2,60478,-0.052228009614905,0.0582491951267084,0.370527134556469
235,2,60786,-0.0405520762464776,0.0581795791163831,0.486251771724301
236,2,61035,-0.0573752134993163,0.0581352522687868,0.32435471093098
237,2,61071,-0.0603634493771839,0.0578621863149875,0.297556640615645
238,2,61675,-0.0581363229735395,0.0580357212583318,0.317158518765423
240,2,62939,-0.0526440440968257,0.0579499922170647,0.364266005091296
241,2,63527,-0.0459203517024723,0.0581841608823826,0.430510700941876
242,2,63857,-0.0737761908649107,0.0581165131940096,0.205115767896017
243,2,65527,-0.0690525120579932,0.0579405314105264,0.234147151044517
247,2,67976,-0.0634819391910388,0.0587961948911932,0.281015307030339
250,2,72389,-0.0383513781734954,0.0584944078155269,0.512481702335311
251,2,72392,0.0105567420898603,0.0589253243539237,0.857919105958512
252,2,73646,0.000199312880135943,0.0577198639456727,0.997246775100622
253,2,74564,-0.0112876888636241,0.0576033983795239,0.844757938334361
254,2,74739,-0.00125801279470553,0.0577959067337184,0.982646540156454
257,2,80873,-0.011955658574197,0.0579303411657695,0.836613144329904
258,2,81501,0.0108383511693431,0.0579213110823567,0.851672486406825
259,2,83526,-0.0014861893496044,0.0578342734047844,0.979513233502117
260,2,83845,-0.00905092972278981,0.0578872873579459,0.875843090450917
263,2,84447,0.0272570152630906,0.0586104447152436,0.642179608178537
264,2,87391,-0.0115473765940034,0.0576303932915798,0.841306950285852
265,2,87562,0.00389364797321665,0.0577791478231998,0.94631060543115
266,2,87849,0.00233160900571772,0.0577739139562472,0.967830951928238
267,2,87878,0.00879322357496901,0.0580204223824365,0.879625339313505
269,2,89785,-0.011849332336501,0.058025349746677,0.838307406957042
272,2,93721,-0.0222455310084448,0.0578414301528757,0.700769012939614
273,2,93952,-0.0150057170600249,0.0576825351275631,0.794905015272778
274,2,95085,-0.0338066453410834,0.0577405471982498,0.558590852039331
276,2,107124,0.0340090350167437,0.0577689630482892,0.556433857008872
277,2,111645,0.0501322211613489,0.0577727425210469,0.386121440653428
278,2,111916,0.0515707553496381,0.0579056323035281,0.373750392261256
279,2,111931,0.0604397825127223,0.0579701066308661,0.297845891463054
280,2,111999,0.0542228546252051,0.0577787690630763,0.348651579404667
281,2,114528,0.0467249622158915,0.0581305346160053,0.422057018701152
282,2,116024,0.0454779023506781,0.0582718017228953,0.435652343798274
286,2,120090,0.0127989582345142,0.0580877186533356,0.825734946954505
287,2,120291,-0.000845504420980858,0.0587560159888626,0.988526894172335
288,2,120726,0.0194021841738023,0.0584074338801068,0.739945297013549
289,2,121716,-0.00461513303366429,0.0583496999205678,0.937002375101527
290,2,123100,0.0245248749176268,0.0584161253596436,0.674864639751178
291,2,124677,0.00592849728866968,0.0583493637704421,0.919129119315175
293,2,127887,-0.00300028967481447,0.0587500618174063,0.95929965675966
294,2,128935,-0.00260863026768843,0.0586945759982049,0.964575503537866
295,2,129053,-0.00562683542618558,0.0588726451253351,0.923911243502454
296,2,130040,-0.0436383787706701,0.0591871865770549,0.461433137549171
297,2,130976,-0.0313794502747373,0.0587265343016315,0.593448402220251
298,2,132199,-0.0213523761535933,0.0590116339860269,0.717693076229478
299,2,133355,-0.0326104721083366,0.0593964837518063,0.583331734770762
300,2,133435,-0.0281637680788526,0.0595313753617424,0.6364405365292
302,2,135183,-0.044024751539588,0.0595371342699679,0.460125048179814
303,2,135402,-0.0412538933967544,0.0595337489491103,0.488796757151015
304,2,135898,-0.0661927551934456,0.0597864569093269,0.268981650883911
305,2,135912,-0.0645955028413395,0.0598357164037766,0.281080749793071
306,2,135925,-0.0698132963809245,0.0595470881989878,0.24182513969897
307,2,136002,-0.0674120968716422,0.059510202997355,0.258074560492629
308,2,136173,-0.0591937801171303,0.0599573392512173,0.324188973811722
310,2,138318,-0.111213592502762,0.0613402122455402,0.0706715182592639
311,2,138695,-0.109125292844809,0.0602898124994935,0.0711441840595486
312,2,138818,-0.108064958053047,0.0601836433295702,0.0734153957751699
313,2,139728,-0.0935620218682117,0.0601436681355594,0.120689285785379
314,2,140174,-0.107376746048659,0.0600782576203609,0.0747498700182357
315,2,140863,-0.115641119668518,0.0600102495135609,0.0547791141661462
316,2,141152,-0.129078692112742,0.0601036200187421,0.0324257083746703
317,2,141292,-0.124404388811876,0.0596939200003837,0.0378754153470296
318,2,141545,-0.107436429243068,0.0600810878246975,0.0746028257947562
322,2,146723,-0.0795865566312919,0.0600946300690616,0.186242350932996
323,2,147946,-0.0770199847822853,0.0606572264485954,0.205007330119958
326,2,151397,-0.0221947057616594,0.0609361301719408,0.715905086019869
327,2,153035,-0.0841365744321256,0.0601175447194549,0.162530924030972
328,2,153228,-0.0734876136164331,0.0605978922867759,0.226052020448025
329,2,153455,-0.0663668296475064,0.0610802622211187,0.277976607095361
331,2,153815,-0.088463527916279,0.0607654346543328,0.146331189176224
332,2,154160,-0.081532167846074,0.0601526539043348,0.176150073322544
333,2,154235,-0.0813815708761801,0.0607570063485647,0.181282751678296
335,2,159870,-0.0586939376330275,0.0592905437565615,0.322882688004938
336,2,161229,-0.0323557350966446,0.0602594988269503,0.591647319769133
339,2,162696,-0.049746147522916,0.0599662875205574,0.407343377863794
340,2,163284,-0.0218854545700058,0.0592178470167248,0.711920550094427
341,2,164166,-0.015529559985361,0.0597735319791183,0.79516439750004
342,2,165270,0.00487130063706376,0.059275955184198,0.934550119109493
343,2,165675,0.0179400543294175,0.060248582852572,0.766055987713853
346,2,168062,0.0162310575346089,0.0597084495399474,0.785905089356902
347,2,168518,0.0197905818399676,0.0593634414915419,0.739045417375929
348,2,168980,0.026381464502754,0.0593279849565583,0.656829674847946
349,2,169651,0.0493385252321769,0.0593146838355239,0.406078738994752
352,2,170725,0.022488215225724,0.0594664290878575,0.705534167683192
353,2,171254,0.008565877331834,0.0595729818844828,0.885749961548893
354,2,172242,0.021820904294663,0.0588590548109228,0.711059913730958
355,2,173254,-0.00239703863121399,0.0584192511923097,0.967293856257712
356,2,173340,0.000903988587167059,0.058412300890419,0.987661176926822
357,2,173385,0.0072100213660426,0.058464856226272,0.901922056487554
358,2,173973,0.0187203354438229,0.0583022859335509,0.748331497767752
360,2,177341,-0.0199893115173794,0.0581023784716568,0.731024033952576
361,2,180314,-0.0403450436840686,0.0580919420686067,0.487823482819703
362,2,180339,-0.0365895090213599,0.0582459325469639,0.530285723063689
363,2,182758,-0.0687611639831015,0.0579540344311686,0.236231655922078
364,2,183619,-0.0453215661773803,0.0582482192904241,0.437045151050721
367,2,187176,-0.0850415105417271,0.0584405135088972,0.146507904146262
368,2,191066,-0.0268900462034385,0.0590363692689788,0.649042033122895
371,2,191599,-0.0422254280867556,0.058192088961044,0.468551646132282
373,2,191763,-0.050264273825298,0.0584048753290056,0.390032740619639
374,2,191959,-0.0164241091797334,0.0583169091115958,0.778388078583471
376,2,195759,-0.0117623044980882,0.0588209238625789,0.841620728240583
377,2,196912,-0.0236299670518552,0.0578591182552765,0.683223812782394
379,2,198110,-0.0425369437412301,0.0581755638451302,0.465152862507514
381,2,198805,-0.0193351631758273,0.0584613118500246,0.741041385194243
382,2,198891,-0.0199350799077033,0.0580052181486694,0.731293552658792
383,2,199248,-0.0247710113318567,0.0581324662383609,0.670285067543191
384,2,201782,-0.0322877612428158,0.0580505284374861,0.578425849899379
385,2,203285,-0.0135991808341424,0.0578462721151648,0.81427384360519
386,2,203783,-0.0301482467782565,0.0577039249666644,0.601674749918679
387,2,204179,-0.024478676291931,0.0578512437266533,0.672457075492143
388,2,205406,-0.0343980068933117,0.0584317708286693,0.556447943927621
389,2,205834,-0.0300207104721784,0.0581585023968453,0.606046420538483
391,2,207192,-0.0346729451441846,0.058096740465907,0.55101417193731
392,2,207561,-0.0479385401561657,0.0578128432430491,0.407550314653852
393,2,208682,-0.0346108124393002,0.0577423901782641,0.549290409882427
394,2,210102,-0.0116982314652656,0.0579176206350901,0.840048297676048
396,2,214801,-0.0471963088805349,0.0578637103291971,0.415252588482326
397,2,215016,-0.0434476432371995,0.0578389542540197,0.453042967817772
398,2,218876,-0.0284387193859091,0.0584640164921902,0.626963352978398
399,2,227511,-0.06966936333248,0.0587807000835981,0.236719001022418
400,2,230378,-0.0424473901390821,0.0581114184637916,0.46560066821663
401,2,231943,-0.0533595167265165,0.0582528632912793,0.360293176973496
402,2,232156,-0.0462447664825317,0.0582461636263358,0.42775568336036
403,2,232789,-0.0582540509825938,0.0580089105812204,0.315957607266006
404,2,238524,-0.0406204993328618,0.0581332749667465,0.485169734986965
405,2,241518,-0.0326436856429483,0.058652763246691,0.578181860289195
406,2,250396,-0.0140507534164983,0.0582736818532653,0.809604716446299
407,2,250466,-0.0140399759447899,0.0582531063169474,0.809682039936218
408,2,252305,-0.0233232520825231,0.0583991284800922,0.689857165992548
409,2,254571,-0.0111921654235156,0.0592297462284102,0.850231271301288
410,2,254742,0.0113902600869518,0.0591761496016978,0.847476456726924
411,2,254908,-0.00883230323346429,0.0596294460682981,0.882332773668592
413,2,255862,-0.00169784712048549,0.0592720216746499,0.977163908608548
414,2,255975,0.00845474899625726,0.0590563834935679,0.886242333758649
415,2,258311,0.0170405160483143,0.0580758264445952,0.76937478827108
416,2,259284,-0.00178090845981232,0.0582784032540095,0.975638800936587
417,2,266330,-0.0289926938343661,0.0585087187674833,0.620535973500055
418,2,267100,-0.00188661092380304,0.0585247123759503,0.974301952985177
419,2,268086,0.0188207419294692,0.0585204917167559,0.747938949583791
420,2,274614,0.0628296546321384,0.058077267884259,0.280067126275606
421,2,274729,0.0532591748133088,0.0584229195101175,0.362593850426857
422,2,275746,0.0612818597421507,0.0583750628544163,0.294530462822003
423,2,277029,0.0504934113886762,0.0581323330373388,0.385659236038783
424,2,277741,0.0541511680685468,0.0581458805403749,0.352335685966876
425,2,278218,0.0500829398649824,0.0580509487388838,0.388865571265663
426,2,278379,0.0461365818779286,0.0594995940177799,0.43861655060392
427,2,279910,0.0528775293473686,0.0580234982149884,0.362752721820691
429,2,283431,0.0916257148663882,0.0587404325303153,0.11969358613914
430,2,283573,0.0684515852776478,0.0581213941847888,0.239695765586916
431,2,286762,0.0577561767584646,0.0583035543860958,0.322553801860958
432,2,287187,0.0505129283572133,0.0580498933154239,0.384802101753081
433,2,288379,0.0475815029679176,0.0576160986674658,0.409454376176625
434,2,294941,-0.0429239001029584,0.0576609876137731,0.457118657710651
439,2,297610,-0.0154449960766616,0.0579924821422705,0.790142447480864
441,2,299680,-0.0100463971020924,0.0578172242025973,0.862152646189459
442,2,299708,-0.00383410368824549,0.0579412939167814,0.94727817890165
443,2,299759,-0.0106041557455895,0.0577425851888658,0.854397145504691
444,2,300111,0.00520530008073938,0.0581481497017907,0.928721098423483
446,2,301710,0.00286237253882339,0.0577606281681572,0.960504418892938
447,2,303446,0.0145098378549489,0.0581195199957666,0.802999254170804
448,2,303854,0.00195894011943322,0.0581357037871192,0.973138621073452
449,2,304472,-0.0132110003996101,0.0576402481828896,0.818848154963878
450,2,304691,-0.0107007508977581,0.0585756609989368,0.855151982200876
451,2,308097,-0.0247119349329332,0.0579460546986009,0.670029362442482
453,2,309402,0.00155366786846345,0.0576082800071013,0.978499281709384
454,2,310030,-0.00785105364419441,0.0579304899785057,0.8922737198025
455,2,310113,-0.00493496713920279,0.0577698028265226,0.931972199192313
456,2,310972,-0.0400849762887613,0.0578187763845804,0.488585679063211
457,2,312659,-0.00247296241035115,0.0576335201559703,0.965798808977497
460,2,318265,-0.0181077969376917,0.0583746999698641,0.756592382608298
461,2,318379,0.0110172600200567,0.0585526941870687,0.850859544920535
462,2,321266,0.0221118867747327,0.0581517837407708,0.703992735956747
463,2,322957,0.0259629082493787,0.0576279713089221,0.652607682198604
464,2,325221,0.0305662098510735,0.0579381437675335,0.598131844719022
465,2,332691,0.0381221846327536,0.0585161907179537,0.515159957035413
466,2,333006,0.0629221670150852,0.058340323120632,0.281530834398997
468,2,335046,0.0270354506437476,0.0578329016917247,0.640448334163281
469,2,335049,0.0197394600680157,0.058087311802713,0.734191210919698
470,2,335995,0.0297068656886061,0.0577469344939196,0.607271970434468
471,2,336060,0.0420261896421015,0.0576474075540403,0.466472015313351
472,2,338292,0.000981478308400198,0.0576871326149274,0.986435205162468
473,2,339568,-0.0176097834508659,0.0577664439918637,0.760664229549972
474,2,340466,-0.0163506185478633,0.0582677703040607,0.779172621644092
478,2,348480,0.0135986881661913,0.0576835234147779,0.813766106201114
479,2,350086,-0.00257129285390749,0.0576906254887645,0.964474957501412
480,2,351083,0.030202587421574,0.0584142537214964,0.605451060259742
481,2,351335,0.00242810443876552,0.0577793749458112,0.966503545724663
482,2,351417,0.0104754263610723,0.0577677093800233,0.856207096100366
483,2,351450,-0.00245978356206192,0.0578341793145587,0.966098921459022
484,2,352302,0.0138819994599439,0.058286437623691,0.811888516081897
485,2,352469,0.0192693474363821,0.0576925711929122,0.738577515184647
486,2,352562,0.027176603919726,0.0579194553193894,0.639206537167755
487,2,352944,0.0275931728585651,0.0577517291247526,0.633095718441198
490,2,355266,0.0287955057195427,0.0577500662742966,0.618355616424614
491,2,358277,0.0359521797100407,0.0577478244606388,0.533967757841466
492,2,358926,0.0334715442987761,0.0578371077496288,0.563146556632506
493,2,358948,0.0349811736553016,0.0578529191744762,0.545795365278331
494,2,359515,0.0323180112920079,0.0577703429595227,0.576228387190469
495,2,363190,0.060233463302217,0.0582733742077372,0.302013924358207
496,2,363588,0.0866390150523104,0.0584099978516381,0.138889409748567
497,2,363888,0.0806164799339439,0.0579302444235717,0.164915906039151
498,2,363954,0.072474875003339,0.0577293933031758,0.210155218042073
499,2,364199,0.0657797557677758,0.0576733486773746,0.254827441450187
501,2,365981,0.0727115338733411,0.0588172775277386,0.217195960048198
502,2,366047,0.087034981094137,0.0576972062329085,0.13232663192655
503,2,366936,0.074656932842389,0.0584139907142313,0.202065936628677
504,2,369530,0.0606666719611704,0.0576965351541204,0.29375809373661
506,2,369931,0.0391710952048904,0.0581458765113939,0.500962397987162
507,2,371033,0.0583848805439682,0.0579455116884898,0.314345113700625
508,2,372919,0.0449863606638195,0.0577285171927539,0.436340151944382
509,2,373518,0.0722939128007774,0.0576170027040489,0.210406063022673
510,2,376157,0.0417960679943288,0.0578300147664951,0.470318162226293
511,2,376172,0.0478058681842088,0.0582355605055311,0.412254352141601
514,2,381433,0.0404223345016319,0.0582092721491304,0.487868611461365
515,2,381922,0.0523642513673181,0.0586352342883885,0.372438297277504
516,2,382146,0.0151685570495962,0.0578126888279572,0.793186022187031
517,2,384206,0.022605713106599,0.0579858268399242,0.696883362256626
518,2,384955,0.0308894391109956,0.0578457609236708,0.593680002976668
520,2,387301,0.0400708249281313,0.0581245765197357,0.491027285853431
521,2,388313,0.0483726570378604,0.0577609741721874,0.402899206448211
524,2,390138,0.0304877352436376,0.0579756035581674,0.599307478624275
525,2,391233,0.0557374046642781,0.0582451461600212,0.339249895612098
530,2,395606,0.0209826158485144,0.0579714137540968,0.717607734932558
531,2,395726,0.0397914090326137,0.0579222737613011,0.492546762019707
532,2,395853,0.0418145843009811,0.0580834211524379,0.472059452155772
533,2,396484,0.0378019311140594,0.0578341329451635,0.513777898688096
534,2,396705,0.0337506010701068,0.057813288082749,0.559736980719985
535,2,398759,0.0307506702447128,0.058291108184714,0.598152685511461
536,2,400386,0.0288224599260338,0.0579683286002053,0.619350177442724
537,2,400847,0.0356187778710352,0.0579041891805799,0.53886322591286
538,2,401130,0.0260930943876053,0.0584496186970924,0.655567421727328
539,2,401143,0.0206728902551322,0.0583398418229676,0.723286032326549
540,2,401979,0.0102122218101559,0.0583115479118716,0.861076272390042
541,2,403598,0.0178080280759341,0.0579974843331112,0.758987671642104
542,2,404844,0.0242445373104423,0.0586389928670118,0.679524935170313
543,2,405100,0.0331036352863545,0.0580895804204088,0.56912689020546
548,2,406181,0.0323435908889898,0.0581284389315932,0.578279078020991
549,2,406688,0.0431730907487289,0.0577726455522204,0.455384229041422
550,2,407621,0.0604035936988732,0.0582038020003548,0.300076019999952
551,2,409016,0.0444715880984399,0.0588287032111842,0.450183023692648
552,2,410647,0.0438335786330531,0.0579712268804099,0.450077668061995
554,2,419803,0.0225679039908906,0.0584131710443308,0.699470553339031
555,2,419943,0.0344085603543627,0.058741885189703,0.558412097925666
556,2,422349,0.0422562205023374,0.0580059934385708,0.466802637754245
557,2,425467,-0.00807189379577286,0.057839593908291,0.889089965768422
560,2,429095,-0.0427754882109877,0.0581391469990578,0.462375509517194
561,2,431266,-0.0529788130037782,0.0581470717113918,0.36285522825616
562,2,431446,-0.04285928233993,0.0584059971746769,0.463547699591442
563,2,432524,0.00220028507216952,0.0578891733323548,0.969702329437986
564,2,434090,-0.0208103299845195,0.0584121901043086,0.721853529398312
565,2,441927,-0.0240461138765663,0.0577831430034034,0.677557452421328
566,2,446471,-0.00845668044551542,0.0585041178360347,0.885149879375435
567,2,449325,-0.0126880745231084,0.0581597711846383,0.827431328897029
