SNP,Chr,Pos,Effect,SE,ERG11_ERG5_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
88,1,113135,-0.0165257774193833,0.063749283076017,0.795608277538706
89,1,114076,0.0282384598545883,0.0637376325042833,0.658006605326487
90,1,114628,0.0443588056566189,0.0638730202169587,0.48783540023599
91,1,116283,0.0166462704419493,0.0642660314034171,0.795769790144912
93,1,127853,0.0115836365513128,0.0641495082177828,0.85680677156091
94,1,128302,0.00110849173928892,0.0639060242313543,0.986170664584238
95,1,128704,0.0203380446627373,0.0639605057349216,0.750689517740453
96,1,128911,0.0166473071016268,0.0639706091868906,0.794835251006083
97,1,130267,0.0116152142083464,0.0639434307014709,0.855963015793695
98,1,130271,0.0196146948025047,0.0640138026760758,0.759470461230967
99,1,130613,0.00769768944988011,0.0646193014756343,0.905245126689911
100,1,132012,0.0145501071534669,0.0644787862619295,0.821598580363973
101,1,133231,0.0354740427507865,0.0639980180268434,0.579725162298307
102,1,137074,0.0547879293993934,0.0638682700443659,0.391570017278048
103,1,137304,0.0708604328319678,0.0638457289700009,0.267810710585261
104,1,139686,0.0341317187151043,0.0640153062161304,0.594244091805238
105,1,149562,0.0533774209692947,0.0641242735998482,0.405742682143856
106,1,150447,0.0197296522771183,0.0648906617014062,0.76127309180143
108,1,154084,0.0339995130765357,0.0650745062443187,0.601670476269154
110,1,157269,0.0698598123592461,0.0638099122419973,0.274345757532853
111,1,160054,0.0360084304995703,0.0644969593162457,0.576995824129291
112,1,166222,0.0298887430901568,0.0640284221579705,0.640927868217698
113,1,166416,0.0421501972764778,0.0638787711634566,0.509782482117592
114,1,167326,0.0373981788149893,0.0642505454847779,0.560892510756129
115,1,168836,0.0670940001226054,0.0638770028798506,0.294270078716017
116,1,171200,0.0667370577822648,0.0639740196015177,0.297574181306229
117,1,171431,0.0719023627240289,0.0643588819543759,0.264664516033944
118,1,173339,0.0550839725855005,0.0639039635121144,0.389283403686372
119,1,173845,0.0549142248512028,0.0638512934888194,0.390354512692672
120,1,175121,0.0667931676414697,0.0636922849316829,0.295040401246515
121,1,175281,0.0575891273956324,0.063772023102108,0.367116811263655
122,1,175315,0.0618173839735171,0.063740683420976,0.33279716314591
123,1,175523,0.0559521731898736,0.0641180553664847,0.383450870295622
124,1,175541,0.059871687189208,0.0638457405486266,0.349011283820673
125,1,175653,0.0665812423456268,0.0640295057030356,0.299120124887662
128,1,175856,0.0633177908136448,0.0650989908009435,0.331398958245545
129,1,175876,0.064124979682795,0.0640963723352904,0.317779853707277
130,1,175989,0.0569323320969853,0.064298951450756,0.376526563493741
131,1,176001,0.0464099542766447,0.0646585602871016,0.473374040906699
133,1,177692,0.0677222969980028,0.0637236832679618,0.288622163488282
134,1,178191,0.0731619322649837,0.0637701381558369,0.252044657847648
135,1,178224,0.0677222969980028,0.0637236832679618,0.288622163488282
136,1,178960,0.0606474350939538,0.064254279945394,0.345883642786388
140,1,183802,0.0272579708261419,0.0638170931013954,0.669547603569159
141,1,183954,0.0180693977285995,0.0642911158140851,0.778832185671368
142,1,184450,0.0222747099230487,0.0637243102911786,0.726886323078097
144,1,184718,0.0363152529256837,0.0640683151830089,0.571196173911203
145,1,185296,0.0349264355453286,0.0637984678891978,0.58441594734227
146,1,185438,0.0283231228976362,0.0638107542230502,0.657414831770501
147,1,185469,0.0309493183789298,0.0638994469745881,0.628442070501126
148,1,185503,0.0340341642308704,0.0637296114752083,0.593649974275765
149,1,185705,0.0219318404385183,0.0644573360610508,0.733867942341948
150,1,185749,0.0250774616487816,0.0644540865043315,0.697455395540813
151,1,185806,0.0371540663565211,0.064523691432917,0.565103397114843
152,1,185879,0.0150826162012842,0.0648609525982035,0.816255177553571
153,1,185916,0.011672011069119,0.0648334421632895,0.857231755595416
154,1,185941,0.0221557519638849,0.065108177062117,0.733839509732603
155,1,185954,0.0192213505767881,0.0653010172178333,0.768663526682569
156,1,186055,0.008660464914741,0.0640039350061522,0.892442760333376
157,1,186896,-0.00617524633606567,0.0650541150477,0.924428449019529
161,1,190132,0.0981231977427927,0.0638736316983433,0.125383125908671
162,1,190148,0.0938362270138945,0.0639112650299694,0.142933132463662
163,1,190165,0.113271360133128,0.0643167778594081,0.0790791122044953
164,1,190169,0.0992391845733387,0.0643015890081993,0.123644379563337
165,1,190933,0.0253453973620531,0.0639807415838534,0.692240322599371
166,1,192149,0.02027655060598,0.0645091376898581,0.753463241502524
168,1,192303,-0.0360238283113761,0.0768914445109759,0.639714503421772
171,1,192795,-0.0775926300210345,0.0637401626105262,0.224292931137607
173,1,194187,-0.103792460212927,0.0636875874366477,0.10405423266983
174,1,194867,-0.05004581355162,0.0638363921761199,0.433583462016573
190,2,8314,-0.060493604961867,0.0648939066461311,0.351874242701543
194,2,8498,-0.0430130004566619,0.0648381717582587,0.507513739346158
195,2,8651,-0.0572369677520146,0.0648678264765998,0.37818100864334
197,2,9812,-0.0596205895217561,0.0652480588255731,0.361470490194762
198,2,9932,-0.0430361130485928,0.0650273820518409,0.508521415689972
199,2,10135,-0.0461300906389169,0.0647720083616439,0.476816474905046
200,2,11616,-0.0739834632430726,0.0646298796916322,0.253098496287774
201,2,12133,-0.0569895858471214,0.0649363315346748,0.380745524461126
202,2,12194,-0.0487718633081401,0.0652068623749086,0.454984696983831
203,2,12359,-0.0418488645787192,0.0650295772016073,0.520294307527174
204,2,13061,-0.0554329188674266,0.0649959938065544,0.394311528817029
205,2,14298,-0.0512374963653883,0.065211178894069,0.432560685012836
206,2,15222,-0.0549140747348691,0.0658397930494883,0.404813465824058
207,2,17986,-0.0764443180015849,0.0646217662849732,0.23762506833866
208,2,19770,-0.0711230407768265,0.0650874124423505,0.275257046315606
209,2,19836,-0.0540003177184053,0.0649547250312753,0.406336120383404
210,2,19851,-0.0561125246933277,0.0651402177776275,0.389596257457166
211,2,21595,-0.0649160300432152,0.0648473409632211,0.317483876473274
212,2,22385,-0.0546498841590609,0.0649356558290003,0.400581347308029
213,2,23441,-0.0221652152464439,0.0656214886615263,0.735734479595268
214,2,24209,0.0023588321194673,0.0650915494450117,0.971112524204317
215,2,24341,0.00217848416682243,0.0652455296116366,0.973383238158764
216,2,26815,-0.0155843010092599,0.0651621669639241,0.81111891846649
217,2,28209,-0.0534616240614309,0.0651272429458086,0.412268864043694
221,2,41245,-0.0971369106669369,0.0647331899259094,0.134359777690162
222,2,43214,-0.0879260847238363,0.0658260251901873,0.18249665928783
223,2,47104,-0.092477353878514,0.0639633701269398,0.149124414343794
224,2,50915,-0.0220581661357447,0.064772147179927,0.733644819174386
225,2,55834,-0.0219451008954132,0.0644728573900297,0.733774830967729
226,2,56422,-0.0399248707151871,0.0645637598959108,0.53672435112197
227,2,57715,-0.0148862545030409,0.0643808995992966,0.817276614120003
228,2,59046,-0.0314912095226981,0.0646897733055696,0.626699689493232
229,2,59191,-0.00961676803448638,0.0643389322344465,0.881267797450312
230,2,59383,-0.03248829274475,0.0643362640122145,0.6138905419471
231,2,59477,-0.01863944690191,0.0653203373166454,0.775539980795281
233,2,60471,-0.0263068246296597,0.0644309678019553,0.683304858007868
234,2,60478,-0.0244839011442521,0.0645065591449136,0.70450268860043
235,2,60786,-0.00614507911866502,0.064412802539918,0.92405004387881
236,2,61035,-0.0105652824373649,0.0644065325685918,0.869793112323836
237,2,61071,-0.032964876545125,0.0640927917298398,0.60734279440288
238,2,61675,-0.0213579262747813,0.064291340642803,0.739931387596358
240,2,62939,-0.0135486063535693,0.0641861914649318,0.832944398881349
241,2,63527,-0.00804039435458309,0.0644297705621244,0.900758340984097
242,2,63857,-0.0467388367923784,0.0643981494454775,0.468455046862608
243,2,65527,-0.0593376959492543,0.0641560220914206,0.355651447135406
247,2,67976,-0.0458237297070441,0.0651132327396659,0.482049625223387
250,2,72389,0.00207546218823756,0.0647569750498633,0.974450276594412
251,2,72392,0.0074300903318969,0.0651962027891104,0.909330266424258
252,2,73646,-0.0473481031190364,0.0638109856563689,0.458577402392696
253,2,74564,-0.0464064039686871,0.0636874600032813,0.466693753151957
254,2,74739,-0.0310701117096018,0.063923517078176,0.627232340451295
257,2,80873,-0.0256124649755851,0.0640829667588273,0.689636417970625
258,2,81501,0.00122164112880471,0.0640867524912832,0.984802173120365
259,2,83526,0.0176878841145601,0.0639804435370174,0.782358363288181
260,2,83845,0.000212781627634828,0.0640481804221081,0.997351139926553
263,2,84447,0.020525224067197,0.064856720274555,0.75183264233437
264,2,87391,0.0608841615535362,0.0636829695269653,0.339700780822777
265,2,87562,0.0643627809015848,0.063834877092978,0.314015563003222
266,2,87849,0.0701085569327143,0.0638116658769783,0.272656753244239
267,2,87878,0.0749637413897765,0.0640712393665368,0.242787836747211
269,2,89785,0.0391214535024266,0.0641687322459079,0.542475722405357
272,2,93721,0.00218233525400431,0.0640085285343894,0.972821108398203
273,2,93952,0.000136819548998369,0.0638255445289345,0.998290827958001
274,2,95085,-0.0315233531209504,0.063892597245306,0.622050653405146
276,2,107124,0.026250302899632,0.0639311540391178,0.681613018852359
277,2,111645,0.00121831962021893,0.063987336581074,0.984819943819014
278,2,111916,0.00428686858935848,0.064137790575473,0.946748176227785
279,2,111931,0.0124592333977051,0.0642328472202906,0.84631108923159
280,2,111999,0.0113358781217718,0.0640027510538522,0.859519260698437
281,2,114528,0.0213706070817298,0.0643638705829842,0.740065174447298
282,2,116024,-0.0281028836924368,0.0645096462899075,0.663365314714116
286,2,120090,-0.0407855537486367,0.0642354685362875,0.525880031630469
287,2,120291,-0.0711324590798955,0.0648967947552097,0.273788414400715
288,2,120726,-0.0239393783468659,0.0646189878150154,0.711254730617649
289,2,121716,-0.0722408131008257,0.0644435420237325,0.263052511438154
290,2,123100,-0.0209253274948398,0.0646376043257289,0.746331875333349
291,2,124677,-0.0755514340415257,0.0644327869535717,0.241762195907984
293,2,127887,0.00809209679018835,0.0649993426704655,0.900994177184454
294,2,128935,-0.00672345828731835,0.0649383361773242,0.917596341532347
295,2,129053,-0.00753494016295009,0.0651357627035101,0.907971507489762
296,2,130040,-0.0220522299560839,0.0655240506378717,0.736654862227983
297,2,130976,-0.0127171299188821,0.0649972453532097,0.844991653123168
298,2,132199,-0.0400542943634821,0.0652672287547694,0.539810909400926
299,2,133355,-0.0216559592722431,0.0657336720103502,0.742010961573134
300,2,133435,-0.0279121415482401,0.0658690935955512,0.672004981483486
302,2,135183,-0.0224515160386199,0.0659115043557004,0.733583853246013
303,2,135402,-0.030917499772688,0.0658918328102343,0.639204946005225
304,2,135898,-0.0461783034005225,0.066216336460138,0.486020709589692
305,2,135912,-0.0419329556348818,0.0662733092519954,0.527321149547581
306,2,135925,-0.0441408242385992,0.0659686743145067,0.503857605634451
307,2,136002,-0.0505664677955704,0.065906174443546,0.443446149641145
308,2,136173,-0.0334627931461455,0.0664038890245558,0.614626176641579
310,2,138318,-0.0942982005609325,0.0679965265334421,0.166375089290092
311,2,138695,-0.0985286554991763,0.0668074085561821,0.141153236748282
312,2,138818,-0.0720733075034633,0.0667799367538543,0.281206096005388
313,2,139728,-0.0698103048502368,0.0666666428507328,0.295744580890466
314,2,140174,-0.0746315229849543,0.0666518454757201,0.263593622902192
315,2,140863,-0.0861715571913043,0.0665853269301922,0.196458817173641
316,2,141152,-0.0855324007800892,0.0667761065580938,0.201075538097092
317,2,141292,-0.101633572281242,0.0662293170216072,0.125785060357506
318,2,141545,-0.112388806029842,0.0665050775703002,0.0919245510945143
322,2,146723,-0.135277263641377,0.0662630900005754,0.0419425005103843
323,2,147946,-0.123626698087755,0.0669410710632897,0.065613070556747
326,2,151397,-0.111035635978483,0.0671723703036545,0.0992207964429927
327,2,153035,-0.0735017244609545,0.0665829476307716,0.270383181025703
328,2,153228,-0.0599791317794395,0.0671085800171215,0.372057914760745
329,2,153455,-0.0953638705147879,0.0675009907015795,0.158602265848747
331,2,153815,-0.0907100412008585,0.0672587820685456,0.178306904579514
332,2,154160,-0.0892088571241204,0.0665561536655057,0.180992055902671
333,2,154235,-0.081631315423606,0.0672514039446186,0.225626724168563
335,2,159870,-0.0227429513762252,0.065678351896994,0.729340297337139
336,2,161229,-0.020585943771411,0.0666887767528191,0.757741894244763
339,2,162696,-0.0122896739296587,0.0664075694341297,0.853284841689104
340,2,163284,-0.0179001136646214,0.0655238309018118,0.784870929081202
341,2,164166,0.0162281190801652,0.0661335698824921,0.806301722583285
342,2,165270,0.000558088308388438,0.0655829937122621,0.993215170809988
343,2,165675,-0.00446409863749264,0.0666664270101762,0.946650086922483
346,2,168062,0.0161213057884568,0.0660622228564744,0.807347695283092
347,2,168518,-0.00853221347960198,0.0656879361349507,0.896727348603275
348,2,168980,0.00951985556389368,0.06565636474376,0.88479743864449
349,2,169651,-0.0143344696505771,0.0656850751260288,0.827375828198186
352,2,170725,-0.0191678719349598,0.0657985289875272,0.770984147482611
353,2,171254,-0.0171020872902214,0.0659066453001483,0.795408791881484
354,2,172242,0.0273786913236275,0.0651174916317512,0.674412106591049
355,2,173254,-0.00351814020077046,0.0646344065383796,0.956622267365486
356,2,173340,0.0199572385458124,0.0646181258556394,0.757618648841544
357,2,173385,0.0203441101252108,0.0646773106604786,0.753290796740439
358,2,173973,0.00379395869889543,0.0645142175262648,0.953138231383765
360,2,177341,-0.0162100565538113,0.0642889257964258,0.801076628015278
361,2,180314,-0.0374510366901503,0.0642853910518139,0.560551630016814
362,2,180339,-0.0183956762862704,0.064471341852367,0.775557860685503
363,2,182758,-0.0204363354430835,0.0642383283877386,0.750572135426872
364,2,183619,-0.0143895297707669,0.0644959872465011,0.823580993170662
367,2,187176,-0.0288213345313552,0.0648335458875587,0.656922074374078
368,2,191066,0.00496328191790918,0.0653359546413656,0.939489537919781
371,2,191599,0.00401832994403983,0.0644308368043695,0.950306218197995
373,2,191763,0.002506943509754,0.0646862364255735,0.969107280728821
374,2,191959,0.0156745471529241,0.0645231485527083,0.808201455920822
376,2,195759,-0.0386466856612314,0.0650501030450076,0.552821459542377
377,2,196912,-0.0404762484409306,0.0639936673049852,0.527467090649337
379,2,198110,-0.032869831011109,0.064389870392793,0.610033309876632
381,2,198805,-0.00305879843861029,0.0646908749973683,0.962314171941116
382,2,198891,0.000644209245216271,0.0641871679767623,0.991997901093538
383,2,199248,-0.0116966205184168,0.0643307544660925,0.855828315297141
384,2,201782,-0.0390274930600372,0.0642211242292295,0.54377394482777
385,2,203285,-0.0194242281074454,0.0639972447132112,0.7616749841906
386,2,203783,-0.0236299684608569,0.0638553883071725,0.711563867157604
387,2,204179,-0.000758944932103406,0.0640223024091517,0.990548488559102
388,2,205406,-0.0146894671642404,0.0646753756694542,0.820457152235353
389,2,205834,-0.00579822219661957,0.0643695739030161,0.92827706297478
391,2,207192,-0.0262644794654305,0.0642949264158106,0.683154297170365
392,2,207561,-0.0252503277544011,0.0640117569890275,0.693476777983731
393,2,208682,-0.0281049309081467,0.0639006473891953,0.660334953439232
394,2,210102,-0.0149054870450775,0.0640783160341885,0.816196282584401
396,2,214801,-0.0325978926942385,0.0640566846464676,0.611146304553829
397,2,215016,-0.054719103508889,0.0639773589815507,0.392971545584467
398,2,218876,-0.102299141458968,0.0644762348154942,0.113494558037776
399,2,227511,-0.114570096174984,0.0648777571068297,0.0782706095351436
400,2,230378,-0.109121298850251,0.0640798458013424,0.0894678170316695
401,2,231943,-0.111053527645357,0.0642556956618242,0.0848077753338481
402,2,232156,-0.123424349423963,0.0641651334426081,0.0552159314274706
403,2,232789,-0.111636008543131,0.0639968980660006,0.0819602199337881
404,2,238524,-0.0795369727001416,0.0642232169489936,0.216373747310616
405,2,241518,-0.0659726460350964,0.0648263162899672,0.309525565950663
406,2,250396,-0.0771666531506169,0.0643478340435635,0.231250117309497
407,2,250466,-0.0705062666193239,0.06434667105923,0.273946060943018
408,2,252305,-0.082445124452963,0.0644777091199164,0.201856502465628
409,2,254571,-0.0880260120689303,0.0653668737706967,0.17895837405292
410,2,254742,-0.0597508967452087,0.0653981056133536,0.361525052420019
411,2,254908,-0.0850615904966815,0.065820000370624,0.197085954758828
413,2,255862,-0.0558399242714713,0.0655107144626179,0.394581982198908
414,2,255975,-0.0715821084928384,0.0652301682747359,0.273224470136283
415,2,258311,-0.0500091462568139,0.0642072495856896,0.436577679222417
416,2,259284,-0.0858201255028232,0.0643167806578079,0.182954222380808
417,2,266330,-0.105672342591099,0.0645113060239401,0.102303575918338
418,2,267100,-0.0679525239768253,0.0646502128173289,0.293941005760515
419,2,268086,-0.070311503944228,0.0646477943930413,0.277509923163244
420,2,274614,-0.0921126812155016,0.064175591433294,0.152080612641406
421,2,274729,-0.0788052782703235,0.0645785549943727,0.223165342773034
422,2,275746,-0.0924476019298416,0.0644989594582466,0.15265169872319
423,2,277029,-0.0965055944644253,0.0641805626841612,0.133563652248324
424,2,277741,-0.0942402100938512,0.0642154526331698,0.143113414360577
425,2,278218,-0.111209828003614,0.0640216728320666,0.083247913622617
426,2,278379,-0.110005394824609,0.0656251747091779,0.0945710347021646
427,2,279910,-0.106328130373845,0.0640224989819514,0.0976428880755524
429,2,283431,-0.0923288243110052,0.065028049719114,0.156539476114996
430,2,283573,-0.110792481275178,0.0641607759948638,0.0850793894845444
431,2,286762,-0.0384045662312164,0.0645637677879968,0.552337158035501
432,2,287187,-0.0362725022821866,0.064265723210803,0.572830561011651
433,2,288379,-0.0325779487531549,0.0637839087387821,0.609841902921211
434,2,294941,-0.0385233328262746,0.063812710619027,0.546435017880147
439,2,297610,0.00858350622007592,0.0641671698985892,0.89366235627859
441,2,299680,-0.0183189633538897,0.0639637513013822,0.774742837331685
442,2,299708,-0.0211221731569774,0.0640962552967043,0.741944274266836
443,2,299759,-0.0210521360355933,0.0638790919171286,0.741926230178505
444,2,300111,-0.0124864021056534,0.0643318769987332,0.846214279940815
446,2,301710,-0.0257041884751085,0.0638914057407652,0.68769896793166
447,2,303446,-0.0148367928557836,0.0643037317218097,0.81765831621204
448,2,303854,-0.0228952102692165,0.0643093684426787,0.72204071675943
449,2,304472,-0.0378917543204492,0.0637454915362401,0.55261034215158
450,2,304691,-0.028594482687567,0.0647927654211764,0.659249981305479
451,2,308097,-0.00958122886219248,0.0641254691426419,0.881312463188488
453,2,309402,-0.0131156248804446,0.0637335153365909,0.837074747475916
454,2,310030,-0.0336626474580789,0.0640703835011978,0.59963427249027
455,2,310113,-0.0166538914934043,0.0639104939967097,0.794567209042339
456,2,310972,-0.0489517929204283,0.0639606556221574,0.444579153022184
457,2,312659,-0.0188336501472979,0.0637574846862999,0.76786572856179
460,2,318265,-0.0225355091259939,0.0645828973963521,0.727342941231273
461,2,318379,-0.00436046145548025,0.0647849966257362,0.94637568402335
462,2,321266,0.0280217516180929,0.0643344894629006,0.663419709714986
463,2,322957,0.064834586712061,0.0636839624388101,0.30934301211202
464,2,325221,0.0371007474640649,0.0640970866248215,0.563079013306704
465,2,332691,0.082724409358344,0.0646308832364647,0.201402635888021
466,2,333006,0.125260479435502,0.064308802156329,0.0522316652052237
468,2,335046,0.0628791616199804,0.0639180384233871,0.325913821958166
469,2,335049,0.0622624683521015,0.0641922980236834,0.332742128454837
470,2,335995,0.0523831116904776,0.0638537838719584,0.412564325176843
471,2,336060,0.0746417163373028,0.0637048028887535,0.242115309392879
472,2,338292,-0.0103927955307146,0.0638221434682617,0.870737620464107
473,2,339568,0.0121586045278094,0.0639173999969225,0.849243180860869
474,2,340466,-0.0137834232426985,0.064469942565604,0.830829487721614
478,2,348480,-0.0363062985694191,0.0637962856212771,0.569651975567117
479,2,350086,-0.0751437459216419,0.0637031309213874,0.238956624373129
480,2,351083,-0.0482473731834221,0.0646024442167187,0.455660231864982
481,2,351335,-0.0542792369994016,0.063861416959035,0.395927018168244
482,2,351417,-0.0495380695183269,0.0638622348802039,0.438444265463457
483,2,351450,-0.0488634514594093,0.0639344946311119,0.44521473321656
484,2,352302,-0.0675488503673365,0.0643924709451548,0.29488757930921
485,2,352469,-0.0603539454748303,0.0637597472500234,0.34449839381599
486,2,352562,-0.0762240425531442,0.0639730215787789,0.234256682474645
487,2,352944,-0.0719651640615603,0.0638017679825521,0.260107351993231
490,2,355266,-0.05986379766354,0.063837174836394,0.349010133847938
491,2,358277,-0.0571809795756529,0.0638542429832342,0.371134224465108
492,2,358926,-0.0745867337655264,0.0638975932240028,0.243882971976379
493,2,358948,-0.052060495780013,0.0639811046330306,0.416373662188856
494,2,359515,-0.0674456161209523,0.0638440624459584,0.29150258795926
495,2,363190,-0.0154356123325783,0.0645653947398299,0.811190481432796
496,2,363588,0.0291992247319646,0.0648067338621355,0.652584387610481
497,2,363888,0.0252495364617891,0.0642550093161067,0.694587508983539
498,2,363954,0.00888254111035331,0.0640119541903766,0.889715939072379
499,2,364199,0.00581038493089209,0.0639259823029624,0.92762965517803
501,2,365981,0.00960862987238355,0.0652136047237411,0.882947084699194
502,2,366047,0.0233945385744535,0.0640289715887551,0.715050875622524
503,2,366936,0.0079065113572391,0.0647766936399135,0.902922567455065
504,2,369530,0.0191585334300891,0.0639266733580901,0.764585854599309
506,2,369931,-0.00227314310600798,0.0643732913195593,0.971850995070049
507,2,371033,0.0289986618413076,0.0641839515931803,0.651686585756519
508,2,372919,0.0140000833849755,0.0639208734815342,0.826759419432494
509,2,373518,0.0137824869543014,0.063884706816931,0.829315018686353
510,2,376157,-0.019079032041993,0.0640218667249641,0.765872336576996
511,2,376172,-0.00489330080446153,0.0644922351604409,0.939562115183769
514,2,381433,-0.0124047923686426,0.0644427976823079,0.847466683070933
515,2,381922,-0.00437085002000387,0.064946312350062,0.946381429387606
516,2,382146,-0.0122334080699671,0.0639663514045518,0.848441602154092
517,2,384206,-0.0126453968838864,0.0641652664347116,0.843881938591915
518,2,384955,-0.0173818059661509,0.0640191793243668,0.786158018931996
520,2,387301,-0.0137989950300476,0.0643475837780708,0.830324149360753
521,2,388313,0.00703761932852523,0.063968568541637,0.912458543148647
524,2,390138,-0.00816591696690663,0.0641673242919754,0.898807284866077
525,2,391233,-0.0065960073091717,0.064524473021121,0.918636213318976
530,2,395606,-0.0491916927494844,0.0640974899002675,0.443326336113574
531,2,395726,-0.026777757558277,0.0641116569049012,0.676439583461708
532,2,395853,-0.0361135898975014,0.0642813903257456,0.5746055805897
533,2,396484,-0.0441257758643381,0.0639827741416726,0.490866873293852
534,2,396705,-0.0368227598092824,0.0639649433053064,0.565204405291975
535,2,398759,-0.0469155255557465,0.0644698241647874,0.467271716088267
536,2,400386,-0.0347423672221731,0.0641314278867861,0.588341462574101
537,2,400847,-0.0137609486438154,0.0640948061287323,0.830127706045664
538,2,401130,-0.0444076850517381,0.0646431780173766,0.492555006744512
539,2,401143,-0.0549828218188438,0.0644917824820765,0.394483931107203
540,2,401979,-0.0527773165007998,0.0644569838294173,0.41345349290738
541,2,403598,-0.0455184522396129,0.0641307074106385,0.478311483541363
542,2,404844,-0.0220647374883776,0.0648827233677021,0.734005268723413
543,2,405100,-0.0135137973965568,0.0642953126441408,0.833645918856297
548,2,406181,-0.0293913568125426,0.0643219481828455,0.6479942709941
549,2,406688,-0.0161098825967315,0.0639639184209412,0.801296690294633
550,2,407621,0.0332606599219845,0.0644700148690167,0.606240960119327
551,2,409016,0.00554717595203966,0.0651395313340459,0.932183767690813
552,2,410647,0.0214841636543305,0.0641805672589752,0.738015799790447
554,2,419803,0.0200510939346452,0.0646326488267749,0.75656787301759
555,2,419943,0.0271132877754161,0.0650070451672666,0.67687174121766
556,2,422349,0.0171392544746168,0.0642190427136469,0.789711687088023
557,2,425467,0.00323514524760543,0.0639947298120025,0.959710063132869
560,2,429095,-0.044760009600301,0.0643298227305075,0.487018540084322
561,2,431266,-0.0477371945084362,0.0643588534657907,0.458741292757766
562,2,431446,-0.0362872196528884,0.0646402810490637,0.57490042263929
563,2,432524,-0.0125654929570028,0.0640446895423111,0.844567444736019
564,2,434090,-0.08249126476151,0.0644890416835686,0.201683852002041
565,2,441927,-0.0524925506205343,0.0638853556164197,0.411820496149792
566,2,446471,-0.0392319983275458,0.0646966464756946,0.544639424601039
567,2,449325,-0.02926672486297,0.0643329191578371,0.649442045508277
