SNP,Chr,Pos,Effect,SE,HNM1_RBD2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
209,2,19836,-0.0329139807981242,0.085470287393823,0.700400687309603
210,2,19851,-0.0159305664298847,0.085734343211476,0.852698035128204
211,2,21595,-0.0195414223174262,0.0853780843389233,0.81909394163426
212,2,22385,-0.00263211589911588,0.085465097655633,0.975448396645544
213,2,23441,-0.0313783539764293,0.0862791345069134,0.716311591649463
214,2,24209,-0.00876992962846751,0.0855834591796812,0.918440023344413
215,2,24341,0.00921354958204762,0.0857857650626295,0.914531204737404
216,2,26815,0.00889472385738954,0.085683056417483,0.917379400056906
217,2,28209,0.0168666548555295,0.0857084948274229,0.84410439646166
221,2,41245,-0.00302913852503722,0.0853842671028159,0.971719803833781
222,2,43214,0.081551346805783,0.0866601044697531,0.347323617217408
223,2,47104,-0.0650948639129915,0.0842786557077423,0.440408197322749
224,2,50915,0.0395595427715365,0.0851525732167098,0.642524042559428
225,2,55834,0.0178154672744695,0.0847797031341355,0.833680926728866
226,2,56422,0.0151042051649864,0.0849327798141251,0.858952861312463
227,2,57715,0.0125798238416983,0.0846539486574002,0.881951822801359
228,2,59046,0.0406419908287634,0.0850573474967576,0.633074995188323
229,2,59191,0.0174052075077714,0.0845926109286204,0.837102240416284
230,2,59383,0.0354750577658845,0.084600978776964,0.675235825001866
231,2,59477,0.0200768468480475,0.0858886488965067,0.815311178605119
233,2,60471,-0.000601079227158879,0.0847360129842344,0.994344219722467
234,2,60478,-0.00100471290328702,0.0848326962812117,0.990557195125716
235,2,60786,-0.00687591561103085,0.0846924345852135,0.935339333728716
236,2,61035,-0.0306288247546078,0.0846714251610243,0.717764675442364
237,2,61071,-0.0195115091930388,0.0842965460928232,0.817089440749907
238,2,61675,-0.0186455392816281,0.08453981951488,0.825567742263286
240,2,62939,-0.0366099840863114,0.0843770071814278,0.664636434116962
241,2,63527,-0.00162432794115461,0.0847162681472739,0.984713336641326
242,2,63857,-0.0514934568351311,0.0846916842018731,0.543571299801512
243,2,65527,-0.0442727860827602,0.0844237781481944,0.600321613244036
247,2,67976,-0.0367926855366698,0.0856507370937959,0.667773104266243
250,2,72389,-0.0969957995089331,0.0849881325524157,0.25452439544716
251,2,72392,-0.0189467659167374,0.0857178199285558,0.825191817655106
252,2,73646,-0.173066006460245,0.0834594601803855,0.0388362487189534
253,2,74564,-0.171523028863117,0.0833026294256728,0.0402240613863491
254,2,74739,-0.150433306500496,0.0836948092214811,0.0731262014337744
257,2,80873,-0.0929534215550942,0.0841321753280035,0.26997714647286
258,2,81501,-0.122336024068233,0.0840115251685379,0.146231291924163
259,2,83526,-0.135316867862293,0.0838239208078885,0.107356072524099
260,2,83845,-0.124198798212942,0.0839528671417223,0.139928684651069
263,2,84447,-0.0649584403151253,0.0852178015615907,0.446411627332828
264,2,87391,-0.102009774440165,0.0836648733544755,0.223557152626239
265,2,87562,-0.0876557714599667,0.0839234493295815,0.296981350483597
266,2,87849,-0.10608082849377,0.0838552025018516,0.206688698333009
267,2,87878,-0.0758335385016101,0.0843096626647621,0.369018517506911
269,2,89785,-0.0884286201877988,0.0842843198331598,0.294817430637443
272,2,93721,-0.107874939668272,0.083964638937643,0.19971636682506
273,2,93952,-0.0809791141986018,0.0838092324914345,0.334589882062565
274,2,95085,-0.0943929787680877,0.0838867989336848,0.261250840581153
276,2,107124,-0.11156680255895,0.0838689644348559,0.184294242398135
277,2,111645,-0.163328906951964,0.0836824407959037,0.051755913943132
278,2,111916,-0.153343660235354,0.0839351954023049,0.068554678053373
279,2,111931,-0.147659303705917,0.0840935777487268,0.079973954070723
280,2,111999,-0.147803361958103,0.0837882319460835,0.0785950474054975
281,2,114528,-0.213643793189066,0.0838737047662505,0.0112824639566874
282,2,116024,-0.170107326219455,0.0843577898949285,0.0445048151191013
286,2,120090,-0.196653385623162,0.0838564850421055,0.019574316346552
287,2,120291,-0.202225450202895,0.0847931792031233,0.0176097863966666
288,2,120726,-0.209567026607143,0.0842445432020548,0.0133216451158711
289,2,121716,-0.179405845029067,0.0843444350119049,0.0341078952798521
290,2,123100,-0.148375617297466,0.0846326710165172,0.0804404995705841
291,2,124677,-0.15964289076589,0.0844568860446734,0.059546223535152
293,2,127887,-0.13392876212272,0.0851674219278416,0.11672233495672
294,2,128935,-0.0979386066456561,0.0852251508690725,0.251261889219749
295,2,129053,-0.121085580671433,0.085401501903308,0.157119885304899
296,2,130040,-0.0796681294025892,0.0860626643551121,0.355234795950943
297,2,130976,-0.0915539550706354,0.0853261808712262,0.284009526272325
298,2,132199,-0.0691772865909974,0.0857823477396748,0.420539065531981
299,2,133355,-0.0910338839085928,0.0863062441725108,0.292248486693233
300,2,133435,-0.115174288199203,0.0864117751220763,0.183439310067225
302,2,135183,-0.0861213364856947,0.0865556311643531,0.32042632577907
303,2,135402,-0.0826493354811956,0.0865521095123828,0.340277484097902
304,2,135898,-0.0898525598754685,0.0869920805739473,0.302366203229078
305,2,135912,-0.0967075088694075,0.087035720988347,0.267271054910693
306,2,135925,-0.109214612724921,0.086597957749673,0.208080994939098
307,2,136002,-0.0981199629555941,0.0865705153569586,0.257810930278394
308,2,136173,-0.0841491496697315,0.0872265700446564,0.33534588211726
310,2,138318,-0.0913189034818619,0.0895154975889181,0.308357716564253
311,2,138695,-0.07650358683361,0.0880167138962272,0.38533170465665
312,2,138818,-0.0930276718248082,0.0878097828281632,0.290131708800955
313,2,139728,-0.0825484716537498,0.0876815867633804,0.347114371912223
314,2,140174,-0.120199957803726,0.0875581819086108,0.170685707449904
315,2,140863,-0.086209566455752,0.0876360462624132,0.325925634967461
316,2,141152,-0.119689371213141,0.0877724095021245,0.173551997782765
317,2,141292,-0.106999409260556,0.0871847240028902,0.220538041442902
318,2,141545,-0.10403697600074,0.0876213386961785,0.235888946327851
322,2,146723,-0.0537213874416811,0.0875911207856113,0.540059734189986
323,2,147946,-0.161832736025908,0.0880201232334842,0.0668157462153024
326,2,151397,-0.127409698310302,0.0884019525534386,0.150399309219506
327,2,153035,-0.0292540867922126,0.0876826716856841,0.738852422798956
328,2,153228,-0.0723991701778203,0.0882523257323494,0.412561342826083
329,2,153455,-0.0456976730728089,0.0889699076264902,0.607831570439952
331,2,153815,-0.0206210029366592,0.0886548763487768,0.816207888830925
332,2,154160,-0.0431967601122311,0.087702557184314,0.622645926257097
333,2,154235,-0.0698163774329846,0.08853081393475,0.430868663831492
335,2,159870,-0.0328578740043198,0.0863530789621175,0.70379862744409
336,2,161229,-0.0666116211282644,0.0876247999702083,0.447647594515123
339,2,162696,0.0359818227024956,0.0872981520449221,0.680463804448057
340,2,163284,0.0870845154722386,0.0860372976803799,0.312149243843775
341,2,164166,0.035207773995713,0.0869418798670382,0.685753975176923
342,2,165270,-0.0132636382224655,0.0862278595027393,0.877838932536106
343,2,165675,0.00167942630195433,0.0876557863528225,0.984724824679571
346,2,168062,0.0413621472688675,0.0868402732184918,0.634154307533831
347,2,168518,0.0569603166688006,0.0863175622991457,0.509753097884753
348,2,168980,0.0253752534803968,0.0863192165106248,0.768953658605395
349,2,169651,0.0188654253241874,0.0863649494225261,0.82721374157224
352,2,170725,-0.0310645031882089,0.0865087332293123,0.719741741654241
353,2,171254,-0.0897421813435795,0.0865328252347806,0.300404586194231
354,2,172242,-0.0717134670258117,0.0855550172123106,0.402477372789166
355,2,173254,-0.0157732849669038,0.0849797157450232,0.852855372284544
356,2,173340,-0.053743480691017,0.0849254180198618,0.527253398170041
357,2,173385,-0.0335902995403556,0.0850330419264526,0.693061964592031
358,2,173973,-0.0193264043224409,0.0848196557215325,0.819892520874974
360,2,177341,-0.0196858277198338,0.0845303743844306,0.81598594125696
361,2,180314,-0.0404676047164827,0.0845377980390204,0.632453805826735
362,2,180339,-0.0440116722789141,0.0847465089225267,0.603853890849859
363,2,182758,-0.0843103444536864,0.0843555648256835,0.318254619889024
364,2,183619,-0.0348199483286451,0.0847872342456984,0.681560451586179
367,2,187176,-0.13139119081541,0.0849819439537037,0.122974698980153
368,2,191066,-0.111817373469365,0.0857002275094717,0.192827926065419
371,2,191599,-0.148571586821151,0.0843464424572072,0.0790288380263624
373,2,191763,-0.12736546107118,0.0847812479090944,0.133917943706303
374,2,191959,-0.158558968429751,0.084423553372146,0.0611865827263397
376,2,195759,-0.146153980370522,0.0852185197523939,0.0872137353817208
377,2,196912,-0.0851432460677207,0.0840666507103689,0.311846314033107
379,2,198110,-0.123432155414503,0.0844380385872188,0.144683603243262
381,2,198805,-0.114186186323384,0.0848406204167781,0.179201566165581
382,2,198891,-0.10780857979651,0.0842001810517334,0.201250741555599
383,2,199248,-0.0901703364903362,0.0844519562297154,0.286380241244185
384,2,201782,-0.123958775185969,0.0842262563421107,0.141983232151865
385,2,203285,-0.0738622333175215,0.0840648498856717,0.380197435266754
386,2,203783,-0.0026814639282165,0.0839753887784724,0.974544688433914
387,2,204179,-0.0326875545931966,0.084160726831298,0.697958326181394
388,2,205406,-0.0133003741144578,0.08504064044847,0.875806977405477
389,2,205834,-0.0465247383071807,0.0846000350722653,0.582709966930996
391,2,207192,-0.0137930907513329,0.0845539380881858,0.870511225922121
392,2,207561,0.00510712413779364,0.0841829341580361,0.95165876369668
393,2,208682,-0.0385735497906095,0.0840166715196771,0.646432151674614
394,2,210102,0.0142265203132582,0.0842553938851966,0.866011365013878
396,2,214801,0.0503837637561898,0.0842120997796041,0.550026114026113
397,2,215016,0.0869748295724505,0.0840793727233621,0.301639965655661
398,2,218876,0.0607015100909478,0.085015912775303,0.475697929934789
399,2,227511,0.0534695698952804,0.0856321674634642,0.53276179430386
400,2,230378,0.0738449890333793,0.0845083638775147,0.38281105719862
401,2,231943,0.0407831782359612,0.084814491711974,0.630919912176407
402,2,232156,0.0761230572116601,0.0847106492513534,0.369465288051742
403,2,232789,0.0446613030492784,0.0844737447117926,0.597345549694925
404,2,238524,0.0250431899478775,0.0846156109995005,0.76743146715612
405,2,241518,0.0453191237140931,0.0853266951193969,0.595666318662218
406,2,250396,0.00342555188767629,0.0847786816485174,0.967792435587972
407,2,250466,0.044159152896071,0.08471634017938,0.602513225967129
408,2,252305,0.000627414361484002,0.0849735714119953,0.994112931161236
409,2,254571,0.0735281585799176,0.0860781438222419,0.393572152404932
410,2,254742,0.0390467507530718,0.0860641638100717,0.650328243404138
411,2,254908,0.0678383762480367,0.0866716740637941,0.434324955686659
413,2,255862,0.0348132067265705,0.0862043909859893,0.686571286296644
414,2,255975,0.0363895371855939,0.0858911685339097,0.672064309909145
415,2,258311,-0.0184883164682136,0.0844886446319161,0.826912014804604
416,2,259284,-0.0491326588388512,0.0847385362490833,0.562409378733243
417,2,266330,-0.0431244031513049,0.0851124642279339,0.61269882754656
418,2,267100,-0.0863396695696165,0.0850130898286973,0.310513382885605
419,2,268086,-0.12220383221146,0.0848946085615321,0.150901602894098
420,2,274614,-0.0309513697164324,0.0846100729280958,0.714724572863916
421,2,274729,-0.0428838322870564,0.0850583602532534,0.614456786485549
422,2,275746,-0.0209574042938599,0.0850445196996872,0.80549368354185
423,2,277029,-0.0560044972659416,0.0846041018479413,0.508429008610638
424,2,277741,-0.0415998812197093,0.0846608834708154,0.623469621254022
425,2,278218,-0.0329530866365254,0.0845186712902127,0.696852135281822
426,2,278379,-0.0377950912493397,0.0866055798419323,0.662809842771271
427,2,279910,-0.0508860580702813,0.0844637713825937,0.547254671467647
429,2,283431,-0.0594103922089356,0.0856865486876512,0.488548629744339
430,2,283573,-0.0580341777050746,0.0846599821851885,0.493480165906841
431,2,286762,-0.0626535065740713,0.0848676713101627,0.460853426336159
432,2,287187,0.00552946839486151,0.0845363555082378,0.947885103437115
433,2,288379,0.0310137552812699,0.0838799848720263,0.711798207794201
434,2,294941,-0.0976360664400396,0.0837854113049063,0.244679925703671
439,2,297610,-0.0522192001615989,0.0843255148399062,0.536146245779828
441,2,299680,-0.0486137628834899,0.0840716688536093,0.563469506691021
442,2,299708,-0.0319988824435462,0.0842716802623404,0.704388301825576
443,2,299759,-0.0543406050897049,0.0839535073743663,0.517877764298487
444,2,300111,-0.0499355352534366,0.0845484792649699,0.555156854965415
446,2,301710,-0.0575992059504463,0.0839698951661208,0.493194479858404
447,2,303446,-0.0878965916782928,0.0844255800154063,0.298535503881318
448,2,303854,-0.104094239562507,0.0843896399730165,0.218211655834093
449,2,304472,-0.111595846003782,0.0836460474379508,0.183016809197534
450,2,304691,-0.111529922156423,0.085008211483093,0.190376052694063
451,2,308097,-0.0170716749781798,0.0843121078234303,0.839656663288992
453,2,309402,-0.0699004896418165,0.083721386350107,0.404328593895755
454,2,310030,-0.0290754746559396,0.0842606317233803,0.730250306614789
455,2,310113,-0.0613191026153311,0.0839763663391342,0.465755449131478
456,2,310972,-0.0201708069781655,0.0841605327307176,0.810724718634502
457,2,312659,-0.0315386921361952,0.0838240535529197,0.706958035533449
460,2,318265,-0.124159562212668,0.0846729389320826,0.143445134215098
461,2,318379,-0.102626366544785,0.0850067412004015,0.228135235919746
462,2,321266,-0.114222225183515,0.0843932035450068,0.176777008306985
463,2,322957,-0.191138307155049,0.0832372833073784,0.0222436121084832
464,2,325221,-0.212026252020735,0.0835583957072638,0.0115955839436801
465,2,332691,-0.194797754206858,0.0845424587200125,0.0217948443270051
466,2,333006,-0.243467498169744,0.0840150791751203,0.00399127851630386
468,2,335046,-0.218959713816965,0.0833458886454976,0.00898653729520434
469,2,335049,-0.251098827710744,0.0834512086878936,0.00281004461347861
470,2,335995,-0.22943450002293,0.0831451356087472,0.00609184118040124
471,2,336060,-0.234042883004853,0.0829943148931144,0.00507374423315128
472,2,338292,-0.264645430651656,0.0827280903918861,0.00150401167999121
473,2,339568,-0.298951382001033,0.0825251192534625,0.000334490565741799
474,2,340466,-0.306799549619842,0.0831851761504901,0.000261458735828381
478,2,348480,-0.377589250248117,0.0814780518451718,5.04820860963687e-06
479,2,350086,-0.348726505945283,0.0818457363749283,2.61653518329566e-05
480,2,351083,-0.294563800483807,0.0835503092793211,0.000478232395768682
481,2,351335,-0.309742927573906,0.0824204167738517,0.000200280055053257
482,2,351417,-0.327973299500475,0.0822068174303028,8.04950364979185e-05
483,2,351450,-0.293161791501482,0.0826731775441085,0.000443798630999735
484,2,352302,-0.335250083488806,0.0828986343076566,6.45373550470546e-05
485,2,352469,-0.352853273940712,0.0818118825280112,2.09302702941563e-05
486,2,352562,-0.307274378361663,0.0826808924064511,0.000234894614981958
487,2,352944,-0.325469204804532,0.0822350058766648,9.1477663811617e-05
490,2,355266,-0.383527568649072,0.081522920584724,3.65781516883513e-06
491,2,358277,-0.338653935041234,0.082097629888844,4.6274557184247e-05
492,2,358926,-0.350770374642177,0.082080225152835,2.4784299699933e-05
493,2,358948,-0.349694755782836,0.0821205714959341,2.64416247251838e-05
494,2,359515,-0.324112168483176,0.0822881575289143,9.87173701904226e-05
495,2,363190,-0.327806251831581,0.0830875329025603,9.61625122333056e-05
496,2,363588,-0.348585653706511,0.0831907930582355,3.52595431968047e-05
497,2,363888,-0.333245087057601,0.0826207275658054,6.74026697122393e-05
498,2,363954,-0.314623085851117,0.0824847226896118,0.000161162489104928
499,2,364199,-0.326873836745269,0.0822327818799646,8.53795818722135e-05
501,2,365981,-0.370358817254446,0.0834511558283428,1.21520093612735e-05
502,2,366047,-0.33491639543126,0.0822948937567658,5.81210420207729e-05
503,2,366936,-0.304987009566025,0.0836111897774102,0.000304498448496368
504,2,369530,-0.292808703599896,0.0826063913425465,0.000446092281440709
506,2,369931,-0.304879824986849,0.0830702507651339,0.000279849436173274
507,2,371033,-0.323322651391037,0.0826429557739577,0.000109681471556667
508,2,372919,-0.24353188106694,0.0830455684948369,0.00358179434059259
509,2,373518,-0.185886042424101,0.0834186486876458,0.0264864754310875
510,2,376157,-0.18907759794734,0.0835850613571055,0.0242988953951105
511,2,376172,-0.198380575903823,0.0841373247826753,0.0189276150701348
514,2,381433,-0.216898917452316,0.0839459383626012,0.0101733054982524
515,2,381922,-0.185983704220312,0.0848184752103924,0.028979225332398
516,2,382146,-0.223927491246362,0.0832607665408542,0.00749626961323943
517,2,384206,-0.200294877637282,0.0836950918102264,0.0172262842948413
518,2,384955,-0.228062082032031,0.0833036411481298,0.00650004765546993
520,2,387301,-0.193043605463249,0.0839857333617505,0.0221155165909881
521,2,388313,-0.207799212625999,0.0833791369690698,0.013152728222449
524,2,390138,-0.18293685478133,0.0838075951032568,0.0297074893818514
525,2,391233,-0.195032699798697,0.0842027719397699,0.0211181086507458
530,2,395606,-0.0628705494180795,0.0842814262009456,0.456188199951169
531,2,395726,-0.0604094953036427,0.0842556773166668,0.47386158592306
532,2,395853,-0.065205537334832,0.0844858730462892,0.440753870815554
533,2,396484,-0.0515424132401723,0.0841386620731309,0.540542598684012
534,2,396705,-0.0473260303412757,0.0841050301803964,0.573995314817974
535,2,398759,-0.0713369099841056,0.0847456532258953,0.400482901973443
536,2,400386,-0.0529193802755354,0.0843101821045181,0.530622784042809
537,2,400847,-0.0942417810499706,0.084130124917465,0.263394073995363
538,2,401130,-0.0735774392417102,0.0849616294007309,0.387074052444149
539,2,401143,-0.074572993771929,0.084790386068805,0.379729510430596
540,2,401979,-0.0712367584150231,0.0847458918829835,0.401145285154016
541,2,403598,-0.0672138865623143,0.0843055045270278,0.425832672133545
542,2,404844,-0.0825752846307122,0.0852107051525467,0.333172900826057
543,2,405100,-0.0771272779996293,0.0844432216351406,0.361675279298481
548,2,406181,-0.0619171938595335,0.0845334700819594,0.464375279534352
549,2,406688,-0.056606488470038,0.0840555028469215,0.50110694404329
550,2,407621,-0.0651529763929934,0.0847283756701996,0.442429519766848
551,2,409016,-0.0269705738670488,0.0856365102831412,0.752991418302928
552,2,410647,-0.0146877372711627,0.0843965547484886,0.861939738530749
554,2,419803,-0.108781275624134,0.0847953428995648,0.200379811718462
555,2,419943,-0.123897118385074,0.0852398230232949,0.146970036249512
556,2,422349,-0.0987457959355284,0.084282180026316,0.242144080232884
557,2,425467,-0.0699936378004352,0.0840602314696137,0.405599183771401
560,2,429095,-0.0449942384146272,0.0846071241594546,0.595197643546538
561,2,431266,-0.0644226277934671,0.0846176734703402,0.44696367255363
562,2,431446,-0.0445331063026183,0.0849961162246827,0.600647096797174
563,2,432524,-0.0682666083039149,0.0841342955344312,0.417682479978378
564,2,434090,-0.0903166521196948,0.084852607290206,0.287877537437888
565,2,441927,-0.0587542032186784,0.0840207417903816,0.484836237371221
