SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
87,1,113050,-0.14759949486124,0.157316455479321,0.348766163151996
88,1,113135,-0.168873644374292,0.156853975351965,0.282380978494211
89,1,114076,-0.0461081247630792,0.157092124066605,0.769304764778608
90,1,114628,0.0277698652545567,0.157501820632747,0.86014792561129
91,1,116283,0.0142382453799572,0.158382990232269,0.928419599644704
93,1,127853,0.0201040758868959,0.158086287189726,0.898877043181442
94,1,128302,0.053118905460601,0.157457280827741,0.73605026302322
95,1,128704,0.0417193383850882,0.157623783767423,0.7914130232495
96,1,128911,0.124038811593614,0.157518581211203,0.431543897739973
97,1,130267,0.129303596386585,0.157431783862015,0.412012130773119
98,1,130271,0.124895258417164,0.157629061423689,0.428696645544349
99,1,130613,0.187308764164247,0.158931137586359,0.239370049448426
100,1,132012,-0.111770531264879,0.158794107938737,0.481977288195403
101,1,133231,-0.168427804366368,0.157523036914573,0.285698214154987
102,1,137074,-0.111835243291741,0.157441038298919,0.477967931308901
103,1,137304,-0.189283145432854,0.157285964621915,0.229615175234068
104,1,139686,-0.0956160316227031,0.157733327425346,0.544779602615697
105,1,149562,-0.135319929240592,0.158011373669494,0.392361065905871
106,1,150447,-0.0966914761525101,0.159847133684637,0.545634307328714
108,1,154084,-0.117790532707905,0.160301507878464,0.462945423073733
110,1,157269,-0.155712354881819,0.157294298267615,0.322880151754276
111,1,160054,-0.135203789255229,0.158846061141828,0.395256176659418
112,1,166222,-0.102254685328245,0.15773904689193,0.517243279506232
113,1,166416,-0.109386720251971,0.157404848414137,0.487550886437959
114,1,167326,-0.153421637974977,0.158196944662508,0.332803147698953
115,1,168836,-0.0928424262060768,0.157579409545035,0.556118283567433
116,1,171200,-0.211544172368088,0.157491008011718,0.180065508144929
117,1,171431,-0.263933806527291,0.15825644881369,0.0962501404125522
118,1,173339,-0.218191998081197,0.157214821959379,0.166055361660949
119,1,173845,-0.225500379395333,0.157054546548185,0.151942139354587
120,1,175121,-0.274074024930966,0.156521889855351,0.0808098704084719
121,1,175281,-0.269819402713879,0.156677006778486,0.0859204951893948
122,1,175315,-0.27698314634188,0.156591843579764,0.0777870412072295
123,1,175523,-0.262829069367889,0.157555629992616,0.0961693560853732
124,1,175541,-0.274170653245878,0.156852545860743,0.0813418276278421
125,1,175653,-0.291359625824389,0.157265639737497,0.064765721803144
128,1,175856,-0.279354682748167,0.159947626199219,0.0815872208870106
129,1,175876,-0.260162036865199,0.157568169102343,0.0996058730225401
130,1,175989,-0.265350554557026,0.157996761714874,0.0939456129346849
131,1,176001,-0.263135947466205,0.158837030538708,0.098480586001534
133,1,177692,-0.254833697262025,0.156698356796512,0.104784754392575
134,1,178191,-0.258264367553276,0.156839213829216,0.100513266219435
135,1,178224,-0.254833697262025,0.156698356796512,0.104784754392575
136,1,178960,-0.268208373349537,0.157896479805545,0.0902692408882445
140,1,183802,-0.324328864654785,0.156354039700463,0.0387736354944345
141,1,183954,-0.293912107654234,0.157675185467233,0.06314669136153
142,1,184450,-0.223765406506261,0.156609768618363,0.153943466200418
144,1,184718,-0.296124022676667,0.157166049438929,0.0603665809335187
145,1,185296,-0.25457743391356,0.1566995368018,0.105135740434597
146,1,185438,-0.243974672157454,0.156754762300899,0.120506701481383
147,1,185469,-0.248045298223081,0.156964470043296,0.114942014748176
148,1,185503,-0.242481328447994,0.156580310704116,0.122372312301528
149,1,185705,-0.277426135653192,0.158179531768567,0.0803207966049815
150,1,185749,-0.25336415750574,0.15829385708107,0.110361458224471
151,1,185806,-0.297584810144735,0.158288893334694,0.0609299382751532
152,1,185879,-0.294006431116009,0.159080254222511,0.0654148449864849
153,1,185916,-0.176102075454848,0.15950018751711,0.270307457171655
154,1,185941,-0.180115543170928,0.16018474611351,0.26159728944254
155,1,185954,-0.2098420524933,0.160551992596258,0.192062204767795
156,1,186055,-0.232835951427167,0.157240370082353,0.139561332970698
157,1,186896,-0.23646164429811,0.159819077064128,0.139883006433129
161,1,190132,0.0819769884793692,0.157867756890276,0.603893477865903
162,1,190148,0.115573238247974,0.157855863628922,0.464566428962652
163,1,190165,0.0787213847479801,0.159134444244522,0.621130392424422
164,1,190169,0.110587986294867,0.158882091142132,0.486862990703557
165,1,190933,-0.193530729208411,0.157364998953225,0.219583274242238
166,1,192149,0.0979442736725825,0.158905594835278,0.538049145781164
168,1,192303,0.184258038644686,0.18928737422215,0.331006115518128
171,1,192795,0.130329145518813,0.157250290588957,0.407777252830205
173,1,194187,0.0316558301537549,0.15752460934392,0.840847154710702
174,1,194867,-0.0876367443671805,0.157378780792117,0.577981176774355
190,2,8314,0.136025057954855,0.15994996312028,0.395666647090968
194,2,8498,0.0666531141804074,0.159839874286607,0.676932398677112
195,2,8651,0.0518869910239408,0.160005102356174,0.745915588849481
197,2,9812,0.046354163120912,0.160960885278639,0.773527975624223
198,2,9932,0.0298011976194428,0.160337477759522,0.852657032592522
199,2,10135,0.018094172839451,0.159728354998765,0.909872250030058
200,2,11616,0.0832856724678612,0.159500130263887,0.601881710363925
201,2,12133,0.0785818760416324,0.160141437808044,0.623941451398259
202,2,12194,0.0923798500209532,0.160740324751116,0.565850251326635
203,2,12359,0.0560790556263122,0.160317540267258,0.726697493786643
204,2,13061,0.0608030154678629,0.160300859318682,0.704688997483351
205,2,14298,0.0434584026020584,0.160822691791543,0.787144640823783
206,2,15222,0.0690184649623935,0.16236618975739,0.671038050467741
207,2,17986,0.0734598249029128,0.159513806945412,0.645424214867907
208,2,19770,0.0794032732050318,0.16060932219018,0.62133992093415
209,2,19836,0.0685943616445488,0.160181912711996,0.668746375295412
210,2,19851,0.0613517978128748,0.160659443182637,0.702783986328826
211,2,21595,0.0491392892496951,0.16000755967846,0.758943742651452
212,2,22385,0.0604988181586334,0.160147988895177,0.705829836930083
213,2,23441,0.0861077606991283,0.161671168947195,0.594638338068078
214,2,24209,0.116681436194493,0.160284096432678,0.467116742933232
215,2,24341,0.110226964707606,0.160676698157572,0.493152631994558
216,2,26815,0.180685606673992,0.160302884332873,0.260444101806404
217,2,28209,0.138354878490391,0.16047626557158,0.389189370125112
221,2,41245,-0.0106198325263764,0.160027935329877,0.947126899709168
222,2,43214,-0.133144856254179,0.162468970118179,0.413048769625221
223,2,47104,-0.031878999912341,0.15808080279411,0.840296591534292
224,2,50915,-0.0103083997306467,0.159642242155348,0.948551425038456
225,2,55834,-0.0511045386586179,0.158882221014662,0.747907892103431
226,2,56422,0.00521483402817291,0.159189351739496,0.97388553853323
227,2,57715,-0.0201951029476322,0.158661194695569,0.898787741761227
228,2,59046,-0.0113970800391628,0.159466320825993,0.943064064006154
229,2,59191,-0.0440357220941708,0.158537095346484,0.781356985689282
230,2,59383,-0.00760238240802558,0.158599564770154,0.961795594242743
231,2,59477,-0.0305905305842122,0.160978193761445,0.849395607014982
233,2,60471,-0.0672182650338713,0.158773387716351,0.672290610992822
234,2,60478,-0.0578200270274425,0.158965130637313,0.716279072153598
235,2,60786,-0.0376825869746832,0.158720814500253,0.812473146218797
236,2,61035,-0.0197033594187388,0.158718573499314,0.901274906900535
237,2,61071,-0.020942533898053,0.15799807984504,0.894625358503665
238,2,61675,-0.07400839234849,0.158407918763163,0.640644084769227
240,2,62939,0.0249742224757777,0.15817740259775,0.874635785550993
241,2,63527,0.0324910185374722,0.158767338170731,0.837967060347711
242,2,63857,0.0346710332540174,0.158802969186922,0.827300218599016
243,2,65527,-0.0368234682535087,0.158277971950877,0.816167547358685
247,2,67976,0.0627989928177364,0.160535230344664,0.695896414613815
250,2,72389,0.226772936396673,0.159122699021512,0.154998817638423
251,2,72392,-0.014214638186411,0.160663134624074,0.929549486434401
252,2,73646,0.154000595691995,0.157157369411549,0.32780001648802
253,2,74564,0.197022462654828,0.156711512388096,0.209501418192934
254,2,74739,0.254488903379219,0.156995173462967,0.105910873858565
257,2,80873,0.257111775157052,0.157360441851326,0.103170615896473
258,2,81501,0.287422217587335,0.157185365522858,0.0683098423158257
259,2,83526,0.284826266412475,0.156952623665572,0.0704144098824488
260,2,83845,0.324729331993092,0.15688372954505,0.0391912194501388
263,2,84447,0.280253744868812,0.15915055810222,0.0791152557216317
264,2,87391,0.307097187356459,0.156283553299862,0.0501980948199142
265,2,87562,0.323820766631558,0.156587955556687,0.0393699358414693
266,2,87849,0.3238189271595,0.156572956381654,0.0393523070646249
267,2,87878,0.304113680304934,0.157365318696681,0.0540934739132235
269,2,89785,0.280566764886375,0.157506900579581,0.075723461047628
272,2,93721,0.289636337051874,0.156980338812137,0.0658679448378957
273,2,93952,0.247423153048091,0.156731997123326,0.115314664243624
274,2,95085,0.323393554454386,0.156560441443951,0.0395942716264661
276,2,107124,0.384491649427073,0.156247680465477,0.0143414795841379
277,2,111645,0.488192276678169,0.155527438599388,0.00183841559610354
278,2,111916,0.464476535776018,0.156109388805343,0.00312837740560423
279,2,111931,0.472527935834136,0.156285718809844,0.00268158682478018
280,2,111999,0.482440924885161,0.155623791214571,0.00209041191520892
281,2,114528,0.411461961960078,0.157116691388454,0.00920351858818447
282,2,116024,0.472515361334517,0.157011404053443,0.00280550826190893
286,2,120090,0.289734019942933,0.157632290752815,0.0668970549665791
287,2,120291,0.32594960262139,0.159253889303719,0.0414248328418225
288,2,120726,0.283163733354418,0.158555813702901,0.0749748442247911
289,2,121716,0.369400538911826,0.157870007063159,0.0198454325853387
290,2,123100,0.261486495292693,0.158699964579588,0.100308475903549
291,2,124677,0.18904254346193,0.158771105646548,0.234586791466479
293,2,127887,0.240447713923511,0.159668296040934,0.132981941055945
294,2,128935,0.230508632328118,0.159557944588774,0.149437538076139
295,2,129053,0.291910258475152,0.15976236506158,0.0685209755002693
296,2,130040,0.270343258821952,0.160853486041869,0.0937096465947553
297,2,130976,0.146180612904903,0.159991287758903,0.361509388552037
298,2,132199,0.227575155681771,0.160466262656808,0.157011110521254
299,2,133355,0.19628373470576,0.161674151430956,0.225532603953076
300,2,133435,0.181131385316531,0.162074961375847,0.264507365302753
302,2,135183,0.169321474668697,0.162201191220221,0.297246994369759
303,2,135402,0.200052183367818,0.162077444124026,0.217912210236159
304,2,135898,0.246219813097514,0.162761499403122,0.1312342435851
305,2,135912,0.24056937448759,0.162906418516184,0.140638599967258
306,2,135925,0.247159980535926,0.162135815505739,0.128303972795498
307,2,136002,0.195323136857094,0.162214107610576,0.229355002627255
308,2,136173,0.194305793835859,0.16336988170446,0.235096961032607
310,2,138318,0.273062124640175,0.167388836257783,0.103717924041689
311,2,138695,0.251246466874022,0.164596533537822,0.127796186736974
312,2,138818,0.235288473970685,0.164359618139597,0.153158345022548
313,2,139728,0.211609373572006,0.16415458268216,0.198212275056869
314,2,140174,0.213367684619407,0.164148134874957,0.194501090108749
315,2,140863,0.214081382073956,0.164078787657932,0.192828795462568
316,2,141152,0.219549779317195,0.164522790396095,0.182911902669181
317,2,141292,0.243574735329564,0.163237339529904,0.13655274380531
318,2,141545,0.240657451745352,0.164049712945011,0.143272143297129
322,2,146723,0.311899032800282,0.163411158796315,0.0571146159882587
323,2,147946,0.322939962481303,0.164863228674508,0.0509189866491269
326,2,151397,0.232007872727011,0.165711754458486,0.162370958268312
327,2,153035,0.226473189359734,0.163919665188187,0.167965009533516
328,2,153228,0.163654168719033,0.165332317226716,0.322925516510798
329,2,153455,0.131972871744334,0.166663259753251,0.428977930048347
331,2,153815,0.198359380654451,0.165835487218955,0.232451975764796
332,2,154160,0.161596015698015,0.164205000208075,0.325734754073499
333,2,154235,0.140986713759859,0.165902437984818,0.396002825385603
335,2,159870,0.183774829249323,0.161581813304161,0.256164050905161
336,2,161229,0.165784001764339,0.164125242050394,0.313136054799818
339,2,162696,0.265358398404489,0.163044470461986,0.104518566741388
340,2,163284,0.292903123466123,0.160732133819889,0.0692545174337388
341,2,164166,0.234899597261382,0.162505566851468,0.1492084627141
342,2,165270,0.284352325525809,0.160904937264104,0.0780575591962638
343,2,165675,0.254808032092879,0.163725312376299,0.120529452902717
346,2,168062,0.174564241402651,0.162544485468991,0.283579777998373
347,2,168518,0.12591308636966,0.161738816193708,0.436797940993101
348,2,168980,0.186754023849895,0.161495139834182,0.248296944476237
349,2,169651,0.20700632791607,0.161502211914419,0.200769702039473
352,2,170725,0.283146655720429,0.16146397424694,0.0803632916679834
353,2,171254,0.342287223998903,0.161403267341165,0.0346442443471984
354,2,172242,0.168435597122775,0.160257612907557,0.293963672791394
355,2,173254,0.155466484943869,0.159063120373982,0.329046123825071
356,2,173340,0.163052555514966,0.159022297889761,0.305903020371917
357,2,173385,0.150726070614429,0.15920360107304,0.344413613528997
358,2,173973,0.198212679398183,0.158631713877513,0.212304671723494
360,2,177341,0.260528427365782,0.157832480144851,0.0996965328517938
361,2,180314,0.156146183388754,0.158275554272832,0.324540753718327
362,2,180339,0.136325392070164,0.158728261686998,0.391000453733776
363,2,182758,0.250211218336867,0.157763088340907,0.113636156649337
364,2,183619,0.139789318278814,0.158773404137935,0.379223887279888
367,2,187176,0.0643444684272922,0.159776286683357,0.687400928250012
368,2,191066,0.107668086459491,0.16090565051797,0.503844828199379
371,2,191599,0.0601574893511382,0.158744468622932,0.70494687170376
373,2,191763,0.040848120547524,0.159390770427319,0.797886569795398
374,2,191959,0.0224947068270525,0.159012146757126,0.887583039434717
376,2,195759,0.194711452946168,0.16004687268113,0.224572991464099
377,2,196912,0.197457882165759,0.157437516344807,0.210599766755306
379,2,198110,0.199954828535933,0.15837631226566,0.207591583234711
381,2,198805,0.219321008721342,0.158989233234732,0.168622875992216
382,2,198891,0.204725681591506,0.157799668909403,0.195348683283385
383,2,199248,0.191372835165894,0.158209124814137,0.22723440640129
384,2,201782,0.191936139851035,0.158011965388211,0.225294836616507
385,2,203285,0.343045559813781,0.156667606312965,0.0292044788863042
386,2,203783,0.290346049025814,0.156627821444781,0.0646115399031262
387,2,204179,0.280347996925655,0.157061967355593,0.0751277547620413
388,2,205406,0.218548229967331,0.158965120994265,0.170059661637205
389,2,205834,0.218216973356841,0.158200960955943,0.168655253812811
391,2,207192,0.219321181828491,0.158047901094025,0.166107380177058
392,2,207561,0.191293658015345,0.157449058165868,0.225194949914822
393,2,208682,0.156873285896849,0.157291030417113,0.319280663194708
394,2,210102,0.162899100792935,0.157681080799354,0.302267984480761
396,2,214801,0.140532855769066,0.157734508731209,0.373565234412127
397,2,215016,0.122587914151502,0.157686725110933,0.437435062891594
398,2,218876,0.0660028260944731,0.159414585502675,0.679101724716107
399,2,227511,0.0220309424256668,0.160577593871358,0.890952422933868
400,2,230378,0.0745017736923237,0.158508631525281,0.638633005398712
401,2,231943,0.0794074481922693,0.158956639889833,0.617700269522392
402,2,232156,0.054186481972149,0.158921468586534,0.73333361170409
403,2,232789,0.0837956716424245,0.15832199579063,0.596948254001115
404,2,238524,0.0676988731169139,0.158566760475442,0.669681558559294
405,2,241518,-0.0177590317868911,0.159981839730285,0.911674241415463
406,2,250396,-0.101779882633035,0.158801645668496,0.521987531838682
407,2,250466,-0.0930531236030552,0.15876066927243,0.558168096260823
408,2,252305,-0.109079875770252,0.159153069365877,0.493555788765774
409,2,254571,0.0124168337507251,0.161494421639205,0.938756938754336
410,2,254742,-0.0144454667149327,0.161348112227554,0.928711633768265
411,2,254908,-0.00840743698447022,0.162581809152813,0.9587873934172
413,2,255862,-0.081858821482355,0.161544313963623,0.612662938247269
414,2,255975,-0.0599212016566193,0.160988026451431,0.709960551849646
415,2,258311,-0.324607042971506,0.157415514690918,0.0399293255116603
416,2,259284,-0.220169840485675,0.15846130891543,0.165579805123885
417,2,266330,-0.144175020215841,0.159392615323095,0.366332601266239
418,2,267100,-0.144506829065113,0.159380119163599,0.365194318008556
419,2,268086,-0.0691584237398823,0.159534766280283,0.664915885814091
420,2,274614,-0.102354619642028,0.158514108330375,0.518884749857073
421,2,274729,-0.121341307602914,0.159344387204112,0.446864825210552
422,2,275746,-0.0525536044132149,0.159381054379066,0.741795343903494
423,2,277029,-0.0410489826313052,0.158649792428021,0.795986972617749
424,2,277741,-0.0708072291583514,0.158682379019999,0.655712024380636
425,2,278218,-0.0697080044526589,0.158396991638336,0.660145498744491
426,2,278379,-0.0365065201315331,0.162349806980877,0.822215696768832
427,2,279910,-0.081637791912014,0.158325189535232,0.606433101404208
429,2,283431,-0.0651309983371027,0.160667111283627,0.685444859762617
430,2,283573,-0.0766635339396217,0.15872431653205,0.629396539311549
431,2,286762,-0.084020051383667,0.159120350982561,0.59781144592401
432,2,287187,-0.136404207424573,0.158274015224752,0.38936990920055
433,2,288379,-0.0827101364499801,0.157178099248932,0.599066353258726
434,2,294941,-0.0248638835392035,0.15732823188359,0.874516997890889
439,2,297610,-0.0825204825288459,0.158069130604823,0.601960774732579
441,2,299680,0.058095884690767,0.157612832932608,0.712647826382932
442,2,299708,0.104700990642733,0.157877351235654,0.507648555558657
443,2,299759,0.0841078861240818,0.15737678405338,0.593376053110766
444,2,300111,0.0363126369813984,0.158528694072988,0.818954667048545
446,2,301710,0.123903446527885,0.157344520945792,0.431537585148635
447,2,303446,0.0802625924778024,0.158417017492335,0.612714025354783
448,2,303854,0.131527947486523,0.158350329365172,0.406753334040582
449,2,304472,0.0681049302802011,0.15712378751201,0.664954368481852
450,2,304691,0.0135173752331272,0.159710197317282,0.932598045516509
451,2,308097,0.253269292561151,0.157452371914959,0.108609727267985
453,2,309402,0.0703740236325257,0.157022235679274,0.654299171903931
454,2,310030,0.107410217685082,0.157845850937459,0.496649561236073
455,2,310113,0.101545701777218,0.157415999743802,0.51929523794343
456,2,310972,0.0878496814253304,0.157678625852341,0.577782209639256
457,2,312659,-0.0452989581571449,0.157117470129107,0.773276618018157
460,2,318265,-0.227407502474201,0.158717206141948,0.152804509373803
461,2,318379,-0.239939559366329,0.15913805964915,0.132514304583861
462,2,321266,-0.205000501920702,0.158205240152682,0.195895054816547
463,2,322957,-0.253218186572501,0.156586661973981,0.106747310657401
464,2,325221,-0.155047122560729,0.157812747812331,0.326538641304408
465,2,332691,-0.140364505145267,0.159463099963135,0.379332565164058
466,2,333006,-0.214441037966007,0.15891515061301,0.178071442307743
468,2,335046,-0.0727183756226573,0.157680470051126,0.644956691694799
469,2,335049,-0.0906213219116401,0.158325254185009,0.567432701853044
470,2,335995,-0.168741350530419,0.157247512462054,0.283961999631903
471,2,336060,-0.186913268046508,0.156976773004433,0.234568886232071
472,2,338292,-0.157884666296912,0.157057144684899,0.315455957917926
473,2,339568,-0.226924071778969,0.157054971067595,0.149381374634421
474,2,340466,-0.261352816429666,0.158272424457298,0.0995697646803314
478,2,348480,-0.159863890313759,0.157053951618463,0.309426618819056
479,2,350086,-0.237587834950074,0.156782551406874,0.130566759092509
480,2,351083,-0.229559166169368,0.158855310422953,0.149321576347054
481,2,351335,-0.213575328746765,0.157122951895076,0.17492309519799
482,2,351417,-0.187948727749349,0.157190769660807,0.232626845871025
483,2,351450,-0.252648168800984,0.15710862528824,0.108704771856239
484,2,352302,-0.204826630439186,0.15855412979886,0.1972575587003
485,2,352469,-0.223539682626489,0.156870865418881,0.155043126568758
486,2,352562,-0.230388934284398,0.157487719482996,0.144384260983251
487,2,352944,-0.232042386808077,0.157023808595873,0.14036557608862
490,2,355266,-0.231771623855064,0.157024941416977,0.140830530280395
491,2,358277,-0.221615282026484,0.157091406765951,0.159201641315303
492,2,358926,-0.212157039512491,0.157360792956264,0.178451937179535
493,2,358948,-0.231939212526,0.157331833313738,0.141317910010127
494,2,359515,-0.21120309098489,0.157176935011005,0.17989934360161
495,2,363190,-0.113670683356191,0.159005290390956,0.475151892887255
496,2,363588,-0.112051173392959,0.159636748674059,0.483195697843464
497,2,363888,-0.106795111276703,0.158275187121926,0.500280584986788
498,2,363954,-0.0693845900824529,0.157704704510766,0.660231525213537
499,2,364199,-0.0778694083515345,0.15747909026727,0.621278631682923
501,2,365981,-0.161914748685677,0.160478558332204,0.313689974634221
502,2,366047,-0.112091874186094,0.157702593728248,0.477689828913348
503,2,366936,-0.0921300472465758,0.159556206754536,0.564027654496321
504,2,369530,-0.153131562334681,0.157342565563093,0.331102088544998
506,2,369931,-0.133538553808104,0.158475047911558,0.399996354646226
507,2,371033,-0.232519306247133,0.157728440014179,0.141325731805744
508,2,372919,-0.167189926878511,0.157278353766745,0.288499853449817
509,2,373518,-0.134639808177264,0.157277266137396,0.392541680044627
510,2,376157,-0.200005507476481,0.157428406052293,0.204759739205955
511,2,376172,-0.193956039381978,0.158592851474928,0.222152714775627
514,2,381433,-0.12032053164198,0.158684520140135,0.448814815458546
515,2,381922,-0.0717074820960385,0.160001672821057,0.654307561167976
516,2,382146,-0.0498575889026601,0.157617086465829,0.75194586239713
517,2,384206,-0.0339827493277565,0.15811979421157,0.829955558682495
518,2,384955,-0.0668867861650547,0.157737743674515,0.671796436163878
520,2,387301,-0.0605014143282584,0.158548352627875,0.702990655742108
521,2,388313,-0.0697391915948827,0.157595717066024,0.658384279553855
524,2,390138,-0.10825070439168,0.15802513948692,0.493779561166946
525,2,391233,-0.0373711555417711,0.158996539718648,0.814311000893425
530,2,395606,-0.339181641283151,0.157051975372457,0.0314705182029384
531,2,395726,-0.351729724552679,0.156915583135607,0.0256131619726106
532,2,395853,-0.342575324838258,0.157426002302179,0.0302101116945899
533,2,396484,-0.304249650708471,0.156944696260363,0.0533494992401708
534,2,396705,-0.341770354058676,0.15664912172636,0.0297865103002587
535,2,398759,-0.284776308726384,0.158266944891975,0.0728185535538636
536,2,400386,-0.27689626069894,0.157415345296824,0.0794409805785055
537,2,400847,-0.280633058486658,0.157250327119951,0.0751806400054385
538,2,401130,-0.27897500088842,0.158712542948642,0.0796588838018961
539,2,401143,-0.26148396448544,0.158479678570344,0.0998420953736109
540,2,401979,-0.182033372750117,0.158695601155874,0.252133692883003
541,2,403598,-0.19252063249134,0.157816699969604,0.223317069604269
542,2,404844,-0.189280801195555,0.159597996912463,0.236425958504083
543,2,405100,-0.198215307852169,0.158100220544749,0.210769094930649
548,2,406181,-0.193462993377297,0.158219707367482,0.222240225014295
549,2,406688,-0.109809094037762,0.157531041601007,0.486222033438626
550,2,407621,-0.207788132663588,0.158547053055201,0.190852727514346
551,2,409016,-0.235039675444527,0.160035753590377,0.142812918083016
552,2,410647,-0.218933102826024,0.157754467480113,0.166070499811792
554,2,419803,-0.191494562493706,0.158968513394049,0.229162115563675
555,2,419943,-0.158854525501078,0.160012066474457,0.321504057538942
556,2,422349,-0.230099131923801,0.157795379839208,0.145671209272915
557,2,425467,-0.151493022650194,0.157495494330783,0.336764295932645
560,2,429095,-0.192285311214643,0.15830514710742,0.225311577878034
561,2,431266,-0.0700706766014173,0.15867821617653,0.659056465306426
562,2,431446,-0.0524839610337118,0.159338614146643,0.742059052157181
563,2,432524,-0.0584750290368783,0.157802220785411,0.711188299772281
564,2,434090,-0.143109651946527,0.159104978915564,0.369017212068656
565,2,441927,-0.149179028135017,0.157381977333999,0.34383962963108
566,2,446471,-0.168191689352686,0.159262539622072,0.291660459776909
567,2,449325,-0.286472654619159,0.157846337783146,0.0703904545757138
569,2,450017,-0.350835022030175,0.156592343241202,0.0256842520108546
570,2,451779,-0.404371016037599,0.156820087278444,0.0103255431334302
571,2,451784,-0.400788347774053,0.157422120594579,0.0113225608175204
572,2,453525,-0.387726015223511,0.157564948668193,0.0143432609904277
573,2,453768,-0.416920799288051,0.157565445270271,0.00850903375368636
574,2,454027,-0.379109199068169,0.157166903199364,0.0163685042496417
575,2,455029,-0.376271812807106,0.157270481776948,0.0172556662073156
576,2,455247,-0.387679912512791,0.156675452301484,0.0138148419651699
579,2,455756,-0.313556177864045,0.168954006360662,0.0643057299211989
580,2,457024,-0.39044363117744,0.157827335209854,0.0138356854767866
581,2,457298,-0.416567754597985,0.158102593131557,0.00878980972868267
582,2,460202,-0.380718528012635,0.158723733192195,0.0169750987524141
586,2,464424,-0.401646908764255,0.157741200908533,0.0113132397531396
587,2,465824,-0.274809532334827,0.160081256284426,0.0869134504507357
588,2,470145,-0.231338750510087,0.15797777379113,0.143981408687156
589,2,470686,-0.204643824095377,0.157985772867683,0.196052626611551
590,2,471144,-0.195960560128816,0.158291106930826,0.21654775825957
591,2,471830,-0.237528951073562,0.157676972148122,0.13285174639614
592,2,472403,-0.235427472058026,0.157827534789214,0.136677322360564
