SNP,Chr,Pos,Effect,SE,SRO9_GIS2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
87,1,113050,0.0369643988648272,0.0658816411603839,0.575103868229205
88,1,113135,0.00553517117529582,0.0657424719970942,0.932949317028051
89,1,114076,-0.0155578150034075,0.0657379170359196,0.813054541720755
90,1,114628,-0.00377318144327714,0.065909144690846,0.954379855180897
91,1,116283,-0.00644872997077162,0.0662751434959165,0.92254147847301
93,1,127853,0.0717200805960192,0.0660424057922295,0.27823323268475
94,1,128302,0.0290521062442419,0.0658803873200384,0.659495529541338
95,1,128704,0.043431642714737,0.065923611861157,0.510442330831758
96,1,128911,0.052632494892371,0.065911925566605,0.425101255488968
97,1,130267,-0.0486440357694197,0.0658893098691656,0.460841519258778
98,1,130271,-0.0472265847902609,0.0659705502685887,0.474542583432619
99,1,130613,-0.0580424580240233,0.0665637086915439,0.383810049064754
100,1,132012,-0.0447756766076228,0.0664511979160122,0.50087121092071
101,1,133231,-0.0542737643022945,0.0659588532708326,0.411152922122529
102,1,137074,-0.0699822414119339,0.0658228775343814,0.288422451562449
103,1,137304,-0.0591729968399465,0.0658758542562651,0.369664454309535
104,1,139686,-0.0947764936326042,0.0658448200838403,0.150925700588901
105,1,149562,-0.0861776577777967,0.0660293019833176,0.192694365625677
106,1,150447,-0.0978140996628575,0.0667197936540379,0.143526717765885
108,1,154084,-0.0953264833159941,0.0669373437443428,0.155296509518375
110,1,157269,-0.0793729536288291,0.0657754829507529,0.228345916813398
111,1,160054,-0.131224708662562,0.0661696295086045,0.0481245841015718
112,1,166222,-0.129814281088752,0.065682688809267,0.0488892714705108
113,1,166416,-0.12165097164085,0.0655922096982098,0.0644790992589242
114,1,167326,-0.115223365652071,0.0660012445494383,0.0817199405261809
115,1,168836,-0.0904551030161406,0.0657955214259075,0.170068203741665
116,1,171200,-0.0494805057778754,0.0660177174245475,0.454053016767935
117,1,171431,-0.0435312001578326,0.0664423212444762,0.512783232554659
118,1,173339,-0.045563386061331,0.0659211008254908,0.489906332655451
119,1,173845,-0.0615497388241247,0.0658295483949062,0.350434408986091
120,1,175121,0.00438039653465042,0.0657799144794235,0.946944450013604
121,1,175281,-0.0260848287552405,0.0658215990842163,0.692126204908994
122,1,175315,-0.0201301416866451,0.0658067933449892,0.759862915730401
123,1,175523,-0.0279267434453471,0.0661717300570803,0.67325685336357
124,1,175541,-0.023171476403849,0.06590675591701,0.725363268459242
125,1,175653,-0.0135504346967774,0.0661229479168527,0.837746594251724
128,1,175856,-0.0365663438137022,0.0671903741300093,0.586633689417743
129,1,175876,-0.0163610764044265,0.0661826933702825,0.804888804579505
130,1,175989,-0.016357544028609,0.0663715585644177,0.805473968067773
131,1,176001,-0.0314997606697255,0.0667020721832809,0.637043293252739
133,1,177692,-0.00496718714416078,0.0658149838160122,0.939881943578599
134,1,178191,0.00507436572737036,0.0658803104728766,0.938648081296923
135,1,178224,-0.00496718714416078,0.0658149838160122,0.939881943578599
136,1,178960,-0.00886559200855661,0.0663394949574151,0.893763622475116
140,1,183802,0.00515821588981244,0.0658232298042575,0.937582375157317
141,1,183954,0.0185361092904547,0.0662956781347024,0.779950038526882
142,1,184450,0.0467824508632354,0.0656753102360396,0.476731397306469
144,1,184718,0.0511827133362802,0.0660397493502871,0.438841437329618
145,1,185296,0.0619022169293987,0.0657329962277917,0.346978935292447
146,1,185438,0.0353049689436389,0.0657917931356906,0.591870490462728
147,1,185469,0.0341000847744991,0.0658886190808487,0.605102473973429
148,1,185503,0.0332532545216867,0.0657193038581248,0.613180101644086
149,1,185705,0.0214245038205625,0.0664681219585134,0.7473954098797
150,1,185749,0.0363644619192486,0.0664497211752228,0.584554322039243
151,1,185806,0.043388660190975,0.066526598769699,0.514696486045966
152,1,185879,0.0386894730998623,0.0668566217653874,0.563165237192211
153,1,185916,0.0333673665574012,0.0668343137145104,0.617910741200763
154,1,185941,0.0411720784544137,0.0671133818122168,0.53996038238272
155,1,185954,0.040597965943563,0.0673105786125403,0.546800270457236
156,1,186055,0.0234006258363227,0.0659894256642691,0.723092221011719
157,1,186896,0.0521201463519654,0.067025863427884,0.43731834870737
161,1,190132,-0.00277185505614919,0.0660847356898024,0.966567091502521
162,1,190148,-0.00801396563357987,0.06610345507226,0.903574921059301
163,1,190165,0.011271387057986,0.0666100949160194,0.865724929065783
164,1,190169,-0.00520585659834277,0.066529152001891,0.937674117596345
165,1,190933,-0.0136628098803014,0.0659862065407907,0.836085866877552
166,1,192149,-0.0421553048349284,0.0664918840733106,0.526496818925122
168,1,192303,0.0306026013959664,0.0792967067064094,0.699784511574384
171,1,192795,-0.0376377401923006,0.0658348161063466,0.567889327198906
173,1,194187,-0.052581596786545,0.0658604199734392,0.425187191344622
174,1,194867,0.00787065633436079,0.0658826489996457,0.904975098301117
190,2,8314,-0.0320116622294183,0.066977833226445,0.632985801369978
194,2,8498,-0.0182229527113591,0.0668943466616868,0.785463027744624
195,2,8651,-0.0249331910517682,0.0669508668862995,0.709810884152784
197,2,9812,-0.0239033410241598,0.0673498886976027,0.722866828005961
198,2,9932,-0.0217701654609711,0.0670864049486693,0.745744659057562
199,2,10135,-0.00985768474836146,0.0668373963257754,0.882831397866608
200,2,11616,-0.0329642728424551,0.0667454553169899,0.621697799243524
201,2,12133,-0.011345143738773,0.0670312262758762,0.865695672536736
202,2,12194,-0.0209355427299233,0.0672839332906717,0.755868595522337
203,2,12359,-0.0201614035666579,0.067087829207937,0.76395553246247
204,2,13061,-0.034009917274069,0.0670670488956037,0.612399021433244
205,2,14298,-0.0182010543508314,0.0672961531872306,0.786962883690429
206,2,15222,-0.0372886623713206,0.067930441718128,0.583404513079278
207,2,17986,-0.0461697471628458,0.066723275242609,0.489418176522747
208,2,19770,-0.0289146535053156,0.0672125274828008,0.667314577077524
209,2,19836,-0.026795936838295,0.0670302686181322,0.689575985965586
210,2,19851,-0.0279396118680448,0.0672252933311821,0.677946761269135
211,2,21595,-0.0145384906293706,0.0669595466616995,0.828237542030881
212,2,22385,-0.00930605686220232,0.0670255508132095,0.889653053815471
213,2,23441,-0.0277905497873852,0.0676622216732723,0.681523569194704
214,2,24209,-0.0298778469767285,0.0671022753505145,0.656405997884153
215,2,24341,-0.0192234082474709,0.067272098085091,0.775232588782983
216,2,26815,-0.0368031256444137,0.0671706983605641,0.584103786373185
217,2,28209,-0.0128309145708774,0.0672183967938058,0.848726233261617
221,2,41245,-0.109032895552061,0.0667120837834445,0.103070529096148
222,2,43214,-0.0691771693489929,0.0679500098167444,0.309346800720544
223,2,47104,-0.0894372077730937,0.0659811401243304,0.176126026976692
224,2,50915,-0.0560336902292911,0.0667359948542264,0.401682915559372
225,2,55834,-0.0472433700511,0.0664463575607464,0.477553663066606
226,2,56422,-0.0603197982973742,0.0665353841192181,0.365246162095724
227,2,57715,-0.0534264211624974,0.0663322884105223,0.421110248713092
228,2,59046,-0.0487993930842359,0.0666785077355748,0.464739057476806
229,2,59191,-0.048968123771756,0.0662957964596003,0.460621961519145
230,2,59383,-0.0497990892821614,0.066313165223793,0.453172009424334
231,2,59477,-0.0568333432176297,0.067296730584849,0.398951635909331
233,2,60471,-0.0447514181696531,0.0664128010037252,0.500855778023789
234,2,60478,-0.0418647732295921,0.0664940097813521,0.529362174323768
235,2,60786,-0.0330328313634843,0.066398665394259,0.619151601847962
236,2,61035,-0.0494673612027076,0.0663649416331568,0.456535664852349
237,2,61071,-0.0310315427245287,0.0660952202740145,0.639003916961276
238,2,61675,-0.0193072607047559,0.0662982320363836,0.771055380720095
240,2,62939,-0.0381388837923629,0.0661604489568657,0.564671357625916
241,2,63527,-0.0395255842389993,0.0664067303422546,0.552088150685597
242,2,63857,-0.0617167118890215,0.0663742664330805,0.353095087717294
243,2,65527,-0.0317951262048661,0.066214784549752,0.63139563032212
247,2,67976,-0.0325250846107749,0.0671681313918156,0.628520187225908
250,2,72389,-0.0577995850832168,0.0667051811128477,0.386808328231592
251,2,72392,-0.0500924442265186,0.0671772574554032,0.45635961557865
252,2,73646,-0.071602257660151,0.0657414274235462,0.276830847418217
253,2,74564,-0.0485538476487175,0.0656716679055653,0.460190471463805
254,2,74739,-0.0525114532749426,0.0658793356196361,0.425937258057872
257,2,80873,-0.0257227431237711,0.0660817317159102,0.697321129489046
258,2,81501,-0.0290240587606979,0.0660668424086723,0.660703160832396
259,2,83526,-0.0309988582534496,0.0659617534131664,0.638679495942688
260,2,83845,-0.0166479936011841,0.0660391484459989,0.80111604876162
263,2,84447,-0.00706968950167106,0.0668872687874781,0.915883912642387
264,2,87391,-0.00228134466039442,0.0657533457494781,0.97234216621769
265,2,87562,-0.00713365808898081,0.0659187615227583,0.913883510792245
266,2,87849,-8.37570896150552e-05,0.0659136116459006,0.99898683812293
267,2,87878,-0.00334563425803672,0.0661966117917355,0.959719968131952
269,2,89785,-0.0125632404761524,0.0662008525692836,0.849594834864762
272,2,93721,0.0268566679932476,0.0659888319300861,0.68426340754505
273,2,93952,0.0311347228492923,0.0657946494516458,0.636355450534473
274,2,95085,0.000165017420524573,0.0659073697844504,0.998003690622965
276,2,107124,0.0252275558827685,0.0659264853764911,0.702200749996043
277,2,111645,0.061907000696654,0.0659000623476948,0.348164001543491
278,2,111916,0.0682044311864743,0.0660382136931686,0.302403398772531
279,2,111931,0.0793797945885386,0.0661041670478662,0.230622723214028
280,2,111999,0.0765204482148715,0.0658753980479535,0.246185359042819
281,2,114528,0.0727384219585169,0.0662679951657075,0.273109742947185
282,2,116024,0.0873324362006825,0.0663762687591859,0.18912263639703
286,2,120090,0.0759788498222701,0.0661525430543183,0.251523340896108
287,2,120291,0.0762990026602239,0.0669108235756749,0.254930746590383
288,2,120726,0.0786736930257591,0.0665149727214682,0.237685734787653
289,2,121716,0.020538276361358,0.0665619801758584,0.757839272730806
290,2,123100,0.0555563142731448,0.066597173047639,0.404724393627049
291,2,124677,0.0537572345541616,0.0665094402950348,0.41948256443038
293,2,127887,0.0263510058146362,0.0670127057055786,0.694391402197396
294,2,128935,0.0312899420053432,0.0669433052822468,0.640495270137354
295,2,129053,0.0177604055119944,0.0671612038611057,0.79159181715826
296,2,130040,-0.0186523157478302,0.0675705236387918,0.782677190775065
297,2,130976,0.00137008872823186,0.0670273412699897,0.983703330408072
298,2,132199,-0.0723174306310528,0.0672279442382196,0.282793903663769
299,2,133355,-0.0287105117445658,0.0677763294557222,0.672110608657342
300,2,133435,-0.0393461744234171,0.0679077679125092,0.562684764156347
302,2,135183,-0.0396408200478289,0.0679449294867734,0.559979304687963
303,2,135402,-0.0332326905283165,0.0679443917695005,0.625063321375482
304,2,135898,-0.0900545556850108,0.0681595446616917,0.187279846484133
305,2,135912,-0.0819971418372767,0.0682389203738654,0.230316949382714
306,2,135925,-0.0883678184633818,0.0679059005516899,0.193995055305846
307,2,136002,-0.0851413650832809,0.0678665324192247,0.210475353956608
308,2,136173,-0.0611185603197588,0.068421586090108,0.372324214551353
310,2,138318,-0.0489090944995449,0.0702590794088501,0.486808692760347
311,2,138695,-0.067321854315763,0.0690093005334659,0.329956769470134
312,2,138818,-0.0761001868490299,0.0688565126107942,0.269825832298469
313,2,139728,-0.0629065292753628,0.0687704260617465,0.360956588483751
314,2,140174,-0.0794777786779444,0.0687218117090945,0.248252795849824
315,2,140863,-0.078221288050456,0.0686979948374019,0.255631527693267
316,2,141152,-0.0811204557188383,0.0688827201838209,0.239725352900192
317,2,141292,-0.0837115922587031,0.0683766432111468,0.221666167527672
318,2,141545,-0.117100045800149,0.0685727812404161,0.0885758260265776
322,2,146723,-0.116035766136106,0.0684532098017201,0.0909362699255536
323,2,147946,-0.114321533349188,0.069093440852691,0.0988958750385171
326,2,151397,-0.044428214209131,0.0694940310377462,0.523036061124885
327,2,153035,-0.0439962921236183,0.068737422395684,0.522546746039146
328,2,153228,-0.0232161013957031,0.0692681424901642,0.737701400039539
329,2,153455,-0.0378338652270178,0.0697730076020832,0.587993840302331
331,2,153815,-0.0539164320024219,0.06947500963192,0.438236118800197
332,2,154160,-0.0303048769971552,0.0687867743458318,0.659799381042432
333,2,154235,-0.0325129533962845,0.0694712102625347,0.640069012183136
335,2,159870,-0.0681917972838888,0.0676402843091373,0.314071264253853
336,2,161229,-0.0402177777946493,0.0687439791228314,0.55889653968833
339,2,162696,-0.0316232005758061,0.0684606770851082,0.644424860288912
340,2,163284,-0.0210715832737245,0.0675645846941171,0.755321013118837
341,2,164166,-0.000209767019894391,0.068201315058602,0.997547684965119
342,2,165270,0.00512237634192547,0.0676272151605621,0.939665435819227
343,2,165675,0.000281244940401715,0.0687454056296573,0.996738087459755
346,2,168062,-0.0083228359807217,0.0681262341744597,0.902835601103023
347,2,168518,-0.0158158400689774,0.0677323600283938,0.815504690637334
348,2,168980,-0.0153129280516857,0.0677005267364061,0.821187476327226
349,2,169651,-0.0330169882764337,0.0677147919293974,0.626143656886178
352,2,170725,-0.0424375579417664,0.0678205659861545,0.531894509670526
353,2,171254,-0.0570412056290734,0.0679001419102079,0.40143499923888
354,2,172242,0.00447141474493484,0.0671641318549669,0.946958180356633
355,2,173254,0.0143154596505313,0.0666455196792932,0.830047266030604
356,2,173340,0.0233492048173731,0.0666302205843943,0.726225291418904
357,2,173385,0.0260698646605096,0.0666887495140678,0.696093319926468
358,2,173973,0.0211339083704455,0.0665164745802504,0.75088184560851
360,2,177341,-0.0132975069342507,0.0662955348346952,0.841143116542854
361,2,180314,-0.0323777481290207,0.0662991649697788,0.625599288470389
362,2,180339,-0.0251107246913915,0.0664756784921615,0.705848517704907
363,2,182758,-0.0814669130373155,0.0661086160052814,0.218650048465121
364,2,183619,-0.0592380520266864,0.0664367764229235,0.37319034218177
367,2,187176,-0.0857087371062036,0.0667178798971157,0.199759009422902
368,2,191066,-0.0279139039319458,0.0673571839242,0.67882108459629
371,2,191599,-0.058377564787117,0.0663673512593608,0.379667557657997
373,2,191763,-0.0392922656456154,0.0666703909364117,0.556002783571677
374,2,191959,-0.0445386909832099,0.0664981900480131,0.503440387376761
376,2,195759,-0.00417552216150918,0.0671114117162537,0.950424627013115
377,2,196912,-0.00473647058696577,0.0660257802695991,0.942852087067867
379,2,198110,-0.0248520774761946,0.0664087663297186,0.708458737002407
381,2,198805,-0.0132296140774691,0.0667043191891149,0.842899334108206
382,2,198891,-0.011422379777571,0.0661856299339375,0.863079721598036
383,2,199248,-0.0183830244588117,0.0663323663012376,0.781838615502454
384,2,201782,-0.0250535226365602,0.0662446401215017,0.705511597349686
385,2,203285,0.00177110804395003,0.0660011110351269,0.97860688478931
386,2,203783,-0.0206824053903175,0.0658498588498296,0.753642563521973
387,2,204179,-0.016070873187758,0.0660128784727703,0.807797782754971
388,2,205406,0.00944532451491242,0.0666948200137854,0.887460907038779
389,2,205834,0.0158609494008855,0.0663719000067962,0.81126686384517
391,2,207192,-0.0109562499079393,0.0663126357082332,0.868864495345921
392,2,207561,-0.0140125400695441,0.0660178663902722,0.832031576864653
393,2,208682,0.00247236472271234,0.0659108796275081,0.970098994445838
394,2,210102,0.0396657846946165,0.0660474974633322,0.54851544489981
396,2,214801,0.00703519344898218,0.0660770251149967,0.915270265431265
397,2,215016,0.00934085814645869,0.0660385120112327,0.887598604289642
398,2,218876,-0.0292555845817848,0.0667049674433641,0.66123288210118
399,2,227511,-0.0743513483290049,0.0670787656990569,0.268435717338055
400,2,230378,-0.064488784419178,0.0662597567926905,0.331084445211789
401,2,231943,-0.074389080489926,0.0664209218062176,0.263490275133779
402,2,232156,-0.0635615451202649,0.0664254561859084,0.339279997397607
403,2,232789,-0.0881672159711641,0.0661096916170727,0.183178339043553
404,2,238524,-0.0796383661615104,0.0662338083965648,0.230021316012305
405,2,241518,-0.0605109440364815,0.0668679633595834,0.36611873253823
406,2,250396,-0.0324557158808551,0.0664666685358269,0.62564009879998
407,2,250466,-0.0167047063945159,0.0664596847737632,0.801689024573072
408,2,252305,-0.014901301422012,0.0666370894951865,0.82318334309749
409,2,254571,0.00413739914880873,0.0675774574029619,0.951215030237063
410,2,254742,0.0241484091906896,0.0675045589146161,0.720759138990501
411,2,254908,0.0158624009073143,0.0680272859156223,0.815759087375188
413,2,255862,0.0378640391095094,0.0675926719533775,0.575712227893706
414,2,255975,0.031193129329795,0.0673581097619668,0.643582433122212
415,2,258311,0.00246862922038549,0.0662658566958821,0.970304010047512
416,2,259284,0.0272026817077726,0.0664733466135551,0.682621336672477
417,2,266330,0.00221941858448405,0.0667748962273905,0.973504122838525
418,2,267100,0.0242120673277485,0.0667576965047754,0.717056677885984
419,2,268086,0.0187389736430502,0.0667675517254882,0.77913569345353
420,2,274614,-0.0140563598868502,0.0663650843683282,0.832382540828006
421,2,274729,-0.02014964549596,0.0667236958534437,0.76284030611088
422,2,275746,-0.0260282293266335,0.0666887955851288,0.696554650200467
423,2,277029,-0.0250661940766097,0.0663798058792687,0.705941505062588
424,2,277741,-0.0229246159296463,0.0664080685479195,0.730143391106125
425,2,278218,-0.0304050946848561,0.0662795591524948,0.646703096448476
426,2,278379,-0.0251328893277748,0.0679268808719551,0.71160499652693
427,2,279910,-0.0344046083361782,0.0662507302607222,0.60387063589011
429,2,283431,-0.0132872533609226,0.0672429911482056,0.843471323166479
430,2,283573,-0.0189113417255555,0.0664324197447006,0.776063617820939
431,2,286762,-0.00332773481932092,0.0666098764633353,0.96018365112302
432,2,287187,-0.015472530400007,0.0662941978705028,0.815592364749542
433,2,288379,0.0489271377293025,0.0657453255845603,0.457255489148396
434,2,294941,-0.0612467878144008,0.0657554856680971,0.352266529770547
439,2,297610,-0.0111040066963321,0.0661668286636665,0.866822303952727
441,2,299680,0.0306951881332899,0.0659454585987462,0.641886771415124
442,2,299708,0.0263574281294224,0.0660899438703272,0.690273255919844
443,2,299759,0.0244934943534794,0.0658679643671917,0.71022209081079
444,2,300111,0.0334127228451015,0.0663173326936521,0.614694479567613
446,2,301710,0.0478132865474204,0.0658493751330464,0.468258103580514
447,2,303446,0.0628051282901599,0.0662293043716336,0.343626414775255
448,2,303854,0.0516350152471396,0.0662693655179596,0.436402377296956
449,2,304472,0.0288879802933775,0.0657478793984107,0.660658617014388
450,2,304691,0.012416804139769,0.0668280530482339,0.852706541158412
451,2,308097,0.00599664177728959,0.0661261107708927,0.927794379520099
453,2,309402,0.0344975486034223,0.0656989055159108,0.599853319799526
454,2,310030,0.0268819869763165,0.0660783261148006,0.684386720726313
455,2,310113,0.0301030113438495,0.0658899732197073,0.648047029696842
456,2,310972,-0.0210878468362748,0.0659999932476966,0.749526644189227
457,2,312659,0.0588940872754502,0.0656786982487146,0.370490143618629
460,2,318265,0.0102545498913157,0.0666057284173438,0.877730059792404
461,2,318379,0.0442125838818906,0.066763850955334,0.508260159876589
462,2,321266,0.049837782490747,0.0663051132410296,0.452766537006477
463,2,322957,0.0816179718176554,0.0656222266125274,0.214415058118673
464,2,325221,0.0370919152379396,0.0660974047575725,0.575037346398131
465,2,332691,0.0817409073855414,0.0666586092984242,0.220917528038933
466,2,333006,0.14074661082659,0.0662470403364508,0.0343168168925971
468,2,335046,0.0576855937616014,0.0659297265010454,0.38219289534744
469,2,335049,0.0566511626075051,0.0662132312481943,0.392806761363891
470,2,335995,0.0496577737316063,0.0658543539353377,0.45131917382059
471,2,336060,0.0595319618504422,0.0657423092344056,0.365799666809455
472,2,338292,0.00300715287227218,0.0658142844689546,0.963581981675631
473,2,339568,-0.011147514983571,0.0659109413425614,0.865791292015226
474,2,340466,-0.0355417647851002,0.0664573896754492,0.593121191714723
478,2,348480,-0.0413788274561241,0.0657786556876311,0.529715583393948
479,2,350086,-0.0875000035656776,0.0656536514035285,0.183472947388282
480,2,351083,-0.0480054343609004,0.0666202659418567,0.471642984173505
481,2,351335,-0.0706825423678355,0.0658124171136744,0.28355622999091
482,2,351417,-0.0699961976647351,0.0658040741365455,0.288188937389679
483,2,351450,-0.0502330036685093,0.0659281941109459,0.446607518294731
484,2,352302,-0.0554984459247328,0.0664378998981126,0.404089536295253
485,2,352469,-0.0562982894856651,0.0657628257948095,0.392533840111887
486,2,352562,-0.057698994007095,0.0660287311547876,0.382795787232396
487,2,352944,-0.0665505776176576,0.0658142006031455,0.312618711781111
490,2,355266,-0.0895767704856775,0.0657367843208488,0.173858929653646
491,2,358277,-0.0763098807062944,0.0657946120231712,0.246906123938467
492,2,358926,-0.0915015923577538,0.0658369690945355,0.165459129116311
493,2,358948,-0.0753607026710388,0.0659158422451987,0.253694350156216
494,2,359515,-0.0649104519716612,0.0658480254774321,0.324925302748048
495,2,363190,-0.0381627612245119,0.0665528324996348,0.566725106410303
496,2,363588,-0.00504805418864346,0.0668459682653393,0.939845589284894
497,2,363888,-0.013384347545367,0.0662690307374598,0.840056621432299
498,2,363954,-0.0175981737984607,0.0660028904639033,0.789911799759903
499,2,364199,-0.0269368925267247,0.0659042621484931,0.682987402808144
501,2,365981,-0.0432521010156759,0.0672095055745061,0.520290698685018
502,2,366047,-0.0257054210571366,0.0660235933498315,0.69726171069657
503,2,366936,-0.0365698165496339,0.0667693639531834,0.584241622719971
504,2,369530,-0.0189760159076889,0.0659204452495689,0.77362101882868
506,2,369931,-0.0400291022849675,0.066346256795442,0.546672478295146
507,2,371033,0.0053301498178136,0.0662036216742697,0.935876112492587
508,2,372919,0.00114728507995104,0.065918265746146,0.986123623562397
509,2,373518,0.0187365936599106,0.0658733158996766,0.776244783802416
510,2,376157,-0.0183006197135669,0.0660190764242731,0.781787264786984
511,2,376172,-0.00910242509779621,0.0665017688531493,0.891207684351608
514,2,381433,-0.0314689862951549,0.0664343894659544,0.636017237324745
515,2,381922,-0.0280939938941526,0.0669549604820439,0.675036288680197
516,2,382146,-0.054899469210869,0.0658993789173851,0.405362785583709
517,2,384206,-0.0492133794341181,0.0661176030802399,0.457171470429921
518,2,384955,-0.0452966371026657,0.0659780455547492,0.492822700905518
520,2,387301,-0.0364990121045088,0.06632971008698,0.582484671916196
521,2,388313,-0.0194295622850932,0.0659560218713918,0.768485152322132
524,2,390138,-0.0286357477068357,0.066151912599508,0.665367321276302
525,2,391233,-0.0206985558757561,0.0665280981289461,0.755889226980833
530,2,395606,-0.0693931878997751,0.0660478677247012,0.29413812295925
531,2,395726,-0.0710317538921634,0.0660187182952603,0.282691778198031
532,2,395853,-0.0689211725499911,0.0662136636687624,0.298638754405302
533,2,396484,-0.0650010257245263,0.0659313711549237,0.324862750686977
534,2,396705,-0.055006969166962,0.0659252356326733,0.404628857484025
535,2,398759,-0.0910868910765275,0.0663528529547967,0.170696806953448
536,2,400386,-0.0734100398139725,0.0660429408058104,0.267088101067822
537,2,400847,-0.0760751558965673,0.0659733483630892,0.249641536976652
538,2,401130,-0.0762463770087881,0.0665796197385976,0.25290589172261
539,2,401143,-0.083671271769482,0.0664218310390308,0.208611495605178
540,2,401979,-0.0683528150662983,0.0664301844644772,0.304211374080502
541,2,403598,-0.0683377265875835,0.0660773324407467,0.301746774321173
542,2,404844,-0.0656839672795433,0.0668252276111146,0.326319163219421
543,2,405100,-0.0416970589552097,0.0662669250886383,0.529606256588577
548,2,406181,-0.0405941506443714,0.0663118183421459,0.540818946897373
549,2,406688,-0.0445154004821038,0.0659215639352435,0.499941061102991
550,2,407621,-0.0338433353832984,0.0664807377978061,0.611021353926954
551,2,409016,-0.0140170595960429,0.0671670157469258,0.83481090273973
552,2,410647,-0.0182006430181326,0.0661850204432492,0.783479878534554
554,2,419803,-0.034288080679698,0.0666318805353907,0.60716177968248
555,2,419943,-0.0448793733173782,0.0670078048503616,0.503446506591518
556,2,422349,-0.0218927817662045,0.066217710390862,0.741129025764313
557,2,425467,-0.0181244089325773,0.0659831621847195,0.783720991873756
560,2,429095,-0.00986830756783891,0.066378909548191,0.881901836094175
561,2,431266,-0.042405499167876,0.0663787874220748,0.523340574918209
562,2,431446,-0.0119354019228609,0.0666823736467409,0.85804913644798
563,2,432524,0.0408677497439192,0.0660092637628204,0.536235715161924
564,2,434090,-0.0464398720338278,0.0666077939159248,0.48612792842144
565,2,441927,0.0126842118379561,0.0659367015686244,0.847563382283839
566,2,446471,-0.0328654653417805,0.0667255896776528,0.622639162426755
567,2,449325,-0.0182751368160746,0.0663510225596034,0.783146186841944
