SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
265,2,87562,0.0460107107066558,0.0712937046358072,0.519107660840275
266,2,87849,0.0501092637400989,0.071279116474278,0.482518721008841
267,2,87878,0.0430194579320647,0.0715989032685532,0.548332398375971
269,2,89785,0.000867444240062049,0.0716434750483432,0.990346456201052
272,2,93721,0.0118123730884182,0.0714243805930509,0.868737262604657
273,2,93952,0.0130080859643034,0.0712194736668098,0.855179162766293
274,2,95085,-0.00316817011279327,0.0713220418490417,0.96459423334456
276,2,107124,0.019083700639307,0.0713504928430962,0.789267994692076
277,2,111645,0.104136935498774,0.0711879710562809,0.144399688582671
278,2,111916,0.0953940103758687,0.071391406428624,0.182340892686834
279,2,111931,0.105065420914989,0.0714627065768146,0.142394733434525
280,2,111999,0.117884799914655,0.0711476295297245,0.0984273454896359
281,2,114528,0.10499726676991,0.0716170617769134,0.143513181599046
282,2,116024,0.0964009832140773,0.0718225354242565,0.180390253246875
286,2,120090,0.106792725979136,0.0714956045838319,0.136148277226592
287,2,120291,0.0889366308831228,0.0723867662602371,0.220028617876982
288,2,120726,0.111147741644979,0.0718792274840724,0.122925144046859
289,2,121716,0.0553748343984214,0.0719800309469238,0.442224761115946
290,2,123100,0.116009729544833,0.0718749888310812,0.107410369404409
291,2,124677,0.0242777122988591,0.0720287564314224,0.736275122684845
293,2,127887,0.0545537069133035,0.0724761305336114,0.452124210819455
294,2,128935,0.0392794997944719,0.0724355376503137,0.587975805884559
295,2,129053,0.032127160198409,0.0726661705308771,0.658673186064171
296,2,130040,0.0183447080895989,0.0731234104496749,0.802058063449321
297,2,130976,0.0235703310704507,0.0725234208319613,0.745371312592947
298,2,132199,-0.0135215692681192,0.0728669004710881,0.852892234973093
299,2,133355,-0.0206961755083674,0.0733551209605336,0.778003994572895
300,2,133435,-0.0177665027910872,0.0735158432819951,0.809176950905573
302,2,135183,-0.0176525767124645,0.0735566447581112,0.81048028331127
303,2,135402,-0.0145425287982912,0.0735474599474902,0.843370238990379
304,2,135898,-0.0450233278002983,0.073902762424211,0.542767939957761
305,2,135912,-0.0408763931542158,0.0739642296044495,0.580852298319241
306,2,135925,-0.0421068189517688,0.0736269220458333,0.567757556683433
307,2,136002,-0.0515898256729017,0.0735546729435292,0.483527600871843
308,2,136173,-0.0382130751904872,0.0740987501796765,0.606383491796366
310,2,138318,-0.0980357427571312,0.0759045139993609,0.197352275042928
311,2,138695,-0.1122730446563,0.0745404791320406,0.132909540783849
312,2,138818,-0.0935087273914998,0.0744763773854578,0.210110046433932
313,2,139728,-0.0511729949933022,0.0744588730323002,0.492366874419747
314,2,140174,-0.0733822793971779,0.0744062314315546,0.324691659311939
315,2,140863,-0.0913538947013035,0.0743196490146872,0.21981463527868
316,2,141152,-0.0805385981180196,0.0745652165302987,0.280830829493331
317,2,141292,-0.100923254082953,0.0739564922233449,0.17323858357909
318,2,141545,-0.0905619258640897,0.0743564539632032,0.224059070326136
322,2,146723,-0.0959901653387512,0.074202447254831,0.196640683780192
323,2,147946,-0.102482141433045,0.0748609992830813,0.171880432491454
326,2,151397,-0.110314128932917,0.07501768229643,0.142314897269089
327,2,153035,-0.0772411757515963,0.0743143298976433,0.299337257966153
328,2,153228,-0.0544571670556762,0.0749150065744044,0.467757149197839
329,2,153455,-0.0615734799906864,0.075465787707435,0.415100388185664
331,2,153815,-0.0895832302878259,0.075095886578659,0.233702702788592
332,2,154160,-0.0629669215394473,0.0743832140574818,0.397835897117658
333,2,154235,-0.0700546564624633,0.0751097094471952,0.351613544244373
335,2,159870,-0.0805058813758117,0.0731774870233058,0.272018408924025
336,2,161229,-0.078416512593285,0.0743108427879987,0.292032718430169
339,2,162696,-0.114442377210761,0.073856961254527,0.122154309537809
340,2,163284,-0.0673809790674273,0.0730376869432341,0.356871444028448
341,2,164166,-0.0441855783396994,0.0737671760587256,0.549565761283886
342,2,165270,-0.0733127048551261,0.0730798820368221,0.31645835202116
343,2,165675,-0.0835163987297149,0.0742605272000791,0.261505532100575
346,2,168062,-0.080079787349747,0.0736016550850397,0.277330277535438
347,2,168518,-0.0790316941699689,0.0731820392049449,0.280909341215352
348,2,168980,-0.0757467127718652,0.0731570262152627,0.301191377310199
349,2,169651,-0.0675400960677026,0.0732146322487089,0.356900770117489
352,2,170725,-0.139819827262077,0.073055255756975,0.0564424369366567
353,2,171254,-0.0875073724158053,0.0734045367748801,0.234013083842836
354,2,172242,-0.0964712670436811,0.0725011183496776,0.184173744789025
355,2,173254,-0.0969907651340787,0.0719407698717534,0.178457528589486
356,2,173340,-0.0753702930104125,0.07200536146406,0.295939533377482
357,2,173385,-0.0749453049768236,0.0720731361359242,0.299120940458688
358,2,173973,-0.0900853266669137,0.071831833697629,0.21063031116805
360,2,177341,-0.116370180658249,0.0714785359052037,0.104407765903277
361,2,180314,-0.130292777920711,0.0714346369207867,0.069005887576919
362,2,180339,-0.116993223996878,0.0716818240539868,0.103546248126864
363,2,182758,-0.161386691917723,0.0711773027975841,0.0239705272009719
364,2,183619,-0.161158525112273,0.0714631216652492,0.024737330520745
367,2,187176,-0.180680488900604,0.0717261108864968,0.0122088616369361
368,2,191066,-0.141709984229032,0.0725177138534063,0.0514735756262192
371,2,191599,-0.139130251221516,0.0715163181200035,0.0525163437468204
373,2,191763,-0.126201904038925,0.0718702289443226,0.0799608881891838
374,2,191959,-0.130368460944915,0.0716722113165153,0.069765578233589
376,2,195759,-0.0735751381761419,0.0725199498782494,0.311015104301952
377,2,196912,-0.0863800401817919,0.0713028311476411,0.226532119778239
379,2,198110,-0.0788591517248458,0.0717564354272328,0.272524149012422
381,2,198805,-0.0829269512942301,0.0720536289666559,0.25054991271903
382,2,198891,-0.0743070965538011,0.0715171104003677,0.299510556865991
383,2,199248,-0.0879296641640653,0.07163725386907,0.22047918555313
384,2,201782,-0.0858338981436318,0.0715560544022076,0.23112499585811
385,2,203285,-0.0565019803223193,0.0713604171235199,0.429018817199914
386,2,203783,-0.0836346823991217,0.0711308101880322,0.240472375146641
387,2,204179,-0.0558248110894516,0.0713806012383933,0.434696183002351
388,2,205406,-0.0764341956534469,0.0720616955517611,0.289561802473153
389,2,205834,-0.0442899024527353,0.0717920544536194,0.537685656040072
391,2,207192,-0.0906464667963875,0.0716012152154032,0.206351290634216
392,2,207561,-0.0956917837239756,0.0712646062588023,0.180210104413771
393,2,208682,-0.0817864728107918,0.0711932229790712,0.251418029963226
394,2,210102,-0.0727116710399102,0.0714055879074001,0.309237050410466
396,2,214801,-0.0767160675105383,0.0713903087093065,0.283287557859001
397,2,215016,-0.0978055036875409,0.0712763376963347,0.170872011323632
398,2,218876,-0.100732152417195,0.0720057065622942,0.162706949691827
399,2,227511,-0.120095396724503,0.0724346018493414,0.0982090580538763
400,2,230378,-0.12025435897135,0.0715138704947579,0.0935399909004774
401,2,231943,-0.125768296873728,0.0716937483301576,0.0802564718434687
402,2,232156,-0.122186128518675,0.0716816571247219,0.0891552523903043
403,2,232789,-0.11877246590471,0.0714420498227454,0.0973000364603248
404,2,238524,-0.105873501984236,0.0716007217274552,0.140121541146716
405,2,241518,-0.10487792732706,0.0722302643818526,0.147391405754887
406,2,250396,-0.100774803401088,0.0717515794232888,0.161050483823656
407,2,250466,-0.107877135723767,0.0716968280385257,0.133313641862731
408,2,252305,-0.128479404369604,0.0717920799403199,0.0743746612085903
409,2,254571,-0.146460668568624,0.0727132694918749,0.0447443655262571
410,2,254742,-0.13721135002838,0.072697993783913,0.059924562431598
411,2,254908,-0.140131977856331,0.0732432210958145,0.0565258323291666
413,2,255862,-0.122995323808206,0.0728851094572103,0.0923860841163395
414,2,255975,-0.129892872158686,0.0725858122183483,0.0743902051771946
415,2,258311,-0.083324834294121,0.0715730504041689,0.245132084689565
416,2,259284,-0.0989143896624417,0.0717589128311873,0.168944604271811
417,2,266330,-0.106043292532642,0.0720403948389291,0.141912468994274
418,2,267100,-0.0707806864003291,0.0721576120571021,0.32730507412423
419,2,268086,-0.0640052080916815,0.0721808093213858,0.375825613016308
420,2,274614,-0.059663140540286,0.0717518874072169,0.40624195861784
421,2,274729,-0.0572899375881502,0.0721505565328967,0.427709553388122
422,2,275746,-0.0653059549273729,0.0720997003124474,0.365673880139775
423,2,277029,-0.0645703460791289,0.0717657562774178,0.368873291970025
424,2,277741,-0.0591722921577544,0.0718071725405696,0.410470796557856
425,2,278218,-0.0743400147285266,0.0716371979050209,0.300106433217613
426,2,278379,-0.064572070239733,0.0734415525427308,0.379874296533365
427,2,279910,-0.0747110126728754,0.0716108726834472,0.297527265734136
429,2,283431,-0.098489037419185,0.0725825707160695,0.175672374155435
430,2,283573,-0.0947304260961457,0.0717216732398667,0.187421617558082
431,2,286762,-0.0474771801273181,0.0720384126674832,0.510290980894162
432,2,287187,-0.0628006432707706,0.0716684810422058,0.381481416125997
433,2,288379,-0.0130667694114559,0.0711992756683778,0.854492329401727
434,2,294941,-0.0346761256996794,0.071221356676282,0.626646819835084
439,2,297610,-0.0129509909046592,0.071602554622088,0.856570820779141
441,2,299680,-0.0107019382228817,0.071383082660434,0.880911293949898
442,2,299708,-0.0136664948498849,0.0715322269200039,0.848593377188434
443,2,299759,-0.0176824452982006,0.0712873449270563,0.804244078114262
444,2,300111,-0.0150393994135171,0.0717872219683591,0.834179043800075
446,2,301710,-0.0228520324978701,0.0713023028724201,0.748782745242821
447,2,303446,0.00169839783779216,0.0717618005522459,0.98113147584902
448,2,303854,-0.00236499085823103,0.0717755088721776,0.973733217847486
449,2,304472,-0.0452879794351531,0.0711282679093906,0.524727338139182
450,2,304691,-0.0211220869122704,0.0723133640086751,0.770388593247623
451,2,308097,0.0448311134564813,0.0715199936336665,0.531173692415083
453,2,309402,0.00989854805467442,0.0711224578268005,0.889390341546154
454,2,310030,-0.00564081766780542,0.0715233732897955,0.93718327951599
455,2,310113,0.00871678240195553,0.0713229834346877,0.902797804781887
456,2,310972,0.0118749989070688,0.0714300046470471,0.868058028285729
457,2,312659,0.0374236320729023,0.0711277989240703,0.599116921360198
460,2,318265,0.027147944624502,0.0720659111762351,0.706615517002901
461,2,318379,0.0417469007914941,0.0722597993750283,0.563812439757867
462,2,321266,0.0851860609845552,0.0716667799744521,0.235380053609123
463,2,322957,0.144862603587335,0.0707502128042913,0.0413465936929831
464,2,325221,0.138946921796495,0.071176619318589,0.0517115134015609
465,2,332691,0.0577243412554296,0.0722233604263268,0.424684358341919
466,2,333006,0.135544921615877,0.0717851050170814,0.0598183863866564
468,2,335046,0.0982010821990135,0.0712322567709359,0.168889863018604
469,2,335049,0.10199806191748,0.0715217485878676,0.154719606159012
470,2,335995,0.0809587876280073,0.0711919559644774,0.256230148405033
471,2,336060,0.0985594388533945,0.0710327635170804,0.16615828337541
472,2,338292,0.0485798646968328,0.0711747677399454,0.495343089162336
473,2,339568,-0.000894194175365737,0.0713289795240417,0.99000490546057
474,2,340466,-0.000820666322343094,0.0719465656634368,0.990905484084336
478,2,348480,0.0178953049647659,0.0712164698486799,0.801743518453576
479,2,350086,-0.0340184660272222,0.0712031843102704,0.633112412858285
480,2,351083,-0.0151195011722409,0.0721422223398124,0.834117102016727
481,2,351335,-0.0318037754522495,0.0713156649286907,0.655901150168907
482,2,351417,-0.0335919387391094,0.0713020796365796,0.637845024047236
483,2,351450,-0.0850301730673249,0.0712598500888408,0.233576364251195
484,2,352302,-0.0310611923028474,0.0719483931921224,0.666212204132142
485,2,352469,-0.0170391053004035,0.0712338847064403,0.811089754656918
486,2,352562,-0.0288779450906176,0.0715142998832765,0.686599464991212
487,2,352944,-0.0344123127690211,0.0713009713694673,0.629654391562326
490,2,355266,-0.0269024168317068,0.071310118202113,0.706207497483114
491,2,358277,-0.0334970529062862,0.0713134687692509,0.638848200754082
492,2,358926,-0.0393386076113316,0.0714100288311366,0.582062002131407
493,2,358948,-0.017294629625828,0.07145742305285,0.80889974333725
494,2,359515,-0.0493245063966886,0.0713077214454523,0.48957201901469
495,2,363190,-0.0572593705284656,0.0719897889949611,0.426925909658304
496,2,363588,-0.00328154160150806,0.0723383266384448,0.963842983375303
497,2,363888,-0.0249645459012361,0.0717054486827356,0.727931983902273
498,2,363954,-0.0324276646494551,0.0714119467395484,0.650040964438542
499,2,364199,-0.0435300306981964,0.0712981175176414,0.541900019600724
501,2,365981,-0.0542428395212402,0.0727167211179141,0.456195714418736
502,2,366047,-0.0167732093191927,0.0714577751636956,0.81455520225162
503,2,366936,-0.0492340173757767,0.0722382363831857,0.495970014723965
504,2,369530,-0.0150575867521849,0.0713402611952246,0.8329566536556
506,2,369931,-0.033206797323669,0.0718124489716851,0.644072188348724
507,2,371033,0.0152960244634547,0.0716388640962032,0.831047984409524
508,2,372919,0.0118250034052795,0.0713312857460915,0.868428266485723
509,2,373518,0.00173062954485981,0.0712934976655418,0.980647195545342
510,2,376157,-0.0554228364650986,0.0713899816634445,0.438068627159465
511,2,376172,-0.0398835883231562,0.0719360701369722,0.579634987760289
514,2,381433,0.0268246322684647,0.0719012307592202,0.709315714602963
515,2,381922,0.0172831332316976,0.0724681284944107,0.81163721760317
516,2,382146,0.00700258178263186,0.0713826894901919,0.921909233765783
517,2,384206,-0.0226885901778754,0.0715956891233404,0.751507701451048
518,2,384955,-0.0270039462224484,0.0714319159890592,0.70562992266112
520,2,387301,-6.02623509249889e-05,0.0718100582505508,0.999330896613568
521,2,388313,0.0138716163431598,0.0713798442656242,0.846025213478451
524,2,390138,-0.00245908197124856,0.0716057528970827,0.972623874851911
525,2,391233,0.0377752889474404,0.0719757612197401,0.600028402158648
530,2,395606,-0.103629246438463,0.071373144698537,0.147407557518776
531,2,395726,-0.0960369650878556,0.0713769941754199,0.179330965328258
532,2,395853,-0.0859491348359501,0.0716176232413444,0.230900822108801
533,2,396484,-0.0968872220857451,0.0712600304158392,0.174815094948622
534,2,396705,-0.0781560385494479,0.0712906302235705,0.273694112341087
535,2,398759,-0.0919443137167662,0.0718292218641934,0.201371439930349
536,2,400386,-0.0994033408849058,0.0713981596686434,0.164726303588462
537,2,400847,-0.0919243122645803,0.071360448050777,0.198530893698963
538,2,401130,-0.0884764914369297,0.0720296652283331,0.220139912364062
539,2,401143,-0.0934406150859797,0.0718684724377587,0.194393911209697
540,2,401979,-0.0868110520127244,0.071847314087481,0.227751702066309
541,2,403598,-0.0844270395026232,0.0714732975387391,0.238303048108192
542,2,404844,-0.0766383114708652,0.0722994260046551,0.289863552722623
543,2,405100,-0.0774206929978671,0.0716331181795416,0.280526284975133
548,2,406181,-0.0849825938637724,0.071655380965564,0.236423757001143
549,2,406688,-0.0700880754445893,0.0712861227651568,0.326185437909414
550,2,407621,-0.047217401914909,0.0719252269929552,0.511943677519737
551,2,409016,-0.0274005075311773,0.0726752298814372,0.706380255190079
552,2,410647,-0.0368053123224558,0.071603582395623,0.607563147428091
554,2,419803,-0.0680058389838163,0.0720424453674873,0.345831089810324
555,2,419943,-0.0511295913946896,0.0725080947008117,0.481177552697172
556,2,422349,-0.0260351437582232,0.0716557746865096,0.716571167291895
557,2,425467,-0.0559891755314647,0.0713496860071716,0.433146926350036
560,2,429095,-0.0799757227216752,0.0717085413137048,0.265485428940657
561,2,431266,-0.106344623836079,0.0716506830686867,0.138645705871755
562,2,431446,-0.114726507568867,0.0719053825582689,0.11149075365032
563,2,432524,-0.0404534955293174,0.0714388391072962,0.571571743499348
564,2,434090,-0.121519327655203,0.0718392561776944,0.0916153247549154
565,2,441927,-0.096193161162079,0.0711738133396017,0.177392882161213
566,2,446471,-0.0556835978097897,0.0721716652930217,0.440900860385985
567,2,449325,-0.0534602432604157,0.0717536630842322,0.45673576158633
569,2,450017,-0.052902462751804,0.0713563582781568,0.45895356702306
570,2,451779,-0.0630260336304692,0.071599771278995,0.379320237347528
