SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
142,1,184450,-0.154643074648097,0.149135158667126,0.300477153501454
144,1,184718,-0.20433506816783,0.14981652130048,0.173467413831467
145,1,185296,-0.165421512494555,0.149314156052675,0.268669835759056
146,1,185438,-0.166813870284612,0.149316842287964,0.264676935099724
147,1,185469,-0.179666326076326,0.14949091042337,0.230225552820244
148,1,185503,-0.155690882691212,0.149179042513361,0.297360988080469
149,1,185705,-0.193895990117973,0.15072598168483,0.199141718865621
150,1,185749,-0.168951903175739,0.150811012611212,0.263352283927028
151,1,185806,-0.211922005277022,0.150859517160164,0.160970823517831
152,1,185879,-0.201723885714959,0.151631964195407,0.184261126716966
153,1,185916,-0.124937406782089,0.151796888493268,0.411031561357613
154,1,185941,-0.0896024732053611,0.152529816836751,0.557282221419339
155,1,185954,-0.10142806112853,0.152954786680125,0.507683626741819
156,1,186055,-0.144441543619932,0.14979831177469,0.335585632774998
157,1,186896,-0.169581976623697,0.152187162202461,0.265909110855796
161,1,190132,0.0635652428785465,0.15014761350404,0.672296515139692
162,1,190148,0.0670342245095643,0.150188647553293,0.655630027876698
163,1,190165,0.0459591556067045,0.151365666992197,0.761588683536178
164,1,190169,0.0694320492564337,0.151151482188407,0.646262667438701
165,1,190933,-0.172455734419618,0.149689379304517,0.250063465913757
166,1,192149,0.0462956235101611,0.151176571013998,0.759605926477409
168,1,192303,0.0482749091778505,0.180230811913842,0.788970853454485
171,1,192795,-0.0439482967259524,0.149668350599832,0.769207192694375
173,1,194187,-0.0562839508196483,0.149780685671322,0.707309327215359
174,1,194867,-0.222266438626032,0.149261036257657,0.137350661008038
190,2,8314,0.100638902313847,0.152170016627369,0.508814001203829
194,2,8498,0.0387970043885555,0.152027243167829,0.798719019963211
195,2,8651,0.028629858599115,0.152175994020045,0.8508777542762
197,2,9812,-0.0318980872741433,0.153078452364478,0.835054493311747
198,2,9932,-0.0352955954709993,0.152472929522244,0.817070126643869
199,2,10135,-0.040782019279374,0.151885031786442,0.788466820247688
200,2,11616,0.00234277666662075,0.151739260870788,0.987690281810271
201,2,12133,-0.00826846359906452,0.152341907918917,0.956746214011915
202,2,12194,0.0034616658407296,0.152931525728012,0.981953897515501
203,2,12359,-0.0283554931985363,0.152477033154328,0.852578501128894
204,2,13061,-0.0311178500442892,0.152464284672982,0.838393536561756
205,2,14298,-0.0325993018698477,0.152944444044629,0.831337119701167
206,2,15222,0.00308502112394105,0.1544457230553,0.984074767455981
207,2,17986,0.0141786967651265,0.151737435501463,0.925605189440886
208,2,19770,0.0143651004895524,0.152786513931198,0.92514602763455
209,2,19836,-0.0080849892861321,0.15236805636969,0.957712338380219
210,2,19851,0.00225098992890682,0.152814730521848,0.988255755875408
211,2,21595,-0.0295216294654408,0.152175511334347,0.846289628884047
212,2,22385,-0.0228856731063546,0.152322753390353,0.880657439861665
213,2,23441,-0.0251594601597678,0.153801282758437,0.870152097310206
214,2,24209,-0.0449508290360005,0.152521884177806,0.768383134623851
215,2,24341,-0.0314768545012551,0.15289227516884,0.837006429987473
216,2,26815,-0.0161979841766391,0.152715792035928,0.915590074041112
217,2,28209,0.00718879258872229,0.152769134374514,0.962494745594638
221,2,41245,-0.139661422041637,0.152001971435522,0.35882065960107
222,2,43214,-0.220886116228286,0.1542034278025,0.152904793033296
223,2,47104,-0.060235460969514,0.150305469345477,0.688843975524211
224,2,50915,0.019740752380064,0.151813149784265,0.896614210874691
225,2,55834,-0.0460975246981398,0.151095348231199,0.760478195653688
226,2,56422,-0.00485618748125571,0.151385210742818,0.974427699780398
227,2,57715,-0.0221833939894769,0.15088177957662,0.883196218984888
228,2,59046,-0.0168834054036615,0.151647026910179,0.911415108471025
229,2,59191,-0.030910579873799,0.150772420294019,0.837678714093391
230,2,59383,0.00438266878302507,0.150824638701804,0.976834719808418
231,2,59477,-0.0388543059192449,0.153080208495194,0.799784979410561
233,2,60471,-0.0630074814678657,0.150990719671823,0.676717242846992
234,2,60478,-0.0530031134523959,0.151173978206502,0.726090059499359
235,2,60786,-0.0420081611832344,0.150935124436744,0.780930201132664
236,2,61035,-0.0234679779489883,0.150935629008919,0.876529145708529
237,2,61071,-0.0073655207582759,0.150255558368863,0.960931116262365
238,2,61675,-0.0410832546899917,0.150672779006178,0.785269859078491
240,2,62939,-0.0372005953435809,0.150415142304575,0.804804762939146
241,2,63527,-0.0223970648400665,0.150988126972214,0.882161832785704
242,2,63857,-0.0480159068806605,0.15100633259842,0.750693586426428
243,2,65527,-0.0720066844017261,0.150481244067102,0.63258394161811
247,2,67976,-0.0144945810771388,0.152696236901377,0.924428827163745
250,2,72389,0.115942402340157,0.151630998417442,0.444999633238314
251,2,72392,0.0753920024497762,0.152735724585567,0.62188804181425
252,2,73646,0.113291674354358,0.149534440923275,0.449178380087161
253,2,74564,0.126385795611143,0.14921056134337,0.397552382688475
254,2,74739,0.166151577827416,0.149592063742103,0.267454418540485
257,2,80873,0.191773432629723,0.1498635570179,0.201507404822602
258,2,81501,0.201620665341454,0.149801848432958,0.179193438567772
259,2,83526,0.210016156231675,0.149535540233346,0.161062227893664
260,2,83845,0.220409530022545,0.149636108647985,0.141650147576826
263,2,84447,0.233244451205025,0.151503837475037,0.12457125292368
264,2,87391,0.245204174130651,0.148861482719804,0.100407425837407
265,2,87562,0.259653212939891,0.149171837368179,0.0826195289213192
266,2,87849,0.277123865103819,0.14906850768105,0.0638538576740267
267,2,87878,0.257215112925788,0.149815943295234,0.0868793469110743
269,2,89785,0.257881970525895,0.149829533774282,0.0860963073743146
272,2,93721,0.233297328313641,0.149487751478599,0.119503547889307
273,2,93952,0.199454246332063,0.149196312024954,0.182129983521995
274,2,95085,0.23856688527404,0.149243082848465,0.110823703423035
276,2,107124,0.289756862493066,0.149061096120854,0.0527042291568215
277,2,111645,0.358296524895492,0.148735179678813,0.0165097799946122
278,2,111916,0.323132750810297,0.149318997121018,0.03113120434248
279,2,111931,0.34347635186186,0.149421850589049,0.0221055275359203
280,2,111999,0.368671423045287,0.148706417593704,0.0136344209689706
281,2,114528,0.283920130397897,0.150099846785526,0.0593704304593451
282,2,116024,0.341539300222544,0.150120710108305,0.0234991490815438
286,2,120090,0.165539750871015,0.150362172869315,0.27167285849164
287,2,120291,0.176462404030734,0.152052748005902,0.246615654410547
288,2,120726,0.158627900508842,0.151226865747158,0.294923376793644
289,2,121716,0.183976669275188,0.150973120513207,0.223807742195619
290,2,123100,0.179224170123068,0.151198425333533,0.23667351435038
291,2,124677,0.159932851668441,0.151050679432909,0.290413658927007
293,2,127887,0.226298314441232,0.151850688095709,0.137046584054315
294,2,128935,0.223419602687598,0.15171832177135,0.141751376308726
295,2,129053,0.227318836715421,0.152166625758693,0.136100015303417
296,2,130040,0.196864291343763,0.153220699456825,0.199690166088329
297,2,130976,0.0959669756667818,0.152241962787856,0.52886807403593
298,2,132199,0.159582425795917,0.152797743975204,0.297013635625168
299,2,133355,0.170822411655292,0.153800339112564,0.267463612297461
300,2,133435,0.159765411764935,0.154167438788799,0.300766450170974
302,2,135183,0.134630769134707,0.154321016155453,0.383579268484376
303,2,135402,0.156007634624,0.154240609927765,0.312490874692589
304,2,135898,0.192705666794754,0.154944028340706,0.214431057733963
305,2,135912,0.185740684202473,0.155083054312099,0.231843163022535
306,2,135925,0.190314423885864,0.154361895965145,0.218429532748081
307,2,136002,0.162108811896142,0.154337154611112,0.294273431724727
308,2,136173,0.161105007260118,0.155435423794444,0.300689847274521
310,2,138318,0.202389573063799,0.159418069641688,0.20508047777412
311,2,138695,0.178930955982128,0.156754004578027,0.254445576429532
312,2,138818,0.168260532112208,0.156499013162023,0.283040123265598
313,2,139728,0.209625852601733,0.156075732834834,0.180101361697568
314,2,140174,0.192414199337192,0.156138519074919,0.218645956222485
315,2,140863,0.189156683725117,0.156086371242385,0.226371975060699
316,2,141152,0.158740950180743,0.15662359884995,0.31150663267575
317,2,141292,0.193677746339182,0.155381965989962,0.213421263258863
318,2,141545,0.180201328677967,0.156187896485424,0.24938442948893
322,2,146723,0.206137467066717,0.155814059250193,0.186701394077377
323,2,147946,0.303321184671804,0.156801803010461,0.0538598367288678
326,2,151397,0.302399360491461,0.157202987715705,0.0552057101938985
327,2,153035,0.249470000393736,0.155739519730419,0.110085144643132
328,2,153228,0.197945451106912,0.157092170018187,0.208480334370071
329,2,153455,0.181103495934663,0.158340281434865,0.253497638791334
331,2,153815,0.218640788491016,0.157595716572018,0.16620958297352
332,2,154160,0.21240002458466,0.15595983674733,0.174101305579112
333,2,154235,0.204879703570711,0.157553570442353,0.194318686193992
335,2,159870,0.185951872165566,0.153623173743186,0.226919362407668
336,2,161229,0.243363510315229,0.155766888179581,0.119099899632401
339,2,162696,0.301298784632298,0.154803555704844,0.0524082265355915
340,2,163284,0.275189045179481,0.152869562362517,0.0726896557537367
341,2,164166,0.174938292970248,0.15471560659489,0.258945324015924
342,2,165270,0.19005981137552,0.153358797060551,0.216052304460006
343,2,165675,0.12127918523565,0.156098632548579,0.437714812687846
346,2,168062,0.115236279359047,0.15470663712403,0.456846135803859
347,2,168518,0.105752807856302,0.153838723079177,0.492265429137447
348,2,168980,0.122794924714108,0.153729707657579,0.424959947605631
349,2,169651,0.12069407791865,0.153807568099793,0.433150895173624
352,2,170725,0.134767629487768,0.154048779377857,0.382257226393103
353,2,171254,0.196930843382295,0.154109214874784,0.202136551999151
354,2,172242,0.0635065369780478,0.152601934531405,0.677547188059578
355,2,173254,0.0903961027462591,0.151393264324445,0.550826992391549
356,2,173340,0.100599707483295,0.15135668786248,0.506706283571863
357,2,173385,0.102658283347717,0.151492342313986,0.498439635600716
358,2,173973,0.144919278155576,0.150991256956347,0.337819911297766
360,2,177341,0.183300207308867,0.150356817292759,0.223619708782302
361,2,180314,0.0911153261209803,0.150645518546258,0.545678791377933
362,2,180339,0.0775918409879167,0.151047899478898,0.607789913476317
363,2,182758,0.0885014170824724,0.150488738551591,0.556845723596804
364,2,183619,0.0286649704178289,0.151147635473556,0.849693331681942
367,2,187176,-0.0453914596835855,0.151959058195576,0.765338248542627
368,2,191066,-0.00906372420105328,0.153113612668217,0.952829436170977
371,2,191599,-0.0820671038099939,0.150929639845279,0.586960802672452
373,2,191763,-0.0601679592962764,0.151557015815165,0.691608231403012
374,2,191959,-0.0884829131385357,0.151147618781639,0.558647950217383
376,2,195759,-0.0872486902975245,0.1524487184814,0.567472881087222
377,2,196912,-0.0449101405434705,0.15003342173266,0.764861190428204
379,2,198110,-0.0855905429224166,0.150882928425834,0.570894986395952
381,2,198805,-0.0824648930644312,0.151538323070335,0.586657681143974
382,2,198891,-0.0982114515728607,0.150330137081451,0.513984867327421
383,2,199248,-0.101189673145447,0.150668290284135,0.50227405834185
384,2,201782,-0.127914877983604,0.150425259723643,0.395704124773127
385,2,203285,0.011544845564976,0.149994198682386,0.938692119020739
386,2,203783,-0.0315351455590057,0.149663063701926,0.833237017649151
387,2,204179,-0.0360827965532646,0.150022348934585,0.810069771961185
388,2,205406,-0.0521275274355262,0.15155075133872,0.731080511569627
389,2,205834,-0.0504218856617639,0.150826292649745,0.738348436469069
391,2,207192,-0.0574114989389667,0.150678126600508,0.703417028618726
392,2,207561,-0.0510334616516558,0.150018368419527,0.733922245708809
393,2,208682,-0.0576917980295314,0.149759064962664,0.700298475166456
394,2,210102,-0.0554039202731479,0.150148431735799,0.712353169916235
396,2,214801,-0.0399993728001418,0.150155147385361,0.79009674143264
397,2,215016,-0.0439032289692501,0.150066363488834,0.770031324593354
398,2,218876,-0.0915642111086409,0.151557863250043,0.546129678495971
399,2,227511,-0.109255489686559,0.152598699578231,0.474485648400605
400,2,230378,-0.0950669421271768,0.150700091613895,0.528556408527268
401,2,231943,-0.110997752434205,0.151101873000453,0.463077615502326
402,2,232156,-0.11602252381217,0.151029141662023,0.442874354042777
403,2,232789,-0.112485311097347,0.150501059953354,0.455316430861501
404,2,238524,-0.100546409000965,0.150737093158668,0.505187700123211
405,2,241518,-0.138689797003058,0.151962312269223,0.362044705952081
406,2,250396,-0.196703658884249,0.15074121255259,0.192773624762751
407,2,250466,-0.170777148027017,0.150777250757555,0.258131968499996
408,2,252305,-0.164578550197498,0.151197834673839,0.27711787423157
409,2,254571,-0.0722148043964325,0.153530448200787,0.638387276772346
410,2,254742,-0.0767725798890522,0.153385453576371,0.617020460533098
411,2,254908,-0.0494994118838064,0.154589483065954,0.749006858038361
413,2,255862,-0.132872521250255,0.15351776778964,0.387341912321005
414,2,255975,-0.114193221280765,0.15300506657692,0.455961088536641
415,2,258311,-0.206451191009822,0.150195852381167,0.170144016164184
416,2,259284,-0.119692042610791,0.150969993927554,0.428415176681851
417,2,266330,-0.0738928822752386,0.151703087655305,0.62649768740287
418,2,267100,-0.0837815990257939,0.151677462964904,0.581046616537254
419,2,268086,-0.0394969774479319,0.151739498412766,0.794788273478019
420,2,274614,-0.145014040221484,0.150634451073693,0.336362899818261
421,2,274729,-0.164089603375351,0.15140536575574,0.279203506849823
422,2,275746,-0.0837707189185342,0.151525261331585,0.580716144571731
423,2,277029,-0.0845231547456011,0.150819319198835,0.575544010095434
424,2,277741,-0.0986054194668186,0.150854369832851,0.5137651767754
425,2,278218,-0.0996273121417759,0.150579666165306,0.508643047464643
426,2,278379,-0.122623059335348,0.154263773620706,0.427210364712266
427,2,279910,-0.123168302140623,0.150477364942849,0.413614159045417
429,2,283431,-0.126295826801861,0.152678168651644,0.408680881678211
430,2,283573,-0.119587097441886,0.15085861783065,0.428479383671286
431,2,286762,-0.0791700136695764,0.151320671706351,0.601167758521645
432,2,287187,-0.141235912815878,0.150485364668121,0.348610806263704
433,2,288379,-0.0523760954879278,0.149505175897642,0.726300265754325
434,2,294941,0.0527580345433379,0.149594262057043,0.724543195274267
439,2,297610,0.0293288649710951,0.150369813116959,0.845470009507698
441,2,299680,0.171804687343172,0.149635669962455,0.251682753078021
442,2,299708,0.178131467659767,0.149931552899905,0.235598559301304
443,2,299759,0.163906645457888,0.149467655473376,0.273562600536736
444,2,300111,0.142776626206456,0.150576499936457,0.34367634779072
446,2,301710,0.182879023942487,0.149445529379934,0.221875207652611
447,2,303446,0.142444245449023,0.150514672959547,0.344601588648414
448,2,303854,0.179588871174587,0.15043102241485,0.233346633877433
449,2,304472,0.100683202777243,0.149364558010132,0.500703567414764
450,2,304691,0.0715177057901066,0.151834346572228,0.637914142194977
451,2,308097,0.162743822156917,0.150031292002689,0.278780404216924
453,2,309402,0.0895685183295317,0.149290708728077,0.54891753218516
454,2,310030,0.0861275077566933,0.150136017068619,0.566561037496315
455,2,310113,0.0617272672317699,0.149750960035464,0.680443424093122
456,2,310972,0.0263697913020805,0.150007885823337,0.860560220344288
457,2,312659,-0.00486755141461673,0.149432258712518,0.974033006951351
460,2,318265,-0.188028756997415,0.151043268689505,0.214006500497049
461,2,318379,-0.191832751592989,0.151479226956405,0.206206208099231
462,2,321266,-0.216201450230104,0.150367053131881,0.151369704991731
463,2,322957,-0.236949895081017,0.148927621681423,0.112495538066653
464,2,325221,-0.226574770245209,0.149796496458111,0.131288600875776
465,2,332691,-0.22194656967428,0.151351558512054,0.143421241897201
466,2,333006,-0.154041516069775,0.151291725494778,0.309291910642106
468,2,335046,-0.0830696128807958,0.149930280069647,0.579892049505278
469,2,335049,-0.110572624019892,0.150518306916242,0.463063254586288
470,2,335995,-0.141565712758969,0.149592629298687,0.344621765230172
471,2,336060,-0.157615996917677,0.149345146664723,0.291972985232996
472,2,338292,-0.111465570303547,0.149453454883113,0.456271717949781
473,2,339568,-0.152421634294249,0.149576612445862,0.308891114056104
474,2,340466,-0.171700079362664,0.150816802420248,0.255697226866568
478,2,348480,-0.0873419856434648,0.149501256071503,0.559443836549396
479,2,350086,-0.162769203452658,0.149329487198661,0.276456463861482
480,2,351083,-0.142201752577784,0.151324559549461,0.348007031217117
481,2,351335,-0.173618407589512,0.149525369228273,0.246373565320639
482,2,351417,-0.160911289829294,0.149541948158023,0.282649695245764
483,2,351450,-0.190701296345724,0.149608835219806,0.203265884389154
484,2,352302,-0.170641899939312,0.150863976928321,0.258781822023575
485,2,352469,-0.178708694780291,0.149306165685466,0.232137916830012
486,2,352562,-0.178625980814515,0.149919133140895,0.234264798794864
487,2,352944,-0.179829292208052,0.149480879259394,0.229772729743698
490,2,355266,-0.187022031950008,0.149455874054444,0.211634415410525
491,2,358277,-0.161487899665262,0.14956387147674,0.281001678333676
492,2,358926,-0.169950995018593,0.149758144089521,0.25721385582928
493,2,358948,-0.178858624832441,0.149776383230955,0.233212876276863
494,2,359515,-0.135523688305605,0.14967952517367,0.365857466228909
495,2,363190,0.0184191333191397,0.151316406749367,0.903185324414017
496,2,363588,0.0600502980865175,0.151882943603169,0.6928070199433
497,2,363888,0.0318463583344667,0.150603346694035,0.832651537257626
498,2,363954,0.0557008804867645,0.149985154208207,0.71058032631079
499,2,364199,0.0430473460556348,0.149793118907019,0.773991023938365
501,2,365981,-0.0559618010727575,0.152802069140213,0.71440748838729
502,2,366047,0.0169121657689651,0.150075911122722,0.910339797511451
503,2,366936,0.0387576878696019,0.151791694128398,0.798613300167209
504,2,369530,-0.0292142010552219,0.149821495947048,0.845510304449436
506,2,369931,-0.0275757628954967,0.150850271005,0.855058156273721
507,2,371033,-0.0601911462297225,0.150422803756306,0.689290713340366
508,2,372919,-0.0557648022855253,0.149777687590548,0.709880149530571
509,2,373518,-0.00966378869434931,0.149721145438498,0.948572613834875
510,2,376157,-0.101106179333694,0.149955935142531,0.500600497076311
511,2,376172,-0.0982950919299072,0.151046541695567,0.515624584668204
514,2,381433,-0.156668590515207,0.150797582910787,0.299546975267263
515,2,381922,-0.118893843043821,0.152069372241818,0.434832984385181
516,2,382146,-0.0991160695034216,0.149818406759395,0.508675417573899
517,2,384206,-0.0778205546652232,0.150320862014768,0.604994450970531
518,2,384955,-0.103302014727912,0.149942183783981,0.49131003591137
520,2,387301,-0.0855402867618919,0.150737980761985,0.570751089682485
521,2,388313,-0.0894474977724448,0.149835642313631,0.550909586563078
524,2,390138,-0.11405103859358,0.150255344786579,0.448330306467885
525,2,391233,-0.0585418543667793,0.151181567275177,0.698820197389978
530,2,395606,-0.162658277414088,0.150086587012513,0.27920959827297
531,2,395726,-0.169916392201198,0.150008764050671,0.258104932890569
532,2,395853,-0.1693730843425,0.150439250862565,0.260990894954656
533,2,396484,-0.135401525262225,0.149869784612655,0.366897317608336
534,2,396705,-0.152347019202188,0.14975116937655,0.309691114028042
535,2,398759,-0.126178471208471,0.151047427155498,0.404081964805022
536,2,400386,-0.144745928219259,0.1501552987024,0.335718442054722
537,2,400847,-0.134264115539588,0.15004424953069,0.371487626063883
538,2,401130,-0.167885543908598,0.151327257136727,0.268004088506065
539,2,401143,-0.133025972089381,0.151124578050702,0.379327913201877
540,2,401979,-0.0960828143975809,0.151110140428453,0.525288655275657
541,2,403598,-0.102374646534096,0.150297120445089,0.496224160669923
542,2,404844,-0.11872700197795,0.151944543024097,0.435100539899348
543,2,405100,-0.129229856667558,0.150526765947101,0.391189358554996
548,2,406181,-0.10028447985376,0.150686891926629,0.506155369553882
549,2,406688,-0.0427675577798304,0.149893974309631,0.775567301260745
550,2,407621,-0.133808713214885,0.150972871929224,0.376054084989423
551,2,409016,-0.159081363662783,0.152419380953957,0.297334614242249
552,2,410647,-0.151739965790848,0.150212412621154,0.313106101512645
554,2,419803,-0.171173798637815,0.151211373400847,0.258395799574292
555,2,419943,-0.135181618495416,0.15220990318777,0.375077562350941
556,2,422349,-0.18306784569897,0.150195125892389,0.223708660752124
557,2,425467,-0.111542386196903,0.149852983704513,0.457162723429008
560,2,429095,-0.099571101156707,0.150765502119038,0.509404228558658
561,2,431266,-0.0336311110390418,0.150930183126582,0.823800106977478
562,2,431446,-0.00549084451235043,0.151550148735628,0.971118483747098
563,2,432524,0.0327348711471669,0.150085145221177,0.827470473194846
564,2,434090,-0.0205799537997514,0.151474293044849,0.892005976416047
565,2,441927,-0.0340525630555712,0.149845819961834,0.820360382966436
566,2,446471,-0.123960678629848,0.151550317838053,0.413937142359186
567,2,449325,-0.216348017719936,0.150366455935863,0.151091813562155
569,2,450017,-0.271924391617969,0.149270534417034,0.0693484519640162
570,2,451779,-0.341237560147914,0.149430338401266,0.0229892140669371
571,2,451784,-0.342632406949935,0.149968074422281,0.0229231125308591
572,2,453525,-0.39751707043204,0.149631691759744,0.00825077771986513
573,2,453768,-0.398453277840628,0.149826088491119,0.00818383242826421
574,2,454027,-0.369555192813952,0.149399400707636,0.0138455855806294
575,2,455029,-0.340635706858779,0.149674066513995,0.0234535925475118
576,2,455247,-0.350230277462219,0.149120542463223,0.0193931511129387
579,2,455756,-0.389779201394541,0.160114673802049,0.0154125928706732
580,2,457024,-0.392702612210036,0.149935580105472,0.00919527150831062
581,2,457298,-0.431546494279811,0.150075429251408,0.00427825160560799
582,2,460202,-0.394536137022887,0.150711617409961,0.00923023681244929
586,2,464424,-0.401951232255915,0.149859971702204,0.00765827313826638
587,2,465824,-0.287346263081873,0.152100542968394,0.0596862604220421
588,2,470145,-0.233523801473909,0.150175171971516,0.120839897789741
589,2,470686,-0.213922085381266,0.150166232188401,0.155165415728706
590,2,471144,-0.217334125800229,0.150413266445308,0.149369323363165
591,2,471830,-0.196139693796751,0.15006549572928,0.192054220389761
