SNP,Chr,Pos,Effect,SE,ERG11_TPO4_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
136,1,178960,-0.0223395285735253,0.0599943758618795,0.709847998386927
140,1,183802,0.0181022693333963,0.059530394408362,0.761242695789634
141,1,183954,0.0156117052065657,0.0599658893222611,0.794750926726702
142,1,184450,0.0189195523018343,0.0594380281165663,0.750440156849332
144,1,184718,0.0229175368941269,0.0597718719699877,0.701641591660704
145,1,185296,0.0373467723676806,0.059497498972976,0.530604204624147
146,1,185438,0.0349569001022443,0.059504424621401,0.557265524337452
147,1,185469,0.0348432607403396,0.0595905739249391,0.559115615535856
148,1,185503,0.0360835154292023,0.0594342023430107,0.544163562347492
149,1,185705,0.0213539934743731,0.0601190877213509,0.722655715969449
150,1,185749,0.026184421967241,0.0601136772784387,0.663406421403738
151,1,185806,0.0544965725411399,0.0601402137066025,0.365470005008322
152,1,185879,0.0186294249217673,0.0604929369119168,0.758294148173351
153,1,185916,0.0411329626536294,0.060433904341518,0.496553555365437
154,1,185941,0.0338893284937178,0.0607101880532537,0.577051552044073
155,1,185954,0.0321373011047341,0.0608903354989245,0.597976793528108
156,1,186055,0.0250569373055388,0.0596837304631923,0.67486607032994
157,1,186896,0.0321647940027703,0.06065321259453,0.59623284996578
161,1,190132,0.0823591298234874,0.0596134069310492,0.167982519852679
162,1,190148,0.076045236683152,0.0596552350635658,0.203237803058756
163,1,190165,0.0759118916865708,0.0601162195527788,0.207511728433648
164,1,190169,0.0770383039894348,0.0600368501306336,0.200269535934057
165,1,190933,7.28201998027034e-05,0.0596887109387211,0.999027270591079
166,1,192149,-0.0970623582758501,0.0599545448653995,0.106354856333432
168,1,192303,9.63203896695575e-05,0.0717396770280363,0.998929488909916
171,1,192795,-0.107839822564688,0.059298576341309,0.0698212122706395
173,1,194187,-0.0659304879373158,0.0595217200430098,0.268758069316321
174,1,194867,-0.00217112169466466,0.059592510696057,0.970957858866145
190,2,8314,0.0100013746102537,0.0605992821205044,0.869006071547591
194,2,8498,0.00694457841115925,0.0605117380535063,0.908697312120245
195,2,8651,-0.00418917846010891,0.0605691149112133,0.944898552852604
197,2,9812,-0.0074824249486678,0.0609281153866193,0.902329482219821
198,2,9932,-0.00215094401491522,0.0606891679816013,0.971747346759476
199,2,10135,-0.0106301925605565,0.0604542103225436,0.860521454668279
200,2,11616,-0.0307719807039393,0.060370475486926,0.610566829825006
201,2,12133,-0.0147093491291699,0.0606277214188067,0.808442590067537
202,2,12194,0.00144070513844419,0.0608671885709111,0.981129487947247
203,2,12359,-0.0182240026502398,0.0606815242315856,0.764108264265213
204,2,13061,-0.0195879259686846,0.0606758534917392,0.747015870983019
205,2,14298,-0.0225863865310492,0.0608643803125587,0.710790372397152
206,2,15222,-0.0223308576872767,0.0614583906863235,0.716561530273799
207,2,17986,-0.0534157061353444,0.0603257321750552,0.3765141718585
208,2,19770,-0.0311522965025586,0.060787630076156,0.608637324214775
209,2,19836,-0.00916348243225973,0.0606412108164881,0.879975401819585
210,2,19851,-0.0140591654895525,0.0608161231549741,0.817312808067479
211,2,21595,-0.00673040592698815,0.060568465986809,0.911583844757322
212,2,22385,0.0187398804800039,0.0606186326258053,0.757394450744837
213,2,23441,0.0131008420244654,0.0612117072646501,0.830651051040259
214,2,24209,0.0218869363019267,0.0607004448530184,0.718634404813603
215,2,24341,0.0199591361117333,0.0608459511310348,0.743085459274946
216,2,26815,0.0130804390657551,0.0607783113109488,0.829723537152669
217,2,28209,-0.0151599353756594,0.0607973970765096,0.803233757454356
221,2,41245,-0.0264794046807488,0.0605531263426085,0.66216691584271
222,2,43214,0.0202371753987229,0.0615421008486593,0.742475664886363
223,2,47104,-0.049213922120963,0.0597782602006569,0.410907694996398
224,2,50915,-0.013862058776087,0.0604190182521917,0.818666010281175
225,2,55834,-0.0387728725298589,0.060108901804782,0.519317820040839
226,2,56422,-0.0415110447720088,0.0602113199490319,0.49101029441855
227,2,57715,-0.021733038084521,0.0600420849810749,0.717595950201783
228,2,59046,-0.0301987812444783,0.0603356126792317,0.617025543010887
229,2,59191,-0.0211250880276239,0.0600009007756939,0.724988722744408
230,2,59383,-0.0186185115403511,0.0600205372757981,0.756590143868951
231,2,59477,-0.0262158406666394,0.0609159497288932,0.667195785185583
233,2,60471,-0.0253867469131728,0.060094378003727,0.672955278726522
234,2,60478,-0.019332550869657,0.0601693613949049,0.748171508427695
235,2,60786,-0.0283718278782155,0.0600602291253305,0.636940629154502
236,2,61035,-0.00900322843294432,0.0600729657909155,0.880951551617383
237,2,61071,-0.0188803337346465,0.0597939098487981,0.752373711097454
238,2,61675,-0.0151640910797598,0.0599690886211408,0.80051962577866
240,2,62939,-0.0080150963571255,0.0598693313695758,0.893576527240733
241,2,63527,-0.00690719255637551,0.0600944627274374,0.908558887305153
242,2,63857,-0.0228125340169889,0.0600973023978694,0.704475582656996
243,2,65527,-0.0468249801939556,0.0598595349938463,0.434593448093697
247,2,67976,-0.0146702667154228,0.0607693065696822,0.809378186945961
250,2,72389,-0.062918071345176,0.0603066296675203,0.297522060150126
251,2,72392,-0.104275391638554,0.0605564402242614,0.0859538776765467
252,2,73646,-0.0616006056743931,0.0594732057223736,0.301018131982977
253,2,74564,-0.0576544710812421,0.0593673030309807,0.332139259619922
254,2,74739,-0.0310719426594736,0.0596190888297929,0.602572079134914
257,2,80873,-0.0240458916983045,0.0597706162046785,0.687704620433659
258,2,81501,-0.0138187379991775,0.0597698310343666,0.817293988967446
259,2,83526,-0.0142544335691664,0.0596768074078923,0.811352346572063
260,2,83845,-0.0147122301927279,0.0597332174568033,0.805593960410517
263,2,84447,-0.0169779166799965,0.0604943138208989,0.779140897039374
264,2,87391,0.0327298494350751,0.0594490456978647,0.58228837682531
265,2,87562,0.0305009133629798,0.0596029671534292,0.609156585888811
266,2,87849,0.027218172940306,0.0596018210986013,0.648191422920765
267,2,87878,0.0265481478581414,0.0598589414375205,0.657667281538339
269,2,89785,-0.00523687654235649,0.0598816417224148,0.930360402627301
272,2,93721,-0.0234841050438404,0.0596883775219259,0.694228221975436
273,2,93952,-0.0272875570555118,0.059512975284398,0.64686506637482
274,2,95085,-0.0198052066058424,0.0596044582467301,0.739877120015551
276,2,107124,0.0833633016328037,0.0594781687630723,0.16191986972727
277,2,111645,0.109327250739985,0.059397283796451,0.066517851562647
278,2,111916,0.117220681385649,0.0594960757785594,0.0495937627873268
279,2,111931,0.117311994234457,0.0595875419021266,0.0497656719284203
280,2,111999,0.113888921043576,0.0593900845259246,0.0559631059312005
281,2,114528,0.117342672251243,0.0597164600607177,0.0501984329925528
282,2,116024,0.0984941469051333,0.0599561878854168,0.101321230153231
286,2,120090,0.11005530825325,0.0596603643951724,0.0659191907240732
287,2,120291,0.106641808113264,0.0603665212901723,0.0781641000930051
288,2,120726,0.123933123210111,0.0599204816669819,0.0393403182982434
289,2,121716,0.0817961032165371,0.0600564064087523,0.17407017412357
290,2,123100,0.099645461525127,0.0600633601802766,0.0980027979784957
291,2,124677,0.0656986641635935,0.0601123779195872,0.275169515286931
293,2,127887,0.156280833806971,0.060053513849352,0.00964858516498933
294,2,128935,0.140916251648609,0.0601033623542144,0.0196029200485017
295,2,129053,0.144946181447087,0.0602620902224448,0.0166747893804397
296,2,130040,0.150105395794071,0.0606003411834886,0.0137179105142945
297,2,130976,0.141741991175551,0.0601556235908342,0.0190062202244516
298,2,132199,0.136973532397095,0.060469948572699,0.0241090081902471
299,2,133355,0.122999748405043,0.0609693821349316,0.044409998545569
300,2,133435,0.121186596382892,0.0611129127890349,0.0481426745093188
302,2,135183,0.102444098619255,0.0612441511901322,0.0952691092206706
303,2,135402,0.0876820654947938,0.0612997129713343,0.153491680112947
304,2,135898,0.056024850888748,0.0617311615574094,0.364728858536878
305,2,135912,0.0587858469960789,0.0617695967608178,0.341902598869167
306,2,135925,0.0572494462755373,0.0614931718202764,0.3524956793582
307,2,136002,0.0453492200353629,0.0614751857102529,0.461196976422182
308,2,136173,0.0585704420007771,0.0618793395860187,0.344527516313915
310,2,138318,0.0397492367671988,0.0635583402838426,0.532114194585936
311,2,138695,0.0444943328582363,0.0624587060911511,0.476700079823405
312,2,138818,0.0581918278740257,0.0623120372060606,0.351005282611849
313,2,139728,0.0637712372818293,0.0621845521465066,0.305822123392598
314,2,140174,0.0674972695972609,0.0621734102526804,0.278383894885238
315,2,140863,0.0672233878656503,0.062149018852243,0.28014714061257
316,2,141152,0.0834223718157081,0.062269180042105,0.18120287657285
317,2,141292,0.0689374630257493,0.0618697158553531,0.265936031375981
318,2,141545,0.0485246122712413,0.0622267593857584,0.436029371894927
322,2,146723,0.0250854378333858,0.0621536609086667,0.686748651538423
323,2,147946,0.0127924110169229,0.0627337851037456,0.838536791240951
326,2,151397,0.0114140045403723,0.0628913890483014,0.856089062845009
327,2,153035,0.0339405690760666,0.062183418732609,0.585538675979795
328,2,153228,0.0436854176642876,0.0626204419272016,0.485872650856516
329,2,153455,0.0300633927444989,0.06311627896868,0.634142828558652
331,2,153815,0.0360781772454675,0.0628650024187921,0.566401462269756
332,2,154160,0.0189531179025275,0.0622271509651434,0.7608658772663
333,2,154235,0.0204731808627026,0.0628473480628139,0.744798614999082
335,2,159870,0.0528897945031588,0.0612045255584556,0.388093164146879
336,2,161229,0.0656146245652058,0.0621115501073473,0.291508059374517
339,2,162696,0.0694982433883864,0.061831431532974,0.261778753007755
340,2,163284,0.0705194230368575,0.0610058085341978,0.24848498236646
341,2,164166,0.117360076907004,0.0613716072627934,0.0566486344871247
342,2,165270,0.0734520202597222,0.0610448327991136,0.229687040586967
343,2,165675,0.0706000910965985,0.0620671633738315,0.256109612145997
346,2,168062,0.124196575929347,0.0612664861338192,0.0433977843585043
347,2,168518,0.0744977688132775,0.0611407904043286,0.223861913637484
348,2,168980,0.0865584161700499,0.0610666037418864,0.15723554625793
349,2,169651,0.0651584006428831,0.0611709992841112,0.287520477512752
352,2,170725,0.0615918453607411,0.0612906855118146,0.315626779569886
353,2,171254,0.03794149707034,0.0614444433802165,0.537307893911324
354,2,172242,0.0482996950136141,0.0606964957587132,0.426707742290145
355,2,173254,0.0420565091854946,0.06024380870536,0.485571077900501
356,2,173340,0.0654941545533241,0.0601772050894094,0.277180968943594
357,2,173385,0.0628944881363656,0.0602406596252114,0.297174953011896
358,2,173973,0.0546755322819552,0.0601029113617989,0.363602204840975
360,2,177341,0.0456730361516396,0.0599190024345184,0.44642203940858
361,2,180314,-0.00114709051315554,0.0599883837036429,0.984754682461074
362,2,180339,0.00864766795437766,0.060138208245528,0.88574316625867
363,2,182758,-0.0031436163798112,0.059924056722318,0.958191835883709
364,2,183619,0.0314789389683477,0.0601369286533929,0.600986530439238
367,2,187176,0.00338146900146108,0.0604875232405391,0.955450247731084
368,2,191066,0.0480348365603548,0.0608863129371822,0.430684393678328
371,2,191599,0.0179448832590442,0.0600879968924741,0.76538787594011
373,2,191763,0.0181737480202552,0.0603258436841991,0.763393816684892
374,2,191959,0.00345586172060053,0.0601861054773202,0.954243443369095
376,2,195759,0.0499316343591599,0.0606449745249248,0.41086867048136
377,2,196912,0.042163955145838,0.0596791373157458,0.480336601800809
379,2,198110,0.0351734048847073,0.0600500352843712,0.558427923725492
381,2,198805,0.0372341999940342,0.0603054332226169,0.537351216484181
382,2,198891,0.0477040615279036,0.059814127439642,0.425674570861247
383,2,199248,0.020972147330416,0.059994334678588,0.726870782803607
384,2,201782,0.0410265526468084,0.0598911862108537,0.493781984436709
385,2,203285,0.0617991234160568,0.0596079459830549,0.300557471676859
386,2,203783,0.0464219013577614,0.0595188185688303,0.43594097422945
387,2,204179,0.0739954041015794,0.059584207134822,0.215111692423502
388,2,205406,0.0445831121132554,0.060281061406775,0.460041945970294
389,2,205834,0.0618223635462952,0.0599485694224473,0.303126496087708
391,2,207192,0.0300438312424838,0.0599613453543189,0.616645887500825
392,2,207561,0.0312248197649619,0.0596944036515713,0.601248255923937
393,2,208682,0.0657687213537719,0.0595142137185016,0.269872073509454
394,2,210102,0.0688645851650841,0.0596585493430598,0.249153100089156
396,2,214801,0.0755462301655182,0.0596327850028201,0.206041521158482
397,2,215016,0.0543178819878405,0.0596640877674422,0.363235495661669
398,2,218876,0.00949758588359195,0.0603495315124707,0.875038269438592
399,2,227511,-0.0428516975345457,0.0607360000479879,0.480939360223836
400,2,230378,-0.0531508859071133,0.0599461610521256,0.37587440267756
401,2,231943,-0.045783917045275,0.0601355816181679,0.446959412296155
402,2,232156,-0.0610990348848851,0.0600723064731487,0.309806466450301
403,2,232789,-0.0469602879013596,0.0598951079734005,0.433541169179336
404,2,238524,-0.0532072954889046,0.0599647648532495,0.375516520924784
405,2,241518,-0.0458075206358483,0.0605036542186949,0.449492976493276
406,2,250396,-0.0925657258923454,0.0599378245477177,0.123396530795353
407,2,250466,-0.0886932342790311,0.0599331055350465,0.139799695551403
408,2,252305,-0.0895270388388449,0.060089449047571,0.137144470392146
409,2,254571,-0.0726394350589663,0.06100231777976,0.234545888222007
410,2,254742,-0.0620862315401136,0.0609800455585655,0.309308654697344
411,2,254908,-0.0812704018715547,0.0613837802302376,0.186369046825787
413,2,255862,-0.0772692914574269,0.0610268979875235,0.206293805056067
414,2,255975,-0.0676515355894374,0.0608380268819,0.266897367491041
415,2,258311,-0.0770027185742709,0.059797865112081,0.198688100922671
416,2,259284,-0.0608653638464913,0.0600526547437682,0.311499696201503
417,2,266330,-0.0450332384121408,0.0603509798409637,0.456049872189472
418,2,267100,-0.0159115273683765,0.0603882173776322,0.79232876012827
419,2,268086,-0.0101843559936909,0.0603961253848096,0.866187419186805
420,2,274614,-0.0658480654465072,0.0599292057825483,0.272619767787502
421,2,274729,-0.0678973430234412,0.0602516691197857,0.2605520519337
422,2,275746,-0.0816595414314303,0.0601768456654831,0.175650580854054
423,2,277029,-0.0801935636746495,0.059901350966827,0.181510162868083
424,2,277741,-0.0782535012534304,0.0599322523750284,0.19250511612462
425,2,278218,-0.0889710650993043,0.0597810318562785,0.137569169977502
426,2,278379,-0.0665137351242828,0.0613502995488483,0.279032373727806
427,2,279910,-0.0923954237540163,0.0597451862964457,0.12288191795735
429,2,283431,-0.0564048254623029,0.060751090365742,0.353804550544442
430,2,283573,-0.0788523826238574,0.0599488592815103,0.189253575038395
431,2,286762,-0.0375583417341528,0.0602162422977676,0.533211398787551
432,2,287187,-0.0434246215980321,0.0599237378297927,0.469137756557691
433,2,288379,-0.0262239156129075,0.0594974692799173,0.659658852396577
434,2,294941,-0.0278405625765488,0.0595310011998883,0.640312789094514
439,2,297610,-0.0322046604268414,0.0598262983955491,0.590707312146614
441,2,299680,-0.0142036406703597,0.0596617424551382,0.811965325481691
442,2,299708,-0.0079345374551143,0.0597908923924651,0.89450247174961
443,2,299759,0.000173825435149932,0.0595898029098863,0.997674195285656
444,2,300111,0.00540160623250552,0.0600054683480001,0.928323514685335
446,2,301710,-0.0167860371611644,0.0595990876695307,0.778377522902994
447,2,303446,-0.000209869133147828,0.059981225389323,0.997210252905126
448,2,303854,-0.00064051064695303,0.0599927193347355,0.991487600075339
449,2,304472,-0.0189825772118063,0.0594771964040588,0.749796066123979
450,2,304691,-0.0181106022106889,0.0604418138943653,0.764630429702754
451,2,308097,-0.0207964270400239,0.0598020852435453,0.728232044856821
453,2,309402,-0.0369847713498526,0.0594158232395962,0.534032489313105
454,2,310030,-0.0336295531669221,0.0597556175205403,0.573938676514528
455,2,310113,-0.0272739037469472,0.0595979840186498,0.647498882344923
456,2,310972,-0.0406329329915504,0.0596670077551094,0.496321127423926
457,2,312659,-0.0018857420798041,0.0594744789259351,0.974723835914794
460,2,318265,-0.0471689222879799,0.0601951415039426,0.433800202250216
461,2,318379,-0.0190504043793678,0.0604174644545751,0.752710429233016
462,2,321266,0.0272788854777647,0.0600039512168956,0.649663407512966
463,2,322957,0.0575151808886821,0.0594069573908639,0.333629493974705
464,2,325221,0.0782044780309075,0.0596673191779299,0.190819579428102
465,2,332691,0.0244420846202551,0.0604075572237755,0.686002172954223
466,2,333006,0.0582379789151757,0.0602231827826055,0.334188153312666
468,2,335046,0.027487340185376,0.0596806996856439,0.645388329859933
469,2,335049,0.0306983138454897,0.0599302300194475,0.608807434606712
470,2,335995,0.0102246953135557,0.0596112947535156,0.863910997759221
471,2,336060,0.0311708607699069,0.0595103838937142,0.600754268160706
472,2,338292,-0.0136570044495573,0.0595253198259129,0.818666157320035
473,2,339568,-0.0260014731543155,0.0596033599106464,0.662928027656749
474,2,340466,-0.0717411000138372,0.0600142739764578,0.232732985192782
478,2,348480,-0.0444023942078198,0.0594837659754299,0.455884983946817
479,2,350086,-0.0758551509363348,0.0593964474410782,0.202406632867557
480,2,351083,-0.0586107588760608,0.0602221582828183,0.331099261550296
481,2,351335,-0.0653720882699211,0.0595234647875961,0.272840616364721
482,2,351417,-0.062187188087762,0.0595237061623691,0.296855007175859
483,2,351450,-0.0732692379131427,0.0595540852433981,0.219404976432803
484,2,352302,-0.0898505372084152,0.0599626133918316,0.134911980604745
485,2,352469,-0.0766891882023941,0.0594046867625206,0.197561686255489
486,2,352562,-0.0899245230788033,0.0595962306503267,0.132219816658899
487,2,352944,-0.0910356284647596,0.0594184287151412,0.126390722908874
490,2,355266,-0.0424114749748531,0.0595729083219462,0.476981116537658
491,2,358277,-0.0325507312994595,0.0595998956572103,0.585304969515379
492,2,358926,-0.038932309613215,0.0596768409464975,0.514577062199407
493,2,358948,-0.0247485937835379,0.0597171982297006,0.678811000173288
494,2,359515,-0.040123340484086,0.0596037768053709,0.501281039938838
495,2,363190,0.0242641354382765,0.060211786384503,0.687207013512899
496,2,363588,0.0617832784150282,0.0603737484843451,0.306844709996168
497,2,363888,0.0526440025698927,0.0598788456496161,0.379904302631205
498,2,363954,0.0302897321996426,0.0596844193173753,0.61212225459483
499,2,364199,0.026203928359141,0.0596087573123112,0.660496826613598
501,2,365981,0.014483778208112,0.0608223364332307,0.811916454708088
502,2,366047,0.0357623049225442,0.0597013886380721,0.549544002887843
503,2,366936,0.01636211543744,0.0604128384859244,0.786673632883109
504,2,369530,0.0452017311616197,0.0595840520738792,0.448585338174183
506,2,369931,0.0370023897762795,0.0600093803200386,0.537889386245436
507,2,371033,0.0534088237820532,0.0598147804728426,0.372517176383594
508,2,372919,0.0639240515456677,0.0595265056627836,0.283612033012903
509,2,373518,0.0533675470220998,0.05952206681723,0.370542880794594
510,2,376157,0.0144410266745656,0.0597163705760857,0.80905469085515
511,2,376172,0.0260014760390543,0.0601370917053138,0.66573650569768
514,2,381433,0.0122448038794758,0.0601060335054829,0.838689665856434
515,2,381922,0.0234802739551742,0.0605635410139607,0.698474300504468
516,2,382146,0.0216813987043927,0.0596539563413405,0.71648421126681
517,2,384206,0.0137162665534651,0.0598463958039085,0.818853051642428
518,2,384955,0.00776228025093528,0.059716104599476,0.896651240644312
520,2,387301,0.0121395774048551,0.0600180366471692,0.83982569915921
521,2,388313,0.0386976791789179,0.0596295559951855,0.516780985246489
524,2,390138,0.0197340672621227,0.0598416313488015,0.741768189251985
525,2,391233,0.00336590617850552,0.0601832156928654,0.955431080384401
530,2,395606,-0.0387101456306229,0.0597987113549913,0.517832146921215
531,2,395726,-0.0255092329660501,0.0597969161891297,0.669932338916311
532,2,395853,-0.0265123395216016,0.0599660632165049,0.658671383515893
533,2,396484,-0.03161932824721,0.0596938153750445,0.596658565600288
534,2,396705,-0.0244970488255837,0.0596744686813687,0.681679908461687
535,2,398759,-0.0181461487670921,0.0601689563673784,0.763144837976699
536,2,400386,-0.0119450969552317,0.0598374770446147,0.841888285885082
537,2,400847,-0.0041266356697901,0.0597853367056625,0.945009430641547
538,2,401130,0.00193716753272266,0.0603335100727775,0.974404344760093
539,2,401143,-0.0172188118883169,0.0602070227735767,0.775050923916847
540,2,401979,-0.00671549759953982,0.0601756459578965,0.911205376450841
541,2,403598,0.0067731783540077,0.0598569043829639,0.909971063632788
542,2,404844,0.017010895182683,0.0605198752002726,0.778814117007092
543,2,405100,0.0243532615453199,0.059958594815921,0.684865285470481
548,2,406181,0.0286382994931131,0.0599920739423836,0.633395482449487
549,2,406688,0.0108315260898101,0.0596623317544994,0.856042329159258
550,2,407621,0.0523023194330594,0.0600900164250546,0.384673628601098
551,2,409016,0.0389634176769778,0.0607214833463388,0.521501089437191
552,2,410647,0.0255626504649652,0.0598558664908047,0.669588638924048
554,2,419803,0.0239201714200474,0.0602782620104539,0.691733254252537
555,2,419943,0.0216678368768104,0.0606366630843275,0.721051670617245
556,2,422349,0.0205915527001602,0.0598937299557249,0.73120028074884
557,2,425467,0.0506557947762928,0.0596277878125518,0.396160356479336
560,2,429095,0.0492690528442304,0.0599848774860272,0.411996805562266
561,2,431266,0.0454625755284698,0.0600261256260183,0.449327604982366
562,2,431446,0.0533073013076419,0.0602507451965249,0.376889650717992
563,2,432524,0.0724983644463444,0.0596135964751307,0.224744921850477
564,2,434090,0.00342973355563198,0.0602885097335549,0.954666060910163
565,2,441927,0.0551902858940825,0.0595710546743877,0.354839186106672
566,2,446471,0.00099196321844397,0.0603745778396576,0.986900510977612
567,2,449325,-0.0146792968224972,0.060016429169403,0.806917585761859
569,2,450017,-0.00351798070059178,0.0596884173708884,0.953033977637712
570,2,451779,-0.000850856650026266,0.0599113774707266,0.988676910496872
571,2,451784,-0.00414066925450474,0.0601270128670655,0.94513577233937
