SNP,Chr,Pos,Effect,SE,PLM2_HNM1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
204,2,13061,0.0271962712462849,0.150478717230307,0.856681908336706
205,2,14298,-0.00362600085236342,0.150960290794472,0.980850572745531
206,2,15222,0.0390655051948756,0.152418314179567,0.797864997780677
207,2,17986,0.0924526334558332,0.149680415399784,0.537193206131439
208,2,19770,0.0631842008339083,0.150759213886402,0.675393044531026
209,2,19836,0.0161427444990827,0.150379972120078,0.914575180423391
210,2,19851,0.0147548101199604,0.150820680071772,0.922122688110896
211,2,21595,0.00207120422336049,0.150199757422692,0.98900557864747
212,2,22385,-0.00359881524772521,0.150341799163448,0.980915942998345
213,2,23441,-0.0280366555416333,0.151794788898625,0.85356959583499
214,2,24209,-0.0157178289658425,0.150549843889511,0.91690897411399
215,2,24341,0.000830024070946567,0.150908264613802,0.995614612702689
216,2,26815,0.0569957135187917,0.150696900970989,0.705498787395663
217,2,28209,0.0927683789813657,0.150697282040667,0.538559039528197
221,2,41245,-0.0582668305613661,0.150167778341556,0.698241373901659
222,2,43214,-0.172845061944114,0.152357463142559,0.257366982537523
223,2,47104,-0.118775005473512,0.148245138605411,0.423550919276971
224,2,50915,0.00402930303581295,0.149837588874237,0.978561758684485
225,2,55834,-0.00613611837927114,0.149145011302103,0.96720598174003
226,2,56422,0.0584278603711944,0.149379644529015,0.695932172024694
227,2,57715,0.0184886462942009,0.148916232866991,0.901263475348749
228,2,59046,0.0194117176050078,0.149669258222194,0.896879689547555
229,2,59191,-0.0137231948859421,0.148814057385678,0.926577894659175
230,2,59383,0.0460556393601111,0.148838522381269,0.757174285433734
231,2,59477,-0.0105065375325626,0.151097446680878,0.944603270419897
233,2,60471,-0.0362375782780358,0.14904671761528,0.808046689144208
234,2,60478,-0.0317831286162054,0.149219702657372,0.831453406161133
235,2,60786,-0.0439295691379837,0.148965569586669,0.76824556454638
236,2,61035,-0.0292023595201543,0.148965064756648,0.84469560879486
237,2,61071,0.0029644741251425,0.148297287616588,0.984062582899744
238,2,61675,-0.0526886721969074,0.148697866316214,0.72330034735948
240,2,62939,-0.0483822288137453,0.148444897654702,0.74467256490142
241,2,63527,-0.0381468168055741,0.149010698580278,0.798099548304148
242,2,63857,-0.0706788275509289,0.149011719301389,0.635566965396992
243,2,65527,-0.0815325077028816,0.148504380258513,0.583335906765393
247,2,67976,-0.0460101302801362,0.1506877553706,0.760291567864297
250,2,72389,0.0322268998578649,0.149768438572691,0.829752667591555
251,2,72392,-0.00575075051027574,0.15079640697523,0.969600918334292
252,2,73646,0.0418183862492634,0.147688321694838,0.777225558220315
253,2,74564,0.0399602243421348,0.147399728210029,0.786471755141372
254,2,74739,0.0863871498458506,0.147828295243251,0.559341360082421
257,2,80873,0.20615888049612,0.147846020528511,0.164068920804928
258,2,81501,0.189931177253223,0.147882829400404,0.199866809298406
259,2,83526,0.17216812379964,0.147714039339656,0.244583314207029
260,2,83845,0.177394559136073,0.147837459916031,0.230971344170922
263,2,84447,0.194094734944062,0.14967393419513,0.195552586053142
264,2,87391,0.196093396258804,0.147114761446387,0.183415051305854
265,2,87562,0.212509020155851,0.147424494540486,0.150336473423033
266,2,87849,0.188405428300439,0.14750327468325,0.20233701801735
267,2,87878,0.190770028581512,0.148131465911035,0.198644325390686
269,2,89785,0.149369036625694,0.148282630581369,0.314467837335684
272,2,93721,0.198901348624177,0.147668196321016,0.178861114465139
273,2,93952,0.186094527933238,0.147291057927034,0.207262171400011
274,2,95085,0.312078152874936,0.146893612922623,0.0343213486841147
276,2,107124,0.360667420048173,0.14665224523087,0.0143983465697435
277,2,111645,0.424118231251292,0.146266346727401,0.00396986933045235
278,2,111916,0.41052592533749,0.146728874502592,0.0054265240198299
279,2,111931,0.422991889743002,0.146858027234072,0.00421583410418992
280,2,111999,0.427168329783823,0.146283860458852,0.00372360767251108
281,2,114528,0.34856460314662,0.147731723908805,0.0188462788777431
282,2,116024,0.427504801954004,0.147501394656481,0.00398621368578129
286,2,120090,0.185192143243168,0.148329511243918,0.212668631881207
287,2,120291,0.220806559696251,0.149896642787094,0.141626286815906
288,2,120726,0.180646431577587,0.149178414279637,0.226727669297763
289,2,121716,0.289998533122702,0.148518256854487,0.051655610402249
290,2,123100,0.19212548028483,0.149174062175403,0.198614597645756
291,2,124677,0.177965491538067,0.149017422670714,0.233178291611496
293,2,127887,0.109406504273781,0.150229106804465,0.466934591057198
294,2,128935,0.141517667692055,0.150010815818052,0.346130193018309
295,2,129053,0.164618257174533,0.150402011884831,0.274472522804061
296,2,130040,0.0935516762091798,0.151494737699527,0.537287125354069
297,2,130976,0.0465429692354388,0.150321510721642,0.757030493913001
298,2,132199,0.125452934975442,0.150891064061995,0.406301854116678
299,2,133355,0.117427992458412,0.151931940563786,0.440099567762836
300,2,133435,0.107242905477624,0.152282096061813,0.481748612985802
302,2,135183,0.0683837350481006,0.152429987217689,0.653978249089715
303,2,135402,0.100480456432407,0.152356567939825,0.509999291235081
304,2,135898,0.16010689296663,0.153021807035403,0.29613791940085
305,2,135912,0.154955050224518,0.153150198651175,0.312333941072417
306,2,135925,0.15420090567078,0.152456588662427,0.312497985972084
307,2,136002,0.134454405817438,0.152395172446312,0.378228658497101
308,2,136173,0.116379976050299,0.153517550190834,0.448903467651415
310,2,138318,0.175834898844552,0.157420782383629,0.264765176242799
311,2,138695,0.154985629838343,0.154776198679173,0.317342028414223
312,2,138818,0.127599741696391,0.154562491759099,0.409614492151603
313,2,139728,0.135245962493836,0.154266409987625,0.381243715122704
314,2,140174,0.125540309572237,0.154289648091975,0.416384554281193
315,2,140863,0.20341652696333,0.153991666725538,0.187371018769202
316,2,141152,0.155498976568611,0.154585249485065,0.315147484921726
317,2,141292,0.19952138322639,0.1533262489967,0.194009070131086
318,2,141545,0.19294088199883,0.154100456353415,0.211381990062649
322,2,146723,0.36137465006493,0.152959121517904,0.0186912027119794
323,2,147946,0.275053185443181,0.154885552414402,0.076619385942077
326,2,151397,0.242489097246635,0.155429879939548,0.119627823116433
327,2,153035,0.27927231069702,0.153549195310972,0.0697920995699669
328,2,153228,0.165719884850739,0.155142119344989,0.286168744228097
329,2,153455,0.169076194581938,0.156306670228391,0.280126318612631
331,2,153815,0.277268476056991,0.155265058477176,0.0749939920776964
332,2,154160,0.214312587229625,0.153908522121555,0.164657416207535
333,2,154235,0.134357951877364,0.155707619310747,0.388785908675279
335,2,159870,0.207375975411726,0.151533469228823,0.172020937855505
336,2,161229,0.214792751510602,0.153842783761943,0.163536621199234
339,2,162696,0.351726475436344,0.152458138358847,0.0216310164143944
340,2,163284,0.404400791187313,0.150031644586049,0.00736607526764506
341,2,164166,0.299073168847009,0.152144605453087,0.0501148626418399
342,2,165270,0.326286033642904,0.150691177148751,0.0310369523574586
343,2,165675,0.31985526677815,0.153252770144676,0.0375951512904616
346,2,168062,0.208690192904697,0.152405646598906,0.171773712695264
347,2,168518,0.181042619016634,0.151629046806618,0.233286049237052
348,2,168980,0.20338982445721,0.151476458709515,0.180226795019272
349,2,169651,0.243211722108131,0.151382461571923,0.109035287517683
352,2,170725,0.30323151991161,0.151347266971854,0.0458823714202956
353,2,171254,0.344268890599015,0.151346495168648,0.0235228701298841
354,2,172242,0.203693120080978,0.150258988155325,0.17608881297158
355,2,173254,0.263389896365042,0.14883642265441,0.0776470207474067
356,2,173340,0.232229526135674,0.148965169199215,0.119903827906511
357,2,173385,0.233752587107525,0.149096560789053,0.117825322851411
358,2,173973,0.306029329182074,0.148325628439056,0.0398219108619843
360,2,177341,0.35014741340976,0.147536469880592,0.0181650544136498
361,2,180314,0.293381744940928,0.147936938244131,0.0481248162197654
362,2,180339,0.255139177184484,0.148515042167752,0.086685411463449
363,2,182758,0.21795535190277,0.148146251461336,0.142123179145415
364,2,183619,0.13674745378363,0.149007263618507,0.359390279759056
367,2,187176,0.0966065424618708,0.149908957580823,0.519712087231017
368,2,191066,0.130715930355402,0.150958176424088,0.387128607159305
371,2,191599,0.0920687445997796,0.148943940561687,0.53687928966467
373,2,191763,0.09012695552246,0.149537827278497,0.547093011380974
374,2,191959,0.0426884804233627,0.149232398296998,0.77500478329928
376,2,195759,0.151377739983503,0.150315450483772,0.314592350593927
377,2,196912,0.151513961956839,0.14787669332635,0.306255164565279
379,2,198110,0.0976055589023566,0.148893316061766,0.512546986166443
381,2,198805,0.141614259485551,0.149435664557716,0.34395065084065
382,2,198891,0.123973056227241,0.148313434322768,0.403784724942019
383,2,199248,0.116754135008147,0.148669377146895,0.432788402148344
384,2,201782,0.129256549920308,0.14845702058978,0.384527993501799
385,2,203285,0.209090360571915,0.147621267644632,0.157541040426836
386,2,203783,0.176456412450724,0.147422525499364,0.23213184607945
387,2,204179,0.15324002489085,0.147854039420623,0.300712092320346
388,2,205406,0.178687617185229,0.149297623525432,0.232166218707111
389,2,205834,0.143657804118955,0.148687255155235,0.334618423048402
391,2,207192,0.125028505610015,0.148595571235208,0.400692781100369
392,2,207561,0.136437421530671,0.14790887788588,0.356927895511458
393,2,208682,0.0667276665974742,0.147795245408856,0.651915674806607
394,2,210102,0.0462375006806911,0.148199281682712,0.755228186657307
396,2,214801,0.00975896235719909,0.148211749612594,0.947538719842141
397,2,215016,0.026382908065604,0.148121437003593,0.85873346346766
398,2,218876,-0.0185037323981977,0.149656268566239,0.901669465274523
399,2,227511,-0.043892765470717,0.150700670490829,0.771025124039896
400,2,230378,-0.0238856720078717,0.148813989647479,0.872573598407702
401,2,231943,-0.0481440014695293,0.149224093267434,0.74716732653824
402,2,232156,-0.0274457575560277,0.1491777625109,0.854134611480745
403,2,232789,-0.0387422301524019,0.148642349513632,0.794521659429876
404,2,238524,-0.0969196862012999,0.148776449689059,0.515183089818673
405,2,241518,-0.152182941314847,0.149939595093406,0.310819250072698
406,2,250396,-0.262977297381677,0.148476305628249,0.0773946643582856
407,2,250466,-0.225734599609813,0.148596998095781,0.129630915847111
408,2,252305,-0.23969740179766,0.148931654814079,0.108412813656906
409,2,254571,-0.112597200952144,0.151458024325792,0.457720832857387
410,2,254742,-0.151963061549813,0.151223527337591,0.315637981020336
411,2,254908,-0.14832057657173,0.152392115467359,0.331079381575222
413,2,255862,-0.180777944635595,0.151371742521753,0.233176268981607
414,2,255975,-0.130786342158028,0.150969231270303,0.386907934711165
415,2,258311,-0.360544590059871,0.147390132743319,0.0149248468850586
416,2,259284,-0.258426963491633,0.148498937626067,0.0826845843458479
417,2,266330,-0.182502189343035,0.149460517406555,0.222873348319003
418,2,267100,-0.247666246805289,0.149183667902212,0.0977736527088606
419,2,268086,-0.211488940269303,0.149352246410092,0.157645174861123
420,2,274614,-0.131872115798618,0.148700296148247,0.375773375587471
421,2,274729,-0.160712359560555,0.149435472585799,0.282901883360824
422,2,275746,-0.0840859884032098,0.149547795476171,0.574290078248554
423,2,277029,-0.0927215117413359,0.148837689686074,0.533706067770869
424,2,277741,-0.123395209889544,0.148833110797696,0.407616909679702
425,2,278218,-0.0995035725492106,0.148614534199294,0.503587917078219
426,2,278379,-0.080332174111309,0.15232904006925,0.598275206228114
427,2,279910,-0.115039884019103,0.148530500237429,0.439141637271158
429,2,283431,-0.114120895206097,0.150711524904658,0.449426718042475
430,2,283573,-0.0969129910257414,0.148935234310087,0.515659855568698
431,2,286762,-0.0928137955806145,0.149324299487252,0.534633370353574
432,2,287187,-0.0431864848753163,0.148691103741659,0.771646902759287
433,2,288379,0.0122676807305218,0.147580470633415,0.933798972585706
434,2,294941,0.068257725448516,0.147625503484165,0.644100278706816
439,2,297610,0.0646666864285361,0.148377714553733,0.663230245142709
441,2,299680,0.245648710213753,0.147381762268311,0.0964508768195271
442,2,299708,0.300514915444268,0.147407411474729,0.0422277637632918
443,2,299759,0.261494967590081,0.147113389355334,0.0763458763825747
444,2,300111,0.207470286152377,0.148392468000769,0.162955241364323
446,2,301710,0.273356699730926,0.147092114148819,0.0639437536538844
447,2,303446,0.229451982431076,0.148238732932691,0.12255336967017
448,2,303854,0.26837036682265,0.14808214961345,0.0707882044087479
449,2,304472,0.246901270496265,0.146925814966217,0.0937547070110125
450,2,304691,0.210256053870171,0.149483856850387,0.160441514982391
451,2,308097,0.401404150708456,0.146775344314575,0.00655637514377815
453,2,309402,0.19133948123389,0.147067516150727,0.194096230903982
454,2,310030,0.236855925333794,0.147710953388461,0.109716529271634
455,2,310113,0.18209664839259,0.147516364951191,0.217868823479259
456,2,310972,0.19974942943945,0.147676701186294,0.177045057744886
457,2,312659,0.0347245233334221,0.147472940323289,0.813985395828029
460,2,318265,-0.0967929402019265,0.149312323383143,0.517239399191888
461,2,318379,-0.111199866136461,0.149726883608069,0.458166523186255
462,2,321266,-0.0660370801379879,0.148799339386371,0.657459419470737
463,2,322957,-0.131535301328948,0.147346103258849,0.372628047129024
464,2,325221,-0.03539548428049,0.148310141807913,0.811508843291594
465,2,332691,-0.113199410094003,0.149711698115975,0.450083932502731
466,2,333006,-0.0976768845623802,0.149448227257236,0.513805725760553
468,2,335046,-0.0263238290307453,0.148033526199062,0.858963645676536
469,2,335049,-0.0689382945215707,0.148624415329448,0.643046607753807
470,2,335995,-0.0749706912597373,0.147775882109344,0.612242209592635
471,2,336060,-0.121881585453371,0.147488089294362,0.409145310060214
472,2,338292,-0.0400051211289359,0.147606034511519,0.78652919671294
473,2,339568,-0.105100272151934,0.147737879445448,0.477308132445824
474,2,340466,-0.106991479616382,0.149015042765,0.473237654843867
478,2,348480,-0.0872428356080806,0.147550666758024,0.554715438949047
479,2,350086,-0.0941220034083514,0.14754566343723,0.523940778514253
480,2,351083,-0.139647841610981,0.149353792117511,0.350420409873398
481,2,351335,-0.0962745138754407,0.147768929975178,0.515134360654579
482,2,351417,-0.068038813812269,0.147790051088437,0.645530686620317
483,2,351450,-0.0995204172827107,0.14790318169546,0.501466785307623
484,2,352302,-0.0959245031671501,0.149079535829909,0.520353081185793
485,2,352469,-0.136878426285196,0.147478740595948,0.353977891061902
486,2,352562,-0.10182833230901,0.148162963253656,0.492362294609506
487,2,352944,-0.0953323563634324,0.147747309738768,0.519191331002929
490,2,355266,-0.145710557191503,0.147630847820583,0.324322278052525
491,2,358277,-0.0980021361522016,0.147765712714138,0.507618364970067
492,2,358926,-0.0757591276515003,0.148020400739364,0.609100205289527
493,2,358948,-0.118907550377141,0.147986958547352,0.422226394630472
494,2,359515,-0.05764811669525,0.147867952299686,0.696873607596376
495,2,363190,-0.114630743169405,0.149222344751506,0.442889366050884
496,2,363588,-0.0920982597193629,0.149856074269361,0.539229308569545
497,2,363888,-0.090190056732242,0.14857200665186,0.544210569858995
498,2,363954,-0.0405274428111548,0.148043189192978,0.784433641464952
499,2,364199,-0.0544395749080127,0.147829354935873,0.71290042921584
501,2,365981,-0.132880578199454,0.150672931842574,0.378423396581357
502,2,366047,-0.0972680322442621,0.14803172579502,0.511560484349556
503,2,366936,-0.0622704279268504,0.149790149258485,0.677869129310991
504,2,369530,-0.0905636560354013,0.14779784473641,0.540433844744035
506,2,369931,-0.0949134342741309,0.148805148757178,0.523993291284681
507,2,371033,-0.136938982248286,0.148316621412693,0.356487704779668
508,2,372919,-0.0302461619695527,0.147845483171829,0.838018540059505
509,2,373518,0.00293724845899687,0.147770209627889,0.984152615159426
510,2,376157,-0.0376878723443004,0.148082832310219,0.79925336970018
511,2,376172,-0.0428748562235634,0.149149479007739,0.773927022875213
514,2,381433,-0.0221715046861806,0.149054525165028,0.881837727420183
515,2,381922,0.0540629117593371,0.15018936702678,0.719088590739043
516,2,382146,0.0321684787265063,0.147947146962689,0.827997134475314
517,2,384206,0.102239690734993,0.148317837129155,0.491069514850215
518,2,384955,0.0591454369516712,0.148053573019981,0.689776195184183
520,2,387301,0.0622640596481995,0.148803947330758,0.675887087061014
521,2,388313,0.0387987369994304,0.147942642079552,0.793277622283587
524,2,390138,0.0465380835237312,0.148396958148501,0.75400600552398
525,2,391233,0.120350278250388,0.149104961861764,0.420122771928783
530,2,395606,-0.0950660047041764,0.148290031845527,0.521885679919712
531,2,395726,-0.0906520613116354,0.148243608327096,0.541257336997217
532,2,395853,-0.0759390103466226,0.148689579602432,0.609865109689966
533,2,396484,-0.0401090245953853,0.148071648300555,0.78664488459917
534,2,396705,-0.0949393636639942,0.147929282737177,0.521426815071731
535,2,398759,0.0112392945200485,0.149224492501466,0.940004343114284
536,2,400386,-0.00343634962505496,0.148392733435007,0.981538020122809
537,2,400847,-0.0420636562402525,0.148239268840594,0.776764379732959
538,2,401130,-0.0241077864732011,0.149609245461568,0.872076619547466
539,2,401143,0.0125516165563143,0.14931666865217,0.933056072088959
540,2,401979,0.0664461285490547,0.149183778216119,0.656305308481675
541,2,403598,0.0528866539368405,0.148408646035191,0.721785143683887
542,2,404844,0.0480112354239718,0.150071714929542,0.749216767078391
543,2,405100,0.0328084082088697,0.148709304930181,0.825515027100926
548,2,406181,0.0562897095767732,0.148785688719165,0.705414772386743
549,2,406688,0.106998080488755,0.147847412917118,0.469725466859453
550,2,407621,-0.0117351393481001,0.149169223034883,0.937339701689675
551,2,409016,0.0278985622770062,0.15065709684187,0.853194824206268
552,2,410647,-0.0199647404820214,0.148464610696038,0.893103819626001
554,2,419803,-0.0916636350452065,0.149431241002641,0.539995819269353
555,2,419943,-0.0404119466971395,0.150378097362072,0.788290151036614
556,2,422349,-0.108190482458104,0.148437178027995,0.466568271397514
557,2,425467,-0.0554910722884371,0.147986092330075,0.70790430761818
560,2,429095,-0.0583410443208143,0.148859682385432,0.695354034354346
561,2,431266,0.0652939007184931,0.148932632422735,0.661355594964455
562,2,431446,0.0827111312194385,0.149510061783076,0.580466739018975
563,2,432524,0.0171409607808035,0.148135846608212,0.907947309140268
564,2,434090,-0.0256263446875452,0.149497401218447,0.863994377994094
565,2,441927,-0.0649718056793478,0.147862855226588,0.66063634204416
566,2,446471,-0.0818241422549587,0.149653071077107,0.584889855589181
567,2,449325,-0.188322780926086,0.148502957754046,0.205583121295665
569,2,450017,-0.209325100789717,0.147595661061403,0.157004817016325
570,2,451779,-0.299292781299232,0.14771129167872,0.0434957797768085
571,2,451784,-0.287614723798609,0.148315546853225,0.053272534322895
572,2,453525,-0.331154210398239,0.148105064204577,0.0259801044008439
573,2,453768,-0.373214449241222,0.148020086754904,0.0121293069644576
574,2,454027,-0.364911625546587,0.147450651220305,0.0137999825421491
575,2,455029,-0.33586109216779,0.147725108542151,0.0235928749097461
576,2,455247,-0.315520785121338,0.147368335877488,0.0329556228771076
579,2,455756,-0.371141134731573,0.158119279871197,0.0194658542923822
580,2,457024,-0.364589752579091,0.148146512080071,0.0143326472193863
581,2,457298,-0.353650279695095,0.148656878106417,0.0178921971878185
582,2,460202,-0.35167088848027,0.14901293785149,0.0188183450857264
586,2,464424,-0.367999316513525,0.148116554948473,0.0134353329379026
587,2,465824,-0.328553684573043,0.149857928060383,0.0290004592378766
588,2,470145,-0.215677912805228,0.148280624646626,0.146689317173773
589,2,470686,-0.236690967649473,0.148099282137441,0.110895120582594
590,2,471144,-0.230994809249,0.148382393781006,0.120425084339065
591,2,471830,-0.254333524862556,0.147848820602615,0.0862675901162879
