SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
329,2,153455,-0.164288561635369,0.0533248765667084,0.00222579822387656
331,2,153815,-0.175527020963353,0.0530128327174441,0.00102553895381328
332,2,154160,-0.164685665317768,0.0525395586266145,0.00186567986003984
333,2,154235,-0.169853523851101,0.05303257916032,0.00148468761340721
335,2,159870,-0.188783176839776,0.0514672012258414,0.000282088394215323
336,2,161229,-0.154147332610007,0.0526078236890458,0.00360875860917325
339,2,162696,-0.150396605639543,0.0524068275556112,0.00435485400160967
340,2,163284,-0.135558558464924,0.0518121765842739,0.00926946068925103
341,2,164166,-0.120170380570455,0.0524090005913831,0.0224392519435979
342,2,165270,-0.116696848421952,0.0519840880814569,0.0253960298241122
343,2,165675,-0.118322351975639,0.0528451220450107,0.0257757811007157
346,2,168062,-0.0900945623566076,0.0525223889931293,0.0871576069372845
347,2,168518,-0.0815850920606485,0.0522587553049487,0.119378365827276
348,2,168980,-0.0875343278738177,0.0522064836513078,0.0944875156650142
349,2,169651,-0.0971289578548087,0.0521834080970983,0.063532924171353
352,2,170725,-0.0812275122573278,0.0523539962243533,0.121676648589178
353,2,171254,-0.0863023498112045,0.0524163276165559,0.100555251610576
354,2,172242,-0.0831689234297063,0.0518064643539276,0.109304983083881
355,2,173254,-0.0642304295781221,0.0514834231482694,0.213006636465366
356,2,173340,-0.0686940949477231,0.0514608367536344,0.182775562206926
357,2,173385,-0.0640922375925057,0.0515252697239697,0.214362065355991
358,2,173973,-0.060237468663102,0.0514009996481104,0.242022565175826
360,2,177341,-0.0756046523945623,0.0511674253574098,0.140408254931281
361,2,180314,-0.0815324561236279,0.0511589162485093,0.111896048370886
362,2,180339,-0.0797925293202169,0.0512968441853305,0.120721760423062
363,2,182758,-0.0910190265610932,0.0510584461106969,0.0755035909652157
364,2,183619,-0.0633427006903547,0.0513792245802768,0.218453411527602
367,2,187176,-0.0728502329980693,0.0516246318351051,0.159080346105212
368,2,191066,-0.0301776241758555,0.0521323085267049,0.563048718830032
371,2,191599,-0.0428903106616698,0.0513836779404306,0.404447289509955
373,2,191763,-0.0155494839996317,0.0516314375396444,0.763467440606568
374,2,191959,-0.028788022094696,0.0514892820466225,0.576443171899897
376,2,195759,-0.0483882431083693,0.0518905106420812,0.351712137897585
377,2,196912,-0.0246524959127071,0.0510971892487162,0.629776210281447
379,2,198110,-0.038204184173156,0.0513801244700888,0.457637564059376
381,2,198805,-0.030182500014768,0.0516168342581353,0.559095155342052
382,2,198891,-0.0332693876049831,0.051208963279689,0.51632212321956
383,2,199248,-0.032744191581227,0.0513270098688523,0.523918242635587
384,2,201782,-0.0174326828750641,0.0512850866014223,0.734121050821319
385,2,203285,-0.0224438292672706,0.0510806492559646,0.660654869128591
386,2,203783,-0.0180879638854213,0.0509755040929733,0.722924061515519
387,2,204179,-0.0170384496628558,0.051099916461251,0.739004665142546
388,2,205406,0.0109235983515463,0.0516297891641447,0.832560324560121
389,2,205834,-0.00459183694084525,0.0513851831584219,0.928845608430544
391,2,207192,-0.0101189990449538,0.0513348888014245,0.843849125024979
392,2,207561,-0.00970725760219288,0.0511081840125591,0.849468859225889
393,2,208682,-0.0153292666667928,0.0510182889480677,0.763998521632747
394,2,210102,-0.00996809466605281,0.051153836467262,0.845610703254949
396,2,214801,-0.0307256260640725,0.051128005872488,0.548255693612647
397,2,215016,-0.0174356150292362,0.0511165426651253,0.733234731628918
398,2,218876,-0.0146024099146289,0.0516476716080538,0.777548584201017
399,2,227511,-0.038691145772153,0.0519783371685885,0.457147532970867
400,2,230378,-0.0395040539926722,0.0513205173011677,0.441961996808027
401,2,231943,-0.0518294929568722,0.0514369123438449,0.314321218293473
402,2,232156,-0.0380537605781718,0.0514498665378934,0.460017336637446
403,2,232789,-0.0544797448827751,0.0512253890854084,0.288268590620257
404,2,238524,-0.0388656643321798,0.0513379371254864,0.449521657173072
405,2,241518,-0.0307013326735911,0.0517998758494477,0.553767286830514
406,2,250396,-0.0842747025425923,0.0512765345948896,0.101162926473209
407,2,250466,-0.0799798432192925,0.0512777776995301,0.119718108748807
408,2,252305,-0.0864147740465337,0.0513851264432729,0.0935098913276719
409,2,254571,-0.0822840067983492,0.0521315272467797,0.115371145347633
410,2,254742,-0.0785031241022096,0.0521006501007622,0.132766782907036
411,2,254908,-0.0856450840950015,0.0524695356126217,0.103511754481291
413,2,255862,-0.0641609234485532,0.0522384160365204,0.220177956165993
414,2,255975,-0.0507330554281613,0.052090977353225,0.330757351656221
415,2,258311,-0.0689653793770342,0.0511681237703201,0.17858086973399
416,2,259284,-0.0746170138894346,0.0513189058892148,0.146838453074839
417,2,266330,-0.0800931902060469,0.0515175959430383,0.120919222804848
418,2,267100,-0.0693062442176328,0.0515581078866954,0.179735440745267
419,2,268086,-0.0635247467925912,0.0515829774002379,0.218953453902872
420,2,274614,-0.0711603139863255,0.0512398079925021,0.165778252618815
421,2,274729,-0.0737133326037666,0.051511426540161,0.153312200007036
422,2,275746,-0.0765100427554649,0.0514772505528985,0.138095409727056
423,2,277029,-0.0777621396608223,0.0512311936550008,0.129942969560385
424,2,277741,-0.0798641159069907,0.0512422800419135,0.119996850560724
425,2,278218,-0.0820773292207606,0.051139164345598,0.109392457353201
426,2,278379,-0.0823658359948817,0.052412568800909,0.116964699391562
427,2,279910,-0.0837863506976283,0.0511132215923354,0.102056135559981
429,2,283431,-0.0864767004317408,0.0518549713416303,0.0962691410902776
430,2,283573,-0.0921382019052941,0.0512000410298036,0.0727819429490649
431,2,286762,-0.0661763934556292,0.0514455864728867,0.19916827858986
432,2,287187,-0.0694787704181462,0.0511920224501251,0.175578851725149
433,2,288379,-0.0476461881028566,0.0508732904930368,0.349622201876397
434,2,294941,-0.0872022012019187,0.050755158169811,0.0866561130424079
439,2,297610,-0.0631003238746991,0.0511146802282462,0.217843247750463
441,2,299680,-0.0280734599704,0.0510452797544862,0.582686577694784
442,2,299708,-0.0256839761553861,0.0511565961736613,0.61593426966515
443,2,299759,-0.0297421930389213,0.050976901082988,0.559966679573568
444,2,300111,-0.0339320751308769,0.0513260565975525,0.508974192487286
446,2,301710,-0.0351800931335002,0.0509807769566424,0.490606201471204
447,2,303446,-0.0391163773925537,0.0512942494106236,0.446218430710704
448,2,303854,-0.0388165044148985,0.0513047475126095,0.449801983694066
449,2,304472,-0.0266226634589168,0.0508927182516821,0.601223529495672
450,2,304691,-0.0482234597274794,0.0516735622179655,0.351337698337237
451,2,308097,-0.0240746851734456,0.0511758884375312,0.638338192351614
453,2,309402,-0.0231438418634627,0.050865556983831,0.64938875038814
454,2,310030,-0.0140354718724906,0.0511608756888898,0.78398386237279
455,2,310113,-0.0118922556896089,0.0510196784016458,0.815825418336609
456,2,310972,-0.0617476296446404,0.0509952928727313,0.226763106625526
457,2,312659,-0.0135307220595746,0.0508977485431173,0.790516652485409
460,2,318265,0.00552806211765394,0.051563517625196,0.914684249762209
461,2,318379,0.0170007944383415,0.0517092143110546,0.742519294208651
462,2,321266,0.0299689814394565,0.0513461952470977,0.55981840356425
463,2,322957,0.0506176297431275,0.0508411094251196,0.320124387664759
464,2,325221,0.123034395565464,0.0507713612885079,0.0158823314049035
465,2,332691,0.0563791812007487,0.0516262220658138,0.275549374400485
466,2,333006,0.0829544321858171,0.0514225965821749,0.107596749301968
468,2,335046,0.0842236753343944,0.0508975878687573,0.0988604586799408
469,2,335049,0.0786568534829268,0.0511408260429166,0.124933647959285
470,2,335995,0.114466333250788,0.0506569462550324,0.0244529035565774
471,2,336060,0.114920786031191,0.0505848274986692,0.0236972014062068
472,2,338292,0.073894180130699,0.0507980561244934,0.146650485987831
473,2,339568,0.0823881150961538,0.050838057233252,0.105996523874732
474,2,340466,0.103857287024723,0.0511709245116958,0.0431453835050627
478,2,348480,0.0272482622140875,0.0509302396961125,0.592978778699727
479,2,350086,0.0263038334257763,0.0509340527993708,0.60587801587153
480,2,351083,0.0595952850519216,0.0515142350544411,0.248107641606628
481,2,351335,0.0486574495553908,0.0509659032500697,0.340379748094731
482,2,351417,0.0447477661571516,0.0509679880736443,0.380563532901594
483,2,351450,0.0655320295596815,0.0509608437648086,0.199310685772933
484,2,352302,0.056761378486329,0.0513947949772049,0.270163737420433
485,2,352469,0.0528405145492682,0.0508852544279394,0.299783049097335
486,2,352562,0.0623555074139298,0.0510634623133765,0.222848937252311
487,2,352944,0.0625798587960746,0.050914772540052,0.219849228636568
490,2,355266,0.0408997440142823,0.0509771462941654,0.422910402710878
491,2,358277,0.0592144345019363,0.0509342441439383,0.245790867076505
492,2,358926,0.0534847835167912,0.0510274048763846,0.295282920990381
493,2,358948,0.0600843455097074,0.051022819166003,0.239750420187198
494,2,359515,0.0539110674613531,0.0509654560016562,0.290871673791055
495,2,363190,0.0896278496453623,0.0513244479414777,0.0816288072076261
496,2,363588,0.093986794133149,0.0515066738378326,0.0688838483302423
497,2,363888,0.0978226797041136,0.051040063454177,0.0560976983695981
498,2,363954,0.117419026933747,0.0507174885033612,0.0211771653010637
499,2,364199,0.0986364048180342,0.0507608995498399,0.0527918122918648
501,2,365981,0.110260279134292,0.0517287240829147,0.0337374253699444
502,2,366047,0.104181689951069,0.0508213310582386,0.04110668327536
503,2,366936,0.102744094825088,0.051421298562541,0.0464742886740658
504,2,369530,0.0985297932667385,0.0507679667402725,0.0530799410157902
506,2,369931,0.0879210423847717,0.0511747210329276,0.0866632775610039
507,2,371033,0.103091641121423,0.0509572405899899,0.0438160425145979
508,2,372919,0.0666213351060266,0.0509071067339843,0.191492649523424
509,2,373518,0.0855109303530363,0.0507979937475413,0.0931909693694583
510,2,376157,0.0805340959280341,0.0509339887016702,0.114740110085594
511,2,376172,0.0859115508570522,0.0512800472860903,0.0947529311567106
514,2,381433,0.00132427019404502,0.0514462787536527,0.979478597808991
515,2,381922,0.00256679712992841,0.0518457272486825,0.960542172112106
516,2,382146,-0.0322506506932257,0.0510370754349518,0.527857111753777
517,2,384206,0.00322021103304296,0.0512246095444069,0.949909959871374
518,2,384955,-0.00755125844120974,0.0511092152353633,0.882626402849352
520,2,387301,0.00449424231679066,0.0513704083411536,0.930334034566097
521,2,388313,-0.000155173644166007,0.0510659326001956,0.997577194731554
524,2,390138,0.0144583333131094,0.0512191156494827,0.77789123850889
525,2,391233,0.0317591291844219,0.0514818461315882,0.537698635926442
530,2,395606,-0.0498432773571516,0.0511418821237315,0.330422227243832
531,2,395726,-0.04557863318137,0.0511344153948188,0.37334886868862
532,2,395853,-0.0333120694098968,0.0513070878912291,0.516587138722927
533,2,396484,-0.0334956283495593,0.0510796932979471,0.512410642505371
534,2,396705,-0.0382938630369416,0.051045452220726,0.453639109263388
535,2,398759,-0.0440246409488689,0.051450461070365,0.392760487641578
536,2,400386,-0.0338897686823233,0.0511845697101946,0.508333321098311
537,2,400847,-0.0442716723176193,0.0511148880454868,0.387012158939299
538,2,401130,-0.048650576236118,0.0515731058925263,0.346156132701159
539,2,401143,-0.051704139198695,0.0514621797347307,0.315728707065363
540,2,401979,-0.0515069987122417,0.0514307788175151,0.317279840655176
541,2,403598,-0.0567884366806645,0.0511417683567577,0.267577305583202
542,2,404844,-0.0543183758872756,0.0517225597841562,0.294350428857928
543,2,405100,-0.0422535223528086,0.05127981299392,0.41050748854946
548,2,406181,-0.0378097577264346,0.0513228994307428,0.461792020654708
549,2,406688,-0.0398143013073326,0.051021945764917,0.435715593153626
550,2,407621,-0.053013216796287,0.0514073760478595,0.30313545640807
551,2,409016,-0.0478772945358792,0.0519378768966489,0.357252850961069
552,2,410647,-0.0454272599974563,0.0511853497407538,0.375411294854403
554,2,419803,-0.0578607620202314,0.0515102376206077,0.262079129985562
555,2,419943,-0.0620835967527636,0.05180155705416,0.231530683485103
556,2,422349,-0.0555251732700719,0.0511849336300039,0.27875265112858
557,2,425467,-0.0440760763117354,0.0510322344790486,0.388344177321047
560,2,429095,-0.0629890962098176,0.0512791667382009,0.220131515558117
561,2,431266,-0.0812524839586273,0.0512344425280486,0.113658319649301
562,2,431446,-0.0735595262594995,0.0514756257276942,0.153883740674393
563,2,432524,-0.0713608753421315,0.0509873407883025,0.162517207748355
564,2,434090,-0.0850712970933545,0.0514006710054121,0.0988006746967949
