SNP,Chr,Pos,Effect,SE,SRO9_GIS2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
85,1,112549,-0.00662317987647909,0.0968057016373034,0.945492227770075
86,1,112742,0.0493932135635023,0.0971479365420479,0.611467329229926
87,1,113050,0.079353871707593,0.0969280342426153,0.413516461509337
88,1,113135,0.0249843754030231,0.0967637584911509,0.7964032440395
89,1,114076,0.0458618796290571,0.0967421050639772,0.635747870058835
90,1,114628,0.0602462668250305,0.096964708013296,0.534789059211765
91,1,116283,0.140090178594945,0.0972719607494449,0.150699726923059
93,1,127853,0.0905940375507343,0.097256218900079,0.352232302076833
94,1,128302,0.08165329716913,0.096904235680553,0.400012409623814
95,1,128704,0.0960666104675187,0.0969634792621995,0.322486073087127
96,1,128911,0.109105192950011,0.0969351588683915,0.261121472822642
97,1,130267,0.0676026010977253,0.0969961998656963,0.48628571083265
98,1,130271,0.0793652290890462,0.0970862621285914,0.414210566902246
99,1,130613,0.155524359771679,0.0977363268666479,0.112445124755311
100,1,132012,-0.0108222714737065,0.09787634670065,0.91201949563419
101,1,133231,-0.0505562764210464,0.0971462416217576,0.603101206900487
102,1,137074,-0.0546977490315055,0.0970016086120966,0.573190477206533
103,1,137304,-0.0187400251476012,0.0970738933556519,0.847031558971689
104,1,139686,-0.0578416718935982,0.0971578313698902,0.55199955282205
105,1,149562,-0.0609331328420636,0.0973743625106412,0.531875716523831
106,1,150447,-0.0754787094361591,0.098427106005855,0.443683959454397
108,1,154084,-0.0672495264066431,0.0987485490936493,0.496306664843822
110,1,157269,-0.101329758979647,0.0968699923993048,0.296258909354428
111,1,160054,-0.090950177261052,0.0978220778519498,0.353135364911407
112,1,166222,-0.0954365414297724,0.0970845831400912,0.326268556347385
113,1,166416,-0.0849774574691742,0.0969145287682473,0.381175909512755
114,1,167326,-0.101238837035735,0.0974224294550813,0.299435161293215
115,1,168836,-0.120514523387506,0.0968968703036596,0.214420532594917
116,1,171200,-0.0725327099768019,0.0971777204040169,0.455927209278797
117,1,171431,-0.101958425560489,0.097710958539071,0.297444864211483
118,1,173339,-0.0348308065264459,0.0970828026107037,0.719978483678229
119,1,173845,-0.0289960234651443,0.0970077351047734,0.765188998922022
120,1,175121,0.0239566591456126,0.0968192507862214,0.804713942520757
121,1,175281,0.00140705294549465,0.0969099192050505,0.988423976643905
122,1,175315,0.00353516090449418,0.0968792589390974,0.970911975954579
123,1,175523,0.0125658669453298,0.0974260598753454,0.897448116868273
124,1,175541,0.00247838659779859,0.0970306414444699,0.979636834885024
125,1,175653,0.00745294361534332,0.0973369597229691,0.939010207700435
128,1,175856,0.00247742279926505,0.0989446082760023,0.980038416974187
129,1,175876,0.0223039018744308,0.0974211230068378,0.819045657533445
130,1,175989,0.018417132215408,0.097701417267112,0.850589707530317
131,1,176001,0.00452727488882715,0.0982151553495671,0.963260213032213
133,1,177692,-0.0462273135633646,0.0968481930240905,0.633431613301578
134,1,178191,-0.0360022104940884,0.0969567011830139,0.710620058474837
135,1,178224,-0.0462273135633646,0.0968481930240905,0.633431613301578
136,1,178960,-0.0553371821070194,0.0976087762688063,0.571123172887983
140,1,183802,0.000946234264222356,0.0968916277057462,0.992213577172689
141,1,183954,0.000489721670126092,0.0975970363647238,0.995999232144878
142,1,184450,0.0310744959186095,0.0967283791444387,0.748207117426422
144,1,184718,0.0180630285876075,0.0972874327194841,0.852812846792518
145,1,185296,0.044429729470644,0.0968505763804922,0.646699526700491
146,1,185438,0.0600016074847833,0.0968313671776975,0.535887642799785
147,1,185469,0.0534059496503463,0.0969821913955584,0.582202817389187
148,1,185503,0.0576325606989229,0.0967242673819127,0.551661382952952
149,1,185705,0.0461401108303335,0.0978236460488848,0.637456437295234
150,1,185749,0.0366402088519682,0.0978350320809602,0.708249710334365
151,1,185806,0.0563947032866368,0.0979391444998838,0.565107996121183
152,1,185879,0.050144655432068,0.0984224250584972,0.610731325122524
153,1,185916,0.0644244551799934,0.0983540703843465,0.512877734359844
154,1,185941,0.0672913464354826,0.0987776198031566,0.496165776204228
155,1,185954,0.0539589871135388,0.0990895825311986,0.586408574955568
156,1,186055,0.0502037482620893,0.0971159824192053,0.605517373515569
157,1,186896,0.00593827746507516,0.0987450166176786,0.952080162443841
161,1,190132,0.0951443111722617,0.0971440715672297,0.328045969726516
162,1,190148,0.0870545116949561,0.0971949316970252,0.371039785137747
163,1,190165,0.0823013551358301,0.0979551320404499,0.401368091172527
164,1,190169,0.092809032792356,0.097806092371742,0.343316319893782
165,1,190933,0.0671710935664875,0.0970707804750721,0.489404427448401
166,1,192149,0.0556437635401122,0.0978859612868316,0.570087496161722
168,1,192303,-0.00900407277884518,0.116747189964021,0.938568169261767
171,1,192795,0.0903443495822382,0.0968333880293261,0.351464078081017
173,1,194187,-0.0158083233334462,0.0970293808230092,0.870672244141619
174,1,194867,-0.000919720664751877,0.096980210212614,0.992438659719261
190,2,8314,0.0570173933614628,0.0985755488608136,0.563354051365896
194,2,8498,0.0456075120583173,0.0984478930780923,0.643459561157573
195,2,8651,0.0201221183589337,0.098564202013141,0.838352055377884
197,2,9812,0.0229832833829411,0.0991481572060502,0.816821873898382
198,2,9932,0.0435781159641657,0.098737662199561,0.659228021356023
199,2,10135,0.0460534484163144,0.0983561283189528,0.639907945249333
200,2,11616,0.0323857696812042,0.0982671213386079,0.741921328255907
201,2,12133,0.0533085223690715,0.0986321520817937,0.589208173854903
202,2,12194,0.0622914030544455,0.0989990114935456,0.529617008195459
203,2,12359,0.0656902490346352,0.0987029953967816,0.506143308305751
204,2,13061,0.0370538027010987,0.0987379387823446,0.707681922058199
205,2,14298,0.0491002004351548,0.0990347074833147,0.620352649854215
206,2,15222,0.0542378438679623,0.0999935876057936,0.587876133564614
207,2,17986,0.035568101833769,0.0982640042175807,0.717594982495983
208,2,19770,0.02576125288027,0.0989522555530064,0.794753135243008
209,2,19836,0.0600219001765965,0.0986381526011629,0.543243325252836
210,2,19851,0.0526255128493478,0.0989391820950137,0.595131504619921
211,2,21595,0.0204844633714212,0.0985639905681422,0.835482276602313
212,2,22385,0.0326060289993877,0.0986480262262051,0.741196406866302
213,2,23441,0.0746126598376278,0.0995423773066111,0.454020940357212
214,2,24209,0.0923896832553206,0.0986788196121074,0.349776014640766
215,2,24341,0.0938343763945229,0.0989089520664735,0.343425042230308
216,2,26815,0.0839160126308518,0.0988153970496491,0.396334422511956
217,2,28209,0.135684816673,0.0986856788206519,0.170028598947504
221,2,41245,-0.027555753000077,0.0985591086413374,0.779958847808186
222,2,43214,-0.0443913394334463,0.100140246019491,0.657826316705503
223,2,47104,0.0428376595559723,0.0973489790078808,0.660175842587181
224,2,50915,0.00327581026376045,0.0983322636073414,0.973443267513041
225,2,55834,-0.0356398322828553,0.0978596583837054,0.715931716340408
226,2,56422,-0.0189094338100081,0.0980478626935948,0.847180137235116
227,2,57715,0.00470422149720684,0.0977294819503818,0.961635769173499
228,2,59046,-0.00186247444449084,0.0982241391233469,0.984882552054868
229,2,59191,0.0154225195888003,0.0976583419471288,0.874607600381631
230,2,59383,0.00305726040068599,0.0976897814345699,0.975051485449362
231,2,59477,-0.00850108557080986,0.0991587577068141,0.93172801234858
233,2,60471,0.00155170883197631,0.0978214552823221,0.987352917953507
234,2,60478,0.00654871294835324,0.0979324961079009,0.946723321907145
235,2,60786,0.0129073895168105,0.0977696743396034,0.895045004997925
236,2,61035,0.0242595452465657,0.0977565095781294,0.804152618719305
237,2,61071,0.0156127005025335,0.0973179877309383,0.8726343212607
238,2,61675,0.000512972876562046,0.0976017125666745,0.995809484540931
240,2,62939,0.0365385079376025,0.097413597445283,0.70782152782489
241,2,63527,0.0124745091537843,0.0977964863463883,0.898573142596554
242,2,63857,0.00278163568950873,0.0978213781095766,0.977330587244298
243,2,65527,-0.0173320337583585,0.0974946233428315,0.85900223763615
247,2,67976,0.0414831494779728,0.0988786569818949,0.675079704211086
250,2,72389,-0.0224917436796667,0.0982860925841269,0.819126155001275
251,2,72392,-0.0496807980435474,0.0989264214907955,0.615840316674056
252,2,73646,-0.0120978255380243,0.0969307082595117,0.900745799565333
253,2,74564,0.047660931332441,0.0967092538744077,0.622441239101457
254,2,74739,0.0665588424607702,0.0969959433501684,0.493035985328129
257,2,80873,0.0624983952810733,0.0972352999454692,0.520800876347016
258,2,81501,0.0928466793139086,0.0971503692746604,0.339877472868426
259,2,83526,0.0751002058709562,0.0970427848198474,0.439515242901141
260,2,83845,0.128548278598439,0.0969763182104273,0.185841500033509
263,2,84447,0.0992605473167058,0.0983167622399452,0.31337876605222
264,2,87391,0.169000670165969,0.0963692134384848,0.0803533658083481
265,2,87562,0.168518346078383,0.0966175960409529,0.0819983683761423
266,2,87849,0.172595974588969,0.0965879711470494,0.0748066966849074
267,2,87878,0.165343605731944,0.0970425480557865,0.0892936660619317
269,2,89785,0.126499551524282,0.0972187592665702,0.194043916323634
272,2,93721,0.131134052681358,0.0969063264080907,0.176856332063973
273,2,93952,0.114369420299349,0.0966880104216031,0.23765643276542
274,2,95085,0.139994689983817,0.0967280867544172,0.148700005821789
276,2,107124,0.0648870680829629,0.0970014535702472,0.503978105076781
277,2,111645,0.0978417219954726,0.0969853625570864,0.313747278413354
278,2,111916,0.0772353235904104,0.0972671792426026,0.427697876620212
279,2,111931,0.0923528057994859,0.0973788921189718,0.343581635405896
280,2,111999,0.109124876812172,0.09697896495207,0.261250673123812
281,2,114528,0.0966157745620952,0.0975764006332236,0.322776506393758
282,2,116024,0.127356229723771,0.0977092991725752,0.193280957421387
286,2,120090,0.0576542269387995,0.0975090432775846,0.554717569456415
287,2,120291,0.0429092751455782,0.098646520287355,0.663842664914938
288,2,120726,0.0666662277219585,0.0980386675824887,0.496950588424248
289,2,121716,0.0299349923275833,0.0979784857445309,0.760145519208526
290,2,123100,0.0473835702320051,0.09809419843272,0.629365702158976
291,2,124677,-0.000339184514886348,0.0979914377916127,0.997240187959529
293,2,127887,0.0745729432898437,0.0985834212844363,0.449886928098378
294,2,128935,0.0471134667476913,0.0985381190233731,0.632857713137601
295,2,129053,0.0483212260590353,0.0988366109666776,0.625216053567187
296,2,130040,0.0550118094084515,0.0994304209918478,0.580429178092292
297,2,130976,0.0168283705098184,0.0986592245798011,0.864659079483763
298,2,132199,-0.0331233225591661,0.0991048981461269,0.738408348384289
299,2,133355,0.0257699296847986,0.0997816586819079,0.79635430090721
300,2,133435,0.0154584430507481,0.100003342474601,0.877241360432297
302,2,135183,0.0591611722739824,0.100012558979514,0.554539001663253
303,2,135402,0.0751716748501665,0.0999669671292714,0.452573103419524
304,2,135898,0.052152809816453,0.100539275602891,0.604273564750508
305,2,135912,0.057150064394806,0.100605905014054,0.57035622307753
306,2,135925,0.0570475697739536,0.100149915336718,0.569296578332831
307,2,136002,0.0405835808376152,0.100097659374373,0.685399833105258
308,2,136173,0.05430455182259,0.100787868297491,0.590364149061886
310,2,138318,0.0613251050261603,0.103439779119155,0.553655766084211
311,2,138695,-0.011792690270759,0.10171554861552,0.907767659430996
312,2,138818,-0.00168816226936253,0.101530910992173,0.986743516752146
313,2,139728,0.0236155916042851,0.10134113508792,0.815872659251879
314,2,140174,-0.00554521037443001,0.10134849987973,0.956397044009022
315,2,140863,-0.0442223743491423,0.101280589228641,0.662644997315706
316,2,141152,-0.00754083933854055,0.10159251502854,0.940872340388923
317,2,141292,-0.0330478913115297,0.100847498110996,0.743331523444792
318,2,141545,-0.0219364890116842,0.101347441374862,0.82876329102956
322,2,146723,-0.0168961089594766,0.101167359602644,0.867456655727276
323,2,147946,-0.0319323286860209,0.102083973071038,0.754613894329841
326,2,151397,-0.0225792036217514,0.102346309334599,0.825519209998603
327,2,153035,-0.033776157797655,0.101223179294401,0.73881911261276
328,2,153228,-0.0373677008702078,0.101958483019103,0.714212192194799
329,2,153455,-0.0432155823280214,0.102721826623448,0.674226539033787
331,2,153815,-0.0552118019602723,0.102311171201364,0.589781504734097
332,2,154160,-0.0555559277768136,0.101237749786011,0.583512334760227
333,2,154235,-0.034197031125661,0.102276096124468,0.738306515633014
335,2,159870,-0.0316901420345506,0.0996944411489051,0.750769450529927
336,2,161229,-0.0185225019045419,0.101234341650924,0.854929275269313
339,2,162696,-0.0110775662030349,0.100801807328912,0.912555476602651
340,2,163284,0.0105764918325995,0.0994661538481536,0.91537889137088
341,2,164166,0.0290601369273003,0.100379389137175,0.772366425045819
342,2,165270,0.0158563548167681,0.0995434685821546,0.873530898328359
343,2,165675,0.00607764195814031,0.101191681962898,0.952141288148358
346,2,168062,0.00542855204061565,0.100282489287156,0.956860140733727
347,2,168518,-0.0270269795484275,0.0996983312502381,0.786482121942299
348,2,168980,0.00429842971466998,0.0996611092537096,0.965621922351215
349,2,169651,-0.0207824431235684,0.0997025726760842,0.835002208873994
352,2,170725,0.0257193063299723,0.0998768160806949,0.796934930084359
353,2,171254,0.056199980660099,0.100003114798275,0.574484728042562
354,2,172242,0.00323880611694527,0.098865055903372,0.973884597326538
355,2,173254,-0.0476445144537285,0.0980748285938768,0.627412090301061
356,2,173340,-0.0111114723373364,0.0980939516941504,0.909877898602843
357,2,173385,-0.0163816064538207,0.0981822045095983,0.867584364631359
358,2,173973,-0.0260601769691768,0.097915419117716,0.790279167106388
360,2,177341,-0.0329630319828416,0.0975758132591354,0.735699867458418
361,2,180314,-0.144187604863663,0.0973222187919459,0.139352491058916
362,2,180339,-0.119816556318067,0.0976629800409834,0.220701495692801
363,2,182758,-0.0852616370884184,0.0974143299831923,0.382034452825738
364,2,183619,-0.108074578400059,0.097734865174051,0.26956896613268
367,2,187176,-0.121296193209035,0.0982250740031451,0.217696440005217
368,2,191066,-0.0471145269242337,0.0991411622104019,0.634919310264001
371,2,191599,-0.0960011390380257,0.0976651693569826,0.326299418964944
373,2,191763,-0.106777579646316,0.0980214607655253,0.276752101796916
374,2,191959,-0.108322962996719,0.0977766719166635,0.268676133403539
376,2,195759,0.0939107804973297,0.0986609913744245,0.341822713387972
377,2,196912,0.11249500013411,0.0970050480239974,0.246962122475999
379,2,198110,0.0980768693472125,0.0976326363458002,0.315801653312604
381,2,198805,0.0790081147107517,0.0981031329219685,0.421155421659653
382,2,198891,0.108785960754519,0.0972561529308439,0.264092363059059
383,2,199248,0.0903470594999584,0.0975323900142286,0.354908014807456
384,2,201782,0.0652288558498677,0.0974690493436645,0.503788551002482
385,2,203285,0.125270782883355,0.0969236740656141,0.197040369717882
386,2,203783,0.0795748562003278,0.0968509759862854,0.411846846997418
387,2,204179,0.106694317261599,0.097012049017092,0.272166641670913
388,2,205406,0.0915069989029858,0.0980556719707073,0.351346971273513
389,2,205834,0.113436552501414,0.097519613304523,0.245526833722716
391,2,207192,0.0357577733710638,0.097596415225663,0.714297988198772
392,2,207561,0.0445817616987971,0.0971545288186821,0.646606510385744
393,2,208682,0.0367475959236989,0.0970002938041491,0.705034400799561
394,2,210102,0.0775561567875026,0.0971829438387589,0.425382132800554
396,2,214801,0.0422013696159634,0.0972400040252123,0.664559481803671
397,2,215016,0.00775303372772829,0.097209568979703,0.936476617745797
398,2,218876,-0.0717574959986889,0.0981411636825033,0.465162730596971
399,2,227511,-0.109259784733037,0.0987395059797262,0.269243860959848
400,2,230378,-0.0408733552620834,0.0976399022534471,0.675753389633844
401,2,231943,-0.0509632624818976,0.0979065747840503,0.603020881523883
402,2,232156,-0.0610053854444179,0.0978501357958256,0.533386651319202
403,2,232789,-0.0361130454732174,0.0975383796187383,0.711422394066398
404,2,238524,-0.0208205900581631,0.097688321577896,0.8313463793552
405,2,241518,-0.0565549581292921,0.0984967482054895,0.566211033048192
406,2,250396,-0.11968710512187,0.0976634296974919,0.221201695729847
407,2,250466,-0.12342654319351,0.0976156022939974,0.206915631530859
408,2,252305,-0.0969838916194705,0.0979598263524504,0.322833969047995
409,2,254571,-0.0967562065953029,0.0993401284851541,0.330728881637075
410,2,254742,-0.0718823121802594,0.0993100295061933,0.469657328872605
411,2,254908,-0.0838001396392418,0.100043470967721,0.402801217702093
413,2,255862,-0.0091226088290437,0.099538419489831,0.927028807408457
414,2,255975,-0.0394914146450123,0.0991579562020896,0.69067361062462
415,2,258311,-0.0755878700439386,0.097459527505003,0.43851501394149
416,2,259284,-0.102855053704368,0.0977177412172675,0.293256714688993
417,2,266330,-0.0938477422125121,0.0981647896075632,0.339715145603836
418,2,267100,-0.0438299132045841,0.0982569366868235,0.655816923001801
419,2,268086,-0.0192849291084889,0.0982864308620089,0.844557524794503
420,2,274614,-0.0605903420688079,0.0976413654083723,0.535302954750189
421,2,274729,-0.0622940907793139,0.0981729841147882,0.526143435039668
422,2,275746,-0.0483181903710987,0.0981523905340037,0.622829364555083
423,2,277029,-0.0514870224574628,0.0976913745537415,0.598498559236932
424,2,277741,-0.0429151242258157,0.0977414846664565,0.660881146809141
425,2,278218,-0.0735368642385441,0.097513066974919,0.451278005425842
426,2,278379,-0.0599806319101925,0.099955758909533,0.548843398064271
427,2,279910,-0.0845032870974797,0.0974535841743498,0.386469034827967
429,2,283431,-0.0441164923813273,0.0989582855167545,0.656008535705761
430,2,283573,-0.0392239182715719,0.0977764551013283,0.688545684812345
431,2,286762,-0.0460679795104422,0.0980184133694403,0.638650152670448
432,2,287187,-0.0716157871182548,0.0975171173341256,0.463197422776103
433,2,288379,0.0432903478005873,0.0968245990955236,0.65507653930131
434,2,294941,0.0444581707109002,0.0968810549936892,0.646592445570827
439,2,297610,-0.0137844012350468,0.0973976922676665,0.88753438076471
441,2,299680,0.0026388047843891,0.0971003996942624,0.978334679040202
442,2,299708,0.00444942871335391,0.0973050228344217,0.963554011919066
443,2,299759,-0.00299788676219886,0.0969755035224325,0.975355710370752
444,2,300111,-0.00505719608280847,0.0976528317620283,0.958727307772903
446,2,301710,0.0462145221679754,0.0969704488155198,0.633953557103748
447,2,303446,0.023839551827896,0.0976043837799729,0.807181635835641
448,2,303854,0.0109056103135066,0.0976296246094286,0.911121671310161
449,2,304472,-0.0394273639224563,0.0967835957531958,0.683978400988848
450,2,304691,-0.0370379146055363,0.0983549389544176,0.706716445809569
451,2,308097,0.0254764251632268,0.0973283228018171,0.793661020866895
453,2,309402,-0.023895458182992,0.0967371944124288,0.805040849219537
454,2,310030,-0.0534030551114473,0.0972475652523268,0.583252852490144
455,2,310113,-0.0429155042690421,0.096990821183024,0.65842030156633
456,2,310972,-0.0862776640694775,0.0970564645349292,0.374639072074993
457,2,312659,-0.101367976646433,0.0966376030233224,0.294918932267382
460,2,318265,-0.196297216226498,0.0974876612738971,0.0448142869271645
461,2,318379,-0.204487661808292,0.0977322448658446,0.0371232245944108
462,2,321266,-0.156242922330855,0.0973235553343092,0.109300704002431
463,2,322957,-0.118008341557694,0.0966023695415067,0.222678464733904
464,2,325221,-0.115521473766413,0.0971433783295192,0.235166070998267
465,2,332691,-0.12514709290371,0.0981033626136882,0.202912528186143
466,2,333006,-0.107654799706117,0.0979687008794961,0.272573967543487
468,2,335046,-0.126604598723261,0.0969187643315391,0.192302404077936
469,2,335049,-0.125527236980458,0.0973368548698073,0.198028049455655
470,2,335995,-0.181931560120424,0.0965301895776969,0.0602901126786246
471,2,336060,-0.155495792400479,0.0965298758488277,0.108104736694424
472,2,338292,-0.210298741021548,0.0962291325206663,0.029516599721362
473,2,339568,-0.204005870953205,0.0964143463631855,0.0350505942077697
474,2,340466,-0.251603123789798,0.0969433341730482,0.00984340853379056
478,2,348480,-0.0895195779412611,0.0967622052280993,0.355519771268432
479,2,350086,-0.173365977926326,0.0964436037987491,0.0730966205562
480,2,351083,-0.144022532491704,0.0978362783460837,0.141891061819788
481,2,351335,-0.145352222658256,0.0967241338255288,0.133797487631724
482,2,351417,-0.115046885612136,0.0968242823080939,0.235552309047774
483,2,351450,-0.123298072066546,0.0969031124787239,0.204073817890915
484,2,352302,-0.13759023672191,0.0976178913230765,0.159574337227509
485,2,352469,-0.147600946996188,0.0965833451804256,0.127352567974895
486,2,352562,-0.165017104302062,0.0969011365020805,0.0894589837454592
487,2,352944,-0.169595657086586,0.0965968741171173,0.0800060017240131
490,2,355266,-0.177492694286116,0.0965566740455196,0.0668696253260601
491,2,358277,-0.210799681618706,0.09638218834953,0.0293892300655806
492,2,358926,-0.241582129650402,0.0963213694974669,0.0125867608024052
493,2,358948,-0.229391274651792,0.0964367970084034,0.0179065564449984
494,2,359515,-0.229731672092894,0.0962873508215,0.0175641273264402
495,2,363190,-0.132785733727176,0.097755229694346,0.175220369959066
496,2,363588,-0.0996338677038451,0.0982540461051669,0.31125657016887
497,2,363888,-0.102011284394251,0.0974014331298219,0.295664727819056
498,2,363954,-0.116195774684903,0.0969680200081919,0.231608159396281
499,2,364199,-0.123492787535116,0.0968101555783504,0.202929333606651
501,2,365981,-0.136749201185626,0.0987214477006291,0.166865242319761
502,2,366047,-0.118848487664103,0.09700055631031,0.221303532847007
503,2,366936,-0.13830758225753,0.098049293834084,0.159245454149473
504,2,369530,-0.145348141202814,0.0967364475942693,0.133857710254022
506,2,369931,-0.133589514531836,0.0974519834454689,0.171300784968465
507,2,371033,-0.148506047322519,0.0971305458336958,0.127176743960225
508,2,372919,-0.170835268768017,0.0966037608317094,0.0778556492143248
509,2,373518,-0.163235778864417,0.096585659141659,0.0918988745473927
510,2,376157,-0.231864441679948,0.0964029655473817,0.0166794699374908
511,2,376172,-0.214681923079888,0.0972230423976742,0.0278769549612282
514,2,381433,-0.125415060850732,0.0975934733356547,0.19960814873453
515,2,381922,-0.14103443982622,0.0982950549012104,0.15222743253238
516,2,382146,-0.126214486413232,0.0968655379859077,0.193428676772341
517,2,384206,-0.108629620286717,0.0972286986999697,0.264643522282849
518,2,384955,-0.151690958527402,0.0968475519777578,0.118177659890775
520,2,387301,-0.132020495199887,0.0974251235811968,0.176253148720019
521,2,388313,-0.105178766252782,0.0969366879375819,0.278650863150319
524,2,390138,-0.159056614646505,0.0970318512408886,0.102058182134373
525,2,391233,-0.120007951474981,0.0977332776016466,0.220297798660187
530,2,395606,-0.190582232802258,0.096843564305609,0.0498574296959426
531,2,395726,-0.186809498344366,0.0968286140152991,0.0544973898632979
532,2,395853,-0.194950504807883,0.0970619263318906,0.04534962214424
533,2,396484,-0.180319136965361,0.0967084402756249,0.0630721801279409
534,2,396705,-0.155855094308057,0.0967817424506638,0.108209378836776
535,2,398759,-0.186771897584134,0.0974249034096481,0.0560339763496117
536,2,400386,-0.184775276561055,0.0968863328516899,0.0573146313779111
537,2,400847,-0.14825501125706,0.0969739891489568,0.127206582088316
538,2,401130,-0.15218052666632,0.0978514155017702,0.120789628240448
539,2,401143,-0.179647636676893,0.097523825311313,0.0663006221560003
540,2,401979,-0.133049097570152,0.0976743831156467,0.17401284059039
541,2,403598,-0.154911280037313,0.0970625121181386,0.111384740999702
542,2,404844,-0.130285673458447,0.0982558475817564,0.185702380018083
543,2,405100,-0.111935129381948,0.0974165909590762,0.251319263711557
548,2,406181,-0.152025554107642,0.0973260146406081,0.119178401031375
549,2,406688,-0.136895796712496,0.0968244343243371,0.158285510781307
550,2,407621,-0.139462400056225,0.0976127311761673,0.153965612184951
551,2,409016,-0.127042099176453,0.0986434495577749,0.19862722033989
552,2,410647,-0.140075561563714,0.0971481244963196,0.150223895717194
554,2,419803,-0.165467195226587,0.0977218520822705,0.0912907464630506
555,2,419943,-0.146997262400516,0.0983865316018032,0.136048258741737
556,2,422349,-0.183293618211172,0.0969971883429139,0.0596199881724088
557,2,425467,-0.174059565732776,0.096693803983337,0.0726967830005077
560,2,429095,-0.136619835312612,0.0974408657298959,0.161770250519471
561,2,431266,-0.135177695959814,0.0974999357765759,0.16648795970239
562,2,431446,-0.0992814396622494,0.09801756356448,0.311804365373417
563,2,432524,-0.0390369207731981,0.0971951717784097,0.688196178980073
564,2,434090,-0.150505455432064,0.0977855838462135,0.124666619755253
565,2,441927,-0.0694363909731834,0.0969925300630854,0.474529958876198
566,2,446471,-0.128461503881524,0.0980146134622969,0.190832750481666
567,2,449325,-0.145802117232614,0.09736944138297,0.135179839071611
569,2,450017,-0.185911474921483,0.0966312877290897,0.0551675983953229
570,2,451779,-0.178813452728765,0.0970333651747596,0.0661959863218482
571,2,451784,-0.180949741687146,0.097375418690562,0.0639630601507079
572,2,453525,-0.225929415570812,0.0971397229268572,0.0205941322970353
573,2,453768,-0.21441878321578,0.0973436804219283,0.0282617912864112
