SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
68,1,84858,-0.0810961713977812,0.13920444828274,0.560555524063114
69,1,85751,-0.128301839754522,0.139676960707195,0.358952325651024
70,1,87445,-0.127432606282789,0.139975182509685,0.363235825917882
71,1,87467,-0.138420588589829,0.140680266254672,0.325820147171099
72,1,89070,-0.0992586297041814,0.139891647024016,0.478458229747441
73,1,89616,-0.138975533948583,0.139041668009165,0.318225403550785
74,1,89679,-0.115755098699689,0.139119560533312,0.405940529302865
75,1,89880,-0.103775373346492,0.139181646179364,0.456398591706798
76,1,91472,-0.0780791219232144,0.14026357958585,0.578112486251432
77,1,93789,-0.0669411473607617,0.138833679448653,0.629985482295816
78,1,94351,-0.0724034670780704,0.139191560112714,0.603270189789066
79,1,99148,-0.0256179847356431,0.138872696304586,0.853749907752206
82,1,106800,-0.126221821313569,0.138904356291417,0.364130627190429
83,1,107970,-0.203555570915446,0.138230789998016,0.141755987287429
84,1,109000,-0.0554465801290213,0.138867719302261,0.68993112557841
85,1,112549,-0.0448761328136861,0.138721277704219,0.746509264694266
86,1,112742,-0.125348842393662,0.139122499161064,0.368204632356801
87,1,113050,-0.0739705203352978,0.138992315778495,0.594928207201773
88,1,113135,-0.132647152991157,0.138514090928579,0.338897836440724
89,1,114076,0.0406060104885349,0.138677061468653,0.769839535401378
90,1,114628,0.0538152372029823,0.139015267632029,0.698902532583602
91,1,116283,0.00818544561451706,0.139817446773339,0.95334859572528
93,1,127853,-0.218025240237379,0.139074510357966,0.117850243376528
94,1,128302,-0.150122888977049,0.138791928902274,0.280150918513028
95,1,128704,-0.140566186230919,0.138958863458877,0.312438037252725
96,1,128911,-0.0584308835398285,0.139140773343931,0.67478420345998
97,1,130267,-0.00764776157565478,0.139108957716261,0.956188070057985
98,1,130271,-0.0038356303242153,0.139274508432842,0.978044539754109
99,1,130613,0.0565075246127601,0.140543995336801,0.687881075670944
100,1,132012,-0.0827062858898062,0.140208699547856,0.555648587923138
101,1,133231,-0.138436757165113,0.139087345193904,0.320261236226809
102,1,137074,-0.110373634520252,0.138960169074545,0.427564615929051
103,1,137304,-0.18367652750509,0.138788749623108,0.18655051328602
104,1,139686,-0.130294687875237,0.139142763915149,0.34970226538012
105,1,149562,-0.193843099646337,0.139251618770582,0.164788240256378
106,1,150447,-0.173324476181335,0.14088043187411,0.219405923418239
108,1,154084,-0.15908326411438,0.14136498245072,0.261210743702845
110,1,157269,-0.263887290601137,0.138336884783156,0.0572580903786505
111,1,160054,-0.13441766987798,0.140186694518197,0.338291806580208
112,1,166222,-0.145217129620797,0.139116382963807,0.29726746572121
113,1,166416,-0.124630356816189,0.138889748289251,0.370152823619847
114,1,167326,-0.151852244981846,0.139604448381692,0.277455488912606
115,1,168836,-0.191122048949424,0.138803274256411,0.169407233168953
116,1,171200,-0.162165900917263,0.139116453039558,0.244529028130861
117,1,171431,-0.191230220286786,0.13988433290527,0.172476540197139
118,1,173339,-0.152672550200769,0.138925978033394,0.27253930228539
119,1,173845,-0.178886426410328,0.138721705858079,0.198056583888269
120,1,175121,-0.199249690520868,0.13836656025275,0.150749887738676
121,1,175281,-0.206419103653204,0.138455108945282,0.136887633986684
122,1,175315,-0.22308225835104,0.13833799095401,0.107727553089552
123,1,175523,-0.202649069419463,0.139216099648496,0.146379824513671
124,1,175541,-0.215356753251898,0.138590235415691,0.121101947458903
125,1,175653,-0.192851181191789,0.139125338725524,0.166570358711382
128,1,175856,-0.221937039337266,0.141313654465188,0.117188228315011
129,1,175876,-0.187212722544595,0.139277315735715,0.179755856177853
130,1,175989,-0.170070731859895,0.139738821710491,0.224393873086568
131,1,176001,-0.18368063738897,0.140421447606244,0.191701785009988
133,1,177692,-0.226454992993325,0.138322466152235,0.102489694746822
134,1,178191,-0.208986870764367,0.138538640834653,0.1323186162118
135,1,178224,-0.226454992993325,0.138322466152235,0.102489694746822
136,1,178960,-0.197105429639131,0.1395618050717,0.158737779659442
140,1,183802,-0.221455130073499,0.138362943767647,0.110373848106674
141,1,183954,-0.229276778742565,0.139341717060978,0.100771636803983
142,1,184450,-0.155123918903961,0.138404318600441,0.263133813003377
144,1,184718,-0.216913552972156,0.138959361919488,0.119423201347376
145,1,185296,-0.151527464914877,0.138612174534614,0.275062094622778
146,1,185438,-0.127544044209586,0.138687115523272,0.358382037879896
147,1,185469,-0.133817522756233,0.138871025413257,0.335901078693181
148,1,185503,-0.109424009510488,0.138571565443053,0.430258190061312
149,1,185705,-0.121356845247898,0.140095175106815,0.38694381033633
150,1,185749,-0.179822000569508,0.139917031638751,0.199563407421446
151,1,185806,-0.183673144468438,0.140090579852345,0.190675276693659
152,1,185879,-0.168880314643122,0.140823268975545,0.231240601384996
153,1,185916,-0.119874337863267,0.140901283847695,0.395474818745701
154,1,185941,-0.133741851789118,0.141481119781283,0.345153225131935
155,1,185954,-0.179108341733965,0.141753602988067,0.207236616594775
156,1,186055,-0.129762819385739,0.139066887029589,0.351407951385676
157,1,186896,-0.214579177510068,0.141059458061919,0.129105712377113
161,1,190132,0.271608252275062,0.138663381098956,0.050927909328734
162,1,190148,0.285142626561055,0.138628685814138,0.0404321371666943
163,1,190165,0.286643031778266,0.139697961181624,0.0409188702104907
164,1,190169,0.294965745142846,0.139472525877975,0.0351416963967905
165,1,190933,0.156377773778576,0.138966125045249,0.261228907817995
166,1,192149,0.222871170018518,0.139851154232261,0.111913610990347
168,1,192303,0.0303342599955831,0.167314471693596,0.856235473005721
171,1,192795,0.262300871508042,0.138248480633213,0.0586022627191857
173,1,194187,0.0697814124589531,0.139017116684079,0.616006675107784
174,1,194867,-0.0715600048553438,0.138938845489711,0.606842690442149
190,2,8314,0.29604617861045,0.140463347611911,0.0357668308744582
194,2,8498,0.272606255292691,0.140389589818578,0.0529585600601519
195,2,8651,0.27551976606858,0.140506342415484,0.0506758715552128
197,2,9812,0.282459505857025,0.141311461062042,0.0463916580478925
198,2,9932,0.235555008027382,0.140992499042116,0.0956688931964377
199,2,10135,0.267698494645766,0.140285036551597,0.057170273424885
200,2,11616,0.245709784703282,0.14024866011637,0.080649324797565
201,2,12133,0.281027309524926,0.140623795170924,0.0464362716721325
202,2,12194,0.299089322000319,0.141068544990478,0.0346888451082521
203,2,12359,0.271251645258854,0.140810634057316,0.0548623675044124
204,2,13061,0.289442524592958,0.140697519343328,0.040401497867677
205,2,14298,0.267090494664999,0.141271467380531,0.0594940175543223
206,2,15222,0.26509921175667,0.142673470447054,0.0639895066174531
207,2,17986,0.260843168118327,0.140171217969312,0.063590975463338
208,2,19770,0.247721740447519,0.141216774330021,0.0802648273171183
209,2,19836,0.239449558771009,0.140865943827737,0.0900419146829886
210,2,19851,0.263272130521535,0.141161631400623,0.06300528813709
211,2,21595,0.268406045747463,0.140545343398848,0.0569760890416068
212,2,22385,0.26199444192575,0.140713940627313,0.0634488407662848
213,2,23441,0.218835053784313,0.142300701427305,0.124984716825528
214,2,24209,0.255671820864017,0.140945550359455,0.0705303483392767
215,2,24341,0.294827034916696,0.141065769165539,0.0373332545182849
216,2,26815,0.291626726185988,0.140913497763388,0.0392221708221751
217,2,28209,0.253807676598509,0.141168612130461,0.0730465307414318
221,2,41245,0.240395074354403,0.140688903355266,0.0883856044723635
222,2,43214,0.209154935100306,0.143127627301947,0.144817832994057
223,2,47104,0.0571233804651637,0.139524677561591,0.6824840505675
224,2,50915,0.120235081622948,0.140783621114368,0.393661077870194
225,2,55834,0.109530406069996,0.140156596538245,0.43504057044543
226,2,56422,0.135201598938466,0.140344209009095,0.336027774795609
227,2,57715,0.147458524512435,0.139845268760202,0.292402427184333
228,2,59046,0.146927257668094,0.140556503697319,0.296587957751565
229,2,59191,0.125288187421516,0.139808918230931,0.370789365842635
230,2,59383,0.120702449333062,0.139860697562595,0.388712936867145
231,2,59477,0.109148655228818,0.141995985488713,0.442600679982551
233,2,60471,0.120000013228955,0.140051175453269,0.392120274986809
234,2,60478,0.123708880974534,0.140202191645225,0.378182320337098
235,2,60786,0.138886129873316,0.139930816009649,0.321616825633505
236,2,61035,0.152478026086855,0.139880600853401,0.276430952279693
237,2,61071,0.136492854441329,0.139290886391892,0.327800501361343
238,2,61675,0.138032424131582,0.13968869739849,0.323759382833285
240,2,62939,0.0731895917388304,0.139585621666114,0.600374815014041
241,2,63527,0.111192789123055,0.140039132880333,0.427721726915481
242,2,63857,0.0746820264237897,0.140140375843663,0.594432095055203
243,2,65527,0.010029688153076,0.139733509554412,0.942819820735574
247,2,67976,0.00277909199424597,0.141747105170688,0.98436876431843
250,2,72389,0.258794793055298,0.140198022501213,0.065740468200342
251,2,72392,0.219343517421443,0.141349656738085,0.121611018404589
252,2,73646,0.216492542873325,0.13844445122578,0.118772241304974
253,2,74564,0.190804181986176,0.138277944561528,0.168503145953176
254,2,74739,0.24862693648601,0.138475400199277,0.0734357492514446
257,2,80873,0.24036496538633,0.138850009547752,0.0843055011193807
258,2,81501,0.238024866453283,0.138838100894006,0.0873319268925851
259,2,83526,0.200480204109688,0.138789053117192,0.149486569385751
260,2,83845,0.244251021674243,0.138723116327611,0.079153559585154
263,2,84447,0.275392320384109,0.140346503506859,0.050520796060362
264,2,87391,0.303812429769622,0.137769962539295,0.028083174877304
265,2,87562,0.298552256352259,0.138155892033532,0.0313688821997177
266,2,87849,0.288606268201315,0.138202499856603,0.0374882885559218
267,2,87878,0.285288165656381,0.13882312563078,0.0406098328934474
269,2,89785,0.235237467049354,0.139104318719098,0.0917028746529276
272,2,93721,0.190936872708119,0.138873552918968,0.170035327864877
273,2,93952,0.219163505447417,0.138355734382749,0.114075962644476
274,2,95085,0.237459548326175,0.138464767238075,0.0872328030531452
276,2,107124,0.16135259552356,0.138844212079019,0.245974869326238
277,2,111645,0.21483881977046,0.138728179410751,0.122366378272959
278,2,111916,0.201929372957045,0.139112191787961,0.147512758058874
279,2,111931,0.198958340240313,0.139338285210445,0.154210502231924
280,2,111999,0.227109336800454,0.138712597585735,0.102466131712624
281,2,114528,0.167905665103139,0.139754100491075,0.230387406057679
282,2,116024,0.234694902218136,0.139815613409021,0.0941144070270998
286,2,120090,-0.110548540773937,0.139694265766923,0.429264983385332
287,2,120291,-0.122332211173096,0.141267075260601,0.387098037336534
288,2,120726,-0.130396304312782,0.140428591657042,0.353751904681073
289,2,121716,-0.0677586115144647,0.140393993051597,0.629656317901439
290,2,123100,-0.105749430893832,0.140521358096534,0.452221552988201
291,2,124677,-0.114209627351667,0.140308689023317,0.416200408355324
293,2,127887,-0.0753127539969995,0.141346367978041,0.594490591653882
294,2,128935,-0.054689311160665,0.141239531017575,0.698834338798579
295,2,129053,-0.0568271827978741,0.141667262491899,0.688566109127551
296,2,130040,-0.015103045180777,0.142562145988978,0.915690069128591
297,2,130976,-0.0905916555590693,0.141320964116518,0.521916024420146
298,2,132199,-0.0516816569532306,0.142031940989176,0.716170325746869
299,2,133355,-0.0159411137251158,0.143017022861944,0.911312513737881
300,2,133435,-0.0680243315855571,0.14328285906748,0.635254799726158
302,2,135183,-0.0750301580936177,0.143352365195391,0.601026606402431
303,2,135402,-0.0781997395151284,0.143325894130788,0.585680095444044
304,2,135898,-0.0708830905167042,0.144097366441244,0.623087961739967
305,2,135912,-0.0686250983658492,0.144206970063152,0.634454807490183
306,2,135925,-0.0865063608996013,0.143525929669246,0.547080062124659
307,2,136002,-0.101198815022081,0.143391189104443,0.480807005764706
308,2,136173,-0.0742514097405034,0.14445345337673,0.607562305559633
310,2,138318,-0.10044191024246,0.148226222803254,0.498452874944721
311,2,138695,-0.148969929084129,0.14556465412695,0.306822612047705
312,2,138818,-0.20077792542185,0.145120169728467,0.16737708122048
313,2,139728,-0.166350266327494,0.14498212666675,0.251999723319353
314,2,140174,-0.220082960445189,0.14477912571992,0.129373701669335
315,2,140863,-0.218908248610151,0.144725228126103,0.131281528352587
316,2,141152,-0.197757072524156,0.145221524058472,0.174141611541764
317,2,141292,-0.213954465198439,0.14410632249838,0.138516068862505
318,2,141545,-0.137014967663025,0.145076559073294,0.345594815248022
322,2,146723,-0.0551435556991104,0.144968022353215,0.703888970602508
323,2,147946,-0.0862936468238789,0.146253857550496,0.555550395338906
326,2,151397,-0.115389934038254,0.146563149790862,0.431631495578842
327,2,153035,-0.119466405371558,0.144955485437748,0.410405577523958
328,2,153228,-0.121821199600021,0.146009735533183,0.404655843659689
329,2,153455,-0.146793687186031,0.147049335355993,0.318836373418215
331,2,153815,-0.0983592408290785,0.146598326496324,0.502695084456337
332,2,154160,-0.150189351579669,0.144934482120953,0.300791661444943
333,2,154235,-0.163226422948352,0.146346601966577,0.265462868904781
335,2,159870,-0.104670976557052,0.142792841514121,0.464028583432595
336,2,161229,-0.103695494381546,0.144989871778919,0.474963591856536
339,2,162696,-0.0259894455489431,0.144463944802597,0.85733222619463
340,2,163284,0.0473284340699365,0.142533876343213,0.740048255138221
341,2,164166,-0.00131949639148066,0.143879751038764,0.992688021390727
342,2,165270,0.0586773419783881,0.14263559872954,0.681044027797662
343,2,165675,0.0867714989849355,0.144954046827151,0.549814340422741
346,2,168062,0.119284976385351,0.143584114417961,0.40666667938086
347,2,168518,0.0205281102413317,0.142897301147838,0.885853782323069
348,2,168980,0.0436709585849759,0.142814722016475,0.75994668722212
349,2,169651,0.108456592940711,0.142784838062872,0.448012270244508
352,2,170725,0.0907191694603822,0.143074399211998,0.526445868994386
353,2,171254,0.109974102722293,0.143267997177789,0.443231411243687
354,2,172242,0.194475172571724,0.141314000024705,0.169634633699999
355,2,173254,0.0998559953961813,0.140506313655201,0.477747561810791
356,2,173340,0.0992941748738617,0.140490413581742,0.480176721239699
357,2,173385,0.105971134109197,0.140606175620422,0.451547759009307
358,2,173973,0.0836863457445812,0.140274734532231,0.551164302069316
360,2,177341,0.212273636124589,0.139410169743447,0.128740254831085
361,2,180314,0.139382169622651,0.139717354595471,0.319156225844798
362,2,180339,0.157395531732464,0.140017260596421,0.261727991864309
363,2,182758,0.21301800510215,0.139303982205924,0.127120484656165
364,2,183619,0.216790355871591,0.139839746335278,0.12197106938306
367,2,187176,0.0389863052041943,0.141063628299226,0.782422641234877
368,2,191066,0.0935872512423974,0.142046211390223,0.510421141805777
371,2,191599,0.0209718975059663,0.140159686858071,0.881143094961891
373,2,191763,0.0119711136008687,0.140717814604115,0.932252560599123
374,2,191959,0.0164294218956669,0.140373183950196,0.906894101761457
376,2,195759,0.110860355910567,0.141458238866236,0.433743607876669
377,2,196912,-0.00555234056777223,0.139290887397665,0.968226097756023
379,2,198110,0.0206172770905388,0.14012163705124,0.883106759857957
381,2,198805,0.0163730804163183,0.140726795951686,0.907444037584798
382,2,198891,0.0385936812595547,0.139618190213793,0.782384952057096
383,2,199248,0.0409236430164397,0.139935241420386,0.770116682263879
384,2,201782,0.0112126331694672,0.139778935970866,0.936110205246949
385,2,203285,0.0886093721297225,0.139158389382434,0.524699142334264
386,2,203783,0.0846173930808352,0.138865451599908,0.542685740471202
387,2,204179,0.0933052829574007,0.13918609068024,0.50306437896311
388,2,205406,0.0869555548915404,0.140629474096382,0.536755962179074
389,2,205834,0.0492267878264365,0.140007183087184,0.725346639573138
391,2,207192,0.0813815753604856,0.139833683928316,0.560946018545127
392,2,207561,0.118952558467556,0.13913840757231,0.393173893158071
393,2,208682,0.0784037059617981,0.138985431749318,0.573034394863968
394,2,210102,0.0609467169639195,0.139369420119559,0.662158762875994
396,2,214801,0.122846218941779,0.139247107548412,0.378259606770091
397,2,215016,0.109151401311003,0.139199814149644,0.433486938815249
398,2,218876,0.0691224677395059,0.140713270447051,0.623569613493407
399,2,227511,0.108434787631071,0.141640110696892,0.444446417207106
400,2,230378,0.0906196757120843,0.139888091430251,0.517534625011942
401,2,231943,0.0832817774580674,0.14030251687725,0.553168400005634
402,2,232156,0.0408562678080414,0.140298128714606,0.771061478319897
403,2,232789,0.0925316433087909,0.139731360019656,0.508268092989616
404,2,238524,0.115282054042086,0.139880379250291,0.410412292693467
405,2,241518,0.108015044333705,0.141113352291771,0.444515822446006
406,2,250396,0.0275937337026726,0.140259957776704,0.844149860641112
407,2,250466,0.0498906222844543,0.140192964947014,0.722149688075066
408,2,252305,0.0191555021779145,0.140586083805842,0.891697675030688
409,2,254571,0.015416391868375,0.142562050973659,0.913947569949546
410,2,254742,0.0451050764863854,0.142415444492949,0.751647245771336
411,2,254908,0.0588839556927845,0.143489457604322,0.681782554134886
413,2,255862,0.0345712681807151,0.142647251933074,0.808645879355422
414,2,255975,0.037027097029275,0.14213040817268,0.794618479632313
415,2,258311,-0.15345337787731,0.13955814059355,0.272270606912198
416,2,259284,-0.0862847714173783,0.140192445979575,0.538638490773816
417,2,266330,-0.0623574079196846,0.140831662924391,0.658196254711498
418,2,267100,-0.0812689685468675,0.140794069023495,0.564159673304754
419,2,268086,-0.0826941965219357,0.140801991003217,0.557372038906449
420,2,274614,-0.0151296597229336,0.140012573106111,0.91401005103843
421,2,274729,-0.03457692203464,0.140768683632784,0.806111903912682
422,2,275746,-0.0304380252457306,0.140709931229808,0.828865193241177
423,2,277029,-0.0388946082343038,0.14005003194963,0.781390361477907
424,2,277741,-0.0257093332582256,0.140113637502759,0.854519574038453
425,2,278218,-0.034410463219115,0.139855246924511,0.805791621358024
426,2,278379,-0.0210261276786469,0.143324226237317,0.883450010599527
427,2,279910,-0.0517543824211163,0.139790988133921,0.711435480555416
429,2,283431,0.0018699984821442,0.141865864662305,0.98949047178323
430,2,283573,-0.0143928410108392,0.140162038128603,0.918269576630132
431,2,286762,-0.101283161974973,0.140419472569843,0.471208548212568
432,2,287187,-0.114777433113078,0.139733763680906,0.411972376436478
433,2,288379,-0.170268762373728,0.138511135161688,0.219786160334432
434,2,294941,-0.271046316922394,0.138139070722252,0.0505330729912103
439,2,297610,-0.31582610369481,0.138577510512552,0.0232601581472896
441,2,299680,-0.174257713127076,0.13885401080067,0.210319601470705
442,2,299708,-0.149199646094296,0.139230675635378,0.284631644458975
443,2,299759,-0.180626587015427,0.138651566311442,0.193513622535172
444,2,300111,-0.195992055972476,0.139566246912085,0.161110517724322
446,2,301710,-0.0971727542344223,0.138925497909098,0.484725578290724
447,2,303446,-0.176010098206537,0.13958338812666,0.2081533521265
448,2,303854,-0.192710236681834,0.139547789201974,0.168164176178683
449,2,304472,-0.189130872154227,0.138376172337712,0.172561649898495
450,2,304691,-0.183335512303761,0.14065149832344,0.193262607512196
451,2,308097,0.0254219156360045,0.139496909103148,0.85549899802632
453,2,309402,-0.0871015653931625,0.138577193364986,0.530055512074664
454,2,310030,-0.0587696969795526,0.139398622549349,0.673577609626809
455,2,310113,-0.0536529065351028,0.139015445383353,0.699766754896482
456,2,310972,0.00473616276428425,0.13925568847724,0.972887959438517
457,2,312659,-0.152198823142852,0.13847894984057,0.272484150291787
460,2,318265,-0.0904744158911515,0.140435845472842,0.519838078798646
461,2,318379,-0.0915776625414416,0.140850394364325,0.516000912742541
462,2,321266,-0.198902983197203,0.139590502032634,0.155068633879841
463,2,322957,-0.239814734906522,0.138153454213683,0.0834615824459993
464,2,325221,-0.159232443544424,0.139245794694842,0.25359141503255
465,2,332691,-0.0973909949411009,0.140829057860283,0.489671593247338
466,2,333006,-0.18776833276196,0.140292146133923,0.181624407195898
468,2,335046,-0.0486651827049808,0.139214190449305,0.726869458761989
469,2,335049,-0.077184587854413,0.139770039027597,0.58114328482778
470,2,335995,-0.0537548722468816,0.139010944239731,0.699214828153656
471,2,336060,-0.0515923930542618,0.138826002949243,0.710388712759989
472,2,338292,-0.0201459400205925,0.138840277113149,0.884713503918804
473,2,339568,-0.052936477267169,0.139025003749397,0.703603353410993
474,2,340466,-0.132714425266542,0.140079526129239,0.344071889193502
478,2,348480,-0.0897311998719992,0.138764439714196,0.518282554329483
479,2,350086,-0.105243668828695,0.138740124377938,0.448617837546549
480,2,351083,-0.135384186757863,0.140462952894642,0.335784615312675
481,2,351335,-0.160023408656045,0.138805658119816,0.249748160109403
482,2,351417,-0.153369673440385,0.138804947816401,0.26994270359903
483,2,351450,-0.180700062710184,0.138865980249028,0.194019820257575
484,2,352302,-0.10313492144853,0.140190640858983,0.462416290070498
485,2,352469,-0.149624296665693,0.13865087251894,0.281260216014552
486,2,352562,-0.156145140974027,0.139199119181451,0.262735702569856
487,2,352944,-0.159835102513957,0.138784282197793,0.250231948705617
490,2,355266,-0.200281623185052,0.138635547513893,0.149439649746302
491,2,358277,-0.178947209778335,0.138740185307211,0.197964168463218
492,2,358926,-0.20614404899714,0.138838487113904,0.138495592629017
493,2,358948,-0.206660125570353,0.138880576073602,0.1376325713361
494,2,359515,-0.173570381635936,0.138799157350521,0.21193987707346
495,2,363190,-0.153653606143933,0.140229175567275,0.273943037342551
496,2,363588,-0.139224646022527,0.140826796862684,0.32352465591313
497,2,363888,-0.122653476916494,0.139658939540622,0.380413151732622
498,2,363954,-0.125092302558818,0.1390966623172,0.369095699910441
499,2,364199,-0.126116501516205,0.138904627293254,0.364531482361631
501,2,365981,-0.142806631351776,0.14166680460584,0.314122932135921
502,2,366047,-0.147422533301109,0.139094333766049,0.289926365073839
503,2,366936,-0.135177611404343,0.140734923689583,0.337454935389315
504,2,369530,-0.092934875611473,0.138996303373605,0.504178714745564
506,2,369931,-0.161116678829468,0.139775614838026,0.249821357724462
507,2,371033,-0.208465500738638,0.139225222142452,0.135202138585438
508,2,372919,-0.0578055402890883,0.139029390213787,0.67782415936397
509,2,373518,-0.0284901128619186,0.138976193184864,0.837690318048192
510,2,376157,-0.0334110353572276,0.139279848971769,0.810559263876934
511,2,376172,-0.0316443235968841,0.140287959830562,0.821668803052046
514,2,381433,0.00721536325513028,0.140196210622426,0.958983161733573
515,2,381922,0.00318355150444849,0.141285533750283,0.982035719879705
516,2,382146,0.0579347998373856,0.139125955484405,0.677355933425887
517,2,384206,0.0519952399265584,0.139565879425246,0.70970711896912
518,2,384955,0.0318852073028195,0.139272037948214,0.819046640092914
520,2,387301,0.0435515360427998,0.139972175253182,0.755874628904764
521,2,388313,0.0344324860667589,0.139148054933641,0.804702177985142
524,2,390138,-0.00184195431172318,0.139593279717523,0.989479553012116
525,2,391233,0.0337155888346121,0.140357662911536,0.810305380164463
530,2,395606,-0.133271706791074,0.139374083544409,0.339617585908101
531,2,395726,-0.175835481788269,0.139189193980373,0.207320856270789
532,2,395853,-0.210391948634037,0.139451873902885,0.132268283863935
533,2,396484,-0.182666080278125,0.138942638676559,0.189468606829879
534,2,396705,-0.198769898843753,0.138812585410599,0.15304870010356
535,2,398759,-0.183889040514998,0.140011657591035,0.189906690089523
536,2,400386,-0.210133216772202,0.139121164892435,0.131827536308876
537,2,400847,-0.23695418132043,0.138869949789297,0.0888312384371384
538,2,401130,-0.200977727480109,0.140312095897645,0.152925130687321
539,2,401143,-0.22018619329345,0.139950480308312,0.116541705705864
540,2,401979,-0.163412909362156,0.140083581733315,0.244184218793304
541,2,403598,-0.189934107120733,0.139243486664975,0.173423097944619
542,2,404844,-0.174913725807233,0.14086220710055,0.215158256368409
543,2,405100,-0.13838010158546,0.139683248366425,0.322524969077376
548,2,406181,-0.15868858779336,0.139712791484512,0.256802438023015
549,2,406688,-0.179681882359832,0.138831117757065,0.196425857378738
550,2,407621,-0.238513581331644,0.139725943864789,0.088699561647691
551,2,409016,-0.243036546488542,0.141114876466359,0.0858982949416523
552,2,410647,-0.250580714131046,0.139002711031078,0.0722875225617478
554,2,419803,-0.394915352094165,0.139041764356028,0.00476895823571071
555,2,419943,-0.381496438176784,0.139986738049949,0.00674571543171368
556,2,422349,-0.378288042766436,0.138258355000468,0.00653155363189872
557,2,425467,-0.296315229822222,0.138318927900479,0.0328561583237634
560,2,429095,-0.200902826335816,0.139630704799549,0.151088848636259
561,2,431266,-0.174088996808463,0.139809119067197,0.213887650401449
562,2,431446,-0.121740396172739,0.140532441090175,0.386925222013506
563,2,432524,-0.0615510248783339,0.139292408448509,0.658844049022559
564,2,434090,-0.163589914488355,0.140344906935629,0.244551984984112
565,2,441927,-0.198472484251308,0.138707886021225,0.153353080918836
566,2,446471,-0.24981113567038,0.140185758315683,0.0756085988969141
567,2,449325,-0.225314706637679,0.139476764995395,0.107111363432922
569,2,450017,-0.215196982557055,0.138743178756925,0.121786833316658
570,2,451779,-0.337773257974544,0.138573212916923,0.015281951910559
571,2,451784,-0.330382201458892,0.139131544268037,0.0181017994859275
572,2,453525,-0.382768680641444,0.13879507845753,0.00612198508201209
573,2,453768,-0.367544067581831,0.13909858572399,0.00860042151487007
574,2,454027,-0.353759585223019,0.138608750585678,0.0111245043844433
575,2,455029,-0.389985514647437,0.138407765212573,0.00510988534269733
576,2,455247,-0.400662669557054,0.137863909775055,0.00388915585444595
579,2,455756,-0.301212813175647,0.14901428131901,0.0439958543661716
580,2,457024,-0.329568255306991,0.139429510243024,0.0186350176218095
581,2,457298,-0.298084251266067,0.140038850391709,0.0339808543979332
582,2,460202,-0.401842841506707,0.139625959077037,0.00424574095923497
586,2,464424,-0.363714793779102,0.139183094293836,0.00935325013926569
587,2,465824,-0.246390645921422,0.141297107059629,0.0820685097597528
588,2,470145,-0.194834218303113,0.139496846120101,0.163383505500805
589,2,470686,-0.158227363599789,0.13954303788963,0.257607416079415
590,2,471144,-0.179922692892411,0.139710606932603,0.198650782369746
591,2,471830,-0.18403801533789,0.139295985679702,0.187290044826039
