SNP,Chr,Pos,Effect,SE,MID2_PIN2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
162,1,190148,0.0276163360830338,0.0501715956412275,0.582367363846598
163,1,190165,0.0312779473799501,0.0505514136978131,0.536489765309247
164,1,190169,0.0255135364586689,0.050497490122312,0.613703009921039
165,1,190933,-0.0289724113980643,0.0500823591702205,0.56329863467514
166,1,192149,-0.0798090113313229,0.0503368322901493,0.113748314884722
168,1,192303,0.14232626696344,0.0597440197184362,0.0177353311148217
171,1,192795,-0.0943812610717106,0.0497583082922546,0.0586712033685792
173,1,194187,-0.0329460858730123,0.0500219444060527,0.510561043850206
174,1,194867,0.00237292051807236,0.0500252720671149,0.962193809229976
190,2,8314,-0.0269003810214768,0.050852289292978,0.597144462610332
194,2,8498,-0.0010445957426356,0.0507979062966913,0.983605271361788
195,2,8651,0.00300029270473723,0.050845248221018,0.95297887090668
197,2,9812,0.0172529016841179,0.0511393686179776,0.736038319832459
198,2,9932,0.00742363716928285,0.0509444922549009,0.884225516013384
199,2,10135,0.000128694099414295,0.0507509190718717,0.997978160184452
200,2,11616,-0.0246227832618195,0.0506801100892658,0.6273770303957
201,2,12133,-0.0109611422093562,0.0508952516788986,0.829605811126118
202,2,12194,-0.00363085670490093,0.0510950495285901,0.943389582544649
203,2,12359,-0.00686763516774413,0.0509447131796502,0.892842368947712
204,2,13061,-0.0135764346355817,0.050937150062462,0.78998432208048
205,2,14298,-0.00709194037659355,0.0511015880493841,0.889702177661779
206,2,15222,-0.0188733712393442,0.0515915312933356,0.714716244898464
207,2,17986,-0.0300560944373079,0.0506718062774129,0.553459111776637
208,2,19770,-0.0331187124831498,0.0510171240684671,0.516651574383866
209,2,19836,-0.0271320623205092,0.0508868357789753,0.594241520819278
210,2,19851,-0.0274093601468548,0.0510355251489526,0.59156152689034
211,2,21595,-0.0253433047173267,0.0508276034115862,0.618362575035609
212,2,22385,-0.0187843913792778,0.050883789157577,0.712227870300197
213,2,23441,-0.0304963630039399,0.0513622755989106,0.553059455476347
214,2,24209,-0.033148099476184,0.0509342357949964,0.515597729148134
215,2,24341,-0.0239907283124534,0.0510693699248756,0.638811221099196
216,2,26815,-0.0324829752306793,0.0509948137458378,0.524546928569988
217,2,28209,-0.0376627570106071,0.0510019029480095,0.460726927099011
221,2,41245,-0.0805093198320087,0.0506646115915581,0.112941106979128
222,2,43214,-0.0659483400015687,0.0515504836880575,0.201633010809282
223,2,47104,-0.0684495461411582,0.0500971213502332,0.172702955045778
224,2,50915,-0.037241396042776,0.0506841918998589,0.462965341604808
225,2,55834,-0.0308747078792475,0.0504618046825736,0.541035418610795
226,2,56422,-0.0439065150736422,0.0505248028603098,0.385432593867187
227,2,57715,-0.0342829559544978,0.0503790544903354,0.496633887775987
228,2,59046,-0.0301135093838553,0.0506417511970492,0.552466415915988
229,2,59191,-0.0245828415222123,0.0503600119857014,0.625752267606257
230,2,59383,-0.0192437073896816,0.0503811038286214,0.702718794521292
231,2,59477,-0.0166099712686453,0.0511420800389438,0.745539280644889
233,2,60471,-0.026476714443677,0.0504397017576582,0.59996960397531
234,2,60478,-0.021034235168461,0.0505045569772421,0.677310509366925
235,2,60786,-0.0219377121901283,0.0504203823724345,0.663758554315354
236,2,61035,-0.0132296850377761,0.0504253469639191,0.793195557435957
237,2,61071,-0.0169494007671273,0.0501933850625819,0.735803584067479
238,2,61675,0.00158242375988282,0.0503459469932142,0.974943577476278
240,2,62939,-0.0163930774918604,0.0502514181187789,0.744450322185552
241,2,63527,-0.0145469409718967,0.0504417065834935,0.773216615395844
242,2,63857,-0.0228535189578605,0.0504447206296496,0.650797663052993
243,2,65527,-0.0467918357577968,0.0502313254099644,0.352217670860436
247,2,67976,-0.0484156534555473,0.0509522958599762,0.342652948601388
250,2,72389,0.00070673053386322,0.0507027865958318,0.988886767204653
251,2,72392,-0.0186018651590268,0.0510379654403009,0.715724457632361
252,2,73646,-0.0294578072564182,0.0499764055987111,0.555947025531972
253,2,74564,-0.0372451273801576,0.0498634265949279,0.455595302617659
254,2,74739,-0.0134881846511988,0.0500617527743769,0.787755507056747
257,2,80873,-0.0129271973531599,0.0501816336789029,0.796859451969024
258,2,81501,-0.00152650107537688,0.0501779231033469,0.975747877873683
259,2,83526,-0.0220356528654275,0.0500864192633235,0.660240644268691
260,2,83845,-0.0172477041821513,0.0501393599291088,0.731054636373728
263,2,84447,0.0080306572328103,0.0507862288694669,0.874447402545442
264,2,87391,0.00738467582542472,0.0499247788095319,0.882493477970799
265,2,87562,0.0151082045726042,0.0500462107757907,0.762917441210373
266,2,87849,0.0146654033111988,0.0500418428976225,0.769646340355357
267,2,87878,0.0226002532666329,0.0502485969537815,0.653153181101029
269,2,89785,-0.00842674657292697,0.0502665940948059,0.86696164239377
272,2,93721,-0.00206950246705328,0.0501166775670789,0.967085110260445
273,2,93952,0.000516423877314726,0.0499734379922417,0.991760671432751
274,2,95085,-0.0161657811359236,0.0500357937499375,0.746822670272324
276,2,107124,0.0447167763229063,0.0500114857663649,0.371861476095929
277,2,111645,0.0363277210703279,0.0500628246369202,0.468538659737447
278,2,111916,0.0327488635990992,0.0501879828977877,0.514487886190633
279,2,111931,0.0352013558190044,0.0502601216808704,0.484149240013754
280,2,111999,0.0392538078040627,0.0500708493598168,0.433586197827354
281,2,114528,0.042724905567911,0.0503514822204301,0.396716100249175
282,2,116024,0.0385363204307426,0.0504810002164886,0.445745095604058
286,2,120090,0.0672792589808898,0.05019554675152,0.180995812599562
287,2,120291,0.0672202779269067,0.0507726947548979,0.186377833953022
288,2,120726,0.0676811434410114,0.0504761431698048,0.180830003060522
289,2,121716,0.0432672815684756,0.0504945626943545,0.39209799477137
290,2,123100,0.0895960021827598,0.0503916393291797,0.0762656804826905
291,2,124677,0.0574825837549357,0.0504543721281834,0.255351244709648
293,2,127887,0.0671093640213072,0.0507681132311312,0.187064014796352
294,2,128935,0.0643172956644049,0.0507301294036303,0.205693463427435
295,2,129053,0.0630846581435539,0.0508896250482979,0.21593318944023
296,2,130040,0.0377968222234019,0.0512721026650599,0.461501946944812
297,2,130976,0.0438243079042823,0.0508401305629314,0.3892714593568
298,2,132199,0.046567017753939,0.0510693850862689,0.362476158047598
299,2,133355,0.0534031784531281,0.0513968276452805,0.299498936394606
300,2,133435,0.0504191093834349,0.0515167509406786,0.328401688844889
302,2,135183,0.0572238125487193,0.0515252291751497,0.267497371634251
303,2,135402,0.0568786423466745,0.051518501488302,0.270326482335584
304,2,135898,0.0353292187329484,0.0518469770988942,0.496056805918367
305,2,135912,0.0350585550757208,0.0518858439718012,0.499682216648985
306,2,135925,0.0305510542847749,0.0516586094983618,0.554628979867307
307,2,136002,0.0181385346998459,0.051636499450097,0.72559272651305
308,2,136173,0.0378390453713,0.0519719007070151,0.467055007640512
310,2,138318,-0.00286794401150003,0.0533838118280772,0.95718616641536
311,2,138695,0.00442920492745968,0.0524685300896633,0.932773214362338
312,2,138818,0.0133686973408653,0.0523680056137644,0.798652675251158
313,2,139728,0.0165908806752562,0.0522714889401768,0.751129064050194
314,2,140174,0.0116175202481235,0.052275290334183,0.824257666977588
315,2,140863,0.0113801003873608,0.0522542906922757,0.827723961341005
316,2,141152,0.00543776404271878,0.0524042059184993,0.917414139610584
317,2,141292,-2.28266119064457e-05,0.0520282052531791,0.999650187693404
318,2,141545,-0.00752919239751693,0.0522801127205732,0.8855697190302
322,2,146723,-0.0635589084706403,0.0520775904969832,0.223103064462003
323,2,147946,-0.0874578504625709,0.0524592840763133,0.0963701350899818
326,2,151397,-0.0728893738203675,0.0526543408549401,0.167141264078987
327,2,153035,-0.0298575858242707,0.0521981300589214,0.567682729835316
328,2,153228,-0.026081540186351,0.0525850593099753,0.620211786048775
329,2,153455,-0.0366736508158196,0.0529644564845408,0.489128818643783
331,2,153815,-0.0444904349489708,0.052743936581839,0.399510291512112
332,2,154160,-0.0524038738770682,0.0521693606989981,0.315828024683606
333,2,154235,-0.0516018265194604,0.0526940353503817,0.328115940404541
335,2,159870,-0.0264827209189535,0.0514135518721063,0.606810965969228
336,2,161229,-0.0198255466439843,0.0522116533481939,0.704385339945193
339,2,162696,-0.0129170192290167,0.0519930686432889,0.803940519384641
340,2,163284,0.00688955143116854,0.0513072639133225,0.893257507862455
341,2,164166,0.0184713602199195,0.0517756412576519,0.721486341041733
342,2,165270,-0.00517479821326172,0.0513487406719701,0.919784293818531
343,2,165675,-0.00180415780061205,0.0521980123265613,0.972447162361626
346,2,168062,0.0071628420496298,0.0517276537690357,0.889946196695171
347,2,168518,-0.00878563431891877,0.0514307440953822,0.864459586320556
348,2,168980,-0.00588554991214885,0.0514074977205024,0.908915921061545
349,2,169651,-0.029139094168714,0.0514094811705127,0.571207640116191
352,2,170725,-0.0642444025829531,0.0514108359882099,0.212263483794764
353,2,171254,-0.0736172084234182,0.0514588460629546,0.153428453848791
354,2,172242,-0.0350440777917557,0.0509636442315606,0.492138017414392
355,2,173254,-0.0110812898252309,0.0506035347570698,0.826790216661529
356,2,173340,-0.00589069127121467,0.0505998760623332,0.907388178619677
357,2,173385,0.000436384093036035,0.0506474430279882,0.993130288702292
358,2,173973,0.0100435140951309,0.0505100738840904,0.842500970394278
360,2,177341,-0.0165171969119303,0.0503331144042572,0.742987021017788
361,2,180314,-0.0436528883503213,0.0503040543963583,0.386103924203641
362,2,180339,-0.0392862535571128,0.0504415842128323,0.436591899117573
363,2,182758,-0.0133955475700573,0.0502987992400763,0.79014870028793
364,2,183619,-0.0162349424682071,0.0504945486186509,0.748007622463413
367,2,187176,-0.0462546867137844,0.0507171698185835,0.362384605234918
368,2,191066,-0.0337258578217434,0.051124965007721,0.509892605825704
371,2,191599,-0.0409432816472118,0.0504005591384402,0.417133910266804
373,2,191763,-0.0234606636213052,0.0506320531879315,0.643394790665713
374,2,191959,-0.0305495420242727,0.0504976995398809,0.545588292357624
376,2,195759,0.0070647437586274,0.0509563067183102,0.889811187445357
377,2,196912,0.00570230141618101,0.0501325459662503,0.909504997495265
379,2,198110,-0.0226001883222899,0.0504195534911546,0.654253162916462
381,2,198805,-0.00859750851201399,0.0506490657662434,0.865306632738405
382,2,198891,0.0020418751624002,0.0502564749669523,0.967614556988443
383,2,199248,-0.0125621691896998,0.0503669298820917,0.803186363373858
384,2,201782,3.71495171538339e-05,0.0503094679833871,0.999411243253053
385,2,203285,0.0280445568954024,0.0500921846674152,0.575930747329368
386,2,203783,0.021294821178266,0.0499936626139815,0.670403575213605
387,2,204179,0.0377647339757037,0.0500871955910481,0.451363983762063
388,2,205406,0.0595765951348339,0.0505431664202387,0.239300810917018
389,2,205834,0.0611976068310001,0.0502946198116933,0.224499929027568
391,2,207192,0.0309232198233036,0.050325947724435,0.539308042033143
392,2,207561,0.0369011986195952,0.0500917993486532,0.461811466223349
393,2,208682,0.0354684542421236,0.0500103377368548,0.478654594803722
394,2,210102,0.0475940080357337,0.0501112162341913,0.34288015370284
396,2,214801,0.0385669555210398,0.0501308060915663,0.442213990954267
397,2,215016,0.0333209670549365,0.0501128150801962,0.506536404688492
398,2,218876,-0.00702655864290186,0.050661220535004,0.889768687756846
399,2,227511,-0.0170731191424483,0.05101309048707,0.738064403538552
400,2,230378,-0.029376401311743,0.0503539455486076,0.559997810565278
401,2,231943,-0.0351258588471258,0.0504880486848372,0.487058078298436
402,2,232156,-0.0280653188297207,0.0504798451794487,0.578583047188055
403,2,232789,-0.032506318702434,0.0502933642056881,0.518482956861833
404,2,238524,-0.0228758616483034,0.0503792224842747,0.650055098102125
405,2,241518,-0.0233951570801239,0.0508161693198236,0.645521180491918
406,2,250396,-0.0211231490501179,0.0504723854821993,0.675829488750993
407,2,250466,-0.0183883000802839,0.0504575856363234,0.715754518994209
408,2,252305,0.000807628569565289,0.0506008291520024,0.987274699782832
409,2,254571,0.0144819572177075,0.0513057638944324,0.777903714207477
410,2,254742,0.0282180941678887,0.0512432145990404,0.582208320275114
411,2,254908,0.00886772294711746,0.0516546556686262,0.863792782494577
413,2,255862,0.0442607014885229,0.0512915702522228,0.388765410916752
414,2,255975,0.0541337486984445,0.0510790672648796,0.289958839781431
415,2,258311,-0.00774776264484739,0.0503137973006787,0.877706541747415
416,2,259284,-0.00324259813005456,0.0504846104993284,0.948823894182723
417,2,266330,0.00659017188805466,0.0507007658885633,0.896654938156311
418,2,267100,0.0180251359023003,0.0506892054107668,0.722351737626854
419,2,268086,0.0116406477927,0.0506981935357904,0.818530338444568
420,2,274614,-0.024714678977774,0.0503767620408515,0.624016456394468
421,2,274729,-0.0181902884712906,0.0506603169327411,0.719761995969756
422,2,275746,-0.0230813842448268,0.0506325470121439,0.648770511980195
423,2,277029,-0.03141821071985,0.0503843460248954,0.533312153143521
424,2,277741,-0.0252211034642119,0.0504140107932906,0.617189920047835
425,2,278218,-0.0297235359778993,0.0503159265047267,0.555073921793072
426,2,278379,-0.00924185754042828,0.0515842519163194,0.857914508861238
427,2,279910,-0.0377068941249197,0.0502830793234051,0.453819056507245
429,2,283431,-0.0096919443882072,0.0510575402380554,0.849556186864487
430,2,283573,-0.0205322729893646,0.0504358104285422,0.684183399480994
431,2,286762,0.0285377092761249,0.0505539669462681,0.572772479794243
432,2,287187,0.0132198275147684,0.0503358736774545,0.792987190820985
433,2,288379,0.00922987848200399,0.0499568803130291,0.853525811751994
434,2,294941,0.0137865481057214,0.0499837959063905,0.782847447950328
439,2,297610,0.0100474445878548,0.0502393546798022,0.841602379020735
441,2,299680,0.0170949060881439,0.0500792101551371,0.733037684767223
442,2,299708,0.0287649877207949,0.0501697672509429,0.566770761719735
443,2,299759,0.01917340930463,0.0500126545433312,0.701675360461934
444,2,300111,0.0195999032174298,0.0503617724298117,0.697376064477253
446,2,301710,0.0214052238911593,0.050023507767359,0.668982462432075
447,2,303446,0.0189456287264856,0.0503415493223598,0.706888908430779
448,2,303854,0.022011163527952,0.0503476750886926,0.662245736245444
449,2,304472,-0.000374136387870372,0.0499357352549485,0.994026251790434
450,2,304691,0.00738605473787279,0.0507432200029187,0.884353822440774
451,2,308097,0.0357675250773982,0.0501737618774014,0.47639524800857
453,2,309402,0.00481691507491292,0.0499037238349353,0.923159061816508
454,2,310030,0.0162716291572375,0.0501772840014221,0.745916021816238
455,2,310113,0.0101321226375754,0.0500418649461493,0.839663668203023
456,2,310972,0.00380537307851694,0.0501203559748832,0.939522015285632
457,2,312659,0.0398561535918791,0.0498812388385664,0.424815557253041
460,2,318265,-0.0283314995327583,0.0505526643296247,0.575538041769863
461,2,318379,-0.0131016376867897,0.0507201988808251,0.796316640072045
462,2,321266,0.0157380997339017,0.0503785041296953,0.75492319378447
463,2,322957,0.0398088855123023,0.0498907675078185,0.425452835788463
464,2,325221,0.0169152722264762,0.0502017922885705,0.736358159092682
465,2,332691,0.0275403701957915,0.0507001063174474,0.587333959294675
466,2,333006,0.0605847629508484,0.05051887131706,0.231235063270341
468,2,335046,0.0364104864727181,0.0500769349239988,0.467652150741299
469,2,335049,0.0314756934658308,0.0502996411792478,0.531874262585449
470,2,335995,0.0257156985812826,0.0500244701299736,0.607530020772815
471,2,336060,0.0355806220340528,0.0499399113061281,0.476645256777107
472,2,338292,-0.00292070518513098,0.0499724173403504,0.953426170212922
473,2,339568,-0.0272614367172923,0.0500268924974199,0.586141889605918
474,2,340466,-0.0296118412921194,0.0504566476993847,0.557661518455177
478,2,348480,-0.0256390106609665,0.0499548101172092,0.608101651278508
479,2,350086,-0.0484723965389294,0.0499091682354033,0.332107586505695
480,2,351083,-0.0102198410947088,0.0506187567585183,0.840112528595156
481,2,351335,-0.0266507204890227,0.0500325670481246,0.594598935267141
482,2,351417,-0.0340402503538868,0.0500119637961234,0.496544144643258
483,2,351450,-0.0329546946695495,0.0500694360452728,0.510851569052134
484,2,352302,-0.0371223523266315,0.0504571850683586,0.462389772481359
485,2,352469,-0.0301527184582839,0.0499594760718377,0.54653478426311
486,2,352562,-0.0331126198708139,0.0501585837933952,0.509582582521301
487,2,352944,-0.0332135858951084,0.0500135383621713,0.507065014901454
490,2,355266,-0.0332595173871504,0.0500134518923421,0.506477405466125
491,2,358277,-0.0306862730165746,0.0500260160289992,0.540002763424431
492,2,358926,-0.02951844294645,0.0501016923783326,0.556123703636216
493,2,358948,-0.0159676233980402,0.0501349982995953,0.750299697927204
494,2,359515,-0.0274876913541678,0.0500455197049685,0.583178570278212
495,2,363190,-0.0191124524968503,0.0505465824870449,0.70557197559228
496,2,363588,0.0103804563202151,0.0507532674257897,0.83805890867967
497,2,363888,-0.00258617499332461,0.0503205172556705,0.959040598243796
498,2,363954,-0.0049267618502927,0.0501200792439525,0.921750535385145
499,2,364199,-0.0158280513966942,0.0500455804957589,0.751982454505356
501,2,365981,-0.0230086868880102,0.0510471364768964,0.652457903959128
502,2,366047,-0.00790865788428061,0.0501404342656282,0.87475963161113
503,2,366936,-0.0332677604242392,0.0506883187429701,0.512045801480042
504,2,369530,-0.0207938730706773,0.0500467573615304,0.678036468245116
506,2,369931,-0.01804876892119,0.0503932477673862,0.72043879583591
507,2,371033,-0.00529401750530424,0.0502678052849596,0.916184674461266
508,2,372919,0.0091679864225187,0.0500491067007071,0.854762091946647
509,2,373518,0.0245458417575778,0.0500060019970929,0.623831948852337
510,2,376157,-0.0162732939669887,0.0501259820899589,0.745639884227493
511,2,376172,-0.00330370991508762,0.0504955491510678,0.947872046862476
514,2,381433,0.0359263378937067,0.0504231396918594,0.476627713509162
515,2,381922,0.0405414616405305,0.0508054959635703,0.425422090268954
516,2,382146,0.0108396939208702,0.0500829643474023,0.828773901614388
517,2,384206,0.00387473183180928,0.0502417775155599,0.93857041468132
518,2,384955,0.00360125993835467,0.0501299224527674,0.942771093427666
520,2,387301,0.0189416154935121,0.0503753804535786,0.707135795392896
521,2,388313,0.0331432877274479,0.0500552129327284,0.508316999190308
524,2,390138,0.0384090991620357,0.050200592979131,0.444715793428845
525,2,391233,0.0437211756385025,0.0504678117285635,0.386904213664966
530,2,395606,-0.0214010876521731,0.0502153033044632,0.670231663258835
531,2,395726,-0.0201343790338609,0.0501984270932114,0.688592259517976
532,2,395853,-0.0150222057318865,0.0503465057669466,0.765591505256084
533,2,396484,-0.0149062491267852,0.0501240103505028,0.766345691308834
534,2,396705,-0.00408670255170041,0.0501056213737318,0.93504143729969
535,2,398759,-0.012759597588097,0.0505111801728196,0.800717114131289
536,2,400386,0.00647175620405643,0.0502326303360071,0.897561026696635
537,2,400847,0.000149872935514994,0.0501875445956944,0.997619001587522
538,2,401130,0.00412002318842436,0.0506469736318307,0.935211411542832
539,2,401143,0.0011706457549488,0.0505470103876157,0.98153609417684
540,2,401979,0.00479139879136797,0.0505151016786251,0.924487138637596
541,2,403598,0.00869856102299965,0.0502460628772405,0.862656911789251
542,2,404844,0.0237560309465103,0.0507937698577046,0.640290771009993
543,2,405100,0.0229551208151159,0.0503295817261806,0.648601414667605
548,2,406181,0.0164522810721599,0.0503693950639555,0.744139442336125
549,2,406688,0.0167373392376995,0.0500783644154338,0.738409794100786
550,2,407621,0.0293951596981836,0.05047282946909,0.560671961708443
551,2,409016,0.0332434607706842,0.0509720800673983,0.514703303855485
552,2,410647,0.0587211748217145,0.0501621202584637,0.242538054720665
554,2,419803,0.0192153625985892,0.050601947041817,0.704370014442774
555,2,419943,0.0181825416423125,0.0509018650051286,0.721149723073322
556,2,422349,0.0346202246791952,0.0502528435761125,0.491325709845436
557,2,425467,0.0426384132145453,0.050054673774395,0.394882198822341
560,2,429095,0.0422970599021461,0.0503525055077962,0.401466319632999
561,2,431266,0.0138164711594991,0.0504249011676584,0.784244148582464
562,2,431446,0.0116608968366556,0.0506301414266822,0.817980175263805
563,2,432524,0.0114465232165621,0.0501440621949067,0.819566377423465
564,2,434090,-0.0328469897446633,0.0505796253943508,0.516494763406465
565,2,441927,-0.0214358470578828,0.0500550854806093,0.668733826114455
566,2,446471,-0.0349139680883261,0.0506477893707713,0.491056974688882
567,2,449325,-0.0352597452140198,0.0503505053581497,0.484210098008687
569,2,450017,-0.0142726910087868,0.0501003345706336,0.775901492077084
