SNP,Chr,Pos,Effect,SE,ERV25_UIP4_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
148,1,185503,-0.037963254288064,0.0599084673250755,0.52669507477088
149,1,185705,-0.0391207709241526,0.0605766986263808,0.518824841020288
150,1,185749,-0.0347348562200284,0.0605842722953921,0.566785488790079
151,1,185806,-0.0453020163947594,0.0606454939138167,0.455562482864696
152,1,185879,-0.0432849732102532,0.0609431554794285,0.478017075366935
153,1,185916,-0.0441038268958578,0.0609137342893547,0.469522282361983
154,1,185941,-0.0347334593106632,0.0611965773181726,0.570686458574104
155,1,185954,-0.0395056768695843,0.0613672840044658,0.520150425562312
156,1,186055,-0.0521563356067115,0.060113748442024,0.386187758822597
157,1,186896,-0.0500824761565155,0.0611062930823173,0.412999451669176
161,1,190132,0.0187916835714922,0.0602458443650762,0.755287998619668
162,1,190148,0.0139716605855755,0.0602677307869184,0.816807058525481
163,1,190165,0.0173673165944078,0.0607284305397869,0.775058667460083
164,1,190169,0.0210146446312934,0.0606494141625847,0.729178103160487
165,1,190933,-0.0185203989306839,0.0601597381990448,0.758375209418309
166,1,192149,-0.112409840105531,0.0603639504848206,0.0634053745267485
168,1,192303,-0.0197174224322216,0.0723078936989591,0.785253274808165
171,1,192795,-0.0425065574004557,0.0600112791170144,0.479220544553898
173,1,194187,0.0147745282553405,0.0600985184410275,0.805950144952569
174,1,194867,0.0158354888003585,0.0600650408437687,0.792211915056738
190,2,8314,0.0346649534935986,0.0610601813337801,0.570587477104055
194,2,8498,0.0368627623962817,0.060967022699758,0.545810345740562
195,2,8651,0.0495615561405895,0.0609986863921463,0.417051228231063
197,2,9812,0.0881877047724497,0.0612388609955872,0.150736365181564
198,2,9932,0.0725914445981877,0.061054281471867,0.235252363146417
199,2,10135,0.0883010925599162,0.0607606342014806,0.147039542169241
200,2,11616,0.0421735003992164,0.0608360445693112,0.488619746354133
201,2,12133,0.0757976256567388,0.060986165274438,0.214742163623013
202,2,12194,0.0710699284774876,0.061239084533553,0.246616446543271
203,2,12359,0.0718812346742398,0.0610566618347628,0.239874001003163
204,2,13061,0.0446007301860171,0.0611258298470254,0.466085353339326
205,2,14298,0.0652192970195558,0.0612666259866616,0.287822668441737
206,2,15222,0.0396275116969697,0.0619273746636832,0.52265076446647
207,2,17986,0.0314076979846197,0.0608544854549066,0.606099684837127
208,2,19770,0.0364489340664327,0.0612676374822598,0.552282553371193
209,2,19836,0.0307825029926705,0.0611079759983869,0.614758644739969
210,2,19851,0.0476693781136378,0.0612563939208465,0.436975743269916
211,2,21595,0.0354996836953823,0.0610264547929008,0.561133488516109
212,2,22385,0.0229077456302359,0.0611013067173626,0.707949445143899
213,2,23441,0.0219868749827836,0.0616959401086964,0.721772845521791
214,2,24209,0.0029048007937692,0.0611987398333946,0.962169432745445
215,2,24341,0.0275083398322613,0.0613262147539272,0.65402603626464
216,2,26815,0.00938362304458318,0.0612681433487129,0.878362260060031
217,2,28209,0.00333253674512607,0.0612905390417997,0.956668927436308
221,2,41245,0.0433238781785635,0.0610121387216336,0.478119494381231
222,2,43214,0.0964625784651298,0.0618327925344765,0.119642846599446
223,2,47104,0.073756104095457,0.0601880181443155,0.221230843682887
224,2,50915,0.0911561499252688,0.0607149794727415,0.13415169250726
225,2,55834,0.0869539887370583,0.0604501703868738,0.151195024380665
226,2,56422,0.0784599406064433,0.0605917300247968,0.196202677939767
227,2,57715,0.088092718527139,0.0603534020122074,0.145285289964914
228,2,59046,0.0953914851375496,0.0606292714605241,0.116532003575859
229,2,59191,0.101145358961685,0.0602531098483737,0.0941004431786908
230,2,59383,0.108434087430737,0.0602346900611791,0.072683735086992
231,2,59477,0.0903521722081417,0.0612324612643861,0.14095343134515
233,2,60471,0.118213116971548,0.0602644905633671,0.0505979539612875
234,2,60478,0.118542700136943,0.0603321769318519,0.0502174220402834
235,2,60786,0.118610698428417,0.0602315095107815,0.0497064923797533
236,2,61035,0.102288308294531,0.060311855312999,0.0907694232617791
237,2,61071,0.100993318853747,0.0600422327054154,0.0934458050891288
238,2,61675,0.137775939050636,0.0600095312468773,0.0222670554010344
240,2,62939,0.0988550201217948,0.0601216247558385,0.101014674681646
241,2,63527,0.113422268031688,0.0602764053742708,0.0606990069329863
242,2,63857,0.0982491913838487,0.0603659743166836,0.104510604656636
243,2,65527,0.0978092393841972,0.0601674915550706,0.104923762771935
247,2,67976,0.0753567703117462,0.0611307031982163,0.218502234783281
250,2,72389,0.0035872338668933,0.0608840449583647,0.953049874702216
251,2,72392,-0.00683489602108134,0.0612972641281526,0.911279991161205
252,2,73646,0.031289871224946,0.0600185076098643,0.602458909768224
253,2,74564,0.00459278153298339,0.0599232177654651,0.938949824982091
254,2,74739,0.0278168293338256,0.0601025169315029,0.64377639461782
257,2,80873,0.050602849572433,0.0602039719203906,0.401183917878931
258,2,81501,0.0450015056041409,0.0602065212121383,0.455288162127954
259,2,83526,0.0235696430978286,0.0601475947009154,0.69539558209483
260,2,83845,0.0286884036354633,0.060198488628607,0.633967819448076
263,2,84447,0.0542146114783037,0.0609183831287219,0.374096227994155
264,2,87391,0.053217097109933,0.0598849993078054,0.374793724657254
265,2,87562,0.0535410780906331,0.0600360681702502,0.373099482108942
266,2,87849,0.0640162329338235,0.0600013064695198,0.28673980901724
267,2,87878,0.0749745293352705,0.0602241579952805,0.213985332022011
269,2,89785,0.0367585668399782,0.0603312323294115,0.542731299936285
272,2,93721,-0.00159043163256558,0.0601806087986904,0.978931179559982
273,2,93952,0.0140118640485094,0.0600038944144671,0.815496172573522
274,2,95085,-0.00758076810230071,0.0600909252235085,0.899681086943104
276,2,107124,0.0135649397159435,0.0601178390007879,0.821612645930306
277,2,111645,0.0444465755116278,0.0601141461725535,0.46017393846334
278,2,111916,0.042637696190133,0.0602597654213605,0.479682358153385
279,2,111931,0.0486542359552136,0.0603391470507912,0.420586207409704
280,2,111999,0.0483138947220599,0.0601228440785736,0.422176706948169
281,2,114528,0.0392812282219683,0.0604879875693584,0.516498665974711
282,2,116024,0.0576529214204331,0.0605903672674491,0.341991717430045
286,2,120090,0.101194398625354,0.060187904739957,0.093587599932259
287,2,120291,0.0829474441574114,0.060959798736805,0.174479511429262
288,2,120726,0.0779557711148448,0.0606245108473603,0.199328218905725
289,2,121716,0.0652351475290926,0.0605979258327049,0.282427952317554
290,2,123100,0.0754793132184579,0.0606481344254177,0.214124822235824
291,2,124677,0.0487034835687559,0.0606419374596344,0.422438844347986
293,2,127887,0.0193994525173291,0.061104747386269,0.751068142615931
294,2,128935,0.0297058385011069,0.0610352227243482,0.626773038367492
295,2,129053,0.0345817919698851,0.0612138854663677,0.572477635688259
296,2,130040,0.0235467744460554,0.0616025929137218,0.702515788855602
297,2,130976,-0.0111802057121601,0.0611105733032567,0.85494194195444
298,2,132199,0.00872117774855019,0.0613949661814248,0.887121255853007
299,2,133355,0.0333794994891896,0.0617865058428868,0.589372672616866
300,2,133435,0.0145776702188749,0.0619407552916319,0.81407464593791
302,2,135183,0.0252770693668025,0.0619653202336002,0.683577622566721
303,2,135402,0.0240736891550715,0.0619573131239358,0.697841209558711
304,2,135898,0.024004691127957,0.0622861113923469,0.700177683701188
305,2,135912,0.0159144864588647,0.0623394763287232,0.798649761902556
306,2,135925,0.00493030462215693,0.0620622564218101,0.936726656786068
307,2,136002,-0.0260079185860274,0.0620009230572904,0.675123225691431
308,2,136173,0.0181994628994708,0.0624476181866411,0.770889320213032
310,2,138318,-0.0217492547205898,0.0640935341753194,0.734558281905247
311,2,138695,-0.0169902616956361,0.0629987930411747,0.787554905671523
312,2,138818,-0.0177152362610296,0.0628826722560973,0.778324152331068
313,2,139728,-0.0122689997673364,0.0627735978985769,0.845154374644207
314,2,140174,-0.00214374566926723,0.0627768906532353,0.97277791993597
315,2,140863,-0.0205736929483569,0.0627420469077611,0.743174734778065
316,2,141152,-0.00896538271892044,0.0629265565248647,0.886787092996234
317,2,141292,-0.0177960654115308,0.0624687208152826,0.775903429012147
318,2,141545,-0.00255074713424919,0.0627800913640698,0.967613938303665
322,2,146723,-0.0119404767340319,0.0626637803263523,0.848989035482024
323,2,147946,-0.0515487927135201,0.0631815098864079,0.41511658398755
326,2,151397,-0.0118139411110167,0.0633960377733293,0.852276237670855
327,2,153035,0.0300852318173035,0.0626885425556979,0.631584381815846
328,2,153228,0.0596966765973446,0.0630866130878676,0.344660533435551
329,2,153455,0.0460173025324044,0.0635961897913458,0.469799247250565
331,2,153815,0.0268935635280703,0.0633829951931699,0.671603679175659
332,2,154160,0.0257304338022601,0.0627199207717958,0.681876277417105
333,2,154235,0.0483068471993426,0.063309138113364,0.4459544022442
335,2,159870,0.0351650169071291,0.0617326513229671,0.569288277485789
336,2,161229,0.0342071308642269,0.0626825545158602,0.585603024867502
339,2,162696,0.0583664914562794,0.0623618393527046,0.349947618454979
340,2,163284,0.0218931657448127,0.0616007423065415,0.722499033460698
341,2,164166,0.00427794866652587,0.062183410837481,0.945191226716651
342,2,165270,-0.0140813795486385,0.0616563265592533,0.819479198624036
343,2,165675,-0.0105300776760879,0.0626774073685109,0.866676061164373
346,2,168062,0.0104653315367307,0.0621141861016042,0.866297947850708
347,2,168518,0.00502453174694351,0.0617604386013663,0.935205596803144
348,2,168980,-0.0097499694285339,0.0617295153950716,0.874589158865364
349,2,169651,-0.00823867609450923,0.0617594609087864,0.893953521262725
352,2,170725,-0.01668262778809,0.0618645845899121,0.787576616571163
353,2,171254,-0.000559427785428945,0.0619710737373746,0.992802501473382
354,2,172242,0.00956517514046307,0.0612364238528423,0.875964077966157
355,2,173254,-0.00383572623751394,0.060768929395952,0.949706786364261
356,2,173340,-0.016749623018712,0.060755377857773,0.782947833653035
357,2,173385,0.000121013814128212,0.0608178766115333,0.998413515268901
358,2,173973,0.000918502446839331,0.060656293491612,0.987926858441925
360,2,177341,0.0316809517398697,0.0604261180702353,0.600404265031636
361,2,180314,-0.00437130574500144,0.0604694752888291,0.942412492669166
362,2,180339,-0.00129045908807479,0.0606226552355936,0.983028943321515
363,2,182758,0.0285625960801916,0.0603861506474079,0.636506143505842
364,2,183619,0.0676955297010823,0.0605360197250499,0.264212728086719
367,2,187176,0.0216185707060312,0.060962449480842,0.723085225213128
368,2,191066,0.0667779513450608,0.0613262037274347,0.276941906725756
371,2,191599,0.00627586078270781,0.0605770346405765,0.917544572675584
373,2,191763,0.026657597612897,0.060801324393269,0.661337159888462
374,2,191959,0.0180723096813471,0.0606618580093507,0.765940382069492
376,2,195759,0.152003565495129,0.0606532300874009,0.0126560614191901
377,2,196912,0.145573948368369,0.059699988654612,0.0152438724440872
379,2,198110,0.141591201378297,0.0600907267776172,0.0190044407365878
381,2,198805,0.132666119529176,0.0604110348804756,0.0287378224677493
382,2,198891,0.126989416332894,0.0599688414796531,0.0349085185575918
383,2,199248,0.113144302819676,0.0601858298937597,0.0609428870279438
384,2,201782,0.12477509492785,0.0600458885499615,0.0384319850404078
385,2,203285,0.126806979380874,0.0597981312448869,0.0346536968437024
386,2,203783,0.134817427338779,0.0596179565531662,0.0243452439722102
387,2,204179,0.135511080032752,0.0597598583723759,0.0239579521810167
388,2,205406,0.153923162828756,0.06025761123823,0.0110556915587223
389,2,205834,0.145397682543116,0.0600239058434459,0.0159242302317877
391,2,207192,0.162837288454204,0.0598397394316056,0.00682635235944578
392,2,207561,0.159023158677979,0.0595988627274225,0.00797704509291534
393,2,208682,0.150870457347935,0.0595566936311738,0.0117341305153942
394,2,210102,0.14710144360714,0.0597399291194912,0.0142795059225777
396,2,214801,0.137016928912617,0.0598049356090275,0.0225483883427252
397,2,215016,0.15655518279441,0.0596342213546263,0.00903490166446731
398,2,218876,0.0937140206861703,0.0606312510439922,0.123087798353861
399,2,227511,0.0613590955060545,0.061179557164424,0.316579400733596
400,2,230378,0.0775588135308294,0.0603535696764944,0.199608896143353
401,2,231943,0.0629069598244877,0.0605755577520697,0.299753951334234
402,2,232156,0.0732321182997316,0.0605177603717887,0.227052894503499
403,2,232789,0.0492376723671824,0.0603715611943238,0.415291913948246
404,2,238524,0.0661763739661504,0.0604108609468227,0.274071459070053
405,2,241518,0.0933333800724409,0.0608363144783819,0.125883048970981
406,2,250396,0.0321493054121681,0.0605985401028171,0.596078534268958
407,2,250466,0.0579863953918202,0.0605226443396304,0.338670977549612
408,2,252305,0.0991147980865921,0.0605324821613131,0.10244176305054
409,2,254571,0.113788729145035,0.0613169683135586,0.0643230176272812
410,2,254742,0.130766855360951,0.0611649821443829,0.0332082083632583
411,2,254908,0.118363982896521,0.0617091859439907,0.055905646482097
413,2,255862,0.103753056104055,0.0614084761834172,0.0919958710360695
414,2,255975,0.113199086654044,0.0611375138382094,0.0649255792688127
415,2,258311,0.169157239931156,0.0597446769422122,0.00490105022724402
416,2,259284,0.157700025730414,0.0600388189079075,0.00899913923097889
417,2,266330,0.135687979809261,0.0604535096815416,0.0254191179076087
418,2,267100,0.136868330305915,0.0604415016347046,0.0241508530169819
419,2,268086,0.114168682659631,0.0605793561377371,0.0603033734996926
420,2,274614,0.127756165906749,0.0601302018129176,0.0343095154993882
421,2,274729,0.12748771441698,0.0604648888398265,0.0356955455778078
422,2,275746,0.124633462279623,0.0604550238428958,0.0399785152206274
423,2,277029,0.103769856818731,0.060282769473569,0.0860571008432247
424,2,277741,0.121509977254949,0.0602126951101956,0.044346028314087
425,2,278218,0.118689521160953,0.0601186489336196,0.0491319687431271
426,2,278379,0.128778568440114,0.0615652436903344,0.0371758116665743
427,2,279910,0.0836587993273292,0.0602641404937146,0.165950995700312
429,2,283431,0.112388216943052,0.0610209529262845,0.0663435353614151
430,2,283573,0.105238166430947,0.0603184429624018,0.0819057122858931
431,2,286762,0.085780174127747,0.0605611637956574,0.157533764022969
432,2,287187,0.0915138756203506,0.0602530864177199,0.12970172610554
433,2,288379,0.0886243084763259,0.0598058067365282,0.13926753638808
434,2,294941,0.0446280525716893,0.0599804104727554,0.457344954844542
439,2,297610,0.0466103150057514,0.0602802252173821,0.439905339540188
441,2,299680,0.0271871810395036,0.0601280469160081,0.651435232021636
442,2,299708,0.0267789243450115,0.0602554636034233,0.657009002044128
443,2,299759,0.0246961959317231,0.060053728744846,0.681149763781637
444,2,300111,0.0271360080777977,0.0604705618755723,0.653889222974377
446,2,301710,0.0117745265724377,0.0600809523157014,0.844740390704257
447,2,303446,0.061322778427166,0.0603745175009805,0.310464913087269
448,2,303854,0.0715717491494521,0.0603541727608619,0.236474211670957
449,2,304472,0.0410171452148537,0.0599234963377983,0.494113775427374
450,2,304691,0.0347543488636955,0.0609066255531824,0.568622412166888
451,2,308097,0.0504142031426836,0.0602326843706097,0.403164005972261
453,2,309402,0.0329823056508015,0.0598998791213353,0.582239796616869
454,2,310030,0.0171889745423341,0.060255328766496,0.77560539949911
455,2,310113,0.0250496164328608,0.0600793848338675,0.676974294554319
456,2,310972,0.0205924759849221,0.0601754508487476,0.732398576957619
457,2,312659,0.0326906322140811,0.0599266932051072,0.585747082861804
460,2,318265,0.0191911578295815,0.0607224692599677,0.752153576933646
461,2,318379,0.0263471800879986,0.0608948478329813,0.665521051011167
462,2,321266,0.0361151757606133,0.0604727457058502,0.550747321981733
463,2,322957,0.0373136947184751,0.0599303529965515,0.533937808295436
464,2,325221,0.0274458666904883,0.0602747237112231,0.649140133401164
465,2,332691,0.0688363094635829,0.0607962525670827,0.258299569064541
466,2,333006,0.0637751838770356,0.0606920854085599,0.294069727234948
468,2,335046,0.0609010447183871,0.0600904487624824,0.311520518669348
469,2,335049,0.0408383499420268,0.0603946172356687,0.499361607425201
470,2,335995,0.0294350673889386,0.0600718539465578,0.624439949763787
471,2,336060,0.0348298896256011,0.0599827222934971,0.561836512669101
472,2,338292,-0.0110218741096402,0.0600047169001123,0.854367247383228
473,2,339568,-0.015678724189499,0.0600921765596626,0.79431310226727
474,2,340466,-0.0407273007782993,0.0605795426517801,0.501835949640568
478,2,348480,-0.0339119831800702,0.0599813777163555,0.572177750867695
479,2,350086,-0.04897404068174,0.0599547252762233,0.414564857971843
480,2,351083,-0.053686331885088,0.0607197358247382,0.377208353730511
481,2,351335,-0.0703663961011112,0.0599868617419962,0.241574649847096
482,2,351417,-0.0771511340459658,0.0599537156674519,0.198991566923518
483,2,351450,-0.0902307018560284,0.0599686828043613,0.133313320032523
484,2,352302,-0.0679722162903675,0.0605278198828229,0.262204366176983
485,2,352469,-0.0615086358337218,0.0599333531886272,0.305460515553878
486,2,352562,-0.0477840005073991,0.0602143262541283,0.427981626864752
487,2,352944,-0.0471387639367295,0.0600417792761706,0.432921891224017
490,2,355266,-0.0529130301638413,0.0600281487466244,0.378663109701849
491,2,358277,-0.0168209895611714,0.0600969945073941,0.779720199810643
492,2,358926,-0.0343474174603843,0.0601643337644967,0.568435191625907
493,2,358948,-0.0368261536431948,0.0601792604844824,0.540970761952801
494,2,359515,-0.0248003655475863,0.0601062573046738,0.68014379674712
495,2,363190,0.0125324111904004,0.060705382202916,0.836561204783565
496,2,363588,0.0311963619597685,0.0609259349074391,0.608944968577726
497,2,363888,0.0266452520006643,0.0604088768028832,0.659423851864293
498,2,363954,0.015743923307916,0.0601795976684643,0.793770372577175
499,2,364199,0.00428225226254599,0.0601032307498572,0.943240499154313
501,2,365981,-0.000435366455020687,0.0613154581560691,0.994338730700361
502,2,366047,0.0168631022580307,0.060204482033946,0.77956705626968
503,2,366936,-0.00114408686288375,0.0609040498136056,0.985023176878917
504,2,369530,0.0261045995996347,0.0600951957428643,0.664272498432189
506,2,369931,0.0142197245940643,0.0605188924190175,0.81437337916113
507,2,371033,0.00662547618817698,0.0603619166420279,0.912660086569771
508,2,372919,-0.0253508400087946,0.0600870920561223,0.673353666712119
509,2,373518,0.0150221747165745,0.0600627906800248,0.80264944660638
510,2,376157,-0.0433845827544825,0.0601563789386609,0.471265864621017
511,2,376172,-0.0449034664737466,0.0605887239470302,0.459113894094308
514,2,381433,0.0122517332251382,0.0605885382271495,0.839867431544485
515,2,381922,0.0250435976394358,0.0610481116095501,0.681888131006787
516,2,382146,0.0223323530783701,0.060132283446819,0.710572052783854
517,2,384206,-0.0114737499347042,0.0603281614712377,0.849270388952498
518,2,384955,-0.00422447276488119,0.0601964476549066,0.9440916381153
520,2,387301,0.0261771690797102,0.0604872440187877,0.66544489930878
521,2,388313,0.0199602221418189,0.0601346465454984,0.740142511108459
524,2,390138,0.0344012296200704,0.060303461504071,0.568722862662596
525,2,391233,0.0300782960060745,0.060645429660773,0.620224435060446
530,2,395606,0.0464294233980212,0.0602638191818932,0.441556541962239
531,2,395726,0.056722848276769,0.0602167880676605,0.346848449645153
532,2,395853,0.0536319716815218,0.0603967060705394,0.375148101525612
533,2,396484,0.0549910270340762,0.0601256705336799,0.361025187186142
534,2,396705,0.0491171326145641,0.0601109934110533,0.414418223507397
535,2,398759,0.0317337712524129,0.0606362077534971,0.601061235897985
536,2,400386,0.0244732147246699,0.0603071125842813,0.685128254701313
537,2,400847,0.0322584063582482,0.0602411590263315,0.592649781899741
538,2,401130,0.0317295662515938,0.0607944251596016,0.602056339880324
539,2,401143,0.0236196555966793,0.0606842960671551,0.697346710973114
540,2,401979,0.0177961400478089,0.0606523313547215,0.769379446060667
541,2,403598,0.0281234172371523,0.0603198815202079,0.641332770186315
542,2,404844,0.0358493286709091,0.0609826325212269,0.557001277304434
543,2,405100,0.0367325654021323,0.0604223632273359,0.543624835752483
548,2,406181,0.0317467518883577,0.060469524442466,0.599909867140152
549,2,406688,0.00804134393553085,0.0601425072207713,0.89371217465961
550,2,407621,0.00835776960440343,0.0606356725443852,0.890448737305142
551,2,409016,0.0269421543900621,0.0612277727136935,0.66018352208012
552,2,410647,-0.000912591717655065,0.0603518764663482,0.987944044501752
554,2,419803,-0.0418757933874079,0.0607347655656353,0.490970222350915
555,2,419943,-0.0606995695653106,0.0610490037422229,0.320769488136558
556,2,422349,-0.0252764010896203,0.0603695968412644,0.675694251369447
557,2,425467,-0.0412624050098018,0.0601277190324867,0.493008503240888
560,2,429095,-0.0292127692131393,0.0605041342704896,0.629520922145551
561,2,431266,-0.0908310817192906,0.0603637963975048,0.133288271811826
562,2,431446,-0.0795944280190473,0.0606538968948912,0.190280918063242
563,2,432524,-0.0175923364358613,0.060210570534736,0.770320495926691
564,2,434090,-0.071150233649907,0.0606546020089341,0.241570965008904
565,2,441927,-0.0467700308045745,0.0600706178775333,0.436746301502062
566,2,446471,-0.0355125330359184,0.0608298501085277,0.559726985351933
567,2,449325,-0.00400489332580514,0.0605029127735361,0.947261326151751
569,2,450017,-0.00957342040213166,0.0601656559279454,0.873667145505647
570,2,451779,-0.0386264200963389,0.0603572812034315,0.52261186062634
571,2,451784,-0.0408126776632291,0.0605711019806315,0.500880796747176
