SNP,Chr,Pos,Effect,SE,ERV25_UIP4_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
171,1,192795,-0.0502223353757143,0.0514798617911281,0.329944439502009
173,1,194187,-0.016268931393351,0.0515846540957379,0.752657111945474
174,1,194867,0.015077355939559,0.0515575995016007,0.770124236770411
190,2,8314,-0.00678284102613408,0.0524356591000438,0.89715002858695
194,2,8498,0.009159649909672,0.0523578365348464,0.86122452611799
195,2,8651,0.0161110283864671,0.0524021155455821,0.758682211569995
197,2,9812,0.0351458249008356,0.052687338305754,0.505167070333989
198,2,9932,0.0209273844442293,0.0525009337179915,0.690421771148801
199,2,10135,0.0353837952269382,0.0522777316443935,0.498949113697928
200,2,11616,0.00964032293663608,0.0522535997542289,0.853734167796522
201,2,12133,0.0337619174920487,0.0524330768719734,0.520055206072395
202,2,12194,0.029456627409436,0.0526433916015145,0.57614104423451
203,2,12359,0.0276710980933992,0.0524920909816289,0.598421976561258
204,2,13061,0.0141140460446493,0.0525035096437979,0.788224473085847
205,2,14298,0.0276805074537801,0.0526539249325709,0.599422266227505
206,2,15222,0.00967304267272628,0.0531856933349683,0.855786769878918
207,2,17986,0.00705265467342386,0.0522547706456628,0.89271511572395
208,2,19770,0.00125958582759567,0.0526173712893167,0.980915116601955
209,2,19836,-0.00400538038026066,0.0524724226008385,0.939197371068961
210,2,19851,0.00715020838667435,0.0526251125621859,0.892000984146581
211,2,21595,0.00364217400518774,0.0524087726134681,0.944634562785322
212,2,22385,-0.0124077808560951,0.0524545651067629,0.813148237657333
213,2,23441,-0.00473294732785168,0.0529676307045783,0.928850089486824
214,2,24209,-0.0046403683866828,0.0525315029138054,0.929660542299439
215,2,24341,0.0157572112790689,0.0526496589890911,0.764899334350781
216,2,26815,0.00290870677164667,0.0525930101015881,0.955926004685363
217,2,28209,-0.0493880581741382,0.0525452245483437,0.347903740842792
221,2,41245,0.00977299450316083,0.0524065497369886,0.852172176483752
222,2,43214,0.0464742450441822,0.0532013562758537,0.382955180920037
223,2,47104,0.0219283118428121,0.0517609478513585,0.672082111956054
224,2,50915,0.0548374271949205,0.0522012670578927,0.29420695277153
225,2,55834,0.040745742633313,0.051996003294262,0.433781416820475
226,2,56422,0.036665778693015,0.0520977110137813,0.482028361047732
227,2,57715,0.045612385176063,0.0519056494337469,0.380131510678135
228,2,59046,0.0396042238933174,0.0521826971545325,0.448387033327968
229,2,59191,0.0494876380434801,0.0518593839858388,0.34060209946225
230,2,59383,0.0426400310493122,0.0518915799235415,0.41179440155256
231,2,59477,0.0285751151388047,0.0527007669168642,0.588012924560346
233,2,60471,0.0513100883697602,0.0519393946503848,0.323886182015442
234,2,60478,0.0501810460236676,0.0520019488253902,0.335213460012021
235,2,60786,0.0408736617324071,0.0519393345417584,0.431839121642226
236,2,61035,0.0284267998685263,0.0519591015861277,0.584656051476808
237,2,61071,0.0293461181403042,0.051721739626867,0.570813561829005
238,2,61675,0.0603855559273158,0.0517946663767278,0.244456405981813
240,2,62939,0.0318150009799923,0.0517769052103017,0.539305141293087
241,2,63527,0.037827396961661,0.0519600536359571,0.467090575424127
242,2,63857,0.0105230861659878,0.0520081259395724,0.839771070194672
243,2,65527,0.0148925843630626,0.0518336085003749,0.774039560042166
247,2,67976,0.000806141640703084,0.0525863191400883,0.987777669816679
250,2,72389,-0.0149460119232097,0.0522559897503909,0.775034183344601
251,2,72392,-0.0694716758061716,0.0524873316049238,0.186495996899835
252,2,73646,-0.0212287125197644,0.0515262681811243,0.680591053235254
253,2,74564,-0.0273745727620535,0.0514168188577483,0.594780455237196
254,2,74739,-0.00603704622739981,0.0516055878659528,0.906938982725644
257,2,80873,0.0276294959077157,0.051708805119376,0.59345052754597
258,2,81501,0.0369116227963727,0.0516837674128637,0.475586537535355
259,2,83526,0.0329531159420774,0.0516110664554461,0.523569204094498
260,2,83845,0.0309812257199053,0.0516636294735941,0.549109644446368
263,2,84447,0.0443481171502343,0.0522966506921396,0.397006662727126
264,2,87391,0.0626758272703265,0.0513534559825814,0.223097905991612
265,2,87562,0.0600143617500683,0.0514929427332042,0.244608785205064
266,2,87849,0.061831045534085,0.0514819573248824,0.230547291325954
267,2,87878,0.0728256078737882,0.0516635102535962,0.159534078758664
269,2,89785,0.0225876254739459,0.0518005368188546,0.663066978499978
272,2,93721,-0.00233323154038054,0.0516578720407672,0.963999730490867
273,2,93952,0.0148634693968832,0.0515041844718902,0.773066364973483
274,2,95085,-0.0120399711373869,0.0515781694330324,0.815561635139346
276,2,107124,0.0183717495767082,0.051598546552682,0.722014551312989
277,2,111645,0.0213919378096981,0.0516283066419748,0.678873024665493
278,2,111916,0.0249520783916137,0.0517455446355557,0.629957555979215
279,2,111931,0.0322598417130841,0.0518132927253683,0.533938164695936
280,2,111999,0.0273139446877204,0.0516351073353123,0.597151705627334
281,2,114528,0.0291582730893379,0.0519296398490641,0.574815904836244
282,2,116024,0.0389340134420576,0.0520351089600947,0.454822144744482
286,2,120090,0.0232008609457599,0.051855981114018,0.654853798401124
287,2,120291,0.000419703186008591,0.0524638555247034,0.993621627111206
288,2,120726,0.0155261505579793,0.05215419675761,0.766109519585272
289,2,121716,-0.0133755790151231,0.0520966388401053,0.797524797465637
290,2,123100,0.0295527090610407,0.0521496577460368,0.571284693933269
291,2,124677,0.0181905988400997,0.0520925062446246,0.727148877968607
293,2,127887,-0.0476837597027713,0.0523972932107035,0.363421094030887
294,2,128935,-0.0384687114024321,0.0523691210494112,0.463089947821335
295,2,129053,-0.0434668371737919,0.0525177319144765,0.408422130361087
296,2,130040,-0.0427632239556676,0.0528405213731669,0.418894388883556
297,2,130976,-0.0476371873941497,0.0523974132164643,0.363890457292569
298,2,132199,-0.0702509564209512,0.0525690521914322,0.182293764060133
299,2,133355,-0.0500321113001985,0.0529914972654834,0.345736937805864
300,2,133435,-0.0560791669538261,0.053089180326183,0.29154438475415
302,2,135183,-0.0825692345117019,0.0530206496263966,0.120294542752777
303,2,135402,-0.0767616600476164,0.0530373031717799,0.148696313738509
304,2,135898,-0.0784603231276353,0.0533132396501935,0.141996738622682
305,2,135912,-0.0811484068215715,0.0533414690886487,0.12907965572296
306,2,135925,-0.0898171580791551,0.0530586985597237,0.0913780221965816
307,2,136002,-0.0986221512625347,0.0529743306861941,0.0634767025724217
308,2,136173,-0.0701790266322422,0.0534800959451209,0.190289872055746
310,2,138318,-0.0849185785272242,0.0548397901830939,0.122401664204116
311,2,138695,-0.0714977444127163,0.0539485724250626,0.185930627962735
312,2,138818,-0.0639850343017296,0.0538759125823255,0.235774910729142
313,2,139728,-0.0605370691381977,0.0537902464391387,0.261172153117412
314,2,140174,-0.0580348277852998,0.0537980585988019,0.281434323893829
315,2,140863,-0.0641642914017309,0.0537564940347531,0.233432081008034
316,2,141152,-0.0731278861522426,0.0538761858836748,0.175542811124808
317,2,141292,-0.0730205934958357,0.0534871941171895,0.173060323882743
318,2,141545,-0.0691283366367492,0.0537636952589164,0.199362315896539
322,2,146723,-0.0611115463298346,0.0536938187482313,0.255830290542078
323,2,147946,-0.0808331582388229,0.0541142452610143,0.136134241190834
326,2,151397,-0.0381862063160197,0.0543827481592058,0.483032761685511
327,2,153035,0.0123499652967225,0.0538242744892279,0.81865227451983
328,2,153228,0.0205516963683945,0.0542100359373066,0.704832340582171
329,2,153455,0.0228022286042047,0.0546168313993675,0.676570531065614
331,2,153815,0.0149720169012117,0.0544148795735263,0.783365323157717
332,2,154160,0.0020112081984438,0.0538503968513455,0.970228592357457
333,2,154235,0.0131340799097761,0.0543837486479154,0.809302076994972
335,2,159870,0.0361713349525397,0.052979597035988,0.495218415814486
336,2,161229,0.069959105396743,0.0536993462813818,0.193494841749513
339,2,162696,0.108426276774335,0.0532850813335116,0.0426144378666924
340,2,163284,0.0906518656090909,0.0526658952441849,0.0860792303488162
341,2,164166,0.0728908150958385,0.0532363230111128,0.171809372413021
342,2,165270,0.0786166917505091,0.0527629513974276,0.137117699721941
343,2,165675,0.0966751374237007,0.0535567179755441,0.0719112755432109
346,2,168062,0.114089276974537,0.0529729571861514,0.0319381862332074
347,2,168518,0.0993642227326289,0.0527501144675996,0.0604303208514408
348,2,168980,0.0951614176588733,0.0527467782914042,0.0720650921421101
349,2,169651,0.11591900709788,0.0526543288950572,0.0283465176813472
352,2,170725,0.0980156239013177,0.052852090455643,0.0644975690286922
353,2,171254,0.0786563267830971,0.0530298862837977,0.138901514782484
354,2,172242,0.110134741533075,0.0522382148399378,0.0357078261740255
355,2,173254,0.0807585677967078,0.0519858713414982,0.121206602368937
356,2,173340,0.0751089709116123,0.0520035274107853,0.149540089447293
357,2,173385,0.0877865159319354,0.051995476783459,0.0922273993150934
358,2,173973,0.0911236740731863,0.0518399222230608,0.079650020764412
360,2,177341,0.0937178371170269,0.0516485921045943,0.0704451213536121
361,2,180314,0.0625238045633153,0.0517995266494134,0.228227139605415
362,2,180339,0.0689228534036227,0.0519079852365953,0.185105767979394
363,2,182758,0.0605677933743738,0.0517505173694132,0.24263742730384
364,2,183619,0.0939768086086809,0.0518141399123757,0.0705684436750221
367,2,187176,0.0626532664935753,0.0522320669878641,0.231131368594665
368,2,191066,0.116560502398473,0.0523634334456222,0.0266457075846585
371,2,191599,0.0781758590080721,0.0518323047665015,0.132386062780615
373,2,191763,0.0906302838264238,0.0519816533057975,0.0821160030426152
374,2,191959,0.0851101944432612,0.0518802190084152,0.101789173593313
376,2,195759,0.0759614238941218,0.0523689425758317,0.147805655817268
377,2,196912,0.0785078019705279,0.0515059803748146,0.128342553013764
379,2,198110,0.0826964427723526,0.0517982057344696,0.111269380992319
381,2,198805,0.0827491493006698,0.0520226846816833,0.112586666943477
382,2,198891,0.0813562133659352,0.0516208174955621,0.115913479446424
383,2,199248,0.0735898541879263,0.0517724699066717,0.156080723058763
384,2,201782,0.079284376300136,0.0516846321731747,0.125924675571011
385,2,203285,0.0667014841541777,0.051533427225048,0.19639604540429
386,2,203783,0.0732417035402413,0.0513967169128515,0.155032964593848
387,2,204179,0.0733108476120897,0.0515215186604241,0.15564332722576
388,2,205406,0.0786267371001074,0.0520319057345006,0.131651132787151
389,2,205834,0.0615763426700087,0.0518464306535072,0.23576279003895
391,2,207192,0.0743721788350382,0.0517501644430457,0.15156426761574
392,2,207561,0.0728698827070486,0.0515261626230402,0.158175536653454
393,2,208682,0.0746831153299942,0.0514316215650973,0.147366025649748
394,2,210102,0.0874817891255452,0.0515081970214176,0.0903124878596907
396,2,214801,0.082486434814497,0.0515290697232306,0.110321330786823
397,2,215016,0.0881060528135432,0.0514730812463995,0.0878318132960993
398,2,218876,0.0425828112154629,0.0521714014865304,0.414930567018805
399,2,227511,0.0278089301983813,0.0525693856311102,0.597141543785246
400,2,230378,0.0349201932252472,0.0518942037227802,0.501444027315761
401,2,231943,0.0249382393870349,0.0520594369639756,0.632211055872639
402,2,232156,0.0376375096694268,0.0520164486111511,0.469809341732453
403,2,232789,0.0121157834891621,0.0518666733837346,0.815434995045597
404,2,238524,0.0139557266808042,0.0519383674036457,0.788319186290562
405,2,241518,0.0474677863977718,0.0523336745033018,0.365013975993737
406,2,250396,0.019093481851671,0.0520275243496936,0.713847795098952
407,2,250466,0.0361225418217833,0.0519835296253516,0.487584897895715
408,2,252305,0.0365693354632187,0.05212062561657,0.483372953537879
409,2,254571,0.0557617727184437,0.0528061805518811,0.291703812618593
410,2,254742,0.0665123174289767,0.0527230429413299,0.207946735757404
411,2,254908,0.0429427368407179,0.0531963153837314,0.420065926442506
413,2,255862,0.0488889765092602,0.052860646957021,0.355667797955572
414,2,255975,0.0640972426805466,0.0526231075669555,0.224020881469796
415,2,258311,0.0509227077787128,0.051791950627837,0.326174224427418
416,2,259284,0.0542229679746208,0.0519573580957872,0.297382246144615
417,2,266330,0.0373549190566552,0.0522233648984266,0.474901880080163
418,2,267100,0.0434672242824135,0.0522061513742353,0.405629162572397
419,2,268086,0.0153357861909835,0.0522548230980353,0.769327153466131
420,2,274614,0.0247012717203038,0.051927037898459,0.634588124640401
421,2,274729,0.0223757073729687,0.0522142091353183,0.668521755993043
422,2,275746,0.0180100989116962,0.0521961885121975,0.730265104064571
423,2,277029,0.00617207401048592,0.0519613535718764,0.905515626745109
424,2,277741,0.0177248802489222,0.0519742305817564,0.733282316390372
425,2,278218,0.0138505915863305,0.0518836653154927,0.789659875399131
426,2,278379,0.0236431466219666,0.0531581272409309,0.656758470298204
427,2,279910,-0.00229688099814607,0.0518705379216468,0.964705428013324
429,2,283431,0.0050495103556929,0.0526296929543069,0.923619385615207
430,2,283573,0.00304436910599293,0.0519987931950835,0.953346119118683
431,2,286762,0.00460653231900077,0.0521315716063872,0.9296378145203
432,2,287187,-0.00516312552707388,0.0518881745839122,0.920793913344751
433,2,288379,0.00967301834491466,0.0514931010317816,0.851101574585982
434,2,294941,-0.0297879340387582,0.0515020822245695,0.563374308965922
439,2,297610,0.0127873075115368,0.0517828074380628,0.805097296803473
441,2,299680,-0.00917674273404684,0.0516254854737073,0.859016517048103
442,2,299708,-0.00713974561056741,0.0517352965136624,0.890314908220487
443,2,299759,-0.008076411106373,0.0515596132189147,0.875616392540527
444,2,300111,-0.00252516691925911,0.0519214902699998,0.961238215171106
446,2,301710,-0.0164197897575093,0.0515678274509263,0.75036110955997
447,2,303446,0.0141721104481575,0.051894610674481,0.784940602466432
448,2,303854,0.0133735997362356,0.0519051648342324,0.796823692069693
449,2,304472,-0.00210275795673875,0.0514712721980315,0.967436150602511
450,2,304691,0.000845950630385339,0.0523052570236532,0.987105242508074
451,2,308097,-0.0395483388051915,0.051711125264681,0.444905412748518
453,2,309402,-0.00932364079245253,0.051436678968469,0.856264048266735
454,2,310030,-0.0171927193008743,0.0517199754670906,0.739769957996516
455,2,310113,-0.014030608571223,0.0515783725183822,0.785761802606973
456,2,310972,-0.0256051269524317,0.0516441314292658,0.620344511086315
457,2,312659,-0.00937601589584819,0.0514592714564998,0.85552827605841
460,2,318265,-0.0387336411735179,0.0520896872787411,0.457616043043538
461,2,318379,-0.031765563948167,0.0522575755801186,0.543667717496263
462,2,321266,-0.00256719787916312,0.0519347728110243,0.960603624964978
463,2,322957,0.0200171630854168,0.0514603662764024,0.697523891374316
464,2,325221,0.0408408056061219,0.0517082792344238,0.430156656008385
465,2,332691,0.0692005110011438,0.0521512041309321,0.185392591732889
466,2,333006,0.0890523455589384,0.0519627067553822,0.0874480788232934
468,2,335046,0.0751927853294476,0.0515003000058779,0.145166927946369
469,2,335049,0.0597986129252382,0.0517775055235153,0.248906465874148
470,2,335995,0.0419350914333184,0.051533838230574,0.416343063584521
471,2,336060,0.05056702222534,0.0514423339715113,0.326288253863855
472,2,338292,-0.0164833410370689,0.0515019772758765,0.749117818663655
473,2,339568,-0.029332710471877,0.05156340527621,0.569808266728812
474,2,340466,-0.0548346411841724,0.0519517730411882,0.291922560475212
478,2,348480,-0.0372664327745092,0.0514720566977325,0.469537358871182
479,2,350086,-0.0373731500773085,0.0514742713617882,0.468286191819632
480,2,351083,-0.0254034175029828,0.05216090728922,0.62654625869515
481,2,351335,-0.0396696049189057,0.0515486985723827,0.442078009208042
482,2,351417,-0.0455317131078506,0.0515268209159577,0.377486195926678
483,2,351450,-0.0565266722962792,0.0515531440880754,0.273618926283425
484,2,352302,-0.0451395671757138,0.0519932556366446,0.385884979583171
485,2,352469,-0.0447740555379412,0.0514672811948585,0.384917893740253
486,2,352562,-0.0387158204138322,0.0516919403804556,0.454372806478662
487,2,352944,-0.0330079768137876,0.051553852478109,0.522417591103181
490,2,355266,-0.0464690908952265,0.0515244502071006,0.367733296587722
491,2,358277,-0.0226269357742046,0.0515778631908974,0.661151132199071
492,2,358926,-0.0438224218705812,0.0516151624015717,0.396444298527708
493,2,358948,-0.0464889501145322,0.0516249417095958,0.368461047477077
494,2,359515,-0.0478557217745042,0.0515436922545364,0.353808798036443
495,2,363190,-0.046363729091476,0.0520531116642769,0.373696562968345
496,2,363588,-0.00189303045796763,0.0523170657881514,0.971156252636921
497,2,363888,-0.00673497808156764,0.0518669601748618,0.896758250049306
498,2,363954,-0.01373377885883,0.0516569382950401,0.790498286325909
499,2,364199,-0.0220562112251925,0.0515785635153814,0.669185921675452
501,2,365981,-0.0350502540146665,0.0525990363643234,0.505611910008493
502,2,366047,-0.0075547778510292,0.0516826408497083,0.883865643466622
503,2,366936,-0.0201898094244501,0.0522679399876589,0.699525575279597
504,2,369530,-0.00550533936370508,0.0515976063153737,0.915089518713422
506,2,369931,-0.0283530946278314,0.0519304868830097,0.585423402119207
507,2,371033,-0.0253421923063081,0.0517969265855821,0.624961117711254
508,2,372919,-0.019700018160638,0.0515800433392225,0.70274235075994
509,2,373518,0.00579201387289335,0.0515604835408419,0.910622150663128
510,2,376157,-0.0184936557723589,0.0516658243089937,0.720596496160909
511,2,376172,-0.0159232626907003,0.0520418345343192,0.759807523686715
514,2,381433,0.00962193482791063,0.0520086203484752,0.853330154361891
515,2,381922,0.0228102860827809,0.0524010464214743,0.663609182314535
516,2,382146,0.0180412947973557,0.051617640806799,0.726908873837373
517,2,384206,-0.000454003528188973,0.0517872742883668,0.993010226809629
518,2,384955,0.00376025095864008,0.0516715388614031,0.942028618163195
520,2,387301,0.0221184066602224,0.0519216081538109,0.670370257177295
521,2,388313,0.0262766037556195,0.0516076247139474,0.610957302911015
524,2,390138,0.0164232253219454,0.0517799022385206,0.751299281521178
525,2,391233,0.0129459590572932,0.0520705400255989,0.803796622565776
530,2,395606,0.0266538677997795,0.0517534299742921,0.606863861603374
531,2,395726,0.0437975471540217,0.0517014236498551,0.397499638639088
532,2,395853,0.042663434914024,0.0518516385096559,0.411178225995592
533,2,396484,0.0441578293365048,0.0516184477536566,0.392873457165772
534,2,396705,0.0400990416822788,0.0516028702007372,0.437637896450266
535,2,398759,0.0394945671083866,0.0520267879087336,0.448287465798651
536,2,400386,0.023033821965086,0.0517641167910635,0.656609370577662
537,2,400847,0.0252469686350165,0.0517134878956226,0.625705221271576
538,2,401130,0.0178392804181873,0.0521963546911067,0.732725451022891
539,2,401143,0.0144618921108365,0.0520958166467444,0.781480562215315
540,2,401979,0.0227479805950188,0.0520551581839516,0.662380268399112
541,2,403598,0.0249652378156368,0.0517764117232345,0.629981196241696
542,2,404844,0.0266104279156741,0.0523528751712047,0.611567670705636
543,2,405100,0.0355049283490808,0.0518582115142777,0.494011595976842
548,2,406181,0.037136460922585,0.0518885981012706,0.474652229501303
549,2,406688,0.0247427569886036,0.0516097724919044,0.631936745435767
550,2,407621,0.0224958116549501,0.0520362162860526,0.665779598281952
551,2,409016,0.0187449336479495,0.0525617815663868,0.72158437298583
552,2,410647,0.0226158611033102,0.0517910136391649,0.662613755894252
554,2,419803,-0.0020479688949725,0.0521686275515477,0.968707909291764
555,2,419943,-0.0153789908934812,0.0524703279817496,0.769618847044319
556,2,422349,-0.0249557496201813,0.0518160383038211,0.630372853800782
557,2,425467,-0.0662552254695436,0.0515264562944377,0.199338710834023
560,2,429095,-0.0661392653283313,0.0518334248594117,0.202795715447869
561,2,431266,-0.0950640108127212,0.0517342863782817,0.0669699975019576
562,2,431446,-0.0913122938451096,0.051964293036568,0.0797484939985522
563,2,432524,-0.0540289030816093,0.051609884953225,0.295875254536244
564,2,434090,-0.0903503716841386,0.0519440933416637,0.0828401141592145
565,2,441927,-0.043796931337801,0.0515551379025517,0.396169816373206
566,2,446471,-0.0225786461237749,0.0522266442205439,0.665772502551591
567,2,449325,-0.0358583583006659,0.0518998722741653,0.49007354174076
569,2,450017,-0.0186882848600065,0.051637407779088,0.717633075378354
570,2,451779,-0.0560500051145647,0.0517537587294953,0.279541757108772
