SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
60,1,80108,-0.000308073449604485,0.0961697289585331,0.997445842803764
61,1,81262,-0.0926582289426006,0.096006790655952,0.335144608120309
62,1,81999,-0.105481260813981,0.0962044702115048,0.273638999710911
63,1,82431,-0.126645083944667,0.0965894090368748,0.190652764030194
64,1,83284,-0.148818945463206,0.0957928328257942,0.121187880368988
65,1,83613,-0.11883388077836,0.0959008141106052,0.216119426651702
66,1,84112,-0.10430667991293,0.0959592893903787,0.277783382828373
68,1,84858,-0.0445658159529986,0.0963618402901973,0.644019163153322
69,1,85751,-0.0768044373452245,0.0967008560101603,0.427584831701848
70,1,87445,-0.0859314669178468,0.0968839274013587,0.375708207042804
71,1,87467,-0.0999410121090733,0.0973543679020396,0.305326207899041
72,1,89070,-0.0378479748541052,0.0968684172825978,0.696243362713925
73,1,89616,-0.0881187831759284,0.096253947459584,0.360563450714917
74,1,89679,-0.0321088243491169,0.0963651954868544,0.739181591993389
75,1,89880,-0.0482996593226114,0.0963704870615501,0.616551733610299
76,1,91472,-0.0338410771203126,0.0971036567291785,0.727668968270161
77,1,93789,-0.0316978253824339,0.0961049431435507,0.74172773255601
78,1,94351,-0.0740751688651238,0.0962920401055761,0.442243817151114
79,1,99148,-0.0509089593012365,0.0960815509392606,0.596547947012052
82,1,106800,0.0708231210469932,0.0961755610381429,0.461979942060811
83,1,107970,-0.0221842639931511,0.0959569878831779,0.817301400914917
84,1,109000,0.0121740649347041,0.0961311898583055,0.899297347484524
85,1,112549,0.0615794534932603,0.0959685987211993,0.521508751897083
86,1,112742,0.0403238038531599,0.096374767188551,0.675904558149161
87,1,113050,0.0375239261630297,0.0962157655597703,0.696773465568528
88,1,113135,0.0362665157571115,0.0959719625031832,0.705741979172111
89,1,114076,-0.020094120911318,0.0959854140031609,0.834299241941532
90,1,114628,0.0012126456348437,0.0962341918302217,0.989953252984707
91,1,116283,0.0324081426094585,0.0967540838624915,0.737858927755055
93,1,127853,-0.0322413589377485,0.0965740394444711,0.738690080685801
94,1,128302,-0.00985161117694355,0.0962168415391303,0.918505516245498
95,1,128704,-0.0279539757126835,0.0963025558452131,0.771778282820868
96,1,128911,0.00485769696183697,0.0963243611491666,0.959807761652053
97,1,130267,-0.0741148198764249,0.0961982031559146,0.441555009712021
98,1,130271,-0.0734064196151886,0.0963141065725084,0.446475557438953
99,1,130613,-0.0309619831749967,0.0972801525849456,0.750463448120626
100,1,132012,-0.150681109521139,0.0967557815409577,0.120287164696274
101,1,133231,-0.201700787422561,0.0957990194566894,0.0359574835743693
102,1,137074,-0.152000141096445,0.0959209986599222,0.113943825075216
103,1,137304,-0.195676046870445,0.0957301600014847,0.0416915108154152
104,1,139686,-0.203749901635272,0.0958097878060214,0.0341458737368946
105,1,149562,-0.144462699920165,0.0963351790575886,0.134615969131697
106,1,150447,-0.168808053268123,0.0972995617984287,0.0836257934702541
108,1,154084,-0.133650755335855,0.0977569216979794,0.17244061201327
110,1,157269,-0.131858516259494,0.0959802496372913,0.170372784234287
111,1,160054,-0.171704480316864,0.0967200161261776,0.0767143140578266
112,1,166222,-0.161522327000817,0.0960482885417607,0.0935156341830358
113,1,166416,-0.163158527680258,0.0958438812648216,0.0895726854689456
114,1,167326,-0.150966721467133,0.0964492358901893,0.118421367675967
115,1,168836,-0.144325030230363,0.0960179238947771,0.133706018870007
116,1,171200,-0.112637195272132,0.0962824987574836,0.242845929963006
117,1,171431,-0.110450370229577,0.0968930510462804,0.255092310715263
118,1,173339,-0.136498511374483,0.0960419411302455,0.156130209389656
119,1,173845,-0.169123550235762,0.0958145847269755,0.0784094074586793
120,1,175121,-0.157858154400537,0.0956774805006358,0.0998531291339779
121,1,175281,-0.167214961535956,0.0957144299571122,0.0815036450693128
122,1,175315,-0.17394435941702,0.0956500480700502,0.0698274541610162
123,1,175523,-0.172647458503551,0.0962036773546014,0.0735723594322122
124,1,175541,-0.171060045560395,0.0958155275561521,0.075070141793969
125,1,175653,-0.149270456416512,0.0962242516904546,0.121731399568439
128,1,175856,-0.179915713362406,0.0976773600724568,0.0663227649436889
129,1,175876,-0.146118885858463,0.0963281028028078,0.130190105720144
130,1,175989,-0.157784493956821,0.0965527371817596,0.103112654403673
131,1,176001,-0.159842913847185,0.0970500969196338,0.100444942992485
133,1,177692,-0.187507297284463,0.0955774242645995,0.0505669483821131
134,1,178191,-0.174236977241469,0.0957444025881578,0.0696342129275377
135,1,178224,-0.187507297284463,0.0955774242645995,0.0505669483821131
136,1,178960,-0.182722163013876,0.0963751168159107,0.0587834305108858
140,1,183802,-0.00896858184365958,0.0961079731812339,0.925704055000847
141,1,183954,-0.0386189527261198,0.0967870371935891,0.690127432912782
142,1,184450,0.00898599086246697,0.0959600483554166,0.925445843787041
144,1,184718,-0.0128052351483887,0.0965040593173725,0.894513242379512
145,1,185296,0.0145266416357113,0.0960939475602665,0.879926984405465
146,1,185438,0.00525644004769847,0.0961011879634885,0.956410857331608
147,1,185469,0.00152433749703439,0.0962402549557996,0.987371881567064
148,1,185503,0.0176348038134765,0.0959867832316163,0.854337688636817
149,1,185705,0.00968511386125234,0.0970628399627199,0.920574126490716
150,1,185749,-0.0233748609291167,0.0970562352334076,0.809820243743993
151,1,185806,0.00350071227772821,0.0971936376228804,0.971288432038378
152,1,185879,-0.0192744082925921,0.0976580803809229,0.843654539671587
153,1,185916,0.00408139757024228,0.0976188083522262,0.966674166742543
154,1,185941,-0.00854639506516438,0.0980432374688787,0.930586086020864
155,1,185954,-0.0220557872699839,0.0983236170864249,0.822639411667491
156,1,186055,0.00500964873459674,0.096367775977177,0.958570298731535
157,1,186896,0.00105344294782117,0.0979480525590018,0.991424897773297
161,1,190132,0.0119448134532889,0.0964882926699977,0.901547677549369
162,1,190148,0.00524252764895242,0.0965190847799769,0.956714153422106
163,1,190165,0.0256573387339173,0.0972515793323546,0.792069183855891
164,1,190169,0.0180323560145497,0.0971351387562523,0.85283218243635
165,1,190933,0.169107561120892,0.0959308164803281,0.0787982315083731
166,1,192149,-0.129301726580317,0.0968957888902578,0.182919460300202
168,1,192303,-0.113096352866853,0.115648781435459,0.328778913887517
171,1,192795,0.0619297050362765,0.0961132259229131,0.519772710178668
173,1,194187,-0.0302244528533365,0.0962359603372576,0.75365635718375
174,1,194867,0.0706473169440198,0.096123507482102,0.462849402322241
190,2,8314,0.0646113949294436,0.0977653291567642,0.509118742311324
194,2,8498,0.068403463544163,0.0976146523496903,0.483920705582768
195,2,8651,0.0675881509011481,0.0977077836663974,0.489556816720945
197,2,9812,0.0805005183264699,0.0982615678413948,0.413198123648822
198,2,9932,0.0631013145161811,0.0979097045238623,0.51967969539974
199,2,10135,0.0904291957248736,0.0974733534334803,0.354180247021106
200,2,11616,0.0538496174251643,0.0974463851745806,0.580881846234247
201,2,12133,0.0720163805143826,0.0978010020988932,0.462002966228256
202,2,12194,0.0816069163565046,0.0981585105273471,0.406321608429493
203,2,12359,0.0605204441913745,0.097914320041603,0.536910668993543
204,2,13061,0.0918945171421861,0.0978379022053274,0.348243231675863
205,2,14298,0.0724326742166063,0.0981934634169145,0.461215568756752
206,2,15222,0.065436432105801,0.0991662382773776,0.509770099452075
207,2,17986,0.0403604545841275,0.097464855338183,0.679050432241548
208,2,19770,0.0662769944433123,0.0980991507576121,0.499729157868908
209,2,19836,0.0695613027954517,0.0978228296763358,0.477495100995871
210,2,19851,0.0720624827165017,0.0981045362947762,0.463102526591686
211,2,21595,0.077920084448677,0.0976859873172348,0.425604770107814
212,2,22385,0.0981273618206445,0.0977270400732346,0.316019969091275
213,2,23441,0.0738933741342797,0.0987387358506094,0.454733700185831
214,2,24209,0.0892148766491053,0.0978882605169286,0.362709208711763
215,2,24341,0.103531720698125,0.0980804973976605,0.291882466811277
216,2,26815,0.0759310014768011,0.0980341852274976,0.439132379909875
217,2,28209,0.0577549242734611,0.0981023183909201,0.556424762564782
221,2,41245,0.036406633001532,0.0977547807070512,0.709797586111525
222,2,43214,0.0782712302200222,0.0992717985369972,0.430960459855086
223,2,47104,-0.041674789048867,0.0965638120058806,0.666311822415752
224,2,50915,0.042547228048815,0.0975120086620852,0.662865444543814
225,2,55834,0.0428021783472059,0.0970608619500917,0.659495346969707
226,2,56422,0.0282841035637717,0.097249515630317,0.771344065154518
227,2,57715,0.0453568519381763,0.0969104879079814,0.640053177749571
228,2,59046,0.0627246594389891,0.0973737314873792,0.519887373907643
229,2,59191,0.0752367455539791,0.0967902884958692,0.437492320163485
230,2,59383,0.0791353369168229,0.0968094053634755,0.414231603325169
231,2,59477,0.0320154943354244,0.0983442289909675,0.744961337121912
233,2,60471,0.061702666096996,0.0969759063285212,0.525014086370525
234,2,60478,0.0684064398255474,0.0970739685058006,0.481471777927406
235,2,60786,0.0532697208244963,0.0969410424312168,0.583005451515512
236,2,61035,0.068703113696249,0.0969065341136142,0.478815602793065
237,2,61071,0.0619572734049178,0.0964792412172137,0.52117156225509
238,2,61675,0.0441858997010396,0.0967849310277308,0.648284663112556
240,2,62939,0.0073940521202453,0.0966453523906213,0.939059037182297
241,2,63527,0.0226994253332726,0.0970014086980087,0.815111867118312
242,2,63857,0.00248947407294908,0.0970314081861619,0.97954591846766
243,2,65527,-0.00130764457858557,0.0967115754852762,0.989219709179342
247,2,67976,0.0293619599636467,0.098092128822118,0.764864089457692
250,2,72389,0.0916895739174189,0.0973773708255219,0.347046427029435
251,2,72392,0.0319923620134354,0.0981477847609637,0.744646916061032
252,2,73646,0.0638096705059145,0.096090031549182,0.507084582802434
253,2,74564,0.0573664753243156,0.0959126526067552,0.550148975462213
254,2,74739,0.0399059198781334,0.0962533358496855,0.678692004599775
257,2,80873,-0.00686232662596799,0.0965057748359495,0.943352118871201
258,2,81501,0.0117791708735167,0.0964883503579267,0.902906169834678
259,2,83526,0.067922461703145,0.0962728518948652,0.480951738555338
260,2,83845,0.0329451622611883,0.0964163202734615,0.732782291150927
263,2,84447,0.0485390334480866,0.0976292924872697,0.61937379222713
264,2,87391,0.0615298216970171,0.0959505770313873,0.521766142420002
265,2,87562,0.0542747925468314,0.0962060446163763,0.573009227859202
266,2,87849,0.0465866811393162,0.0962083418646242,0.628525029400664
267,2,87878,0.0396945250064088,0.0966307529207285,0.681478970508595
269,2,89785,0.0567317209391764,0.0966174471639605,0.557458962261564
272,2,93721,0.04524700170622,0.0963426259526544,0.638897386943606
273,2,93952,0.068914104202004,0.0960270319447362,0.473445804160544
274,2,95085,0.0619123673000046,0.0961747393540901,0.520156390829979
276,2,107124,-0.0338841982196816,0.0962621561015387,0.725048930648928
277,2,111645,-0.0670512029040665,0.096274582043935,0.486600384466678
278,2,111916,-0.0478195387752558,0.0965342458688662,0.620651795712218
279,2,111931,-0.0613619205789804,0.0966602948789455,0.525956830937343
280,2,111999,-0.0606212121734022,0.0963141151201291,0.529486817837794
281,2,114528,-0.0710931480448993,0.0968488123496452,0.463397512363944
282,2,116024,-0.082504064423146,0.097053869206305,0.395853878571509
286,2,120090,-0.0706484077735213,0.0966963737347987,0.46549527257481
287,2,120291,-0.0630763216772014,0.0978184919224652,0.519456037613979
288,2,120726,-0.0419372190751212,0.097284990789583,0.666676269499695
289,2,121716,-0.0802850359268742,0.0971061014390836,0.408922290858394
290,2,123100,-0.182594598251921,0.0968477583966807,0.0601999015203667
291,2,124677,-0.270300801758714,0.0961294891600255,0.00520109186391561
293,2,127887,-0.278721969388244,0.0967356110702122,0.00420281602571674
294,2,128935,-0.271879913809308,0.0966972107443589,0.00520390957207234
295,2,129053,-0.273933288372433,0.0969817710471263,0.00500311568741077
296,2,130040,-0.241752056897607,0.09782761578273,0.0139372661499199
297,2,130976,-0.296585744840532,0.0965850126016513,0.00230099825671637
298,2,132199,-0.275831567083566,0.0972178396467259,0.00481314795678001
299,2,133355,-0.287599071274535,0.0977944388272556,0.0034889864592023
300,2,133435,-0.306690056527571,0.0978468371836139,0.00186641539516627
302,2,135183,-0.262815341970226,0.098263377213006,0.00782992728054831
303,2,135402,-0.263220620100516,0.0982451592632143,0.0077248384449393
304,2,135898,-0.273260046598985,0.0986994931611749,0.0059267818341505
305,2,135912,-0.267560802765854,0.0988181695911766,0.00710672117455702
306,2,135925,-0.274929080936633,0.0983036340844604,0.00544495407978091
307,2,136002,-0.272314207536939,0.0982490821074942,0.00587245848804643
308,2,136173,-0.229623528966644,0.0992654841336417,0.0212843737123411
310,2,138318,-0.19397211942089,0.10213501577632,0.0583566857669908
311,2,138695,-0.189851121720977,0.10038875846727,0.059421635697456
312,2,138818,-0.211027851934072,0.100082720069305,0.035688955083619
313,2,139728,-0.236194196328,0.0997413293809863,0.018419523002153
314,2,140174,-0.258995623940932,0.0995808558521465,0.00969011332323063
315,2,140863,-0.268907568849375,0.0994653187227534,0.00719265607721595
316,2,141152,-0.272846243136192,0.099720990240246,0.00653153316509937
317,2,141292,-0.268367068251415,0.0990234008315752,0.00705384195070695
318,2,141545,-0.274289605406704,0.0994700273575507,0.00612724839799687
322,2,146723,-0.176147311820384,0.0999154155594641,0.0787717303041665
323,2,147946,-0.253102833111914,0.100373623285264,0.0121215245586052
326,2,151397,-0.243821013073712,0.10069397240597,0.0159640607583394
327,2,153035,-0.192417179268953,0.0998979618370529,0.0548899882752944
328,2,153228,-0.14679465960656,0.100852131330771,0.146407599721666
329,2,153455,-0.207025381246452,0.101320399082798,0.0417673860424196
331,2,153815,-0.188845304375877,0.101028010495066,0.062417649072079
332,2,154160,-0.166793939162937,0.100069987556538,0.0964465395192655
333,2,154235,-0.163902257288139,0.101090487081935,0.10583713135298
335,2,159870,-0.206439109274606,0.0982912469756842,0.0364133368485428
336,2,161229,-0.17606068077268,0.0999833808944682,0.0791212371938673
339,2,162696,-0.156611457466183,0.0996414051893454,0.116904211905013
340,2,163284,-0.121614253577847,0.0984519052633193,0.217553164869893
341,2,164166,-0.15208427265193,0.0992510196269656,0.126339296824736
342,2,165270,-0.152110083646202,0.0984106617326055,0.123081081082293
343,2,165675,-0.178275526974819,0.0999254891998653,0.0752687652210345
346,2,168062,-0.0810077476291949,0.0993795498883135,0.415544664784237
347,2,168518,-0.117020661020141,0.098707167131356,0.236603978247638
348,2,168980,-0.11416898474543,0.0986695839789598,0.248020468929257
349,2,169651,-0.0760186781818045,0.0988206806658179,0.442254095392728
352,2,170725,-0.0638282929649755,0.0990212715595609,0.519610447747942
353,2,171254,-0.0963553630497772,0.0991072669970037,0.331600327796525
354,2,172242,-0.0582161455982393,0.0980178227289076,0.552936477965981
355,2,173254,-0.0811348283927057,0.0972194439311781,0.40453356456749
356,2,173340,-0.080611470557392,0.0972088888739397,0.407517532005284
357,2,173385,-0.0819578449327567,0.0972954015007423,0.400156302029214
358,2,173973,-0.0889330456560392,0.0970190132771244,0.359948819324032
360,2,177341,-0.106145852747325,0.0966384511157886,0.272786693504289
361,2,180314,-0.128025688994322,0.0965958854626467,0.185904238915191
362,2,180339,-0.123753803053052,0.0968568686710398,0.20219563718719
363,2,182758,-0.0663231594609459,0.0966679858627234,0.493105287703393
364,2,183619,-0.0642598046353954,0.0970530898368592,0.508332846234626
367,2,187176,-0.102826283452934,0.0974885449536558,0.292259918626557
368,2,191066,-0.0432536363425731,0.0983450241683941,0.660340105827877
371,2,191599,-0.113842410065439,0.0968195166918245,0.240458850792456
373,2,191763,-0.103069467803624,0.0972385178552777,0.28988503653225
374,2,191959,-0.137253936005599,0.0968804666330143,0.157442342982867
376,2,195759,-0.00729624360979095,0.0979889613982539,0.940686661970644
377,2,196912,-0.0605054817284343,0.0963509656284397,0.530429863340907
379,2,198110,-0.062323292515428,0.0969257501104608,0.520641307621384
381,2,198805,-0.0156027401298788,0.0973966848959891,0.872816847883927
382,2,198891,-0.063769323894426,0.0965819192955749,0.509516622463007
383,2,199248,-0.0462637842859581,0.0968309436323394,0.633103275370328
384,2,201782,-0.0605230075158369,0.0966895707308647,0.531751090202706
385,2,203285,0.0285486939912142,0.0963561647272668,0.767188195888538
386,2,203783,0.0569118321401519,0.0961129161488687,0.554139184101916
387,2,204179,0.0484031005238109,0.0963588864961136,0.615754878575713
388,2,205406,-0.0135472830279144,0.0973810261423286,0.889437620777492
389,2,205834,-0.00330847384359181,0.0969171130886507,0.972787080214318
391,2,207192,-0.0465887758108838,0.0967948899474859,0.630591271455431
392,2,207561,-0.0533724438894883,0.0963567966996425,0.579995037523009
393,2,208682,-0.022104502000468,0.0962292999915502,0.81845283580555
394,2,210102,-0.0394461422972924,0.0964621840626829,0.682840067597326
396,2,214801,-0.0812901386101256,0.0963833753578095,0.39957359063544
397,2,215016,-0.0876378828386591,0.0963125015592282,0.363478943867615
398,2,218876,-0.0134976348300936,0.09741962902425,0.889883582335676
399,2,227511,0.00680714887701062,0.0981111495557354,0.944724833384592
400,2,230378,-0.0532108768030168,0.0968340066864082,0.583005644003789
401,2,231943,-0.0512819531645122,0.0971148115438043,0.597793008702228
402,2,232156,-0.0325907024400032,0.0970978429715501,0.737335676544831
403,2,232789,-0.0527321176835956,0.0967287485371043,0.585991492853379
404,2,238524,-0.0543084648429518,0.0968625201395902,0.575374296468857
405,2,241518,-0.056510450389589,0.0977006304571181,0.563360115087386
406,2,250396,-0.0623316754507051,0.0970238730890989,0.521006834883336
407,2,250466,-0.0400400385908757,0.0970228897459489,0.680086837435569
408,2,252305,-0.0702801494444022,0.0972316010937098,0.470274126360132
409,2,254571,-0.0488171862295138,0.0986359735038206,0.620962561764013
410,2,254742,-0.061492654265745,0.0985267448920946,0.532950958487026
411,2,254908,-0.039186667826084,0.099312209437866,0.693390745070128
413,2,255862,-0.0293368508926068,0.0987233896267437,0.766517533832177
414,2,255975,0.0114470467435021,0.0983773804475368,0.907434573480962
415,2,258311,-0.0254371427788409,0.0967453183396242,0.792758750972361
416,2,259284,-0.0650307968350064,0.097018854382671,0.503111013841602
417,2,266330,-0.0435147435647242,0.0974704880858889,0.6555530444921
418,2,267100,-0.0763643601616141,0.0974061322277923,0.433578173859876
419,2,268086,-0.0481984976815867,0.0974642455331954,0.621243134528004
420,2,274614,0.0234674994545308,0.0968975900204737,0.808774608038791
421,2,274729,0.024687591649052,0.0974268138718209,0.800109518645002
422,2,275746,0.0194005497256673,0.0973876660361119,0.842213550670515
423,2,277029,0.0416482607304759,0.0969152038413703,0.667647572915565
424,2,277741,0.0373529067560143,0.0969582289789417,0.700286148481333
425,2,278218,0.0409352641401544,0.0967789279912334,0.672569572917531
426,2,278379,0.0292920616328984,0.0991868357163407,0.767921484009777
427,2,279910,0.0205640404767795,0.0967632683592086,0.831824761528429
429,2,283431,0.0247434166870278,0.0981779098127738,0.801167394863227
430,2,283573,0.00278031184166538,0.0970088195077246,0.97715163351365
431,2,286762,-0.0859274726690606,0.0971496557301674,0.377036161606339
432,2,287187,-0.0553451856858395,0.096758620336104,0.567691252996432
433,2,288379,-0.0628080096633995,0.0960116688450119,0.51342785882084
434,2,294941,-0.18937578237783,0.0955974155484932,0.0483701629445223
439,2,297610,-0.136927121237162,0.0963385973538275,0.156109136928576
441,2,299680,-0.0787684028341322,0.0962250461415546,0.413575340012108
442,2,299708,-0.0764887614819527,0.0964335929239557,0.428208384140028
443,2,299759,-0.0680963277535214,0.0961241687793478,0.479151724623708
444,2,300111,-0.0710801886607944,0.0967906620010881,0.463210597262444
446,2,301710,-0.0300538836627833,0.0962049728183112,0.7549253485409
447,2,303446,-0.041397620109863,0.0967992524862406,0.669156049196078
448,2,303854,-0.055513088091342,0.0967978104534785,0.566674565697839
449,2,304472,-0.0452096289616165,0.0959943962830854,0.637959394457925
450,2,304691,-0.0608403201111804,0.0975264888386413,0.53313964856153
451,2,308097,-0.0824573220062118,0.0964518857826209,0.393182878807983
453,2,309402,-0.0812489663646976,0.0958667661809092,0.397279805074381
454,2,310030,-0.112030935377572,0.0963190100512334,0.245564913977835
455,2,310113,-0.108411395972502,0.0960610698369279,0.259846757052873
456,2,310972,-0.150532764664463,0.0960467519461303,0.117943721355425
457,2,312659,-0.157115885854742,0.0956415594782273,0.101323550248273
460,2,318265,-0.0874762312806274,0.0971426011639592,0.368471872432576
461,2,318379,-0.0323379497064165,0.097527067531088,0.74040377382502
462,2,321266,-0.10298474576532,0.096734189044369,0.28777750113235
463,2,322957,-0.0659062984680802,0.0959604569751287,0.492655378678202
464,2,325221,-0.0624993041166605,0.0964943618640276,0.517600653162721
465,2,332691,-0.070469316948737,0.0974629948213752,0.470136157994325
466,2,333006,-0.074354405716444,0.0972631084364092,0.445099899692808
468,2,335046,-0.125894396615364,0.0961349062220714,0.191196512967072
469,2,335049,-0.123329112976278,0.0965550834650543,0.202338350308899
470,2,335995,-0.103671529310542,0.0960728487192475,0.281283086119748
471,2,336060,-0.0980392904782365,0.0959598248304513,0.30763668956243
472,2,338292,-0.0406153687878377,0.0960712277534007,0.672725533124787
473,2,339568,-0.042062175030902,0.096214246778353,0.662253931578723
474,2,340466,-0.0591102723533335,0.0970225648278978,0.542755598581179
478,2,348480,-0.0881281858925344,0.0959825136287778,0.359157217248792
479,2,350086,-0.116845884695489,0.0959001546282136,0.22388118006605
480,2,351083,-0.149863021968757,0.0970162405877064,0.123309754790611
481,2,351335,-0.125355285531786,0.0960178759300766,0.192558883837865
482,2,351417,-0.127627427011422,0.0959941667316491,0.184530669261491
483,2,351450,-0.138788253488448,0.0960570883681815,0.149386594817694
484,2,352302,-0.120539415136464,0.0968894536904308,0.214291082660918
485,2,352469,-0.119992524139036,0.0959073422705359,0.211715704432178
486,2,352562,-0.143921264544885,0.0962081217709701,0.135563622565345
487,2,352944,-0.122354480315861,0.0960136144396007,0.203379405866639
490,2,355266,-0.159747309332505,0.0958578712656197,0.0965005257272468
491,2,358277,-0.144474144338386,0.095941744025456,0.132999242706942
492,2,358926,-0.14609055616818,0.0960768985946955,0.129265826772213
493,2,358948,-0.137942969819693,0.0961416375709706,0.152232563197175
494,2,359515,-0.139930718326634,0.0959882638934573,0.145787530878621
495,2,363190,-0.137741971554219,0.09694204139059,0.156237477899027
496,2,363588,-0.164441365215901,0.0972091914440828,0.0916002883815043
497,2,363888,-0.16921685073741,0.0963447684549882,0.0798927225308827
498,2,363954,-0.165444054580661,0.0959772430760851,0.0856223626435528
499,2,364199,-0.160906020574209,0.0958676328945419,0.0941503941732564
501,2,365981,-0.191411638132199,0.0976600143231812,0.0507845465996897
502,2,366047,-0.166077815383174,0.0960155371600427,0.0845584927161275
503,2,366936,-0.148857854361037,0.0972088456421568,0.126585963561009
504,2,369530,-0.15313541023703,0.0959158831982986,0.111258730637156
506,2,369931,-0.183228307013878,0.0964300444221001,0.0582324541292675
507,2,371033,-0.168097534839756,0.0962496809758927,0.0815984864398668
508,2,372919,-0.157392587604916,0.0958818666569284,0.101578833935558
509,2,373518,-0.136483050918574,0.0959177910564483,0.155643357049321
510,2,376157,-0.0497062764011068,0.0963684608533146,0.606321173992496
511,2,376172,-0.0507154800847841,0.0970641062096615,0.601653690390771
514,2,381433,-0.0653896110432358,0.0969690619722398,0.500539856578061
515,2,381922,-0.0813853253214458,0.0976891454476875,0.405348774624931
516,2,382146,-0.047643882938001,0.0962806600855345,0.621018265720125
517,2,384206,-0.0606552587511255,0.0965599114051646,0.530304061119234
518,2,384955,-0.049901578332685,0.0963620657206915,0.604883823493272
520,2,387301,-0.0684033323780994,0.0968209339479311,0.480347524529521
521,2,388313,-0.0595003935436355,0.0962619694414897,0.536902047363981
524,2,390138,-0.042040283316999,0.0965879495603544,0.663644126613118
525,2,391233,-0.050637681586905,0.0971134243849577,0.602395460629671
530,2,395606,-0.0720439030863613,0.0965108358712362,0.455871275334175
531,2,395726,-0.0807870168241293,0.0964558899259598,0.40284793340515
532,2,395853,-0.0883738304398528,0.096712331304342,0.361455961788028
533,2,396484,-0.0923812159864412,0.0962731818981591,0.33792657331427
534,2,396705,-0.123723501824489,0.0961268426904522,0.198907668140036
535,2,398759,-0.0571197254993719,0.0970922945424547,0.556704876689317
536,2,400386,-0.0432691624203457,0.096570275000233,0.654385619316998
537,2,400847,-0.0665964217917688,0.0964436492655011,0.490320012310553
538,2,401130,-0.0479834804785175,0.0973596492992846,0.622426616472707
539,2,401143,-0.0642402061103717,0.0971399197558226,0.508840933764038
540,2,401979,-0.0874294843297077,0.0970283576159369,0.368164668892334
541,2,403598,-0.0633688390826759,0.0965665097198835,0.512110333606058
542,2,404844,-0.110238867523674,0.0975284324901104,0.259106537161398
543,2,405100,-0.0512408912602033,0.0967719840296258,0.596790579577896
548,2,406181,-0.0524517945071167,0.0968328550066858,0.588385144785774
549,2,406688,-0.117874326191911,0.0961094956088335,0.220843565785217
550,2,407621,-0.110530004449503,0.096925604424164,0.254909797384928
551,2,409016,-0.075807376164157,0.0979933999912612,0.439687036152274
552,2,410647,-0.0847163117046986,0.0965416835701234,0.380806410636616
554,2,419803,-0.186343986156284,0.0968188380962884,0.0550745083240928
555,2,419943,-0.194812326029073,0.0973494220489812,0.0461396778171935
556,2,422349,-0.137938650439415,0.0964201636194792,0.153429580268886
557,2,425467,-0.0916163479403226,0.096228665923746,0.341713324906895
560,2,429095,-0.184637358162696,0.0964232101791178,0.0563177792738499
561,2,431266,-0.153270595255782,0.096631767915467,0.113605053013874
562,2,431446,-0.144434293509099,0.0970632245966092,0.137632186026218
563,2,432524,-0.112255316586328,0.0962469944829735,0.244270262844242
564,2,434090,-0.183459379344199,0.0968297062268055,0.0589544588509762
565,2,441927,-0.0802782461707828,0.0961841908381752,0.404490337845429
566,2,446471,-0.104870540964909,0.0972993596479125,0.281853071464663
567,2,449325,-0.0601045356545414,0.0968365343542887,0.535210475298197
569,2,450017,-0.0633110979441216,0.0962931927945591,0.511299136598346
