SNP,Chr,Pos,Effect,SE,HUG1_ADE17_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
85,1,112549,-0.0184745140502739,0.146341553734923,0.899611894142423
86,1,112742,0.00646300933483079,0.146914614131974,0.964935971146921
87,1,113050,-0.0203855253922082,0.146663850356864,0.88953345057397
88,1,113135,-0.0426666631913242,0.146276666077126,0.770699053339537
89,1,114076,0.0464417298201288,0.146273408697962,0.751052357662754
90,1,114628,0.0592369608242915,0.146630498894118,0.686466181975178
91,1,116283,0.0595312106934124,0.147446083016262,0.686641763516614
93,1,127853,0.138240680257053,0.14702153394187,0.347719462641798
94,1,128302,0.0920472102471676,0.146558231106361,0.530371422315495
95,1,128704,0.0468867941064068,0.146764847989402,0.749560002380721
96,1,128911,0.0993227320039918,0.146707094773963,0.498840591749406
97,1,130267,0.236179467175948,0.146193271500946,0.107089557454208
98,1,130271,0.23045294685933,0.146393922751002,0.116337586715027
99,1,130613,0.286222055881236,0.147495071725752,0.0531083720951499
100,1,132012,0.0542895219426886,0.147936756331402,0.713855381327936
101,1,133231,-0.0434399512108422,0.14689682257729,0.767619757994904
102,1,137074,0.00283922796223569,0.146705995586968,0.98457029219537
103,1,137304,-0.0521600639620173,0.146730805138733,0.722441338213822
104,1,139686,0.0520732014648893,0.146923788375386,0.723233365566087
105,1,149562,-0.0557799174631882,0.147255245020797,0.705065976168284
106,1,150447,-0.0589677007749108,0.148885818601122,0.692300130153257
108,1,154084,-0.0247345856554335,0.149373175887503,0.86857503452237
110,1,157269,-0.116489747706742,0.146536755522133,0.427175340092162
111,1,160054,-0.112974878884723,0.147939176602755,0.44558139654432
112,1,166222,-0.0866360808011092,0.14689387055268,0.55571083587693
113,1,166416,-0.096845011426738,0.146577259394117,0.509229465882905
114,1,167326,-0.107430087353749,0.14739043993986,0.466557765492902
115,1,168836,-0.0941563755995766,0.146716745241112,0.521448013597348
116,1,171200,-0.169784429645053,0.146744172008683,0.248050734719395
117,1,171431,-0.23615155505682,0.147405117709321,0.110037203973131
118,1,173339,-0.228501262254784,0.146284853853191,0.119177056937774
119,1,173845,-0.237043554915227,0.14612421011726,0.105652015131321
120,1,175121,-0.2753771200659,0.145641412807364,0.0594712697658322
121,1,175281,-0.262641450685096,0.145833024914132,0.0725603741013104
122,1,175315,-0.26771254636677,0.145760563269681,0.0671008100096477
123,1,175523,-0.243820711884288,0.146712344019997,0.0974212842649486
124,1,175541,-0.265922936969896,0.145999625561237,0.0693931566148747
125,1,175653,-0.275133095476875,0.146417751736495,0.061055010285502
128,1,175856,-0.250023885896206,0.148984329024379,0.0941952079767962
129,1,175876,-0.233337589262104,0.146760628808414,0.112748107324188
130,1,175989,-0.239488414982365,0.147154364396994,0.104530820033489
131,1,176001,-0.229595248821959,0.147971306049501,0.121649212130023
133,1,177692,-0.223718884566557,0.14597050349356,0.126262552065729
134,1,178191,-0.21122440869287,0.146169074544849,0.149325588054485
135,1,178224,-0.223718884566557,0.14597050349356,0.126262552065729
136,1,178960,-0.225145543370802,0.147137909673191,0.126871058278109
140,1,183802,-0.267389744010664,0.145780771247001,0.0674672636413798
141,1,183954,-0.23157258046762,0.147024449071142,0.116137964602245
142,1,184450,-0.140587491228175,0.146056820623993,0.336430575624888
144,1,184718,-0.214304776707796,0.146636356908166,0.144775820119813
145,1,185296,-0.167420962254089,0.146184022777665,0.252870967567856
146,1,185438,-0.148286024438242,0.146249469764628,0.311312890862526
147,1,185469,-0.144679594976483,0.146471369113429,0.323943296854851
148,1,185503,-0.164334142764565,0.146032587716226,0.26121581553129
149,1,185705,-0.189173118401458,0.147586279262431,0.200761123989368
150,1,185749,-0.174489669447533,0.147637518289379,0.238049298911938
151,1,185806,-0.175941653033956,0.147830559402365,0.234784275638853
152,1,185879,-0.194231992593035,0.148483181045978,0.19168793755638
153,1,185916,-0.107704810908364,0.148664448804675,0.469249389253162
154,1,185941,-0.107794406563171,0.149312830208868,0.470811358978795
155,1,185954,-0.131766919884817,0.1496952015854,0.37933101026421
156,1,186055,-0.138182588941563,0.146684241579591,0.346815822547403
157,1,186896,-0.169413431400268,0.149003786628803,0.256320356632047
161,1,190132,0.0653359512531168,0.147013686801302,0.657010662161576
162,1,190148,0.0771400774677515,0.147041850457242,0.600181479154233
163,1,190165,0.0570847829272591,0.148198363145994,0.70032736652096
164,1,190169,0.0804280979496603,0.147982757604632,0.587131112340837
165,1,190933,-0.159833357392935,0.146597482488028,0.27633033519469
166,1,192149,0.0507324243941557,0.148020033304436,0.731997873058349
168,1,192303,0.213699479662341,0.17612459440599,0.225810102704676
171,1,192795,0.0915433905547809,0.146485107564211,0.532418715335073
173,1,194187,-0.02169120826559,0.146683000430814,0.882523376084283
174,1,194867,-0.0900752230916008,0.14652930618753,0.53913239878943
190,2,8314,-0.083596053838861,0.149023608403078,0.575181750500712
194,2,8498,-0.134608756275968,0.148699171085695,0.365954543479462
195,2,8651,-0.14661114390499,0.148806596873516,0.325177929265047
197,2,9812,-0.161868728515724,0.149648657076833,0.280142704713212
198,2,9932,-0.160796410795334,0.149060176298188,0.281442482685543
199,2,10135,-0.170155151506662,0.148457895816773,0.252509072212433
200,2,11616,-0.132351871081374,0.148408918323818,0.37310474134985
201,2,12133,-0.130629532819774,0.149004542340599,0.381255839649082
202,2,12194,-0.12564933067483,0.14959406516684,0.401513190699132
203,2,12359,-0.152891747487709,0.149083736599935,0.305809398623083
204,2,13061,-0.141311288184038,0.14910510102627,0.343915555156941
205,2,14298,-0.152829894808392,0.149544588372397,0.307495549983658
206,2,15222,-0.121451338505921,0.151087864259836,0.42202703709341
207,2,17986,-0.125234885159668,0.148426413943833,0.39938015108818
208,2,19770,-0.13785577836628,0.149423213971969,0.356853091209304
209,2,19836,-0.13213390975044,0.149026389019674,0.37587223335632
210,2,19851,-0.136258113499315,0.149453196857998,0.362543090212305
211,2,21595,-0.114187161716475,0.148887065543625,0.443630943448765
212,2,22385,-0.114866334204678,0.149026702756694,0.441354778136119
213,2,23441,-0.146097484753206,0.150399818180242,0.332017231686159
214,2,24209,-0.0958389984306168,0.149273508098643,0.521266378240606
215,2,24341,-0.0900969099162173,0.149637104920555,0.547492289912325
216,2,26815,-0.0974007721850794,0.149444625057135,0.514985540049072
217,2,28209,-0.113363829943788,0.149463091255597,0.448673525713308
221,2,41245,-0.153687012807633,0.148786369705762,0.30234032038328
222,2,43214,-0.209872275530588,0.151014374550607,0.165480535226681
223,2,47104,-0.116315720774961,0.147075293757898,0.429557683408026
224,2,50915,-0.015241403662187,0.148649653521186,0.918392327646529
225,2,55834,-0.0565568746174647,0.147934349955909,0.70246103797738
226,2,56422,0.00254143952592367,0.148229443459814,0.986330379667053
227,2,57715,-0.018943535242109,0.14773743580338,0.898044456625815
228,2,59046,-0.02402803088921,0.148482746736542,0.871537253774059
229,2,59191,0.00107095252913197,0.147638051210395,0.994216368888286
230,2,59383,0.0425801498301442,0.147663189444868,0.773240464319147
231,2,59477,0.0161121114448725,0.149900175173285,0.914464805721946
233,2,60471,-0.00997978170605529,0.147878528846793,0.946232738495482
234,2,60478,-0.0076817385738891,0.148047666736531,0.958648139356166
235,2,60786,-0.0164143621313925,0.147802218073908,0.911634846318485
236,2,61035,0.0106993153928576,0.147793043248399,0.942329435993635
237,2,61071,0.0222201841019096,0.147118933808961,0.880033971415418
238,2,61675,0.000379901056906218,0.147547243281417,0.997947082916428
240,2,62939,0.0751827359725094,0.147237836645869,0.609935612792563
241,2,63527,0.115633805905052,0.147716932817305,0.434265455984415
242,2,63857,0.109618416406594,0.147764343523444,0.458673810558251
243,2,65527,0.039726987498884,0.147376779055214,0.787655740566736
247,2,67976,0.137718889676372,0.149335105264257,0.35704695547407
250,2,72389,-0.00283277440947971,0.14859277946085,0.984800811829426
251,2,72392,-0.169042530586187,0.149332458299268,0.258407902459251
252,2,73646,-0.141797316989278,0.146341615974889,0.333234879430357
253,2,74564,-0.0804510151646603,0.146185671639085,0.582438050045363
254,2,74739,-0.0283930240404692,0.146721462941691,0.846665785980082
257,2,80873,-0.029769631943221,0.147070779229215,0.839707317350376
258,2,81501,-0.00908491504425729,0.147054014479149,0.950773438580922
259,2,83526,0.0330553853642401,0.146816146245203,0.821994296496401
260,2,83845,0.0605509780309641,0.14693088737085,0.680512479507785
263,2,84447,0.0587943583987295,0.148809728163285,0.693009534630703
264,2,87391,0.110589793785308,0.146198828143814,0.449893435719183
265,2,87562,0.132689884490361,0.146517433881667,0.365751956678695
266,2,87849,0.113774142736464,0.146548591995926,0.438057621583337
267,2,87878,0.101722664336962,0.147204395120882,0.490000804284193
269,2,89785,0.0804439647465543,0.147258113896388,0.585219496374588
272,2,93721,0.0161907568304623,0.146872953323908,0.91228447904992
273,2,93952,0.00212227282420559,0.146455318196697,0.98844650683076
274,2,95085,0.0387655774522739,0.146645248112766,0.791664999098066
276,2,107124,0.0800026212987714,0.146670924956931,0.585784023607015
277,2,111645,0.162993786928591,0.146570172943858,0.266872179180657
278,2,111916,0.165138781014386,0.146910081873111,0.261742627913579
279,2,111931,0.16521844235316,0.147135272449877,0.262242393302542
280,2,111999,0.165139460685449,0.146605264285705,0.260751920036628
281,2,114528,0.111464977521431,0.147594488281355,0.4506259884247
282,2,116024,0.188958621578332,0.147722937336286,0.201687230254697
286,2,120090,0.134321521972759,0.147306740197004,0.362470431089872
287,2,120291,0.159706514820992,0.148924270527279,0.284272613428458
288,2,120726,0.128189908322233,0.148147805666175,0.387470654657352
289,2,121716,0.175443757971787,0.147841794045974,0.23614426842453
290,2,123100,0.0516390771651933,0.148315280911671,0.727919315820518
291,2,124677,0.0400822011939109,0.148121037530017,0.786853477877594
293,2,127887,0.102947276930157,0.149051375769097,0.490218564375127
294,2,128935,0.105285332341064,0.148905650886317,0.479995250162702
295,2,129053,0.135900708054932,0.149289518726679,0.363276792273073
296,2,130040,0.162957825345616,0.150126568834015,0.278454445250954
297,2,130976,0.113752968713123,0.149029121993154,0.44579815465351
298,2,132199,0.123501654573302,0.149699100904981,0.409929128792061
299,2,133355,0.100571143521182,0.150761976941272,0.505153270770617
300,2,133435,0.0848639567643535,0.151115477110289,0.574756189065762
302,2,135183,0.144444723511155,0.151071204666936,0.339657506142014
303,2,135402,0.136195736097884,0.151070031911176,0.367915758404446
304,2,135898,0.154570930798595,0.151823214085587,0.30932858259831
305,2,135912,0.153454265481269,0.151938893043502,0.313199733034412
306,2,135925,0.151074813963889,0.151255412939414,0.318572844768032
307,2,136002,0.119923844976388,0.151221011763645,0.428289001575148
308,2,136173,0.1439898348715,0.152233693480275,0.344873429421908
310,2,138318,0.122393357953645,0.156314955979359,0.434156788287274
311,2,138695,0.0985118675037306,0.153679748534946,0.521925309693028
312,2,138818,0.0438525839922748,0.153469430596908,0.775243722164066
313,2,139728,0.0881537482923282,0.15314015195149,0.565224640704757
314,2,140174,0.0509384057944777,0.15318802190456,0.739692415466737
315,2,140863,-0.00831942992672974,0.15314939930494,0.956709101295414
316,2,141152,0.00158556017602285,0.153581421934426,0.991768693062256
317,2,141292,0.0202577429347888,0.152473359203853,0.894379117729654
318,2,141545,0.035025321375727,0.153208587274767,0.819302876978008
322,2,146723,0.0693465454507123,0.152899026684895,0.65043523853477
323,2,147946,0.0510347784730407,0.154320680140065,0.741062755047403
326,2,151397,-0.0195667834810027,0.154726939677534,0.899439733036808
327,2,153035,-0.0703622383641695,0.153000215848198,0.645883130996587
328,2,153228,-0.125086773746514,0.154018985663991,0.417251952086068
329,2,153455,-0.108058954338484,0.155219866482634,0.486782339004382
331,2,153815,-0.0882920288260935,0.154659066753701,0.568443083204407
332,2,154160,-0.114992182461183,0.152986826969526,0.452763843869486
333,2,154235,-0.134138712349209,0.154473217489925,0.385786020283072
335,2,159870,0.0648945227028992,0.150692864779872,0.66699225799878
336,2,161229,-0.0738856690634817,0.152995510571487,0.629446903225208
339,2,162696,-0.00551200980484823,0.152387235923374,0.971166396866837
340,2,163284,0.0965378109242314,0.150280361565952,0.521040380976891
341,2,164166,-0.0205521075900912,0.151760401340139,0.892353281573886
342,2,165270,-0.0392956624847425,0.150473519392043,0.794131671750289
343,2,165675,-0.0114275153737695,0.152973868511298,0.940493811321913
346,2,168062,-0.131529693872807,0.15143874943188,0.385692201115727
347,2,168518,-0.193871300551453,0.15037883285453,0.198165975670448
348,2,168980,-0.160002421672811,0.150420006510389,0.288189727864474
349,2,169651,-0.113785011943609,0.150610731309281,0.450458389913283
352,2,170725,-0.0261426850297285,0.150994346368569,0.862643095438607
353,2,171254,0.0118951344474176,0.151243793765792,0.937356578595968
354,2,172242,-0.13809879220715,0.149276446600951,0.35553490279931
355,2,173254,-0.105919359684225,0.148204830841445,0.475277771271395
356,2,173340,-0.092693086616142,0.148211976314394,0.532106833397527
357,2,173385,-0.101359935632858,0.148332564638729,0.494847257858786
358,2,173973,-0.045927289364519,0.148016145107624,0.756526835523266
360,2,177341,0.0124869120473622,0.147530431365004,0.932595921707697
361,2,180314,-0.104606209878777,0.147476370033096,0.478601410055557
362,2,180339,-0.127160635335065,0.147799397002397,0.390174781965417
363,2,182758,-0.0707888566939943,0.147375518611982,0.631290406267113
364,2,183619,-0.137420279554391,0.147823368558883,0.353200611801978
367,2,187176,-0.253360869093423,0.148197716056996,0.0882160993290444
368,2,191066,-0.155809184173357,0.149692869022068,0.298653304638291
371,2,191599,-0.20558213048362,0.147439624420768,0.164089507455002
373,2,191763,-0.226021593206959,0.147942337471403,0.127465626766633
374,2,191959,-0.24659185845381,0.147485637143495,0.095415943739836
376,2,195759,-0.0119730944529806,0.149338503446702,0.936144145694368
377,2,196912,-0.00280013401654122,0.146924248366133,0.984805323328085
379,2,198110,-0.0174998764195431,0.147801865270162,0.905817344199578
381,2,198805,-0.0209770799924892,0.148437236430413,0.887698136843373
382,2,198891,-0.0161838992442905,0.147282651283609,0.912564392579136
383,2,199248,-0.0218134504339157,0.147616971825653,0.882608169741668
384,2,201782,0.0346281658320833,0.147428610525297,0.814437355347799
385,2,203285,0.151741691940968,0.146646276562877,0.301495748660992
386,2,203783,0.0947909252802419,0.146465389830347,0.517929659078661
387,2,204179,0.096573028100904,0.146816925266234,0.511109124042784
388,2,205406,0.0600419999167718,0.148381834351419,0.68598339193231
389,2,205834,0.0837922791437604,0.147638053817529,0.570699948475386
391,2,207192,0.065591656825688,0.147525979626517,0.65687344745447
392,2,207561,0.0541652030665368,0.146886728233897,0.71253147413409
393,2,208682,0.0553031918354817,0.146638324144332,0.706296117467557
394,2,210102,0.0855602321823569,0.146976111598196,0.560846009832308
396,2,214801,0.04097552184328,0.147023471381913,0.780637835483367
397,2,215016,0.0205729230171816,0.146951669008599,0.888741504919639
398,2,218876,0.10381237778523,0.148372197612452,0.484590844931513
399,2,227511,0.0842467774564142,0.14945868045165,0.573330252700837
400,2,230378,0.131555206444832,0.147475474350651,0.372974850041014
401,2,231943,0.135406324112733,0.147889399203356,0.360506053082582
402,2,232156,0.133610296550298,0.147833262719909,0.366722859639483
403,2,232789,0.151237295309126,0.147260285611883,0.305120539692102
404,2,238524,0.15355127544421,0.147461366549302,0.298449752714691
405,2,241518,0.0650089006108436,0.148929617217289,0.662735391898696
406,2,250396,-0.000810185844982714,0.147954272566343,0.995633962601404
407,2,250466,0.000154785429490545,0.147902028167539,0.999165572986274
408,2,252305,0.020281907651618,0.148290136476648,0.891289151968928
409,2,254571,0.122582935866549,0.150235301478726,0.415084896489712
410,2,254742,0.0958552318421426,0.150154468024797,0.523641913212788
411,2,254908,0.111767955962169,0.151271818343088,0.460485961788326
413,2,255862,0.0235503615498389,0.150471582473731,0.875720224754666
414,2,255975,0.0710572893273704,0.149885823091978,0.635738723702517
415,2,258311,-0.0380372503090661,0.147443872264735,0.796574350460731
416,2,259284,0.0074552132389426,0.147953746755875,0.959841052699452
417,2,266330,0.0710522291926865,0.148542317245823,0.632711534145029
418,2,267100,0.0607813013607782,0.148544395131787,0.68265618684398
419,2,268086,0.0907815224519078,0.148511868440604,0.541411281400697
420,2,274614,0.0796402949023819,0.147626827407674,0.589902463005802
421,2,274729,0.0583653798330138,0.148462964199801,0.694460109768074
422,2,275746,0.113619959809206,0.148307394545773,0.444122105476738
423,2,277029,0.12126194718581,0.147599833461181,0.411882546986226
424,2,277741,0.105981715733987,0.147691195440914,0.473484756432454
425,2,278218,0.1138180779486,0.147407501271781,0.440552750735616
426,2,278379,0.120419727477159,0.151047046686915,0.425851487753552
427,2,279910,0.107040241310414,0.147370041493473,0.468113834393297
429,2,283431,0.0848528320492938,0.149571947752171,0.570867938655303
430,2,283573,0.073439239652448,0.147793411210921,0.619565581835794
431,2,286762,0.0749136703869919,0.148169892849264,0.61345789908621
432,2,287187,0.0813288350869241,0.147468411085683,0.581639862866316
433,2,288379,0.166082793956908,0.146146802620058,0.256555592119461
434,2,294941,0.222729314676582,0.14602105965862,0.128073910455826
439,2,297610,0.149686518522014,0.14702729586996,0.309334059147631
441,2,299680,0.262297657701595,0.146124156572982,0.0735037976717082
442,2,299708,0.29537232207016,0.146256659859749,0.0441855523889655
443,2,299759,0.286108145937865,0.145807738463869,0.050521101715531
444,2,300111,0.24525557122615,0.147046816425123,0.0962275114461389
446,2,301710,0.290621823109423,0.145821982714664,0.0470319552887399
447,2,303446,0.26585816597262,0.146883731086705,0.0711475395815978
448,2,303854,0.290994317299315,0.146777147192581,0.0481916436345736
449,2,304472,0.257656778569807,0.145700899198127,0.077858484480923
450,2,304691,0.211097550247456,0.148290738527859,0.155463406041593
451,2,308097,0.376328951023981,0.145778602392242,0.0102395473282398
453,2,309402,0.176975558221519,0.145949314381455,0.226100440495668
454,2,310030,0.149245024456113,0.146859974261924,0.310210980041718
455,2,310113,0.146374627974107,0.146457325553356,0.318268441119063
456,2,310972,0.158908807630397,0.146643399141896,0.279263572651435
457,2,312659,-0.00452378881143947,0.146317072003777,0.975352639000684
460,2,318265,-0.186065053048214,0.147887540379055,0.209168230496533
461,2,318379,-0.154672184620457,0.148429771584206,0.298098697617426
462,2,321266,-0.127428924554462,0.147507016037801,0.388238321952476
463,2,322957,-0.220891694952265,0.145871837691931,0.130848134356753
464,2,325221,-0.134676309448679,0.146973531507963,0.360119217997708
465,2,332691,-0.03309347480588,0.148636611030394,0.82393913080959
466,2,333006,-0.134803772496958,0.148181516311961,0.363590617106022
468,2,335046,-0.111904534092838,0.146747687320213,0.446232586036041
469,2,335049,-0.121472478409934,0.14735129865589,0.410284140650276
470,2,335995,-0.178261612819489,0.146352538511879,0.224026506686229
471,2,336060,-0.188590518164223,0.146117910747742,0.197661602651754
472,2,338292,-0.118471599407658,0.146317248581212,0.418663871516674
473,2,339568,-0.202036082214697,0.146278934157102,0.168100360957034
474,2,340466,-0.248511292177162,0.147351122865563,0.0925783110357341
478,2,348480,-0.235602348289845,0.145917528785654,0.107284992041976
479,2,350086,-0.265468600026985,0.145779136387863,0.0694482581650173
480,2,351083,-0.21482238141643,0.147913853159401,0.147293132073176
481,2,351335,-0.221173528083717,0.146214425975128,0.13125936938839
482,2,351417,-0.206903866173522,0.146250371679499,0.158030996329914
483,2,351450,-0.269720723054601,0.146123193124812,0.0657519087854708
484,2,352302,-0.193639806571049,0.147627041569104,0.190479715026168
485,2,352469,-0.203093461049896,0.146090579184037,0.165347541148686
486,2,352562,-0.207841629090414,0.146672074299787,0.157350328382278
487,2,352944,-0.201681471208534,0.146271035952529,0.168823243018811
490,2,355266,-0.246334790104542,0.146077183025239,0.0926152017788522
491,2,358277,-0.203523575094635,0.146287023217495,0.165022189653332
492,2,358926,-0.171461207628121,0.146619649176166,0.243020021115001
493,2,358948,-0.183607622259192,0.146624624450586,0.211315411978541
494,2,359515,-0.191010727128724,0.146376617737078,0.192767884329335
495,2,363190,-0.0931645629201124,0.148082030034148,0.529663294207125
496,2,363588,-0.0577436904582047,0.148717816519237,0.698045197699277
497,2,363888,-0.0792081115496919,0.147412792613803,0.591383865080983
498,2,363954,-0.0846626561436254,0.146817971189801,0.564543099341892
499,2,364199,-0.0827539731651956,0.146621401725096,0.572836417595405
501,2,365981,-0.168138176023335,0.149377205534403,0.261101847054491
502,2,366047,-0.108182642840333,0.146837075980966,0.46176198339853
503,2,366936,-0.113690728956312,0.148517801399261,0.444483968214944
504,2,369530,-0.147536084479058,0.146495765747458,0.314575897552822
506,2,369931,-0.120864773546124,0.147572345400327,0.413327310958277
507,2,371033,-0.209870132680514,0.146896254203698,0.15397577893175
508,2,372919,-0.117931594479741,0.146549709748901,0.421522481193142
509,2,373518,-0.0620705510866308,0.146563550267338,0.672184000942733
510,2,376157,-0.146198461843264,0.14671812233761,0.319710168722566
511,2,376172,-0.136048836153959,0.147809103879338,0.357973480678943
514,2,381433,-0.101200533565833,0.147781353870047,0.493920103607
515,2,381922,-0.0624248948297547,0.148991010726409,0.675482430996913
516,2,382146,-0.0647003707493883,0.146745662760161,0.659554266108616
517,2,384206,-0.0419610393740473,0.147226054320494,0.775802884326995
518,2,384955,-0.05331605149448,0.146887608328652,0.716843235350199
520,2,387301,-0.0574900264174314,0.147631152716984,0.697202789651842
521,2,388313,-0.0644171196394193,0.146746015769503,0.660951732476817
524,2,390138,-0.101997863448213,0.147142879942839,0.488646611916688
525,2,391233,-0.0131407320145681,0.148059675542792,0.929328586063416
530,2,395606,-0.309796151373649,0.146275613991378,0.0348826258410246
531,2,395726,-0.323270487134684,0.146138823699712,0.0276010753290313
532,2,395853,-0.309483881674238,0.146645048220443,0.0355244908130997
533,2,396484,-0.284313170684707,0.14613360576439,0.0524998726891347
534,2,396705,-0.312687564159685,0.145897955238337,0.0327806461125496
535,2,398759,-0.242457485139792,0.147481150938946,0.101068609442109
536,2,400386,-0.228075430663638,0.146717068673381,0.120955171935219
537,2,400847,-0.261999243635574,0.146420275007947,0.0744132987637905
538,2,401130,-0.199929457109501,0.148048706711007,0.177743118224094
539,2,401143,-0.22182194763282,0.147665168937024,0.133940636844726
540,2,401979,-0.181684562174879,0.147728503374873,0.219570627031083
541,2,403598,-0.16695105512725,0.146992223843027,0.256818528681299
542,2,404844,-0.187234435262563,0.148571726756324,0.208419113429036
543,2,405100,-0.175524627110873,0.147246464353497,0.23404377695895
548,2,406181,-0.171115605388341,0.147356878629596,0.246331963851851
549,2,406688,-0.109184924456575,0.146670981326962,0.457117227419341
550,2,407621,-0.200245877792529,0.147605649964383,0.175766562924174
551,2,409016,-0.191711764775242,0.149123306041772,0.199428138601517
552,2,410647,-0.143294038041869,0.147095787877863,0.330646851713509
554,2,419803,-0.153049454224384,0.148103720613732,0.302127134511775
555,2,419943,-0.141186297069677,0.149013850042078,0.344046982986743
556,2,422349,-0.179723125761185,0.147062383096292,0.222489885102348
557,2,425467,-0.0995387336655842,0.146748506836419,0.498029254863279
560,2,429095,-0.0797963864476828,0.147652604274661,0.589239048024826
561,2,431266,0.018086677222018,0.147791005197041,0.902667642947699
562,2,431446,0.0385234788171898,0.148376898183762,0.795298547214131
563,2,432524,0.0872106538160424,0.146892907378546,0.553091497375493
564,2,434090,-0.0344093313755972,0.148309084759729,0.816663952299116
565,2,441927,-0.0681099897597168,0.146687934634586,0.642705465758365
566,2,446471,-0.0555081314443885,0.148502125369241,0.708787350544067
567,2,449325,-0.145737282996957,0.147458984143455,0.32367083952367
569,2,450017,-0.187711312068323,0.146503838681091,0.200939072603451
570,2,451779,-0.27142404777883,0.146682262614957,0.0650881593201297
571,2,451784,-0.260436017247789,0.147272492683092,0.0778584387776825
572,2,453525,-0.199724623081979,0.147587389409965,0.176837435667393
573,2,453768,-0.24481353562575,0.14759096199503,0.098058450894597
574,2,454027,-0.187781344373417,0.147208347350346,0.202930027666073
575,2,455029,-0.187183118686065,0.147288516957077,0.204615231470722
576,2,455247,-0.201033298788023,0.146758687050693,0.171613103586639
579,2,455756,-0.215632103155819,0.157670124387071,0.172302536800847
580,2,457024,-0.206675962376962,0.147820772125693,0.162945144660439
581,2,457298,-0.182558309406648,0.148340003773849,0.219263907267691
582,2,460202,-0.253775174173449,0.148381778275371,0.0880917790134121
586,2,464424,-0.28572655073593,0.147441315439433,0.0534325723772645
587,2,465824,-0.162106393524512,0.149431815618309,0.278742382702708
588,2,470145,-0.113611658867942,0.147423281553896,0.44143026572116
589,2,470686,-0.112929668748894,0.147335217627016,0.443902323023576
590,2,471144,-0.112372615160838,0.147591355247429,0.446940450541103
591,2,471830,-0.136994349618774,0.147111615934558,0.352372438205705
592,2,472403,-0.146141217949145,0.147218331024225,0.32154414210179
