SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
73,1,89616,-0.0349209052178803,0.0443673586450634,0.431759926291976
74,1,89679,-0.0221223909525454,0.0443962852865342,0.61858733467557
75,1,89880,-0.0343653719214931,0.0443854780058598,0.43930233526407
76,1,91472,-0.0313370646504351,0.0447218013112329,0.483944901769346
77,1,93789,-0.0370626340662956,0.044247863390861,0.402814218253832
78,1,94351,-0.0311447803262301,0.044377432294521,0.483256536180267
79,1,99148,-0.0215655267156871,0.0442769382248775,0.626518091041607
82,1,106800,0.00277860781304865,0.0443513114552409,0.950080705054353
83,1,107970,0.0115692116418353,0.0442158726771862,0.79374165264585
84,1,109000,-0.0136391645646755,0.0442921424251191,0.758312314676418
85,1,112549,0.00865118913807923,0.0442455495003119,0.845093085049602
86,1,112742,-0.0121504957197076,0.0444156275363699,0.784580056129044
87,1,113050,-0.0223231944002945,0.0443296879710054,0.614876194402722
88,1,113135,-0.0317861736782958,0.0442002911368806,0.472530779924443
89,1,114076,-0.0195818301568198,0.0442203764505216,0.658164498998305
90,1,114628,-0.0157665000351305,0.0443366170720287,0.72234580695793
91,1,116283,-0.030869481383645,0.0445609180155918,0.488923270198966
93,1,127853,0.00171820885446294,0.0445080800061757,0.969227596793105
94,1,128302,0.00161815043569516,0.0443371276328473,0.970907090840053
95,1,128704,0.00706273455606676,0.0443797536760964,0.873647091171652
96,1,128911,0.021178440213643,0.0443719422181952,0.633448499254692
97,1,130267,-0.0597617116781243,0.0442510463077254,0.177715915606503
98,1,130271,-0.0591476210748938,0.0443061721836554,0.182744917239983
99,1,130613,-0.0666046220584575,0.0446925821023704,0.137042647200922
100,1,132012,-0.0524183337484697,0.044650715557291,0.241200853293228
101,1,133231,-0.0704325403014265,0.0442618696178072,0.1124441444997
102,1,137074,-0.0991439519392318,0.044042161799225,0.0249929527443212
103,1,137304,-0.0884176688712364,0.0441223220007208,0.0458421473984889
104,1,139686,-0.102759821652727,0.0440929725890589,0.0203412049606213
105,1,149562,-0.0904784597301484,0.0442711049600554,0.0417214629889116
106,1,150447,-0.0829588823799745,0.0448091940848218,0.0649497821644422
108,1,154084,-0.0963984288608169,0.0448729500093961,0.032373669097021
110,1,157269,-0.103190967962311,0.0440041765107084,0.0195790560338685
111,1,160054,-0.108921123203701,0.0443899675486247,0.0146207870650512
112,1,166222,-0.111878220926602,0.0440350298751361,0.0114918641459976
113,1,166416,-0.105643128013818,0.0439876898399059,0.0168375362972922
114,1,167326,-0.099357430312517,0.0442829596603268,0.0254715410645356
115,1,168836,-0.0976279326907785,0.0440810533558766,0.0274162365067702
116,1,171200,-0.0920054545906913,0.0441821791338395,0.0380245916535549
117,1,171431,-0.0867615761365513,0.0444912431054918,0.051957602789999
118,1,173339,-0.0979038650831064,0.0440754332499712,0.0269659340894243
119,1,173845,-0.102442471910021,0.0440091305587051,0.0204897754467788
120,1,175121,-0.0901408143408834,0.0439968684451446,0.0412206018452679
121,1,175281,-0.0942078043913099,0.0440105863048769,0.0329933166685213
122,1,175315,-0.0959154130907061,0.0439860990000768,0.0298739446140585
123,1,175523,-0.102964032742416,0.044193763063899,0.0203783404731908
124,1,175541,-0.0953289980383085,0.0440593188943779,0.0311615390715089
125,1,175653,-0.0841571914123409,0.0442647934849979,0.0580870786747228
128,1,175856,-0.085915160167707,0.0449935616107441,0.0570081557233565
129,1,175876,-0.0923857203901398,0.0442599448532463,0.0375738192244386
130,1,175989,-0.0917864976856528,0.0443913036457353,0.039399426941908
131,1,176001,-0.0954812882448402,0.0446034394561192,0.0329852227575858
133,1,177692,-0.0833439859912108,0.0440586074402224,0.0593543701606841
134,1,178191,-0.0804925133810178,0.044117798686624,0.0689230729897893
135,1,178224,-0.0833439859912108,0.0440586074402224,0.0593543701606841
136,1,178960,-0.0764946814241973,0.0444489501342192,0.0861350553728716
140,1,183802,-0.105952026062276,0.0439264293468691,0.0163733754355482
141,1,183954,-0.116417130457243,0.0441769270419284,0.00877830664291277
142,1,184450,-0.0972466834422413,0.0439148003292905,0.0274368305135193
144,1,184718,-0.0944321586403704,0.0441850660541503,0.0332688058034152
145,1,185296,-0.0846096125552637,0.0440517731549242,0.0555766193441372
146,1,185438,-0.0936093843509111,0.0440022746171605,0.0340816264621562
147,1,185469,-0.0929936826327221,0.0440702851443267,0.0355510467844969
148,1,185503,-0.0875026562066058,0.0439867882240502,0.0474401584675297
149,1,185705,-0.0878851694057963,0.0444817457120717,0.048960584634677
150,1,185749,-0.100801805972616,0.0444040701876027,0.0238036831372377
151,1,185806,-0.0950664252267979,0.0444999982574353,0.0333403034316699
152,1,185879,-0.0967397829330969,0.0447076334097727,0.0311475854354168
153,1,185916,-0.0896727611683901,0.044728767240747,0.0457463683899213
154,1,185941,-0.0897933758507407,0.0449251433609281,0.0464036631055716
155,1,185954,-0.0911784768638666,0.0450499464102246,0.0437289632498457
156,1,186055,-0.0989072088784271,0.0440931315686896,0.0255074099512896
157,1,186896,-0.089511794210189,0.044882146438638,0.0468799152376573
161,1,190132,0.0276700790587936,0.0444382050325547,0.533907242466341
162,1,190148,0.0267521236239207,0.0444532139016004,0.547690897636366
163,1,190165,0.0361993346415299,0.0447763430873787,0.419377363340765
164,1,190169,0.02674102264992,0.0447392539845673,0.550417836857304
165,1,190933,0.0131051916097048,0.0443934164714256,0.76801026513162
166,1,192149,-0.021474770412598,0.0447472921791198,0.631587066082622
168,1,192303,0.0441286005726744,0.0533111818479613,0.408368474622847
171,1,192795,-0.0697963169812806,0.0441588615903946,0.114871215990194
173,1,194187,-0.0144715282237864,0.0443448692301741,0.744360114869072
174,1,194867,0.00818527270421243,0.0443252805875523,0.853598821581661
190,2,8314,0.013061643116781,0.0450725937766544,0.772146087084411
194,2,8498,0.0314723980661142,0.0449807565175863,0.484584340885206
195,2,8651,0.0413486410082337,0.0450002987077335,0.358800096927827
197,2,9812,0.0518290656514752,0.0452377528273646,0.252693833052958
198,2,9932,0.0463038064138834,0.0450758342921449,0.305009728418992
199,2,10135,0.0525606653319484,0.0448831759943262,0.242366573013866
200,2,11616,0.0346090438009394,0.0448847601192612,0.441184513679733
201,2,12133,0.046764384466064,0.0450323963137553,0.299766296800601
202,2,12194,0.0471111621583242,0.0452060429699765,0.298058571323301
203,2,12359,0.0510204281561166,0.0450614073903321,0.258301123809058
204,2,13061,0.0438691929299042,0.0450794056790122,0.331143255953445
205,2,14298,0.0465095620866547,0.0452145229352555,0.304352186686985
206,2,15222,0.0359252623748164,0.0456838053192758,0.432166946237492
207,2,17986,0.030650191529798,0.0448929121954515,0.495218884965933
208,2,19770,0.0291838375004666,0.045206456197226,0.518978620626414
209,2,19836,0.0280327803270169,0.045084180697205,0.534482964070371
210,2,19851,0.0327184184976954,0.0452074070522097,0.469704569291154
211,2,21595,0.0292270038741947,0.0450272181563259,0.516698170064374
212,2,22385,0.0260390767588823,0.0450754116932584,0.563849772958958
213,2,23441,0.0140747845324587,0.0455285540411746,0.757395956610115
214,2,24209,0.00355935016422348,0.045159381445815,0.937222432977997
215,2,24341,0.0131023522608117,0.0452612237088111,0.772381778640895
216,2,26815,-0.00921960429754709,0.0452096878682755,0.838525842810486
217,2,28209,-0.0233419948820959,0.0452104976352813,0.605971015662687
221,2,41245,-0.0443936135732487,0.0449920801076958,0.324466330589509
222,2,43214,-0.0099818635440464,0.045781451026106,0.82752944415346
223,2,47104,-0.0413892993941891,0.0444536235624998,0.352455248414908
224,2,50915,-0.033988725891795,0.0449090576429083,0.449653833446441
225,2,55834,-0.0244490249597201,0.0447188645230401,0.58491150263894
226,2,56422,-0.0367062509627108,0.044775173992742,0.412888862808081
227,2,57715,-0.0344262386239692,0.0446324413347815,0.441028711227077
228,2,59046,-0.0232483961996495,0.0448789547450917,0.604765715839146
229,2,59191,-0.0237726783854859,0.0446210150591993,0.594528946100618
230,2,59383,-0.0156839216295186,0.0446440026762969,0.72556476002103
231,2,59477,-0.0316846821402608,0.0452922666718222,0.484662516664343
233,2,60471,-0.0259530788532128,0.0446906026107148,0.561794422773305
234,2,60478,-0.0246475172136842,0.0447437400691654,0.582078402570451
235,2,60786,-0.0218535811733894,0.044674225437332,0.625020550924253
236,2,61035,-0.0313530720060922,0.0446549720642196,0.483068090755038
237,2,61071,-0.028291381181869,0.0444579342268721,0.524952299210693
238,2,61675,-0.0232212545503973,0.0445943680600878,0.602887127771798
240,2,62939,-0.0725898184255103,0.0443664714225028,0.102701246425714
241,2,63527,-0.0882643453422035,0.0444540057855592,0.047859946865836
242,2,63857,-0.0945083299846893,0.0444280930427155,0.0340946739680778
243,2,65527,-0.082743723119738,0.0443463945155055,0.062891546967676
247,2,67976,-0.0703856053426701,0.0450509252418606,0.119100053740392
250,2,72389,-0.0274571089107901,0.0449038624653269,0.541285818415699
251,2,72392,-0.0102762551772202,0.0452298271646022,0.820399090707868
252,2,73646,-0.0549523228665864,0.0442091218167279,0.214689605465843
253,2,74564,-0.050699641529617,0.0441363578466223,0.251455540786917
254,2,74739,-0.0522351565586031,0.044276966795824,0.238899444829436
257,2,80873,-0.0139690527464182,0.0444637956333806,0.753579868722359
258,2,81501,-0.0266032917855399,0.0444400504489318,0.549801410986375
259,2,83526,-0.0299201780231469,0.044365056524282,0.500492958833099
260,2,83845,-0.0141961693928299,0.0444293948032358,0.74951971775458
263,2,84447,-9.59132478527691e-05,0.045003155810686,0.998300708886405
264,2,87391,-0.0191502260076803,0.0442278610378364,0.665286396342575
265,2,87562,-0.0110917696995177,0.0443476287965837,0.802648050194712
266,2,87849,-0.0162388326729451,0.0443389343121851,0.714403019912315
267,2,87878,-0.00387962568257327,0.0445374453115418,0.930634024448614
269,2,89785,-0.0104091520015824,0.0445394425383256,0.815348404600689
272,2,93721,-0.0454200939421102,0.0443425327978014,0.306394610559743
273,2,93952,-0.0335316912439665,0.044245376823704,0.44904191115311
274,2,95085,-0.0433809145189314,0.0442830047621907,0.327940195782198
276,2,107124,-0.00100257577872678,0.0443651857711233,0.98198350423203
277,2,111645,-0.00984012665435807,0.0443905391434895,0.82469763490973
278,2,111916,-0.00788751663753168,0.0444962901676031,0.859403994837615
279,2,111931,-0.00608692709957709,0.0445651353152645,0.891436729951278
280,2,111999,-0.00484720183536028,0.0444055237801137,0.913139488123068
281,2,114528,-0.026247466015351,0.044639958299755,0.55692072698529
282,2,116024,0.00558616644638538,0.0447670197235962,0.900766314405596
286,2,120090,0.0419717253950534,0.0445352049170898,0.346612324149374
287,2,120291,0.0318137208795358,0.0450693326828511,0.480725859481083
288,2,120726,0.0551185562796279,0.0447444825754956,0.218824518322154
289,2,121716,0.0196679044547049,0.0447773907023311,0.660758278919146
290,2,123100,0.0251850159791717,0.0448313744361196,0.574627789528245
291,2,124677,0.00278010848203342,0.0447893809803031,0.950541654920855
293,2,127887,-0.00486342777193538,0.0450959699834284,0.914178986283002
294,2,128935,0.0021385965351074,0.0450539376614248,0.962167497741983
295,2,129053,-0.00825360590547342,0.0451890907642934,0.855180651087902
296,2,130040,0.00330712050281001,0.045466710695104,0.942056453828829
297,2,130976,-0.0103982449771728,0.0450933167481642,0.817763867731223
298,2,132199,-0.0146680482865027,0.0452990014699014,0.74627734457242
299,2,133355,-0.00857204611847429,0.0456099200452704,0.851029650758565
300,2,133435,-0.0180882238339662,0.0457006273484545,0.692493046583273
302,2,135183,-0.024661069338896,0.0457172453009645,0.589933040233226
303,2,135402,-0.0181583454186703,0.0457189609437736,0.691479785270453
304,2,135898,-0.0258685195923574,0.0459510712391099,0.573820908387706
305,2,135912,-0.0261896006751452,0.0459845283045637,0.569358277339545
306,2,135925,-0.0328784027068674,0.045763802902833,0.47296321319208
307,2,136002,-0.0383632084721509,0.0457174063722447,0.401959830629485
308,2,136173,-0.0167195209829311,0.0460781553368567,0.716933093315198
310,2,138318,-0.046086452993896,0.0472398264785859,0.329938368681588
311,2,138695,-0.0436434771800875,0.0464346491112304,0.347916515042132
312,2,138818,-0.0395379090781577,0.046359716969699,0.394320487083827
313,2,139728,-0.0444590500060489,0.0462637795979669,0.337214755306554
314,2,140174,-0.0561933314281308,0.0462276049282733,0.224957452868594
315,2,140863,-0.0340963682493631,0.0462699440411718,0.461672025325404
316,2,141152,-0.0332793390509318,0.0464021616342366,0.473728859478578
317,2,141292,-0.0457067876205777,0.0460378446627102,0.321483074375263
318,2,141545,-0.0454763867951244,0.0462633752187167,0.326286115545545
322,2,146723,-0.0561251161193358,0.0461465055149339,0.224707056811587
323,2,147946,-0.0575472324296687,0.0465660694641108,0.217347609091927
326,2,151397,0.000581807670962942,0.0467833505589564,0.990084619551824
327,2,153035,-0.0174134997067451,0.0462647925222363,0.706854798096306
328,2,153228,-0.00223203460274368,0.0466115837623753,0.961834308953794
329,2,153455,-0.00980706722786628,0.046960644581107,0.834696819469562
331,2,153815,-0.00755529992182935,0.0467816325223601,0.871790889597287
332,2,154160,-0.0155632414129054,0.0462857610944138,0.736887766059537
333,2,154235,-0.0102658385434945,0.0467522523810966,0.826325535885675
335,2,159870,-0.0406063116514338,0.0455232745771427,0.373005840621841
336,2,161229,-0.0510546565534249,0.0461942200073111,0.269818103096942
339,2,162696,-0.0115721471313832,0.0460708508663253,0.801819909475426
340,2,163284,-0.014033524061474,0.0454582753989319,0.757722574513056
341,2,164166,-0.00280425870645795,0.0458863057497498,0.951303646941025
342,2,165270,-0.00335902486502215,0.0455003060562152,0.94119206472407
343,2,165675,-0.00356322669815767,0.0462522299006047,0.938636145483648
346,2,168062,0.00425358991437308,0.0458364425532294,0.926115648854428
347,2,168518,0.0100005496195243,0.0455714410345934,0.826428124148625
348,2,168980,0.00965757551149782,0.0455500127528647,0.832212738700962
349,2,169651,0.00188433604957783,0.0455744390696912,0.967043169583086
352,2,170725,-0.0106321181939881,0.045652168013455,0.815978659109929
353,2,171254,-0.0167224092656808,0.0457208964744886,0.714770849652764
354,2,172242,0.0323966855306698,0.0451560944682189,0.473578526672174
355,2,173254,0.00841721219404379,0.0448404850634553,0.851208264456132
356,2,173340,-0.00274920336995077,0.0448370574737828,0.95114270447882
357,2,173385,0.00578482966724869,0.0448775330392635,0.897508148118125
358,2,173973,0.0121364053627692,0.0447547070925151,0.786414125517981
360,2,177341,-0.0105756639840934,0.0446033094209835,0.812712938499005
361,2,180314,-0.0219388510121431,0.0446065468117934,0.623145015033685
362,2,180339,-0.0173353504503511,0.0447250441758741,0.698546939445939
363,2,182758,-0.0229088771905758,0.0445574491627823,0.607474088803231
364,2,183619,-0.00422529110698755,0.0447490909442907,0.924827646992174
367,2,187176,-0.0302918480789375,0.0449643880805231,0.500952260240296
368,2,191066,-0.00415865316232261,0.045329090151151,0.926953808961408
371,2,191599,-0.0274860195328754,0.0446776021088523,0.538813741316491
373,2,191763,-0.00992910841048239,0.0448754775730323,0.825018613494639
374,2,191959,-0.0204018978938613,0.0447559161228539,0.648779529548848
376,2,195759,0.0463673360183664,0.0450860051576551,0.304456599166008
377,2,196912,0.0401950346955094,0.0443716048912146,0.365621014422787
379,2,198110,0.0359988134324649,0.0446482719424985,0.420626778678372
381,2,198805,0.0279211249053921,0.0448572441880263,0.534051778755417
382,2,198891,0.0375112937458498,0.0444874748822606,0.399694423648022
383,2,199248,0.0325648370156426,0.0446002886994111,0.465783643496174
384,2,201782,0.0372160350348766,0.0445350766400496,0.403913320176399
385,2,203285,0.0334743029916878,0.0443705172189966,0.451096022700365
386,2,203783,0.0277781252233721,0.0442859815569463,0.530904660954923
387,2,204179,0.0307574382529975,0.0443876959099489,0.488810910429662
388,2,205406,0.0319787650929125,0.0448419464935274,0.476227823963546
389,2,205834,0.019406262681231,0.0446473644692015,0.664077434078648
391,2,207192,0.00561307305202191,0.0446165497897486,0.899956342837616
392,2,207561,0.00954618183695818,0.0444174294634837,0.829954012775733
393,2,208682,0.00362037173868554,0.0443451890348686,0.934978714478959
394,2,210102,0.0267231952041151,0.0444373765085314,0.547981205537371
396,2,214801,0.00659028467800421,0.0444566337608219,0.882237415940498
397,2,215016,0.0203440475871298,0.0444194550887008,0.647235254695997
398,2,218876,0.0588167885721578,0.044782731589355,0.189907628116579
399,2,227511,0.0278718198590487,0.0451854099564406,0.537742972332938
400,2,230378,0.0203385637809564,0.0446268945900365,0.64885229700535
401,2,231943,0.00453570773372247,0.0447673561386331,0.919356104780578
402,2,232156,0.0239674605411036,0.044731470009185,0.592428976362756
403,2,232789,0.0052174618726199,0.0445903330600532,0.906919613691372
404,2,238524,0.00282048839993199,0.0446536977347993,0.949671978482524
405,2,241518,0.0130809854607146,0.0450362276059343,0.77163893573111
406,2,250396,-0.0123410341738028,0.0447297378042213,0.782784611709147
407,2,250466,0.00354382460566482,0.0447183644564631,0.936880561487193
408,2,252305,-0.0157377448837137,0.0448294713397223,0.725754254270381
409,2,254571,-0.00975558084442307,0.0454640864555926,0.830220454983407
410,2,254742,-0.0108711933194218,0.0454223097011726,0.810983963345632
411,2,254908,-0.0143514480069815,0.0457666100696561,0.754026019113224
413,2,255862,-0.0156730389157709,0.0454896074724511,0.730644571793889
414,2,255975,-0.0153892902901948,0.0453255944576956,0.734414221200058
415,2,258311,-0.0309037534196874,0.0445540875299864,0.488374630464495
416,2,259284,-0.0301026359106258,0.0447058591453647,0.501166027765033
417,2,266330,-0.0317598044893134,0.0448950963526849,0.479770680002395
418,2,267100,-0.0296140964539661,0.0448959742721521,0.509930481041782
419,2,268086,-0.0433866937773555,0.0448675222063908,0.334208294655739
420,2,274614,-0.0396510156563141,0.0446040516582301,0.374632376075899
421,2,274729,-0.0384579237475969,0.0448515053664409,0.391777990355705
422,2,275746,-0.0397568259357855,0.0448286753767994,0.375757281266008
423,2,277029,-0.0504357491813935,0.0445893047420983,0.258773448811921
424,2,277741,-0.0414558430858071,0.0446330681532111,0.353619879448961
425,2,278218,-0.0457985942187257,0.0445402076050955,0.304534960361774
426,2,278379,-0.0391863351853327,0.0456631596913681,0.391385955521569
427,2,279910,-0.0549180716266118,0.0444952921572559,0.217932828647964
429,2,283431,-0.0187384110212845,0.0452332858870216,0.67893417739028
430,2,283573,-0.0360257208141544,0.0446604038004187,0.420406049562036
431,2,286762,-0.020235751772078,0.0448030261530075,0.651791037364905
432,2,287187,0.0066767736459849,0.0446054454605925,0.881098493783875
433,2,288379,0.0111857293705477,0.0442648151441852,0.800646947350334
434,2,294941,0.0113711467305274,0.0442911657708604,0.797531972828729
439,2,297610,0.0256284509601375,0.0444985980887808,0.565023816493303
441,2,299680,0.0340714648025749,0.0443453345296406,0.442810010087227
442,2,299708,0.0337685123518417,0.04443968148473,0.447837701867208
443,2,299759,0.027517165932782,0.0443011215272506,0.534908870525468
444,2,300111,0.027309851699274,0.0446113511071863,0.540817602737212
446,2,301710,0.0106492325923609,0.0443335881745591,0.810309317713944
447,2,303446,0.0213927950326822,0.0446019494245557,0.631781767645893
448,2,303854,0.0111877342341449,0.0446210638488383,0.802170558327843
449,2,304472,0.00395829729939995,0.0442474438254156,0.928768494216562
450,2,304691,0.00169692760844051,0.044964710890448,0.969917035852864
451,2,308097,0.0293619841465304,0.0444633917709198,0.509451507252332
453,2,309402,0.0396223956730953,0.0441698444623949,0.370305577748371
454,2,310030,0.0423256284384598,0.0444115009418857,0.341225442370902
455,2,310113,0.0416346010308613,0.0442891546348003,0.347827999172366
456,2,310972,0.0285852002122938,0.0443858285982598,0.519983034820819
457,2,312659,0.0661469942605819,0.0440992927289764,0.134519649677407
460,2,318265,0.0575486488115332,0.0447097268221231,0.198881267921803
461,2,318379,0.0573617559274607,0.0448434909388173,0.201682832300506
462,2,321266,0.0734170478128129,0.0444751175165478,0.0996801565873315
463,2,322957,0.0656324206246932,0.0441098378629641,0.137661672972971
464,2,325221,0.0618005258382785,0.0443690875572299,0.16453463262812
465,2,332691,0.00385238481281053,0.0449435538871381,0.931740722624858
466,2,333006,0.019812059591504,0.0448433589004685,0.658900209220326
468,2,335046,0.056151184922011,0.0443055889910026,0.205861580035322
469,2,335049,0.0461545848430035,0.0445273997362478,0.300658201051982
470,2,335995,0.055467981295205,0.0442447717529363,0.210794586138213
471,2,336060,0.0616537667807295,0.0441616971698773,0.163564311515729
472,2,338292,0.0325177576502693,0.0442468233019121,0.462877781097326
473,2,339568,0.0171703694200581,0.0443379400955795,0.6987961304788
474,2,340466,0.0281101032448367,0.0447062993612366,0.529904482151238
478,2,348480,-0.028366941677942,0.0442556099305071,0.521951865922112
479,2,350086,-0.0372433163991305,0.044239059330117,0.400433485183632
480,2,351083,-0.0155018140584586,0.0448481664221776,0.72981089929448
481,2,351335,-0.0147386954279252,0.0443446199595115,0.73980930800821
482,2,351417,-0.0147387100531866,0.0443376186988247,0.739769467975631
483,2,351450,-0.00564872939100905,0.0443926105860386,0.898819090475946
484,2,352302,-0.0321791954691362,0.044711471009509,0.472181132379954
485,2,352469,-0.0364620924119534,0.0442492768153501,0.410487114268218
486,2,352562,-0.0257963576237557,0.0444516355950988,0.562066297858184
487,2,352944,-0.0202500703122654,0.0443314578477098,0.648104506342521
490,2,355266,-0.0317114200448914,0.0443124254333089,0.474691270650531
491,2,358277,-0.0154387302405244,0.0443439451837208,0.727928533090021
492,2,358926,-0.0279931627649749,0.0443918224062746,0.528714845024631
493,2,358948,-0.0252337949314384,0.0444105871416371,0.570265013145661
494,2,359515,-0.0251782640607908,0.0443439218503278,0.570535018886454
495,2,363190,-0.0346515144524057,0.0447603008576041,0.439355940813944
496,2,363588,-0.0236759375968014,0.0449573626054907,0.598780659426375
497,2,363888,-0.013066072514394,0.0445836395968647,0.769641790238864
498,2,363954,-0.0104851331645384,0.0444083900955739,0.813486550674093
499,2,364199,-0.0222522333707957,0.0443357415011963,0.616048786099906
501,2,365981,-0.0288426735954034,0.0452197161068694,0.523995245066068
502,2,366047,-0.00823041950762397,0.0444287312593655,0.853139397167374
503,2,366936,-0.00681343254611227,0.0449407370542581,0.879581724781742
504,2,369530,0.00422436389294543,0.0443565906899644,0.924181063410456
506,2,369931,-0.00794037331580252,0.0446594556214687,0.858983399988056
507,2,371033,0.00655213285519408,0.0445415229585649,0.883135741768488
508,2,372919,0.00452966345319689,0.0443498525053705,0.918707668206448
509,2,373518,0.0257233826603175,0.0443041748880025,0.561874774457934
510,2,376157,0.00396589002256777,0.0444226479482797,0.928912951424824
511,2,376172,0.00324003795508582,0.0447439306545038,0.942314326730179
514,2,381433,-0.00579032332485752,0.0447108833542995,0.897031114232738
515,2,381922,-0.0150134418870074,0.0450521341270366,0.739146467946939
516,2,382146,-0.0175612315615391,0.0443715021199523,0.692508445373872
517,2,384206,-0.00513664315253859,0.0445186607989654,0.908208110652445
518,2,384955,-0.022028496056291,0.0444048594029186,0.620144582257699
520,2,387301,0.00809746038117815,0.0446443684083734,0.856175790568576
521,2,388313,0.00212405211806507,0.0443812017089487,0.961855461681814
524,2,390138,0.00840522513735059,0.0445172524890748,0.850351597446041
525,2,391233,0.00614601224123368,0.0447657317805081,0.89087764200491
530,2,395606,0.0275684930143865,0.0444829184295681,0.535819193452941
531,2,395726,0.0285761633331199,0.0444648421250205,0.520856270801209
532,2,395853,0.0338266258544319,0.0445812101020456,0.448499951763242
533,2,396484,0.0346035653736388,0.0443821372920087,0.436105644866307
534,2,396705,0.0365030316536169,0.0443563665362937,0.411092524251915
535,2,398759,0.0404170201451146,0.0447101665917608,0.366623402244683
536,2,400386,0.0587860645559219,0.0444019622302586,0.186375674867728
537,2,400847,0.0576619542066608,0.0443650436059052,0.194546441797429
538,2,401130,0.0548288718490854,0.0447836087122507,0.221653004870764
539,2,401143,0.0425939059133069,0.0447322149176095,0.341648321090582
540,2,401979,0.0458061094041096,0.0446954434775038,0.306135916228053
541,2,403598,0.0471671351470347,0.0444539823764585,0.289400370227408
542,2,404844,0.057432617510593,0.0449182938425586,0.201877246209939
543,2,405100,0.0608586527175486,0.0444923115688036,0.172230261310037
548,2,406181,0.0533464633196319,0.044548558501849,0.23191902127844
549,2,406688,0.0476686450066067,0.044308765906767,0.282738580465368
550,2,407621,0.0353218967912812,0.0447058295893733,0.430002139402425
551,2,409016,0.0526284474942763,0.0451065564804591,0.244095602632204
552,2,410647,0.0407472068352767,0.0444818952140747,0.360271137438472
554,2,419803,0.0211338591561054,0.0448333192239549,0.637655353225714
555,2,419943,0.0185915429066072,0.0451013244210388,0.680430426054938
556,2,422349,0.0484602025873409,0.0444841425891961,0.27672880489325
557,2,425467,0.0580171768583858,0.044291382550741,0.191082266477111
560,2,429095,0.0643390466289543,0.0445303363247733,0.149390935039391
561,2,431266,0.0282891624555502,0.0446607680459045,0.52686755003573
562,2,431446,0.0357986618464343,0.0448261479065047,0.4250528803853
563,2,432524,0.0663293583764612,0.0442953566689507,0.13517406586421
564,2,434090,0.0667933350644444,0.0447041230563245,0.13603751604747
565,2,441927,0.0677729053397989,0.0442183304996083,0.126248440146284
566,2,446471,0.0690915217082556,0.044758275185124,0.123566893042046
567,2,449325,0.0212821942578953,0.044632076864533,0.633773743698948
