SNP,Chr,Pos,Effect,SE,SRO9_DHH1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
78,1,94351,-0.0566193570792041,0.0549823964381812,0.303821888818151
79,1,99148,-0.0369622582632265,0.0548851321965009,0.501103281143753
82,1,106800,0.0123586715464715,0.0549905260967557,0.82231015538375
83,1,107970,0.00263438314297926,0.0548313518505566,0.961707392276095
84,1,109000,-0.0226522003070651,0.0549149293427201,0.680226161573687
85,1,112549,0.0330903552676803,0.0548377085881028,0.54661460149271
86,1,112742,0.0406216477643977,0.0550372909733019,0.460959260349656
87,1,113050,0.0574532353014591,0.0549019877186538,0.296060505250546
88,1,113135,0.0358913755607908,0.0548137490590487,0.513030789908753
89,1,114076,0.0335360310295689,0.0548179745233663,0.541083277840365
90,1,114628,0.0328769030019528,0.0549579294143503,0.550077128526882
91,1,116283,0.0427348332176108,0.0552448013229893,0.439712335598421
93,1,127853,0.0237714770533178,0.0551741537583105,0.666844445949467
94,1,128302,-0.00689991336014761,0.0549754440004795,0.900192043477162
95,1,128704,-0.014050172424035,0.0550263146028463,0.798612676632423
96,1,128911,-0.0100060450682745,0.0550349097502388,0.855834080136868
97,1,130267,-0.069560246965204,0.0548866717149278,0.205868030708826
98,1,130271,-0.0708168234225722,0.0549475643389496,0.198309054796313
99,1,130613,-0.0796942448045225,0.0554293181194394,0.151387068640896
100,1,132012,-0.00656804289396129,0.0554722782301357,0.905816284179753
101,1,133231,-0.00784771855915695,0.0550781579861006,0.886779546466641
102,1,137074,0.00441057993655083,0.0550009060590911,0.936130757767552
103,1,137304,-0.00648850421762154,0.0550194408206849,0.906189310302878
104,1,139686,-0.0147225191787137,0.0550872571679907,0.789426468569936
105,1,149562,-0.0229762228968293,0.0552049723333165,0.677517733260589
106,1,150447,-0.0198349871782284,0.0558210314479568,0.722553262385908
108,1,154084,-0.0119514806312627,0.0559998895818841,0.83112280872442
110,1,157269,-0.0235924924248355,0.0549727422188514,0.66806342685154
111,1,160054,-0.0510613130611826,0.055442934733583,0.357694738543154
112,1,166222,-0.0545142013856769,0.0550224920632431,0.322480375672356
113,1,166416,-0.0426119655731597,0.0549402886997673,0.438501504859294
114,1,167326,-0.0381861209857434,0.0552621861717014,0.490020245601942
115,1,168836,-0.031194852540221,0.0550124368609753,0.571039990586652
116,1,171200,0.0178115955954081,0.0551117558678998,0.746742344502755
117,1,171431,-0.0206138770684774,0.0554531728494072,0.710313307473384
118,1,173339,-0.00680886100805994,0.0550315075637168,0.901602172678798
119,1,173845,-0.0380522298694911,0.0549497704226352,0.489084225739164
120,1,175121,0.0244323908037549,0.0548626481471833,0.656348895347715
121,1,175281,0.00595309908709063,0.0549237889311985,0.913749220724765
122,1,175315,0.00440474421509895,0.0549069125048133,0.936106126169917
123,1,175523,-0.00235075055325723,0.0552183737835195,0.966066872903721
124,1,175541,0.00519322980849324,0.0549924632037597,0.924816955184521
125,1,175653,-0.0111999911159955,0.0551639533663581,0.839227800601745
128,1,175856,-0.00830846723612616,0.0560761734564024,0.882297980237986
129,1,175876,0.00224185544372441,0.0552183866121114,0.967637896344025
130,1,175989,0.00847156552061928,0.0553742272917933,0.878495531389857
131,1,176001,0.00072940679297262,0.0556645963757549,0.989552538877672
133,1,177692,0.000600934217999116,0.0549074036932058,0.991273907370401
134,1,178191,0.00861453207477325,0.0549600189376334,0.87553795216976
135,1,178224,0.000600934217999116,0.0549074036932058,0.991273907370401
136,1,178960,0.00271832539944677,0.0553457608858572,0.960855162614652
140,1,183802,0.0226114361107849,0.0549011378059777,0.680693966830777
141,1,183954,0.0120711746990684,0.0553103876996718,0.827364911937715
142,1,184450,0.0206081336619523,0.0548188378499032,0.707193564020905
144,1,184718,0.0385746955550582,0.0551031022135441,0.484359790725388
145,1,185296,0.0448622622987554,0.0548554693987351,0.414007875868
146,1,185438,0.0128425938108662,0.0549057507737023,0.815196243511493
147,1,185469,0.0110062215768848,0.0549861312677194,0.841467903446891
148,1,185503,-0.00209002313081477,0.0548469140175474,0.969624321366936
149,1,185705,0.00980112252431965,0.0554575649039543,0.859820311683867
150,1,185749,0.00629364561987866,0.0554590067151785,0.909712278417934
151,1,185806,0.00764368880769557,0.0555325825251023,0.8906007968381
152,1,185879,0.00728061072486219,0.0558010745995197,0.896265441586386
153,1,185916,-0.000738497929566227,0.0557770266761136,0.989443652311506
154,1,185941,0.00120634216476576,0.0560199765453715,0.982831734775231
155,1,185954,0.00777854306911608,0.0561820907240606,0.889961864400511
156,1,186055,0.00107622956915487,0.0550622753350724,0.984416840207261
157,1,186896,0.0238258030670269,0.0559506642564052,0.670486921405023
161,1,190132,-0.0672486932016598,0.0550158414358794,0.22239028841362
162,1,190148,-0.0689053078006236,0.0550266984799059,0.211320209791619
163,1,190165,-0.066523278895995,0.0554596473778724,0.231142047689115
164,1,190169,-0.071090057125872,0.0553741331410526,0.200049272140746
165,1,190933,-0.115735405585512,0.0547074480508091,0.0350845054986452
166,1,192149,-0.0354970185081478,0.0554710898674929,0.522640196493898
168,1,192303,0.0537044643913607,0.0661064509119564,0.417113278424532
171,1,192795,-0.109189747124753,0.0546407455655427,0.0464485279946108
173,1,194187,-0.077695993985829,0.0548387600281071,0.157420971798352
174,1,194867,-0.0457972676277444,0.0549104554891721,0.404825020455814
190,2,8314,-0.0409827884686356,0.0558525896564647,0.463577798636693
194,2,8498,-0.0268948230356547,0.0557949479310816,0.630083560150371
195,2,8651,-0.0161147389592344,0.0558589813291218,0.773141262311592
197,2,9812,-0.0199503688357483,0.0561874747764227,0.722750770871154
198,2,9932,-0.0261686054063299,0.0559586854742727,0.64032952053598
199,2,10135,-0.00493135815269441,0.0557610306565458,0.929579221340124
200,2,11616,-0.0345706715575222,0.0556720635803173,0.53502022170216
201,2,12133,-0.0103957264740315,0.0559211671535837,0.852630218364646
202,2,12194,-0.022993826990785,0.0561268152535831,0.682291893000522
203,2,12359,-0.015593853036719,0.0559698628715209,0.780706046680392
204,2,13061,-0.0419425026059121,0.0559273614529932,0.453786738067657
205,2,14298,-0.0172622767062076,0.0561409530795679,0.758658604987438
206,2,15222,-0.0565695050193691,0.0566159947982187,0.318392477083209
207,2,17986,-0.0204505973493232,0.0556918263806608,0.713682397484471
208,2,19770,-0.00724787018479978,0.0560862585227671,0.897251472243823
209,2,19836,-0.0145615065446125,0.055928123281439,0.794737066379464
210,2,19851,-0.0118192125957555,0.0560937309440368,0.833239284239236
211,2,21595,0.0118439750995205,0.055862009032617,0.832212234310658
212,2,22385,0.0130866433386763,0.0559140891733631,0.815082526328512
213,2,23441,-0.00795331245074404,0.0564599506651929,0.888055801053536
214,2,24209,-0.0140683164035402,0.0559916205199882,0.80176120415909
215,2,24341,0.0189139100920781,0.0561200482722259,0.736297661333615
216,2,26815,-0.00929246286570873,0.0560596329769746,0.86844046476405
217,2,28209,0.00316399637069797,0.0560804260325976,0.955040015020158
221,2,41245,-0.0352436087441439,0.0558340641131782,0.528304826867074
222,2,43214,-0.020370410123886,0.0567609483309007,0.719898873603905
223,2,47104,-0.0506040641383139,0.0551228966492731,0.359233850443885
224,2,50915,-0.0194899342692645,0.0557212471728239,0.726715675953277
225,2,55834,-0.0248106701197323,0.0554576598572784,0.654874817349242
226,2,56422,-0.0270597709320366,0.0555538888863393,0.626496525674214
227,2,57715,-0.0215087161545543,0.0553775321796616,0.697953079423375
228,2,59046,-0.0143830130364251,0.0556642985963222,0.796257699812886
229,2,59191,-0.0302501397768448,0.0553273962114481,0.584897351102022
230,2,59383,-0.0251474520304374,0.055350577447376,0.649870246232114
231,2,59477,-0.0388269659729334,0.0561618158070534,0.489805673544643
233,2,60471,-0.0190350589805486,0.0554320708410205,0.731506247318486
234,2,60478,-0.0164385589758045,0.0554976975415987,0.767249590269608
235,2,60786,-0.000108577585672953,0.0554133290930646,0.998437722610263
236,2,61035,-0.020006203524091,0.0553991004687999,0.718219291372535
237,2,61071,-0.0105979969244009,0.0551550898457321,0.847735958870414
238,2,61675,0.00577943665273517,0.0553159142962116,0.916847347375763
240,2,62939,-0.0190964321469186,0.0552117975587654,0.729641995078828
241,2,63527,-0.0206927926996293,0.0554174916220932,0.709076222329132
242,2,63857,-0.0587580801265734,0.0553530525892825,0.289181747057318
243,2,65527,-0.0644213380745247,0.0551520655096126,0.243567812987845
247,2,67976,-0.0661367258909983,0.0559438215009619,0.237922491087069
250,2,72389,-0.0296131017741098,0.0556864774181889,0.595211046815785
251,2,72392,-0.0498224591279399,0.0560248628955446,0.374451814510447
252,2,73646,-0.0569330566730247,0.0548540466447792,0.300026676501839
253,2,74564,-0.0711505414046794,0.0546988757699539,0.194186399322914
254,2,74739,-0.0508025698519616,0.0549435997224904,0.355789380095467
257,2,80873,0.0190801362243799,0.0551319860297205,0.729487970611057
258,2,81501,0.0224645030939458,0.0551191843986369,0.683842080361165
259,2,83526,-0.0015279454831672,0.0550465662297657,0.977871387172132
260,2,83845,-0.0118511858491087,0.0550953305427088,0.829811022538123
263,2,84447,0.00502060947638197,0.0558017802755829,0.928360325945284
264,2,87391,-4.47758400475284e-05,0.0548556411732328,0.999349188997564
265,2,87562,0.00332006652373325,0.054994176200788,0.951894129313147
266,2,87849,-0.0014152181578745,0.054989200049436,0.979482218455256
267,2,87878,0.013339444279303,0.0552209836892278,0.809257683494158
269,2,89785,0.00986136262868073,0.0552292091251438,0.858390822892624
272,2,93721,-0.016099571131195,0.0550582518841364,0.77014512372383
273,2,93952,0.000528563918224291,0.0549074058019849,0.992324753197417
274,2,95085,-0.0214259796574519,0.0549722173224977,0.696948963853152
276,2,107124,0.0307709789989283,0.0549870129163013,0.576104140803992
277,2,111645,0.0183916121429236,0.0550379219027805,0.738455340716947
278,2,111916,0.0147835408003016,0.0551707679793655,0.788886869653293
279,2,111931,0.0163831900054396,0.0552538687948483,0.767016865410764
280,2,111999,0.0175321258803099,0.0550543975884913,0.750331212019366
281,2,114528,0.0262449480482994,0.055361545527593,0.635746941059034
282,2,116024,0.0319435418288648,0.0554848004012271,0.565173321458037
286,2,120090,-0.0142140914024811,0.0552864294224323,0.797252062016353
287,2,120291,-0.0146506647694037,0.0559184677512447,0.79347389790038
288,2,120726,-0.0236328056717421,0.0555865666340608,0.670984059776924
289,2,121716,-0.0711287041574278,0.0554084668209294,0.20008354011647
290,2,123100,-0.0123469717848714,0.0556103771133576,0.824421726265826
291,2,124677,0.00105390510212655,0.055537620785132,0.984870638998107
293,2,127887,-0.0303188115051083,0.0558951381862599,0.587869368656657
294,2,128935,-0.0150971523035539,0.055859786688318,0.787111479127703
295,2,129053,-0.033262598002781,0.0560076466603594,0.552963481501507
296,2,130040,-0.0474136137543397,0.0563211265882306,0.400445122600052
297,2,130976,-0.0397559083062828,0.0558783777174596,0.477261598749502
298,2,132199,-0.0831517116992995,0.0560029974557484,0.138496505567335
299,2,133355,-0.04074657206808,0.05651602123847,0.471402817663657
300,2,133435,-0.0592595441781669,0.0565920085849796,0.295753186354039
302,2,135183,-0.0594373935161079,0.0566229215513955,0.294571637383493
303,2,135402,-0.0525713304560396,0.0566335792366738,0.353901100547731
304,2,135898,-0.0887165422428495,0.0568074674471756,0.119253378852938
305,2,135912,-0.0911381644161369,0.0568388650457947,0.109730113778621
306,2,135925,-0.100617614336793,0.0565339851752877,0.0759734444821277
307,2,136002,-0.0880953841390955,0.0565505252279886,0.12017263065497
308,2,136173,-0.0657212903736113,0.0570388785717717,0.250010726693372
310,2,138318,-0.0826492386795405,0.0584895413021895,0.158519169908813
311,2,138695,-0.0743865130610102,0.0575133099135272,0.196725696631239
312,2,138818,-0.0769174632178911,0.057397889704681,0.181082971503799
313,2,139728,-0.0622876976752009,0.0573447899284394,0.278133329675354
314,2,140174,-0.0753394313143425,0.0573004043679729,0.189425617053305
315,2,140863,-0.0763608350874134,0.0572732816719198,0.183302473180876
316,2,141152,-0.0942234117334146,0.0573602311209261,0.101343541280789
317,2,141292,-0.102142453759097,0.0569059456459361,0.073519471922422
318,2,141545,-0.0954326899905815,0.0572184999313065,0.0962294632357828
322,2,146723,-0.116166525277829,0.0570055749735917,0.0423141140303207
323,2,147946,-0.120127760372514,0.0575108315891512,0.0374429846084719
326,2,151397,-0.0674648059349283,0.0578985738294513,0.244715121341751
327,2,153035,-0.0694456428668411,0.0572591416149503,0.226005576475705
328,2,153228,-0.0585328889077217,0.0577129802825737,0.311178792013879
329,2,153455,-0.0739514733991791,0.0581000652069215,0.203916229151321
331,2,153815,-0.0734466316303242,0.0578779492612075,0.205280147964927
332,2,154160,-0.0825802145794974,0.0572334752343113,0.14994506474709
333,2,154235,-0.0606359807653829,0.0578853022182048,0.295576756838119
335,2,159870,-0.0620602042545613,0.0564143102661648,0.272047281594082
336,2,161229,-0.0674187311961372,0.0572660036014927,0.239872675787125
339,2,162696,-0.0303809997341551,0.057108542891401,0.595069677257345
340,2,163284,-0.0245257299926311,0.0563592461101909,0.663706558533401
341,2,164166,0.0388076527545724,0.0568602933305692,0.495364879904417
342,2,165270,0.0404210118879169,0.0563782714394685,0.473872378639034
343,2,165675,0.0613556980224017,0.0572586633934096,0.284652866157187
346,2,168062,0.0543905579982225,0.0567625878136281,0.338611984723169
347,2,168518,0.0683763879644064,0.0563936212446546,0.226137838889592
348,2,168980,0.0710578797801802,0.0563573406665177,0.208197340346134
349,2,169651,0.0628248959612883,0.0564119124686642,0.266173642143097
352,2,170725,0.0379138448757739,0.0565755451667444,0.503203218633375
353,2,171254,0.0351269068235995,0.0566723045043784,0.535772937071863
354,2,172242,0.070471732805973,0.0559071843166204,0.208316918009452
355,2,173254,0.0740702159379798,0.0554635530819098,0.182581237915453
356,2,173340,0.0622642683811822,0.0554979018100151,0.262658541257488
357,2,173385,0.0737017858749835,0.0555095273646921,0.185124535495925
358,2,173973,0.0705115629464443,0.0553730977218206,0.203717478551428
360,2,177341,0.0218225317612539,0.0552988306862335,0.69335490084336
361,2,180314,0.00595502011066473,0.0553286777570737,0.914350423350404
362,2,180339,0.0055683462561934,0.0554685785414472,0.920093763965264
363,2,182758,-0.041411872848232,0.0552264743745737,0.453841224880352
364,2,183619,-0.00961310146717542,0.0554857294097859,0.862551408259632
367,2,187176,-0.0554619217817484,0.0557120287085855,0.320169836663408
368,2,191066,0.0336379454089127,0.0561787160974337,0.549712491999456
371,2,191599,0.0168836906536616,0.055421149872385,0.760817242730315
373,2,191763,0.0437794636110788,0.0555991548356193,0.43156886158301
374,2,191959,0.0122043027724229,0.0555083818915824,0.826104051518877
376,2,195759,0.0281212041265321,0.0559688284915127,0.61566849670571
377,2,196912,0.0439587459571386,0.0550335189474247,0.424964852795022
379,2,198110,0.00962728190217355,0.0554109602132517,0.862166813510126
381,2,198805,0.0383479242441698,0.0556145688612122,0.490942693304329
382,2,198891,0.0400376444602383,0.0551773807263254,0.468554383911367
383,2,199248,0.0168304309926517,0.0553373725979732,0.761198753279877
384,2,201782,0.0310773776550796,0.0552518578887626,0.574154509549354
385,2,203285,0.0328111962485296,0.0550346042033852,0.551429005324656
386,2,203783,0.0132196081574525,0.0549392352101871,0.809987508084267
387,2,204179,0.01903255789984,0.0550673725451582,0.729831833669685
388,2,205406,0.0232580649134789,0.0556287932187443,0.676132607515176
389,2,205834,0.0269170121222779,0.0553575277153613,0.627099140465438
391,2,207192,-0.00564346636291407,0.055323465932559,0.918807810341801
392,2,207561,0.0110402495765931,0.0550766072380276,0.841242055018972
393,2,208682,0.0115572050705254,0.054983641126388,0.833637905227981
394,2,210102,0.0162351484163007,0.055122317363972,0.768526452435666
396,2,214801,-0.00483626689974814,0.055125865365921,0.930139944119871
397,2,215016,0.000690966334435106,0.0550950001599807,0.990000788134851
398,2,218876,-0.0323797526137447,0.0556379249036819,0.560956559543998
399,2,227511,-0.0207988357442955,0.0560476645432432,0.710791673964001
400,2,230378,-0.0389828654453299,0.0553132447001873,0.481420915596247
401,2,231943,-0.0546193085248387,0.0554346688618692,0.32515574321825
402,2,232156,-0.0379626257078488,0.0554512880694711,0.494037933486841
403,2,232789,-0.0574825909847893,0.0552068940847908,0.298485470911849
404,2,238524,-0.0704312435977891,0.055242372080941,0.203165574445348
405,2,241518,-0.051418300530106,0.0557830087790665,0.357285610244383
406,2,250396,-0.0292984852214118,0.055447446385234,0.597553090646957
407,2,250466,-0.0284335825310764,0.0554291254688051,0.608291854372516
408,2,252305,-0.0809668071864549,0.055429491069273,0.144982560175558
409,2,254571,-0.0776418445773075,0.0562259771197465,0.16818663746183
410,2,254742,-0.0483411510405294,0.0562679310467117,0.390854923364053
411,2,254908,-0.0876650434599662,0.0565648646954484,0.122082106696735
413,2,255862,-0.0514948329460101,0.0563484702192373,0.36141212583043
414,2,255975,-0.0213316168165267,0.0561999418322087,0.704495449152483
415,2,258311,-0.0182853794048651,0.0552746577135133,0.740984688224213
416,2,259284,-0.0120361248421723,0.0554656709202651,0.828332663841487
417,2,266330,-0.0517222387188894,0.0556398150115812,0.353218432043258
418,2,267100,-0.0360517023700291,0.0556707564972952,0.51767252786744
419,2,268086,-0.0319424805508505,0.0556819272780099,0.566563368124127
420,2,274614,-0.0276480668630746,0.0553498578858938,0.617728031639212
421,2,274729,-0.0271885775335348,0.0556534536770565,0.625475336809023
422,2,275746,-0.0201806156627101,0.0556375942515046,0.717034523927524
423,2,277029,-0.0314818991871915,0.0553640130898451,0.569965640349056
424,2,277741,-0.0275394427778215,0.0553917187442231,0.619374336044779
425,2,278218,-0.0275203974276087,0.0552916288226714,0.618983060382436
426,2,278379,-0.0208372713998951,0.0566689824402643,0.713316167039404
427,2,279910,-0.0348000246533774,0.0552605729036249,0.529269348468608
429,2,283431,-0.0324777061369473,0.0560747677864495,0.562833254262525
430,2,283573,-0.0421875449449323,0.0553829350137731,0.446722217994554
431,2,286762,-0.0145540859006945,0.0555649161877101,0.793528635733577
432,2,287187,-0.0131526192485056,0.0553065971472501,0.812164227159986
433,2,288379,0.00798362121895396,0.0548902213534154,0.884440926637552
434,2,294941,-0.0718339373917575,0.0547914692005339,0.190695654180052
439,2,297610,-0.03310273997344,0.0551745791545184,0.548915414136756
441,2,299680,0.00810164477640102,0.0550310114174885,0.883042718730963
442,2,299708,0.0122353760573358,0.0551449337000328,0.824538170317193
443,2,299759,0.008970529834468,0.0549598575983105,0.870438880818795
444,2,300111,0.00449304663852657,0.0553454333472735,0.935343312927074
446,2,301710,0.0267111628202529,0.0549582851330454,0.62725020026146
447,2,303446,0.016263851248313,0.0553161827947315,0.768918362316928
448,2,303854,0.00823322508718374,0.0553318295751988,0.881798572527343
449,2,304472,-0.0137082905644781,0.0548611323489402,0.802831265958846
450,2,304691,-0.0054359154181986,0.0557541110940707,0.922386240639529
451,2,308097,0.0465117486518971,0.055111601809948,0.399265735639555
453,2,309402,0.0574620616324332,0.0547461689425183,0.294616052925837
454,2,310030,0.0606745010665747,0.0550449388122378,0.271094335527861
455,2,310113,0.0518909151813327,0.0549163733954486,0.34535219873672
456,2,310972,0.0623156917925911,0.0549693065447448,0.257712706776159
457,2,312659,0.0808742274857599,0.0546864941927338,0.140066775891786
460,2,318265,0.092647328676065,0.0553492992844143,0.095042654488599
461,2,318379,0.120123886265403,0.0553652218967191,0.0306990201090284
462,2,321266,0.0900602700251321,0.0551522019665996,0.10337309821894
463,2,322957,0.0979822791893983,0.0546175724958329,0.0736736543850451
464,2,325221,0.0895569124846608,0.0549608616150384,0.104106181507634
465,2,332691,0.0525529567967566,0.0556588557879775,0.345714484556786
466,2,333006,0.128874929857602,0.0551950629138529,0.0201086412158293
468,2,335046,0.0771504323998882,0.0549089766837759,0.160882693933965
469,2,335049,0.0658708164960425,0.0551852035753158,0.2334235606373
470,2,335995,0.0593654026695164,0.0548931822026944,0.280225756894614
471,2,336060,0.0620009212956474,0.054810754930515,0.258746540412059
472,2,338292,0.025307793096992,0.0548900238075005,0.645036904247222
473,2,339568,0.0138004987942257,0.0549843456518912,0.801968184853652
474,2,340466,0.0126547590926023,0.0554612719923751,0.819643943880805
478,2,348480,0.00411738921613944,0.0549069756784391,0.94026637596591
479,2,350086,-0.024392520341295,0.0548946551106354,0.657060788829971
480,2,351083,-0.00258010007200196,0.0556194784969968,0.96302689287548
481,2,351335,-0.00755241378952948,0.0549929909989008,0.890845002740413
482,2,351417,-0.016470649980596,0.0549787914889154,0.764672420341933
483,2,351450,-0.014277520487999,0.0550413807525238,0.795480833340028
484,2,352302,0.0168776585871656,0.0554741284275421,0.761121442508501
485,2,352469,0.00940926976448117,0.0549180954678951,0.864060279800508
486,2,352562,0.0181893509257961,0.0551363405409061,0.741672956756716
487,2,352944,0.0228676992888668,0.0549723078092626,0.677673177010627
490,2,355266,-0.00542065204362691,0.0549850232283626,0.921524407399506
491,2,358277,-0.000709933902004869,0.0549944471257323,0.989707533382815
492,2,358926,-0.0125256361260067,0.055071345970138,0.820210337261968
493,2,358948,-0.0103761889459145,0.055090062002118,0.850710867247258
494,2,359515,0.00619140499349174,0.0550091073510921,0.910449430666721
495,2,363190,-0.00231485614127033,0.0555482457736107,0.96678302318479
496,2,363588,0.0291901346487758,0.0557458864746189,0.600865528134023
497,2,363888,0.0165002897390725,0.0552819832002325,0.765516273519394
498,2,363954,0.0311075237115744,0.0550443826383691,0.572340721119822
499,2,364199,0.0204996982179321,0.0549836354525608,0.709496713465334
501,2,365981,-0.00231034784951559,0.0561031141141626,0.967175372145685
502,2,366047,0.0255589624738154,0.0550760323166386,0.642885879227492
503,2,366936,0.0107656387463615,0.0557238908442807,0.846916498386404
504,2,369530,0.0395772544022149,0.0549610543728233,0.471942200536644
506,2,369931,-0.000172152697170538,0.0553787216475725,0.997521421424388
507,2,371033,0.0224418149252848,0.0552187857382197,0.684683017459131
508,2,372919,0.0333680973186844,0.0549644723241004,0.544184895339132
509,2,373518,0.0358257269735762,0.0549288446984724,0.514683300885758
510,2,376157,0.0170777366361425,0.0550757310087046,0.756685115726654
511,2,376172,0.0184802447232255,0.0554726815946903,0.739225354106443
514,2,381433,0.0236918224898093,0.0554269864394978,0.669318033317261
515,2,381922,0.00273907826226238,0.0558717475302796,0.960927585786121
516,2,382146,-0.0156916164906358,0.0550250579297172,0.775679464074478
517,2,384206,-0.0182260468950938,0.0551941787244902,0.741432016132998
518,2,384955,-0.0094365807437195,0.0550774517389921,0.864060165298256
520,2,387301,-0.000153056866439016,0.0553601141044351,0.997795613340186
521,2,388313,0.0175980646240098,0.0550234242163329,0.749287475303501
524,2,390138,-0.00709345055446464,0.0552014118287863,0.897825485701358
525,2,391233,0.0215971146777223,0.0554976005259604,0.697396853884945
530,2,395606,-0.0250645492131016,0.0551712161003389,0.649888665874054
531,2,395726,-0.0141301573158125,0.0551620475659805,0.797978643941283
532,2,395853,-0.0102596514652201,0.0553215863636971,0.852978874760243
533,2,396484,-0.0079852017276566,0.0550781020133022,0.884809712725551
534,2,396705,-0.019404640811693,0.0550434688829511,0.724648941348342
535,2,398759,-0.0162665378940828,0.0554965021309576,0.769610879949488
536,2,400386,-0.00793321266107561,0.0551918700180099,0.885788758207471
537,2,400847,-0.0303436197123877,0.0551189954384202,0.582317053335166
538,2,401130,-0.0359923148084608,0.0556149779919683,0.517942895124076
539,2,401143,-0.0303859443395648,0.0555140961609111,0.58448042169127
540,2,401979,-0.0345186490831317,0.0554728389868423,0.534171213659266
541,2,403598,-0.029481662914928,0.0551869862635613,0.593529724722323
542,2,404844,-0.039014790313771,0.0557873840784634,0.484795189273821
543,2,405100,-0.0217424285348015,0.0553028961306443,0.694444755358975
548,2,406181,-0.0141699089141388,0.0553456795151208,0.798080226829967
549,2,406688,-0.014985646185702,0.055025615417866,0.78552024867826
550,2,407621,-0.00743535154650399,0.0554813270748219,0.893466778803703
551,2,409016,-0.00111812944861434,0.0560383444459385,0.984092190569731
552,2,410647,-0.00861205895151551,0.0552196893559816,0.876153754018338
554,2,419803,-0.0383935294744796,0.0555717634990169,0.490093767108691
555,2,419943,-0.0444172489204295,0.0558876248477128,0.427287130680168
556,2,422349,-0.0348040894196278,0.0552204398425658,0.52892214508315
557,2,425467,-0.039841359951855,0.0550123027689983,0.469406480882178
560,2,429095,-0.0236389698465244,0.0553648714032628,0.669663698717555
561,2,431266,-0.0669903546330232,0.0552944945461268,0.22650676791371
562,2,431446,-0.056910233437144,0.0555506040905887,0.30631226204816
563,2,432524,-0.0135284942415209,0.055094236119046,0.806171828251401
564,2,434090,-0.0330900495636119,0.0555787314726413,0.551975977236392
565,2,441927,-0.0651316759278169,0.0549020629178996,0.23629191442247
566,2,446471,-0.068278926088302,0.0555670696435558,0.219978074805202
567,2,449325,-0.0403132435979464,0.0553185181866332,0.46663918961351
