SNP,Chr,Pos,Effect,SE,HUG1_PGM2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
154,1,185941,0.0116887660373567,0.0678955491310316,0.863411924712409
155,1,185954,0.00988251577391955,0.0680946607536199,0.884691784172543
156,1,186055,-0.015543022728589,0.066732492808329,0.815962120644948
157,1,186896,-0.00610695730087391,0.067830982746012,0.928312867534804
161,1,190132,0.000892889759576632,0.066822259675212,0.989346404282749
162,1,190148,-0.00280508377720334,0.066842263066544,0.966549750688983
163,1,190165,0.0156120044828384,0.0673509371785623,0.816827011156181
164,1,190169,0.00181468486367842,0.067271999262906,0.978494648126211
165,1,190933,-0.0144440874197589,0.0667221042815536,0.82873765424949
166,1,192149,-0.00424196214343997,0.0672716897248733,0.949756672397226
168,1,192303,0.0660217941029648,0.080121392149495,0.410483426958798
171,1,192795,-0.00847249818948279,0.0665986861525338,0.898840930363339
173,1,194187,-0.0784776101869348,0.06652438743418,0.238921197477359
174,1,194867,-0.0385348714858311,0.0665875355080229,0.56315393109785
190,2,8314,-0.0471712166320789,0.0677005441024407,0.486409855199352
194,2,8498,-0.0457051123633032,0.0676041108449961,0.499438880536746
195,2,8651,-0.0275799341042737,0.0676952893540428,0.683951706853856
197,2,9812,0.017217688910497,0.0681073641164813,0.800568243670966
198,2,9932,-0.0103955158881825,0.0678428172070578,0.878304906716531
199,2,10135,0.00171497641252327,0.0675851895250514,0.97977016378506
200,2,11616,-0.0285779975722378,0.0674963788024072,0.672260959529963
201,2,12133,0.00777626223237871,0.0677806480469642,0.908726836177369
202,2,12194,0.00112305986886363,0.0680439912063217,0.986840910421041
203,2,12359,0.000379904964630029,0.0678450703871215,0.995535355501347
204,2,13061,-0.0180376725670115,0.0678332870593526,0.790462362344703
205,2,14298,0.00358374327180844,0.0680538273478196,0.958032261459748
206,2,15222,-0.0330612717240728,0.0686951862373001,0.630619294233901
207,2,17986,0.0112905792953898,0.0675108408296331,0.867276202673106
208,2,19770,0.00674385833180713,0.0679793514038063,0.921032204623567
209,2,19836,-0.00511527093929298,0.0677929868001317,0.939896016727082
210,2,19851,0.0124947757883993,0.0679887707728103,0.854293879092911
211,2,21595,0.00856623589868444,0.0677096680559467,0.899396922183369
212,2,22385,0.0121810901432879,0.067772172321824,0.857463061937738
213,2,23441,0.00229294381863165,0.0684334347910504,0.973289865310724
214,2,24209,-0.00473280053681346,0.0678695868333241,0.944445067746491
215,2,24341,0.0260766223685078,0.0680164289585953,0.701663542757824
216,2,26815,-0.0143169072252018,0.0679447913099217,0.833232162590583
217,2,28209,-0.00257325152900334,0.0679717903479936,0.969822587741349
221,2,41245,-0.0371196293362128,0.0676823737675474,0.583737424187899
222,2,43214,-0.0210172406918826,0.0687998968223175,0.760177910079973
223,2,47104,-0.05424458862135,0.066828428920172,0.41751118766527
224,2,50915,-0.0133287593592303,0.0675442603152972,0.843679977575179
225,2,55834,-0.00566690202000242,0.0672351820071935,0.932877797439979
226,2,56422,-0.026092253053505,0.0673417446844765,0.698648974382521
227,2,57715,-0.0224581300670136,0.0671233857440464,0.738140778623749
228,2,59046,-0.0204436742388441,0.0674648652100329,0.762047800490906
229,2,59191,-0.0240962907292459,0.0670750487607124,0.719627555402752
230,2,59383,0.00240259552086802,0.0671065072695416,0.971459900787649
231,2,59477,-0.0175787357794404,0.0681099104649608,0.796485032847873
233,2,60471,-0.0142262573889917,0.0671927451541862,0.832445239659596
234,2,60478,-0.0112989381377038,0.067271003288084,0.866709759369597
235,2,60786,-0.0272583876133481,0.0671474035393898,0.685026402377869
236,2,61035,-0.0348264327961897,0.0671326457395123,0.604245877794621
237,2,61071,-0.0186958797296068,0.0668461688923594,0.779882891919408
238,2,61675,0.0281395410523034,0.0670293104880754,0.674880017999895
240,2,62939,-0.00740142546503031,0.0669289898871208,0.912007303442632
241,2,63527,-0.00980203185463613,0.0671793578201992,0.884076991935042
242,2,63857,-0.0375539511208378,0.0671672773896104,0.576440626051045
243,2,65527,-0.00744765558324717,0.0669742999287917,0.91151960808544
247,2,67976,-0.0284152588576482,0.0679233124062418,0.675950565764488
250,2,72389,-0.0600782502447429,0.0674454119867386,0.373660074340782
251,2,72392,-0.0795831144012396,0.0678482071055511,0.241603435503103
252,2,73646,-0.0778695553796014,0.066457459554133,0.242099598442422
253,2,74564,-0.0959088633988314,0.0662594817620293,0.148651761719521
254,2,74739,-0.0641847876715233,0.0665867627678643,0.335742318967495
257,2,80873,-0.0457908465945848,0.0667889583859562,0.493412200596416
258,2,81501,-0.0298906296701804,0.0668033354516911,0.654830266766263
259,2,83526,-0.0457986551696664,0.066674072072735,0.492594520734379
260,2,83845,-0.0488365529923958,0.0667314201045077,0.464753351541615
263,2,84447,-0.0115520066821322,0.0676318732436588,0.864473277113919
264,2,87391,-0.0217802608972787,0.0664770289542002,0.743381201916015
265,2,87562,-0.0283228432836192,0.0666383409989708,0.671078696073805
266,2,87849,-0.0122343215496071,0.066645895703997,0.854454614090424
267,2,87878,-0.00360441270487225,0.0669352017291171,0.957085705297179
269,2,89785,-0.0636488846673562,0.0668571642253602,0.34174181663202
272,2,93721,-0.0961342159462054,0.0665443629491189,0.149439447680847
273,2,93952,-0.0709109742114462,0.0664427765637791,0.286588838356089
274,2,95085,-0.0986950713434688,0.0664354131440561,0.138282942145026
276,2,107124,0.0104778165978743,0.0666735865631583,0.875215740184794
277,2,111645,0.00742698319582974,0.0667174459919434,0.91142589812472
278,2,111916,0.014524860143538,0.0668714134276433,0.828173435149551
279,2,111931,0.0135779014444678,0.0669742430862408,0.839460384831705
280,2,111999,0.00983902172402445,0.0667355657488895,0.882874465594535
281,2,114528,0.0163246437782094,0.0671160435799946,0.807968408583431
282,2,116024,0.0290606896693751,0.0672634839525447,0.665974242867838
286,2,120090,0.015267225842668,0.067010614424945,0.819908018229036
287,2,120291,0.00360558091351526,0.0677816400354759,0.957607375286695
288,2,120726,0.00351501346917682,0.0673900328274357,0.958431307029661
289,2,121716,-0.0324159085900187,0.0672916408760386,0.630301480190191
290,2,123100,0.0266502885903727,0.0673916846581271,0.692746986013559
291,2,124677,0.00121294075710954,0.0673137245249898,0.985633701424748
293,2,127887,0.022206556635415,0.0677649666572397,0.743333024178921
294,2,128935,0.039072637187807,0.0676792595816253,0.564090854445012
295,2,129053,0.027618811143874,0.0679014056371133,0.684439041368314
296,2,130040,0.0001849750445857,0.0683318496720854,0.99784164976029
297,2,130976,-0.0129127079806666,0.0677717886180468,0.849001639817351
298,2,132199,0.00265138145524202,0.0680892538923711,0.968960403047898
299,2,133355,-0.0229768848880507,0.0685390857363642,0.73764492335967
300,2,133435,-0.0411204060738992,0.0686632553093772,0.549643276835129
302,2,135183,-0.0261285783696892,0.0687221061884687,0.704020940456767
303,2,135402,-0.0391245402277132,0.0686942373255741,0.569347790210524
304,2,135898,-0.0857659066219931,0.0689393039953806,0.214296120243065
305,2,135912,-0.0903171515772336,0.0689739934418083,0.19123773928775
306,2,135925,-0.103961881709573,0.0686053164336052,0.130575687687135
307,2,136002,-0.108682071570126,0.0685329082331898,0.113671483677086
308,2,136173,-0.0746871440602439,0.0691490163095123,0.280839605289866
310,2,138318,-0.0660549886359831,0.0710047907954987,0.352857125370331
311,2,138695,-0.0787926597946691,0.0697473427152498,0.259375225309676
312,2,138818,-0.0792217061264384,0.0696175944967099,0.255910932119376
313,2,139728,-0.0633825582036569,0.069538351690287,0.362666487940007
314,2,140174,-0.0698670696108481,0.0695207494002823,0.315594126003954
315,2,140863,-0.0532882320275192,0.0695341525932745,0.44397396751272
316,2,141152,-0.0608630575773872,0.0697127812088485,0.383226862742011
317,2,141292,-0.072272238448291,0.0691793561214305,0.296872737329796
318,2,141545,-0.0683943493206187,0.0695285002218833,0.325942682463827
322,2,146723,-0.0930989925134764,0.0693212775640207,0.180132407910926
323,2,147946,-0.13013298672791,0.0697919321863585,0.0630693203877419
326,2,151397,-0.0998649535653255,0.0701089160688976,0.155206650229583
327,2,153035,-0.0752287469224804,0.0694293550638543,0.279313034817828
328,2,153228,-0.0499588359970247,0.0700016968172609,0.475896437483743
329,2,153455,-0.0433726938608539,0.070543149937213,0.539057035831382
331,2,153815,-0.059974555277271,0.0702376153507712,0.393750072416417
332,2,154160,-0.0507393771082012,0.0695209843726122,0.465970424117794
333,2,154235,-0.0460488534766088,0.0702254039164652,0.512425464610466
335,2,159870,-0.0487211483947607,0.0684443014549213,0.47703622275715
336,2,161229,-0.0220746679938726,0.0695347906507534,0.751080605763974
339,2,162696,-0.0274503302896301,0.069230065056857,0.69196929891113
340,2,163284,-0.0496928422976897,0.0682766735787714,0.467208817278543
341,2,164166,-0.0450510571309979,0.0689206082532925,0.513752588184272
342,2,165270,-0.0667133099112318,0.0682901056154084,0.329282543384053
343,2,165675,-0.0686446422161919,0.0694163865306323,0.323398017737504
346,2,168062,-0.0189925306993977,0.0688804266357696,0.782915335181262
347,2,168518,-0.0518142533954988,0.0684378658073046,0.449495473141677
348,2,168980,-0.0708800207724269,0.0683568673254167,0.300486877622909
349,2,169651,-0.0532848738359828,0.0684346668490535,0.436722850747779
352,2,170725,-0.0712927980327915,0.068510328552964,0.298766987583379
353,2,171254,-0.0682491392178828,0.0686303034076618,0.320686893085846
354,2,172242,-0.00507597804299287,0.0679134391148112,0.940462423350825
355,2,173254,0.0196852691927388,0.0673854103022506,0.770359191611724
356,2,173340,0.00578611611281599,0.0673846956427522,0.931620891890751
357,2,173385,0.0250519593961025,0.0674342768633397,0.71048665012581
358,2,173973,0.0207406460739551,0.0672592241718452,0.757983612917245
360,2,177341,0.027895584688751,0.0670226378629368,0.677508266859976
361,2,180314,-0.0317792960588407,0.0670402401986685,0.635769335907362
362,2,180339,-0.0311297802426918,0.0672105795186493,0.64352947064563
363,2,182758,-0.095626697363161,0.0667962593259445,0.153138077082601
364,2,183619,-0.0257419853034218,0.0672397285156089,0.702069619173656
367,2,187176,-0.0613208560823176,0.0675410198773765,0.364547594023109
368,2,191066,-0.014443616707618,0.0681209846972431,0.832206867017009
371,2,191599,-0.0497878977457352,0.0671291002744429,0.458778122887022
373,2,191763,-0.0260055521987163,0.0674332541819494,0.699989098700503
374,2,191959,-0.0109793444014212,0.0672803511503571,0.870463815180663
376,2,195759,0.0153351948491059,0.0678557050706359,0.821334444607575
377,2,196912,-0.00728669034802185,0.0667618569713513,0.913149886286092
379,2,198110,-0.014082541885893,0.067158892684135,0.834030670414512
381,2,198805,-0.00296471880619806,0.067452180184242,0.964966801130503
382,2,198891,-0.00985151106864224,0.0669248993385707,0.88305624081859
383,2,199248,-0.0289271704319569,0.0670621285088003,0.66647805754142
384,2,201782,-0.0219511846500579,0.0669871800557217,0.743338568566852
385,2,203285,0.0211063310376562,0.0667281649653046,0.751959346028829
386,2,203783,0.0358119694941724,0.0665666317549005,0.59092518081975
387,2,204179,0.0301593874466662,0.0667357516483025,0.651602372253306
388,2,205406,0.0434149749659464,0.0674013190322617,0.519911714550252
389,2,205834,0.0241069618574263,0.0671056415496246,0.719631109717409
391,2,207192,0.0128657500834231,0.0670516489842269,0.847947936252343
392,2,207561,0.00400680185420188,0.0667584136350428,0.952174124878217
393,2,208682,-0.00350393099455931,0.0666461859981866,0.958100182899253
394,2,210102,-0.000225048478515788,0.066818565052347,0.997314590006118
396,2,214801,0.00355361305064994,0.0668151185257648,0.957613984732766
397,2,215016,0.0289069817038875,0.0667595361133164,0.66527809640814
398,2,218876,0.0176126253544031,0.0674611240078361,0.794184489615099
399,2,227511,0.0557263352568321,0.0678803942610179,0.412229428955012
400,2,230378,0.0265734808890418,0.0670740078595599,0.692210503839629
401,2,231943,0.00986567219925205,0.0672792164431652,0.883501671586661
402,2,232156,0.0243296074701904,0.0672412182415802,0.717698701417538
403,2,232789,-0.00205805444251983,0.0670154516041197,0.975518053493706
404,2,238524,0.0166456396265231,0.0671040024763328,0.804234284335284
405,2,241518,0.0533562628776947,0.0676328622976411,0.430693943458976
406,2,250396,-0.0246353191598617,0.0672182115209814,0.714213307106054
407,2,250466,0.00888459457303759,0.0672055925076246,0.89490124181265
408,2,252305,0.0214739692922594,0.0673757057678433,0.75012752101711
409,2,254571,0.0268872870157775,0.068316863415301,0.69413809500301
410,2,254742,0.0402717287368317,0.0682364903502336,0.555448399463223
411,2,254908,0.0312974491056681,0.0687714609149694,0.649321696277559
413,2,255862,0.0374429386633932,0.0683481958337838,0.5841574109884
414,2,255975,0.057054265466985,0.0680626694168959,0.402451500649921
415,2,258311,0.0322251783822364,0.0669834280240469,0.630749311238657
416,2,259284,0.0360905734699978,0.0672035515097699,0.591582646119581
417,2,266330,0.0367610465677071,0.0674917220888994,0.58632105083918
418,2,267100,0.044762327292897,0.0674731066998777,0.507501065957525
419,2,268086,0.0162649783069936,0.0675145271404967,0.80976411824257
420,2,274614,0.00737663572874558,0.0671087022711004,0.91253472624638
421,2,274729,0.0101675744866886,0.0674747441069232,0.880308607016725
422,2,275746,-0.00054744963633957,0.0674474517864868,0.993528479502458
423,2,277029,-0.0182667858849669,0.0671269875734121,0.785686668609904
424,2,277741,-0.0018477247450015,0.0671603120824897,0.978066794013188
425,2,278218,-0.000529437487556628,0.0670390753323935,0.993703276340697
426,2,278379,0.0113915870614585,0.0686954515584541,0.868387727099639
427,2,279910,-0.0221878632363461,0.0670051351087549,0.740737668263563
429,2,283431,-0.003391021328082,0.0679968101408824,0.960253950270688
430,2,283573,-0.0144875444734628,0.0671769581939974,0.829375462627382
431,2,286762,0.0190422993959016,0.0673457224191573,0.777530838293996
432,2,287187,0.0564389492203731,0.0669717458871226,0.399951344623033
433,2,288379,0.0398172710268904,0.066497280053617,0.54970334576794
434,2,294941,0.0581160956733496,0.066498939556032,0.382744983474437
439,2,297610,0.138013779213337,0.0665033254524714,0.0386833358577886
441,2,299680,0.0939547999417709,0.0665140200660411,0.158667235709148
442,2,299708,0.089306541758672,0.0666732066805188,0.181280518722642
443,2,299759,0.0929848019556682,0.0664318688837266,0.162480839939999
444,2,300111,0.0994464612295167,0.0668722629230834,0.137878213854199
446,2,301710,0.0915589030715753,0.0664553916333928,0.169153340009295
447,2,303446,0.0909297647775546,0.0668786536695583,0.174817030884708
448,2,303854,0.0921011491499973,0.0668870060642648,0.169395273433087
449,2,304472,0.0561615899038966,0.0664324552799702,0.3984636164969
450,2,304691,0.0336394368709096,0.067553302534083,0.618816115805799
451,2,308097,0.0396553044867272,0.0668314053453604,0.55331801661305
453,2,309402,0.0252151179586853,0.0664443611054947,0.704550570812001
454,2,310030,0.0282323863773864,0.0668143949526038,0.672881273459058
455,2,310113,0.0293631277578295,0.0666265421180981,0.659691154931433
456,2,310972,0.0155085368895129,0.0667409673269536,0.816386025093055
457,2,312659,0.0639527821932398,0.0663999468849513,0.336134029802597
460,2,318265,0.0355307834209333,0.0673246222378782,0.598002222803028
461,2,318379,0.0663785203267631,0.0674582714349703,0.325792504293231
462,2,321266,0.0486199145102221,0.0670486572913745,0.46884426096044
463,2,322957,0.0662649529059324,0.0664060772232434,0.319023586590579
464,2,325221,0.0378000754679231,0.0668344508159264,0.572040194375561
465,2,332691,0.134560758905079,0.0671650282509793,0.0458945680553069
466,2,333006,0.150299631012184,0.0669368160605762,0.0253611216503689
468,2,335046,0.0925721009404235,0.0665554919211341,0.165131553343372
469,2,335049,0.0720835244540852,0.0669115207412561,0.282083629208964
470,2,335995,0.0685566036962948,0.0665427963725227,0.303591780753295
471,2,336060,0.0676594802463422,0.0664555276964918,0.309319788874647
472,2,338292,0.0326802864512239,0.066526102625555,0.623561945498402
473,2,339568,0.0204570071181677,0.0666401824075282,0.759041841026122
474,2,340466,0.00222241706578773,0.0672260363600919,0.973646322865091
478,2,348480,-0.0258006172837312,0.0665357157110769,0.698419267024496
479,2,350086,-0.0330145930269889,0.0665298258934658,0.620035714627865
480,2,351083,-0.0160683078176443,0.0674077161863217,0.811728645495853
481,2,351335,-0.0423293348722164,0.0666173034779349,0.525572392481946
482,2,351417,-0.045374715383749,0.0666010969132966,0.4961341859182
483,2,351450,-0.0540864208010498,0.0666564833737423,0.417671145659974
484,2,352302,-0.0426409517905968,0.0672072711444242,0.526185545329275
485,2,352469,-0.0298670652238075,0.066546616123456,0.653841095924666
486,2,352562,-0.0202559283294318,0.0668289592809306,0.761991392614394
487,2,352944,-0.0172614730912132,0.0666385362481196,0.795761999768853
490,2,355266,-0.0538985214913477,0.0665830983289119,0.418777191466197
491,2,358277,-0.0025065079072011,0.0666552561169941,0.970024631425809
492,2,358926,-0.00959396569897847,0.0667515158149935,0.885798410129332
493,2,358948,-0.00730094835598638,0.0667734871626562,0.912995718616284
494,2,359515,-0.0143000576396495,0.0666699946060925,0.83028869195571
495,2,363190,0.0261971845980478,0.0673123247763732,0.697371356053842
496,2,363588,0.0577992214803304,0.0675223391653832,0.392577634014481
497,2,363888,0.0424548205311822,0.0669742248596095,0.526557986462358
498,2,363954,0.0439164625510627,0.0667051306194128,0.510731429616686
499,2,364199,0.0313334629289798,0.0666345233533939,0.638482039465302
501,2,365981,0.0150762906124101,0.0679945493003279,0.82465390022679
502,2,366047,0.037399067692903,0.0667449420922217,0.575611081989166
503,2,366936,0.017039927529969,0.0675369688237231,0.800952020791458
504,2,369530,0.0454276957472449,0.0666199474530879,0.495753574841108
506,2,369931,0.0219535160030714,0.067110958914236,0.743769000041539
507,2,371033,0.0398764980302629,0.0669092834259164,0.551571496014831
508,2,372919,0.0538857945638408,0.0665920778596802,0.418949631726614
509,2,373518,0.0709054965624744,0.0665089779613342,0.287105186367265
510,2,376157,0.0157243773170307,0.0667577375096574,0.813923206165564
511,2,376172,0.0243306246800761,0.0672331105300191,0.717654825643609
514,2,381433,0.02469052109225,0.067184160034078,0.713462528024258
515,2,381922,0.0361526341030792,0.0676915826545653,0.593623238888613
516,2,382146,0.0166714730036386,0.0666942546373018,0.802756996787196
517,2,384206,0.0163795663525247,0.0669021079633848,0.806731208816345
518,2,384955,0.0173005184574445,0.0667524035022066,0.795651704000545
520,2,387301,0.0210918386203139,0.0670891853517431,0.753414315444047
521,2,388313,0.0270411958313472,0.066684627155785,0.685349293749144
524,2,390138,0.0227236632032276,0.066896855595899,0.734297969004518
525,2,391233,0.0557260682314495,0.0672142329583892,0.40761862094808
530,2,395606,0.0391858722955449,0.0668566465269404,0.558170909129207
531,2,395726,0.0499589505531748,0.0668118328459054,0.45510517033169
532,2,395853,0.0526391270998794,0.0669965897366868,0.432571131633155
533,2,396484,0.0462296529675945,0.0667133939684514,0.488790868765804
534,2,396705,0.0327801319400064,0.0667037196076984,0.623428575955107
535,2,398759,0.0243290505644085,0.0672596047841771,0.717778739368003
536,2,400386,0.0251987380190656,0.0668831696341808,0.706580171343511
537,2,400847,0.0284084005715314,0.066817897126108,0.670977967173981
538,2,401130,0.017210385112813,0.0674412375010938,0.798724332673008
539,2,401143,0.0249193250942674,0.067300687572794,0.711404500465076
540,2,401979,0.0479983329936404,0.0672235431606776,0.475692363896563
541,2,403598,0.0379530691067386,0.0668852743276072,0.570779121585193
542,2,404844,0.0180361022729553,0.0676564594269971,0.789945441010302
543,2,405100,0.0556388323168203,0.0669784652544985,0.406706119874992
548,2,406181,0.044945391149478,0.0670446447131038,0.503053891593992
549,2,406688,0.0132872342057455,0.0666964078351426,0.842205638705378
550,2,407621,0.0691323037358761,0.0671464601347759,0.303914567925573
551,2,409016,0.0804058873953207,0.0677856969984002,0.236349862300074
552,2,410647,0.0969572647355863,0.0667314413922356,0.147126740622984
554,2,419803,0.0490452631858596,0.0673500565153917,0.466965291529025
555,2,419943,0.0270380213783491,0.0677832413552426,0.690215835413293
556,2,422349,0.0375350667302231,0.0669371282743876,0.575322984097436
557,2,425467,0.0192554265806631,0.0667186621568148,0.773052066894984
560,2,429095,-0.0179007517456634,0.0671149051517275,0.789842048757129
561,2,431266,-0.0354674511606909,0.0671316950164554,0.597604747329824
562,2,431446,-0.0220554912453725,0.067419257006516,0.743756402253313
563,2,432524,-0.0343750694366387,0.0667569576222969,0.606925159745305
564,2,434090,-0.102766417780632,0.0671750457690981,0.126954346391389
565,2,441927,-0.0928709931883249,0.0664924406333678,0.163376766097662
566,2,446471,-0.0609622942266369,0.0674152570097003,0.366463461820919
567,2,449325,-0.00279110618163658,0.067098412539302,0.966843321691698
569,2,450017,0.00788970532261057,0.0667252117693513,0.905943369425436
570,2,451779,-0.0622604511579548,0.0668934434953486,0.35262378001612
