SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
117,1,171431,-0.0287002732625672,0.0961771008185168,0.765565321027436
118,1,173339,-0.047144016549231,0.095408209540109,0.621522019938772
119,1,173845,-0.0540856384149166,0.0953186254477586,0.570789936058515
120,1,175121,0.0193973274917547,0.0951674081591276,0.838609098357074
121,1,175281,-0.00159024348986397,0.0952538654748833,0.986689533564516
122,1,175315,0.000325458413239998,0.0952239163281245,0.997274908408322
123,1,175523,-0.00923493648859547,0.0957621901922302,0.923228911699655
124,1,175541,-0.000633867119377796,0.0953726160816009,0.994700879318507
125,1,175653,-0.0204444972586479,0.0956682239319488,0.830902775194501
128,1,175856,-0.030500947737046,0.0972403301094863,0.753960286892781
129,1,175876,-0.0105521835693132,0.0957618046677657,0.912319735525858
130,1,175989,-0.0175982271116963,0.0960321126776782,0.854704275097649
131,1,176001,-0.014800587649875,0.0965338826495997,0.878233431201342
133,1,177692,0.0321813253698416,0.0952085118205144,0.73555739979931
134,1,178191,0.0316433212057923,0.0953035867868661,0.740066266102717
135,1,178224,0.0321813253698416,0.0952085118205144,0.73555739979931
136,1,178960,-0.00155321234089845,0.0959844209619268,0.987098400262227
140,1,183802,0.00821569906464262,0.0952349046865543,0.931302500938172
141,1,183954,-0.00168380178640962,0.0959292115579472,0.98600573106589
142,1,184450,0.000743394041403007,0.0950893259491019,0.993766738336702
144,1,184718,0.0134347817926649,0.0956269325711577,0.888351711597464
145,1,185296,0.0323987508863406,0.0952083029255971,0.733838045436417
146,1,185438,0.0260178914702571,0.0952183446532578,0.784825046041279
147,1,185469,0.016441087615509,0.0953618327697948,0.863216041703423
148,1,185503,0.0163606031939865,0.0951152063800315,0.863529586222098
149,1,185705,0.0146853849291061,0.0961791051519021,0.878731645413631
150,1,185749,0.0159148082559039,0.0961785511115011,0.868667610704838
151,1,185806,0.0267485086902427,0.0963001878487793,0.781357861782596
152,1,185879,0.0104357971767418,0.0967745019817327,0.914186870058865
153,1,185916,-0.00619536042916871,0.0967315190671224,0.948969081485813
154,1,185941,0.0009592064036517,0.0971534465484243,0.992128105413808
155,1,185954,0.0128945347200651,0.0974347732518357,0.894790634742216
156,1,186055,0.0155605239139521,0.095488950092325,0.870646106435116
157,1,186896,0.0401195712743641,0.097034617713548,0.679523411785991
161,1,190132,-0.0335716959049697,0.0955969754243953,0.72566320832647
162,1,190148,-0.0322825833258917,0.0956270744696094,0.735874100290436
163,1,190165,-0.0368945926378067,0.096357442115616,0.702029538329387
164,1,190169,-0.0257232310534768,0.0962475278044367,0.78942412242278
165,1,190933,-0.062138280820108,0.0954193783143836,0.51533309157762
166,1,192149,-0.0574631313950896,0.0962086634819951,0.550706000465208
168,1,192303,-0.0220645422066097,0.114747113707771,0.847626852239844
171,1,192795,-0.0841696926520931,0.0951905707245155,0.377177680901874
173,1,194187,-0.110612617445467,0.0951930005100374,0.246027534037035
174,1,194867,-0.0870181387866734,0.0952103933632276,0.361363639582566
190,2,8314,0.0207588095377175,0.0969306485104056,0.830544799204905
194,2,8498,-0.0275487788754483,0.0967838715012325,0.77608514894328
195,2,8651,-0.0350159599581983,0.09686768027984,0.717955134919447
197,2,9812,-0.0788289027031692,0.0973709300691831,0.418730835385838
198,2,9932,-0.0602320748305361,0.097024209336949,0.535135594375577
199,2,10135,-0.0568489669656491,0.0966580396719664,0.556810886775029
200,2,11616,-0.0829912635065735,0.0965017017519445,0.3903738654455
201,2,12133,-0.0803482702400025,0.0968924523947693,0.407522150792044
202,2,12194,-0.0808715922939258,0.0972666255165479,0.406285831950904
203,2,12359,-0.0806920105134512,0.0969821077067525,0.405954583679866
204,2,13061,-0.0956560447988699,0.0969364050680843,0.324420621897054
205,2,14298,-0.0820729251072274,0.0972782085292517,0.399412443168443
206,2,15222,-0.111702117216337,0.0981458905756321,0.25584088465707
207,2,17986,-0.0514694729557386,0.0965638926420657,0.594362388767915
208,2,19770,-0.0749874845321452,0.0971887303247098,0.440887914502582
209,2,19836,-0.0484432947883426,0.0969691379974301,0.617686048213688
210,2,19851,-0.0497606140581002,0.0972513659251048,0.609201852904484
211,2,21595,-0.0576659790374736,0.096836979535826,0.551893932069694
212,2,22385,-0.0637692568843302,0.0969178702727123,0.51098489342335
213,2,23441,-0.0121704777552798,0.0979170366203936,0.901153424888176
214,2,24209,-0.031829700847833,0.0970981239549712,0.743249935367365
215,2,24341,-0.0287495425664721,0.097330576648808,0.76787698287667
216,2,26815,0.00201619527164176,0.0972258953058712,0.983466990522539
217,2,28209,-0.00556262265035923,0.0972582193524011,0.954422722617358
221,2,41245,-0.0999419012708489,0.0967394707397509,0.302262647826513
222,2,43214,-0.126461541251478,0.0982260490145078,0.198779470582105
223,2,47104,-0.043395147978784,0.0956837994529686,0.650448268767689
224,2,50915,-0.02914292651455,0.0966396178574885,0.763162839790011
225,2,55834,-0.0709247896586697,0.0961313634082626,0.461132032425337
226,2,56422,-0.0696601358883913,0.0963061068460253,0.469962297482613
227,2,57715,-0.0435395699540548,0.0960317908783567,0.650548638652066
228,2,59046,-0.0693190320252067,0.0964751634495599,0.472913959277821
229,2,59191,-0.0401329601487598,0.0959691296919387,0.676065308639142
230,2,59383,-0.0493087535984368,0.0959846710134946,0.607772745464452
231,2,59477,-0.0547689339337626,0.0974216960861347,0.574347355453894
233,2,60471,-0.0586345177335685,0.096099207907731,0.54215788209719
234,2,60478,-0.0601242224509231,0.0962063797241404,0.532407318070405
235,2,60786,-0.101652397332606,0.0959488888486517,0.290122364559921
236,2,61035,-0.0824830811849538,0.0959940440163194,0.390784578922095
237,2,61071,-0.0720604036691379,0.0955815368686886,0.451402539351235
238,2,61675,-0.0754571815134879,0.0958497463663684,0.43166701598399
240,2,62939,-0.00513502980713476,0.0957676344641586,0.957268509333661
241,2,63527,0.0402200068037313,0.0961036680854098,0.675831358355674
242,2,63857,0.0256530862091671,0.0961401732082194,0.789755831271134
243,2,65527,0.0246794387183517,0.0958238740009899,0.796904292338657
247,2,67976,0.0751687685123218,0.0971308340807695,0.439512674262553
250,2,72389,0.0462766677790536,0.0965822952414206,0.632134043142941
251,2,72392,0.0279652084074615,0.0972592585891451,0.773873259649848
252,2,73646,0.13066948069923,0.0950222325749098,0.169958169773902
253,2,74564,0.170736125536503,0.0946541136741351,0.0721166733740205
254,2,74739,0.172041120740707,0.0949615348774796,0.070883387715007
257,2,80873,0.15907106837203,0.095254080991988,0.0958125466340272
258,2,81501,0.244385410048814,0.0947247806099087,0.0102849801227295
259,2,83526,0.178939969229969,0.0949890851516377,0.0604144100779475
260,2,83845,0.188418289394038,0.095028382149011,0.0481692637909496
263,2,84447,0.210697867665052,0.0961241481943555,0.0290368378839274
264,2,87391,0.192259288170356,0.0945821876840268,0.0428286202186722
265,2,87562,0.180564271532772,0.0948894449609929,0.0578681404306916
266,2,87849,0.189068391616301,0.0948334277303554,0.0469551158963478
267,2,87878,0.184097145622427,0.0952731020118646,0.0541211172422091
269,2,89785,0.142995231476676,0.0954834762202287,0.135133072038453
272,2,93721,0.161173412941413,0.0951110015586171,0.0910366471738368
273,2,93952,0.148371698911725,0.0948958981126673,0.118826184445766
274,2,95085,0.138393458220552,0.0950718966748971,0.146372178723663
276,2,107124,0.130018926654219,0.0951529430915423,0.17267677408673
277,2,111645,0.121357464511032,0.0952465841320976,0.203452060048931
278,2,111916,0.119105031464293,0.0954801599045919,0.213065973815651
279,2,111931,0.119248414788625,0.095626295645623,0.21321495322946
280,2,111999,0.109180358946599,0.0953155643704922,0.252793789884473
281,2,114528,0.143700324507251,0.095737033423053,0.134252068945235
282,2,116024,0.155978449639048,0.0959117990029007,0.104784635444589
286,2,120090,0.0379779313511922,0.0958689012995796,0.692237821756742
287,2,120291,0.0275022054451572,0.0969757348410583,0.776884085691904
288,2,120726,0.0400725861345644,0.0964028364728336,0.677897849776538
289,2,121716,-0.0333271830543654,0.0963005780463913,0.729492829521074
290,2,123100,0.0590368670816908,0.0963985782920847,0.540651123949442
291,2,124677,0.0805389425705848,0.0962214756685691,0.403149701859169
293,2,127887,0.0926967070959375,0.0968516989620798,0.339172082412896
294,2,128935,0.0659274217421448,0.0968220433817491,0.49637272188777
295,2,129053,0.0455429324756376,0.0971502907773695,0.63951023784314
296,2,130040,0.0344268445191032,0.0977564985313916,0.724921397021844
297,2,130976,0.082453643811401,0.0968779333000032,0.395285990178091
298,2,132199,-0.0162192944972577,0.0974229316726072,0.86787191519083
299,2,133355,-0.0202731450308489,0.0980798705017216,0.836363045817386
300,2,133435,-0.0155420349380195,0.0982942819352244,0.8744547121729
302,2,135183,0.0236161879384245,0.0983441728504308,0.810362548432876
303,2,135402,0.0274261119279728,0.0983265133484047,0.780462679887961
304,2,135898,-0.0184611282220208,0.098853984653821,0.851962770482856
305,2,135912,-0.0162740049253509,0.098928097444971,0.869429052830854
306,2,135925,-0.0157548677453514,0.0984801648534298,0.872988243499832
307,2,136002,0.00195272693188864,0.0984099915453451,0.984180009077396
308,2,136173,-0.0253449802175387,0.0990971014584666,0.798285864480499
310,2,138318,0.034246444027195,0.10170642162265,0.736529130352979
311,2,138695,0.0270805747880214,0.0999688963461023,0.786633959820487
312,2,138818,0.0305526886551792,0.0997826898897657,0.759638762421893
313,2,139728,0.0738248818520377,0.0995395050415253,0.458783992684759
314,2,140174,0.0555964995336158,0.0995730695856858,0.576960226586696
315,2,140863,0.0490039124634967,0.0995425708677687,0.622819661041325
316,2,141152,0.0841965330502288,0.0997566254177958,0.399230136174173
317,2,141292,0.0516832749066936,0.099101071713575,0.602331028587273
318,2,141545,0.0932550511026045,0.0994984525240872,0.349270109503765
322,2,146723,0.0174672198420622,0.099438144449908,0.860662450580915
323,2,147946,0.0669303730375677,0.100290169151185,0.504973615488702
326,2,151397,0.12400900690302,0.100387552840093,0.21753941587584
327,2,153035,0.0710869310571205,0.0994371610256878,0.475147674266816
328,2,153228,0.0445515900503377,0.100207179256227,0.656885070293934
329,2,153455,0.0973111640276079,0.100858875587757,0.335292972047162
331,2,153815,0.0799726659715825,0.10051421413102,0.426778671812217
332,2,154160,0.0718460511819532,0.0994767136398102,0.470625173716835
333,2,154235,0.10884073885122,0.10037724416082,0.278964339006155
335,2,159870,0.0126229648684875,0.0980025338788868,0.897587332588968
336,2,161229,0.0398680066231929,0.0994864901555645,0.688855543828181
339,2,162696,0.0181419244871499,0.0990762458456469,0.85481625489433
340,2,163284,-0.0076056739017285,0.0977671547433883,0.938036191573996
341,2,164166,0.037257599551213,0.0986558409011795,0.705915913708044
342,2,165270,0.0109461944748597,0.0978442024690449,0.910987123742864
343,2,165675,0.00798187410976192,0.0994620694273861,0.936083556485667
346,2,168062,0.0173259298936359,0.0985649079328112,0.860566057720747
347,2,168518,-0.0276925904878582,0.0979937527032224,0.777652581760301
348,2,168980,-0.00555509911125851,0.0979578628927298,0.954809035190929
349,2,169651,-0.0188928762309608,0.0979996779028768,0.847238150772955
352,2,170725,-0.00558783249912431,0.0981788415089656,0.954645238969413
353,2,171254,0.00146253534703322,0.0983381427559092,0.988142290630905
354,2,172242,0.0647921159016513,0.0971145392545141,0.50509805650266
355,2,173254,0.0425231233245353,0.0964045322992454,0.659417510705402
356,2,173340,0.0691434518569027,0.0963491688400209,0.47345753504459
357,2,173385,0.0711094701465955,0.0964339811746617,0.461374958552773
358,2,173973,0.0813604172548406,0.0961543865785429,0.398045863437826
360,2,177341,0.0679199399850599,0.0958557491348226,0.47906268204513
361,2,180314,-0.00718564874006411,0.0959553142058611,0.940348339589309
362,2,180339,0.010245924844958,0.0961969541732002,0.915238329572322
363,2,182758,-0.0155274530727939,0.0958499415470356,0.871400489502812
364,2,183619,0.0359605850461341,0.0962119259973414,0.708804048315867
367,2,187176,0.0374917505859749,0.0967342872575093,0.698564470632816
368,2,191066,0.0166545794292028,0.0974741255781644,0.864430529344526
371,2,191599,-0.00752589396075731,0.0961266723880264,0.937640599630964
373,2,191763,-0.0288164069253821,0.0964960355756602,0.76539970065235
374,2,191959,-0.00201062190041346,0.096272687959622,0.983349467026138
376,2,195759,-0.0575597481724152,0.0970510519319094,0.553502495192441
377,2,196912,-0.0879088245546717,0.0954141794985033,0.357502589812844
379,2,198110,-0.111225150798839,0.0959188010660882,0.247005160085526
381,2,198805,-0.100280748258255,0.0963675491368814,0.298770162279463
382,2,198891,-0.101494917674801,0.0956109656179824,0.289170028450311
383,2,199248,-0.12488591819325,0.0957517169042875,0.192991925667804
384,2,201782,-0.0984625993461946,0.0957208526537548,0.304351696773917
385,2,203285,-0.10274869661114,0.0953358178217609,0.281878847507932
386,2,203783,-0.118122505471375,0.0950792844250373,0.214929207915054
387,2,204179,-0.0987670042160137,0.0953727217457595,0.301102515849338
388,2,205406,-0.137335601440088,0.0962216200822267,0.154381949703096
389,2,205834,-0.114596242605081,0.0958427984532113,0.232628410488972
391,2,207192,-0.166499365478284,0.0955367499765383,0.0822431562691368
392,2,207561,-0.187844154522318,0.0949981212863407,0.0487801240946104
393,2,208682,-0.153988981462595,0.0950092241811706,0.105957868432171
394,2,210102,-0.151352078843582,0.0952683874819064,0.113025278946877
396,2,214801,-0.1874790864684,0.0950816423338585,0.0494163588473254
397,2,215016,-0.214520728340669,0.0948646200992345,0.0243465326397313
398,2,218876,-0.2338742332934,0.0957311945241936,0.0150539871051406
399,2,227511,-0.273149971196394,0.0961271992770145,0.00475024627949815
400,2,230378,-0.250888964715628,0.0950618930329904,0.00867817378119463
401,2,231943,-0.256683535057767,0.0952961044380282,0.00740732741285154
402,2,232156,-0.266276835903609,0.0951816090386699,0.00543125222756012
403,2,232789,-0.243246352670757,0.0950121843525915,0.0108780498022794
404,2,238524,-0.227541677447731,0.0952583751829921,0.0174338448891314
405,2,241518,-0.237118841604465,0.0960330455141724,0.01401661091761
406,2,250396,-0.211976920975066,0.0955345957680844,0.0271324124371435
407,2,250466,-0.222044382411318,0.0954355579391573,0.0205497100918839
408,2,252305,-0.228405150742843,0.095649978769073,0.0174689802045254
409,2,254571,-0.218767902030927,0.0970778631335073,0.0248388401506547
410,2,254742,-0.217603928337404,0.0969963581317602,0.0254891531071261
411,2,254908,-0.243581375660513,0.097574034829361,0.0130023754948832
413,2,255862,-0.114324364232771,0.0976492204373393,0.242482671118885
414,2,255975,-0.124950114677213,0.097258281276092,0.199730902786308
415,2,258311,-0.122705681771084,0.0956529745630696,0.200396306571303
416,2,259284,-0.147922817969196,0.0958757794923096,0.123760924057802
417,2,266330,-0.135181449285602,0.0963438437125639,0.161461642632284
418,2,267100,-0.100121198357077,0.0964580014624664,0.299991174931903
419,2,268086,-0.13232330527227,0.0963550835898051,0.170534361916113
420,2,274614,-0.0941631063521475,0.0958942747834115,0.32679841815103
421,2,274729,-0.106886731699286,0.0963826200063025,0.268192272711373
422,2,275746,-0.1100136905075,0.0963304266325488,0.254209338748595
423,2,277029,-0.0995931733173407,0.0959133802639244,0.299810509797543
424,2,277741,-0.094032665277179,0.0959670420907375,0.32783451201425
425,2,278218,-0.113584052002071,0.0957331983673677,0.236236777807343
426,2,278379,-0.103361714717508,0.0981436950206293,0.292984745001247
427,2,279910,-0.109576949328019,0.0957126829033884,0.253045699146669
429,2,283431,-0.0726889396076167,0.0972176641269882,0.455143314307157
430,2,283573,-0.0822379459435241,0.0960278018538469,0.392359047826331
431,2,286762,-0.0639233622302264,0.0963134908081287,0.507314909872878
432,2,287187,-0.0640351049471282,0.0958633237147789,0.504580713547122
433,2,288379,-0.00513469511491399,0.095196563157763,0.957015216516839
434,2,294941,-0.140618921094669,0.0949594121636141,0.139543379276062
439,2,297610,-0.104467533211114,0.0955744254521947,0.275117638325726
441,2,299680,-0.0109097851280229,0.0954394335150289,0.909056184938588
442,2,299708,-0.0205180431182488,0.0956362748878632,0.830247929519034
443,2,299759,0.00157420223462024,0.0953184304191474,0.986832712078344
444,2,300111,0.0407059971767384,0.0959600016274057,0.671680144009879
446,2,301710,0.080656167440024,0.0952473353591468,0.397676088167323
447,2,303446,0.10877156904902,0.0957697538945479,0.256827040943145
448,2,303854,0.0650625731117555,0.0959004751242605,0.49793821774289
449,2,304472,0.0412613094614199,0.0951267221924689,0.664734237488233
450,2,304691,0.093008115202323,0.0965668159266708,0.336132672972924
451,2,308097,0.00911570793939964,0.095673181937232,0.924146764110605
453,2,309402,0.0484365820294586,0.0950573663605162,0.610684411828617
454,2,310030,0.0462395715030058,0.0955948956104654,0.628896326264928
455,2,310113,0.0580968522603166,0.0953096796791502,0.542546261923137
456,2,310972,0.00741495590385105,0.0955038186574281,0.938158083146644
457,2,312659,0.0270033403719367,0.0951232747761612,0.77667082762914
460,2,318265,-0.094760768740672,0.0962383881135796,0.325472251896418
461,2,318379,-0.0915289195578127,0.096533137456494,0.343696326104794
462,2,321266,0.013185105791263,0.0960064570881156,0.890843818888619
463,2,322957,0.0707138854269397,0.095077603134134,0.457523006212209
464,2,325221,0.0364747395285766,0.0956547138690316,0.703197670184284
465,2,332691,0.11579468618553,0.0964522253879049,0.230734966060313
466,2,333006,0.12939181083122,0.096212959561319,0.179537727801296
468,2,335046,0.0851157315886143,0.0953850214412373,0.372819375255636
469,2,335049,0.088638210810176,0.0957825112525438,0.355384244941931
470,2,335995,0.0658716380145608,0.0952923429601457,0.489857472268092
471,2,336060,0.0966297293289927,0.0950894290726231,0.310230882385391
472,2,338292,0.0335635114322959,0.0952056611229153,0.724646019339435
473,2,339568,0.0373146130201217,0.0953451649423024,0.695764727871097
474,2,340466,0.0153208411728496,0.0961880915341162,0.873539353475392
478,2,348480,-0.0510590552648011,0.0951851311659458,0.592007298033416
479,2,350086,-0.0935981157673703,0.0950980190371983,0.325677612872231
480,2,351083,-0.0658903371431833,0.0963953477152793,0.49471238905395
481,2,351335,-0.075874769954731,0.0952893441244869,0.426418058919143
482,2,351417,-0.0821456643311881,0.0952595441176444,0.389088492368941
483,2,351450,-0.104628729785606,0.0953027875563849,0.273015691913417
484,2,352302,-0.0414178224480938,0.0961941086661707,0.667047414332087
485,2,352469,-0.009556915321384,0.0952450458611296,0.920131136348655
486,2,352562,-0.0225217311294284,0.0956281650343349,0.813946714587341
487,2,352944,-0.053794523587228,0.0953168335646968,0.572856757561853
490,2,355266,-0.0177113623376529,0.0953551676178555,0.852754572261223
491,2,358277,0.00126437298840598,0.0953748567610577,0.989430339409145
492,2,358926,-0.0285218759848615,0.0955031543374581,0.765383964411337
493,2,358948,-0.000908424152720411,0.0955454678098747,0.992419383829675
494,2,359515,0.0169098710302479,0.0953977489772913,0.85940858104294
495,2,363190,0.0476664899823769,0.0963021150797882,0.620930463864154
496,2,363588,0.106346693765568,0.0965498159556465,0.271442762797201
497,2,363888,0.0924360808225175,0.0957593161938101,0.335057426040842
498,2,363954,0.0720993910423435,0.0954275065609845,0.450428297031364
499,2,364199,0.0729291994134108,0.0952958592090748,0.444608783099902
501,2,365981,0.059381478144019,0.0972464660430656,0.54183839678161
502,2,366047,0.102567352322796,0.0953893960673865,0.282997638611027
503,2,366936,0.0793330425845721,0.0965527294853559,0.411827814670544
504,2,369530,0.0408600599637765,0.0953621334851961,0.668568414757673
506,2,369931,0.0397473983710139,0.0960179897911271,0.679156392285251
507,2,371033,0.0425044353419422,0.0957596032951439,0.657411395995463
508,2,372919,0.0526707462797097,0.0953314118865974,0.580954482063848
509,2,373518,0.0429869315797808,0.0952910038812853,0.652185696473931
510,2,376157,0.0357621873820149,0.0955098678083727,0.708305922142166
511,2,376172,0.0516156527555615,0.096180137733869,0.591843270496406
514,2,381433,0.0903014931375382,0.0960296672199229,0.347681106810768
515,2,381922,0.080807598763931,0.0968011574985274,0.404406594863241
516,2,382146,0.0731067657470926,0.0953595833961823,0.443806138996845
517,2,384206,0.0295392679728819,0.0957231177320434,0.757814896045965
518,2,384955,0.0383207368657674,0.0955010040057513,0.688471467895531
520,2,387301,0.034961798346472,0.0959909870928533,0.715912103137119
521,2,388313,0.0697256768479713,0.0953667563506394,0.465183622974497
524,2,390138,0.0328479108259754,0.0957200632971963,0.731677546900263
525,2,391233,0.0749517651757005,0.096185409985338,0.436358930857217
530,2,395606,0.00302318581133199,0.0957092542345264,0.974819115728621
531,2,395726,0.00207625356884711,0.0956743483409242,0.982698522852478
532,2,395853,-0.0136158603014632,0.0959441404939916,0.887228535711626
533,2,396484,-0.00129734312723817,0.095522756426152,0.989171529738038
534,2,396705,0.034181806333074,0.0954593421361108,0.720499624566042
535,2,398759,-0.0209690372096967,0.0962507945901379,0.827665375021191
536,2,400386,0.000780211948509635,0.0957200333802756,0.993501136415432
537,2,400847,0.0131409751323741,0.095629325049024,0.890780529516312
538,2,401130,0.00789153993601821,0.0965073097142532,0.934874826062104
539,2,401143,0.00926754873117119,0.096315650272923,0.923399980118983
540,2,401979,0.016929882309761,0.0962530472894704,0.860481757777598
541,2,403598,0.0192079854050625,0.0957419937526574,0.841109404913249
542,2,404844,0.0189234946335516,0.0968117816267357,0.845139944232625
543,2,405100,0.0390628189167778,0.0959082527403681,0.684039223643937
548,2,406181,0.00573170145845669,0.0959924140162797,0.952420441903303
549,2,406688,0.0190874530140059,0.0954335295081233,0.84158962907529
550,2,407621,0.0257997883063961,0.0962118849090793,0.788735918329015
551,2,409016,-0.00295595475970617,0.0971851783813198,0.975752716669821
552,2,410647,0.0579984104687387,0.0957190225414795,0.544954921757273
554,2,419803,-0.0172206262092718,0.0964368578041633,0.858378633096588
555,2,419943,-0.0137937659022402,0.0970077623456605,0.887009159981146
556,2,422349,-0.0215889584688016,0.0958137692030268,0.821859104581887
557,2,425467,-0.0218231925709621,0.0954696116556622,0.819321639064738
560,2,429095,-0.0624399169087104,0.0959845453228503,0.515779214604438
561,2,431266,-0.0242295649740468,0.0960857255107649,0.801059417211977
562,2,431446,-0.0182354312822061,0.0964776120162678,0.850191995467139
563,2,432524,0.0120313097045854,0.0955539325998154,0.899873902702904
564,2,434090,-0.106644574984452,0.0962693543393632,0.26871417388775
565,2,441927,-0.0831032335745031,0.0953016669160333,0.383800050103353
566,2,446471,-0.103733535385731,0.096415857167413,0.28270808471525
567,2,449325,-0.0615558265662025,0.095953104361944,0.521601269391651
569,2,450017,-0.11594840023907,0.0952770215194004,0.224432116743021
570,2,451779,-0.107178155623818,0.095662943356739,0.263316610535753
571,2,451784,-0.117831992860078,0.0959737260807976,0.220357904506067
572,2,453525,-0.116858888041675,0.0960072831837956,0.224345887335663
