SNP,Chr,Pos,Effect,SE,SRO9_DHH1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
86,1,112742,0.0779477174397231,0.08596376561381,0.365157102110494
87,1,113050,0.00297238962197222,0.0859188898779328,0.972422004334597
88,1,113135,0.0411153858866332,0.0856722508360036,0.631585163389041
89,1,114076,0.0487573422581452,0.0856608950713167,0.569589051955018
90,1,114628,0.0559169476187536,0.0858654390971771,0.515330761625519
91,1,116283,0.0617762814935382,0.0863322726281464,0.474733533508303
93,1,127853,-0.0677567892700897,0.0861585636964076,0.432149268289053
94,1,128302,-0.131625984410932,0.0856166165525635,0.125094085987942
95,1,128704,-0.178185258799701,0.0854636797452192,0.0377943902566087
96,1,128911,-0.145615601172128,0.0856478424340113,0.0899804048446786
97,1,130267,-0.0554806430404469,0.0859062929559999,0.51881069553391
98,1,130271,-0.0597987896270264,0.0860001745515453,0.487303886963178
99,1,130613,-0.0945223581575952,0.0867174551001253,0.276454963071627
100,1,132012,-0.00133812179637588,0.0866788618856271,0.987691712457427
101,1,133231,-0.103768462596097,0.0858864196492165,0.227776915796309
102,1,137074,-0.0776665561332709,0.0858419444029254,0.366208391057581
103,1,137304,-0.124221270368201,0.0857166797955993,0.148167359463557
104,1,139686,-0.108364211545417,0.0858908370861457,0.207907638227432
105,1,149562,-0.108067232571244,0.0860887232621312,0.2101999707599
106,1,150447,-0.120299726363947,0.0870024135852146,0.167625695463963
108,1,154084,-0.0931668608114372,0.0873666119558171,0.286976283993937
110,1,157269,-0.100066151940483,0.0857538020273648,0.244038238066601
111,1,160054,-0.0945320618918672,0.0865892787908437,0.275696617083454
112,1,166222,-0.0844851376373519,0.0859763077379357,0.326449764336046
113,1,166416,-0.0848719827016778,0.0858002030844565,0.323251833515551
114,1,167326,-0.0713702827138217,0.0863237349716766,0.408923253311539
115,1,168836,-0.0307930869641595,0.0859821752988644,0.720457561484937
116,1,171200,-0.0632606132132737,0.0860607418967955,0.46278532295439
117,1,171431,-0.0802944681813544,0.0865588388134982,0.354233989411426
118,1,173339,-0.129136855364256,0.085715184270813,0.132812459527029
119,1,173845,-0.128802136452866,0.0856451021745065,0.133499845701731
120,1,175121,-0.1299090305003,0.0854694568611395,0.129419495129713
121,1,175281,-0.150684771070597,0.0854459980976299,0.0786797753553778
122,1,175315,-0.154293554677579,0.0854006110587339,0.0716599913279164
123,1,175523,-0.154010402110818,0.0858903877391972,0.0738122462621717
124,1,175541,-0.152918221675048,0.0855422035717106,0.0746926654507445
125,1,175653,-0.133564527458007,0.0859067999272475,0.120899104472298
128,1,175856,-0.142100824822319,0.0872964760556867,0.1044603952389
129,1,175876,-0.131568432701026,0.0859960137209277,0.126928070408932
130,1,175989,-0.130495793424352,0.0862476156766937,0.131165142515731
131,1,176001,-0.134204235830617,0.0866838927952528,0.122469534195231
133,1,177692,-0.181516310604575,0.0852488550483283,0.0339250333512451
134,1,178191,-0.165388513046664,0.085427401854307,0.053664249237186
135,1,178224,-0.181516310604575,0.0852488550483283,0.0339250333512451
136,1,178960,-0.194925030451236,0.0858551996086848,0.0237859090410665
140,1,183802,-0.148069472664493,0.0854426677403426,0.0839745335638324
141,1,183954,-0.159830866896169,0.0860103717915412,0.063962328940891
142,1,184450,-0.102397777002939,0.0854997650448639,0.231861492593919
144,1,184718,-0.139946157678373,0.0858374952991781,0.103916988750908
145,1,185296,-0.112533836587388,0.0855852201731407,0.18940558680782
146,1,185438,-0.147845507230563,0.0854369852752267,0.084421591328552
147,1,185469,-0.148820220962906,0.0855565461447234,0.0828295896591922
148,1,185503,-0.146949880816959,0.085342544384147,0.0859667099046021
149,1,185705,-0.155035561529091,0.0862642486184188,0.0731558081587671
150,1,185749,-0.176536288513912,0.0861471126666176,0.0411771927970044
151,1,185806,-0.166136854641587,0.0863220041953299,0.0550806595629324
152,1,185879,-0.168859881349313,0.086728592267472,0.0523284619035994
153,1,185916,-0.148676403317989,0.0867933784368311,0.0875919743605667
154,1,185941,-0.164966359226221,0.0870915435517638,0.0590194128261109
155,1,185954,-0.170050850693961,0.0873208437492735,0.0522762908100237
156,1,186055,-0.150686590759345,0.0856619395326242,0.0794294877539699
157,1,186896,-0.186109823284809,0.0868842709510995,0.0328738400788371
161,1,190132,-0.146166497139429,0.0857937086659836,0.0893177539682495
162,1,190148,-0.14525033647027,0.0858242026929067,0.091448875100105
163,1,190165,-0.141206676597966,0.08650799478795,0.103508772013958
164,1,190169,-0.138787604836607,0.0864104063245658,0.109136284850161
165,1,190933,0.0261737701960131,0.0860109998375602,0.761073138377519
166,1,192149,-0.0467432265214451,0.0866898799754737,0.590088425324747
168,1,192303,0.0742313143069895,0.103314395278602,0.472924810405254
171,1,192795,-0.0448704570884046,0.0858262106434405,0.601437243700746
173,1,194187,-0.0112775841885286,0.0859284677829971,0.895657163245832
174,1,194867,-0.0204829644428653,0.085876880338822,0.811619718865101
190,2,8314,-0.00652330972791826,0.0873372584826322,0.940502853460853
194,2,8498,0.0253828920147037,0.0871995742109426,0.771153727363124
195,2,8651,0.0416435043638205,0.0872635501181009,0.633504106739255
197,2,9812,0.101280768317682,0.0876447432419871,0.248633354142143
198,2,9932,0.0538926334836553,0.0874172287497351,0.537962605330008
199,2,10135,0.0916106025913327,0.0869927789811687,0.293023323051335
200,2,11616,0.0245186919177757,0.0870270559062952,0.778310709564877
201,2,12133,0.0651173483784143,0.0873140904518599,0.45629493943968
202,2,12194,0.0675081422072457,0.0876471320647231,0.441680707431395
203,2,12359,0.0456259286408444,0.0874305578759358,0.602099730802924
204,2,13061,0.032228436189676,0.0874410164385654,0.712666637972241
205,2,14298,0.0381295266346294,0.0877102667325072,0.664030318834494
206,2,15222,-0.00137485032698403,0.0885892421549464,0.987626588961508
207,2,17986,0.0436139387865357,0.0870058784259528,0.616489504657005
208,2,19770,0.0499871258211442,0.087598212395563,0.56860612305562
209,2,19836,0.0271370214155375,0.0873858968886101,0.756331837356736
210,2,19851,0.0404820318777209,0.0876272349239832,0.644380232689034
211,2,21595,0.0633426190561323,0.0872265648834356,0.468206607906939
212,2,22385,0.0607481267053557,0.0873144473003113,0.487049644751403
213,2,23441,0.0165026517627166,0.0882185461145707,0.851716698493803
214,2,24209,0.0137775094599191,0.0874934085033807,0.874965180159542
215,2,24341,0.0451639753988741,0.0876704887496577,0.60676647383022
216,2,26815,0.0188582011141102,0.0875925885602456,0.829662064675918
217,2,28209,0.0246782458042736,0.0876179702618312,0.778371296974035
221,2,41245,0.013658630499503,0.087288666968331,0.875746843807602
222,2,43214,0.0129315769471881,0.0887042654786313,0.884175879438138
223,2,47104,-0.0774178499846978,0.0861355030987245,0.369376437679827
224,2,50915,-0.0481266694399687,0.0870435960039029,0.580679758619757
225,2,55834,-0.0633422534976866,0.0866133017970649,0.465067383688091
226,2,56422,-0.0429670510605845,0.0868037359077629,0.62091456349637
227,2,57715,-0.0443226828927328,0.0865154568062255,0.608754861830652
228,2,59046,0.00324267326876465,0.0869852614367175,0.970284082610405
229,2,59191,-0.0614181491822957,0.0864255840349213,0.477771776306776
230,2,59383,-0.0361073445066987,0.0864909433481146,0.676588706497197
231,2,59477,-0.0589843451519467,0.0877578462783833,0.501943045527919
233,2,60471,-0.0597366977635956,0.0865704440150078,0.490625131250203
234,2,60478,-0.054270705541509,0.0866795483192002,0.531649135709398
235,2,60786,-0.066000484871825,0.0865137711301148,0.446038542190241
236,2,61035,-0.089427546705459,0.0864478813487839,0.301625695669966
237,2,61071,-0.0749939863289984,0.0860935808673014,0.384305082422906
238,2,61675,-0.0821206210806557,0.0863235989243739,0.342097227136063
240,2,62939,-0.149553004848456,0.0859168367090033,0.0826124868153318
241,2,63527,-0.136592697205895,0.0863029910560892,0.114382833663387
242,2,63857,-0.160312182815512,0.0862075764922187,0.0637729264864232
243,2,65527,-0.165724848939967,0.0858914771614682,0.0544739771796904
247,2,67976,-0.136092396525991,0.0872868117353817,0.119859198032442
250,2,72389,-0.0395593186326318,0.0870212405672311,0.649680895634797
251,2,72392,-0.0361818119610617,0.0876174455006477,0.679892391048354
252,2,73646,-0.0628245373669221,0.0857766943003086,0.46439848038809
253,2,74564,-0.0968709470745032,0.085518008172138,0.258085978678394
254,2,74739,-0.0758067270669522,0.085860243316262,0.37788664288421
257,2,80873,0.0203524455290631,0.0861532561511181,0.813387053234264
258,2,81501,0.0111718600240863,0.0861436587883506,0.896886580573705
259,2,83526,-0.0206338659398736,0.0860050639860665,0.810535757228571
260,2,83845,-0.0623050220601437,0.0860299295943637,0.469407342815522
263,2,84447,0.010939344071611,0.0871910829707417,0.9002276273698
264,2,87391,0.00561514789524727,0.0857131343564279,0.947804281671123
265,2,87562,0.017311868917034,0.085925623995503,0.840443187916407
266,2,87849,0.0136779270876804,0.0859193416823056,0.873606308462579
267,2,87878,0.00771025860264184,0.0862906700489083,0.928852707159153
269,2,89785,0.0128362004051294,0.0862985595029465,0.881842334793529
272,2,93721,0.0098479491232778,0.0860390627869882,0.908938982841003
273,2,93952,0.0361212300442376,0.0857730069745024,0.673919480582164
274,2,95085,0.0298961454079889,0.0858995531557655,0.728020522551177
276,2,107124,0.0540689506854253,0.0859088428062912,0.529510129864856
277,2,111645,-0.0368158076113911,0.0859897521182314,0.668808982263044
278,2,111916,-0.0221435288216944,0.0862067616284865,0.797432378338411
279,2,111931,-0.0342671344364344,0.0863273846625644,0.691648659354741
280,2,111999,-0.0227925252477162,0.0860280212041701,0.791207981217757
281,2,114528,-0.0267539810461273,0.0865199614508549,0.757334166836404
282,2,116024,-0.00353081536257488,0.0867372251953372,0.967552465535536
286,2,120090,-0.0646793124713241,0.0863262494306861,0.454209920066517
287,2,120291,-0.069349278218284,0.087304858641249,0.427534294702342
288,2,120726,-0.0685845309467147,0.0868012600716334,0.429980617992853
289,2,121716,-0.0579417124146466,0.0867244991196531,0.504498450317029
290,2,123100,-0.0817932389790765,0.0867899049394376,0.346618062197044
291,2,124677,-0.0207881301451496,0.0867722601848789,0.810801776803093
293,2,127887,-0.0558195376255358,0.0873237666741954,0.523091123555501
294,2,128935,-0.0200314531670531,0.0872851829524176,0.818617653884111
295,2,129053,-0.0375167923572221,0.0875346374218577,0.668480355770321
296,2,130040,-0.00575063183503144,0.0880912863754374,0.947987724288843
297,2,130976,-0.0302324064938475,0.0873594739185873,0.72949702058813
298,2,132199,-0.0177459849891198,0.0877741751500198,0.839894236037443
299,2,133355,-0.0309593071989041,0.0883576816371374,0.726257909421625
300,2,133435,-0.0962669384519181,0.0884156742950175,0.276985097673096
302,2,135183,-0.0785678938367931,0.0885143395163281,0.375344730508211
303,2,135402,-0.0864631024273428,0.0884800829708981,0.329137308049061
304,2,135898,-0.11069131106469,0.0888744960887272,0.213781830796489
305,2,135912,-0.106085890088727,0.0889563289398864,0.233842174784052
306,2,135925,-0.125149638340396,0.0884811960404119,0.158119814531367
307,2,136002,-0.132289041079894,0.0883851668755936,0.135356165357588
308,2,136173,-0.072134171138218,0.089209893538674,0.419295993311339
310,2,138318,-0.0574485906579036,0.091598831085632,0.530949295284832
311,2,138695,-0.00503817356047209,0.0900786285803238,0.955428543872115
312,2,138818,-0.0483220179540085,0.0898770449371295,0.591160360422492
313,2,139728,-0.0656211897061265,0.0896846590211322,0.464844470654944
314,2,140174,-0.0860656849728905,0.0896356675847984,0.337625707382291
315,2,140863,-0.0716919288673936,0.0896351560893327,0.424353382928835
316,2,141152,-0.0848682581015103,0.0898555924530604,0.345562191613136
317,2,141292,-0.0787899228732754,0.089223672001583,0.377804421414928
318,2,141545,-0.07899187745758,0.089658758769938,0.378902118042023
322,2,146723,-0.0129110128446714,0.0895927514148074,0.885497592720894
323,2,147946,-0.0990129488113174,0.0902624004829639,0.273412878990547
326,2,151397,-0.00454211028559448,0.0906418279639723,0.960062647945927
327,2,153035,0.0230369600252738,0.0896470314055574,0.797348526526199
328,2,153228,0.0344856977907737,0.0902909733698319,0.702735990168416
329,2,153455,-0.00476091605351803,0.0909909028793465,0.958300931665547
331,2,153815,0.0287864305483629,0.0906292002941708,0.750954438289009
332,2,154160,0.00908714150835865,0.0896911132698776,0.91935716681578
333,2,154235,0.0020455278398579,0.0905879986992687,0.981997608270965
335,2,159870,-0.0327605299697238,0.0882828762660672,0.710796162857535
336,2,161229,0.00678446159149781,0.0896546889457654,0.939721926839621
339,2,162696,0.0973612180957275,0.089119115889707,0.275365392187262
340,2,163284,0.11629630684099,0.087868955274169,0.186519084603617
341,2,164166,0.0556468891936946,0.0888552397674945,0.531546163866164
342,2,165270,0.171968686271731,0.0876804840804144,0.0506284805796398
343,2,165675,0.214632310666745,0.0888827296313327,0.0162524540589109
346,2,168062,0.288556232741586,0.0874705016185773,0.00106949811650114
347,2,168518,0.265659014007055,0.0871606462500317,0.0024780192882486
348,2,168980,0.240481710649958,0.0873251209576526,0.00619440255600806
349,2,169651,0.251107087264726,0.0872827658116761,0.00425966193314635
352,2,170725,0.231024353984204,0.0875984770159799,0.00872614447909071
353,2,171254,0.167521228263322,0.088150639915608,0.0581954967319175
354,2,172242,0.198030498889166,0.0869163532902204,0.0232994974346287
355,2,173254,0.253054443055644,0.0858318604957578,0.00340847237296689
356,2,173340,0.229001841783562,0.0860123687124525,0.00811291144297303
357,2,173385,0.243253531102311,0.0859823694225671,0.00493450118423432
358,2,173973,0.236369737743851,0.0858032898791864,0.00617738297309397
360,2,177341,0.227185307205961,0.0855751370389035,0.00829481386909549
361,2,180314,0.185045912004371,0.0858913693517637,0.0318835599535926
362,2,180339,0.178997779879086,0.0861474241820054,0.0384494102726948
363,2,182758,0.149121278248872,0.0859963055390153,0.0837835212085323
364,2,183619,0.223173718707264,0.0858843409379227,0.00975456483152233
367,2,187176,0.15212858136432,0.0867970487464562,0.0805228348524879
368,2,191066,0.175743585622362,0.0873260271074895,0.0449263780554525
371,2,191599,0.129244195500086,0.0863350465797438,0.135284932860566
373,2,191763,0.137807429789817,0.0866417691388452,0.112607667186201
374,2,191959,0.121820923402389,0.0864968438257912,0.159896997967436
376,2,195759,0.149983028713828,0.0871193418115693,0.0860214705807872
377,2,196912,0.166537610756108,0.0856116274647944,0.052536274025036
379,2,198110,0.15150379773369,0.0862087520018539,0.0797153988802005
381,2,198805,0.184399974136304,0.0864023611630522,0.033514970377892
382,2,198891,0.183102097536567,0.0857285036769314,0.0333803221734348
383,2,199248,0.176525300915699,0.0859657955509907,0.040766629987024
384,2,201782,0.208617678513767,0.0856547420451713,0.0153628627995648
385,2,203285,0.22078416598148,0.0852302906679844,0.00998251515377744
386,2,203783,0.21476693829734,0.0850869129306656,0.01203781654588
387,2,204179,0.191376180090123,0.0854541218637933,0.0257442981938629
388,2,205406,0.226406284245245,0.0861041028110594,0.00892645051386852
389,2,205834,0.204977272090145,0.0858362850943712,0.0174654378811937
391,2,207192,0.203350057977179,0.0857656970143424,0.0182765923533641
392,2,207561,0.202864604282162,0.0853838235516361,0.0180386669193476
393,2,208682,0.225969207245091,0.0850730796098688,0.0082617991539857
394,2,210102,0.20498661892202,0.0854471997780695,0.0169586037523852
396,2,214801,0.199710819988409,0.0854784543338875,0.0200300371340465
397,2,215016,0.207476126848321,0.0853764862277022,0.0155911444901924
398,2,218876,0.241452183249117,0.0860230543642797,0.00528083667956981
399,2,227511,0.319999081162231,0.0859215024364835,0.000227905252737331
400,2,230378,0.245060381233744,0.0855002937632244,0.00440348689082463
401,2,231943,0.229872879456735,0.085870185751569,0.0077756414990641
402,2,232156,0.257094200491471,0.0856152445863548,0.00286486567003181
403,2,232789,0.241763557796101,0.0854312162880088,0.00492228932527336
404,2,238524,0.214502826771247,0.0857598457772673,0.0128295368774275
405,2,241518,0.21089544284645,0.0865426180445095,0.0153073424880914
406,2,250396,0.137585562500489,0.0863627158436916,0.112029840628226
407,2,250466,0.154379079443122,0.086251515453361,0.0743316693885209
408,2,252305,0.031128444771692,0.086855875154385,0.720264260288178
409,2,254571,0.0248590627637039,0.0880818811423361,0.777935047457354
410,2,254742,0.00724011829371463,0.088011428057137,0.934483892246217
411,2,254908,0.0116623146338113,0.0886823861905865,0.895449523861309
413,2,255862,0.00735965550952056,0.0881494679063947,0.933508744507485
414,2,255975,0.0463122642614667,0.0877974897153181,0.598184997917234
415,2,258311,-0.0442696031421279,0.0863496269928643,0.608496833395858
416,2,259284,-0.0246219971644492,0.08666271831383,0.776490430933662
417,2,266330,-0.041939017171097,0.0870166731830785,0.630129274665414
418,2,267100,-0.0498592203392124,0.0869984899153564,0.56693887138236
419,2,268086,-0.0593326212319797,0.0869879956478494,0.495636756488181
420,2,274614,-0.0360630649822472,0.0864951499920355,0.676977609310446
421,2,274729,-0.0328905403666435,0.0869720382073903,0.705528847863315
422,2,275746,-0.0469105819624193,0.086915825406151,0.589727479671859
423,2,277029,-0.0360307625417478,0.0865263645219086,0.677360386785936
424,2,277741,-0.0315229623619673,0.0865653333450084,0.7159623312047
425,2,278218,-0.0195595743793752,0.0864189401707706,0.821072385602522
426,2,278379,-0.0218496082966121,0.0885563779685513,0.805259794536231
427,2,279910,-0.0439984251080501,0.0863631191173781,0.61074920945248
429,2,283431,-0.0515069557714462,0.0876173232568956,0.557000331416356
430,2,283573,-0.0740744902030436,0.0865188798035493,0.392486968047211
431,2,286762,-0.0801993074735032,0.0867253713198385,0.355727562412421
432,2,287187,0.00220462854028014,0.0864251308304777,0.979663292798124
433,2,288379,-0.0245005145969006,0.0857603442053296,0.775286327094644
434,2,294941,-0.153882066603719,0.085429854140489,0.0725139003842752
439,2,297610,-0.0697670059889077,0.0861759837054381,0.418722622417102
441,2,299680,-0.0551589413144638,0.0859401857686359,0.521400485315901
442,2,299708,-0.0396137972015965,0.0861458938955114,0.645910248178625
443,2,299759,-0.044403051113086,0.0858472125548652,0.60531713338507
444,2,300111,-0.0637502888238197,0.0864131876836772,0.461163817164494
446,2,301710,-0.0526440130096168,0.0858570586112948,0.540166179095791
447,2,303446,-0.0692394719086963,0.0863652587912541,0.423262877958297
448,2,303854,-0.0390725350199231,0.0864354118675591,0.651515542882954
449,2,304472,-0.057999343997792,0.0856742192150238,0.498864906520377
450,2,304691,-0.0766556546786444,0.0870231260642598,0.378990049156306
451,2,308097,-0.0126564711317388,0.0861978031455164,0.883349587875017
453,2,309402,-0.0267745186832789,0.0856641301191104,0.754805398198022
454,2,310030,0.000881127534210185,0.0861573184209599,0.991845985203388
455,2,310113,-0.0050187049368934,0.0859165862932154,0.953452161884072
456,2,310972,0.00577196692483503,0.0860469208128748,0.946556551886979
457,2,312659,-0.047523144267943,0.0856763260637909,0.579463230801955
460,2,318265,-0.074215038603122,0.0867376599698907,0.392784802510858
461,2,318379,-0.0565963137176242,0.087032693395109,0.515929214733296
462,2,321266,-0.115544674416516,0.0862830243334096,0.181388148516956
463,2,322957,-0.0760728303203179,0.0856341484798512,0.374959089723101
464,2,325221,-0.0499991842522476,0.0861593473217034,0.562075409990752
465,2,332691,-0.050762129271101,0.0870365300935451,0.560112333827285
466,2,333006,-0.0446666663632209,0.086874917204972,0.60746941484899
468,2,335046,-0.053337507663238,0.0859897256880073,0.535475207540432
469,2,335049,-0.0747751348200497,0.0863107374747731,0.386887809877638
470,2,335995,-0.0615983814815344,0.085851711041539,0.473541747016097
471,2,336060,-0.0678039210135962,0.085722670570934,0.429493548386737
472,2,338292,-0.0337330429948364,0.0857744114076626,0.694352832285863
473,2,339568,-0.0580924221484218,0.0858667754294496,0.499140066504258
474,2,340466,-0.0472848599095669,0.0866298133571703,0.585529869764516
478,2,348480,-0.120493589053735,0.085554517157555,0.15989760248476
479,2,350086,-0.100149399012695,0.0856328596114243,0.242982987927631
480,2,351083,-0.0457341680911851,0.0868733437806687,0.598908627549668
481,2,351335,-0.0662995332147536,0.0858580786275842,0.440513167886199
482,2,351417,-0.0757649901653022,0.0858223140206581,0.377938508247221
483,2,351450,-0.0481865779502136,0.0859738296719868,0.575507889349791
484,2,352302,-0.0773906972091395,0.0865935115763889,0.372078500717107
485,2,352469,-0.0873543182409036,0.085688766370316,0.308693600035679
486,2,352562,-0.0855033211926211,0.086045273842088,0.321048850417366
487,2,352944,-0.0730194041345752,0.085829055736743,0.395482776168194
490,2,355266,-0.108574367524523,0.0857224373818873,0.206140423344883
491,2,358277,-0.0787386146254614,0.0858283099196856,0.359561113872346
492,2,358926,-0.0870180957875915,0.0859322837651545,0.311927794599975
493,2,358948,-0.090573150841631,0.0859491841725168,0.292695779987634
494,2,359515,-0.0593724259964442,0.0858968846678503,0.489890509962632
495,2,363190,-0.0623048227218342,0.0867327132184241,0.473014001516678
496,2,363588,-0.0447290769972229,0.0871059862691142,0.607921625560877
497,2,363888,-0.0628157792059932,0.0863260088095814,0.467305540015626
498,2,363954,-0.0161302644572478,0.0860431861958195,0.851402142594288
499,2,364199,-0.0153834345850855,0.0859266633421363,0.85801700180339
501,2,365981,-0.0559280568895439,0.0876125264696844,0.523655324161834
502,2,366047,-0.0258496369219823,0.0860732751553436,0.764108880754757
503,2,366936,-0.0458506665839761,0.0870407215307308,0.598682369726738
504,2,369530,0.0353623920403591,0.0859208066434413,0.680904691755212
506,2,369931,-0.0136080262328899,0.0865279548506795,0.875124027801369
507,2,371033,-0.0235249374823303,0.0862921802234507,0.785305065554722
508,2,372919,-0.00912235212673596,0.0859271576708538,0.915512709452138
509,2,373518,0.00825218251929641,0.0858786140226135,0.923502636616011
510,2,376157,0.0449841276942909,0.0860359635807758,0.601404835863844
511,2,376172,0.0341824803372983,0.0866723319489311,0.69353316202538
514,2,381433,0.0124785757723133,0.0866262641879871,0.885542619234484
515,2,381922,-0.00467542535556548,0.0873012958085139,0.957319964217507
516,2,382146,0.0129673618365528,0.085985507543055,0.88021276987761
517,2,384206,-0.000572812012660906,0.086255944758363,0.994705165773247
518,2,384955,-0.00195479983326699,0.0860637566205295,0.981891726887638
520,2,387301,-0.00204745974996628,0.0865018423445866,0.981129568193624
521,2,388313,-0.0208999117541876,0.0859810819215756,0.808087938962631
524,2,390138,-0.0169322500014165,0.0862512420260422,0.844478063398511
525,2,391233,-0.0247506277528208,0.0867253315741379,0.775511992817881
530,2,395606,0.100043671384691,0.0860673903805103,0.245863289157162
531,2,395726,0.0865928962174996,0.0860771359051704,0.315108569758627
532,2,395853,0.0810328696141764,0.086338262865569,0.348603006709882
533,2,396484,0.0918314816041526,0.0859249175209191,0.285916679116958
534,2,396705,0.0625542426107779,0.0859578251836264,0.467260187442916
535,2,398759,0.098696658202557,0.0865663323965727,0.255006158958391
536,2,400386,0.108686751060648,0.0860473148855563,0.207385272396845
537,2,400847,0.0587362632326765,0.0861053844970126,0.495595304762181
538,2,401130,0.073696402759487,0.0868631624246317,0.396779311115003
539,2,401143,0.0768456685615437,0.0866828735996374,0.375943616664064
540,2,401979,0.0662746122383356,0.0866538057246023,0.444889390415003
541,2,403598,0.0810765358878517,0.0861582441906012,0.347338680234067
542,2,404844,0.0293164512511342,0.0872159424265521,0.736967738460678
543,2,405100,0.0911148602357916,0.0862952634961264,0.291758793115818
548,2,406181,0.0938563094772956,0.0863429960698353,0.277770944902743
549,2,406688,0.0330722034952921,0.0859702585761153,0.700696137283075
550,2,407621,0.0164049370489365,0.0866891173167183,0.850014484722767
551,2,409016,0.0566000777680096,0.08750987808889,0.518191414880321
552,2,410647,0.0650782914953542,0.0862159133245941,0.450854743079028
554,2,419803,0.0104557654411502,0.086889523363882,0.904287017715102
555,2,419943,-0.00291006476911426,0.0874041188246131,0.973458663629358
556,2,422349,0.0494895647352928,0.0862920074473094,0.56666277192292
557,2,425467,0.0754258663276296,0.0859285544482051,0.380663304662711
560,2,429095,0.0544085872380598,0.0864832083085603,0.529675356532289
561,2,431266,0.0782266599916522,0.0864786444796682,0.366306046345738
562,2,431446,0.0943840873857044,0.0867832223900418,0.277520599331932
563,2,432524,0.0710375142747945,0.0860107561089385,0.409410544872
564,2,434090,0.0354002847073046,0.086866666265641,0.683869916297978
565,2,441927,0.0989904722990517,0.0857954047471209,0.249364022849346
566,2,446471,0.07521620803716,0.0869186270114362,0.387427022257281
567,2,449325,0.0763220777294489,0.0864064755656075,0.37768011308562
569,2,450017,0.114929093319015,0.0858045126254653,0.18129262600165
570,2,451779,0.0242613836004411,0.0863335516497444,0.778860332849378
571,2,451784,0.0248086004839099,0.0866444745926416,0.774796105613836
