SNP,Chr,Pos,Effect,SE,SRO9_DHH1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
240,2,62939,-0.0529163270736819,0.0497871457679699,0.288575992787913
241,2,63527,-0.0441548782091096,0.0499987271712,0.37777243201434
242,2,63857,-0.070332634187003,0.0499254274788394,0.159788194516451
243,2,65527,-0.0805621736262045,0.0497159459984998,0.106028696001223
247,2,67976,-0.078575905274466,0.0504461895286759,0.120219828379766
250,2,72389,-0.0207126305733498,0.0502950092218383,0.680719269055375
251,2,72392,0.00215417054911626,0.0506490364826585,0.966099188391123
252,2,73646,-0.0255352348674132,0.0495921401621747,0.606941748535893
253,2,74564,-0.0378538863197584,0.0494723403845263,0.444691966997142
254,2,74739,-0.0234760810325251,0.0496604352720934,0.636696481510838
257,2,80873,0.0336366188514238,0.0497624761181187,0.499519153164647
258,2,81501,0.0206053483950068,0.0497742932150754,0.679143306979225
259,2,83526,0.0106540509954084,0.049705907387449,0.830404326587905
260,2,83845,0.00403403516301315,0.049755920907153,0.935427074203663
263,2,84447,0.0334134826121495,0.0503602598865082,0.507450431981472
264,2,87391,0.0259217264532158,0.0495174584825084,0.600964134019818
265,2,87562,0.0297682925311296,0.0496367531392847,0.54907574026514
266,2,87849,0.0314086660374368,0.0496291832865679,0.527230331037207
267,2,87878,0.0391028486154308,0.0498272679277442,0.433115903239144
269,2,89785,0.0111076691935064,0.049872769060954,0.823882152632254
272,2,93721,-0.0115191911468018,0.0497218814964163,0.81692665101309
273,2,93952,0.000230595499781477,0.0495834255751534,0.996291953106044
274,2,95085,-0.00407355460857608,0.0496521549348752,0.934659933090011
276,2,107124,0.0469164674413627,0.0496145288769962,0.344989492537075
277,2,111645,0.0188120563434684,0.0496990568569125,0.705272338322159
278,2,111916,0.0184977762461874,0.0498165852269529,0.710623728468116
279,2,111931,0.0144178918697053,0.0498966019141593,0.772785135055971
280,2,111999,0.0193477626456224,0.049712635842581,0.697368753385186
281,2,114528,0.0197290767107497,0.0499984115565432,0.693380786598008
282,2,116024,0.0230492390903131,0.0501133330041177,0.645840830893271
286,2,120090,0.0395009286168886,0.0498860840015814,0.428995879089317
287,2,120291,0.0472008045883636,0.050438830580737,0.350014412256139
288,2,120726,0.0334136771714738,0.0501780720323923,0.505908666004451
289,2,121716,-0.0174438806828141,0.0501439590364618,0.728140643399835
290,2,123100,0.0278928617746844,0.0501997885487272,0.57881097713039
291,2,124677,0.0180597687010564,0.0501433413699031,0.718940749753602
293,2,127887,-0.00989415293662788,0.0504936645224587,0.844763300544438
294,2,128935,0.00208781865126106,0.0504485521910956,0.96701228409216
295,2,129053,-0.0112663843639799,0.0505986871031006,0.823927671311344
296,2,130040,-0.0368623806181182,0.0508732728130341,0.469182184506284
297,2,130976,-0.026850509815743,0.0504761837586453,0.595099303732237
298,2,132199,-0.0387705528520943,0.0506884661906514,0.444854520554335
299,2,133355,-0.0121212773190731,0.0510695472847375,0.812524175791972
300,2,133435,-0.0227365738734886,0.051169681063528,0.657071357033985
302,2,135183,-0.0301914599105439,0.0511871201421364,0.555685099897449
303,2,135402,-0.033131351504913,0.0511742278153204,0.517779282429267
304,2,135898,-0.062719943603216,0.0513678010451356,0.222901960743688
305,2,135912,-0.0633084598188907,0.0514038600188472,0.218922247533532
306,2,135925,-0.0727210448275544,0.0511345467244812,0.155865406291165
307,2,136002,-0.0754674079291693,0.0510847839652066,0.140487581615943
308,2,136173,-0.0519508251178999,0.0515308568635397,0.314073074508164
310,2,138318,-0.0590329762131439,0.052874120081794,0.264975475363984
311,2,138695,-0.0458691243114846,0.0520022879140957,0.378344731047865
312,2,138818,-0.0558747188695607,0.051878926402072,0.282206144183352
313,2,139728,-0.0529913713598058,0.0517941987749505,0.306954555414106
314,2,140174,-0.0570476463339462,0.0517819909157487,0.27134752594818
315,2,140863,-0.0530634160789121,0.0517729775084912,0.306100433038308
316,2,141152,-0.0573903155078519,0.0519062092585188,0.269629216604067
317,2,141292,-0.0675311618431753,0.0514968665908787,0.190586969872646
318,2,141545,-0.0684279591978871,0.0517456032777502,0.18689387679733
322,2,146723,-0.0758891911623509,0.0516222714723306,0.142429118442307
323,2,147946,-0.0832685369195485,0.0520660894335037,0.110651817010457
326,2,151397,-0.0452525059099114,0.0523296116715092,0.387758309343743
327,2,153035,-0.0291650327261057,0.0517914878650451,0.57370790592991
328,2,153228,-0.0160755107794632,0.0521858217907766,0.758230806012905
329,2,153455,-0.0372854269261114,0.0525493114282639,0.478462684887945
331,2,153815,-0.035052639471884,0.0523517779965801,0.503576231556049
332,2,154160,-0.0469830145207693,0.0517757768163385,0.364797248726077
333,2,154235,-0.0309130283370915,0.0523278921111106,0.555061800346216
335,2,159870,-0.0356953982172388,0.0509960833562284,0.484411112504953
336,2,161229,-0.0310855756714699,0.0517883231450065,0.548729475140144
339,2,162696,0.01295026553556,0.0515871931663898,0.801931994757112
340,2,163284,0.0145425981636949,0.0509022511868563,0.775278108692754
341,2,164166,0.062844395754011,0.0512718274478077,0.22112490160093
342,2,165270,0.0642790633183921,0.050833723287456,0.206886117851614
343,2,165675,0.0702421074263064,0.051655604305806,0.174756090991709
346,2,168062,0.0700446656072002,0.0511897609868872,0.172077971320799
347,2,168518,0.0798641353451407,0.0508541174150008,0.117205032554104
348,2,168980,0.0822957356682898,0.0508188167294977,0.106255325849831
349,2,169651,0.0628577225177955,0.0509216765381567,0.217874958735029
352,2,170725,0.0284755160303083,0.0510998296466945,0.577707975338221
353,2,171254,0.00989104626050463,0.051202324590053,0.846932446330317
354,2,172242,0.0545660648546176,0.0505163360417279,0.280805385994795
355,2,173254,0.0645182372058392,0.0500944484520989,0.198613315145899
356,2,173340,0.0579165161106414,0.0501112094814922,0.248561117061374
357,2,173385,0.0671130000181835,0.0501250526928355,0.18146110990465
358,2,173973,0.0615885165859775,0.0500113588631579,0.218959220643648
360,2,177341,0.0431913868246191,0.0498949757357754,0.387272245653561
361,2,180314,0.0155254930587024,0.0499578309208473,0.756157408161232
362,2,180339,0.0142388653120636,0.0500851619475479,0.776352474099473
363,2,182758,0.00880062305461682,0.0499090569470719,0.860133309159681
364,2,183619,0.0309051572983114,0.0500807919632273,0.537562637063382
367,2,187176,-0.000468097874302575,0.0503805914839116,0.992592022942399
368,2,191066,0.0611369725593806,0.0506528043710189,0.228247633177261
371,2,191599,0.0466717306631509,0.0499922507483324,0.3511590771686
373,2,191763,0.0603887925993772,0.0501492737402468,0.229326505889572
374,2,191959,0.0434611257263094,0.0500761570971511,0.386038387641676
376,2,195759,0.048836096432366,0.0504931354045673,0.334114778565007
377,2,196912,0.0615894378716617,0.0496340651157423,0.215477685286972
379,2,198110,0.0322942309923532,0.0500107589971868,0.518863611087972
381,2,198805,0.0659341774823156,0.0501331491380186,0.189302657858372
382,2,198891,0.0617567690756912,0.0497559099101819,0.215358020200375
383,2,199248,0.0512732242160763,0.0499036811952241,0.30491507639657
384,2,201782,0.0454044742739543,0.0498582941317276,0.363090466209636
385,2,203285,0.0640343418876451,0.0496063579486181,0.197600632075413
386,2,203783,0.0556378368385007,0.0495277819595551,0.262045395783369
387,2,204179,0.0595428577547537,0.0496352196194475,0.231095758458088
388,2,205406,0.0574423712670419,0.0501541965010135,0.252854437012843
389,2,205834,0.0694557296871017,0.0498698063294868,0.164574641325495
391,2,207192,0.0248201564941997,0.049942406000528,0.6195156384574
392,2,207561,0.0391213472308805,0.0496954434045072,0.431680131936603
393,2,208682,0.0590785166424365,0.0495557102605105,0.233997890757556
394,2,210102,0.0716949943885983,0.049637147253351,0.149518584348645
396,2,214801,0.0404748924724112,0.0497346061755511,0.416298120973284
397,2,215016,0.0454033479731404,0.0496941131394228,0.361520994837824
398,2,218876,0.0247244991074372,0.0502499757333745,0.623003924240058
399,2,227511,0.0307387023694152,0.0505965435630454,0.543892678168028
400,2,230378,0.0154972135187161,0.049978231200297,0.75668365465383
401,2,231943,0.00437219735172067,0.0501278066382149,0.930545303564672
402,2,232156,0.0152567749505536,0.0501012182274468,0.760911933108055
403,2,232789,-0.00199567212441865,0.0499302540993147,0.968140280033144
404,2,238524,-0.00892650573210529,0.0499983757753772,0.858404537276488
405,2,241518,0.00349978144612406,0.0504343646448384,0.94471625724945
406,2,250396,-0.0134191005867893,0.0500858031445969,0.788915658248821
407,2,250466,0.00213843583279349,0.0500730762548058,0.965959802824244
408,2,252305,-0.0134127987066958,0.0502008566277112,0.789484547255368
409,2,254571,-0.00561077230941798,0.050910216040233,0.912306124004361
410,2,254742,0.0100205851483421,0.0508623232241773,0.843930037191272
411,2,254908,-0.0155606989632879,0.0512469635952738,0.761580007306545
413,2,255862,-0.00855902318161339,0.0509428757496748,0.866669919916455
414,2,255975,0.0116782303333975,0.0507571782053569,0.818162588140375
415,2,258311,-0.00822160937057381,0.0499208813792217,0.869280056180075
416,2,259284,-0.0105467725062843,0.0500877498485258,0.833347509502351
417,2,266330,-0.0228210284122102,0.0502916090425849,0.650270290147614
418,2,267100,-0.0185797199323937,0.0502928867923911,0.712028471072437
419,2,268086,-0.0145080033282436,0.0503003481676552,0.773188809745492
420,2,274614,-0.0204747389944107,0.0499887560552623,0.682357444933858
421,2,274729,-0.0259711484506998,0.0502551090431973,0.605629007521827
422,2,275746,-0.0189004570758652,0.0502420996492892,0.707003390948632
423,2,277029,-0.0282808683023288,0.049995992387362,0.571982464084129
424,2,277741,-0.0237739510809716,0.0500222816129216,0.634890452852742
425,2,278218,-0.0222016698295578,0.0499339257126719,0.656866176854696
426,2,278379,-0.0183773861434331,0.0511746419172236,0.719726620110028
427,2,279910,-0.0341856395687786,0.049897203434455,0.493716974433942
429,2,283431,-0.0137144279226109,0.0506563875520189,0.786753528668961
430,2,283573,-0.0301532838198281,0.0500281932562439,0.547078104325311
431,2,286762,-0.0103951015534783,0.050179002522106,0.836004052384126
432,2,287187,-0.0114934352232353,0.0499441595816171,0.818127383980794
433,2,288379,0.0165968976995809,0.0495615159175086,0.737918505784885
434,2,294941,-0.0259895622181932,0.0495797472735552,0.600470405438379
439,2,297610,-0.00135738114018569,0.0498500324678443,0.97829223872279
441,2,299680,0.023898408326967,0.0496802857235227,0.630783182413634
442,2,299708,0.0241219035384144,0.0497848374059365,0.628315172392612
443,2,299759,0.0209400182850647,0.0496201440994888,0.673277240432483
444,2,300111,0.0200194699815456,0.0499680827520011,0.688923772972841
446,2,301710,0.0110812901471032,0.0496424657404875,0.82349185181831
447,2,303446,0.0172105926732266,0.0499502786573978,0.730634506310363
448,2,303854,0.0052279078290946,0.0499674831858287,0.916731846375753
449,2,304472,-0.00466594859306871,0.0495453926484518,0.92502339468001
450,2,304691,-0.0105378332259988,0.0503455806334051,0.834326987896374
451,2,308097,0.0521154739109539,0.0497407188462798,0.29547402121863
453,2,309402,0.0495281088704868,0.0494446813138067,0.31718078480985
454,2,310030,0.0502676742555768,0.0497211585014886,0.312712911122697
455,2,310113,0.0493422988373948,0.0495846959519133,0.320363689588101
456,2,310972,0.0502977467069318,0.0496574875085987,0.311804783356928
457,2,312659,0.0577576672159786,0.0494411965646079,0.243510707545233
460,2,318265,0.0391551292666166,0.0501371411253386,0.435349106878369
461,2,318379,0.0711273065728786,0.0501865264813676,0.157289210462569
462,2,321266,0.0634226593786638,0.0498781356212318,0.204369361845978
463,2,322957,0.0518279569388321,0.0494691636611201,0.295501902951281
464,2,325221,0.0314642421612881,0.0497898453317431,0.527834510425448
465,2,332691,0.0276210778716309,0.0503039592185237,0.583295245313865
466,2,333006,0.0743196849683721,0.0500705946376399,0.138622235240084
468,2,335046,0.0699008669061899,0.0495839174829167,0.159494297109402
469,2,335049,0.0624841431248875,0.0498238799243796,0.210635374420258
470,2,335995,0.0526702885656593,0.0495734272522483,0.288748593866896
471,2,336060,0.0560654548762532,0.04949589651491,0.25809671617089
472,2,338292,0.0296647656999096,0.0495575014678685,0.549828331568542
473,2,339568,0.0184449890167744,0.0496476250605394,0.710474603238801
474,2,340466,0.0206057526544064,0.0500752667394445,0.680958880564751
478,2,348480,-0.00412538520909835,0.0495829409222091,0.933738317451407
479,2,350086,-0.0449028451314685,0.0495281395159341,0.365230025065137
480,2,351083,-0.0263978822288261,0.0502069461608577,0.599370179319189
481,2,351335,-0.032257317427121,0.0496323474760636,0.516163200168807
482,2,351417,-0.0355437987078566,0.0496181439103015,0.474250869883106
483,2,351450,-0.0368357828141321,0.0496704635116538,0.458820781753574
484,2,352302,-0.0240329292358143,0.0500854281810856,0.631639228910989
485,2,352469,-0.021675059037932,0.0495817162746402,0.662263855993035
486,2,352562,-0.015548363730491,0.0497909551108854,0.75501754519227
487,2,352944,-0.0105513157585621,0.0496510196273875,0.831832188751426
490,2,355266,-0.0341976269416738,0.0496208239075903,0.491163408825263
491,2,358277,-0.0303081109825878,0.0496358277026266,0.541851021584751
492,2,358926,-0.0330503263220555,0.0497039898966935,0.506521045611427
493,2,358948,-0.0302689890316632,0.0497247738048145,0.543094568319916
494,2,359515,-0.0217514291835594,0.0496626600116065,0.661666073374673
495,2,363190,-0.0281624277385666,0.0501398458151849,0.574692131519907
496,2,363588,-0.0193350893701402,0.0503496306030899,0.70119741793018
497,2,363888,-0.0294010959452248,0.0499034475705869,0.556131047636735
498,2,363954,-0.0190259973695126,0.0497192855349135,0.702195984581864
499,2,364199,-0.0271235483683642,0.0496410465951851,0.585140609179392
501,2,365981,-0.0455570477285282,0.0506052532000113,0.36860444125964
502,2,366047,-0.0242076005356971,0.049734178905396,0.626744860526773
503,2,366936,-0.0380694362176973,0.0502825882417652,0.449489179681507
504,2,369530,-0.00239875023201165,0.0496681430871692,0.961508014507817
506,2,369931,-0.0363229187870868,0.0499716542341521,0.467787062959988
507,2,371033,-0.0155608425266361,0.0498693960742787,0.755200502360159
508,2,372919,-0.0100740427305204,0.0496579631771642,0.839354597610718
509,2,373518,0.00608875044839849,0.049631601256664,0.902431183175413
510,2,376157,-0.0152753458882767,0.0497355525421316,0.758924523436094
511,2,376172,-0.013400549071689,0.0500966826704856,0.78924525085004
514,2,381433,-0.030474860219403,0.0500392909456298,0.542903825797658
515,2,381922,-0.0321886441246731,0.0504253330795125,0.523664514822523
516,2,382146,-0.052292037411082,0.049617388765434,0.29264702377279
517,2,384206,-0.0600043834281935,0.0497476749817504,0.22855794268845
518,2,384955,-0.0514764381136414,0.0496635293670436,0.300676654594507
520,2,387301,-0.043199814933007,0.0499393297478215,0.387601049375787
521,2,388313,-0.0320870626908107,0.0496660341626212,0.518662553237917
524,2,390138,-0.0347319818135881,0.0498157971511816,0.486131423767061
525,2,391233,-0.0109799689418433,0.0501237306228911,0.826732016449965
530,2,395606,-0.0331350614337985,0.0498049989545142,0.506295698022111
531,2,395726,-0.027538580490342,0.049796434208959,0.580597609907801
532,2,395853,-0.0277633079848435,0.0499380165865766,0.578593576523536
533,2,396484,-0.0299026034131211,0.0497135764649885,0.547894603757863
534,2,396705,-0.0441423832970403,0.0496594926367556,0.374661495873281
535,2,398759,-0.0313112135831917,0.0500937810635391,0.532340818433563
536,2,400386,-0.0198858432441488,0.0498305215563175,0.690083276749087
537,2,400847,-0.0334502819244581,0.0497640182112117,0.501910045764738
538,2,401130,-0.0351171006400054,0.0502173977612158,0.484824160757355
539,2,401143,-0.0378984025428593,0.0501119729138676,0.449989093805569
540,2,401979,-0.0292541783454067,0.0500973036566338,0.559628812922577
541,2,403598,-0.027754450402652,0.0498341434497952,0.57792378458601
542,2,404844,-0.0336313620070179,0.0503811721612862,0.504864511963016
543,2,405100,-0.0130852196578646,0.0499466400980041,0.79348659856171
548,2,406181,-0.00845497387105093,0.049981812309582,0.865766888860506
549,2,406688,-0.0247148985803032,0.0496779751966863,0.619144747132274
550,2,407621,-0.00712994391444705,0.0501015301062387,0.886916412644915
551,2,409016,0.0101178709685368,0.050601863131746,0.841634382497159
552,2,410647,0.000960021567936231,0.0498671159848178,0.984651274327615
554,2,419803,-0.032186557356946,0.0501880478304091,0.521731499782206
555,2,419943,-0.0434921187443387,0.0504606593999064,0.389326829992649
556,2,422349,-0.021384905819075,0.0498811680920704,0.668390666475994
557,2,425467,0.00234505675153629,0.0497148831044775,0.962404320517098
560,2,429095,0.0111840445464071,0.050005894341622,0.823155510946153
561,2,431266,-0.00872511308307683,0.0500345243499737,0.861665341527044
562,2,431446,0.000629161816682711,0.0502387608701702,0.99001508108626
563,2,432524,0.0167495662533758,0.0497483970806295,0.736554029495543
564,2,434090,-0.0182934161986619,0.0502054049517709,0.715798818691838
565,2,441927,-0.0443590420717334,0.0496211925626689,0.371955811051255
566,2,446471,-0.0769465532687819,0.0501192713283279,0.125613593430153
567,2,449325,-0.0392279558237867,0.0499486147006479,0.432765663045962
