SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
130,1,175989,-0.210317906838581,0.149246757089791,0.15965757301218
131,1,176001,-0.214207104903786,0.150013208968157,0.154198506284006
133,1,177692,-0.26032413960956,0.147751090311416,0.0789500113342301
134,1,178191,-0.259583781875432,0.147902770520672,0.0801100864043753
135,1,178224,-0.26032413960956,0.147751090311416,0.0789500113342301
136,1,178960,-0.277586936661584,0.148853157078129,0.0630338114063404
140,1,183802,-0.263118752153742,0.147755836495552,0.0758103688899494
141,1,183954,-0.235697444774535,0.14897127991432,0.11450696508242
142,1,184450,-0.173307880794329,0.147902234530851,0.242078370473102
144,1,184718,-0.212047163642432,0.148603611012641,0.154483559426696
145,1,185296,-0.161071571458095,0.148151503511607,0.277686473492259
146,1,185438,-0.164339545851053,0.148148354824834,0.268060069761753
147,1,185469,-0.177474187388895,0.148320038792038,0.23228016986859
148,1,185503,-0.180373459101212,0.147924930170232,0.223522436459952
149,1,185705,-0.188473317448827,0.149556828634935,0.208425308327724
150,1,185749,-0.190889036781663,0.14954814898198,0.202639616001287
151,1,185806,-0.218113015836845,0.149643401316094,0.14585313479748
152,1,185879,-0.201994088027455,0.150434610454913,0.180219976603016
153,1,185916,-0.122962589769512,0.150607567278625,0.414797063545068
154,1,185941,-0.159798665253218,0.151167307483583,0.291189719792659
155,1,185954,-0.156538630630892,0.1516198116654,0.302572020446602
156,1,186055,-0.162550630683822,0.148566268375089,0.274644522984591
157,1,186896,-0.147511907689399,0.151053887008438,0.329459961758914
161,1,190132,0.0515822233976485,0.148981449214475,0.729374246130874
162,1,190148,0.0792256362076575,0.148992024227063,0.595237682790176
163,1,190165,0.0447205576820777,0.150178170311957,0.766043707591695
164,1,190169,0.0872757046840152,0.149937793890817,0.560884744173888
165,1,190933,-0.0691922691888281,0.148747663747589,0.642099822275714
166,1,192149,0.148513328750214,0.149801328100055,0.322168420608465
168,1,192303,0.0976727973889133,0.178758565902029,0.585139581956235
171,1,192795,0.111676289986462,0.148392568995858,0.452207900138484
173,1,194187,0.0378939454542149,0.148620918449523,0.798894387759585
174,1,194867,-0.0811968781049732,0.148490839199266,0.584851969549025
190,2,8314,0.14601974549181,0.15086891772866,0.333777744595386
194,2,8498,0.0642618063312335,0.150808937521013,0.670284454195319
195,2,8651,0.0558445824348215,0.150959698990449,0.7116561866306
197,2,9812,0.052464133796246,0.15186043209437,0.729942334498245
198,2,9932,0.017181114920626,0.151284710783872,0.909644749048915
199,2,10135,0.0321912670523643,0.15069835813373,0.830971466498283
200,2,11616,0.0652010482531222,0.150508132012019,0.665129595870425
201,2,12133,0.0699611894518364,0.151100755381627,0.643642370832508
202,2,12194,0.0626251821939625,0.151694483134378,0.679976258341188
203,2,12359,0.0470704908384223,0.151266729243048,0.755850931910937
204,2,13061,0.0414061065783423,0.151260287214842,0.784443948827844
205,2,14298,0.0406784837124938,0.15173812453645,0.788791649713337
206,2,15222,0.042942818272184,0.153216339305903,0.779430161520785
207,2,17986,0.0624264885036898,0.150511464503089,0.678567832067719
208,2,19770,0.0659652836235116,0.15154834901367,0.663628475568407
209,2,19836,0.0531661404730026,0.151146059016742,0.725233086050413
210,2,19851,0.052232582041196,0.151589667151018,0.730626170967487
211,2,21595,0.051145001799656,0.150964416666472,0.734970530051623
212,2,22385,0.00237839275153395,0.151131774656766,0.987452930553288
213,2,23441,0.0170839463759831,0.152596992973097,0.91092297924942
214,2,24209,0.0439142406863202,0.151325129691363,0.771835210790846
215,2,24341,0.0700692161873806,0.151655304556853,0.644344824952441
216,2,26815,0.0876590582383994,0.151447513776308,0.563087742855379
217,2,28209,0.135103117659983,0.151399678189584,0.372807540463936
221,2,41245,0.0116581325216096,0.150987682641554,0.938498263078807
222,2,43214,-0.0482840630390912,0.153415386180097,0.753154397730696
223,2,47104,0.0446421305486874,0.1491405412482,0.764864974251597
224,2,50915,-0.00060160717366331,0.150624996443116,0.996815455760241
225,2,55834,-0.0608937079846609,0.149893953350425,0.684808563066246
226,2,56422,0.00344612354011709,0.150196919791911,0.981707877833511
227,2,57715,-0.0146415697792894,0.149699888723802,0.92214173407776
228,2,59046,-0.0213591496134726,0.150454920387766,0.887189600234769
229,2,59191,-0.0209196659884485,0.149593594617069,0.888863534035489
230,2,59383,0.0198278795235374,0.149637099004046,0.89465922578482
231,2,59477,-0.0518760347380944,0.151867265584334,0.732864223337983
233,2,60471,-0.0451290125171024,0.149823110307722,0.763427677202262
234,2,60478,-0.0342748217180502,0.150002259203137,0.819393463596533
235,2,60786,-0.0324644781299498,0.149756721288232,0.828503904191199
236,2,61035,-0.00574586265008581,0.149755575883624,0.969415746861371
237,2,61071,0.00884520602339234,0.149075792475136,0.952719960302293
238,2,61675,-0.0362691193772382,0.149493252076694,0.808445525835559
240,2,62939,-0.0040125282061827,0.149247135732626,0.978566548296401
241,2,63527,0.00702823751466564,0.149807048026812,0.96260729122343
242,2,63857,-0.0045476159785206,0.14984216789736,0.975805571451438
243,2,65527,-0.0752193184943623,0.149294685844626,0.614694294550669
247,2,67976,0.0230187849654104,0.15149452680307,0.879317383220204
250,2,72389,0.0569727564680325,0.150534666898551,0.705309471464114
251,2,72392,-0.0355251511943429,0.151577220847699,0.814833633020196
252,2,73646,0.116724366459314,0.148351117005941,0.431920120470465
253,2,74564,0.0981865246804416,0.14809742490087,0.507772175479537
254,2,74739,0.165395983934974,0.148416012944589,0.265862382510071
257,2,80873,0.249242377677272,0.148439979939579,0.0940216200645956
258,2,81501,0.245889833205295,0.148430892208465,0.0984899674313332
259,2,83526,0.220660407987382,0.148311302345452,0.137691295027315
260,2,83845,0.253067676029588,0.14830658508503,0.0888164943882918
263,2,84447,0.267870856777171,0.150142885105938,0.0752652450964377
264,2,87391,0.307760743081143,0.147351738492099,0.0374585838591884
265,2,87562,0.325119594198683,0.147623859965284,0.0282865153002794
266,2,87849,0.324129658852307,0.147615853773547,0.0287589964457019
267,2,87878,0.306612828025238,0.148364341936332,0.039498723620338
269,2,89785,0.213136005514732,0.14884413833236,0.153045576253959
272,2,93721,0.247091929461057,0.148242815796979,0.0964400564263897
273,2,93952,0.21576401735172,0.147954325903333,0.145642862982497
274,2,95085,0.313156714182703,0.147668775780429,0.0346464452322688
276,2,107124,0.354877830844316,0.14747572707286,0.0166261916845381
277,2,111645,0.37983476093705,0.147395616671016,0.0103723140113254
278,2,111916,0.347068605687187,0.147977734685355,0.0195592020333185
279,2,111931,0.351062291028548,0.148180882427897,0.0183667075464134
280,2,111999,0.376290173010628,0.147464134555791,0.0111394479745096
281,2,114528,0.329944226464923,0.148640566647999,0.027070944604094
282,2,116024,0.413539070351579,0.148406916429892,0.0056156248626708
286,2,120090,0.154523261244967,0.149211212032752,0.301097289170841
287,2,120291,0.214198478492969,0.15071605567374,0.156139831556031
288,2,120726,0.154298193923472,0.150048786272084,0.304503333268734
289,2,121716,0.20995983259928,0.149686126161763,0.161594936438146
290,2,123100,0.172742324122882,0.150028290936697,0.250347659371358
291,2,124677,0.167982728620068,0.149836175610785,0.263003434945384
293,2,127887,0.20000097400297,0.150756471783576,0.185482282820596
294,2,128935,0.199068802420562,0.150616744111003,0.18712695678518
295,2,129053,0.227227545220531,0.150964901044561,0.133175106180872
296,2,130040,0.237923103419674,0.151845812985051,0.118040339166544
297,2,130976,0.147791561964588,0.15092697904032,0.328139137785383
298,2,132199,0.223532397309627,0.151365444651097,0.140628035030986
299,2,133355,0.239383647530415,0.152327454455904,0.116960810324743
300,2,133435,0.236691600390188,0.152670815218173,0.121956090960564
302,2,135183,0.194705215229601,0.152923806906014,0.203778806895913
303,2,135402,0.216618239832732,0.152817080337276,0.157218783403273
304,2,135898,0.274591976903596,0.153369352352844,0.0742470016804098
305,2,135912,0.275035279459058,0.153481417397816,0.0739928601999173
306,2,135925,0.273497666339123,0.152787637504982,0.0743026567279086
307,2,136002,0.23346600049894,0.152860448188445,0.127578289571402
308,2,136173,0.244179409314096,0.15390194515829,0.113500678350378
310,2,138318,0.257000321438305,0.157936040461157,0.104577724072729
311,2,138695,0.237217074169724,0.15529782862141,0.127532808126787
312,2,138818,0.213291922350338,0.155109610200445,0.169971146576165
313,2,139728,0.210329937617611,0.154841522731332,0.17521814768167
314,2,140174,0.17749555804684,0.154957964761351,0.252801542176714
315,2,140863,0.173437053196888,0.154908076775982,0.263640050721544
316,2,141152,0.18230065484961,0.15531722951049,0.241294064312282
317,2,141292,0.190232822501453,0.154168954370836,0.218051995113835
318,2,141545,0.205971747540502,0.154866160492103,0.184377480872178
322,2,146723,0.27625009200249,0.154274594662798,0.0742080162139565
323,2,147946,0.228433091486819,0.155919961405436,0.143792880830255
326,2,151397,0.194103176339901,0.156443515759706,0.215531797506582
327,2,153035,0.174002447600532,0.154800714887055,0.261759160401618
328,2,153228,0.13248492825504,0.156049858579338,0.396461659709993
329,2,153455,0.123361035337646,0.157251095899238,0.43328203599413
331,2,153815,0.148658617327357,0.156584482420555,0.343075455830142
332,2,154160,0.131519858094189,0.154983497469385,0.396675888201853
333,2,154235,0.12071181618155,0.156558932750515,0.441204229136134
335,2,159870,0.176213936775554,0.152444954137063,0.248496250542903
336,2,161229,0.261541944828954,0.154451454755026,0.0912691165480497
339,2,162696,0.334346730425029,0.153381361191144,0.0299296339202848
340,2,163284,0.333601953544732,0.151325958912289,0.0281320247551432
341,2,164166,0.258693444214946,0.153161139492883,0.0920971078692213
342,2,165270,0.266151803608808,0.151826134385748,0.0804693743522675
343,2,165675,0.257477593214516,0.154398609687646,0.096278802273356
346,2,168062,0.168815742075648,0.153349738349731,0.271710102725631
347,2,168518,0.13938548139312,0.1525529104863,0.361505416418975
348,2,168980,0.15814585896175,0.152428455194862,0.300208970023213
349,2,169651,0.156315336746005,0.152506421857173,0.306076639539942
352,2,170725,0.18119118847001,0.152700842739043,0.236192787239624
353,2,171254,0.231567904290167,0.15275625482093,0.13043180019739
354,2,172242,0.158687764007537,0.151205412103049,0.294673072155823
355,2,173254,0.0920820621385131,0.150200696959772,0.54023134304224
356,2,173340,0.0947900143341979,0.150177727871453,0.528327672114179
357,2,173385,0.0899963608352031,0.150324537033867,0.549769966812696
358,2,173973,0.124909006394261,0.149853889888409,0.405104666501182
360,2,177341,0.164678210217569,0.149233020766695,0.270563018716251
361,2,180314,0.0874074124326353,0.149467970030918,0.559062337816197
362,2,180339,0.067476923063555,0.149875127923851,0.652827498050975
363,2,182758,0.0908038080267024,0.149302299625596,0.543454162017963
364,2,183619,0.0781281578258902,0.149911079604382,0.602579778086847
367,2,187176,0.03166006109845,0.150775792523708,0.83380359436718
368,2,191066,0.08054671206985,0.151851896548716,0.596147750145923
371,2,191599,0.0578197043756091,0.149775902539492,0.699698541849522
373,2,191763,0.0627963862449136,0.150363691392092,0.676471572136615
374,2,191959,0.0148396568525364,0.150031782449808,0.921265801700944
376,2,195759,0.164483700711287,0.151068672149658,0.276984479522199
377,2,196912,0.21060074269266,0.148451943711456,0.156884550161222
379,2,198110,0.194112800802775,0.149409904820484,0.194724461836068
381,2,198805,0.186207228977768,0.150084902269775,0.215548188735726
382,2,198891,0.195260023187568,0.148877865961015,0.190526076910178
383,2,199248,0.182034337554488,0.149266884204879,0.2234601080894
384,2,201782,0.207099315427576,0.148989984393382,0.165398172824246
385,2,203285,0.339502182127435,0.147716848988903,0.0221268900606552
386,2,203783,0.259225663371864,0.147855171528187,0.0804287161999718
387,2,204179,0.255703811392563,0.148233381301263,0.0854012396354454
388,2,205406,0.203775698245532,0.149994635211854,0.175155709216825
389,2,205834,0.202768336497475,0.149276351541301,0.175222640415527
391,2,207192,0.158515395666365,0.149287803314138,0.289047493607727
392,2,207561,0.153005885682347,0.148642178168544,0.304016664073932
393,2,208682,0.151951369624614,0.148394437804429,0.306550900527234
394,2,210102,0.148422046252128,0.148788906218442,0.319188498156638
396,2,214801,0.17083460820986,0.14871366943665,0.251437487286694
397,2,215016,0.1540576572644,0.148680435647227,0.300833840834714
398,2,218876,0.0226046527863992,0.150441019327457,0.880648531021077
399,2,227511,0.0220755574381695,0.151506107749385,0.884235563794402
400,2,230378,0.0723392735776673,0.149551772892553,0.628893577977166
401,2,231943,0.0694715268073149,0.149984669695194,0.643513007965161
402,2,232156,0.0607846471972544,0.149933841471123,0.685421910901173
403,2,232789,0.0736769511799054,0.149386243221929,0.622179576177505
404,2,238524,0.0580522284686393,0.149616103036345,0.698244070635341
405,2,241518,0.00729561767595743,0.15094665921225,0.961478649000385
406,2,250396,-0.178028117670224,0.149618406745225,0.234892771361036
407,2,250466,-0.168387433468214,0.149596981136336,0.261096534788389
408,2,252305,-0.161118839441669,0.1500175475887,0.283556293327061
409,2,254571,-0.0793672826666845,0.152314369561176,0.602640913226973
410,2,254742,-0.093016520792977,0.152154822704034,0.541375853791668
411,2,254908,-0.116209733944006,0.153273454362702,0.44884572581382
413,2,255862,-0.107483941859429,0.152366800151002,0.481008605548309
414,2,255975,-0.0443778702942725,0.151905312807464,0.770349935767709
415,2,258311,-0.21541386039274,0.148974510034112,0.149070629560421
416,2,259284,-0.138007763088272,0.149738095659085,0.357334896662111
417,2,266330,-0.0570167533022322,0.150532180139878,0.705087954755694
418,2,267100,-0.0426141763276626,0.15053470599435,0.777277313230308
419,2,268086,-0.013383565568556,0.150561081336021,0.929218731894501
420,2,274614,-0.054230640903947,0.149620165302674,0.717228630192766
421,2,274729,-0.0780979710934888,0.150409090528114,0.603920839744777
422,2,275746,-0.00950568998311929,0.150399982653892,0.949640840913869
423,2,277029,-0.0101860269025656,0.149700935387923,0.945790321213306
424,2,277741,-0.0269851808149657,0.149753800955717,0.857101339286333
425,2,278218,-0.0215660251127759,0.149485788815229,0.885371124587148
426,2,278379,-0.00562959875459834,0.153189402953487,0.970705695922598
427,2,279910,-0.058108035666143,0.149405695957624,0.697564014038596
429,2,283431,-0.104990985214401,0.15152335757292,0.4888260448095
430,2,283573,-0.0937868357765382,0.149724326038608,0.531459568479196
431,2,286762,-0.105389792527362,0.150086193714399,0.48302023390748
432,2,287187,-0.143411314205087,0.149295196504344,0.337416389901116
433,2,288379,-0.0298444124090203,0.14834881624012,0.840675819679308
434,2,294941,0.00892794802467223,0.148445308337541,0.95207576740527
439,2,297610,-0.0225565707861961,0.149192594621747,0.87991144824654
441,2,299680,0.0739245279101411,0.148685906314027,0.619367523784298
442,2,299708,0.107253475908568,0.148942327872602,0.471939517479175
443,2,299759,0.094102048929438,0.14846222674152,0.526592434080695
444,2,300111,0.0484402516023464,0.149562361260162,0.746220724052255
446,2,301710,0.100848505612368,0.148489539934711,0.497480055116627
447,2,303446,0.0681559775592982,0.149478423153972,0.648700095956399
448,2,303854,0.0924028004778551,0.149470218272076,0.536840790381385
449,2,304472,0.0653985375359715,0.148246508961908,0.65937647852858
450,2,304691,0.0376244553468757,0.150676448906497,0.802961799148023
451,2,308097,0.210450663513175,0.148680065105366,0.157815335292346
453,2,309402,0.0988427033367577,0.148100842512763,0.504951852278203
454,2,310030,0.0993968831175101,0.148932911344033,0.504956751942295
455,2,310113,0.0976942426617652,0.148520149219016,0.511105362465437
456,2,310972,0.114701195127237,0.148711556926566,0.441045222991869
457,2,312659,-0.0892562025085538,0.148183283672151,0.54733687042133
460,2,318265,-0.251547348252342,0.149588179639403,0.0935310246090048
461,2,318379,-0.2365466240527,0.150104027625078,0.115948141961799
462,2,321266,-0.193523148627295,0.149267905625294,0.195656378087014
463,2,322957,-0.219581498825829,0.147826094261493,0.13832926578124
464,2,325221,-0.176601973969101,0.148804824218793,0.236103517557128
465,2,332691,-0.190583723431892,0.150278154503365,0.205560003631458
466,2,333006,-0.180347551817688,0.15001752869238,0.230100954450849
468,2,335046,-0.0839205994215043,0.148750922899889,0.572997663969863
469,2,335049,-0.107835252407715,0.149340571419409,0.470725759975993
470,2,335995,-0.167392915125108,0.148339138566279,0.259897356394773
471,2,336060,-0.187347546690139,0.148070971529766,0.206614453307737
472,2,338292,-0.179507061651814,0.148089122136272,0.226263499229032
473,2,339568,-0.245687290297663,0.148044124919115,0.0978921998685952
474,2,340466,-0.233148356811289,0.149392820924544,0.119504841523303
478,2,348480,-0.0219468910108578,0.14839474180482,0.882509805175657
479,2,350086,-0.091609334568689,0.148326226139133,0.537223669433697
480,2,351083,-0.0557687146998434,0.150295002516924,0.71081418769404
481,2,351335,-0.0269356304213219,0.148627688975798,0.856291933255979
482,2,351417,-0.0156957553106743,0.148608795581294,0.915945478448813
483,2,351450,-0.0639250680500303,0.148736683596052,0.667612942529634
484,2,352302,-0.0873085301474514,0.14987864649767,0.560582882795038
485,2,352469,-0.0947320007820961,0.148348722051762,0.523512584927761
486,2,352562,-0.0925637561692589,0.148959586268465,0.534736353552097
487,2,352944,-0.0858484958288665,0.148540883035281,0.563669575558884
490,2,355266,-0.104972553067691,0.148506080851955,0.480121719223738
491,2,358277,-0.104371614905137,0.148530756628151,0.482709832755584
492,2,358926,-0.0944888761461718,0.148768328724508,0.525747884102519
493,2,358948,-0.110275353650316,0.148784745336774,0.459080838550804
494,2,359515,-0.0788380749172811,0.148617632490781,0.596115547402172
495,2,363190,0.0482059730783825,0.150109773951297,0.748295758428594
496,2,363588,0.0336611663054491,0.150713351514845,0.823395718332344
497,2,363888,0.0233548508825787,0.149425379580205,0.87588767505478
498,2,363954,0.0859228333502001,0.148766538773299,0.563923832718034
499,2,364199,0.0770491993359573,0.148578019055117,0.604380399653003
501,2,365981,-0.0217821960727111,0.151626916071903,0.885853673675838
502,2,366047,0.0482293676573973,0.148878341103719,0.746166577596126
503,2,366936,0.0906592822197636,0.15053669648156,0.547400756792473
504,2,369530,-0.0267609794722685,0.148646554801172,0.857231577996462
506,2,369931,-0.0058134304490865,0.149672836546254,0.969039177890332
507,2,371033,-0.0843500737300332,0.149208277773429,0.572216838460933
508,2,372919,-0.00760262453481181,0.148630532685309,0.959233999145446
509,2,373518,0.00825041143351202,0.148546038243974,0.955738803609923
510,2,376157,-0.0563501100062212,0.148844312199749,0.705224215301181
511,2,376172,-0.0533286160397522,0.14992380218329,0.722274116821336
514,2,381433,-0.0044098451876684,0.149842179561477,0.976538332054774
515,2,381922,0.0300952918371137,0.150997683169159,0.842135303156445
516,2,382146,0.0369244797131903,0.148721445352759,0.804062562498114
517,2,384206,0.0265886954328017,0.149190713285547,0.858652821893774
518,2,384955,0.0294906730810569,0.148856820271716,0.843069633586538
520,2,387301,0.0231466418308539,0.149617792967749,0.87714219186343
521,2,388313,0.0215136815056769,0.14873002226279,0.88507038453578
524,2,390138,-0.0435885144955233,0.149179386401641,0.770314085742178
525,2,391233,0.0342203761757723,0.150015565414958,0.819691115297707
530,2,395606,-0.0865588430387079,0.149084742893036,0.561879440664107
531,2,395726,-0.0952592751086034,0.149015171705377,0.523069119199095
532,2,395853,-0.0969203320922526,0.14943700768702,0.517038154057627
533,2,396484,-0.0621718705675966,0.148828312846605,0.676389575299389
534,2,396705,-0.0834214076873018,0.148726983895302,0.575219535684518
535,2,398759,-0.0378044357615044,0.149996238029848,0.801159996618697
536,2,400386,-0.0478502425641331,0.149150769719786,0.748538206157349
537,2,400847,-0.0726401399223917,0.14898496473494,0.626159292434389
538,2,401130,-0.0378837262397106,0.150387316946499,0.801258988883322
539,2,401143,-0.0294068318058405,0.150094530237799,0.844783892383706
540,2,401979,0.0414232085828801,0.149993530601856,0.782581694102999
541,2,403598,0.0122562033614657,0.149213801787265,0.934583102156744
542,2,404844,0.0111721734960706,0.150880898869319,0.941015478899535
543,2,405100,0.000623449187893144,0.149500935818884,0.996675025048363
548,2,406181,0.03000961772723,0.149589211150068,0.841116320343017
549,2,406688,0.032134227814403,0.148724595957337,0.829061628185601
550,2,407621,-0.0207966765639434,0.149950197248263,0.889773764289242
551,2,409016,-0.0463457581536981,0.151435926200192,0.759753057243341
552,2,410647,-0.0999267619897416,0.149153681032834,0.503322316712749
554,2,419803,-0.114385470030764,0.150173045100024,0.446752972868756
555,2,419943,-0.0752455909181285,0.151130601270493,0.618875440859209
556,2,422349,-0.132223646169603,0.149163391495722,0.3759866708059
557,2,425467,-0.0823687039525844,0.148728646037226,0.580053567200222
560,2,429095,-0.0921867318654387,0.149593908960116,0.538128981364215
561,2,431266,-0.0180356168835084,0.149752811498234,0.904206361180785
562,2,431446,0.00486864109120588,0.150360512351147,0.974187483165232
563,2,432524,0.057435641389,0.148885605820696,0.69989918867011
564,2,434090,-0.0950920564696742,0.150203878115234,0.527087033948828
565,2,441927,-0.153976248693124,0.148454344201709,0.300354485720057
566,2,446471,-0.227707823992048,0.150014268080501,0.129932697815419
567,2,449325,-0.331584241285872,0.148578376607534,0.0262611657027179
569,2,450017,-0.360105776754483,0.147553635675916,0.0151577461044234
570,2,451779,-0.400949197213714,0.147815831016653,0.00700497595114627
571,2,451784,-0.398483748891272,0.148378714343249,0.00758220662349252
572,2,453525,-0.405563991015201,0.148371799670021,0.00658351767861701
573,2,453768,-0.409908218663252,0.148537996810731,0.00608869054605518
574,2,454027,-0.387337688099988,0.148077491076664,0.00928461012346896
575,2,455029,-0.399047816153483,0.148069053690816,0.00737528494814939
576,2,455247,-0.424415813915837,0.147380283196883,0.00422295746262891
579,2,455756,-0.363053400539914,0.159015882099072,0.0230167602462163
580,2,457024,-0.428303632086543,0.148456986921171,0.00415411085302889
581,2,457298,-0.417606486110662,0.148982188733268,0.00534154586928709
582,2,460202,-0.451299038781719,0.149049880843502,0.00264425014569701
586,2,464424,-0.451140755345041,0.148259109795582,0.00251850246511334
587,2,465824,-0.344705676708556,0.150553710770178,0.022634959502674
588,2,470145,-0.346941205300167,0.148360953417188,0.0199192534127233
589,2,470686,-0.328453173731224,0.148388830411658,0.0275046656878885
590,2,471144,-0.324141559640039,0.148675523829116,0.0299030871589909
591,2,471830,-0.329257299002555,0.148214849484727,0.0269518010280801
