SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
133,1,177692,-0.0883412172771544,0.0527868696007328,0.0951058347609521
134,1,178191,-0.0827012781470399,0.0528655509413333,0.118626715668749
135,1,178224,-0.0883412172771544,0.0527868696007328,0.0951058347609521
136,1,178960,-0.0848875961903453,0.0532277245395246,0.111651771518677
140,1,183802,-0.0920191238461626,0.0527757689218421,0.0821017785040663
141,1,183954,-0.120104314236132,0.0530043244712139,0.0240604603434638
142,1,184450,-0.0955780096786299,0.0526758940459138,0.0704565239646999
144,1,184718,-0.0878079333158816,0.0530160509259466,0.0985594019393877
145,1,185296,-0.0783439256465114,0.0528315652057299,0.138993207802294
146,1,185438,-0.0856545163744101,0.0528019233527648,0.105656374590001
147,1,185469,-0.0897718645207328,0.0528593436795156,0.0903293457128603
148,1,185503,-0.0946800062806125,0.0526971810699403,0.0732411157467738
149,1,185705,-0.0877126594067568,0.0533252665324784,0.10088860277124
150,1,185749,-0.0946930291039128,0.0532914353752618,0.0764473876668743
151,1,185806,-0.0835322745593471,0.0534160018841814,0.118759094203043
152,1,185879,-0.103080560090174,0.0535795472976377,0.0551735627710379
153,1,185916,-0.0990571320485446,0.0535764287783498,0.0653091039445402
154,1,185941,-0.0953416544110412,0.0538310790190748,0.0774024795806224
155,1,185954,-0.094127196533776,0.0539957205876311,0.0821633532695411
156,1,186055,-0.0917452831514991,0.0529205542911474,0.0838548056975982
157,1,186896,-0.110813896708921,0.0536937000003892,0.0397656359792584
161,1,190132,0.0335642646089668,0.053182783977306,0.528376064570254
162,1,190148,0.0358403038599145,0.0531946356218275,0.50090618756034
163,1,190165,0.0374603639732349,0.0536007814700896,0.485088971568271
164,1,190169,0.0386251058039817,0.0535315029395037,0.471055144838596
165,1,190933,-0.027285077262213,0.0531166870497791,0.607795827650381
166,1,192149,0.0431964328396703,0.0535216052015516,0.420161528757432
168,1,192303,0.0345089566001122,0.0638382207553954,0.589145670296349
171,1,192795,0.00999385372655487,0.0530332753175565,0.850636140587106
173,1,194187,0.0185363453481216,0.0530707122824162,0.727090101582964
174,1,194867,0.0324897293313667,0.0530228044138905,0.540436124802114
190,2,8314,-0.0479878270922655,0.0538887381191007,0.373804916863789
194,2,8498,-0.0326145027214929,0.0538422463877561,0.545075447874425
195,2,8651,-0.0238680888140729,0.0539056939049791,0.658199748913392
197,2,9812,-0.00407274820110515,0.0542406132212727,0.940188269906108
198,2,9932,-0.0136389545871223,0.0540223891428734,0.800825857426513
199,2,10135,0.00139697995242249,0.0538203099068153,0.979306804293842
200,2,11616,-0.0441623432640831,0.0537118287289019,0.411513034908037
201,2,12133,-0.00841023334168212,0.0539751123875285,0.876266434138262
202,2,12194,-0.0118404802152041,0.0541820270623965,0.827141294133575
203,2,12359,-0.0109645626488359,0.0540241143324631,0.839285712212375
204,2,13061,-0.0345226461737171,0.053992033225855,0.522975770042948
205,2,14298,-0.0076276326882454,0.0541921961211632,0.888146544165428
206,2,15222,-0.0391599604353935,0.0546824759952697,0.474382306523284
207,2,17986,-0.0233144230493632,0.0537489132314578,0.664723721925888
208,2,19770,-0.0331191562433192,0.0541062436546237,0.540856801623523
209,2,19836,-0.0250765347008254,0.0539697222114852,0.642475164280598
210,2,19851,-0.0126685924375555,0.0541400885020066,0.815123327086106
211,2,21595,-0.0164642011706546,0.053913539786767,0.760255552861347
212,2,22385,-0.0128567999972589,0.0539673439635295,0.811838644070288
213,2,23441,-0.0263472293874609,0.0544778387936562,0.628946880018752
214,2,24209,-0.0310354804932359,0.054021910580054,0.565996763136336
215,2,24341,-0.00351907803139739,0.0541746740013671,0.948244217401581
216,2,26815,-0.0273206431740277,0.0540905352068078,0.613810101757019
217,2,28209,-0.0482287232827375,0.0540673836750252,0.372994449541568
221,2,41245,-0.0323034563262699,0.0538932421318493,0.549292574639432
222,2,43214,-0.0306353971887673,0.0547705990179751,0.576284272769128
223,2,47104,-0.0137599151204308,0.0532622847721705,0.796293099422988
224,2,50915,0.0425636599092533,0.0537429591517422,0.428900842763864
225,2,55834,0.0213911077212353,0.053530022004977,0.689685799754363
226,2,56422,0.00540549383280081,0.0536370794693488,0.919783073174193
227,2,57715,0.0280973943976791,0.0534401167686553,0.599375752349711
228,2,59046,0.00958773346857134,0.0537290578421476,0.858475120652793
229,2,59191,0.00838242561819558,0.0534219704578971,0.875405715872628
230,2,59383,0.00355820963457149,0.0534388831776279,0.946950056603708
231,2,59477,-0.0058106622466049,0.0542424003030723,0.914751472413285
233,2,60471,0.0207647821061074,0.053499778748463,0.698154992297012
234,2,60478,0.0207131080629784,0.0535609112274484,0.69919607348265
235,2,60786,0.0157177678227292,0.0534776256420468,0.768997143136539
236,2,61035,-0.00445675415092917,0.0534797853036487,0.933632166020624
237,2,61071,-0.0178227330531852,0.0532292514021636,0.737952440135446
238,2,61675,0.0337828961374328,0.0533606843138697,0.527075250023384
240,2,62939,0.0319906033092366,0.0532714779015575,0.548544890695743
241,2,63527,0.0362011804840462,0.0534640395232943,0.498777935140125
242,2,63857,0.00328368048746319,0.0535109077002063,0.951103497616997
243,2,65527,0.00505212801654795,0.0533340969750147,0.924586177418282
247,2,67976,-0.000969505295568662,0.054102952616997,0.985713087061547
250,2,72389,-0.0150878611459989,0.0537633349347486,0.779154945542634
251,2,72392,-0.0898894163497282,0.0539231219882298,0.0964029081464549
252,2,73646,-0.0402955176057297,0.0529816879390705,0.44743027112357
253,2,74564,-0.0437873445017222,0.0528696217892796,0.408109086972261
254,2,74739,-0.0320826711383796,0.0530675058967815,0.545857522524879
257,2,80873,0.0254418438086307,0.053204417115932,0.632810668631517
258,2,81501,0.041662157309475,0.0531665571760759,0.433790998244027
259,2,83526,0.00377285469443175,0.0531298524919144,0.943428454258178
260,2,83845,0.0223354250583016,0.053167436873983,0.674670945559058
263,2,84447,0.0695630865787292,0.0537323037220395,0.19629643991382
264,2,87391,0.0454478074930379,0.0528906097962287,0.390769566835505
265,2,87562,0.0381029067457821,0.0530411257897463,0.473007237315035
266,2,87849,0.035932527918399,0.0530403862034522,0.498560427920366
267,2,87878,0.0517768504676486,0.0532316381307449,0.331383057754412
269,2,89785,0.0391924358508401,0.0532680366915428,0.462365986595056
272,2,93721,0.0416277868085853,0.053101685963643,0.433609281574695
273,2,93952,0.0658344374898724,0.0528798981042986,0.213964799323415
274,2,95085,0.0115935539120977,0.0530662415180636,0.827186652565969
276,2,107124,0.0426485129317782,0.0530476856991052,0.421957927241255
277,2,111645,0.0566029099464666,0.053044748806632,0.286665632032411
278,2,111916,0.0465843615009571,0.0531977178743261,0.381797601919716
279,2,111931,0.0578495057140231,0.0532479536713832,0.278035651907801
280,2,111999,0.0647684794332003,0.0530334431211197,0.222796508618765
281,2,114528,0.07994809322966,0.0532815482315313,0.134383025339528
282,2,116024,0.0955658923651217,0.0533362993084001,0.0740276789348448
286,2,120090,0.0865362070728746,0.0531675546399674,0.104499148454421
287,2,120291,0.0680513299814155,0.0538553079820779,0.207209067694213
288,2,120726,0.0593658891659369,0.0535720083234105,0.268550952841024
289,2,121716,0.0370464584421591,0.0535678828295912,0.489655921519504
290,2,123100,0.0705504214904094,0.0535466028015073,0.188508223963406
291,2,124677,0.0403719686927373,0.0535610748060389,0.451498355531269
293,2,127887,0.0228315183877033,0.0539580000554006,0.672454432706773
294,2,128935,0.0257949220323319,0.05390317942588,0.632560916863835
295,2,129053,0.0176383121679974,0.0540766470018317,0.744487169736447
296,2,130040,0.0209037656113913,0.0544035272718768,0.701035273642318
297,2,130976,0.019447970040783,0.0539617551981699,0.718761452774155
298,2,132199,0.00529315415944032,0.0542210997881353,0.922288123363488
299,2,133355,-0.0110597271601224,0.0545854448297285,0.839554163393483
300,2,133435,-0.0144984999245855,0.0547011382867399,0.791126165806848
302,2,135183,0.00482539744227606,0.0547362780182164,0.929801717908646
303,2,135402,0.0086118554827892,0.054726692602336,0.875050195694041
304,2,135898,-0.0130901676640547,0.0550144467026795,0.812065254661044
305,2,135912,-0.0181281800774683,0.0550510427480004,0.742126000103877
306,2,135925,-0.0302630562657054,0.0547864088830176,0.581035858088911
307,2,136002,-0.0338455206204772,0.054739438132224,0.536774814320962
308,2,136173,-0.0112974630619138,0.055153276591969,0.83781709194846
310,2,138318,-0.018848317225557,0.0566038345223707,0.739342089752995
311,2,138695,-0.0340601738111667,0.0556128762465834,0.540633580893841
312,2,138818,-0.0395114990440365,0.0555005476128753,0.476989567474251
313,2,139728,-0.0192653087858409,0.0554313216467979,0.728383223766746
314,2,140174,-0.0237277017505088,0.0554264190635832,0.668843957487021
315,2,140863,-0.0502637256070884,0.0553537691043278,0.3644738172429
316,2,141152,-0.0610334259459018,0.0554794642492762,0.27203452880668
317,2,141292,-0.0686021966276162,0.0550539478409357,0.213557543314975
318,2,141545,-0.0399595767655457,0.0554028616186663,0.471230211104574
322,2,146723,-0.080503351326116,0.0551775526767024,0.145457819732768
323,2,147946,-0.0969956647635177,0.0556115212100971,0.0820007605408081
326,2,151397,-0.0853428197361296,0.0558057019068842,0.127089397019753
327,2,153035,-0.0951027696493796,0.0551489374499952,0.0854981531508566
328,2,153228,-0.0874083191201503,0.0555905278999358,0.116762937954668
329,2,153455,-0.0704984669222968,0.0560805163228899,0.209550795443983
331,2,153815,-0.0922519412928962,0.0557745495474087,0.0990133684316684
332,2,154160,-0.109742429881068,0.0550948455842717,0.0471540566370766
333,2,154235,-0.0796943257169711,0.055795852014543,0.154083965141649
335,2,159870,-0.0299483126428235,0.0545202598449397,0.583142698684162
336,2,161229,0.0129170090567116,0.0553764801950723,0.815696241345116
339,2,162696,0.0154053531959386,0.0551363598744508,0.780097964947233
340,2,163284,-0.00259513112877308,0.0544115679427902,0.961986709872647
341,2,164166,0.00114021740979497,0.0549169227833125,0.983446772975607
342,2,165270,0.00580439254441178,0.0544542459371704,0.915173134483371
343,2,165675,0.0254396644695644,0.0553385061549238,0.646007387992363
346,2,168062,0.0373227085758504,0.0548216799246903,0.496443108270525
347,2,168518,0.0248252313862871,0.0545275495574368,0.649188650452555
348,2,168980,0.0204698545113094,0.0545067742128746,0.707479277249481
349,2,169651,0.0148716531298835,0.0545378125524228,0.785254672396523
352,2,170725,0.0142309252558411,0.0546353973775497,0.79465251419865
353,2,171254,0.020950910638557,0.0547177100345592,0.702031148925232
354,2,172242,0.0541047486519319,0.0540054139842622,0.317107432453304
355,2,173254,0.0525519254442945,0.0535947693125862,0.327490154638257
356,2,173340,0.0523171926161914,0.0535889163590919,0.329599774983118
357,2,173385,0.0699249767173188,0.0535815333733071,0.192736052880338
358,2,173973,0.0544617013882377,0.0534894630798897,0.309291512545905
360,2,177341,0.0468395797627975,0.0533271862841886,0.380354864525685
361,2,180314,0.00818133593823617,0.053401564977754,0.878324903525306
362,2,180339,0.025001850316277,0.0535217183025494,0.640691734199953
363,2,182758,0.00172421327483868,0.0533461760244946,0.974234157083834
364,2,183619,0.0413276001236523,0.053511134429697,0.440443001641056
367,2,187176,0.00353234552088577,0.0538475705909567,0.947734238488879
368,2,191066,0.0751641177450372,0.0541027294490661,0.165621775594304
371,2,191599,0.0237921023957818,0.0534837590098216,0.656702789189395
373,2,191763,0.0298656195464149,0.0536871047343253,0.578364818424165
374,2,191959,0.0467445462863583,0.0535217849947488,0.383052879078968
376,2,195759,0.0485021561984749,0.0539779462077124,0.369502194523712
377,2,196912,0.0239963163761397,0.0531502191807102,0.65192013199995
379,2,198110,0.0146977655710874,0.0534784473480193,0.783603551804635
381,2,198805,0.00675103277521667,0.0537133375980827,0.900051766484368
382,2,198891,0.0121900505613145,0.0532921876921617,0.819203525032982
383,2,199248,0.0137113318944826,0.0534128685727289,0.797556328099472
384,2,201782,0.0168320875721307,0.0533446882613203,0.752542348606654
385,2,203285,0.0309644380940217,0.0531198049688521,0.56032135070855
386,2,203783,0.0422476300469926,0.0529832338771185,0.425767933867232
387,2,204179,0.0510841758393451,0.0530896699738433,0.336595551388249
388,2,205406,0.0835588988948328,0.0535209607155951,0.119363898710108
389,2,205834,0.0622350202199231,0.0533454573212887,0.244142741617178
391,2,207192,0.0593455347748122,0.0533047178431975,0.266325919817504
392,2,207561,0.0617838117811381,0.0530603922141818,0.245046061455948
393,2,208682,0.0345839202245783,0.0530408302590853,0.514809687938226
394,2,210102,0.0416177259125745,0.0531636984399653,0.43425634120134
396,2,214801,0.0234433571192855,0.0531926598010647,0.65968157129902
397,2,215016,0.0314699793837112,0.0531505476483736,0.554168453954742
398,2,218876,-0.0524714584371677,0.0536540662423502,0.328764504871216
399,2,227511,-0.0861175359028929,0.0539124766886107,0.111080626419586
400,2,230378,-0.0635876731309459,0.0533178070445492,0.233820809705343
401,2,231943,-0.0797900255857207,0.0534097147279027,0.136088930548209
402,2,232156,-0.0810953280721319,0.0533821110020564,0.129620357876851
403,2,232789,-0.086391195585345,0.0531682226957796,0.1050837605282
404,2,238524,-0.0757102104137324,0.0532896448110622,0.15627788874424
405,2,241518,-0.0380445951767791,0.0538676886571962,0.480492318745432
406,2,250396,-0.0432973170189852,0.0534886388442031,0.418791546484621
407,2,250466,-0.033545452504372,0.0534895612390047,0.530972768254272
408,2,252305,-0.0466141857692696,0.0536038270531644,0.385106906622571
409,2,254571,-0.0271878375167907,0.0543956584443559,0.617515826214357
410,2,254742,-0.00898500233557897,0.054363663083057,0.868821450009525
411,2,254908,-0.0360118690583807,0.0547475004722426,0.511107527905403
413,2,255862,-0.0407955178728159,0.0544077412382568,0.453868020884055
414,2,255975,-0.0309822055485666,0.0542293980874897,0.568147984169495
415,2,258311,-0.011169308321834,0.0533552819868291,0.834304847300051
416,2,259284,-0.0144742399758093,0.0535327155644517,0.787025011182891
417,2,266330,-0.0351189041771904,0.0537359611717437,0.513830036278121
418,2,267100,-0.0189937758101549,0.0537550366787181,0.724044880194627
419,2,268086,-0.0277612995103997,0.0537481547558813,0.605823747514755
420,2,274614,-0.0472679693699733,0.0533825341777328,0.376512650130226
421,2,274729,-0.05720150876924,0.0536477694014683,0.287042932529989
422,2,275746,-0.0466821573988129,0.0536531318888504,0.384851605641213
423,2,277029,-0.0673160340951854,0.0533408432293881,0.207782711936575
424,2,277741,-0.0491954575084171,0.0534178902001368,0.357703025767438
425,2,278218,-0.061403944395393,0.0532852962504795,0.249952187393778
426,2,278379,-0.040562020341491,0.054663965945877,0.458565710006788
427,2,279910,-0.08724735525282,0.0531642621015698,0.101669307288744
429,2,283431,-0.0311098745956725,0.0541229673608148,0.565792799919045
430,2,283573,-0.039396460210749,0.0534576395728029,0.461632577711859
431,2,286762,-0.0316557201061229,0.053609219566909,0.555239873808267
432,2,287187,-0.0208581474079573,0.0533738837914173,0.696185892174652
433,2,288379,-0.015972304520081,0.0529740387213042,0.7632016945671
434,2,294941,-0.0196099735695641,0.0530022774604396,0.71161658299138
439,2,297610,0.0115470801568758,0.0532773302147855,0.828539808934717
441,2,299680,0.0197299536349773,0.0531064098303318,0.710475112729197
442,2,299708,0.0236059150752,0.0532139978325694,0.657601054215587
443,2,299759,0.014718202758667,0.0530427013308556,0.781575235312095
444,2,300111,0.0268198353623884,0.0534000589722728,0.615809353833938
446,2,301710,0.0187230397801515,0.0530533534366132,0.724366819866879
447,2,303446,0.024891923796445,0.0533805025401216,0.641280421047854
448,2,303854,0.0131470688310536,0.0534025966934812,0.805679932617187
449,2,304472,-0.00864325809654555,0.0529538802084949,0.870436752836385
450,2,304691,0.00947433523914396,0.0538114482367181,0.860343507098606
451,2,308097,-0.0043232540928865,0.0532460858797483,0.935333814162712
453,2,309402,-0.0277030395068131,0.052902080749132,0.600839221887207
454,2,310030,-0.0364416289691433,0.05318460155546,0.493672862910425
455,2,310113,-0.0256303623643711,0.0530539687476441,0.629324351394543
456,2,310972,-0.0334702540810026,0.0531222331582942,0.529062214094674
457,2,312659,0.0147173522990546,0.0529401009580954,0.781175052583587
460,2,318265,-0.00330580811177689,0.0536336718305886,0.95088695029252
461,2,318379,-1.87615708179267e-05,0.0537928659276031,0.99972191536516
462,2,321266,-0.00358519762284995,0.0534324658588943,0.946541880944803
463,2,322957,0.0382686422732797,0.0529166927023672,0.470044163265194
464,2,325221,0.0443166155709087,0.0531943133838207,0.405347061843333
465,2,332691,0.123568423850205,0.0533853428099189,0.0212052938808067
466,2,333006,0.135743001330926,0.0531949097438072,0.0111374384391615
468,2,335046,0.118223236330263,0.0527715422451908,0.0256941745825929
469,2,335049,0.097160135110069,0.0531202442099147,0.0682340436360361
470,2,335995,0.0934914392820572,0.0528360266217508,0.0776798162595245
471,2,336060,0.113877138597456,0.0526506448209649,0.0312211364155941
472,2,338292,0.0384864804348479,0.0529554272938079,0.467847782527054
473,2,339568,0.0532398788503829,0.0529991557093054,0.315805515136899
474,2,340466,0.0340713417880187,0.0535036664220159,0.524665341216313
478,2,348480,0.00878220006250357,0.0529938038289598,0.868471182591277
479,2,350086,-0.0181394931239905,0.0529895727811784,0.732312356799119
480,2,351083,-0.0206829813515286,0.053672016223206,0.700203739442072
481,2,351335,-0.0354125632270961,0.0530464071703008,0.504839808403972
482,2,351417,-0.0499775738520987,0.0530047992996089,0.346383191501763
483,2,351450,-0.0780216867192333,0.0529676961664853,0.141640742497374
484,2,352302,0.00325696726416555,0.0535495900408918,0.951535774290676
485,2,352469,0.00109008683337545,0.0530083479770356,0.98360472836647
486,2,352562,0.0128866822245289,0.0532206062726416,0.808814557576561
487,2,352944,0.00183569193004215,0.0530714141897365,0.972426951214625
490,2,355266,-0.0137408777709729,0.0530664646719137,0.795834678873641
491,2,358277,0.0229228038773935,0.0530658583395836,0.666027701463749
492,2,358926,-0.00129197009887194,0.0531579411910576,0.980623562928706
493,2,358948,0.0105479509241684,0.0531718635465776,0.842866129319344
494,2,359515,0.0223967464908153,0.053081588487054,0.673332514978231
495,2,363190,0.0278045151882105,0.0535940919219254,0.604226585876424
496,2,363588,0.0564328323325317,0.0537421704655633,0.294406062287384
497,2,363888,0.0526626632424916,0.0532904643524298,0.323722148830894
498,2,363954,0.0363435249398785,0.0531168843317678,0.494286493212531
499,2,364199,0.0213176761976034,0.0530677537434607,0.688142928468142
501,2,365981,0.0106221222836753,0.0541471178543446,0.844588802800471
502,2,366047,0.0485252905780202,0.0531120674235043,0.361529824444769
503,2,366936,0.0193017732808354,0.053776949665456,0.719867423038109
504,2,369530,0.0321421104270231,0.0530590147304429,0.54504989325405
506,2,369931,-0.00247326373719547,0.0534506043812809,0.963119661069151
507,2,371033,0.0309408851956466,0.0532834226969853,0.561823283482588
508,2,372919,0.0156101221246268,0.0530721219625632,0.768831169370231
509,2,373518,0.0247498942037002,0.053032127476992,0.641005120674851
510,2,376157,-0.0159136814489017,0.0531588150497277,0.764840715206789
511,2,376172,-0.00526681907095332,0.0535491368954891,0.921706324098479
514,2,381433,0.0598443724552848,0.0534163114034121,0.263331005821431
515,2,381922,0.0570394001173856,0.0538412875948658,0.29014250623232
516,2,382146,0.0482552807497189,0.0530533994228971,0.363674898464294
517,2,384206,0.03065518298629,0.0532558868188933,0.565238440992234
518,2,384955,0.0369066061894486,0.0531258910316104,0.487699725165961
520,2,387301,0.043079380024963,0.0533835883306504,0.420222547931706
521,2,388313,0.0618188335344379,0.0530135241210436,0.244363065400842
524,2,390138,0.0418134120265285,0.0532343758229383,0.432711450160374
525,2,391233,0.044769131097663,0.0535239810092922,0.40347817626564
530,2,395606,-0.0710633086971221,0.0531315921169347,0.181921797812395
531,2,395726,-0.0540400628028928,0.0531688416675864,0.310141749818431
532,2,395853,-0.055148689489664,0.0533174847057605,0.30168284494134
533,2,396484,-0.055124048468552,0.0530811720603514,0.299754699432993
534,2,396705,-0.0482838363361469,0.0530743545188594,0.363580645873859
535,2,398759,-0.0833973341699187,0.0533867518480646,0.119152123044523
536,2,400386,-0.054602855614941,0.0531926456798641,0.305353492839053
537,2,400847,-0.0538564183590557,0.0531456658603339,0.311575789809014
538,2,401130,-0.0506842666121333,0.0536428436750688,0.345383377531169
539,2,401143,-0.0587574750077807,0.0535128556273277,0.272949931248261
540,2,401979,-0.0476982404601688,0.0535107750271101,0.373334452289313
541,2,403598,-0.0485708803285554,0.0532244874568487,0.36209342947781
542,2,404844,-0.0313096413736522,0.0538567142713495,0.561375098807468
543,2,405100,-0.0236174852866097,0.0533744647361332,0.658408123564013
548,2,406181,-0.0413038722571257,0.053378582687062,0.439572229556454
549,2,406688,-0.0361653082485356,0.0530806417551122,0.496110917368866
550,2,407621,-0.00379302759135319,0.053550780782172,0.943572782140132
551,2,409016,-0.0112816488590582,0.0540841217556568,0.834885134714142
552,2,410647,0.00023666969704228,0.0532991047190866,0.99645958805446
554,2,419803,-0.0335255003033023,0.0536436688622145,0.53239675773363
555,2,419943,-0.0462273516177916,0.0539340987408851,0.391966659937069
556,2,422349,-0.061276039197837,0.0532281528333054,0.250430739249309
557,2,425467,-0.0796167097515079,0.0529672959491987,0.133699704726406
560,2,429095,-0.0882453167509951,0.0532444364767206,0.0983346823425992
561,2,431266,-0.129396297432004,0.0530350070332047,0.0151858041010247
562,2,431446,-0.119424824627944,0.0533187667310999,0.0257241140730085
563,2,432524,-0.109965017103471,0.0528576745152736,0.0382098356021869
564,2,434090,-0.157144261051602,0.0530150230056308,0.00324141652520578
565,2,441927,-0.140705438449158,0.0525654315421239,0.00778050356530639
566,2,446471,-0.124114360420046,0.0533396282865833,0.0205374423523972
567,2,449325,-0.106908430311534,0.0531289646175452,0.0449534486455257
