SNP,Chr,Pos,Effect,SE,SRO9_GIS2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
91,1,116283,0.0466179328160869,0.0915096875286036,0.61076799294892
93,1,127853,0.114834820463903,0.0911682262367613,0.208648545938444
94,1,128302,0.103525715028961,0.0908549653206177,0.255283416533017
95,1,128704,0.136810842162659,0.090821061790623,0.132864501967278
96,1,128911,0.150626340821332,0.0907692314694608,0.0979147168942127
97,1,130267,-0.0492184333059745,0.0910417142883614,0.58911454844082
98,1,130271,-0.0385305559275297,0.0911644309154053,0.672808700348567
99,1,130613,0.000471500725710672,0.0920396333151654,0.995915507821757
100,1,132012,-0.0428805801878983,0.0918159118943797,0.640768142714311
101,1,133231,-0.0256040097730975,0.0911823654570023,0.779028294927957
102,1,137074,-0.0478578340511928,0.0910272214694907,0.599389951299684
103,1,137304,0.011450961236024,0.0910924670095078,0.900035419083276
104,1,139686,-0.0349539164620586,0.0911952436881794,0.701737979855252
105,1,149562,-0.0600566264452483,0.0913664104728098,0.51140593765392
106,1,150447,-0.0625607372989169,0.0923763960166499,0.498699013714127
108,1,154084,-0.0533642531632926,0.0926784562034743,0.565117275663991
110,1,157269,-0.0758284545909445,0.0909496319454534,0.404990641391432
111,1,160054,-0.115096380025043,0.0916996887140618,0.210256503480283
112,1,166222,-0.120746981924574,0.0909976748467799,0.185391553840986
113,1,166416,-0.10673964039707,0.0908617003633175,0.240887205278268
114,1,167326,-0.108772567141578,0.0913732473180193,0.234681169884711
115,1,168836,-0.148306273169432,0.0907800533989631,0.103215927946218
116,1,171200,-0.121137355866988,0.0910310072609819,0.184138009995807
117,1,171431,-0.131517876846512,0.0915615978198284,0.151777917440247
118,1,173339,-0.127002943458009,0.0908635729669575,0.163071225060691
119,1,173845,-0.119350955838209,0.0908172409623773,0.189636157027473
120,1,175121,-0.0765074759094354,0.090767334315944,0.399857038128093
121,1,175281,-0.0971809375576283,0.0907886365070712,0.285166764347814
122,1,175315,-0.0946602540495792,0.0907675106408224,0.297714327088725
123,1,175523,-0.0904565746283547,0.0912954486374798,0.322456327913785
124,1,175541,-0.0961897313320075,0.0909051438161481,0.290718357211107
125,1,175653,-0.0775711334727194,0.0912439436919742,0.395817365710448
128,1,175856,-0.0948339941469409,0.0927078686455328,0.307039740000809
129,1,175876,-0.0746125105143514,0.091336016490759,0.41453580034008
130,1,175989,-0.072862982172115,0.0916010948154616,0.426893352926275
131,1,176001,-0.0879605091044066,0.0920418946128108,0.339899389543237
133,1,177692,-0.104063796803109,0.0907383446597461,0.252217969234959
134,1,178191,-0.0917616307552816,0.0908663363493266,0.313257480492599
135,1,178224,-0.104063796803109,0.0907383446597461,0.252217969234959
136,1,178960,-0.135468509692681,0.0913491811053758,0.138973397958739
140,1,183802,-0.0735947883332532,0.0908342615985142,0.418365585150934
141,1,183954,-0.0697953190878866,0.0915052200591938,0.446123769710433
142,1,184450,-0.0558307481841417,0.090730101218061,0.538720248741628
144,1,184718,-0.0551333138098792,0.0912473578056287,0.546086709221083
145,1,185296,-0.0366963436839523,0.0908862488437806,0.686632787567753
146,1,185438,-0.0380262980273407,0.0908889932873715,0.675922427405836
147,1,185469,-0.0425986987814739,0.0910144923999341,0.640042662272028
148,1,185503,-0.0292212697914656,0.0907939349009846,0.747763158596124
149,1,185705,-0.0429412347796563,0.0917937030029569,0.640215199719831
150,1,185749,-0.0401323811034823,0.091797303530368,0.662244697777851
151,1,185806,-0.0243925737779442,0.0919355931221434,0.790915969541962
152,1,185879,-0.0233377606148601,0.0923806973587525,0.800704320524165
153,1,185916,-0.0344149407095358,0.092328860197778,0.709563397696988
154,1,185941,0.000666489712977746,0.0927492984442678,0.99427056816286
155,1,185954,-0.017943964392954,0.0930152704776659,0.847137124338416
156,1,186055,-0.044808807688311,0.0911324781262992,0.623245038214826
157,1,186896,-0.0561894801614583,0.0926100015035971,0.544418589157842
161,1,190132,-0.00980779633622775,0.0912778273365639,0.914493086566403
162,1,190148,-0.0231715466413237,0.0912985198102855,0.799797983517865
163,1,190165,-0.0126382511217229,0.0920060138901728,0.890821940289725
164,1,190169,-0.0224485352529859,0.0918859686358901,0.807133737298884
165,1,190933,-0.0750318411502435,0.0910610066819269,0.410511073217812
166,1,192149,-0.0222882550207434,0.091886079169851,0.808484042863494
168,1,192303,-0.0565626450937797,0.109509768255485,0.605823234848577
171,1,192795,0.0124628311426015,0.0909735623664308,0.891113646775699
173,1,194187,-0.0382450863797845,0.0910285952516482,0.674636135059641
174,1,194867,0.0186198051800526,0.0909964047922417,0.837985919233587
190,2,8314,-0.0103093863305245,0.0925409789159517,0.911359722664967
194,2,8498,-0.00365863992270721,0.0924068686448314,0.968440208284238
195,2,8651,-0.0197906758903081,0.0924875966790478,0.830684680999433
197,2,9812,-0.0128478896168702,0.0930406597790329,0.890248832163433
198,2,9932,0.00570102975992293,0.0926759651268887,0.950983300563312
199,2,10135,-0.000354653834757412,0.0923215424172798,0.996937098537787
200,2,11616,-0.0270051080945513,0.0922123517424072,0.76980290431214
201,2,12133,0.00670015988677108,0.0925894961456616,0.942353099835883
202,2,12194,0.0146620799368504,0.0929449436598358,0.874743868090871
203,2,12359,0.0127152708554206,0.0926739908144021,0.890947527108954
204,2,13061,-0.0115376934754494,0.0926676069035252,0.900985344430704
205,2,14298,0.00850844851041765,0.092960882148192,0.927125617163704
206,2,15222,0.00405575500541788,0.0938682503181303,0.965561043311271
207,2,17986,-0.0469002155613178,0.092189763553626,0.611255367256551
208,2,19770,-0.0348994232444328,0.0928426004477606,0.707217921597334
209,2,19836,-0.00530466648502315,0.0926056278905025,0.954352703048202
210,2,19851,-0.00443167384166099,0.0928768959465067,0.961969910651029
211,2,21595,-0.0271489446243158,0.0924823068786068,0.769267991762662
212,2,22385,0.00857585702027341,0.0925799897115271,0.926248576930226
213,2,23441,0.0308446802085702,0.0934658961653911,0.741588161600181
214,2,24209,0.0232021636078699,0.0927023606990426,0.802511278817488
215,2,24341,0.0367482950508147,0.0929092897415075,0.69269163453117
216,2,26815,0.0244309230417741,0.0928094046599067,0.792521049776706
217,2,28209,0.0450051654151477,0.0928188421009343,0.628068591992011
221,2,41245,-0.104502904593055,0.0923262033036883,0.258449910699222
222,2,43214,-0.0571882904516807,0.0939438759097612,0.543082000673483
223,2,47104,-0.00788565189963053,0.0913719123139934,0.931274643075696
224,2,50915,-0.0202924835195972,0.0922643182542805,0.826046119310013
225,2,55834,-0.021085644659573,0.0918374165652439,0.818537497708658
226,2,56422,-0.038139051275813,0.0919860773595913,0.678673673606763
227,2,57715,-0.0167148986950442,0.0917008575303135,0.855470478763466
228,2,59046,-0.031789579955844,0.0921535509330742,0.73032751432677
229,2,59191,-0.00808688148170289,0.0916403437170167,0.92973130436874
230,2,59383,-0.0157599157819299,0.0916639080543309,0.86358988249184
231,2,59477,-0.029534764122098,0.0930337277834321,0.751080021385378
233,2,60471,-0.00202842948530824,0.0917911447378889,0.982382017638423
234,2,60478,-0.000175312416532125,0.0918959526988534,0.998478932400803
235,2,60786,0.0015881889874767,0.0917448125021521,0.986198337631692
236,2,61035,-0.00869687739160152,0.0917370669640768,0.924525715501642
237,2,61071,-0.00852860976362035,0.0913209454559659,0.925645441632106
238,2,61675,0.0192714218093805,0.0915792386222919,0.833450062047444
240,2,62939,0.0474512996528724,0.0913917841633101,0.603941417205678
241,2,63527,0.0592433083144982,0.0917156727946809,0.518734460612035
242,2,63857,0.0257660176014292,0.0917809632035754,0.779079053211522
243,2,65527,0.0271782358366479,0.091477149914486,0.766561788489195
247,2,67976,0.0538838234460752,0.092762009841035,0.561690350605634
250,2,72389,-0.026953552986988,0.0922228531957615,0.770255377549927
251,2,72392,-0.0482961627826106,0.0928255950349711,0.603188110498855
252,2,73646,-0.0279087437844164,0.0909452159390344,0.759120039831714
253,2,74564,0.00711680610799788,0.0907779599859063,0.937555923257531
254,2,74739,0.029443210252025,0.0910637540189875,0.746640391135176
257,2,80873,-0.022168784022969,0.0912869053081989,0.808264689747828
258,2,81501,0.0188412983686512,0.0912738112170083,0.83657708143793
259,2,83526,0.00262278775297875,0.0911376140600196,0.977057651779493
260,2,83845,0.0377216263822661,0.0912022397444761,0.679415179667126
263,2,84447,0.0345630845684992,0.0923707313481939,0.708496633962301
264,2,87391,0.125723052606428,0.0905746708152026,0.165994271369063
265,2,87562,0.116569695895774,0.0908397183181424,0.200247755223021
266,2,87849,0.130353249716298,0.0907779851307529,0.151900236508584
267,2,87878,0.129304580514921,0.0911745741251243,0.157012010035163
269,2,89785,0.0996710729640974,0.0912901345062648,0.275663198857436
272,2,93721,0.093092236094643,0.0910332668243897,0.30718889443187
273,2,93952,0.101794726580135,0.0907456359399838,0.262727425796445
274,2,95085,0.03502111490161,0.0910150227239476,0.70062925158789
276,2,107124,0.0143417424898344,0.0910761963301806,0.87496470800874
277,2,111645,0.0425884529150591,0.0911095275302521,0.640471840361344
278,2,111916,0.0405438584440498,0.0913270541326756,0.657356971558701
279,2,111931,0.0596739327869145,0.091437086712382,0.514424215340416
280,2,111999,0.058310510288632,0.0911108358822364,0.52259078900366
281,2,114528,0.0416446636836663,0.0916614928106659,0.649869794333425
282,2,116024,0.070850746135074,0.0918289029837564,0.44089616104119
286,2,120090,0.0623036437598818,0.0914832385338469,0.496293375967684
287,2,120291,0.0333059367596911,0.0925732116665321,0.719227234225151
288,2,120726,0.0580926836539822,0.0920032893373183,0.528174830614172
289,2,121716,-0.00139373315564217,0.0919506509567819,0.987915167511054
290,2,123100,0.0412588679540619,0.0920513310788741,0.654272380461603
291,2,124677,-0.00388922611697662,0.0919504478733342,0.966285867703304
293,2,127887,0.0354178511693983,0.092561921054776,0.702217333523629
294,2,128935,0.0215617456470769,0.0924864750456783,0.815792446679688
295,2,129053,0.0142256170805652,0.0927720554588191,0.878218199715667
296,2,130040,-0.0054833996500101,0.0933409436130204,0.95318772430889
297,2,130976,-0.012125718311963,0.0925788653782591,0.895867974711035
298,2,132199,-0.0933965846682772,0.0928772781934497,0.315301002740592
299,2,133355,-0.0515786318747216,0.0935991356911394,0.58194193588419
300,2,133435,-0.0632792413760614,0.0937812754004577,0.500274084498125
302,2,135183,-0.000495947796829599,0.0938937054092724,0.995788566477749
303,2,135402,0.0240023954483635,0.0938708329822383,0.798334520256761
304,2,135898,-0.0183480705026882,0.0943723510411758,0.845957228366965
305,2,135912,-0.0164097414847393,0.0944430764561344,0.862159398299734
306,2,135925,-0.0217084496299651,0.094012176273173,0.81751768584885
307,2,136002,-0.0222522455774345,0.0939414625263099,0.812892307572902
308,2,136173,0.00304228031037046,0.0946134640955725,0.974366746907912
310,2,138318,-0.0293634654977586,0.0970988873505807,0.762519279412678
311,2,138695,-0.0933846895977997,0.0953175288642814,0.32789427711672
312,2,138818,-0.0865018503063646,0.0951606861370937,0.363965959074313
313,2,139728,-0.0440173762394216,0.0950723341477631,0.643658061931544
314,2,140174,-0.0817166400729379,0.095001688047421,0.390284722399275
315,2,140863,-0.114652538655299,0.0948666635574173,0.227638916053817
316,2,141152,-0.0894173029605991,0.095211637887854,0.348299699128398
317,2,141292,-0.111717323194944,0.0944581004744184,0.237716794667111
318,2,141545,-0.108240476400801,0.0949314613859046,0.254977657636089
322,2,146723,-0.103520576176713,0.0947745434666777,0.275453844314344
323,2,147946,-0.120496212116753,0.0955892979119028,0.208299367499925
326,2,151397,-0.107789264063238,0.095872211475138,0.26164911813596
327,2,153035,-0.163106478801484,0.0946006807980027,0.085554868143659
328,2,153228,-0.138272872080522,0.0954079474632067,0.148147057737045
329,2,153455,-0.13314262210769,0.0961528384979966,0.167019472523303
331,2,153815,-0.167191797591607,0.0956305775297968,0.0812798555385409
332,2,154160,-0.163673142428246,0.0946372801849996,0.0845976643725693
333,2,154235,-0.130119626028517,0.0957362312705395,0.174967644744855
335,2,159870,-0.109176371203128,0.0933814648728255,0.243134521971743
336,2,161229,-0.0915214166697584,0.0948732045258085,0.335370078696729
339,2,162696,-0.102651795600649,0.0944314952956463,0.277756226196247
340,2,163284,-0.107814055545112,0.0931594137479607,0.247929390940539
341,2,164166,-0.0810341800861301,0.0941038184298527,0.38975940307641
342,2,165270,-0.122503362207911,0.0931825529726379,0.189477720598143
343,2,165675,-0.117529916597756,0.094747850353783,0.215633044753063
346,2,168062,-0.0981269270047769,0.0939558393770778,0.297017743401068
347,2,168518,-0.127313073511214,0.0933163835948367,0.173337153934887
348,2,168980,-0.122567942486761,0.0932898527276328,0.18975323614748
349,2,169651,-0.13374283476931,0.0932909020895312,0.152568526166218
352,2,170725,-0.140916470294607,0.0934280658097772,0.132375175630445
353,2,171254,-0.126551782387703,0.0936383681107954,0.177402369060791
354,2,172242,-0.0566570726262303,0.0927215596629158,0.541562853765931
355,2,173254,-0.122809045973551,0.0918273415607661,0.18195617113779
356,2,173340,-0.0902182449486153,0.0919232142671826,0.327041943413587
357,2,173385,-0.0856145150177667,0.0920205629228103,0.352807803357614
358,2,173973,-0.118458977930488,0.0916720032210976,0.19713159900401
360,2,177341,-0.115980775216253,0.0913671788411335,0.205137505260294
361,2,180314,-0.196429266384121,0.0910076464857441,0.0315718354500847
362,2,180339,-0.171701101328591,0.0913818085120315,0.061076205717891
363,2,182758,-0.238018154908657,0.0906271266401036,0.00900662901683118
364,2,183619,-0.200265745406618,0.091248170697124,0.0288333100894798
367,2,187176,-0.232341767848831,0.0915372397688021,0.0115709152196059
368,2,191066,-0.162044891556604,0.0926587459503642,0.0811886565285488
371,2,191599,-0.223466119531064,0.0909958374647369,0.0145390365635729
373,2,191763,-0.211632409708551,0.0914421645821485,0.021220006231586
374,2,191959,-0.208550805960285,0.0912357640534143,0.0228554119229586
376,2,195759,-0.0787889106737988,0.09260278733746,0.395442464925992
377,2,196912,-0.0302105294793127,0.0911841493735869,0.740604374616933
379,2,198110,-0.0467472429496931,0.0917111067505221,0.610564190436508
381,2,198805,-0.0653978654340659,0.0920742511323902,0.478003745838244
382,2,198891,-0.0511564952752175,0.0913817539824122,0.575963525284719
383,2,199248,-0.069047087341651,0.0915573718141978,0.451267848252632
384,2,201782,-0.0845636678552686,0.091407751991058,0.355532478116871
385,2,203285,-0.0263267515581176,0.0911529101069007,0.772888925548765
386,2,203783,-0.0533150235911723,0.0909231081651035,0.557998406580063
387,2,204179,-0.0336916535631857,0.0911698606006767,0.711940775290491
388,2,205406,-0.015794657930057,0.0921205486282942,0.863963150815577
389,2,205834,-0.00370953495466453,0.0916829389215915,0.967748893954951
391,2,207192,-0.0738449091902381,0.0915130561596764,0.420248399515527
392,2,207561,-0.0688238076019533,0.0911189466345622,0.450561689847186
393,2,208682,-0.0592599180516374,0.0909844827885213,0.515264391806665
394,2,210102,-0.00525863363647638,0.0912738224143542,0.954088839016589
396,2,214801,-0.0647844163254733,0.0912047503959638,0.477975679423697
397,2,215016,-0.0740660933251028,0.0911326081681553,0.416921353311353
398,2,218876,-0.14965579413946,0.0918160180434515,0.104003372344316
399,2,227511,-0.157445305192199,0.092434102519449,0.0893874420654888
400,2,230378,-0.0960529276266938,0.0915008434481751,0.294551627160183
401,2,231943,-0.110039164259495,0.0917194955650218,0.231046560965707
402,2,232156,-0.117648127512444,0.0916549756814386,0.200124663597731
403,2,232789,-0.120218237255229,0.0913194265340374,0.1888742974329
404,2,238524,-0.102171150480137,0.091510712008571,0.264970178073718
405,2,241518,-0.091385796872904,0.0923399740806119,0.323014932360999
406,2,250396,-0.103594173285202,0.0916719679144588,0.259221192809644
407,2,250466,-0.0894674492896961,0.0916816219813586,0.329807390947089
408,2,252305,-0.0799599454411097,0.091950110152218,0.385109169415956
409,2,254571,-0.0906507240977308,0.0932166173108374,0.331480748548313
410,2,254742,-0.0521710415220027,0.0932157637629047,0.576052364165612
411,2,254908,-0.0649369929396553,0.093905880129079,0.489698710288905
413,2,255862,-0.0221560270802312,0.093395962895309,0.812618447334741
414,2,255975,-0.0659749441141357,0.0929999190881688,0.478539234961098
415,2,258311,-0.040005761718525,0.0915046739460572,0.662234295955094
416,2,259284,-0.0576355963397324,0.0917863872998095,0.53045459237122
417,2,266330,-0.0724874069907131,0.0921517880179818,0.432038659167945
418,2,267100,-0.0353502665407863,0.0922065993545464,0.701668004449856
419,2,268086,-0.0488156218333899,0.0921959135746716,0.59680736803772
420,2,274614,-0.0385048793862208,0.0916492357797819,0.674643820681129
421,2,274729,-0.0428240993479641,0.0921453700350404,0.642400609167932
422,2,275746,-0.05453716618208,0.0920875814013191,0.554074718937769
423,2,277029,-0.0622395858502035,0.0916453211955607,0.497497084263668
424,2,277741,-0.0443456213949197,0.0917108081705955,0.629013884829846
425,2,278218,-0.074427780146705,0.0914897540521111,0.41647439913853
426,2,278379,-0.0604354472726929,0.0937865889699404,0.519738946606023
427,2,279910,-0.0911765474427511,0.0914146013414224,0.319255585237136
429,2,283431,-0.0550838804898147,0.0928377797466157,0.553337113204192
430,2,283573,-0.0460511176929008,0.091737122599962,0.615987521025105
431,2,286762,-0.0682235682046198,0.0919330808099832,0.458520038974502
432,2,287187,-0.100595709795057,0.0914188196477538,0.271915117247323
433,2,288379,0.00449330962182642,0.0908811781826323,0.960595349811429
434,2,294941,-0.0444873521876228,0.0909050265731439,0.624874695385173
439,2,297610,-0.0614689068460166,0.0913375528593592,0.501396437350986
441,2,299680,-0.0489633892199997,0.0910773884578591,0.591190567326718
442,2,299708,-0.0538104010523846,0.0912619198984367,0.555818605134808
443,2,299759,-0.0526787081241387,0.0909542907704949,0.562838592927269
444,2,300111,-0.0373545897793506,0.091611723482491,0.683705130549087
446,2,301710,0.00618299965504848,0.0910213042265001,0.945880495048817
447,2,303446,0.0226868502013135,0.0915872647266106,0.804504766431396
448,2,303854,0.00844606853482696,0.0916116865648112,0.926596023361055
449,2,304472,-0.039481488100029,0.0908143319160666,0.664009890304007
450,2,304691,-0.0397417028115458,0.0922860702385338,0.666995885371739
451,2,308097,-0.0585681935137308,0.0912840950353005,0.521547050919537
453,2,309402,-0.0644046582495957,0.0907168574068559,0.47820231488049
454,2,310030,-0.100384140505118,0.0911351497968355,0.271435435380386
455,2,310113,-0.0830148075810187,0.0909296949188371,0.361888797263496
456,2,310972,-0.139828712817907,0.0908709697517718,0.124758501240283
457,2,312659,-0.0743274877212438,0.0907353164539358,0.413243139837981
460,2,318265,-0.155480301511075,0.0916288659438065,0.0906068024844392
461,2,318379,-0.152786388136826,0.0919153510957784,0.097350124336453
462,2,321266,-0.142529304015226,0.0913422726811853,0.119564472313526
463,2,322957,-0.108018805423536,0.0906565205041313,0.234251082044342
464,2,325221,-0.105765330152773,0.091163666733106,0.246763744744374
465,2,332691,-0.102641543845294,0.0921057753468685,0.265871048506237
466,2,333006,-0.050746253740351,0.0920468232608623,0.581770568606018
468,2,335046,-0.0976533214069735,0.0910153933230426,0.284034581690269
469,2,335049,-0.106319763581162,0.09137630068642,0.245397312842835
470,2,335995,-0.104496852553965,0.0908640474325144,0.250907883540952
471,2,336060,-0.073979442649452,0.0908262147514722,0.415898316024642
472,2,338292,-0.17451343932276,0.090430029875237,0.0544304870167051
473,2,339568,-0.164508478350936,0.0906207075772388,0.0703182571266684
474,2,340466,-0.231429472059599,0.0910011285034213,0.0114119331241184
478,2,348480,-0.173315151973789,0.090437996078316,0.0561217739859495
479,2,350086,-0.251147780162494,0.0899234235830517,0.00550834472234394
480,2,351083,-0.221142497442626,0.0913311258600723,0.0159674941851269
481,2,351335,-0.237916049877724,0.0901664978489588,0.00869290932048408
482,2,351417,-0.236430364551618,0.090163057601138,0.00911337163948962
483,2,351450,-0.225463275637754,0.0903442272634385,0.0130302177407339
484,2,352302,-0.213551949111109,0.0911516277543967,0.0196933451670491
485,2,352469,-0.20512549855166,0.0902708794253898,0.023667292310664
486,2,352562,-0.215390786071686,0.090577724868367,0.0179401851252259
487,2,352944,-0.234430174557362,0.0901778519067196,0.00972382742408256
490,2,355266,-0.251926863324462,0.090044091155776,0.00542713178819022
491,2,358277,-0.250864900111942,0.0900670179766767,0.00563612824450856
492,2,358926,-0.291615088677077,0.0898546574310311,0.00128500241627479
493,2,358948,-0.263302400143771,0.0901312185501617,0.00370975271601036
494,2,359515,-0.258526003432724,0.0900318103002669,0.00433195978771553
495,2,363190,-0.172326200695972,0.0915099475749774,0.06050315024068
496,2,363588,-0.109252632331258,0.0921479945556875,0.236569332340706
497,2,363888,-0.119952219245598,0.0913160245409762,0.189835836282939
498,2,363954,-0.132248384450524,0.0909031117861247,0.14660553279512
499,2,364199,-0.147186110056364,0.0907137163954076,0.10558172258333
501,2,365981,-0.164997049013943,0.0924710442383008,0.0752320115437973
502,2,366047,-0.133324981671937,0.0909377695247081,0.143507905799293
503,2,366936,-0.15453333673951,0.0918965643981671,0.0935306933081656
504,2,369530,-0.146001041679073,0.090730685131333,0.108473208836732
506,2,369931,-0.170890607367112,0.0912352887331563,0.0618841492869138
507,2,371033,-0.134387400414638,0.0911639721502614,0.141338241567397
508,2,372919,-0.112533821755488,0.0908519738870581,0.216298072337612
509,2,373518,-0.0887375472550616,0.0908748446120106,0.329494921423534
510,2,376157,-0.148514297857536,0.0908551131652413,0.103018502278939
511,2,376172,-0.133682759844172,0.0915815701243366,0.145258446648835
514,2,381433,-0.145890333585601,0.0914621851933524,0.111587191380197
515,2,381922,-0.169876507090134,0.0920612076514067,0.0658376694095835
516,2,382146,-0.175334745753948,0.0906333267662262,0.053844251155887
517,2,384206,-0.187528046331399,0.0908494895277734,0.0397326129455046
518,2,384955,-0.205834560101181,0.0905320860922609,0.0235895660962205
520,2,387301,-0.174292687557225,0.0911860885064978,0.0567633059074143
521,2,388313,-0.153925499789809,0.0907434260114287,0.0907160570264444
524,2,390138,-0.17763667669375,0.0909057862998163,0.0514817137503332
525,2,391233,-0.151510538324722,0.0915496080742451,0.0988222677385521
530,2,395606,-0.212628086903216,0.0906671311622365,0.0195726466672866
531,2,395726,-0.213794490689316,0.0906257067483273,0.0188637757871111
532,2,395853,-0.21311292410879,0.0908923915859833,0.0195973501665448
533,2,396484,-0.20719786888678,0.0905232757628231,0.0226758030639757
534,2,396705,-0.172851315184966,0.0906830540171614,0.0574486716024966
535,2,398759,-0.228443369012309,0.0910857950779589,0.0125896407949359
536,2,400386,-0.191365248577292,0.0908114621473839,0.0357981591494389
537,2,400847,-0.164334973803581,0.0908767515551646,0.0714063284699451
538,2,401130,-0.167137745073115,0.0917028482880494,0.0692096092809592
539,2,401143,-0.19384439030403,0.0913700230957316,0.0345734165804686
540,2,401979,-0.14546991856177,0.091566976749814,0.113029622669723
541,2,403598,-0.160143176502948,0.091008762262598,0.0793340715455939
542,2,404844,-0.127431785353364,0.092178926328647,0.167710809366805
543,2,405100,-0.118551305141109,0.0913644294586302,0.195284079326176
548,2,406181,-0.154662235994288,0.0912708861902808,0.0910445296342295
549,2,406688,-0.123604838588376,0.0908746808382097,0.174644720675143
550,2,407621,-0.106045227209166,0.0916862030647616,0.248213638901111
551,2,409016,-0.0823346023362843,0.092676157504036,0.374924178843059
552,2,410647,-0.0903438743340497,0.0913008650134599,0.32308740396374
554,2,419803,-0.127345525283088,0.0918195203405776,0.166343956193821
555,2,419943,-0.136440939834074,0.0923277085377312,0.140355715045843
556,2,422349,-0.144772257202542,0.0911518154392321,0.113124105861369
557,2,425467,-0.145088456888217,0.0908208220415412,0.111043646283792
560,2,429095,-0.120734211572104,0.0914628248241798,0.187678375538655
561,2,431266,-0.153500912092137,0.0913737070690714,0.0938567642049839
562,2,431446,-0.110329854393761,0.0919213757211223,0.230841961715431
563,2,432524,-0.0355535651805154,0.091204706988999,0.696903558620119
564,2,434090,-0.171423339921369,0.0916116653519684,0.0621449867680684
565,2,441927,-0.0687359713223689,0.0910058898367723,0.450577768580902
566,2,446471,-0.13209326947397,0.0919274738600783,0.15162384337761
567,2,449325,-0.141570410752121,0.0913464969788126,0.122081339972783
569,2,450017,-0.168941408532103,0.0907039252652334,0.0633548823061333
