SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
316,2,141152,-0.232258114816294,0.0977673763628858,0.0180528115199376
317,2,141292,-0.244075147680122,0.0969709499677901,0.0122785374198984
318,2,141545,-0.243302423015066,0.0974572518173258,0.0129977276445286
322,2,146723,-0.209604156882759,0.0975003370289154,0.0322517432548728
323,2,147946,-0.282521589939691,0.0978872320609144,0.0041391957912656
326,2,151397,-0.250716399194885,0.098382193833374,0.0112449506348621
327,2,153035,-0.155934069404442,0.0978509161043126,0.111923252638606
328,2,153228,-0.149415163309533,0.0985986475613441,0.130569192780876
329,2,153455,-0.219501661039898,0.098978336421373,0.027213306597666
331,2,153815,-0.165377180413477,0.0988921049309571,0.0953514011100199
332,2,154160,-0.169098659408245,0.0978296571268879,0.0847728581057725
333,2,154235,-0.137829794692934,0.0989522615293281,0.164529096151734
335,2,159870,-0.230715510934867,0.0959350210288083,0.0166904453920669
336,2,161229,-0.228281341412245,0.0974477137698479,0.0197046550608475
339,2,162696,-0.200992943610557,0.0971927507616966,0.0393696681557993
340,2,163284,-0.154215121999701,0.0961342331170784,0.109572083458081
341,2,164166,-0.164272787063576,0.0969865461955517,0.0911913309322457
342,2,165270,-0.108906968282132,0.0963867836909302,0.259287537325022
343,2,165675,-0.142815412889475,0.0978619597541863,0.145356503177234
346,2,168062,-0.0725269141203231,0.0971980848477983,0.456057502105124
347,2,168518,-0.0627669574881774,0.0966600220525175,0.516529293620566
348,2,168980,-0.055866849094562,0.0966260782986667,0.563514166749974
349,2,169651,-0.0354222920116029,0.0966993586328268,0.714350516907392
352,2,170725,0.011421485136286,0.0968879930190684,0.906227100591313
353,2,171254,0.0208719752857638,0.0970403365636671,0.82982481929619
354,2,172242,-0.081298770783653,0.0958018648658994,0.396671389501794
355,2,173254,-0.0378091229406247,0.0951433837161904,0.691319341241091
356,2,173340,-0.0314976686599104,0.0951383771813903,0.740786414412036
357,2,173385,-0.0285884701669615,0.0952286222869041,0.764194608460076
358,2,173973,-0.0425538616402737,0.0949607628019634,0.654341163409153
360,2,177341,-0.0401818885530956,0.0946399582714984,0.671404185642694
361,2,180314,-0.0480272190948745,0.0946613741836178,0.612220366174804
362,2,180339,-0.0340171853306203,0.0949178553046242,0.720269049607933
363,2,182758,-0.0392128419110875,0.094571630098833,0.678659945788255
364,2,183619,-0.0799217212472145,0.0948718408313589,0.400124559551597
367,2,187176,-0.0998722708430897,0.0953361041192017,0.295548530752317
368,2,191066,-0.0492638927924018,0.0961622312128726,0.608761574604649
371,2,191599,-0.102442443335627,0.0947082388778688,0.280140453922654
373,2,191763,-0.0923679200329818,0.0951138071167918,0.332148235936001
374,2,191959,-0.0938042449567675,0.0948771203441841,0.323491081931211
376,2,195759,-0.0662986458641491,0.0957591898597704,0.489174235921528
377,2,196912,-0.040831377462335,0.094249197135648,0.665113843528831
379,2,198110,-0.0359798303129829,0.0948198723631188,0.704578525631033
381,2,198805,0.00165922496841517,0.0952476656894202,0.986111306479059
382,2,198891,-0.0165760870625651,0.0945016688258617,0.860861800754787
383,2,199248,-0.033169342464755,0.0947051642464546,0.726369016683333
384,2,201782,-0.114397799889441,0.0944090777801935,0.22642830292562
385,2,203285,0.0102197727561206,0.0942368651086113,0.913702168739164
386,2,203783,0.0238628115117555,0.0940269356346983,0.799807889462761
387,2,204179,0.0370728945671776,0.0942423985504618,0.694277729529792
388,2,205406,0.0514061168412502,0.0951922294949234,0.589520787615617
389,2,205834,0.0915755043589235,0.0946500136825277,0.33394800814816
391,2,207192,0.0173188302620126,0.0946823169205602,0.854969603480007
392,2,207561,0.0445653334894806,0.0942384310776471,0.636576946631311
393,2,208682,0.089461013265331,0.0939891580819399,0.341838167993531
394,2,210102,0.110307662369764,0.0941698954642263,0.242240679924427
396,2,214801,0.102150209964358,0.094191462312269,0.278885314049356
397,2,215016,0.112649398153361,0.0941036006179746,0.23207923472877
398,2,218876,0.0705840094788956,0.0951951709221855,0.458903759585954
399,2,227511,0.103600208239157,0.0957849897665128,0.280172510945779
400,2,230378,0.0563671528390065,0.094686976503434,0.552024420644551
401,2,231943,0.0424646754906051,0.094979213780835,0.655081089869681
402,2,232156,0.03667934855946,0.0949470893269846,0.69949719734288
403,2,232789,0.0410303824014038,0.0946056777011782,0.664771997762271
404,2,238524,0.0718076316619482,0.0946869489488101,0.448736223877002
405,2,241518,0.0624654926762405,0.0955288988902487,0.513607731944185
406,2,250396,0.0926377617434227,0.0948069957018676,0.329179152587751
407,2,250466,0.118096641335044,0.0946932066208798,0.213169274005557
408,2,252305,0.0579079690103458,0.0951032164366638,0.542985009737671
409,2,254571,0.0218367437642661,0.0964826049670027,0.821077086217764
410,2,254742,0.0334363586892109,0.09638604761059,0.728872853131881
411,2,254908,0.0511946633388112,0.097100627305237,0.598362922458669
413,2,255862,0.0590748952917508,0.0965024948216774,0.540826494029179
414,2,255975,0.0258682670280103,0.0961952592226245,0.788152842258006
415,2,258311,0.0981088280183496,0.0944723331010962,0.299751538589608
416,2,259284,0.0382166490669563,0.0949133284951452,0.687451018718603
417,2,266330,0.0298764612308028,0.0953300598708974,0.754161718064925
418,2,267100,0.0330253690933148,0.0953201661799091,0.729197599459857
419,2,268086,0.0159791014420567,0.0953395280877909,0.866992324530189
420,2,274614,0.117063106899359,0.0945590006514761,0.216542462291669
421,2,274729,0.120393146532962,0.0950666583626162,0.206202184560995
422,2,275746,0.0757016056622116,0.0951555118231863,0.426824359412963
423,2,277029,0.110589841262729,0.0946152785613806,0.243258002179428
424,2,277741,0.0934800475314084,0.0947048028232632,0.324285546843237
425,2,278218,0.0781401642139468,0.0945727152460581,0.409223633037604
426,2,278379,0.119895799330081,0.0967966929049399,0.216303616462496
427,2,279910,0.0904031266988759,0.0945084713487958,0.339443468682533
429,2,283431,0.104385571860059,0.0958559652694188,0.27690400922472
430,2,283573,0.0595373595549213,0.094812120576793,0.530442107980931
431,2,286762,0.113704860711909,0.0949151460023433,0.231735029987958
432,2,287187,0.116546171064983,0.0944606627788269,0.218095886901872
433,2,288379,0.088514687657942,0.0938285306471801,0.346138692957189
434,2,294941,-0.0524240194583203,0.093961510408817,0.577245308086627
439,2,297610,-0.0246488411341732,0.094469614876773,0.79430774369845
441,2,299680,-0.028248477157423,0.094175766478919,0.764388153897136
442,2,299708,-0.0392119143615745,0.0943633567937507,0.677997837271866
443,2,299759,-0.0275590377590478,0.0940552096097323,0.769687318967614
444,2,300111,-0.01591958297838,0.094720099796315,0.866624661189197
446,2,301710,-0.00909459873425958,0.0940906274396337,0.923052958171727
447,2,303446,-0.0149797599270669,0.0946811778945452,0.874379704341799
448,2,303854,-0.0497688685579142,0.0946656385370849,0.59940369418601
449,2,304472,-0.0623959223142155,0.0938436891609197,0.506553679385679
450,2,304691,-0.0454683111237034,0.0953930447626626,0.633912132794969
451,2,308097,-0.0694363478024561,0.0943455598561859,0.46223225884155
453,2,309402,-0.0678490901857942,0.0937739593070237,0.469828151488803
454,2,310030,-0.097482630835909,0.0942279651632272,0.301591834774301
455,2,310113,-0.109895686769418,0.0939255131990158,0.242778155322441
456,2,310972,-0.132181776428325,0.0939874255627119,0.160491820591658
457,2,312659,-0.112834704580819,0.0936924538222132,0.229276871734974
460,2,318265,-0.143139492691497,0.0947991823653555,0.13195756337291
461,2,318379,-0.102856319578492,0.0952293694413321,0.280839356409672
462,2,321266,-0.084677998852729,0.0946408786915547,0.371541283920902
463,2,322957,-0.0380299433545072,0.0938806153283849,0.685657948602033
464,2,325221,0.0251555198544175,0.0944084233779235,0.790045010451324
465,2,332691,-0.0996554271009304,0.095232040751234,0.296070007491592
466,2,333006,-0.0222578863982213,0.0951849483361517,0.815246067998902
468,2,335046,-0.0763858318468309,0.0941506954568397,0.41773173408344
469,2,335049,-0.0715128129176219,0.0945626147019639,0.450004746024705
470,2,335995,-0.0857890956041679,0.0939936509730968,0.362017158786605
471,2,336060,-0.0634522131446486,0.0939170738331369,0.499724555926794
472,2,338292,-0.0581142858467325,0.0939209410785081,0.53647520336788
473,2,339568,-0.04336192003731,0.0940851022341216,0.645168682420774
474,2,340466,-0.0576137430197538,0.0948787201539652,0.544084916143803
478,2,348480,-0.0714857495996644,0.0938962828256196,0.446970237426175
479,2,350086,-0.05682319387618,0.0939290978357717,0.54559533779363
480,2,351083,-0.102701347627015,0.0950352462763447,0.280583517048875
481,2,351335,-0.0703227278729223,0.0940478688403875,0.455118833530481
482,2,351417,-0.069638183431565,0.0940344446239815,0.459452335061859
483,2,351450,-0.0507610766441841,0.0941728534854055,0.590212647479252
484,2,352302,-0.0644705184229892,0.0948936916101586,0.497331394728855
485,2,352469,-0.0876981608962616,0.0938795622518342,0.350861953329528
486,2,352562,-0.0895209640951767,0.0942593420079048,0.342899009875474
487,2,352944,-0.112744149368133,0.0939159490298913,0.230758234476086
490,2,355266,-0.0769146057696771,0.0940183804862436,0.413863075877324
491,2,358277,-0.0438079712792387,0.0940934338294389,0.641803650825893
492,2,358926,-0.0754869511176762,0.094175148863742,0.42334724693918
493,2,358948,-0.0562578708833265,0.0942431223880622,0.550927404080691
494,2,359515,-0.0511485764489467,0.0941097094854447,0.587129016066599
495,2,363190,-0.00433211091046919,0.0950700704195909,0.963680694142748
496,2,363588,0.02262407600924,0.0954378256980833,0.812751126958487
497,2,363888,-0.00156270293855154,0.0946263128675851,0.986833292055629
498,2,363954,0.0168004044359642,0.0942461266675118,0.858620298062551
499,2,364199,0.000380009411751564,0.0941223168715703,0.99678091052115
501,2,365981,0.012149749967379,0.096017819345503,0.899379373338623
502,2,366047,0.00431127419050549,0.0942903988817466,0.963556596682328
503,2,366936,0.0195063223140909,0.0953701214453448,0.838055003010852
504,2,369530,0.0386786803886449,0.09411169511594,0.681331467829445
506,2,369931,-0.00587014621137644,0.0947794641180684,0.950649814394696
507,2,371033,-0.00202065505648887,0.0945282962164535,0.982957642455751
508,2,372919,-0.0255725286607696,0.0941102482591128,0.785988882187856
509,2,373518,-0.0243508256925456,0.0940577175636382,0.795869180875845
510,2,376157,-0.0377261925234815,0.0942528630701856,0.689202912042801
511,2,376172,-0.0229604750367156,0.094947848366758,0.809058538414632
514,2,381433,-0.0126658316276239,0.09488473405196,0.893884700844878
515,2,381922,0.0279030573028575,0.0956125774296416,0.770584524542376
516,2,382146,0.0208711487412839,0.0941789828935165,0.82474444701452
517,2,384206,0.00411768957768696,0.0944784697754887,0.965261154783922
518,2,384955,-0.0273045090890847,0.0942570747951932,0.772230159671883
520,2,387301,-0.00264449674982004,0.0947480276975754,0.977749037416755
521,2,388313,-0.0112472259146915,0.0941836316444246,0.905012091105885
524,2,390138,-0.0190639703658927,0.0944732751754334,0.840195413405113
525,2,391233,-0.0453595805007383,0.0949731292591792,0.633227418036016
530,2,395606,-0.0168415608740853,0.0944481813184435,0.858577609655473
531,2,395726,-0.0139135030722609,0.0944150127825859,0.882927771175801
532,2,395853,-0.0077392968761785,0.0946859078857696,0.934902558617945
533,2,396484,-0.000177136106538106,0.0942682770650334,0.998501786325493
534,2,396705,-0.0295617649575821,0.0942096408858408,0.753868127171151
535,2,398759,-0.0251641468552394,0.0949836726303658,0.791217024353014
536,2,400386,-0.0224457833334218,0.0944553931455475,0.812303083209636
537,2,400847,-0.0249614596245034,0.0943665942885167,0.791536828567171
538,2,401130,-0.0772127030767255,0.0951520722095639,0.417644729881735
539,2,401143,-0.0663472162996195,0.0949863611490937,0.485329436885882
540,2,401979,-0.0390109153970558,0.0949704203269633,0.681491073286113
541,2,403598,-0.00247368035088158,0.0944899057036615,0.979129113047575
542,2,404844,-0.0604961112821898,0.0954912491803777,0.526800987831391
543,2,405100,0.0162661639526937,0.0946669646282117,0.863673464739035
548,2,406181,-0.0477382488770196,0.0946981401461962,0.614498789975146
549,2,406688,-0.0230296400909482,0.0941775577217021,0.806959142061998
550,2,407621,-0.0909452267631682,0.0948345470172071,0.338220969330458
551,2,409016,-0.0675850960185679,0.0958414854561193,0.481165877365736
552,2,410647,-0.0170650852856609,0.0945066874697418,0.856808620512227
554,2,419803,-0.071892925484676,0.0950976953222393,0.450159257619489
555,2,419943,-0.0552015544289002,0.0956914034047796,0.564394576593274
556,2,422349,-0.0214389804386064,0.0945553582907436,0.820761287513912
557,2,425467,-0.0167874853856615,0.0942185422913142,0.858686943339098
560,2,429095,-0.0728285583892993,0.0947014400765438,0.442387789896904
561,2,431266,-0.044858181702749,0.0948023085446955,0.636380045482881
562,2,431446,-0.0509357109717912,0.0951767831514072,0.592869623665338
563,2,432524,-0.0739210307568346,0.0942190257462814,0.433234335002972
564,2,434090,-0.146779015786031,0.0948488531865558,0.122637691457477
565,2,441927,-0.0752957952126229,0.0940659766960696,0.42398428891463
566,2,446471,-0.122970605612456,0.0950804983619661,0.19674212691316
567,2,449325,-0.0191578641848174,0.0947426452902326,0.839869422201656
569,2,450017,-0.00905461928593504,0.0942215464326752,0.923496285225083
570,2,451779,-0.0447636382462266,0.0945442851015667,0.636172409882173
571,2,451784,-0.0432431887715449,0.0948873964514441,0.648863179414613
572,2,453525,-0.04920655756629,0.0949089055614903,0.604461553125693
