SNP,Chr,Pos,Effect,SE,noPPI_reference_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
60,1,80108,-0.152585763399489,0.0732351989086196,0.0379243947209803
61,1,81262,-0.163863652076756,0.073138087751586,0.0256820179792684
62,1,81999,-0.144042352251064,0.0734370471642741,0.0506133786203207
63,1,82431,-0.147377630611722,0.0737697983619559,0.0465047928186261
64,1,83284,-0.149984945110787,0.0732118963456851,0.0412362453376447
65,1,83613,-0.133408184890374,0.0732945738827843,0.0695806598903432
66,1,84112,-0.090289227209349,0.0734888730047698,0.220036194862102
68,1,84858,-0.0629798970007793,0.0737775700561836,0.393880280485901
69,1,85751,-0.130898918659056,0.0738292384153741,0.0770916899025869
70,1,87445,-0.14466588178875,0.0739140330274966,0.0511095821534211
71,1,87467,-0.150614547043756,0.0742716733506505,0.0433224715315432
72,1,89070,-0.132442027531436,0.0739000549021653,0.0739607711773928
73,1,89616,-0.117793763100436,0.073569488687356,0.110244285356667
74,1,89679,-0.127544425595086,0.0735328069466078,0.0836980522901453
75,1,89880,-0.133316518988482,0.0735225950254272,0.0706389086602099
76,1,91472,-0.125317619427053,0.0741129503512183,0.0917384926949188
77,1,93789,-0.122612922475012,0.0733561130112027,0.095514043767811
78,1,94351,-0.113538597494448,0.0735919556956762,0.123772202886666
79,1,99148,-0.103825878631977,0.0734382096413771,0.158306157856247
82,1,106800,-0.0456399770203701,0.0737051508113651,0.536168418893565
83,1,107970,-0.0600496638268146,0.0734571908367941,0.414206517306902
84,1,109000,-0.104998054107535,0.0734439564445027,0.153706199434913
85,1,112549,-0.0286622549019122,0.073557071411576,0.697022896527409
86,1,112742,-0.0285487590859673,0.0738438973808744,0.699278195209444
87,1,113050,-0.030405769148505,0.0737175146293827,0.680250259246723
88,1,113135,-0.0294304691617313,0.0735307857164167,0.68921677729195
89,1,114076,-0.0146597712834175,0.0735433296149461,0.842115347310499
90,1,114628,0.00111371181542504,0.073733506926902,0.987957300093543
91,1,116283,0.00877866179112952,0.0741421568530404,0.905815609858668
93,1,127853,0.156385180903064,0.0735360101670389,0.0341425905291839
94,1,128302,0.182715515416527,0.0730770645888659,0.0128612675010981
95,1,128704,0.161429128169841,0.073292803862485,0.0282742457145743
96,1,128911,0.172020578139856,0.0732327502862489,0.0193768456853845
97,1,130267,0.017546188546298,0.0737619712871841,0.812115429568764
98,1,130271,0.0183418115888114,0.0738489834491782,0.803993201261056
99,1,130613,0.041879350968552,0.0745122782322127,0.574441165868668
100,1,132012,0.122795712767846,0.0740997049208038,0.0983738132715755
101,1,133231,0.109600894576826,0.073628803565871,0.137496057717595
102,1,137074,0.108706606261011,0.0735271914685482,0.140177893996994
103,1,137304,0.106384793570547,0.073562523096725,0.14901345633676
104,1,139686,0.108297984984132,0.0736518695244229,0.142343197784094
105,1,149562,0.124072500393741,0.0737505568137039,0.0933898734435349
106,1,150447,0.106332553748654,0.0746527321575147,0.155224965024601
108,1,154084,0.144672194340473,0.0747024464799703,0.0535864002843115
110,1,157269,0.14855496927264,0.0733101203996353,0.0434762250472237
111,1,160054,0.108833038786323,0.0742100889226889,0.143387922099271
112,1,166222,0.104408020266109,0.0736759982426474,0.157328663584478
113,1,166416,0.113070198283805,0.0734892727721873,0.124799163521102
114,1,167326,0.111084985265926,0.073918198793696,0.133782176816884
115,1,168836,0.103217037679803,0.0735981149232476,0.161662309891291
116,1,171200,0.089756659938187,0.0737588449644561,0.22445768772601
117,1,171431,0.0694297198707179,0.0742829768173693,0.350599739588991
118,1,173339,0.0731225634304273,0.0736937505997211,0.321755645113883
119,1,173845,0.0528114300292457,0.0736816801537067,0.474001596517892
120,1,175121,0.0904009030532453,0.0734316115993887,0.219108898867179
121,1,175281,0.0755536799925976,0.0735417666053483,0.304955640048239
122,1,175315,0.0829052060880977,0.0734960999840488,0.260076786936436
123,1,175523,0.0771094217065262,0.0739317918766986,0.297671038902231
124,1,175541,0.079453235484219,0.0736220703274725,0.281233621545217
125,1,175653,0.0534714996840591,0.0739220069003043,0.469943778305104
128,1,175856,0.0354845321140683,0.0751743175614797,0.637197037329553
129,1,175876,0.0489960072604747,0.0739996828580869,0.508332068127382
130,1,175989,0.0667055488102019,0.0741719589431507,0.369086522095537
131,1,176001,0.0561299199743885,0.0745840031315841,0.452207994495721
133,1,177692,0.0806496843713287,0.0735032091810385,0.273290203614082
134,1,178191,0.0792325296929885,0.0735808022199778,0.282300590732005
135,1,178224,0.0806496843713287,0.0735032091810385,0.273290203614082
136,1,178960,0.115208170189556,0.0739627537348664,0.120212018240728
140,1,183802,0.0933055031218066,0.0734700649528768,0.204928297386006
141,1,183954,0.0971029907619216,0.0739935429454049,0.190265823887847
142,1,184450,0.0899576270434518,0.0733683184499059,0.22097458523979
144,1,184718,0.131647728101636,0.0736093848924145,0.0745586502688874
145,1,185296,0.131954878511832,0.0732927125161836,0.0726539007258662
146,1,185438,0.0961245072544577,0.0734539601148983,0.191508976182483
147,1,185469,0.0969298293890734,0.0735574891795165,0.188444414783977
148,1,185503,0.0670171172477272,0.0734609210767301,0.362242594447001
149,1,185705,0.083112231989029,0.0742377848774684,0.263670654415874
150,1,185749,0.108508687358922,0.0741448757962316,0.144229091271424
151,1,185806,0.10155072429912,0.0742723586717685,0.17240916251248
152,1,185879,0.0791946389653546,0.0747097962272942,0.28985562107728
153,1,185916,0.0497064252999091,0.0747477720285262,0.506491915941532
154,1,185941,0.064705101561849,0.0750414076295571,0.389130594194831
155,1,185954,0.0878310792884564,0.0751946034592856,0.243574760850874
156,1,186055,0.081026858956854,0.0737100938416235,0.272402027851527
157,1,186896,0.150702947263688,0.0746167808034476,0.0441704646190793
161,1,190132,0.0464424267020025,0.0738884721691884,0.530051707561022
162,1,190148,0.0390585368065944,0.0739228793111605,0.597575458922821
163,1,190165,0.0482125480643016,0.074476175737194,0.51782276697309
164,1,190169,0.0409582156932959,0.0743955092149975,0.582292555002875
165,1,190933,-0.050503477896041,0.0737749272208683,0.494069841015092
166,1,192149,-0.08364852070857,0.0742941611946837,0.260968595137961
168,1,192303,0.000228189301205717,0.0887286932469215,0.99794948381907
171,1,192795,-0.06953929746896,0.0735911088606821,0.345335036532841
173,1,194187,-0.0900267948904316,0.0735893354124727,0.222006967712751
174,1,194867,-0.0498377815868972,0.0736572892845849,0.49909203336784
190,2,8314,-0.0170258162755654,0.0749475020540057,0.820423140169688
194,2,8498,-0.0405640289616327,0.0748120620794896,0.588014294935605
195,2,8651,-0.0246746968562678,0.0749017723505536,0.742028031151497
197,2,9812,-0.000308827881853269,0.0753584024394815,0.996732496296218
198,2,9932,0.0118841589942734,0.0750587291741193,0.874286147468748
199,2,10135,0.0238144025360756,0.0747631924399808,0.750270478474375
200,2,11616,-0.0197754567425302,0.0746871540199627,0.791335624380068
201,2,12133,0.0128494990878406,0.074988395819926,0.864044259697174
202,2,12194,-0.00622952930405529,0.0752807688585115,0.934096747159956
203,2,12359,0.00407253985629308,0.0750610813586885,0.956761623623186
204,2,13061,-0.0304643290100293,0.0750383540094621,0.685000752487827
205,2,14298,0.0232914311776431,0.0752824418648428,0.757209471614984
206,2,15222,-0.0415518698081503,0.0759946861880423,0.584879902817646
207,2,17986,-0.0124494898937245,0.0746916310862795,0.867718446683639
208,2,19770,0.00895532133823873,0.0752094928222904,0.905286291997726
209,2,19836,-0.00108176325489517,0.0750043503015713,0.988500918268857
210,2,19851,0.00324783419765806,0.075223775756231,0.965585939805297
211,2,21595,-0.005950360045609,0.0749126154922054,0.936735075088005
212,2,22385,-0.0072478268313938,0.074983177722567,0.923051758995521
213,2,23441,-0.0308442002518889,0.0756946567556955,0.68390110673541
214,2,24209,-0.0528032720232789,0.0750364193745416,0.482082330526629
215,2,24341,-0.017040637891667,0.0752611764453054,0.821005801069099
216,2,26815,-0.0594562205886389,0.0751098113793884,0.429131007079585
217,2,28209,-0.0710832550872952,0.075106511427714,0.344575352208485
221,2,41245,-0.0467318663999373,0.0748719818711997,0.532927681907904
222,2,43214,-0.0113394966902985,0.0761254455006562,0.881671807547342
223,2,47104,0.0441011831736857,0.0739683479052209,0.551412421477526
224,2,50915,0.0261773985281414,0.0747197180304054,0.726291575381064
225,2,55834,0.0290860532616613,0.0743712698811908,0.695964734494698
226,2,56422,0.0114144985304542,0.0745178938261243,0.878345465433089
227,2,57715,0.0181775762801996,0.0742684173046205,0.806788248296449
228,2,59046,-0.00164169222663901,0.074650401733601,0.982466970009362
229,2,59191,0.0065315709823815,0.0742222162930009,0.929926405592677
230,2,59383,0.0249130492886052,0.074232563772361,0.737365790609017
231,2,59477,0.0111509713652042,0.0753591730919318,0.882450148192262
233,2,60471,0.04768205489082,0.0743010718660298,0.521457755749799
234,2,60478,0.0471163454721283,0.0743869784587109,0.526885832563874
235,2,60786,0.0434980297429468,0.0742707802370871,0.558472783420527
236,2,61035,0.0171279389485302,0.0742959038597032,0.817808228240115
237,2,61071,0.00816524559885379,0.0739631586606721,0.91215796778335
238,2,61675,0.0557678040078192,0.0741179624066098,0.452300225984312
240,2,62939,0.0542950023482363,0.0739927439590058,0.463564906925224
241,2,63527,0.0764098042921566,0.0742157660949047,0.303920120871099
242,2,63857,0.0339734985781008,0.0743224079796818,0.647873326017131
243,2,65527,0.0616318943245404,0.0740266542347896,0.405653826475565
247,2,67976,0.0284091369908874,0.0751513713573789,0.70563884081741
250,2,72389,-0.0497627557649838,0.0746560719719153,0.505488598385763
251,2,72392,-0.0704257374467004,0.0751175386894063,0.349121579238363
252,2,73646,-0.0323698471794733,0.0736488829951384,0.660556781407546
253,2,74564,-0.0590192556872309,0.0734572467404434,0.422255116779751
254,2,74739,-0.0476649774789034,0.0737224970178089,0.518346028098332
257,2,80873,0.0123839231838099,0.0739391896202046,0.867082037375256
258,2,81501,0.0209837866564754,0.073921371413675,0.776679261868632
259,2,83526,-0.044775411113456,0.0737766421429533,0.544304119542506
260,2,83845,-0.0344028914416324,0.0738625817105689,0.641668192388496
263,2,84447,-0.0165776465457947,0.0748234070507865,0.824786901366912
264,2,87391,-0.0163240101817722,0.0735538888284074,0.824494642655426
265,2,87562,-0.0270781757101833,0.0737310856763522,0.713648222083736
266,2,87849,-0.0172623437033068,0.0737324616107076,0.815026493555865
267,2,87878,-0.00214344092496724,0.0740549607240261,0.976925672961308
269,2,89785,-0.0297605812736591,0.0740463622411431,0.687987454781446
272,2,93721,-0.0769570274996316,0.0737259594842025,0.297280481820793
273,2,93952,-0.0666823253010797,0.0735428537146867,0.365176636047877
274,2,95085,-0.117211788595972,0.0734668007819909,0.111508988265863
276,2,107124,-0.110732528573761,0.0735320670430831,0.132985073085193
277,2,111645,-0.0790103286367442,0.0736952362209909,0.284397380747988
278,2,111916,-0.0896967951829692,0.0738349329918899,0.225243401996304
279,2,111931,-0.0825353039067894,0.073971927679803,0.265281610818893
280,2,111999,-0.0871780310113092,0.073690208939781,0.237591773032061
281,2,114528,-0.0601308878826187,0.0741920463943279,0.418212590890523
282,2,116024,-0.069178166244335,0.0743464986581204,0.35275685852485
286,2,120090,-0.0533774324854558,0.0740891792993616,0.471725738474255
287,2,120291,-0.0773537581170878,0.0748784115815725,0.302283883752907
288,2,120726,-0.0659977202428854,0.0744754468439423,0.376130564588412
289,2,121716,-0.104059934071767,0.07426732811654,0.162046663596761
290,2,123100,-0.0644799837486191,0.0744972860648157,0.387333244247517
291,2,124677,-0.0476636508368968,0.0744303420434155,0.522341483777947
293,2,127887,-0.0669851903235875,0.0748993635612448,0.371751552236667
294,2,128935,-0.0631757513075897,0.0748377833439927,0.399146583774473
295,2,129053,-0.068007466384831,0.0750540876071913,0.365494237761329
296,2,130040,-0.126295444513095,0.0753005069899787,0.094384857537066
297,2,130976,-0.105457652604838,0.0747737962705321,0.159315218309194
298,2,132199,-0.134466804274685,0.0749909626374042,0.0738118073705117
299,2,133355,-0.103163125998921,0.0756422694467746,0.173490382540197
300,2,133435,-0.0965392763958015,0.0758312998933345,0.203827576718623
302,2,135183,-0.0664590187200864,0.0759649683376134,0.382242737470096
303,2,135402,-0.0697886598635826,0.075945007741701,0.358756125172768
304,2,135898,-0.100094687961507,0.0762531581032595,0.190149357416371
305,2,135912,-0.110896701857709,0.0762674407792113,0.146820845083875
306,2,135925,-0.11974857249446,0.0758817803537984,0.11543971326902
307,2,136002,-0.0936342520518862,0.0759286247524391,0.218326267996551
308,2,136173,-0.0633170842218884,0.0765562027134464,0.408757990485937
310,2,138318,-0.0842730912012126,0.0785254334475243,0.283916785483978
311,2,138695,-0.0821192084848565,0.0771817021755007,0.28806842263564
312,2,138818,-0.0727086014612199,0.0770664921080402,0.346094578827322
313,2,139728,-0.0498676727085967,0.0769795143462781,0.517532529067114
314,2,140174,-0.059688770359531,0.0769597139461728,0.438513559010416
315,2,140863,-0.0438276149866024,0.0769587566766318,0.569382579235562
316,2,141152,-0.0731672768839373,0.077112714211245,0.343353427442949
317,2,141292,-0.0591807824501462,0.0765910835298589,0.440225860086459
318,2,141545,-0.0799889807960741,0.0769114957100621,0.299045509779512
322,2,146723,-0.0761622808152573,0.0767833706025939,0.321920296943604
323,2,147946,-0.0355336232277155,0.0775715912974854,0.647180256586658
326,2,151397,-0.0220262074052726,0.0777797947474743,0.777199681430605
327,2,153035,-0.0299248469135529,0.076925331964878,0.697502109459619
328,2,153228,-0.000605016648515422,0.0775032535103903,0.993775915847753
329,2,153455,0.0134211131966746,0.0780849623601137,0.863631671835857
331,2,153815,-0.0437161355678684,0.0777538228133089,0.574310873671362
332,2,154160,-0.0117523925833636,0.076971031620657,0.878733202324912
333,2,154235,-0.00536197234866842,0.0777416889188332,0.945051240448541
335,2,159870,0.0680538604799126,0.0756920718060817,0.369218478318622
336,2,161229,0.0449230386324129,0.0769046590041659,0.559499647954264
339,2,162696,0.0254421349078167,0.0765987862855238,0.739974628584402
340,2,163284,0.0366465400096574,0.0755703902219289,0.628024996821804
341,2,164166,0.00673274731264994,0.0762966208057025,0.929732491626258
342,2,165270,-0.0293781168405889,0.0756396648679356,0.697957398162556
343,2,165675,-0.012534465242263,0.0769032487465598,0.870619526667394
346,2,168062,-0.0240276498115608,0.0762043485740127,0.752716027238468
347,2,168518,0.0052498859575576,0.0757781734142025,0.944806244945003
348,2,168980,-0.0230091168678945,0.0757328116555678,0.761444291227811
349,2,169651,-0.0661663396229171,0.0756968124883608,0.382659826889798
352,2,170725,-0.0588790832084827,0.0758488680039826,0.438110297235464
353,2,171254,-0.0554864860862021,0.0759790555987559,0.465699392559083
354,2,172242,-0.022711621748254,0.0751279018897128,0.762596783116743
355,2,173254,0.0508154653566215,0.0745127808436923,0.495705265390218
356,2,173340,0.0442512403474218,0.0745156145738286,0.552991513751054
357,2,173385,0.0656122074067919,0.0745397271914652,0.379332835108574
358,2,173973,0.0604083845215644,0.0743537696370742,0.417083614141902
360,2,177341,0.0455925390121172,0.074129965556419,0.53892773206841
361,2,180314,0.0065340246297263,0.0741937437913928,0.929873318108417
362,2,180339,0.00796800019037691,0.0743807950356362,0.914751122989546
363,2,182758,-0.0450174688379034,0.0740765084297937,0.543766696601573
364,2,183619,0.0167631680231112,0.0744017547836284,0.821871543542742
367,2,187176,-0.0129162466562095,0.0748090360767772,0.863020594546878
368,2,191066,0.0411520533820254,0.0753396199092517,0.585259347540903
371,2,191599,0.034786941413256,0.0743040466269365,0.639951804192581
373,2,191763,0.0620707974209496,0.0745483191435016,0.40561918290883
374,2,191959,0.058011869222278,0.0743753494185516,0.435920684930626
376,2,195759,0.0605757543146664,0.0750093285551149,0.419878381268066
377,2,196912,0.0546531557254422,0.0738069074722483,0.459495960031206
379,2,198110,0.037999077116277,0.0742793264659001,0.609271816740819
381,2,198805,0.0666923659540785,0.0745424462425303,0.371562556923945
382,2,198891,0.0535149254945651,0.0739908154588498,0.469996400803771
383,2,199248,0.0516702843680178,0.074163750310302,0.486445710469939
384,2,201782,0.0398697524301919,0.0740931410705309,0.590844946682251
385,2,203285,0.0528652923030004,0.0737825152495404,0.474155417105885
386,2,203783,0.060101788653936,0.0736076803874996,0.414756213041703
387,2,204179,0.0539640092745766,0.0737995648905208,0.465127471030364
388,2,205406,0.0831276964420802,0.0744829557954284,0.265154162399505
389,2,205834,0.0632224042521768,0.0741806007458355,0.394638339170205
391,2,207192,0.0584999010290272,0.074122077872364,0.430503154438153
392,2,207561,0.0753668938509727,0.0737505181179323,0.307520098080084
393,2,208682,0.0335211744602616,0.0737136878413121,0.649569851766325
394,2,210102,0.0471813503992523,0.0738830384943173,0.523500429886749
396,2,214801,0.0410708135949971,0.0738898565551382,0.578673506488197
397,2,215016,0.0593334613205947,0.0738124812182751,0.422030072891729
398,2,218876,-0.00301631794589252,0.0746436391824333,0.967789439390526
399,2,227511,-0.0186067075472333,0.0751656060858637,0.804632060500463
400,2,230378,-0.0188276722448965,0.074218046122199,0.799890074687868
401,2,231943,-0.0411768704770179,0.0744053468631226,0.580331116694777
402,2,232156,-0.0232154305277891,0.0743968438278153,0.755187827717717
403,2,232789,-0.0514437995663726,0.0740930541287954,0.48794238139677
404,2,238524,-0.0486586895283764,0.0742027881460967,0.512410316373627
405,2,241518,-0.0282052316307583,0.0748774990212818,0.706634023036084
406,2,250396,-0.00955224361248197,0.0743802664695334,0.897886229915238
407,2,250466,-0.00827176563398757,0.0743544324302573,0.911483088765262
408,2,252305,-0.042227078046942,0.0745189418668648,0.571303722594697
409,2,254571,-0.0620845464110675,0.0755276954432823,0.411625878942615
410,2,254742,-0.0252760286908911,0.0755196991639137,0.738054323666946
411,2,254908,-0.0523413005569715,0.0760576309482423,0.491791742260933
413,2,255862,-0.0427613016133732,0.0756159247994705,0.572088518770298
414,2,255975,0.000153733116717181,0.0753770453232443,0.998373850356645
415,2,258311,0.0488052564568294,0.0740868659114877,0.510481142878543
416,2,259284,0.0525008702942958,0.0743294974649542,0.480451235777105
417,2,266330,-0.00972101222736155,0.0747000380501676,0.896534560910143
418,2,267100,0.0184747074167094,0.0746899124566048,0.804779535413818
419,2,268086,0.00621739933732091,0.0747010968943546,0.933715547616002
420,2,274614,0.0358807280979347,0.0742234056256592,0.629100612205322
421,2,274729,0.0242240416108649,0.0746429415930995,0.745727338897619
422,2,275746,0.0284222291428099,0.0746061514767193,0.703459416697303
423,2,277029,0.0123293719170371,0.0742718198375284,0.868249338826243
424,2,277741,0.028773449571434,0.0742880943635992,0.698750895997202
425,2,278218,0.0253462469369148,0.0741574034245482,0.732712438779559
426,2,278379,0.0137353259879038,0.0760016670119902,0.856687924227032
427,2,279910,0.00120947521577852,0.0741436011574522,0.986994218002773
429,2,283431,0.0291461596257553,0.0752135393560004,0.698610642921883
430,2,283573,0.031554727697228,0.0743081341229998,0.67135271239027
431,2,286762,0.108996663777255,0.0742912030736343,0.143224409456532
432,2,287187,0.13327077232437,0.0738297072785979,0.0719093693590275
433,2,288379,0.123079354599612,0.0733155135442616,0.0940832160148149
434,2,294941,0.111195174079474,0.0734134584949455,0.130757721608664
439,2,297610,0.164635974067709,0.0735039404429141,0.0257242496362089
441,2,299680,0.122323828499192,0.0735086898924576,0.0969852257602939
442,2,299708,0.124820019210748,0.0736530904239544,0.0910139413317325
443,2,299759,0.123495208354909,0.073407863470388,0.093391908314678
444,2,300111,0.121301980604173,0.0739351478275408,0.101759993428545
446,2,301710,0.125705055020447,0.0734170833673042,0.0877372270254939
447,2,303446,0.114960799217185,0.0739329041353602,0.120857810476241
448,2,303854,0.121190389995306,0.0739189951144107,0.101999448357041
449,2,304472,0.0959889012623018,0.0733952887341863,0.191780458769507
450,2,304691,0.094387672793438,0.0745958617933004,0.206591034049698
451,2,308097,0.0447525988540771,0.0739384148022027,0.54538947170559
453,2,309402,0.0642204984934491,0.0734471958926759,0.382507759749415
454,2,310030,0.0631441695747979,0.0738633602335417,0.39319845070511
455,2,310113,0.0553405916468575,0.0736746746880993,0.453063986304908
456,2,310972,0.0465606924442886,0.0738039032866688,0.52853355183616
457,2,312659,0.108184414345329,0.0733333076551417,0.141038702146828
460,2,318265,0.0413709553056101,0.0744824234717365,0.578941547155319
461,2,318379,0.0585018708872835,0.074670843667014,0.433880388345647
462,2,321266,0.0582577851522849,0.0741707110534358,0.432713476982362
463,2,322957,0.0740018038670203,0.0734673840309369,0.314492948210691
464,2,325221,0.0600654201672254,0.0739076604474974,0.416932685650817
465,2,332691,0.12369041006487,0.0744397372949403,0.0974771571492525
466,2,333006,0.133214272642496,0.0742457363460143,0.0736313130690935
468,2,335046,0.100255436843352,0.0736430794066707,0.174265289965522
469,2,335049,0.0932501903347045,0.0739838460260741,0.20835298364601
470,2,335995,0.0712905685094911,0.0736335032109855,0.333616782930376
471,2,336060,0.0791030345110602,0.0735114524116593,0.282633475553971
472,2,338292,0.0506603237970246,0.0735778952660227,0.491573588716065
473,2,339568,0.0526730235033388,0.0736848724697488,0.475179307644623
474,2,340466,0.0286245098394631,0.0743610231377077,0.700513915909576
478,2,348480,-0.0089411645827375,0.0736269058864577,0.903412567894311
479,2,350086,-0.0322557512053027,0.0736119030199498,0.661519025603987
480,2,351083,0.00760646152088817,0.0745824210926414,0.918824643899978
481,2,351335,-0.0522083480039436,0.0736927985940813,0.479127645887103
482,2,351417,-0.0596551385385789,0.073665135265296,0.418592002456793
483,2,351450,-0.0834770400573263,0.0736812852493613,0.258005145758656
484,2,352302,-0.0446883401982587,0.0743601064032913,0.548244336975989
485,2,352469,-0.0241455038884588,0.0736346166973702,0.743174351596477
486,2,352562,-0.00779281282992694,0.0739456589671106,0.9161296434654
487,2,352944,-0.016796195004496,0.0737281111441369,0.81992380110907
490,2,355266,-0.0364314416521307,0.0737080297026288,0.62142511096158
491,2,358277,-0.0246659207611694,0.073733483525648,0.738179777135855
492,2,358926,-0.0311565623649685,0.0738350617781283,0.673300016637809
493,2,358948,-0.0204726590840807,0.0738690437792906,0.781828675696928
494,2,359515,-0.0329667771197117,0.0737452636338305,0.655123324315139
495,2,363190,-0.0427440606952129,0.0744532052426373,0.566261441376413
496,2,363588,-0.0095371240215737,0.0747801031870401,0.898589132246825
497,2,363888,-0.0454126449078818,0.0741006693396898,0.540369701309201
498,2,363954,-0.0497323299254362,0.0737980417502654,0.500817385022638
499,2,364199,-0.0615738998087879,0.0736723134748731,0.403843621601732
501,2,365981,-0.0780366617135331,0.0751172658169714,0.299578802140238
502,2,366047,-0.0332041419859192,0.0738559387811379,0.65328934194012
503,2,366936,-0.0763629590504906,0.0746166430572952,0.30681775860552
504,2,369530,-0.0530864932731307,0.0737003437088804,0.471815852760162
506,2,369931,-0.0887039463231269,0.074110216927729,0.232141225123939
507,2,371033,-0.0459185452925636,0.0740229672488924,0.535441892022811
508,2,372919,-0.00668786733121496,0.0737425648154902,0.927788694749294
509,2,373518,-0.0115598960999379,0.0736989824544794,0.875450484362858
510,2,376157,-0.0184444955655555,0.0738576842109375,0.802941248067362
511,2,376172,-0.0116033455545583,0.0743955736160525,0.876147221460128
514,2,381433,-0.0414870492947965,0.0743116017966911,0.577003738358026
515,2,381922,-0.0227661335419622,0.0749120301089317,0.761379394555148
516,2,382146,-0.0723966248011734,0.0736940286825783,0.326578252186065
517,2,384206,-0.0948045728298982,0.0738522340988643,0.20008675980209
518,2,384955,-0.0590023352916125,0.0737927373219072,0.424498644361032
520,2,387301,-0.0748872627242502,0.0741284159258813,0.313073750105399
521,2,388313,-0.0404206235913936,0.0737633327128405,0.584053904925866
524,2,390138,-0.0827169219842211,0.0738933778162574,0.263726735669999
525,2,391233,0.0012039868556119,0.0744357937072772,0.987104047657824
530,2,395606,-0.0979542503074582,0.0738199400575494,0.185387910562315
531,2,395726,-0.086931080031837,0.073831936562605,0.239821781614554
532,2,395853,-0.0804487706414843,0.074063775651842,0.278127527887034
533,2,396484,-0.0793765207581124,0.0737386007211277,0.282457519061104
534,2,396705,-0.0771801132031124,0.0737095019886318,0.295776796078285
535,2,398759,-0.091162646155193,0.0742691138631432,0.220466253604154
536,2,400386,-0.113434077891239,0.0737653909871151,0.125001129183527
537,2,400847,-0.106492441234286,0.0737263324498965,0.149505379342925
538,2,401130,-0.128354330924397,0.074308111067696,0.0849838367108797
539,2,401143,-0.114439482531099,0.074224061516622,0.124015437992581
540,2,401979,-0.119803565644329,0.0741537886581218,0.107072129124367
541,2,403598,-0.113294667746781,0.073787261994792,0.125575711020885
542,2,404844,-0.133181795075118,0.0745238880842699,0.0747788834641195
543,2,405100,-0.117910581146355,0.0739090397949895,0.111529472651205
548,2,406181,-0.119570733200669,0.0739496881341913,0.106788784251319
549,2,406688,-0.0979654548284892,0.0736102576826919,0.184091784533408
550,2,407621,-0.0956080583067636,0.0742257011002845,0.198564542001155
551,2,409016,-0.0860528903847086,0.0750053051038518,0.25203847649822
552,2,410647,-0.0783358913581882,0.0739322708915342,0.290067953700016
554,2,419803,-0.0471036746614617,0.0745275168246212,0.527775966385066
555,2,419943,-0.0783586331904439,0.0748938506310474,0.296155698765444
556,2,422349,-0.0426764248202973,0.0740550254786476,0.564793231847921
557,2,425467,-0.108104254780417,0.0735993143230251,0.142771772951648
560,2,429095,-0.127188499039503,0.0739518467601431,0.0863302461724856
561,2,431266,-0.145770439807956,0.0738953101956422,0.0493141155755105
562,2,431446,-0.151623778515317,0.0741638100527289,0.0416511247113192
563,2,432524,-0.0826489739591482,0.07375420650303,0.26321990042166
564,2,434090,-0.142769835603026,0.0741778594586271,0.0550708066161329
565,2,441927,-0.134572819264543,0.0734193290903422,0.0676543663370856
566,2,446471,-0.0533933142816909,0.0746181033072832,0.474739546380644
567,2,449325,-0.0708543667192573,0.0741396458904103,0.339883921290541
569,2,450017,-0.0762284286052566,0.0737123074633783,0.301781300730825
570,2,451779,-0.0696807132355938,0.074006428463663,0.347067239011605
571,2,451784,-0.0892704000867175,0.0742145368747746,0.22983299443321
